,Al Be Purple,Town Beach,El Caballo,Cherokee Cherry,Curracabundi,Deltora,Gracious Gracie,Crashnbash
692,"[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 2.3, 3.1]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 24, 287830), 6.0, 8.4]"
693,"[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 2.3, 3.1]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 25, 416616), 6.0, 8.4]"
694,"[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 26, 541156), 5.5, 8.4]"
695,"[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 27, 673890), 5.5, 8.4]"
696,"[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 28, 802804), 5.5, 8.4]"
697,"[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 29, 916370), 5.5, 8.4]"
698,"[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 31, 53998), 5.5, 8.4]"
699,"[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 32, 174304), 5.5, 8.4]"
700,"[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 33, 315025), 5.5, 8.0]"
701,"[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 34, 450080), 5.5, 8.0]"
702,"[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 35, 571250), 5.5, 8.0]"
703,"[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 36, 701015), 5.5, 8.0]"
704,"[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 37, 833936), 5.5, 8.2]"
705,"[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 38, 952043), 5.5, 8.2]"
706,"[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 40, 88687), 5.5, 8.2]"
707,"[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 41, 222390), 5.5, 8.2]"
708,"[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 42, 348427), 5.5, 8.2]"
709,"[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 2.4, 3.2]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 43, 474417), 5.5, 8.2]"
710,"[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 51.0, 300.0]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 44, 594420), 5.5, 8.0]"
711,"[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 45, 731802), 5.5, 7.8]"
712,"[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 46, 853063), 5.5, 7.8]"
713,"[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 47, 986937), 5.5, 7.8]"
714,"[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 49, 111438), 5.5, 8.2]"
715,"[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 50, 236564), 5.5, 8.4]"
716,"[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 51, 363868), 5.5, 8.2]"
717,"[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 52, 490058), 5.5, 8.2]"
718,"[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 53, 623396), 5.5, 8.2]"
719,"[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 54, 751321), 5.5, 8.2]"
720,"[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 55, 864673), 5.5, 8.2]"
721,"[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 56, 992215), 5.5, 8.2]"
722,"[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 58, 121984), 5.5, 8.2]"
723,"[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 34, 59, 248595), 5.5, 8.2]"
724,"[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 0, 389364), 5.5, 8.2]"
725,"[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 1, 496931), 5.5, 8.2]"
726,"[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 2, 627489), 5.5, 8.2]"
727,"[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 3, 763681), 5.5, 8.2]"
728,"[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 4, 901868), 5.5, 8.2]"
729,"[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 6, 41541), 5.5, 8.0]"
730,"[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 7, 160762), 5.5, 7.8]"
731,"[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 8, 307459), 5.5, 7.8]"
732,"[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 2.4, 3.55]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 35, 9, 433988), 5.5, 7.8]"
