,One More Jack,Bold Star,Extra Time,Terbium,Dexter You Devil,Deep Speed,Picargo
07-01-2023 12:55:15.752963,"(8.0, 9.2, 9.042105263157895)","(20.0, 28.0, 27.6046511627907)","(7.5, 9.8, 9.72463768115942)","(8.0, 9.4, 9.340909090909092)","(101.0, 170.0, 167.33333333333334)","(8.0, 11.0, 10.839506172839506)","(1.7, 1.85, 1.8277641653905055)"
07-01-2023 12:55:16.800527,"(8.0, 9.0, 8.877500000000001)","(20.0, 28.0, 27.564102564102566)","(7.5, 9.8, 9.772)","(8.0, 9.6, 9.432258064516128)","(101.0, 170.0, 167.33333333333334)","(8.0, 11.0, 10.839506172839506)","(1.7, 1.85, 1.8277641653905055)"
07-01-2023 12:55:17.868278,"(8.0, 9.0, 8.877500000000001)","(20.0, 28.0, 27.564102564102566)","(7.5, 9.8, 9.772)","(8.0, 9.6, 9.432258064516128)","(101.0, 170.0, 167.33333333333334)","(8.0, 11.0, 10.839506172839506)","(1.7, 1.85, 1.828492462311558)"
07-01-2023 12:55:18.920320,"(8.0, 8.8, 8.66530612244898)","(20.0, 28.0, 27.595238095238095)","(7.5, 10.0, 9.956666666666667)","(8.0, 9.6, 9.495)","(101.0, 170.0, 167.14285714285714)","(8.0, 11.0, 10.85598705501618)","(1.7, 1.83, 1.8269414893617022)"
07-01-2023 12:55:20.028591,"(8.0, 9.0, 8.837795275590551)","(20.0, 28.0, 27.657894736842106)","(7.5, 10.0, 9.9375)","(8.0, 9.6, 9.553846153846154)","(101.0, 170.0, 167.14285714285714)","(8.0, 11.0, 10.880622837370241)","(1.7, 1.83, 1.8274537037037037)"
07-01-2023 12:55:21.017828,"(8.0, 9.0, 8.726633165829146)","(20.0, 28.0, 27.657894736842106)","(7.5, 10.0, 9.904761904761905)","(8.0, 9.6, 9.655)","(101.0, 170.0, 167.33333333333334)","(8.0, 11.0, 10.923076923076923)","(1.7, 1.83, 1.828515283842795)"
07-01-2023 12:55:22.072358,"(8.0, 9.0, 8.76578947368421)","(20.0, 28.0, 27.622222222222224)","(8.0, 10.0, 9.79381443298969)","(8.0, 9.8, 9.655)","(101.0, 170.0, 167.33333333333334)","(8.0, 11.0, 10.917266187050359)","(1.7, 1.83, 1.8290116279069768)"
07-01-2023 12:55:23.214464,"(8.0, 9.0, 8.768831168831168)","(20.0, 28.0, 27.88135593220339)","(8.0, 9.8, 9.712820512820514)","(8.0, 9.8, 9.709090909090909)","(101.0, 170.0, 168.57142857142858)","(8.0, 11.0, 10.984313725490196)","(1.7, 1.83, 1.8159574468085107)"
07-01-2023 12:55:24.239106,"(8.0, 9.2, 9.007407407407408)","(20.0, 29.0, 27.918032786885245)","(8.0, 9.8, 9.712820512820514)","(8.0, 9.8, 9.709090909090909)","(101.0, 170.0, 168.57142857142858)","(8.0, 11.0, 11.110619469026549)","(1.7, 1.82, 1.810082191780822)"
07-01-2023 12:55:25.416267,"(8.0, 9.0, 8.9)","(20.0, 29.0, 28.441860465116278)","(8.0, 9.8, 9.655813953488373)","(8.0, 10.0, 9.639583333333333)","(101.0, 170.0, 168.46153846153845)","(8.0, 11.5, 11.089147286821705)","(1.7, 1.82, 1.8099731903485254)"
07-01-2023 12:55:26.830863,"(8.0, 9.0, 8.892000000000001)","(20.0, 29.0, 28.55)","(7.5, 9.8, 9.557142857142857)","(8.0, 10.0, 9.713333333333333)","(101.0, 170.0, 168.46153846153845)","(8.0, 11.5, 11.082733812949641)","(1.7, 1.83, 1.8277704918032787)"
07-01-2023 12:55:27.900132,"(8.0, 9.0, 8.892000000000001)","(20.0, 29.0, 28.55)","(7.5, 9.6, 9.557142857142857)","(8.0, 9.8, 9.713333333333333)","(101.0, 170.0, 168.46153846153845)","(8.0, 11.5, 10.910714285714286)","(1.7, 1.83, 1.8261497326203209)"
07-01-2023 12:55:29.236569,"(8.0, 9.0, 8.885185185185186)","(20.0, 29.0, 27.596153846153847)","(7.5, 9.8, 9.683720930232559)","(8.0, 9.8, 9.75357142857143)","(101.0, 170.0, 169.16666666666666)","(8.0, 11.0, 10.910714285714286)","(1.7, 1.83, 1.826029411764706)"
07-01-2023 12:55:30.571581,"(8.0, 9.0, 8.804593639575973)","(20.0, 28.0, 27.5531914893617)","(7.5, 9.8, 9.873913043478261)","(8.0, 9.8, 9.767088607594937)","(101.0, 170.0, 169.16666666666666)","(8.0, 11.0, 10.904929577464788)","(1.7, 1.83, 1.8190169491525425)"
07-01-2023 12:55:32.008075,"(8.0, 9.2, 9.013175675675676)","(20.0, 28.0, 27.65)","(7.5, 10.0, 9.611764705882353)","(8.0, 9.8, 9.829677419354839)","(101.0, 170.0, 169.16666666666666)","(8.0, 11.0, 10.948669201520913)","(1.7, 1.82, 1.81226393629124)"
07-01-2023 12:55:33.476068,"(8.0, 9.2, 9.013660245183887)","(20.0, 28.0, 27.433333333333334)","(7.5, 9.8, 9.72857142857143)","(8.0, 10.0, 10.149214659685864)","(101.0, 170.0, 177.5)","(8.0, 11.0, 10.845724907063197)","(1.7, 1.8, 1.7991749174917493)"
07-01-2023 12:55:34.597619,"(8.0, 9.2, 9.013660245183887)","(20.0, 28.0, 27.433333333333334)","(7.5, 9.8, 9.72857142857143)","(8.0, 10.5, 10.223809523809523)","(101.0, 200.0, 177.5)","(8.0, 11.0, 10.843173431734318)","(1.7, 1.8, 1.7969724770642201)"
07-01-2023 12:55:35.833114,"(8.0, 9.2, 9.011804384485666)","(20.0, 28.0, 27.78787878787879)","(7.5, 10.0, 9.84109589041096)","(8.0, 10.5, 10.525280898876405)","(101.0, 200.0, 179.4736842105263)","(8.0, 11.0, 10.884375)","(1.7, 1.8, 1.7944793713163065)"
07-01-2023 12:55:37.063048,"(8.0, 9.0, 8.9196261682243)","(20.0, 29.0, 28.066666666666666)","(7.5, 10.0, 9.94)","(8.0, 11.0, 10.565656565656566)","(101.0, 200.0, 172.14285714285714)","(8.0, 11.0, 10.902173913043478)","(1.7, 1.8, 1.8024190476190476)"
07-01-2023 12:55:38.201996,"(8.0, 8.8, 8.772)","(20.0, 29.0, 28.466666666666665)","(7.5, 10.0, 9.764705882352942)","(8.0, 11.0, 11.128571428571428)","(101.0, 200.0, 175.45454545454547)","(8.0, 11.0, 10.862162162162162)","(1.7, 1.81, 1.7963865546218487)"
07-01-2023 12:55:39.361721,"(8.0, 9.0, 8.912765957446808)","(20.0, 28.0, 27.771428571428572)","(7.5, 9.8, 9.795419847328244)","(8.0, 11.5, 11.125)","(101.0, 190.0, 176.66666666666666)","(8.0, 11.0, 10.44486692015209)","(1.7, 1.8, 1.7953482587064677)"
07-01-2023 12:55:40.646642,"(8.0, 9.2, 9.0975)","(20.0, 28.0, 27.771428571428572)","(7.5, 10.0, 9.795419847328244)","(8.0, 11.5, 11.125)","(101.0, 190.0, 176.66666666666666)","(8.0, 10.5, 10.40986394557823)","(1.7, 1.8, 1.7917811704834605)"
07-01-2023 12:55:41.810746,"(8.0, 9.2, 9.134920634920634)","(20.0, 28.0, 27.6)","(7.5, 10.0, 9.802083333333334)","(8.0, 11.5, 11.011904761904763)","(101.0, 190.0, 176.66666666666666)","(8.0, 10.5, 10.357566765578635)","(1.7, 1.8, 1.7911134453781512)"
07-01-2023 12:55:42.847625,"(8.0, 9.4, 9.184615384615384)","(20.0, 28.0, 27.43243243243243)","(7.5, 10.0, 9.802083333333334)","(8.0, 11.5, 11.011904761904763)","(101.0, 190.0, 176.66666666666666)","(8.0, 10.5, 10.340116279069768)","(1.7, 1.8, 1.786770538243626)"
07-01-2023 12:55:43.891737,"(8.0, 9.4, 8.906976744186046)","(20.0, 28.0, 27.63157894736842)","(7.5, 10.0, 9.811881188118813)","(8.0, 11.5, 11.011904761904763)","(101.0, 190.0, 181.42857142857142)","(8.0, 10.5, 10.330508474576272)","(1.7, 1.79, 1.7881290322580645)"
07-01-2023 12:55:44.990704,"(8.0, 9.0, 8.941025641025641)","(20.0, 29.0, 28.103448275862068)","(7.5, 10.0, 9.922077922077923)","(8.0, 11.5, 11.163366336633663)","(101.0, 190.0, 180.0)","(8.0, 10.5, 10.331932773109244)","(1.7, 1.79, 1.788860759493671)"
07-01-2023 12:55:45.973424,"(8.0, 9.0, 8.946835443037974)","(20.0, 29.0, 28.054945054945055)","(7.5, 10.0, 9.901639344262296)","(8.0, 11.5, 11.163366336633663)","(101.0, 190.0, 176.0)","(8.0, 10.5, 10.3125)","(1.7, 1.79, 1.784835646457268)"
07-01-2023 12:55:47.068777,"(8.0, 9.0, 8.958823529411765)","(20.0, 29.0, 28.054945054945055)","(7.5, 10.0, 9.882352941176471)","(8.0, 11.5, 11.226495726495726)","(101.0, 190.0, 180.45454545454544)","(8.0, 10.5, 10.316666666666666)","(1.7, 1.79, 1.78521670606777)"
07-01-2023 12:55:48.355741,"(8.0, 9.2, 9.026771653543307)","(20.0, 29.0, 28.454545454545453)","(7.5, 10.0, 9.873076923076923)","(8.0, 11.5, 11.226495726495726)","(101.0, 190.0, 177.64705882352942)","(8.0, 10.5, 10.325396825396826)","(1.7, 1.79, 1.785404081632653)"
07-01-2023 12:55:49.552747,"(8.0, 9.2, 9.025641025641026)","(20.0, 29.0, 28.454545454545453)","(7.5, 10.0, 9.860773480662983)","(8.0, 11.5, 11.226495726495726)","(101.0, 190.0, 177.64705882352942)","(8.0, 10.5, 10.32258064516129)","(1.7, 1.79, 1.7893997071742314)"
07-01-2023 12:55:50.649752,"(8.0, 9.2, 9.051748251748252)","(20.0, 29.0, 28.454545454545453)","(8.0, 10.0, 9.860773480662983)","(8.0, 11.5, 11.273504273504274)","(101.0, 190.0, 178.1818181818182)","(8.0, 10.5, 10.379446640316205)","(1.7, 1.79, 1.7755020920502091)"
07-01-2023 12:55:51.820515,"(8.0, 9.4, 9.212903225806452)","(20.0, 29.0, 28.454545454545453)","(8.0, 9.8, 9.763779527559056)","(8.0, 11.5, 11.282786885245901)","(101.0, 180.0, 177.64705882352942)","(8.0, 10.5, 10.359615384615385)","(1.7, 1.78, 1.7746682464454977)"
07-01-2023 12:55:53.178271,"(8.0, 9.4, 9.289655172413793)","(20.0, 29.0, 28.57377049180328)","(8.0, 9.8, 9.761344537815127)","(8.0, 11.5, 11.27155172413793)","(101.0, 190.0, 178.33333333333334)","(8.0, 10.5, 10.363813229571985)","(1.7, 1.78, 1.7748275862068965)"
07-01-2023 12:55:54.471615,"(7.5, 9.4, 9.318518518518518)","(21.0, 29.0, 28.535714285714285)","(8.0, 9.8, 9.761344537815127)","(8.5, 11.5, 11.27155172413793)","(101.0, 190.0, 178.33333333333334)","(8.5, 10.5, 10.363813229571985)","(1.7, 1.78, 1.7755731225296443)"
07-01-2023 12:55:55.610512,"(7.5, 9.4, 9.324137931034482)","(21.0, 28.0, 27.704918032786885)","(8.0, 9.8, 9.747692307692308)","(8.5, 11.5, 11.26953125)","(101.0, 190.0, 178.33333333333334)","(8.5, 10.5, 10.363813229571985)","(1.7, 1.78, 1.7777685950413222)"
07-01-2023 12:55:56.824267,"(8.0, 9.4, 9.324137931034482)","(21.0, 28.0, 27.704918032786885)","(8.0, 9.8, 9.762745098039217)","(8.5, 11.5, 11.241666666666667)","(101.0, 190.0, 178.94736842105263)","(8.5, 10.5, 10.299283154121865)","(1.7, 1.78, 1.7809121061359867)"
07-01-2023 12:55:57.955226,"(8.0, 9.4, 9.351824817518247)","(21.0, 28.0, 27.767857142857142)","(8.0, 9.8, 9.75632183908046)","(8.5, 11.5, 11.254310344827585)","(101.0, 190.0, 178.94736842105263)","(8.5, 10.5, 10.299283154121865)","(1.7, 1.79, 1.7839523281596452)"
07-01-2023 12:55:59.096523,"(8.0, 9.4, 9.350746268656717)","(21.0, 28.0, 27.767857142857142)","(8.0, 9.8, 9.726923076923077)","(8.5, 11.5, 11.254310344827585)","(101.0, 190.0, 178.46153846153845)","(8.5, 10.5, 10.295289855072463)","(1.7, 1.79, 1.783987831858407)"
07-01-2023 12:56:00.146116,"(8.0, 9.4, 9.376068376068377)","(21.0, 28.0, 27.84313725490196)","(8.0, 9.6, 9.575838926174496)","(8.5, 11.5, 11.254310344827585)","(101.0, 180.0, 178.46153846153845)","(8.5, 10.5, 10.295289855072463)","(1.7, 1.79, 1.783987831858407)"
07-01-2023 12:56:01.305348,"(8.0, 9.6, 9.391666666666666)","(21.0, 29.0, 28.19402985074627)","(8.0, 9.8, 9.730555555555556)","(8.5, 11.5, 11.254310344827585)","(101.0, 180.0, 178.33333333333334)","(8.5, 10.5, 10.295289855072463)","(1.7, 1.79, 1.7819851851851851)"
07-01-2023 12:56:02.411372,"(8.0, 9.6, 9.370342205323194)","(21.0, 29.0, 28.24390243902439)","(8.0, 9.8, 9.701204819277109)","(8.5, 11.5, 11.276666666666667)","(101.0, 180.0, 154.5762711864407)","(8.5, 10.5, 10.093484419263456)","(1.7, 1.79, 1.788319783197832)"
07-01-2023 12:56:03.383567,"(8.0, 9.6, 9.370342205323194)","(21.0, 29.0, 28.24390243902439)","(8.0, 9.8, 9.701204819277109)","(8.5, 11.5, 11.276666666666667)","(101.0, 160.0, 154.5762711864407)","(8.5, 10.5, 10.093484419263456)","(1.7, 1.79, 1.788319783197832)"
07-01-2023 12:56:04.468459,"(8.0, 9.6, 9.3648)","(21.0, 29.0, 28.416666666666668)","(8.0, 9.8, 9.73)","(8.5, 11.5, 11.273006134969325)","(101.0, 160.0, 154.5762711864407)","(8.5, 10.5, 9.930841121495327)","(1.7, 1.79, 1.792140221402214)"
07-01-2023 12:56:05.656774,"(8.0, 9.4, 9.3648)","(21.0, 29.0, 28.416666666666668)","(8.0, 9.8, 9.73)","(8.5, 11.5, 11.255474452554745)","(101.0, 160.0, 153.92857142857142)","(8.5, 10.0, 9.928169014084506)","(1.7, 1.8, 1.7908250000000001)"
07-01-2023 12:56:06.826532,"(8.0, 9.4, 9.375757575757577)","(21.0, 29.0, 28.366666666666667)","(8.0, 9.8, 9.73)","(8.5, 11.5, 11.471830985915492)","(101.0, 160.0, 153.859649122807)","(8.5, 10.0, 9.807547169811322)","(1.7, 1.8, 1.8028695652173914)"
07-01-2023 12:56:08.024789,"(8.0, 9.6, 9.427906976744186)","(21.0, 28.0, 27.75)","(8.0, 9.6, 9.568794326241134)","(8.5, 11.0, 11.089285714285714)","(101.0, 160.0, 154.1509433962264)","(8.5, 10.0, 9.846530612244898)","(1.7, 1.81, 1.7995214521452145)"
07-01-2023 12:56:09.220580,"(8.0, 9.6, 9.475)","(21.0, 28.0, 27.972972972972972)","(8.0, 9.6, 9.568794326241134)","(8.5, 11.5, 11.078512396694215)","(101.0, 160.0, 154.46428571428572)","(8.0, 10.0, 9.75483870967742)","(1.7, 1.8, 1.8055325749741469)"
07-01-2023 12:56:10.335029,"(8.0, 9.4, 9.367567567567567)","(21.0, 28.0, 27.844444444444445)","(8.0, 9.6, 9.571612903225807)","(8.5, 11.5, 11.078512396694215)","(101.0, 160.0, 154.03225806451613)","(8.0, 9.8, 9.722155688622754)","(1.7, 1.81, 1.812033426183844)"
07-01-2023 12:56:11.368150,"(8.0, 9.4, 9.288333333333332)","(21.0, 28.0, 27.75)","(8.0, 9.6, 9.57615894039735)","(8.5, 11.5, 11.095238095238095)","(101.0, 160.0, 153.83333333333334)","(8.0, 9.8, 9.713333333333333)","(1.7, 1.82, 1.8108365019011408)"
07-01-2023 12:56:12.474608,"(8.0, 9.2, 9.176300578034681)","(21.0, 28.0, 27.517857142857142)","(8.0, 9.6, 9.556470588235294)","(8.5, 11.5, 11.093023255813954)","(101.0, 160.0, 154.03508771929825)","(8.0, 9.8, 9.696)","(1.7, 1.82, 1.8167375886524824)"
07-01-2023 12:56:13.642878,"(8.0, 9.4, 9.319298245614036)","(21.0, 28.0, 27.5)","(8.0, 9.6, 9.573856209150327)","(8.5, 11.5, 11.093023255813954)","(101.0, 160.0, 154.66666666666666)","(8.0, 9.8, 9.561538461538461)","(1.7, 1.82, 1.8182027649769585)"
07-01-2023 12:56:14.691317,"(8.0, 9.6, 9.463636363636363)","(21.0, 28.0, 27.658536585365855)","(8.0, 9.8, 9.76219512195122)","(8.5, 11.0, 10.818518518518518)","(101.0, 160.0, 154.66666666666666)","(8.0, 9.6, 9.550819672131148)","(1.7, 1.82, 1.8199753086419754)"
07-01-2023 12:56:15.780107,"(8.0, 9.6, 9.464948453608248)","(21.0, 28.0, 27.658536585365855)","(8.0, 9.8, 9.772121212121213)","(8.5, 11.0, 10.813688212927756)","(101.0, 160.0, 154.66666666666666)","(8.0, 9.6, 9.550819672131148)","(1.7, 1.82, 1.8199753086419754)"
07-01-2023 12:56:17.005196,"(8.0, 9.6, 9.48090909090909)","(21.0, 28.0, 27.697674418604652)","(8.0, 9.8, 9.770322580645162)","(8.5, 11.0, 10.813688212927756)","(101.0, 160.0, 154.82758620689654)","(8.0, 9.6, 9.55)","(1.7, 1.82, 1.8198818474758325)"
07-01-2023 12:56:18.140722,"(8.0, 9.6, 9.48090909090909)","(21.0, 28.0, 27.697674418604652)","(8.0, 9.8, 9.770322580645162)","(8.5, 11.0, 10.813688212927756)","(101.0, 160.0, 155.0)","(8.0, 9.6, 9.345578231292517)","(1.7, 1.82, 1.8171262587141752)"
07-01-2023 12:56:19.260872,"(8.0, 9.6, 9.501554404145077)","(21.0, 28.0, 27.86764705882353)","(8.0, 9.8, 9.772058823529413)","(8.5, 11.0, 10.813688212927756)","(101.0, 160.0, 155.51020408163265)","(8.0, 9.4, 9.461702127659574)","(1.7, 1.82, 1.8161989205859677)"
07-01-2023 12:56:20.480575,"(8.0, 9.6, 9.515606936416185)","(21.0, 28.0, 27.741176470588236)","(8.0, 9.8, 9.722535211267607)","(8.5, 11.0, 10.796052631578947)","(101.0, 160.0, 155.0943396226415)","(8.0, 9.6, 9.284684684684684)","(1.7, 1.82, 1.837998075072185)"
07-01-2023 12:56:21.687145,"(7.5, 9.6, 9.497902097902099)","(21.0, 28.0, 27.741176470588236)","(8.0, 9.8, 9.71012658227848)","(8.5, 11.0, 10.726973684210526)","(101.0, 160.0, 155.625)","(8.0, 9.4, 9.296)","(1.7, 1.84, 1.8377230483271376)"
07-01-2023 12:56:22.782887,"(7.5, 9.6, 9.538571428571428)","(21.0, 29.0, 28.729323308270676)","(8.0, 9.8, 9.71012658227848)","(8.5, 11.0, 10.511029411764707)","(101.0, 160.0, 155.4)","(8.0, 9.4, 9.040449438202247)","(1.7, 1.84, 1.839436302142052)"
07-01-2023 12:56:23.802824,"(7.5, 9.6, 9.496170212765957)","(21.0, 29.0, 28.817460317460316)","(8.0, 9.8, 9.71547619047619)","(9.0, 11.0, 10.754672897196262)","(101.0, 160.0, 155.8695652173913)","(8.0, 9.2, 9.086486486486486)","(1.7, 1.84, 1.8369150521609539)"
07-01-2023 12:56:24.984711,"(7.5, 9.4, 9.353488372093024)","(21.0, 29.0, 28.782945736434108)","(8.0, 9.8, 9.881159420289855)","(9.0, 11.0, 10.754672897196262)","(101.0, 160.0, 155.8695652173913)","(8.0, 9.2, 9.119745222929936)","(1.7, 1.84, 1.8291210485736316)"
07-01-2023 12:56:26.087540,"(7.5, 9.4, 9.38294573643411)","(21.0, 29.0, 28.782945736434108)","(8.0, 10.0, 9.881159420289855)","(9.0, 11.0, 10.488673139158577)","(101.0, 160.0, 156.66666666666666)","(8.0, 9.2, 9.121621621621621)","(1.7, 1.83, 1.833168044077135)"
07-01-2023 12:56:27.093132,"(7.5, 9.4, 9.384)","(21.0, 29.0, 28.782945736434108)","(8.0, 10.0, 9.930316742081448)","(9.0, 10.5, 10.473354231974922)","(101.0, 160.0, 156.66666666666666)","(8.0, 9.2, 9.107317073170732)","(1.7, 1.84, 1.828441215323646)"
07-01-2023 12:56:28.211661,"(7.5, 9.6, 9.4625)","(21.0, 29.0, 28.774193548387096)","(8.0, 10.5, 10.116045845272206)","(9.0, 10.5, 10.228056426332289)","(101.0, 160.0, 156.66666666666666)","(8.0, 9.2, 9.112977099236641)","(1.7, 1.83, 1.828196544276458)"
07-01-2023 12:56:29.306972,"(7.5, 9.6, 9.451020408163265)","(21.0, 29.0, 28.75221238938053)","(8.0, 10.5, 10.114942528735632)","(9.0, 10.5, 10.245601173020528)","(101.0, 160.0, 157.16981132075472)","(8.0, 9.2, 9.21010101010101)","(1.7, 1.83, 1.8281612903225808)"
07-01-2023 12:56:30.448459,"(7.5, 9.6, 9.458823529411765)","(21.0, 29.0, 28.75221238938053)","(8.0, 10.5, 10.099719101123595)","(9.0, 10.5, 10.245601173020528)","(101.0, 160.0, 174.375)","(8.0, 9.4, 9.11549295774648)","(1.7, 1.83, 1.8275830469644903)"
07-01-2023 12:56:31.597315,"(7.5, 9.6, 9.44)","(21.0, 29.0, 28.768595041322314)","(8.0, 10.5, 10.054865424430641)","(9.0, 10.5, 10.253623188405797)","(101.0, 180.0, 174.375)","(8.0, 9.2, 9.125)","(1.7, 1.83, 1.82392523364486)"
07-01-2023 12:56:32.805262,"(7.5, 9.6, 9.453658536585365)","(21.0, 29.0, 28.432558139534883)","(8.0, 10.5, 9.935238095238095)","(9.0, 10.5, 10.083535108958838)","(101.0, 180.0, 172.85714285714286)","(8.0, 9.2, 9.093273542600896)","(1.7, 1.83, 1.8276646706586828)"
07-01-2023 12:56:34.000590,"(8.0, 9.6, 9.545901639344262)","(21.0, 30.0, 29.158620689655173)","(8.0, 10.0, 9.942)","(9.0, 10.5, 10.172972972972973)","(101.0, 180.0, 174.44444444444446)","(8.0, 9.2, 9.146774193548387)","(1.7, 1.83, 1.8252482269503547)"
07-01-2023 12:56:35.030577,"(8.0, 9.6, 9.573404255319149)","(21.0, 30.0, 29.356756756756756)","(8.0, 10.0, 9.856818181818182)","(9.0, 10.5, 9.907228915662651)","(101.0, 180.0, 175.33333333333334)","(8.0, 9.2, 9.146774193548387)","(1.7, 1.83, 1.8259025270758122)"
07-01-2023 12:56:36.194817,"(8.0, 9.6, 9.576076555023922)","(21.0, 30.0, 29.34659090909091)","(8.0, 10.5, 10.022172949002217)","(9.0, 10.0, 9.872727272727273)","(101.0, 180.0, 177.27272727272728)","(8.0, 9.2, 9.146774193548387)","(1.7, 1.83, 1.8265795724465559)"
07-01-2023 12:56:37.367071,"(8.0, 9.6, 9.57511961722488)","(21.0, 30.0, 29.352601156069365)","(8.0, 10.5, 9.999831081081082)","(9.0, 10.0, 9.81764705882353)","(101.0, 180.0, 178.92857142857142)","(8.0, 9.2, 9.107042253521126)","(1.7, 1.83, 1.8429535864978903)"
07-01-2023 12:56:38.473941,"(8.0, 9.6, 9.55609756097561)","(21.0, 30.0, 29.352601156069365)","(8.0, 10.5, 9.999831081081082)","(9.0, 10.0, 9.8)","(101.0, 180.0, 178.84615384615384)","(8.0, 9.2, 9.049101796407186)","(1.7, 1.85, 1.8385020804438281)"
07-01-2023 12:56:39.583242,"(8.0, 9.6, 9.554545454545455)","(21.0, 30.0, 29.431654676258994)","(8.0, 10.5, 10.037078651685393)","(9.0, 9.8, 9.609375)","(101.0, 180.0, 177.0)","(8.0, 9.2, 9.107792207792208)","(1.7, 1.84, 1.8387041884816755)"
07-01-2023 12:56:40.646470,"(8.0, 9.8, 9.61967213114754)","(21.0, 30.0, 29.42753623188406)","(8.0, 10.5, 10.039379474940334)","(9.0, 9.8, 9.68135593220339)","(101.0, 180.0, 177.0)","(8.0, 9.2, 8.969085173501577)","(1.7, 1.84, 1.8438253638253639)"
07-01-2023 12:56:41.720100,"(8.0, 9.6, 9.524081632653061)","(21.0, 30.0, 29.42753623188406)","(8.0, 10.5, 10.039379474940334)","(9.0, 9.8, 9.4)","(101.0, 180.0, 177.82608695652175)","(8.0, 9.0, 8.992114695340502)","(1.7, 1.85, 1.8461923076923077)"
07-01-2023 12:56:42.810014,"(8.0, 9.6, 9.572727272727272)","(21.0, 30.0, 29.496815286624205)","(8.0, 10.5, 10.17361111111111)","(8.5, 9.4, 9.184049079754601)","(101.0, 180.0, 177.82608695652175)","(8.0, 9.0, 8.959627329192546)","(1.7, 1.85, 1.8464935064935066)"
07-01-2023 12:56:43.921295,"(8.0, 9.6, 9.57421875)","(21.0, 30.0, 29.814814814814813)","(8.0, 10.5, 10.17361111111111)","(8.5, 9.2, 9.103529411764706)","(101.0, 180.0, 178.57142857142858)","(8.0, 9.0, 9.141964285714286)","(1.7, 1.85, 1.8467307692307693)"
07-01-2023 12:56:45.066672,"(8.0, 9.6, 9.590070921985815)","(21.0, 30.0, 29.46808510638298)","(8.0, 10.5, 10.173044925124792)","(8.5, 9.4, 9.251764705882353)","(101.0, 180.0, 188.33333333333334)","(8.0, 9.2, 9.146280991735537)","(1.7, 1.85, 1.8472877358490567)"
07-01-2023 12:56:46.191364,"(8.0, 9.6, 9.598809523809523)","(21.0, 30.0, 29.0)","(8.0, 10.5, 10.185993975903614)","(8.5, 9.4, 9.336923076923076)","(101.0, 190.0, 177.0)","(8.0, 9.2, 9.180377358490565)","(1.7, 1.85, 1.8492887931034483)"
07-01-2023 12:56:47.250588,"(8.0, 9.6, 9.566283524904215)","(21.0, 29.0, 28.57894736842105)","(8.0, 10.5, 10.185993975903614)","(8.5, 9.4, 9.336923076923076)","(101.0, 180.0, 187.5)","(8.0, 9.2, 9.231390134529148)","(1.7, 1.85, 1.8470552147239265)"
07-01-2023 12:56:48.312324,"(8.0, 9.8, 9.645528455284552)","(21.0, 28.0, 27.771428571428572)","(8.0, 10.5, 10.185993975903614)","(8.5, 9.4, 9.336923076923076)","(101.0, 190.0, 187.5)","(8.0, 9.4, 9.231390134529148)","(1.7, 1.85, 1.8470552147239265)"
07-01-2023 12:56:49.404813,"(8.0, 9.8, 9.639662447257384)","(21.0, 28.0, 27.24137931034483)","(8.0, 10.5, 10.17674418604651)","(8.5, 9.6, 9.584555984555985)","(101.0, 190.0, 187.5)","(8.0, 9.2, 9.153435114503816)","(1.7, 1.85, 1.843894389438944)"
07-01-2023 12:56:50.611509,"(8.0, 9.8, 9.636206896551723)","(21.0, 27.0, 26.686274509803923)","(8.0, 10.5, 10.161525974025974)","(8.5, 9.6, 9.583471074380165)","(101.0, 190.0, 189.28571428571428)","(8.0, 9.2, 9.12680412371134)","(1.7, 1.85, 1.8550456621004567)"
07-01-2023 12:56:51.906854,"(8.0, 9.6, 9.595348837209302)","(21.0, 27.0, 26.594594594594593)","(8.0, 10.5, 10.182721712538227)","(8.5, 9.6, 9.59811320754717)","(101.0, 200.0, 189.6551724137931)","(8.0, 9.2, 9.098642533936651)","(1.7, 1.86, 1.8570963172804533)"
07-01-2023 12:56:53.156326,"(8.0, 9.6, 9.57004048582996)","(21.0, 27.0, 26.066666666666666)","(8.0, 10.5, 10.185847589424572)","(8.5, 9.6, 9.59871382636656)","(101.0, 200.0, 189.6551724137931)","(8.0, 9.2, 8.9878612716763)","(1.7, 1.86, 1.8574238227146815)"
07-01-2023 12:56:54.426127,"(8.0, 9.6, 9.564705882352941)","(21.0, 26.0, 24.846473029045644)","(8.0, 10.5, 10.163333333333334)","(8.5, 9.6, 9.546745562130177)","(101.0, 200.0, 162.5)","(8.0, 9.0, 8.987319884726224)","(1.7, 1.86, 1.859942196531792)"
07-01-2023 12:56:55.550163,"(8.0, 9.6, 9.51875)","(21.0, 25.0, 24.846473029045644)","(8.0, 10.5, 10.167213114754098)","(8.5, 9.6, 9.552380952380952)","(101.0, 200.0, 173.33333333333334)","(8.0, 9.0, 8.969151670951156)","(1.7, 1.86, 1.8678236130867711)"
07-01-2023 12:56:56.834907,"(8.0, 9.6, 9.487654320987655)","(21.0, 24.0, 23.642857142857142)","(8.0, 10.5, 10.173986486486486)","(8.5, 9.6, 9.556265356265357)","(101.0, 180.0, 172.5)","(8.0, 9.0, 8.984384384384384)","(1.7, 1.87, 1.8672400990099012)"
