,Oristano,Jeanella,World Ruler,Finest Clobber,Go Go Gracie,Hell Raider,Global Conflict,Moments Of Magic
07-01-2023 16:02:02.959175,"(3.7, 4.3, 4.163855421686747)","(2.6, 3.4, 3.3983870967741936)","(8.5, 11.5, 11.452380952380953)","(8.5, 10.0, 9.746666666666668)","(5.5, 6.2, 6.122222222222223)","(11.0, 14.0, 13.956521739130435)","(21.0, 28.0, 25.652173913043477)","(101.0, 350.0, 233.33333333333334)"
07-01-2023 16:02:04.312934,"(3.7, 4.3, 4.163855421686747)","(2.6, 3.4, 3.3989795918367345)","(8.5, 11.5, 11.452380952380953)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.115315315315315)","(11.0, 14.0, 13.956521739130435)","(21.0, 28.0, 25.576923076923077)","(101.0, 350.0, 233.33333333333334)"
07-01-2023 16:02:05.702575,"(3.7, 4.3, 4.16936416184971)","(2.6, 3.4, 3.3989795918367345)","(8.5, 11.5, 11.357142857142858)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.115315315315315)","(11.0, 14.0, 13.956521739130435)","(21.0, 28.0, 25.576923076923077)","(101.0, 350.0, 225.55555555555554)"
07-01-2023 16:02:06.913960,"(3.7, 4.3, 4.16936416184971)","(2.6, 3.4, 3.3989795918367345)","(8.5, 11.5, 11.357142857142858)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.115315315315315)","(11.0, 14.0, 13.956521739130435)","(21.0, 28.0, 25.576923076923077)","(101.0, 350.0, 225.55555555555554)"
07-01-2023 16:02:08.120043,"(3.7, 4.3, 4.16936416184971)","(2.6, 3.4, 3.3986486486486487)","(8.5, 11.5, 11.357142857142858)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.115315315315315)","(11.0, 14.0, 13.956521739130435)","(21.0, 28.0, 25.576923076923077)","(101.0, 350.0, 225.55555555555554)"
07-01-2023 16:02:09.387037,"(3.7, 4.3, 4.166666666666666)","(2.6, 3.4, 3.3989583333333333)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.115315315315315)","(11.0, 14.0, 14.1)","(21.0, 28.0, 25.576923076923077)","(101.0, 350.0, 233.33333333333334)"
07-01-2023 16:02:10.674835,"(3.7, 4.3, 4.166666666666666)","(2.6, 3.4, 3.3990384615384617)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.115315315315315)","(11.0, 14.5, 13.833333333333334)","(21.0, 28.0, 25.576923076923077)","(101.0, 350.0, 312.8571428571429)"
07-01-2023 16:02:12.008707,"(3.7, 4.2, 4.1923076923076925)","(2.6, 3.4, 3.399090909090909)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.135632183908046)","(11.0, 14.5, 13.833333333333334)","(21.0, 28.0, 25.576923076923077)","(101.0, 330.0, 330.0)"
07-01-2023 16:02:13.251588,"(3.7, 4.2, 4.1923076923076925)","(2.6, 3.4, 3.399090909090909)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.705882352941178)","(5.5, 6.2, 6.135632183908046)","(11.0, 14.5, 13.833333333333334)","(21.0, 28.0, 25.576923076923077)","(101.0, 370.0, 330.0)"
07-01-2023 16:02:14.411016,"(3.7, 4.2, 4.1869565217391305)","(2.6, 3.4, 3.399074074074074)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.64)","(5.5, 6.2, 6.15421686746988)","(11.0, 14.5, 13.976190476190476)","(21.0, 28.0, 25.84)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:15.668393,"(3.7, 4.2, 4.143518518518518)","(2.6, 3.4, 3.3988636363636364)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.693333333333333)","(5.5, 6.4, 6.185474860335196)","(11.0, 14.5, 13.976190476190476)","(21.0, 28.0, 25.84)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:16.889214,"(3.7, 4.2, 4.143518518518518)","(2.6, 3.4, 3.3988636363636364)","(8.5, 11.5, 11.454545454545455)","(8.5, 9.8, 9.693333333333333)","(5.5, 6.4, 6.175)","(11.0, 14.5, 14.092592592592592)","(21.0, 28.0, 26.137931034482758)","(101.0, 370.0, 242.0)"
07-01-2023 16:02:18.069399,"(3.7, 4.2, 4.130851063829787)","(2.6, 3.5, 3.4596153846153848)","(8.5, 11.5, 11.470588235294118)","(8.5, 9.8, 9.713513513513513)","(5.5, 6.4, 6.222516556291391)","(11.0, 14.0, 13.717391304347826)","(21.0, 28.0, 25.666666666666668)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:19.317005,"(3.7, 4.2, 4.1)","(2.6, 3.5, 3.4925)","(8.5, 11.5, 11.470588235294118)","(8.5, 9.8, 9.770212765957448)","(5.5, 6.4, 6.222516556291391)","(11.0, 14.0, 13.717391304347826)","(21.0, 28.0, 25.666666666666668)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:20.582942,"(3.7, 4.2, 4.087931034482759)","(2.6, 3.5, 3.485384615384615)","(8.5, 11.5, 11.470588235294118)","(8.5, 10.0, 9.687323943661973)","(5.5, 6.4, 6.234965034965035)","(11.0, 14.0, 13.657894736842104)","(21.0, 28.0, 25.375)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:21.855541,"(3.7, 4.2, 4.094573643410853)","(2.6, 3.55, 3.485384615384615)","(8.5, 11.5, 11.470588235294118)","(8.5, 10.0, 9.751724137931035)","(5.5, 6.4, 6.228571428571429)","(11.0, 14.0, 13.657894736842104)","(21.0, 28.0, 25.375)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:23.047268,"(3.7, 4.2, 4.112258064516129)","(2.6, 3.55, 3.485384615384615)","(8.5, 11.5, 11.470588235294118)","(8.5, 10.0, 9.816935483870969)","(5.5, 6.4, 6.228571428571429)","(11.0, 14.0, 13.657894736842104)","(21.0, 28.0, 25.375)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:24.231323,"(3.7, 4.2, 4.114473684210527)","(2.6, 3.55, 3.485384615384615)","(8.5, 11.5, 11.470588235294118)","(8.5, 10.5, 9.816935483870969)","(5.5, 6.4, 6.19344262295082)","(11.0, 14.0, 13.657894736842104)","(21.0, 28.0, 25.857142857142858)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:25.484346,"(3.7, 4.2, 4.109433962264151)","(2.6, 3.55, 3.46875)","(8.5, 11.5, 11.462962962962964)","(8.5, 10.5, 9.819811320754718)","(5.5, 6.4, 6.19344262295082)","(11.0, 14.0, 13.657894736842104)","(21.0, 27.0, 25.545454545454547)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:26.711482,"(3.7, 4.2, 4.109433962264151)","(2.6, 3.5, 3.475609756097561)","(8.5, 11.5, 11.441176470588236)","(8.5, 10.5, 9.822580645161292)","(5.5, 6.4, 6.19344262295082)","(11.0, 14.0, 13.535714285714286)","(20.0, 27.0, 26.333333333333332)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:28.034051,"(3.7, 4.2, 4.015384615384615)","(2.6, 3.5, 3.4761904761904763)","(8.5, 11.5, 11.441176470588236)","(8.5, 10.5, 9.822580645161292)","(5.5, 6.4, 6.263829787234043)","(11.0, 14.0, 13.59375)","(20.0, 27.0, 26.333333333333332)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:02:29.723642,"(3.7, 4.1, 4.06938775510204)","(2.6, 3.5, 3.4857142857142858)","(8.5, 11.5, 11.60344827586207)","(8.5, 10.5, 9.698823529411765)","(5.5, 6.4, 6.274626865671642)","(11.0, 14.0, 13.71111111111111)","(20.0, 27.0, 25.4)","(101.0, 370.0, 350.9090909090909)"
07-01-2023 16:02:31.567686,"(3.7, 4.1, 4.04078947368421)","(2.6, 3.5, 3.488888888888889)","(8.5, 12.0, 11.890625)","(8.5, 10.0, 9.69438202247191)","(5.5, 6.4, 6.258139534883721)","(11.0, 14.0, 13.678571428571429)","(20.0, 27.0, 25.575)","(101.0, 370.0, 351.7391304347826)"
07-01-2023 16:02:32.805786,"(3.7, 4.1, 4.04078947368421)","(2.6, 3.5, 3.488888888888889)","(8.5, 12.0, 11.890625)","(8.5, 10.0, 9.69438202247191)","(5.5, 6.4, 6.258139534883721)","(11.0, 14.0, 13.678571428571429)","(20.0, 27.0, 25.575)","(101.0, 370.0, 351.7391304347826)"
07-01-2023 16:02:34.093438,"(3.7, 4.1, 4.038636363636363)","(2.7, 3.5, 3.491935483870968)","(8.5, 12.0, 11.928571428571429)","(8.5, 10.0, 9.74095238095238)","(5.5, 6.4, 6.258139534883721)","(11.0, 14.5, 14.238095238095237)","(20.0, 26.0, 25.3125)","(101.0, 370.0, 355.0)"
07-01-2023 16:02:35.426608,"(3.7, 4.1, 4.032627118644068)","(2.7, 3.5, 3.491935483870968)","(8.5, 12.0, 11.944444444444445)","(8.5, 10.0, 9.74095238095238)","(5.5, 6.4, 6.258139534883721)","(11.0, 14.5, 14.238095238095237)","(20.0, 26.0, 25.3125)","(101.0, 370.0, 351.7391304347826)"
07-01-2023 16:02:36.812593,"(3.7, 4.1, 4.032627118644068)","(2.7, 3.5, 3.4916666666666667)","(9.0, 12.0, 11.944444444444445)","(8.5, 10.0, 9.74095238095238)","(5.5, 6.4, 6.242372881355933)","(11.0, 14.5, 14.238095238095237)","(20.0, 26.0, 25.185185185185183)","(101.0, 370.0, 351.7391304347826)"
07-01-2023 16:02:38.353115,"(3.7, 4.1, 4.052678571428571)","(2.7, 3.5, 3.4916666666666667)","(9.0, 12.0, 11.944444444444445)","(8.5, 10.0, 9.74095238095238)","(5.5, 6.4, 6.240298507462687)","(11.0, 14.5, 13.277777777777779)","(20.0, 26.0, 25.38888888888889)","(101.0, 370.0, 350.9090909090909)"
07-01-2023 16:02:40.032301,"(3.7, 4.1, 4.052678571428571)","(2.7, 3.5, 3.4916666666666667)","(9.0, 12.0, 11.944444444444445)","(8.5, 10.0, 9.74095238095238)","(5.5, 6.4, 6.240298507462687)","(11.0, 14.5, 13.555555555555555)","(20.0, 26.0, 25.38888888888889)","(101.0, 370.0, 236.66666666666669)"
07-01-2023 16:02:41.454951,"(3.7, 4.1, 3.999145299145299)","(2.7, 3.5, 3.4875)","(9.0, 12.0, 11.979166666666666)","(8.5, 10.0, 9.808450704225352)","(5.5, 6.4, 6.275714285714286)","(11.0, 14.0, 13.461538461538462)","(20.0, 26.0, 25.38888888888889)","(101.0, 370.0, 236.66666666666669)"
07-01-2023 16:02:42.757552,"(3.7, 4.0, 3.998924731182796)","(2.7, 3.5, 3.4875)","(9.0, 12.0, 11.876923076923077)","(8.5, 10.0, 9.748148148148148)","(5.5, 6.4, 6.285470085470085)","(11.0, 13.5, 13.461538461538462)","(20.0, 26.0, 25.38888888888889)","(101.0, 370.0, 236.66666666666669)"
07-01-2023 16:02:44.267651,"(3.7, 4.1, 4.045806451612903)","(2.7, 3.5, 3.4916666666666667)","(9.0, 12.0, 11.89041095890411)","(8.5, 10.0, 9.761403508771929)","(5.5, 6.4, 6.272992700729927)","(11.0, 13.5, 13.461538461538462)","(20.0, 26.0, 25.38888888888889)","(101.0, 370.0, 236.66666666666669)"
07-01-2023 16:02:45.658616,"(3.7, 4.1, 4.045806451612903)","(2.7, 3.5, 3.4916666666666667)","(9.0, 12.0, 11.822784810126581)","(8.5, 10.0, 9.822222222222223)","(5.5, 6.4, 6.2775193798449616)","(11.0, 13.5, 13.461538461538462)","(20.0, 26.0, 25.25)","(101.0, 370.0, 236.66666666666669)"
07-01-2023 16:02:47.042824,"(3.7, 4.1, 4.042857142857143)","(2.7, 3.5, 3.4915254237288136)","(9.0, 12.0, 11.782051282051283)","(8.5, 10.0, 9.747368421052633)","(5.5, 6.4, 6.282962962962963)","(11.0, 13.5, 13.461538461538462)","(20.0, 26.0, 25.25)","(101.0, 370.0, 236.66666666666669)"
07-01-2023 16:02:48.715670,"(3.7, 4.1, 3.9736040609137055)","(2.7, 3.5, 3.4915254237288136)","(9.0, 12.0, 11.795180722891565)","(8.5, 9.8, 9.747368421052633)","(5.5, 6.4, 6.282962962962963)","(11.0, 13.5, 13.461538461538462)","(20.0, 26.0, 25.25)","(101.0, 360.0, 233.33333333333334)"
07-01-2023 16:02:50.260291,"(3.7, 4.0, 3.978181818181818)","(2.8, 3.5, 3.6096153846153847)","(9.0, 12.0, 11.775862068965518)","(8.5, 9.8, 9.2875)","(5.5, 6.4, 6.351428571428571)","(11.0, 13.5, 12.576923076923077)","(20.0, 26.0, 25.166666666666668)","(101.0, 360.0, 233.33333333333334)"
07-01-2023 16:02:51.665987,"(3.7, 4.0, 3.968421052631579)","(2.8, 3.65, 3.6184210526315788)","(9.0, 12.0, 11.775862068965518)","(8.5, 9.4, 9.2875)","(5.5, 6.4, 6.351428571428571)","(11.0, 13.0, 12.56)","(20.0, 26.0, 25.166666666666668)","(101.0, 360.0, 260.0)"
07-01-2023 16:02:52.889033,"(3.7, 4.0, 3.968421052631579)","(2.8, 3.65, 3.6184210526315788)","(9.0, 12.0, 11.775862068965518)","(8.5, 9.4, 9.2875)","(5.5, 6.4, 6.351428571428571)","(11.0, 13.0, 12.56)","(20.0, 26.0, 25.166666666666668)","(101.0, 350.0, 233.33333333333334)"
07-01-2023 16:02:54.176656,"(3.7, 4.0, 3.968421052631579)","(2.8, 3.65, 3.6184210526315788)","(9.0, 12.0, 11.775862068965518)","(8.5, 9.4, 9.135384615384616)","(5.5, 6.4, 6.376666666666667)","(11.0, 13.0, 12.546875)","(20.0, 26.0, 25.166666666666668)","(101.0, 360.0, 260.0)"
07-01-2023 16:02:55.502606,"(3.6, 4.0, 3.968421052631579)","(2.9, 3.65, 3.6204918032786884)","(9.0, 12.0, 11.775862068965518)","(8.5, 9.4, 9.08421052631579)","(5.5, 6.4, 6.376470588235295)","(11.0, 13.0, 12.546875)","(20.0, 26.0, 25.22222222222222)","(101.0, 350.0, 233.33333333333334)"
07-01-2023 16:02:56.865515,"(3.6, 4.0, 3.968421052631579)","(2.9, 3.65, 3.6204918032786884)","(9.0, 12.0, 11.775862068965518)","(8.5, 9.4, 9.15)","(5.5, 6.4, 6.362790697674419)","(11.0, 13.0, 12.597222222222221)","(20.0, 26.0, 25.22222222222222)","(101.0, 360.0, 260.0)"
07-01-2023 16:02:58.093460,"(3.6, 4.0, 3.9808823529411765)","(2.9, 3.65, 3.6256756756756756)","(9.0, 12.0, 11.833333333333334)","(8.5, 9.4, 9.090909090909092)","(5.5, 6.4, 6.346031746031747)","(11.0, 13.0, 12.597222222222221)","(20.0, 26.0, 24.825)","(101.0, 350.0, 260.0)"
07-01-2023 16:02:59.283910,"(3.6, 4.0, 3.9535714285714287)","(2.9, 3.7, 3.658139534883721)","(9.0, 12.0, 11.855555555555556)","(8.5, 9.4, 9.085714285714285)","(5.5, 6.4, 6.356962025316456)","(11.0, 13.0, 12.597222222222221)","(20.0, 25.0, 24.970588235294116)","(101.0, 350.0, 201.66666666666666)"
07-01-2023 16:03:00.530574,"(3.6, 4.0, 3.9535714285714287)","(2.9, 3.7, 3.6447916666666664)","(9.0, 12.0, 11.69620253164557)","(8.5, 9.4, 9.098630136986301)","(5.5, 6.4, 6.358282208588958)","(11.0, 13.0, 12.597222222222221)","(20.0, 25.0, 24.970588235294116)","(101.0, 360.0, 314.0)"
07-01-2023 16:03:01.727502,"(3.6, 4.0, 3.963888888888889)","(2.9, 3.65, 3.644897959183673)","(9.0, 12.0, 11.675675675675675)","(8.0, 9.4, 9.208)","(5.5, 6.4, 6.358282208588958)","(11.0, 13.0, 12.597222222222221)","(20.0, 25.0, 24.970588235294116)","(101.0, 350.0, 308.1818181818182)"
07-01-2023 16:03:02.955486,"(3.6, 4.0, 3.9840909090909093)","(2.9, 3.65, 3.644897959183673)","(9.0, 12.0, 11.675675675675675)","(8.0, 9.4, 9.165079365079364)","(5.5, 6.4, 6.358282208588958)","(11.0, 13.0, 12.597222222222221)","(20.0, 25.0, 24.970588235294116)","(101.0, 360.0, 293.6363636363636)"
07-01-2023 16:03:04.285564,"(3.6, 4.0, 3.9952879581151834)","(2.9, 3.65, 3.6446808510638298)","(9.0, 12.0, 11.675675675675675)","(8.0, 9.4, 9.163636363636362)","(5.5, 6.4, 6.4487804878048784)","(11.0, 13.0, 12.573529411764707)","(20.0, 25.0, 24.970588235294116)","(101.0, 340.0, 293.6363636363636)"
07-01-2023 16:03:05.579766,"(3.6, 4.0, 3.9852216748768474)","(2.9, 3.65, 3.6446808510638298)","(9.0, 12.0, 11.675675675675675)","(8.0, 9.2, 9.163636363636362)","(5.5, 6.6, 6.453333333333333)","(11.0, 13.0, 12.573529411764707)","(20.0, 25.0, 24.970588235294116)","(101.0, 340.0, 306.0)"
07-01-2023 16:03:06.908555,"(3.6, 4.0, 3.963953488372093)","(2.9, 3.65, 3.64)","(9.0, 12.0, 11.715909090909092)","(8.0, 9.2, 9.155555555555555)","(5.5, 6.6, 6.453333333333333)","(11.0, 13.0, 12.515151515151516)","(20.0, 25.0, 24.970588235294116)","(101.0, 340.0, 293.6363636363636)"
07-01-2023 16:03:08.174792,"(3.6, 3.95, 3.9314)","(2.9, 3.65, 3.64)","(9.0, 12.0, 11.715909090909092)","(8.0, 9.2, 9.152941176470588)","(5.5, 6.6, 6.471641791044776)","(11.0, 13.0, 12.515151515151516)","(20.0, 25.0, 24.970588235294116)","(101.0, 340.0, 306.0)"
07-01-2023 16:03:09.469364,"(3.6, 3.95, 3.9314)","(2.9, 3.65, 3.64)","(9.0, 12.0, 11.816176470588236)","(8.0, 9.2, 9.152941176470588)","(5.5, 6.6, 6.471641791044776)","(11.0, 13.0, 12.515151515151516)","(20.0, 25.0, 24.970588235294116)","(101.0, 340.0, 293.6363636363636)"
07-01-2023 16:03:10.833131,"(3.6, 3.95, 3.9314)","(2.9, 3.65, 3.685074626865672)","(9.0, 12.0, 11.83974358974359)","(8.0, 9.2, 9.173333333333332)","(5.5, 6.6, 6.496825396825397)","(11.0, 13.0, 12.25609756097561)","(20.0, 25.0, 24.97142857142857)","(101.0, 340.0, 306.0)"
07-01-2023 16:03:12.123936,"(3.6, 3.95, 3.9413157894736845)","(2.9, 3.7, 3.687012987012987)","(9.0, 12.0, 11.83974358974359)","(8.0, 9.2, 9.177142857142856)","(5.5, 6.6, 6.492424242424242)","(11.0, 12.5, 12.051724137931034)","(20.0, 25.0, 24.97142857142857)","(101.0, 340.0, 220.0)"
07-01-2023 16:03:13.555113,"(3.6, 3.95, 3.9408854166666667)","(2.9, 3.7, 3.6930555555555555)","(9.0, 12.0, 11.83974358974359)","(8.0, 9.2, 9.177142857142856)","(5.5, 6.6, 6.492424242424242)","(11.0, 12.5, 12.04054054054054)","(20.0, 25.0, 24.97142857142857)","(101.0, 340.0, 300.0)"
07-01-2023 16:03:14.942852,"(3.6, 3.95, 3.9408854166666667)","(2.9, 3.7, 3.6942528735632187)","(9.0, 12.0, 11.83974358974359)","(8.0, 9.2, 9.177142857142856)","(5.5, 6.6, 6.492424242424242)","(11.0, 12.5, 12.04054054054054)","(20.0, 25.0, 24.97142857142857)","(101.0, 340.0, 303.0769230769231)"
07-01-2023 16:03:16.443956,"(3.6, 3.95, 3.9373809523809524)","(2.9, 3.7, 3.6948979591836735)","(9.0, 12.0, 11.83974358974359)","(8.0, 9.2, 9.178378378378378)","(5.5, 6.6, 6.492424242424242)","(11.0, 12.5, 12.047619047619047)","(20.0, 25.0, 25.36)","(101.0, 340.0, 303.0769230769231)"
07-01-2023 16:03:17.984734,"(3.6, 3.95, 3.9386934673366834)","(2.9, 3.7, 3.697596153846154)","(9.0, 12.0, 11.83974358974359)","(8.0, 9.2, 9.178378378378378)","(5.5, 6.6, 6.475903614457831)","(11.0, 12.5, 12.22972972972973)","(20.0, 26.0, 25.25581395348837)","(101.0, 340.0, 313.33333333333337)"
07-01-2023 16:03:19.366290,"(3.6, 3.95, 3.9386934673366834)","(2.9, 3.7, 3.697596153846154)","(9.0, 12.0, 11.80813953488372)","(8.0, 9.2, 9.247457627118644)","(5.5, 6.6, 6.461855670103093)","(11.0, 12.5, 11.922222222222222)","(20.0, 26.0, 25.25581395348837)","(101.0, 340.0, 303.0769230769231)"
07-01-2023 16:03:20.808478,"(3.6, 3.9, 3.8620689655172415)","(2.9, 3.7, 3.697572815533981)","(9.0, 12.0, 11.803571428571429)","(8.0, 9.6, 9.247457627118644)","(5.5, 6.6, 6.461855670103093)","(11.0, 12.5, 11.796875)","(20.0, 26.0, 25.166666666666668)","(101.0, 340.0, 313.33333333333337)"
07-01-2023 16:03:22.122243,"(3.6, 3.9, 3.8555555555555556)","(2.9, 3.75, 3.7196428571428575)","(9.0, 12.0, 11.76086956521739)","(8.0, 9.6, 9.247457627118644)","(5.5, 6.6, 6.4726256983240225)","(11.0, 12.5, 11.796875)","(20.0, 26.0, 25.22222222222222)","(101.0, 340.0, 303.0769230769231)"
07-01-2023 16:03:23.488015,"(3.6, 3.85, 3.840816326530612)","(2.9, 3.8, 3.7625)","(9.0, 12.0, 11.75)","(8.0, 9.6, 9.284848484848483)","(5.5, 6.6, 6.4726256983240225)","(11.0, 12.5, 11.796875)","(20.0, 26.0, 25.22222222222222)","(101.0, 340.0, 313.33333333333337)"
07-01-2023 16:03:24.889873,"(3.6, 3.85, 3.7948)","(2.9, 3.8, 3.7609756097560973)","(9.0, 12.0, 11.777777777777779)","(8.0, 9.6, 9.294915254237287)","(5.5, 6.8, 6.672897196261682)","(11.0, 12.5, 11.796875)","(20.0, 26.0, 25.153846153846153)","(101.0, 340.0, 303.0769230769231)"
07-01-2023 16:03:26.289463,"(3.6, 3.85, 3.8098930481283424)","(2.9, 3.8, 3.7053571428571432)","(9.0, 12.0, 11.763157894736842)","(8.0, 9.6, 9.294915254237287)","(5.5, 6.8, 6.659793814432989)","(11.0, 12.5, 11.796875)","(20.0, 26.0, 25.153846153846153)","(101.0, 340.0, 303.0769230769231)"
07-01-2023 16:03:27.767514,"(3.6, 3.8, 3.7737499999999997)","(2.9, 3.75, 3.8260479041916167)","(9.0, 12.0, 11.794117647058824)","(8.0, 9.6, 9.008510638297873)","(5.5, 6.8, 6.794029850746268)","(11.0, 12.5, 11.678571428571429)","(20.0, 26.0, 25.181818181818183)","(101.0, 340.0, 307.27272727272725)"
07-01-2023 16:03:29.223025,"(3.6, 3.75, 3.7065934065934067)","(2.9, 3.95, 3.852222222222222)","(9.0, 12.0, 11.794117647058824)","(8.0, 9.2, 8.875)","(5.5, 6.8, 6.8604651162790695)","(11.0, 12.0, 11.678571428571429)","(20.0, 26.0, 27.157894736842106)","(101.0, 320.0, 316.3636363636364)"
07-01-2023 16:03:30.712169,"(3.6, 3.75, 3.7074074074074077)","(2.9, 3.9, 3.853763440860215)","(9.0, 12.0, 11.78169014084507)","(8.0, 9.0, 8.714285714285715)","(5.5, 7.0, 6.798611111111111)","(11.0, 12.0, 11.633333333333333)","(20.0, 28.0, 26.511627906976745)","(101.0, 330.0, 263.33333333333337)"
07-01-2023 16:03:32.050047,"(3.6, 3.75, 3.7074074074074077)","(2.9, 3.9, 3.853763440860215)","(9.0, 12.0, 11.794117647058824)","(8.0, 8.8, 8.68)","(5.5, 6.8, 6.92962962962963)","(11.0, 12.0, 11.658536585365853)","(20.0, 28.0, 26.564102564102566)","(101.0, 280.0, 261.8181818181818)"
07-01-2023 16:03:33.330375,"(3.6, 3.75, 3.723076923076923)","(2.9, 3.9, 3.8564814814814814)","(9.0, 12.0, 11.426829268292684)","(8.0, 8.8, 8.714285714285715)","(6.0, 7.0, 6.972839506172839)","(10.0, 12.0, 11.688888888888888)","(20.0, 28.0, 26.564102564102566)","(101.0, 270.0, 261.8181818181818)"
07-01-2023 16:03:34.567880,"(3.6, 3.7, 3.6998076923076924)","(2.9, 3.9, 3.8564814814814814)","(9.0, 12.0, 11.426829268292684)","(8.0, 8.8, 8.714285714285715)","(6.0, 7.0, 6.972839506172839)","(10.0, 12.0, 11.688888888888888)","(20.0, 28.0, 26.511627906976745)","(101.0, 270.0, 261.8181818181818)"
07-01-2023 16:03:35.935809,"(3.6, 3.75, 3.733663366336634)","(2.9, 3.9, 3.8564814814814814)","(9.0, 12.0, 11.411764705882353)","(8.0, 8.8, 8.770666666666667)","(6.0, 7.0, 6.967164179104477)","(10.0, 12.0, 11.407894736842104)","(20.0, 28.0, 26.511627906976745)","(101.0, 270.0, 255.0)"
07-01-2023 16:03:37.311681,"(3.6, 3.75, 3.723295454545455)","(2.9, 3.9, 3.808333333333333)","(9.0, 12.0, 11.411764705882353)","(8.0, 9.0, 8.78918918918919)","(5.5, 7.0, 7.056410256410256)","(10.0, 11.5, 11.344155844155845)","(21.0, 28.0, 26.61111111111111)","(101.0, 270.0, 243.63636363636363)"
07-01-2023 16:03:38.557167,"(3.6, 3.75, 3.7217299578059073)","(2.9, 3.9, 3.808333333333333)","(9.0, 12.0, 11.411764705882353)","(8.0, 9.0, 8.78918918918919)","(5.5, 7.2, 7.056410256410256)","(10.0, 11.5, 11.344155844155845)","(21.0, 28.0, 26.61111111111111)","(101.0, 250.0, 243.63636363636363)"
07-01-2023 16:03:39.825278,"(3.6, 3.75, 3.729268292682927)","(2.9, 3.9, 3.8175)","(9.0, 12.0, 11.411764705882353)","(8.0, 9.0, 8.794736842105262)","(6.0, 7.2, 7.032258064516129)","(10.0, 12.0, 11.897435897435898)","(21.0, 28.0, 26.64864864864865)","(101.0, 250.0, 243.63636363636363)"
07-01-2023 16:03:41.019369,"(3.6, 3.75, 3.7373493975903616)","(2.9, 3.9, 3.793548387096774)","(9.0, 12.0, 11.522727272727273)","(8.0, 9.0, 8.841860465116278)","(6.0, 7.2, 7.0256410256410255)","(10.0, 12.0, 11.411764705882353)","(21.0, 28.0, 26.78048780487805)","(101.0, 250.0, 237.27272727272725)"
07-01-2023 16:03:42.164744,"(3.6, 3.8, 3.7666666666666666)","(2.9, 3.85, 3.8150602409638554)","(9.0, 11.5, 11.362068965517242)","(8.0, 9.0, 8.902702702702703)","(6.0, 7.2, 7.0256410256410255)","(10.0, 11.5, 11.411764705882353)","(21.0, 28.0, 26.71794871794872)","(101.0, 250.0, 216.0)"
07-01-2023 16:03:43.420499,"(3.6, 3.85, 3.796951219512195)","(2.9, 3.85, 3.790845070422535)","(9.0, 11.5, 10.601449275362318)","(8.0, 8.8, 8.615584415584415)","(6.0, 7.2, 6.971794871794872)","(10.0, 13.0, 12.576923076923077)","(21.0, 28.0, 26.71794871794872)","(101.0, 240.0, 212.72727272727272)"
07-01-2023 16:03:44.528357,"(3.6, 3.85, 3.7604477611940297)","(2.9, 3.8, 3.790845070422535)","(9.0, 11.0, 10.574468085106384)","(8.0, 8.8, 8.61505376344086)","(6.0, 7.0, 7.029059829059829)","(10.0, 13.0, 12.531746031746032)","(21.0, 28.0, 26.863636363636363)","(101.0, 240.0, 212.72727272727272)"
07-01-2023 16:03:45.716671,"(3.6, 3.8, 3.7865384615384614)","(2.9, 3.85, 3.8144444444444443)","(9.0, 11.0, 10.574468085106384)","(8.0, 8.8, 8.61505376344086)","(6.0, 7.2, 7.029059829059829)","(10.0, 13.0, 12.553030303030303)","(21.0, 28.0, 26.9)","(101.0, 240.0, 187.5)"
07-01-2023 16:03:46.803210,"(3.6, 3.8, 3.7666666666666666)","(2.9, 3.8, 3.777083333333333)","(9.0, 11.0, 10.719594594594595)","(8.0, 8.8, 8.614054054054055)","(6.0, 7.2, 7.088)","(10.0, 13.0, 12.415094339622641)","(21.0, 28.0, 26.87878787878788)","(101.0, 190.0, 186.0)"
