,Debs Gunfighter,Northern Spy,Bourbon Currency,Tra Lad,Grand Wiser,Cees Get Degrees,Condition One,Romantic Gamble
12-01-2023 11:13:53.001540,"(19.0, 27.0, 25.5)","(31.0, 140.0, 113.14285714285714)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 55.0, 45.5)","(1.14, 1.3, 1.2956521739130435)","(21.0, 220.0, 93.33333333333334)","(9.0, 19.0, 18.25)"
12-01-2023 11:13:54.035083,"(19.0, 27.0, 25.5)","(31.0, 140.0, 113.14285714285714)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 55.0, 45.5)","(1.14, 1.3, 1.2956521739130435)","(21.0, 220.0, 93.33333333333334)","(9.0, 19.0, 18.25)"
12-01-2023 11:13:55.049167,"(19.0, 27.0, 25.5)","(31.0, 140.0, 113.14285714285714)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 55.0, 45.5)","(1.14, 1.3, 1.2956521739130435)","(21.0, 220.0, 93.33333333333334)","(9.0, 19.0, 18.25)"
12-01-2023 11:13:56.072840,"(19.0, 27.0, 25.5)","(31.0, 140.0, 113.14285714285714)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 55.0, 45.5)","(1.14, 1.3, 1.2956521739130435)","(21.0, 220.0, 120.0)","(9.0, 19.0, 18.25)"
12-01-2023 11:13:57.113155,"(19.0, 27.0, 26.142857142857142)","(31.0, 140.0, 91.0)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.2956521739130435)","(21.0, 210.0, 120.0)","(9.0, 19.0, 18.25)"
12-01-2023 11:13:58.182206,"(19.0, 27.0, 26.142857142857142)","(31.0, 140.0, 91.0)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.2956521739130435)","(21.0, 210.0, 120.0)","(9.0, 19.0, 18.25)"
12-01-2023 11:13:59.305188,"(19.0, 27.0, 26.333333333333332)","(31.0, 140.0, 91.0)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.296078431372549)","(21.0, 210.0, 120.0)","(9.0, 19.0, 18.25)"
12-01-2023 11:14:00.386306,"(19.0, 27.0, 26.333333333333332)","(31.0, 140.0, 91.0)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.296078431372549)","(21.0, 210.0, 120.0)","(9.0, 19.0, 18.25)"
12-01-2023 11:14:01.510742,"(19.0, 27.0, 26.333333333333332)","(31.0, 140.0, 91.0)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.296078431372549)","(21.0, 210.0, 120.0)","(9.0, 19.0, 18.25)"
12-01-2023 11:14:02.506228,"(19.0, 27.0, 26.333333333333332)","(31.0, 140.0, 91.0)","(31.0, 220.0, 110.0)","(15.0, 18.5, 17.625)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.296521739130435)","(21.0, 210.0, 158.57142857142858)","(9.0, 19.0, 18.25)"
12-01-2023 11:14:03.565946,"(19.0, 27.0, 26.333333333333332)","(31.0, 140.0, 120.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 50.0, 40.666666666666664)","(1.14, 1.3, 1.296521739130435)","(21.0, 210.0, 138.1818181818182)","(9.0, 19.0, 18.25)"
12-01-2023 11:14:04.693883,"(19.0, 27.0, 26.333333333333332)","(31.0, 140.0, 74.66666666666666)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 50.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 138.1818181818182)","(9.0, 19.0, 17.676470588235293)"
12-01-2023 11:14:05.795148,"(19.0, 27.0, 25.166666666666668)","(31.0, 140.0, 112.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 102.85714285714286)","(9.0, 19.0, 17.676470588235293)"
12-01-2023 11:14:06.856757,"(19.0, 27.0, 24.46153846153846)","(31.0, 140.0, 112.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 102.85714285714286)","(9.0, 19.0, 17.676470588235293)"
12-01-2023 11:14:07.944082,"(19.0, 27.0, 24.46153846153846)","(31.0, 140.0, 112.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 102.85714285714286)","(9.0, 19.0, 17.676470588235293)"
12-01-2023 11:14:08.957017,"(19.0, 27.0, 24.46153846153846)","(31.0, 140.0, 112.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 86.66666666666666)","(9.0, 19.0, 17.676470588235293)"
12-01-2023 11:14:09.999015,"(19.0, 27.0, 24.46153846153846)","(31.0, 140.0, 112.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 86.66666666666666)","(9.0, 19.0, 17.676470588235293)"
12-01-2023 11:14:11.032863,"(19.0, 27.0, 24.46153846153846)","(31.0, 140.0, 112.0)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 200.0, 90.0)","(9.0, 19.0, 17.194444444444443)"
12-01-2023 11:14:12.110550,"(19.0, 26.0, 25.25)","(31.0, 140.0, 107.5)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 210.0, 90.0)","(9.0, 19.0, 17.194444444444443)"
12-01-2023 11:14:13.178133,"(19.0, 26.0, 25.142857142857142)","(31.0, 140.0, 107.5)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.296521739130435)","(21.0, 210.0, 90.0)","(9.0, 19.0, 17.266666666666666)"
12-01-2023 11:14:14.271144,"(19.0, 26.0, 24.0)","(31.0, 140.0, 107.5)","(31.0, 220.0, 152.0)","(15.0, 18.5, 17.8)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.3, 1.2653191489361701)","(21.0, 210.0, 75.0)","(9.0, 19.0, 18.11111111111111)"
12-01-2023 11:14:15.323763,"(19.0, 26.0, 24.0)","(31.0, 140.0, 107.5)","(31.0, 220.0, 110.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.28, 1.2635593220338983)","(21.0, 210.0, 57.42857142857143)","(9.0, 22.0, 24.3)"
12-01-2023 11:14:16.367007,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 20.666666666666668)"
12-01-2023 11:14:17.462533,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 20.666666666666668)"
12-01-2023 11:14:18.637446,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.333333333333332)"
12-01-2023 11:14:19.714347,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 37.333333333333336)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.333333333333332)"
12-01-2023 11:14:20.824892,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.42857142857143)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.5)"
12-01-2023 11:14:21.908345,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.2)"
12-01-2023 11:14:22.985124,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.2)"
12-01-2023 11:14:24.036401,"(19.0, 26.0, 24.0)","(31.0, 140.0, 100.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.2606666666666666)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 22.0)"
12-01-2023 11:14:25.119209,"(19.0, 26.0, 24.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.2641176470588236)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 24.545454545454547)"
12-01-2023 11:14:26.164501,"(19.0, 26.0, 24.0)","(31.0, 140.0, 118.0)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.0)"
12-01-2023 11:14:27.265105,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 23.0)"
12-01-2023 11:14:28.294142,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 22.0)"
12-01-2023 11:14:29.346033,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 26.0, 22.666666666666668)"
12-01-2023 11:14:30.338248,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 39.0)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 23.25)"
12-01-2023 11:14:31.353394,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.666666666666664)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 23.555555555555557)"
12-01-2023 11:14:32.370678,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 140.0)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.666666666666664)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 22.6)"
12-01-2023 11:14:33.441436,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.666666666666664)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 21.25)"
12-01-2023 11:14:34.522229,"(19.0, 26.0, 24.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.666666666666664)","(1.14, 1.27, 1.264017094017094)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 21.25)"
12-01-2023 11:14:35.588401,"(19.0, 26.0, 25.25)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.666666666666664)","(1.14, 1.27, 1.2669072164948454)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 21.25)"
12-01-2023 11:14:36.593248,"(19.0, 26.0, 25.25)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 19.0, 17.8)","(26.0, 44.0, 40.666666666666664)","(1.14, 1.27, 1.2669072164948454)","(21.0, 210.0, 57.42857142857143)","(9.0, 25.0, 21.25)"
12-01-2023 11:14:37.635719,"(19.0, 26.0, 25.25)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 38.285714285714285)","(1.14, 1.27, 1.2678260869565217)","(21.0, 210.0, 88.0)","(9.0, 25.0, 21.0)"
12-01-2023 11:14:38.720532,"(19.0, 25.0, 24.428571428571427)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 38.285714285714285)","(1.14, 1.27, 1.278464566929134)","(21.0, 200.0, 88.0)","(9.0, 24.0, 21.0)"
12-01-2023 11:14:39.838148,"(19.0, 25.0, 24.428571428571427)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 38.285714285714285)","(1.14, 1.28, 1.2792083333333333)","(21.0, 200.0, 162.22222222222223)","(9.0, 24.0, 21.0)"
12-01-2023 11:14:40.971343,"(19.0, 25.0, 24.428571428571427)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.72222222222222)","(26.0, 44.0, 38.285714285714285)","(1.14, 1.28, 1.2792083333333333)","(21.0, 200.0, 162.22222222222223)","(9.0, 24.0, 21.0)"
12-01-2023 11:14:42.121156,"(19.0, 26.0, 25.5)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.041666666666668)","(26.0, 44.0, 38.285714285714285)","(1.14, 1.28, 1.2792083333333333)","(21.0, 200.0, 162.22222222222223)","(9.0, 24.0, 21.0)"
12-01-2023 11:14:43.212894,"(19.0, 27.0, 24.545454545454547)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.041666666666668)","(26.0, 44.0, 38.285714285714285)","(1.14, 1.28, 1.2792083333333333)","(21.0, 200.0, 162.22222222222223)","(9.0, 24.0, 21.0)"
12-01-2023 11:14:44.295140,"(19.0, 27.0, 24.545454545454547)","(31.0, 140.0, 112.5)","(31.0, 220.0, 116.66666666666666)","(15.0, 18.5, 17.041666666666668)","(26.0, 44.0, 52.0)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 157.5)","(9.0, 24.0, 20.5)"
12-01-2023 11:14:45.375562,"(19.0, 30.0, 28.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 60.0, 52.0)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 162.22222222222223)","(9.0, 23.0, 20.333333333333332)"
12-01-2023 11:14:46.415858,"(19.0, 29.0, 27.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 60.0, 45.5)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 162.22222222222223)","(9.0, 22.0, 20.333333333333332)"
12-01-2023 11:14:47.525417,"(19.0, 29.0, 27.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 45.5)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 162.22222222222223)","(9.0, 22.0, 19.75)"
12-01-2023 11:14:48.612235,"(19.0, 29.0, 27.0)","(31.0, 140.0, 112.5)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 47.4)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 162.22222222222223)","(9.0, 22.0, 19.75)"
12-01-2023 11:14:49.761110,"(19.0, 29.0, 27.0)","(31.0, 140.0, 129.16666666666669)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 47.4)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 143.33333333333331)","(9.0, 22.0, 19.75)"
12-01-2023 11:14:50.895376,"(19.0, 29.0, 27.0)","(31.0, 140.0, 129.16666666666669)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 47.4)","(1.14, 1.28, 1.2787698412698414)","(21.0, 200.0, 132.0)","(9.0, 22.0, 19.75)"
12-01-2023 11:14:51.929272,"(19.0, 29.0, 27.0)","(31.0, 140.0, 129.16666666666669)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 47.4)","(1.14, 1.28, 1.279519650655022)","(21.0, 200.0, 132.0)","(9.0, 22.0, 19.75)"
12-01-2023 11:14:53.003099,"(19.0, 29.0, 27.0)","(31.0, 140.0, 129.16666666666669)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 45.5)","(1.14, 1.28, 1.2974789915966387)","(21.0, 200.0, 132.0)","(9.0, 22.0, 18.9)"
12-01-2023 11:14:54.051362,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 50.8)","(1.14, 1.3, 1.3002564102564103)","(21.0, 200.0, 132.0)","(9.0, 21.0, 21.8)"
12-01-2023 11:14:55.028381,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 50.8)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 132.0)","(9.0, 23.0, 21.8)"
12-01-2023 11:14:56.018527,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.041666666666668)","(26.0, 55.0, 50.8)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 132.0)","(9.0, 23.0, 22.5)"
12-01-2023 11:14:57.135269,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.72222222222222)","(26.0, 55.0, 46.6)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 132.0)","(9.0, 23.0, 20.92857142857143)"
12-01-2023 11:14:58.233240,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.72222222222222)","(26.0, 55.0, 46.6)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 132.0)","(9.0, 22.0, 20.92857142857143)"
12-01-2023 11:14:59.260963,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.72222222222222)","(26.0, 55.0, 46.6)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 132.0)","(9.0, 22.0, 22.5)"
12-01-2023 11:15:00.272447,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.72222222222222)","(26.0, 55.0, 46.6)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 157.5)","(9.0, 23.0, 22.5)"
12-01-2023 11:15:01.254704,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.72222222222222)","(26.0, 55.0, 46.6)","(1.14, 1.31, 1.3002564102564103)","(21.0, 200.0, 143.33333333333331)","(9.0, 23.0, 21.23076923076923)"
12-01-2023 11:15:02.327362,"(19.0, 29.0, 27.0)","(31.0, 140.0, 134.0909090909091)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 17.72222222222222)","(26.0, 55.0, 44.5)","(1.14, 1.31, 1.2961538461538462)","(21.0, 200.0, 157.25)","(9.0, 22.0, 19.5)"
12-01-2023 11:15:03.416077,"(19.0, 29.0, 26.6)","(31.0, 140.0, 129.16666666666669)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 16.75)","(26.0, 55.0, 44.5)","(1.14, 1.3, 1.3153333333333335)","(21.0, 200.0, 116.81818181818181)","(9.0, 20.0, 17.666666666666668)"
12-01-2023 11:15:04.465476,"(19.0, 29.0, 26.6)","(31.0, 140.0, 129.16666666666669)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 16.75)","(26.0, 55.0, 44.5)","(1.14, 1.32, 1.3065909090909091)","(21.0, 190.0, 142.25)","(9.0, 20.0, 17.32)"
12-01-2023 11:15:05.472154,"(19.0, 28.0, 23.88235294117647)","(31.0, 150.0, 138.0)","(31.0, 220.0, 113.33333333333334)","(15.0, 18.5, 16.75)","(26.0, 42.0, 36.6)","(1.14, 1.32, 1.3065909090909091)","(21.0, 180.0, 53.33333333333333)","(9.0, 19.0, 18.0)"
12-01-2023 11:15:06.546234,"(19.0, 27.0, 25.4)","(31.0, 150.0, 138.0)","(31.0, 210.0, 135.0)","(15.0, 18.5, 16.75)","(26.0, 42.0, 38.89655172413793)","(1.14, 1.32, 1.3065909090909091)","(21.0, 170.0, 53.33333333333333)","(9.0, 18.5, 18.0)"
12-01-2023 11:15:07.506455,"(19.0, 27.0, 25.4)","(31.0, 150.0, 138.0)","(31.0, 210.0, 135.0)","(15.0, 18.5, 17.333333333333332)","(26.0, 42.0, 38.89655172413793)","(1.14, 1.32, 1.3065909090909091)","(21.0, 170.0, 53.33333333333333)","(9.0, 18.5, 18.0)"
12-01-2023 11:15:08.595453,"(19.0, 27.0, 26.166666666666668)","(31.0, 150.0, 138.0)","(31.0, 210.0, 135.0)","(15.0, 18.5, 18.166666666666668)","(26.0, 42.0, 38.89655172413793)","(1.14, 1.31, 1.2856043956043957)","(21.0, 170.0, 105.9090909090909)","(9.0, 18.5, 18.227272727272727)"
12-01-2023 11:15:09.690712,"(19.0, 27.0, 26.166666666666668)","(31.0, 150.0, 138.0)","(31.0, 210.0, 135.0)","(15.0, 18.5, 17.75)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2856043956043957)","(21.0, 170.0, 70.0)","(9.0, 18.5, 18.227272727272727)"
12-01-2023 11:15:10.815982,"(19.0, 27.0, 25.0)","(31.0, 200.0, 187.77777777777777)","(31.0, 210.0, 135.0)","(15.0, 18.5, 17.75)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2856043956043957)","(21.0, 170.0, 70.0)","(9.0, 18.5, 18.227272727272727)"
12-01-2023 11:15:11.909310,"(19.0, 27.0, 25.0)","(31.0, 200.0, 187.77777777777777)","(31.0, 210.0, 135.0)","(15.0, 18.5, 17.75)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2856043956043957)","(21.0, 170.0, 70.0)","(9.0, 18.5, 17.95)"
12-01-2023 11:15:12.944119,"(19.0, 27.0, 25.0)","(41.0, 190.0, 171.8181818181818)","(31.0, 210.0, 135.0)","(15.0, 19.0, 18.391304347826086)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2886178861788617)","(21.0, 170.0, 70.0)","(9.0, 19.0, 17.6875)"
12-01-2023 11:15:13.942503,"(19.0, 27.0, 25.0)","(41.0, 180.0, 171.0)","(31.0, 210.0, 135.0)","(15.0, 19.0, 18.391304347826086)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2886178861788617)","(21.0, 170.0, 70.0)","(9.0, 19.0, 17.6875)"
12-01-2023 11:15:14.975128,"(19.0, 27.0, 25.0)","(41.0, 180.0, 171.0)","(31.0, 210.0, 135.0)","(15.0, 19.0, 18.142857142857142)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2837037037037038)","(21.0, 170.0, 70.0)","(9.0, 19.0, 17.6875)"
12-01-2023 11:15:16.035068,"(19.0, 27.0, 25.857142857142858)","(41.0, 180.0, 171.0)","(31.0, 210.0, 135.0)","(15.0, 19.0, 18.28)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2837037037037038)","(21.0, 170.0, 70.0)","(9.0, 19.0, 17.913793103448278)"
12-01-2023 11:15:17.111184,"(19.0, 27.0, 25.857142857142858)","(41.0, 180.0, 171.0)","(31.0, 210.0, 137.5)","(15.0, 19.0, 18.28)","(26.0, 42.0, 36.46153846153846)","(1.14, 1.29, 1.2870175438596492)","(21.0, 170.0, 115.76923076923077)","(9.0, 19.0, 17.913793103448278)"
12-01-2023 11:15:18.117160,"(19.0, 26.0, 24.8)","(41.0, 180.0, 171.0)","(31.0, 210.0, 137.5)","(15.0, 18.5, 18.333333333333332)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2870175438596492)","(21.0, 170.0, 115.76923076923077)","(9.0, 19.0, 17.913793103448278)"
12-01-2023 11:15:19.121698,"(19.0, 26.0, 24.285714285714285)","(41.0, 180.0, 171.0)","(31.0, 210.0, 137.5)","(15.0, 18.0, 17.8)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2883)","(21.0, 170.0, 115.76923076923077)","(9.0, 19.0, 17.913793103448278)"
12-01-2023 11:15:20.145223,"(19.0, 26.0, 24.0)","(41.0, 180.0, 171.0)","(31.0, 210.0, 135.0)","(15.0, 18.0, 17.8)","(26.0, 42.0, 35.45454545454545)","(1.14, 1.29, 1.2883)","(21.0, 170.0, 115.76923076923077)","(9.0, 19.0, 17.913793103448278)"
12-01-2023 11:15:21.149160,"(19.0, 26.0, 24.5)","(41.0, 180.0, 171.0)","(31.0, 210.0, 135.0)","(15.0, 18.0, 17.818181818181817)","(26.0, 42.0, 36.0)","(1.14, 1.29, 1.2883838383838384)","(21.0, 170.0, 115.76923076923077)","(9.0, 19.0, 17.913793103448278)"
12-01-2023 11:15:22.230410,"(19.0, 26.0, 24.5)","(41.0, 180.0, 171.0)","(31.0, 210.0, 135.0)","(15.0, 18.0, 17.72)","(26.0, 42.0, 36.0)","(1.14, 1.29, 1.2883838383838384)","(21.0, 170.0, 154.33333333333331)","(9.0, 19.0, 17.913793103448278)"
