,Nyssas Girl,Who Knows Chloe,Diva Dot,Infinite Will,Myola Dawn,Tuzla Bale,Our Frankie
09-01-2023 17:34:27.560657,"(11.0, 24.0, 23.1875)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(16.0, 70.0, 50.75)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:28.703872,"(11.0, 24.0, 23.1875)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(16.0, 65.0, 50.75)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:29.836631,"(11.0, 24.0, 22.555555555555557)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 65.0, 50.75)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:30.936518,"(12.0, 24.0, 22.555555555555557)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 65.0, 50.75)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:32.051771,"(12.0, 24.0, 20.53333333333333)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 65.0, 50.75)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:33.168879,"(12.0, 24.0, 20.02777777777778)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 65.0, 48.666666666666664)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:34.225781,"(12.0, 22.0, 21.4375)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 70.0, 48.666666666666664)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:35.259404,"(12.0, 22.0, 21.4375)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 70.0, 48.666666666666664)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:36.320999,"(12.0, 22.0, 21.4375)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.098181818181818)","(41.0, 90.0, 77.5)","(17.0, 70.0, 48.18181818181818)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:37.341457,"(12.0, 22.0, 21.4375)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.074)","(41.0, 90.0, 77.5)","(17.0, 70.0, 48.18181818181818)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:38.356924,"(12.0, 22.0, 21.4375)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.074)","(41.0, 90.0, 77.5)","(17.0, 70.0, 48.18181818181818)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:39.635879,"(12.0, 24.0, 23.1875)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.074)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.18181818181818)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:40.893673,"(12.0, 24.0, 23.1875)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.074)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.18181818181818)","(3.1, 4.0, 3.875)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:42.040972,"(12.0, 24.0, 23.1875)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.0957142857142856)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.18181818181818)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.173684210526316)"
09-01-2023 17:34:43.204329,"(12.0, 24.0, 22.166666666666668)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.0957142857142856)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.1375)"
09-01-2023 17:34:44.286669,"(12.0, 24.0, 22.166666666666668)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.0957142857142856)","(41.0, 90.0, 77.5)","(19.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.9)","(3.3, 4.3, 4.02)"
09-01-2023 17:34:45.312237,"(12.0, 23.0, 22.25)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.1174285714285714)","(41.0, 90.0, 77.5)","(19.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.02)"
09-01-2023 17:34:46.394419,"(12.0, 23.0, 22.25)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.1174285714285714)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.066666666666666)"
09-01-2023 17:34:47.469491,"(12.0, 23.0, 22.25)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.1174285714285714)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:48.561133,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 11.358333333333334)","(2.6, 3.15, 3.1174285714285714)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:49.646440,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6)","(2.6, 3.15, 3.1174285714285714)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:50.754197,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.833333333333334)","(2.6, 3.15, 3.1174285714285714)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:51.806885,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.833333333333334)","(2.6, 3.15, 3.09)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:52.933221,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.833333333333334)","(2.6, 3.15, 3.09)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:53.959697,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 11.363636363636363)","(2.6, 3.15, 3.123846153846154)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:54.987425,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 11.363636363636363)","(2.6, 3.15, 3.123846153846154)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:56.042512,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.123846153846154)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:57.058209,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.123846153846154)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.046153846153846)"
09-01-2023 17:34:58.097142,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:34:59.113367,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:00.088298,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:01.062955,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:02.026503,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.84375)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:03.006002,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 48.4)","(3.1, 4.0, 3.772727272727273)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:04.019288,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:05.030121,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(19.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.3, 4.3, 4.042857142857143)"
09-01-2023 17:35:06.040773,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:07.076855,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:08.102449,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.7857142857142856)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:09.140772,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:10.157421,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:11.158772,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.772727272727273)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:12.185398,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.6875)","(2.6, 3.15, 3.1075)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.7272727272727275)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:13.211886,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.95)","(2.6, 3.15, 3.112222222222222)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 4.0, 3.825)","(3.4, 4.3, 4.046153846153846)"
09-01-2023 17:35:14.268655,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 10.95)","(2.6, 3.15, 3.112222222222222)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.75)","(3.4, 4.3, 4.046153846153846)"
09-01-2023 17:35:15.342483,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 11.447368421052632)","(2.6, 3.15, 3.112222222222222)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.75)","(3.4, 4.3, 4.046153846153846)"
09-01-2023 17:35:16.348940,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 11.447368421052632)","(2.6, 3.15, 3.112222222222222)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.75)","(3.4, 4.3, 4.046153846153846)"
09-01-2023 17:35:17.472792,"(12.0, 23.0, 21.3125)","(8.0, 12.0, 11.447368421052632)","(2.6, 3.15, 3.112222222222222)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.75)","(3.4, 4.3, 4.046153846153846)"
09-01-2023 17:35:18.572948,"(12.0, 23.0, 21.3125)","(8.0, 15.0, 14.653846153846153)","(2.6, 3.15, 3.112222222222222)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:19.694570,"(12.0, 23.0, 21.3125)","(8.0, 15.0, 13.857142857142858)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:20.760433,"(12.0, 23.0, 21.3125)","(8.0, 15.0, 12.6)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:21.873720,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 14.23076923076923)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:22.953858,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:24.030241,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:25.076827,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:26.134821,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:27.126657,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:28.131479,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:29.098728,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:30.122980,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:31.119745,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:32.096595,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:33.101472,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.73125)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:34.104668,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0791666666666666)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.6875)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:35.237320,"(12.0, 23.0, 21.3125)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.75)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:36.397414,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:37.490397,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.3, 4.042857142857143)"
09-01-2023 17:35:38.784301,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0593333333333335)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.3, 4.044444444444444)"
09-01-2023 17:35:40.024304,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 77.5)","(21.0, 70.0, 49.42857142857143)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:41.407314,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 85.0)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:42.594415,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 85.0)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.02)"
09-01-2023 17:35:43.796515,"(12.0, 23.0, 21.5)","(8.0, 14.5, 13.0)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 85.0)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.02)"
09-01-2023 17:35:44.932621,"(12.0, 23.0, 21.5)","(8.0, 14.5, 14.0)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 85.0)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:46.040133,"(12.0, 23.0, 21.5)","(8.0, 14.5, 12.863636363636363)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 85.0)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:47.125495,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.636363636363637)","(2.6, 3.15, 3.0555555555555554)","(41.0, 90.0, 96.92307692307692)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:48.259645,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.636363636363637)","(2.6, 3.15, 3.0555555555555554)","(41.0, 120.0, 96.92307692307692)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:49.353419,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.636363636363637)","(2.6, 3.15, 3.0555555555555554)","(41.0, 120.0, 90.0)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:50.405223,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.522727272727273)","(2.6, 3.15, 3.0555555555555554)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:51.507158,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.392857142857142)","(2.6, 3.15, 3.0555555555555554)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:52.546267,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.194444444444445)","(2.6, 3.15, 3.0555555555555554)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:53.595275,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.194444444444445)","(2.6, 3.15, 3.065)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:54.597095,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.75)","(2.6, 3.15, 3.065)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:55.608332,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.392857142857142)","(2.6, 3.15, 3.065)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 4.015384615384615)"
09-01-2023 17:35:56.611220,"(12.0, 23.0, 21.5)","(8.0, 14.0, 12.392857142857142)","(2.6, 3.15, 3.065)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7833333333333337)","(3.4, 4.2, 3.9096774193548387)"
09-01-2023 17:35:57.653005,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.194444444444445)","(2.6, 3.15, 3.014)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7357142857142858)","(3.4, 4.2, 3.909375)"
09-01-2023 17:35:58.668856,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.392857142857142)","(2.6, 3.15, 3.014)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.7833333333333337)","(3.4, 4.2, 3.909375)"
09-01-2023 17:35:59.718941,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.15, 3.065)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.73125)","(3.4, 4.2, 3.913333333333333)"
09-01-2023 17:36:00.786797,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.15, 3.065)","(41.0, 120.0, 99.23076923076923)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.73125)","(3.4, 4.1, 3.913333333333333)"
09-01-2023 17:36:01.856680,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.15, 3.065)","(41.0, 120.0, 101.25)","(21.0, 70.0, 58.0)","(3.1, 3.95, 3.73125)","(3.4, 4.1, 3.913333333333333)"
09-01-2023 17:36:03.014687,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.15, 3.176)","(41.0, 120.0, 101.25)","(21.0, 70.0, 62.0)","(3.1, 3.95, 3.675)","(3.4, 4.1, 3.7470588235294118)"
09-01-2023 17:36:04.153831,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.2, 3.176)","(41.0, 120.0, 101.25)","(21.0, 70.0, 67.0)","(3.1, 3.9, 3.675)","(3.4, 4.1, 3.7470588235294118)"
09-01-2023 17:36:05.231133,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.2, 3.034)","(41.0, 120.0, 101.25)","(21.0, 70.0, 59.0)","(3.1, 3.9, 3.675)","(3.4, 4.1, 3.7888888888888888)"
09-01-2023 17:36:06.336992,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.75)","(2.6, 3.25, 3.09)","(41.0, 120.0, 95.0)","(21.0, 70.0, 59.0)","(3.1, 3.9, 3.675)","(3.4, 4.1, 3.7888888888888888)"
09-01-2023 17:36:07.404544,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.81578947368421)","(2.6, 3.2, 3.09)","(41.0, 120.0, 95.0)","(21.0, 70.0, 62.666666666666664)","(3.1, 3.9, 3.675)","(3.4, 4.1, 3.7888888888888888)"
09-01-2023 17:36:08.502872,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.81578947368421)","(2.6, 3.2, 3.09)","(41.0, 120.0, 101.81818181818181)","(21.0, 70.0, 66.33333333333333)","(3.1, 3.9, 3.675)","(3.4, 4.1, 3.7888888888888888)"
09-01-2023 17:36:09.643793,"(12.0, 23.0, 21.666666666666668)","(8.0, 14.0, 12.81578947368421)","(2.6, 3.2, 3.09)","(41.0, 120.0, 103.33333333333334)","(21.0, 70.0, 66.33333333333333)","(3.1, 3.9, 3.6750000000000003)","(3.4, 4.1, 3.7888888888888888)"
