,Wheel And Go,Fighting Boxer,Steal Your Style,Tyler Durden,Zipping James,Trenzalore,Mcivor Roxy
11-01-2023 12:23:02.422076,"(1.3, 1.46, 1.4582481751824816)","(18.0, 55.0, 51.55555555555556)","(21.0, 130.0, 79.5)","(3.1, 5.1, 5.069999999999999)","(10.0, 23.0, 21.583333333333336)","(61.0, 560.0, 462.0)","(81.0, 580.0, 335.0)"
11-01-2023 12:23:03.531979,"(1.3, 1.46, 1.4582481751824816)","(18.0, 55.0, 51.55555555555556)","(21.0, 130.0, 79.5)","(3.1, 5.1, 5.069999999999999)","(10.0, 23.0, 21.583333333333336)","(61.0, 560.0, 462.0)","(81.0, 580.0, 335.0)"
11-01-2023 12:23:04.666377,"(1.3, 1.46, 1.4582481751824816)","(18.0, 55.0, 51.55555555555556)","(21.0, 130.0, 79.5)","(3.1, 5.1, 5.069999999999999)","(10.0, 23.0, 19.304347826086957)","(61.0, 560.0, 371.25)","(81.0, 580.0, 519.375)"
11-01-2023 12:23:05.752732,"(1.3, 1.48, 1.4797994987468672)","(18.0, 55.0, 52.61538461538461)","(21.0, 120.0, 70.9090909090909)","(3.1, 5.1, 5.08235294117647)","(10.0, 23.0, 15.916666666666666)","(61.0, 470.0, 340.0)","(81.0, 580.0, 519.375)"
11-01-2023 12:23:06.854002,"(1.3, 1.49, 1.4853333333333334)","(18.0, 55.0, 32.6)","(21.0, 110.0, 71.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 23.0, 17.8)","(61.0, 470.0, 421.875)","(81.0, 580.0, 511.42857142857144)"
11-01-2023 12:23:07.992234,"(1.3, 1.51, 1.4956)","(18.0, 55.0, 37.0)","(21.0, 110.0, 61.63636363636364)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 17.8)","(61.0, 470.0, 427.22222222222223)","(81.0, 580.0, 425.7142857142857)"
11-01-2023 12:23:09.135104,"(1.3, 1.51, 1.4633333333333334)","(18.0, 55.0, 42.294117647058826)","(21.0, 110.0, 61.63636363636364)","(3.1, 5.1, 5.0625)","(10.0, 22.0, 17.8)","(61.0, 470.0, 421.875)","(81.0, 480.0, 425.7142857142857)"
11-01-2023 12:23:10.249917,"(1.3, 1.51, 1.4633333333333334)","(18.0, 55.0, 34.2)","(21.0, 110.0, 61.63636363636364)","(3.1, 5.1, 5.0625)","(10.0, 22.0, 16.555555555555557)","(61.0, 470.0, 413.125)","(81.0, 480.0, 356.66666666666663)"
11-01-2023 12:23:11.361003,"(1.3, 1.51, 1.49)","(18.0, 55.0, 44.05263157894737)","(21.0, 110.0, 82.0)","(3.1, 5.1, 5.065714285714286)","(10.0, 22.0, 16.555555555555557)","(61.0, 460.0, 413.125)","(81.0, 480.0, 387.5)"
11-01-2023 12:23:12.447038,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 44.05263157894737)","(21.0, 110.0, 82.0)","(3.1, 5.1, 5.065714285714286)","(10.0, 22.0, 16.555555555555557)","(61.0, 460.0, 413.125)","(81.0, 480.0, 387.5)"
11-01-2023 12:23:13.607832,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 32.77777777777778)","(21.0, 110.0, 82.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.555555555555557)","(61.0, 460.0, 413.125)","(81.0, 480.0, 360.0)"
11-01-2023 12:23:14.803862,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 34.55555555555556)","(21.0, 110.0, 82.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.555555555555557)","(61.0, 460.0, 413.125)","(81.0, 480.0, 360.0)"
11-01-2023 12:23:15.985032,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 34.55555555555556)","(21.0, 110.0, 82.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.555555555555557)","(61.0, 460.0, 413.125)","(81.0, 480.0, 360.0)"
11-01-2023 12:23:17.128367,"(1.3, 1.51, 1.48)","(18.0, 55.0, 34.55555555555556)","(21.0, 110.0, 82.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.22222222222222)","(61.0, 460.0, 336.66666666666663)","(81.0, 480.0, 392.5)"
11-01-2023 12:23:18.201139,"(1.3, 1.51, 1.48)","(18.0, 55.0, 44.10526315789474)","(21.0, 100.0, 68.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.22222222222222)","(61.0, 460.0, 270.0)","(81.0, 480.0, 363.33333333333337)"
11-01-2023 12:23:19.175677,"(1.3, 1.51, 1.48)","(18.0, 55.0, 44.10526315789474)","(21.0, 110.0, 44.22222222222222)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.22222222222222)","(61.0, 450.0, 330.0)","(81.0, 480.0, 366.66666666666663)"
11-01-2023 12:23:20.256189,"(1.3, 1.51, 1.48)","(18.0, 55.0, 44.65)","(21.0, 100.0, 58.66666666666667)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.22222222222222)","(61.0, 450.0, 302.0)","(81.0, 480.0, 366.66666666666663)"
11-01-2023 12:23:21.432066,"(1.3, 1.51, 1.48)","(18.0, 55.0, 46.88235294117647)","(21.0, 100.0, 56.6)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 440.0, 308.0)","(81.0, 480.0, 366.66666666666663)"
11-01-2023 12:23:22.666720,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.8125)","(21.0, 100.0, 76.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 450.0, 346.25)","(81.0, 480.0, 366.66666666666663)"
11-01-2023 12:23:23.837531,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.8125)","(21.0, 95.0, 76.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 480.0, 433.3333333333333)"
11-01-2023 12:23:25.053987,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 40.0)","(21.0, 95.0, 76.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:26.225278,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 40.0)","(21.0, 95.0, 76.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:27.344232,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 39.166666666666664)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:28.391874,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 44.44444444444444)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:29.425594,"(1.3, 1.51, 1.4757142857142858)","(18.0, 55.0, 47.08333333333333)","(21.0, 95.0, 60.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:30.498649,"(1.3, 1.51, 1.4757142857142858)","(18.0, 55.0, 47.08333333333333)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:31.592910,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.08333333333333)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.3125)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:32.753651,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.08333333333333)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 346.25)","(81.0, 580.0, 433.3333333333333)"
11-01-2023 12:23:33.815633,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.69230769230769)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 347.5)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:34.797606,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.69230769230769)","(21.0, 95.0, 67.5)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 347.5)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:35.856886,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.69230769230769)","(21.0, 95.0, 75.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 323.33333333333337)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:37.007996,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.69230769230769)","(21.0, 90.0, 75.0)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 350.0)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:38.212839,"(1.3, 1.51, 1.4833333333333334)","(18.0, 55.0, 47.69230769230769)","(21.0, 90.0, 66.92307692307692)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 350.0)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:39.377181,"(1.3, 1.51, 1.487142857142857)","(18.0, 55.0, 47.69230769230769)","(21.0, 90.0, 66.92307692307692)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:40.505843,"(1.3, 1.51, 1.48)","(18.0, 55.0, 47.69230769230769)","(21.0, 90.0, 66.92307692307692)","(3.1, 5.1, 5.08235294117647)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:41.531822,"(1.3, 1.51, 1.48)","(18.0, 55.0, 48.666666666666664)","(21.0, 90.0, 66.92307692307692)","(3.1, 5.1, 4.68)","(10.0, 22.0, 16.428571428571427)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:42.532328,"(1.3, 1.51, 1.473076923076923)","(18.0, 55.0, 48.666666666666664)","(21.0, 90.0, 66.92307692307692)","(3.1, 4.8, 4.677777777777778)","(10.0, 22.0, 18.454545454545453)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:43.587326,"(1.3, 1.51, 1.48)","(18.0, 55.0, 43.666666666666664)","(21.0, 90.0, 66.92307692307692)","(3.1, 4.8, 4.677777777777778)","(10.0, 22.0, 18.454545454545453)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:44.667388,"(1.3, 1.51, 1.48)","(18.0, 55.0, 47.44444444444444)","(21.0, 90.0, 66.92307692307692)","(3.1, 4.8, 4.677777777777778)","(10.0, 22.0, 19.705882352941174)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:45.827904,"(1.3, 1.51, 1.48)","(18.0, 55.0, 48.81818181818182)","(21.0, 90.0, 66.92307692307692)","(3.1, 4.8, 4.677777777777778)","(10.0, 22.0, 19.705882352941174)","(61.0, 430.0, 326.66666666666663)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:46.879222,"(1.3, 1.51, 1.48)","(18.0, 55.0, 49.333333333333336)","(21.0, 90.0, 66.92307692307692)","(3.1, 4.8, 4.677777777777778)","(10.0, 22.0, 17.333333333333332)","(61.0, 430.0, 320.0)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:48.172288,"(1.3, 1.51, 1.48)","(18.0, 55.0, 49.0)","(21.0, 90.0, 63.5)","(3.1, 4.8, 4.668)","(10.0, 22.0, 17.333333333333332)","(61.0, 420.0, 320.0)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:49.450423,"(1.3, 1.51, 1.48)","(18.0, 55.0, 49.0)","(21.0, 85.0, 47.333333333333336)","(3.1, 4.8, 4.668)","(10.0, 22.0, 17.333333333333332)","(61.0, 420.0, 320.0)","(81.0, 580.0, 436.6666666666667)"
11-01-2023 12:23:50.724040,"(1.3, 1.51, 1.48)","(18.0, 55.0, 49.0)","(21.0, 90.0, 63.5)","(3.1, 4.8, 4.668)","(10.0, 22.0, 17.1875)","(61.0, 420.0, 160.0)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:51.942650,"(1.3, 1.49, 1.4453846153846153)","(18.0, 55.0, 49.0)","(21.0, 85.0, 63.5)","(3.1, 4.8, 4.668)","(10.0, 22.0, 17.1875)","(61.0, 420.0, 160.0)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:53.293651,"(1.3, 1.49, 1.443953488372093)","(18.0, 55.0, 49.0)","(21.0, 85.0, 71.55555555555556)","(3.1, 4.8, 4.668)","(10.0, 22.0, 18.76923076923077)","(61.0, 420.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:54.542132,"(1.3, 1.49, 1.443953488372093)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.790909090909091)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:55.652844,"(1.3, 1.49, 1.4405)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.790909090909091)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:56.673871,"(1.3, 1.49, 1.4405)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.790909090909091)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:57.655812,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.789655172413793)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:58.662004,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.789655172413793)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:23:59.756736,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.779999999999999)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:24:00.839090,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 49.0)","(21.0, 80.0, 71.55555555555556)","(3.1, 4.8, 4.779999999999999)","(10.0, 22.0, 18.76923076923077)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:24:02.018034,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 49.0)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.779999999999999)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 440.0)"
11-01-2023 12:24:03.121670,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 49.0)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 370.0)"
11-01-2023 12:24:04.195726,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 44.6)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 580.0, 373.33333333333337)"
11-01-2023 12:24:05.184313,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 44.6)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:06.194675,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 44.6)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:07.202556,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 44.6)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:08.273905,"(1.3, 1.49, 1.4395454545454545)","(18.0, 55.0, 47.57142857142857)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:09.497884,"(1.3, 1.49, 1.4344999999999999)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 316.66666666666663)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:10.598569,"(1.3, 1.49, 1.4344999999999999)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 320.0)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:11.676579,"(1.3, 1.49, 1.4344999999999999)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 320.0)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:12.770933,"(1.3, 1.49, 1.4344999999999999)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 342.5)","(81.0, 480.0, 373.33333333333337)"
11-01-2023 12:24:13.916116,"(1.3, 1.49, 1.4344999999999999)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 323.33333333333337)","(81.0, 480.0, 376.66666666666663)"
11-01-2023 12:24:15.126889,"(1.3, 1.49, 1.4344999999999999)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.793103448275862)","(10.0, 22.0, 18.4)","(61.0, 410.0, 323.33333333333337)","(81.0, 480.0, 376.66666666666663)"
11-01-2023 12:24:16.260649,"(1.3, 1.48, 1.416)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 18.4)","(61.0, 410.0, 285.0)","(81.0, 480.0, 330.0)"
11-01-2023 12:24:17.344013,"(1.3, 1.48, 1.416)","(18.0, 55.0, 49.8)","(21.0, 80.0, 69.14285714285714)","(3.1, 4.8, 4.792857142857143)","(10.0, 22.0, 17.1875)","(61.0, 410.0, 201.66666666666666)","(81.0, 480.0, 330.0)"
11-01-2023 12:24:18.494194,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 53.0)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.1875)","(61.0, 410.0, 201.66666666666666)","(81.0, 480.0, 330.0)"
11-01-2023 12:24:19.542679,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 53.0)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.1875)","(61.0, 410.0, 220.0)","(81.0, 480.0, 330.0)"
11-01-2023 12:24:20.513733,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 68.0)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 400.0, 236.66666666666669)","(81.0, 480.0, 380.0)"
11-01-2023 12:24:21.492285,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 68.0)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 236.66666666666669)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:22.561759,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 68.0)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 236.66666666666669)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:23.674329,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 68.0)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 236.66666666666669)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:24.880700,"(1.3, 1.48, 1.4225641025641025)","(18.0, 55.0, 49.8)","(21.0, 80.0, 63.375)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 236.66666666666669)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:26.269459,"(1.3, 1.48, 1.4673248407643311)","(18.0, 55.0, 49.8)","(21.0, 75.0, 63.4)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 236.66666666666669)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:27.543278,"(1.3, 1.47, 1.4673248407643311)","(18.0, 55.0, 49.8)","(21.0, 75.0, 67.26666666666667)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 206.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:28.637096,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 49.8)","(21.0, 75.0, 67.26666666666667)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 390.0, 187.5)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:29.722602,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 49.8)","(21.0, 75.0, 67.26666666666667)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 380.0, 178.33333333333334)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:30.714760,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 49.8)","(21.0, 75.0, 67.26666666666667)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 17.72222222222222)","(61.0, 380.0, 178.33333333333334)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:31.743189,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 49.8)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 18.4)","(61.0, 380.0, 178.33333333333334)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:32.814282,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 18.4)","(61.0, 380.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:33.869590,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:34.898241,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:35.881977,"(1.3, 1.46, 1.4233333333333333)","(18.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.791304347826086)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:36.876270,"(1.3, 1.46, 1.4518644067796609)","(18.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:37.962052,"(1.3, 1.46, 1.4518644067796609)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:39.098211,"(1.3, 1.46, 1.4518644067796609)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:40.147254,"(1.3, 1.46, 1.4518644067796609)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:41.278961,"(1.3, 1.46, 1.4518644067796609)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:42.354087,"(1.3, 1.46, 1.4518644067796609)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:43.418107,"(1.3, 1.46, 1.423076923076923)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:44.466443,"(1.3, 1.46, 1.423076923076923)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
11-01-2023 12:24:45.530878,"(1.3, 1.46, 1.423076923076923)","(20.0, 55.0, 50.666666666666664)","(21.0, 75.0, 68.78571428571429)","(3.1, 4.8, 4.7875)","(10.0, 22.0, 18.4)","(61.0, 370.0, 265.0)","(81.0, 580.0, 380.0)"
