,Fire Up Dallas,Only Ollie,Gambling Grace,Luna Country,Dana Tiny,Victor Prevails,Trunchbull
10-01-2023 12:32:15.605920,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.142857142857146)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 15.3)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.08)"
10-01-2023 12:32:16.543124,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.142857142857146)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.086470588235294)","(12.0, 16.0, 15.3)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.08)"
10-01-2023 12:32:17.520729,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.142857142857146)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.086470588235294)","(12.0, 16.0, 15.461538461538462)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.083333333333334)"
10-01-2023 12:32:18.685488,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.142857142857146)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 15.272727272727273)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.14516129032258)"
10-01-2023 12:32:19.672341,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.77777777777778)","(31.0, 70.0, 56.0)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 15.428571428571429)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.14516129032258)"
10-01-2023 12:32:20.738579,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 32.72727272727273)","(31.0, 70.0, 63.58333333333333)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 14.921052631578947)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.076923076923077)"
10-01-2023 12:32:21.874904,"(5.0, 7.0, 6.78125)","(20.0, 36.0, 33.23076923076923)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.088205128205128)","(12.0, 15.0, 14.916666666666666)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.222222222222221)"
10-01-2023 12:32:22.895214,"(5.0, 7.0, 6.78125)","(20.0, 36.0, 33.23076923076923)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.088205128205128)","(12.0, 15.0, 14.911764705882353)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.222222222222221)"
10-01-2023 12:32:23.857695,"(5.0, 6.8, 6.770588235294118)","(20.0, 36.0, 33.23076923076923)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.09)","(12.0, 15.0, 14.90625)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.235294117647058)"
10-01-2023 12:32:24.964940,"(5.0, 6.8, 6.720833333333333)","(20.0, 36.0, 34.0)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.0897560975609757)","(12.0, 15.0, 14.90625)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.235294117647058)"
10-01-2023 12:32:26.080131,"(5.0, 6.8, 6.720833333333333)","(20.0, 36.0, 33.6)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.0992)","(12.0, 15.0, 14.619047619047619)","(4.8, 6.2, 5.987096774193549)","(7.5, 11.5, 11.209677419354838)"
10-01-2023 12:32:27.026219,"(5.0, 6.8, 6.720833333333333)","(20.0, 36.0, 34.2)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.0992)","(12.0, 15.0, 14.541666666666666)","(4.8, 6.2, 5.968421052631579)","(7.5, 11.5, 11.209677419354838)"
10-01-2023 12:32:28.002766,"(5.0, 6.8, 6.7155555555555555)","(20.0, 36.0, 34.2)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.0994117647058825)","(12.0, 15.0, 14.083333333333334)","(4.8, 6.2, 5.98)","(7.5, 11.5, 11.209677419354838)"
10-01-2023 12:32:28.964183,"(5.0, 6.8, 6.7155555555555555)","(20.0, 36.0, 34.2)","(31.0, 65.0, 61.6)","(1.8, 2.1, 2.0994117647058825)","(12.0, 14.5, 14.083333333333334)","(4.8, 6.2, 5.98)","(7.5, 11.5, 11.209677419354838)"
10-01-2023 12:32:29.883419,"(5.0, 6.8, 6.7155555555555555)","(20.0, 36.0, 34.2)","(31.0, 65.0, 62.1875)","(1.8, 2.1, 2.0994117647058825)","(12.0, 14.5, 14.083333333333334)","(4.8, 6.2, 5.98)","(7.5, 11.5, 11.209677419354838)"
10-01-2023 12:32:30.820858,"(5.0, 6.8, 6.7155555555555555)","(20.0, 36.0, 34.2)","(31.0, 65.0, 62.1875)","(1.8, 2.1, 2.0994117647058825)","(12.0, 14.5, 13.90625)","(4.8, 6.2, 5.98)","(7.5, 11.5, 11.209677419354838)"
10-01-2023 12:32:31.791847,"(5.0, 6.8, 6.720833333333333)","(20.0, 36.0, 34.2)","(31.0, 65.0, 62.1875)","(1.8, 2.1, 2.0994117647058825)","(12.0, 14.0, 13.791666666666666)","(4.8, 6.2, 5.98)","(7.5, 11.5, 11.086206896551724)"
10-01-2023 12:32:32.752228,"(5.5, 6.8, 6.720833333333333)","(21.0, 36.0, 34.2)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.1016666666666666)","(12.0, 14.0, 13.583333333333334)","(5.0, 6.2, 5.98)","(7.5, 11.5, 11.071428571428571)"
10-01-2023 12:32:33.729526,"(5.5, 6.8, 6.723404255319148)","(21.0, 36.0, 34.2)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.0913207547169814)","(12.0, 14.0, 13.785714285714286)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.071428571428571)"
10-01-2023 12:32:34.703143,"(5.5, 6.8, 6.723404255319148)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.0913207547169814)","(12.0, 14.0, 13.666666666666666)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.216216216216216)"
10-01-2023 12:32:35.687647,"(5.5, 6.8, 6.723404255319148)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.0913207547169814)","(12.0, 14.0, 13.785714285714286)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.25)"
10-01-2023 12:32:36.673544,"(5.5, 6.8, 6.723404255319148)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.0913207547169814)","(12.0, 14.0, 13.666666666666666)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.25)"
10-01-2023 12:32:37.725310,"(5.5, 6.8, 6.720833333333333)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.0913207547169814)","(12.0, 14.0, 13.766666666666667)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.25)"
10-01-2023 12:32:39.007282,"(5.5, 6.8, 6.720833333333333)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.0913207547169814)","(12.0, 14.0, 13.5625)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.171875)"
10-01-2023 12:32:40.061978,"(5.5, 6.8, 6.720833333333333)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.0883333333333334)","(12.0, 14.0, 13.5625)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.125)"
10-01-2023 12:32:41.087591,"(5.5, 7.2, 7.0653061224489795)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.1, 2.0883333333333334)","(12.0, 14.0, 13.533333333333333)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.02)"
10-01-2023 12:32:42.161129,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.1, 2.095)","(12.0, 14.0, 13.555555555555555)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.02)"
10-01-2023 12:32:43.299242,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.1, 2.093134328358209)","(12.0, 14.0, 13.714285714285714)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 11.02)"
10-01-2023 12:32:44.419639,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.093134328358209)","(12.0, 14.0, 13.666666666666666)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.5, 10.981481481481481)"
10-01-2023 12:32:45.350240,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.093134328358209)","(12.0, 14.0, 13.666666666666666)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.75)"
10-01-2023 12:32:46.337886,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.094666666666667)","(12.0, 14.0, 13.5)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.75)"
10-01-2023 12:32:47.423355,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.094666666666667)","(12.0, 14.0, 13.5)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.75)"
10-01-2023 12:32:48.533833,"(5.5, 7.2, 6.915384615384616)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.096)","(12.0, 14.0, 13.384615384615385)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.72340425531915)"
10-01-2023 12:32:49.541056,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.096)","(12.0, 14.0, 13.555555555555555)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.704545454545455)"
10-01-2023 12:32:50.542208,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.096)","(12.0, 14.0, 13.555555555555555)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.704545454545455)"
10-01-2023 12:32:51.531268,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.36363636363637)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.096)","(12.0, 14.0, 13.384615384615385)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.729166666666666)"
10-01-2023 12:32:52.540697,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.285714285714285)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.096)","(12.0, 14.0, 13.555555555555555)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.718181818181819)"
10-01-2023 12:32:53.515002,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.285714285714285)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.095555555555556)","(12.0, 14.0, 13.555555555555555)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.723076923076922)"
10-01-2023 12:32:54.518498,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.285714285714285)","(31.0, 65.0, 59.75)","(1.8, 2.12, 2.095555555555556)","(12.0, 14.0, 13.384615384615385)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.718181818181819)"
10-01-2023 12:32:55.401771,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.285714285714285)","(31.0, 65.0, 62.1875)","(1.8, 2.12, 2.095555555555556)","(12.0, 14.0, 13.555555555555555)","(5.0, 6.2, 5.987096774193549)","(7.5, 11.0, 10.718181818181819)"
10-01-2023 12:32:56.377935,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.434782608695656)","(31.0, 65.0, 62.1875)","(1.8, 2.08, 2.0674812967581047)","(12.0, 14.0, 13.785714285714286)","(5.0, 6.2, 6.004545454545455)","(7.5, 11.0, 10.75)"
10-01-2023 12:32:57.292104,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.5)","(31.0, 70.0, 65.29411764705883)","(1.8, 2.08, 2.068179419525066)","(12.0, 14.0, 13.588235294117647)","(5.0, 6.2, 6.004545454545455)","(7.5, 11.0, 10.75)"
10-01-2023 12:32:58.311052,"(5.5, 7.2, 6.904)","(21.0, 36.0, 35.25)","(31.0, 70.0, 65.55555555555556)","(1.8, 2.08, 2.067891891891892)","(12.0, 14.0, 13.65)","(5.0, 6.2, 6.076190476190476)","(7.5, 11.0, 10.75)"
10-01-2023 12:32:59.347506,"(5.5, 7.2, 6.904)","(21.0, 36.0, 35.294117647058826)","(31.0, 70.0, 65.55555555555556)","(1.8, 2.08, 2.067891891891892)","(12.0, 14.0, 13.619047619047619)","(5.0, 6.2, 6.076190476190476)","(7.5, 11.0, 10.75)"
10-01-2023 12:33:00.487663,"(5.5, 7.2, 6.904)","(21.0, 36.0, 34.90909090909091)","(31.0, 70.0, 61.42857142857143)","(1.8, 2.08, 2.0671604938271604)","(12.0, 14.0, 13.619047619047619)","(5.0, 6.2, 6.08)","(7.5, 11.0, 10.688888888888888)"
10-01-2023 12:33:01.576986,"(5.5, 7.2, 6.904)","(21.0, 36.0, 35.333333333333336)","(31.0, 70.0, 61.42857142857143)","(1.8, 2.08, 2.0673417721518987)","(12.0, 14.0, 13.25)","(5.0, 6.2, 6.064102564102564)","(7.5, 11.0, 10.621951219512194)"
10-01-2023 12:33:02.644650,"(5.5, 7.2, 6.942857142857143)","(21.0, 36.0, 35.333333333333336)","(31.0, 70.0, 65.55555555555556)","(1.8, 2.08, 2.078470588235294)","(12.0, 14.0, 13.115384615384615)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.443181818181818)"
10-01-2023 12:33:03.771444,"(5.5, 7.2, 6.933333333333334)","(21.0, 36.0, 35.333333333333336)","(31.0, 70.0, 63.68421052631579)","(1.8, 2.1, 2.0962962962962965)","(11.0, 14.0, 13.195652173913043)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.47872340425532)"
10-01-2023 12:33:04.846035,"(5.5, 7.2, 6.933333333333334)","(21.0, 36.0, 35.333333333333336)","(31.0, 70.0, 63.68421052631579)","(1.8, 2.12, 2.0962962962962965)","(11.0, 13.5, 13.195652173913043)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.416666666666666)"
10-01-2023 12:33:05.904113,"(5.5, 7.2, 6.933333333333334)","(21.0, 36.0, 35.333333333333336)","(31.0, 70.0, 65.29411764705883)","(1.8, 2.12, 2.0852173913043477)","(11.0, 13.5, 13.117647058823529)","(5.0, 6.2, 6.055072463768116)","(7.5, 11.0, 10.407894736842104)"
10-01-2023 12:33:06.901030,"(5.5, 7.2, 6.928813559322034)","(21.0, 36.0, 34.8)","(31.0, 70.0, 65.29411764705883)","(1.8, 2.1, 2.081578947368421)","(11.0, 13.5, 13.0)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.436781609195402)"
10-01-2023 12:33:07.862921,"(5.5, 7.2, 6.96)","(21.0, 38.0, 35.57575757575758)","(31.0, 70.0, 63.68421052631579)","(1.8, 2.1, 2.0869767441860465)","(11.0, 13.5, 13.0)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.436781609195402)"
10-01-2023 12:33:08.790050,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.57575757575758)","(31.0, 70.0, 63.68421052631579)","(1.8, 2.1, 2.0869767441860465)","(11.0, 13.5, 13.0)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.436781609195402)"
10-01-2023 12:33:09.714448,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.57575757575758)","(31.0, 70.0, 66.25)","(1.8, 2.08, 2.0787096774193548)","(11.0, 13.5, 13.090909090909092)","(5.0, 6.2, 6.052777777777778)","(7.5, 11.0, 10.436781609195402)"
10-01-2023 12:33:10.658307,"(5.5, 7.2, 7.0095238095238095)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.08, 2.0771604938271606)","(11.0, 13.5, 13.090909090909092)","(5.0, 6.2, 6.088524590163934)","(7.5, 11.0, 10.467391304347826)"
10-01-2023 12:33:11.688650,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.46153846153847)","(1.8, 2.08, 2.0771604938271606)","(11.0, 13.5, 12.85)","(5.0, 6.2, 6.088524590163934)","(7.5, 11.0, 10.5)"
10-01-2023 12:33:12.718641,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.66666666666666)","(1.8, 2.08, 2.0771604938271606)","(11.0, 13.5, 12.85)","(5.0, 6.2, 6.088524590163934)","(7.5, 11.0, 10.518072289156626)"
10-01-2023 12:33:13.783020,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.66666666666666)","(1.8, 2.08, 2.0771604938271606)","(11.0, 13.5, 12.961538461538462)","(5.0, 6.2, 6.088524590163934)","(7.5, 11.0, 10.518072289156626)"
10-01-2023 12:33:14.866273,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.66666666666666)","(1.8, 2.08, 2.077948717948718)","(11.0, 13.5, 12.961538461538462)","(5.0, 6.2, 6.088524590163934)","(7.5, 11.0, 10.463414634146341)"
10-01-2023 12:33:15.988839,"(5.5, 7.2, 6.987234042553191)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.66666666666666)","(1.8, 2.08, 2.077948717948718)","(11.0, 13.5, 13.045454545454545)","(5.0, 6.2, 6.096969696969697)","(7.5, 11.0, 10.386363636363637)"
10-01-2023 12:33:17.071527,"(5.5, 7.2, 6.962962962962963)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.66666666666666)","(1.8, 2.08, 2.077931034482759)","(11.0, 13.5, 14.4375)","(5.0, 6.2, 6.096969696969697)","(7.5, 11.0, 10.386363636363637)"
10-01-2023 12:33:18.106898,"(5.5, 7.2, 6.962962962962963)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.66666666666666)","(1.8, 2.08, 2.077931034482759)","(11.0, 14.5, 14.4375)","(5.0, 6.2, 6.096969696969697)","(7.5, 11.0, 10.386363636363637)"
10-01-2023 12:33:19.150215,"(5.5, 7.2, 6.962962962962963)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.08, 2.07003861003861)","(11.0, 15.0, 14.92)","(5.0, 6.2, 6.054285714285714)","(7.5, 11.0, 10.386363636363637)"
10-01-2023 12:33:20.153125,"(5.5, 7.2, 6.962962962962963)","(21.0, 38.0, 35.64705882352941)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.08, 2.0658241758241758)","(11.0, 15.0, 14.92)","(5.0, 6.2, 6.072727272727273)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:21.161542,"(5.5, 7.2, 6.962962962962963)","(21.0, 44.0, 41.65217391304348)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.04, 2.0287654320987656)","(11.0, 15.0, 14.89864864864865)","(5.0, 6.2, 6.096969696969697)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:22.098198,"(5.5, 7.2, 6.962962962962963)","(21.0, 42.0, 41.333333333333336)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.04, 2.0115625)","(11.0, 15.0, 14.89864864864865)","(5.0, 6.2, 6.323809523809524)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:23.078531,"(5.5, 7.2, 7.0875)","(21.0, 44.0, 42.94117647058823)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.9964705882352942)","(11.0, 15.0, 14.917241379310346)","(5.0, 6.4, 6.327868852459017)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:24.023892,"(5.5, 7.2, 7.0875)","(21.0, 44.0, 43.26315789473684)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.9985714285714287)","(11.0, 15.0, 14.917241379310346)","(5.0, 6.4, 6.327868852459017)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:25.038920,"(5.5, 7.2, 7.0875)","(21.0, 46.0, 45.07692307692308)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.9927272727272727)","(11.0, 15.0, 14.917241379310346)","(5.0, 6.4, 6.327868852459017)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:26.038340,"(5.5, 7.2, 7.0875)","(21.0, 46.0, 44.714285714285715)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.9955102040816326)","(11.0, 15.0, 14.917241379310346)","(5.0, 6.4, 6.327868852459017)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:27.069787,"(5.5, 7.2, 6.961290322580645)","(21.0, 46.0, 44.714285714285715)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.9982758620689656)","(11.0, 15.0, 14.917241379310346)","(5.0, 6.4, 6.327868852459017)","(7.5, 11.0, 10.431818181818182)"
10-01-2023 12:33:28.048350,"(5.5, 7.2, 6.961290322580645)","(21.0, 46.0, 43.6)","(31.0, 70.0, 68.46153846153847)","(1.8, 2.02, 2.0025)","(11.0, 15.0, 14.782352941176471)","(5.0, 6.4, 6.32054794520548)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:29.095351,"(5.5, 7.2, 6.953846153846154)","(21.0, 46.0, 44.91891891891892)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.998076923076923)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.303333333333334)","(7.5, 11.0, 10.404761904761905)"
10-01-2023 12:33:30.082377,"(5.5, 7.2, 6.953846153846154)","(21.0, 46.0, 44.8421052631579)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.998076923076923)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.303333333333334)","(7.5, 11.0, 10.431818181818182)"
10-01-2023 12:33:31.091760,"(5.5, 7.2, 6.9714285714285715)","(21.0, 46.0, 45.1764705882353)","(31.0, 70.0, 68.57142857142857)","(1.8, 2.02, 1.998354430379747)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.303333333333334)","(7.5, 11.0, 10.452380952380953)"
10-01-2023 12:33:32.172598,"(5.5, 7.2, 7.147368421052632)","(21.0, 46.0, 45.78947368421053)","(31.0, 70.0, 68.33333333333333)","(1.8, 2.02, 2.0113333333333334)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.303333333333334)","(7.5, 10.5, 10.361702127659575)"
10-01-2023 12:33:33.199721,"(5.5, 7.2, 7.107692307692308)","(21.0, 48.0, 47.1578947368421)","(31.0, 70.0, 63.04347826086956)","(1.8, 2.02, 2.0217073170731705)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.298412698412699)","(7.5, 10.5, 10.25609756097561)"
10-01-2023 12:33:34.221253,"(5.5, 7.2, 6.9904761904761905)","(21.0, 48.0, 46.97435897435898)","(31.0, 70.0, 63.04347826086956)","(1.8, 2.04, 2.0217073170731705)","(11.0, 15.5, 15.360824742268042)","(5.0, 6.4, 6.211111111111111)","(7.5, 10.5, 10.30232558139535)"
10-01-2023 12:33:35.216594,"(5.5, 7.2, 6.989090909090909)","(21.0, 46.0, 42.18181818181818)","(31.0, 70.0, 61.53846153846154)","(1.8, 2.04, 2.0222857142857142)","(11.0, 15.5, 15.360824742268042)","(5.0, 6.4, 6.218867924528302)","(7.5, 10.5, 10.314814814814815)"
10-01-2023 12:33:36.238163,"(5.5, 7.2, 6.9904761904761905)","(21.0, 44.0, 42.526315789473685)","(31.0, 70.0, 54.0)","(1.8, 2.04, 2.0281159420289856)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.218867924528302)","(7.5, 10.5, 10.333333333333334)"
10-01-2023 12:33:37.285751,"(5.5, 7.2, 6.9904761904761905)","(21.0, 44.0, 42.526315789473685)","(31.0, 70.0, 59.473684210526315)","(1.8, 2.04, 2.033846153846154)","(11.0, 15.5, 15.364583333333334)","(5.0, 6.4, 6.208888888888889)","(7.5, 10.5, 10.348214285714286)"
10-01-2023 12:33:38.333935,"(5.5, 7.2, 6.9904761904761905)","(21.0, 42.0, 41.411764705882355)","(31.0, 70.0, 58.23529411764706)","(1.8, 2.04, 2.033846153846154)","(11.0, 15.5, 15.360824742268042)","(5.0, 6.4, 6.311111111111112)","(7.5, 10.5, 10.348214285714286)"
10-01-2023 12:33:39.300753,"(5.5, 7.2, 6.9904761904761905)","(21.0, 42.0, 41.411764705882355)","(31.0, 65.0, 60.0)","(1.8, 2.04, 2.0371428571428574)","(11.0, 15.5, 15.360824742268042)","(5.0, 6.4, 6.345454545454546)","(7.5, 10.5, 10.330508474576272)"
10-01-2023 12:33:40.249589,"(5.5, 7.2, 6.987096774193549)","(21.0, 40.0, 39.55555555555556)","(31.0, 65.0, 63.5)","(1.8, 2.04, 2.0295454545454548)","(11.0, 15.5, 15.360824742268042)","(5.0, 6.4, 6.345454545454546)","(7.5, 10.5, 10.348214285714286)"
10-01-2023 12:33:41.221786,"(5.5, 7.2, 6.993333333333333)","(21.0, 44.0, 41.88235294117647)","(31.0, 65.0, 60.0)","(1.8, 2.04, 2.037254901960784)","(11.0, 15.5, 15.357142857142858)","(5.0, 6.4, 6.374712643678161)","(7.5, 10.5, 10.323529411764707)"
10-01-2023 12:33:42.212101,"(5.5, 7.2, 7.004255319148936)","(21.0, 42.0, 40.76923076923077)","(31.0, 65.0, 63.5)","(1.8, 2.04, 2.0345098039215688)","(11.0, 15.5, 15.335051546391753)","(5.0, 6.6, 6.413333333333333)","(7.5, 10.5, 10.393939393939394)"
10-01-2023 12:33:43.231393,"(5.5, 7.2, 7.0)","(21.0, 42.0, 40.11764705882353)","(31.0, 65.0, 60.0)","(1.8, 2.04, 2.0220408163265304)","(11.0, 15.5, 15.335051546391753)","(5.0, 6.6, 6.520833333333333)","(7.5, 10.5, 10.287878787878787)"
10-01-2023 12:33:44.232809,"(5.5, 6.8, 6.7753424657534245)","(21.0, 42.0, 39.53846153846154)","(31.0, 65.0, 62.0)","(1.8, 2.04, 2.0368503937007874)","(11.0, 15.5, 15.335051546391753)","(5.0, 6.6, 6.576744186046511)","(7.5, 10.5, 10.311111111111112)"
10-01-2023 12:33:45.205647,"(5.5, 6.8, 6.77391304347826)","(21.0, 42.0, 39.53846153846154)","(31.0, 65.0, 63.125)","(1.8, 2.04, 2.0337007874015747)","(11.0, 15.5, 15.335051546391753)","(5.0, 6.6, 6.576744186046511)","(7.5, 11.0, 10.293478260869565)"
10-01-2023 12:33:46.260832,"(5.5, 6.8, 6.771875)","(21.0, 42.0, 40.76923076923077)","(31.0, 65.0, 54.666666666666664)","(1.8, 2.04, 2.026666666666667)","(11.0, 15.5, 15.335051546391753)","(5.0, 6.6, 6.552)","(7.5, 11.0, 10.293478260869565)"
10-01-2023 12:33:47.336044,"(5.5, 7.0, 6.844444444444444)","(21.0, 42.0, 40.76923076923077)","(31.0, 60.0, 54.666666666666664)","(1.8, 2.04, 2.026666666666667)","(11.0, 15.5, 15.335051546391753)","(5.0, 6.6, 6.552)","(7.5, 11.0, 10.293478260869565)"
