,Big Time Violet,Adobe Underworld,Allegro Love,Truth Hurts,Claws In Creed,Opawa Ziva
04-01-2023 09:42:04.167693,"(2.3, 2.86, 2.8257142857142856)","(7.0, 9.4, 9.104347826086956)","(8.0, 9.4, 9.335802469135803)","(13.0, 18.0, 17.896551724137932)","(6.5, 10.0, 9.952941176470588)","(3.3, 3.75, 3.7333333333333334)"
04-01-2023 09:42:04.969140,"(2.3, 2.86, 2.8099999999999996)","(7.0, 9.4, 9.025)","(8.0, 9.4, 9.29247311827957)","(13.0, 18.0, 17.896551724137932)","(6.5, 10.0, 9.833333333333334)","(3.3, 3.75, 3.748101265822785)"
04-01-2023 09:42:05.782693,"(2.3, 2.86, 2.8099999999999996)","(7.0, 9.4, 9.025)","(8.0, 9.4, 9.29247311827957)","(13.0, 18.0, 17.896551724137932)","(6.5, 10.0, 9.818181818181818)","(3.3, 3.75, 3.748101265822785)"
04-01-2023 09:42:06.585808,"(2.3, 2.86, 2.77578947368421)","(7.0, 9.4, 9.069565217391304)","(8.0, 9.4, 9.29247311827957)","(13.0, 18.0, 17.90625)","(6.5, 10.0, 9.818181818181818)","(3.3, 3.75, 3.748101265822785)"
04-01-2023 09:42:07.413371,"(2.3, 2.86, 2.78)","(7.0, 9.4, 9.08)","(8.0, 9.4, 9.29247311827957)","(13.0, 18.0, 17.90625)","(6.5, 10.0, 9.818181818181818)","(3.3, 3.75, 3.7416666666666667)"
04-01-2023 09:42:08.213578,"(2.35, 2.86, 2.78)","(7.0, 9.4, 9.08)","(7.5, 9.4, 9.29247311827957)","(13.0, 18.0, 17.90625)","(6.5, 10.0, 9.814814814814815)","(3.3, 3.75, 3.7416666666666667)"
04-01-2023 09:42:09.027880,"(2.35, 2.86, 2.78)","(7.0, 9.4, 9.08)","(7.5, 9.4, 9.29247311827957)","(13.0, 18.0, 17.90625)","(6.5, 10.5, 10.2)","(3.3, 3.75, 3.7324324324324323)"
04-01-2023 09:42:09.840651,"(2.35, 2.82, 2.802222222222222)","(7.0, 9.4, 9.08)","(7.5, 9.4, 9.29247311827957)","(13.0, 18.0, 17.90625)","(6.5, 10.5, 10.2)","(3.3, 3.75, 3.688095238095238)"
04-01-2023 09:42:10.658690,"(2.35, 2.82, 2.802222222222222)","(7.0, 9.4, 9.08)","(7.5, 9.4, 9.29247311827957)","(13.0, 18.0, 17.90625)","(6.5, 10.5, 10.161290322580646)","(3.3, 3.75, 3.7115384615384617)"
04-01-2023 09:42:11.462222,"(2.35, 2.86, 2.82)","(7.0, 9.2, 9.04)","(7.5, 9.4, 9.263013698630138)","(13.0, 18.0, 17.90909090909091)","(6.5, 10.0, 9.981333333333334)","(3.3, 3.75, 3.686)"
04-01-2023 09:42:12.258473,"(2.35, 2.88, 2.84)","(7.0, 9.0, 8.971428571428572)","(7.5, 9.4, 9.263013698630138)","(13.0, 18.0, 17.91176470588235)","(6.5, 10.0, 9.981333333333334)","(3.3, 3.75, 3.686)"
04-01-2023 09:42:13.077359,"(2.35, 2.76, 2.7411260053619304)","(7.0, 9.6, 9.545263157894738)","(7.5, 9.6, 9.549122807017543)","(13.0, 18.0, 17.939393939393938)","(6.5, 10.0, 9.986486486486486)","(3.3, 3.8, 3.7973118279569893)"
04-01-2023 09:42:13.887912,"(2.35, 2.74, 2.725714285714286)","(7.0, 9.2, 8.971428571428572)","(7.5, 9.8, 9.76140350877193)","(13.0, 18.0, 17.794871794871796)","(6.5, 10.0, 9.986486486486486)","(3.3, 3.85, 3.843939393939394)"
04-01-2023 09:42:14.689156,"(2.35, 2.74, 2.7156521739130435)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.8944)","(13.0, 18.0, 17.794871794871796)","(6.5, 10.0, 9.986486486486486)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:15.503914,"(2.35, 2.74, 2.708888888888889)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.86923076923077)","(13.0, 18.0, 17.794871794871796)","(6.5, 10.0, 9.986486486486486)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:16.319284,"(2.35, 2.74, 2.716)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.642105263157895)","(13.0, 18.0, 17.783783783783782)","(6.5, 10.0, 9.986842105263158)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:17.118115,"(2.35, 2.74, 2.716)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.625)","(13.0, 18.0, 17.783783783783782)","(6.5, 10.0, 9.997297297297298)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:17.939871,"(2.35, 2.74, 2.7258823529411766)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.628571428571428)","(13.0, 18.0, 17.783783783783782)","(6.5, 10.0, 9.99741935483871)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:18.733120,"(2.35, 2.74, 2.7258823529411766)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.628571428571428)","(13.0, 18.0, 17.783783783783782)","(6.5, 10.0, 9.99741935483871)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:19.565965,"(2.35, 2.74, 2.7258823529411766)","(7.0, 9.2, 9.018181818181818)","(7.5, 10.0, 9.628571428571428)","(13.0, 18.0, 17.783783783783782)","(6.5, 10.0, 9.99741935483871)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:20.367338,"(2.25, 2.74, 2.7258823529411766)","(7.5, 9.4, 9.125)","(8.0, 10.0, 9.62758620689655)","(13.0, 18.0, 17.529411764705884)","(7.0, 10.0, 9.99741935483871)","(3.4, 3.85, 3.8478947368421053)"
04-01-2023 09:42:21.181192,"(2.25, 2.74, 2.7258823529411766)","(7.5, 9.4, 9.155555555555555)","(8.0, 10.0, 9.62758620689655)","(13.0, 18.0, 17.529411764705884)","(7.0, 10.0, 9.99741935483871)","(3.4, 3.85, 3.8478947368421053)"
04-01-2023 09:42:21.980281,"(2.25, 2.74, 2.7176)","(7.5, 9.4, 9.155555555555555)","(8.0, 10.0, 9.62758620689655)","(13.0, 18.0, 17.529411764705884)","(7.0, 10.5, 9.943181818181818)","(3.4, 3.85, 3.8478947368421053)"
04-01-2023 09:42:22.811044,"(2.3, 2.74, 2.707692307692308)","(7.5, 9.4, 9.155555555555555)","(8.0, 10.0, 9.621621621621621)","(13.0, 18.0, 17.529411764705884)","(7.0, 10.5, 9.943181818181818)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:23.608519,"(2.3, 2.74, 2.707692307692308)","(7.5, 9.4, 9.155555555555555)","(8.0, 10.0, 9.621621621621621)","(13.0, 18.0, 17.529411764705884)","(7.0, 10.5, 10.415730337078651)","(3.3, 3.85, 3.8478947368421053)"
04-01-2023 09:42:24.419328,"(2.3, 2.8, 2.793846153846154)","(7.5, 9.4, 9.125)","(8.0, 10.0, 9.621621621621621)","(13.0, 17.5, 17.363636363636363)","(7.0, 10.5, 10.415730337078651)","(3.3, 3.85, 3.8385245901639347)"
04-01-2023 09:42:25.225150,"(2.3, 2.8, 2.7815384615384615)","(7.5, 9.4, 9.11111111111111)","(8.0, 9.8, 9.62)","(13.0, 17.5, 17.363636363636363)","(7.0, 10.5, 10.411111111111111)","(3.3, 3.8, 3.7933673469387754)"
04-01-2023 09:42:26.025989,"(2.3, 2.82, 2.792307692307692)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.466666666666667)","(13.0, 17.5, 17.4453125)","(7.0, 10.5, 10.415730337078651)","(3.3, 3.8, 3.7979323308270674)"
04-01-2023 09:42:26.849926,"(2.3, 2.84, 2.797333333333333)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.375)","(13.0, 17.5, 17.4453125)","(7.0, 10.5, 10.425287356321839)","(3.3, 3.75, 3.7157142857142857)"
04-01-2023 09:42:27.663379,"(2.3, 2.84, 2.797333333333333)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.375)","(13.0, 17.5, 17.4453125)","(7.0, 10.5, 10.425287356321839)","(3.3, 3.75, 3.6871428571428573)"
04-01-2023 09:42:28.469050,"(2.3, 2.86, 2.824444444444444)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.375)","(13.0, 17.5, 17.4453125)","(7.0, 10.5, 10.44311377245509)","(3.3, 3.7, 3.673684210526316)"
04-01-2023 09:42:29.256606,"(2.35, 2.74, 2.726218487394958)","(7.5, 9.4, 9.125)","(8.0, 9.8, 9.707692307692309)","(13.0, 17.5, 17.4453125)","(7.0, 11.0, 10.875739644970414)","(3.3, 3.85, 3.809782608695652)"
04-01-2023 09:42:30.070918,"(2.35, 2.74, 2.710361445783133)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.386666666666667)","(13.0, 17.5, 17.423664122137403)","(7.0, 11.0, 10.91358024691358)","(3.3, 3.85, 3.83)"
04-01-2023 09:42:30.886801,"(2.35, 2.76, 2.7391304347826084)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.36470588235294)","(13.0, 17.5, 17.423664122137403)","(7.0, 11.0, 10.681818181818182)","(3.3, 3.85, 3.83)"
04-01-2023 09:42:31.685903,"(2.35, 2.78, 2.7304)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.36470588235294)","(13.0, 17.5, 17.423664122137403)","(7.0, 11.0, 10.681818181818182)","(3.3, 3.85, 3.83)"
04-01-2023 09:42:32.500767,"(2.35, 2.76, 2.7422222222222223)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.36470588235294)","(13.0, 17.5, 17.415254237288135)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.85, 3.83)"
04-01-2023 09:42:33.316763,"(2.35, 2.76, 2.7422222222222223)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.36470588235294)","(13.0, 17.5, 17.415254237288135)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.85, 3.83)"
04-01-2023 09:42:34.117407,"(2.35, 2.76, 2.7422222222222223)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.36470588235294)","(13.0, 17.5, 17.415254237288135)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.8, 3.7666666666666666)"
04-01-2023 09:42:34.931360,"(2.35, 2.8, 2.761290322580645)","(7.5, 9.4, 9.125)","(8.0, 9.6, 9.266666666666666)","(13.0, 17.5, 17.415254237288135)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.8, 3.732142857142857)"
04-01-2023 09:42:35.731766,"(2.35, 2.8, 2.761290322580645)","(7.5, 9.6, 9.25)","(8.0, 9.6, 9.232)","(13.0, 17.5, 17.415254237288135)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.75, 3.734313725490196)"
04-01-2023 09:42:36.535806,"(2.35, 2.8, 2.761290322580645)","(7.5, 9.6, 9.125)","(8.0, 9.6, 9.232)","(13.0, 17.5, 17.415254237288135)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.75, 3.7015151515151516)"
04-01-2023 09:42:37.345825,"(2.35, 2.82, 2.7616216216216216)","(7.5, 9.6, 9.125)","(8.0, 9.6, 9.232)","(13.0, 17.5, 17.403846153846153)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.75, 3.7015151515151516)"
04-01-2023 09:42:38.147172,"(2.35, 2.82, 2.7616216216216216)","(7.5, 9.6, 9.125)","(8.0, 9.6, 9.22962962962963)","(13.0, 17.5, 17.403846153846153)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.75, 3.732608695652174)"
04-01-2023 09:42:38.961236,"(2.35, 2.84, 2.7521568627450983)","(7.5, 9.6, 9.254545454545454)","(8.0, 9.6, 9.22962962962963)","(13.0, 17.5, 17.403846153846153)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.7, 3.686178861788618)"
04-01-2023 09:42:39.793111,"(2.35, 2.84, 2.7521568627450983)","(7.5, 9.6, 9.254545454545454)","(8.0, 9.6, 9.22962962962963)","(13.0, 17.5, 17.403846153846153)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.7, 3.67875)"
04-01-2023 09:42:40.592050,"(2.35, 2.84, 2.7506976744186047)","(7.5, 9.6, 9.317647058823528)","(8.0, 9.6, 9.22962962962963)","(13.0, 17.5, 17.403846153846153)","(7.0, 11.0, 10.904761904761905)","(3.2, 3.7, 3.67875)"
04-01-2023 09:42:41.392645,"(2.35, 2.84, 2.7506976744186047)","(7.5, 9.6, 9.37142857142857)","(8.0, 9.6, 9.22962962962963)","(13.0, 17.5, 17.469072164948454)","(7.0, 11.0, 10.90857142857143)","(3.2, 3.7, 3.6670454545454545)"
04-01-2023 09:42:42.226224,"(2.35, 2.86, 2.73925)","(7.5, 9.8, 9.374193548387096)","(8.0, 9.6, 9.22962962962963)","(13.0, 17.5, 17.469072164948454)","(7.0, 11.0, 10.90857142857143)","(3.2, 3.75, 3.736138613861386)"
04-01-2023 09:42:43.022864,"(2.35, 2.84, 2.8024999999999998)","(7.5, 9.8, 9.374193548387096)","(8.0, 9.4, 9.266666666666666)","(13.0, 17.5, 17.42156862745098)","(7.0, 11.0, 10.90857142857143)","(3.2, 3.8, 3.7773913043478258)"
04-01-2023 09:42:43.840452,"(2.35, 2.82, 2.781111111111111)","(7.5, 9.8, 9.4)","(8.0, 9.4, 9.266666666666666)","(13.0, 17.5, 17.42156862745098)","(7.0, 11.0, 10.90857142857143)","(3.2, 3.8, 3.7773913043478258)"
04-01-2023 09:42:44.654086,"(2.35, 2.82, 2.7876923076923075)","(7.5, 9.8, 9.4)","(8.0, 9.4, 9.266666666666666)","(13.0, 17.5, 17.42156862745098)","(7.0, 11.0, 10.929824561403509)","(3.2, 3.75, 3.7319444444444443)"
04-01-2023 09:42:45.453740,"(2.35, 2.84, 2.7872)","(7.5, 9.8, 9.4)","(8.0, 9.4, 9.309433962264151)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.926829268292684)","(3.2, 3.7, 3.691818181818182)"
04-01-2023 09:42:46.268953,"(2.35, 2.84, 2.7821052631578946)","(7.5, 9.8, 9.384615384615385)","(8.0, 9.2, 9.186363636363636)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.925465838509316)","(3.2, 3.7, 3.691818181818182)"
04-01-2023 09:42:47.068736,"(2.35, 2.9, 2.791111111111111)","(7.5, 9.8, 9.35)","(8.0, 9.2, 9.16078431372549)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.928143712574851)","(3.2, 3.7, 3.691818181818182)"
04-01-2023 09:42:47.899701,"(2.35, 2.9, 2.8135999999999997)","(7.5, 9.6, 9.493333333333332)","(8.0, 9.2, 9.16078431372549)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.950920245398773)","(3.2, 3.7, 3.686764705882353)"
04-01-2023 09:42:48.699574,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.325714285714286)","(8.0, 9.2, 9.16078431372549)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.785714285714286)","(3.2, 3.7, 3.686764705882353)"
04-01-2023 09:42:49.514951,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.325714285714286)","(8.0, 9.2, 9.16078431372549)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.833333333333334)","(3.2, 3.7, 3.6921875)"
04-01-2023 09:42:50.346564,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.325714285714286)","(8.0, 9.2, 9.16078431372549)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.673913043478262)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:51.160772,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.216)","(8.0, 9.2, 9.165517241379309)","(13.0, 17.5, 17.362385321100916)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:51.976493,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.085714285714285)","(8.0, 9.2, 9.188235294117646)","(13.0, 17.5, 17.192307692307693)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:52.777164,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.085714285714285)","(8.0, 9.2, 9.188235294117646)","(13.0, 17.5, 17.192307692307693)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:53.591581,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.085714285714285)","(8.0, 9.2, 9.188235294117646)","(13.0, 17.5, 17.192307692307693)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:54.394432,"(2.35, 2.88, 2.808)","(7.5, 9.6, 9.085714285714285)","(8.0, 9.2, 9.188235294117646)","(13.0, 17.5, 17.15625)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:55.206768,"(2.35, 2.88, 2.808)","(7.5, 9.4, 9.177777777777777)","(8.0, 9.2, 9.188235294117646)","(13.0, 17.5, 17.15625)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:56.022431,"(2.35, 2.88, 2.808)","(7.5, 9.4, 9.145454545454546)","(8.0, 9.2, 9.188235294117646)","(13.0, 17.5, 17.15625)","(7.0, 11.0, 10.722222222222221)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:56.837512,"(2.35, 2.88, 2.808)","(7.5, 9.2, 9.066666666666666)","(8.0, 9.2, 9.18695652173913)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:57.654069,"(2.35, 2.88, 2.823243243243243)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.285714285714286)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:58.452917,"(2.35, 2.9, 2.8191836734693876)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.285714285714286)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:42:59.267754,"(2.35, 2.9, 2.8191836734693876)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:00.083944,"(2.35, 2.9, 2.8191836734693876)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:00.914930,"(2.35, 2.9, 2.8191836734693876)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:01.718227,"(2.35, 2.9, 2.8236363636363633)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.7)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:02.545359,"(2.35, 2.9, 2.8236363636363633)","(7.5, 9.2, 9.018181818181818)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:03.360881,"(2.35, 2.92, 2.853333333333333)","(7.5, 9.2, 8.926315789473685)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:04.191559,"(2.35, 2.92, 2.8225)","(7.5, 9.2, 8.926315789473685)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:04.990700,"(2.35, 2.92, 2.8372413793103446)","(7.5, 9.2, 8.926315789473685)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.31578947368421)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:05.806231,"(2.35, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:06.620936,"(2.35, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:07.421835,"(2.35, 2.9, 2.8692307692307693)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6574999999999998)"
04-01-2023 09:43:08.238447,"(2.35, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:09.068066,"(2.4, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:09.867701,"(2.4, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:10.684065,"(2.4, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.35)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:11.503619,"(2.4, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.27777777777778)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:12.314182,"(2.4, 2.92, 2.820377358490566)","(7.5, 9.2, 8.853333333333333)","(8.0, 9.4, 9.307692307692308)","(13.0, 18.0, 17.27777777777778)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6776315789473686)"
04-01-2023 09:43:13.145409,"(2.4, 2.92, 2.7941463414634145)","(7.5, 9.2, 8.94)","(8.0, 9.4, 9.266666666666666)","(13.0, 18.0, 17.333333333333332)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.6791666666666667)"
04-01-2023 09:43:13.945130,"(2.4, 2.86, 2.8126315789473684)","(7.5, 9.2, 8.94)","(8.0, 9.4, 9.292307692307691)","(13.0, 18.0, 17.333333333333332)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.65, 3.6125)"
04-01-2023 09:43:14.775936,"(2.4, 2.86, 2.7936842105263158)","(7.5, 9.2, 9.0)","(8.0, 9.4, 9.292307692307691)","(13.0, 18.0, 17.333333333333332)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:15.590377,"(2.4, 2.86, 2.7936842105263158)","(7.5, 9.2, 9.0)","(8.0, 9.4, 9.292307692307691)","(13.0, 18.0, 17.333333333333332)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:16.391137,"(2.4, 2.84, 2.7907407407407407)","(7.5, 9.2, 9.0)","(8.0, 9.4, 9.292307692307691)","(13.0, 18.0, 17.333333333333332)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:17.220997,"(2.4, 2.84, 2.7907407407407407)","(7.5, 9.2, 9.0)","(8.0, 9.4, 9.292307692307691)","(13.0, 18.0, 17.333333333333332)","(7.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:18.037144,"(2.35, 2.84, 2.7687500000000003)","(7.5, 9.6, 9.075)","(7.5, 9.4, 9.292307692307691)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:18.853145,"(2.35, 2.84, 2.7687500000000003)","(7.5, 9.6, 9.115384615384615)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:19.653032,"(2.35, 2.76, 2.7473684210526317)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:20.483793,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.732142857142858)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:21.282551,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:22.115591,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:22.930252,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:23.759342,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:24.576593,"(2.35, 2.8, 2.772)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:25.391504,"(2.35, 2.8, 2.772)","(7.5, 9.6, 9.25)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:26.217186,"(2.35, 2.8, 2.772)","(7.5, 9.6, 9.428571428571429)","(7.5, 9.4, 9.26)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.632)"
04-01-2023 09:43:27.038576,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.428571428571429)","(7.5, 9.4, 9.296296296296296)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.765625)","(3.2, 3.7, 3.688888888888889)"
04-01-2023 09:43:27.853535,"(2.35, 2.82, 2.77)","(7.5, 9.6, 9.428571428571429)","(7.5, 9.4, 9.296296296296296)","(13.0, 18.0, 17.333333333333332)","(8.0, 11.0, 10.6875)","(3.2, 3.7, 3.688888888888889)"
