,Itchy Nose,Call Me Jim,Rich Hips,Aston Rozee,Coconut Santiago,Brother Yap,Champ Duran
07-12-2022 13:29:38.969320,"(2.4, 4.5, 4.3625)","(11.0, 12.5, 12.492537313432836)","(26.0, 29.0, 26.391304347826086)","(4.8, 5.9, 5.838461538461538)","(5.0, 5.7, 5.616666666666667)","(3.5, 3.7, 3.6546052631578947)","(41.0, 75.0, 67.04545454545455)"
07-12-2022 13:29:40.078012,"(2.5, 4.5, 4.412)","(11.0, 12.5, 12.492537313432836)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.0, 5.838461538461538)","(5.0, 5.7, 5.577272727272727)","(3.5, 3.7, 3.687037037037037)","(41.0, 75.0, 70.83333333333333)"
07-12-2022 13:29:41.222025,"(2.5, 4.5, 4.342105263157895)","(11.0, 12.5, 12.492537313432836)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.0, 5.852631578947368)","(5.0, 5.7, 5.577272727272727)","(3.5, 3.75, 3.6595238095238094)","(41.0, 75.0, 70.83333333333333)"
07-12-2022 13:29:42.434954,"(2.5, 4.4, 4.314285714285714)","(11.0, 12.5, 12.492537313432836)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.0, 5.9)","(5.0, 5.7, 5.577272727272727)","(3.5, 3.7, 3.6595238095238094)","(41.0, 75.0, 71.89655172413794)"
07-12-2022 13:29:43.843856,"(2.5, 4.4, 4.242857142857143)","(11.0, 12.5, 12.492537313432836)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.0, 5.866666666666666)","(5.0, 5.7, 5.4714285714285715)","(3.5, 3.7, 3.664814814814815)","(41.0, 75.0, 71.89655172413794)"
07-12-2022 13:29:44.860996,"(2.5, 4.4, 4.19375)","(11.0, 12.5, 12.492537313432836)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.0, 5.866666666666666)","(5.0, 5.7, 5.4714285714285715)","(3.5, 3.7, 3.6634615384615388)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:46.023068,"(2.5, 4.4, 4.2625)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.0, 6.075)","(5.0, 5.9, 5.512121212121212)","(3.5, 3.7, 3.6586956521739133)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:47.161327,"(2.5, 4.4, 4.31764705882353)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.04375)","(5.0, 5.8, 5.512121212121212)","(3.5, 3.7, 3.6586956521739133)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:48.389026,"(2.5, 4.4, 4.31764705882353)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.04375)","(5.0, 5.8, 5.6)","(3.5, 3.7, 3.6586956521739133)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:49.666376,"(2.5, 4.4, 4.31764705882353)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.04375)","(5.0, 5.7, 5.614285714285714)","(3.5, 3.7, 3.7454545454545456)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:50.960836,"(2.5, 4.4, 4.325)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.857142857142858)","(4.8, 6.2, 6.017307692307693)","(5.0, 5.7, 5.414285714285715)","(3.5, 3.8, 3.7576923076923077)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:52.291769,"(2.5, 4.4, 4.217391304347826)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.857142857142858)","(4.8, 6.2, 6.023529411764706)","(5.0, 5.7, 5.3)","(3.5, 3.8, 3.7627450980392156)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:53.456110,"(2.5, 4.4, 4.252631578947368)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.857142857142858)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.7, 5.504761904761905)","(3.5, 3.8, 3.7413793103448274)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:54.726037,"(2.5, 4.4, 4.338461538461538)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.857142857142858)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.6, 5.508)","(3.5, 3.75, 3.7413793103448274)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:55.816364,"(2.5, 4.4, 4.329411764705883)","(11.0, 12.5, 12.4921875)","(26.0, 29.0, 26.857142857142858)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.7, 5.4399999999999995)","(3.5, 3.75, 3.7315789473684213)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:57.036990,"(2.5, 4.4, 4.3047619047619055)","(11.0, 14.5, 14.30327868852459)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.6, 5.4399999999999995)","(3.5, 3.75, 3.740740740740741)","(41.0, 75.0, 70.78125)"
07-12-2022 13:29:58.260805,"(2.5, 4.4, 4.3047619047619055)","(11.0, 14.5, 14.36875)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.6, 5.4399999999999995)","(3.5, 3.75, 3.734375)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:29:59.411189,"(2.5, 4.4, 4.3047619047619055)","(11.0, 14.5, 14.09090909090909)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.6, 5.469565217391304)","(3.5, 3.75, 3.7294117647058824)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:00.601875,"(2.5, 4.4, 4.3047619047619055)","(11.0, 14.5, 14.09090909090909)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.036734693877551)","(5.0, 5.6, 5.469565217391304)","(3.5, 3.8, 3.720408163265306)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:01.890833,"(2.5, 4.4, 4.3047619047619055)","(11.0, 14.5, 14.09090909090909)","(26.0, 29.0, 26.391304347826086)","(4.8, 6.2, 6.0)","(5.0, 5.6, 5.469565217391304)","(3.4, 3.8, 3.720408163265306)","(41.0, 75.0, 70.78125)"
07-12-2022 13:30:03.150891,"(2.5, 4.4, 4.3375)","(11.0, 14.5, 14.09090909090909)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.003571428571429)","(4.8, 5.6, 5.411111111111111)","(3.4, 3.8, 3.667692307692308)","(41.0, 75.0, 70.78125)"
07-12-2022 13:30:04.252902,"(2.5, 4.4, 4.35)","(11.0, 14.5, 14.09090909090909)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.003571428571429)","(4.8, 5.5, 5.366666666666666)","(3.4, 3.7, 3.64527027027027)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:05.553885,"(2.5, 4.4, 4.366666666666667)","(11.0, 14.5, 14.09090909090909)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.020754716981132)","(4.8, 5.5, 5.366666666666666)","(3.4, 3.7, 3.64527027027027)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:06.751941,"(2.5, 4.4, 4.35)","(11.0, 14.5, 14.09090909090909)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.020754716981132)","(4.8, 5.5, 5.523076923076923)","(3.4, 3.7, 3.6403846153846153)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:07.855771,"(2.5, 4.4, 4.35)","(11.0, 14.5, 14.09090909090909)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.020754716981132)","(4.8, 5.6, 5.35)","(3.4, 3.7, 3.64527027027027)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:09.091105,"(2.5, 4.4, 4.305263157894737)","(11.0, 14.5, 14.11864406779661)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.036363636363636)","(4.8, 5.6, 5.35)","(3.4, 3.7, 3.64527027027027)","(41.0, 75.0, 72.32142857142857)"
07-12-2022 13:30:10.245922,"(2.5, 4.4, 4.290909090909091)","(11.0, 14.5, 14.11864406779661)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 6.018965517241379)","(4.8, 5.6, 5.381818181818182)","(3.4, 3.7, 3.5951923076923076)","(41.0, 75.0, 69.2)"
07-12-2022 13:30:11.427130,"(2.5, 4.4, 4.329411764705882)","(11.0, 14.5, 14.137931034482758)","(21.0, 29.0, 26.391304347826086)","(4.6, 6.2, 5.635714285714285)","(4.8, 5.6, 5.404347826086957)","(3.4, 3.6, 3.5935897435897437)","(41.0, 70.0, 67.93103448275862)"
07-12-2022 13:30:12.494713,"(2.5, 4.5, 4.433333333333334)","(11.0, 14.0, 13.427184466019417)","(21.0, 29.0, 26.391304347826086)","(4.6, 5.7, 5.635714285714285)","(4.8, 5.6, 5.35)","(3.4, 3.6, 3.588636363636364)","(41.0, 70.0, 67.85714285714286)"
07-12-2022 13:30:13.557171,"(2.5, 4.5, 4.438461538461539)","(11.0, 14.0, 13.520325203252032)","(21.0, 29.0, 26.391304347826086)","(4.6, 5.7, 5.635714285714285)","(4.8, 5.6, 5.35)","(3.4, 3.6, 3.5935897435897437)","(41.0, 70.0, 67.85714285714286)"
07-12-2022 13:30:14.866623,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.516129032258064)","(21.0, 29.0, 27.6046511627907)","(4.6, 5.7, 5.683333333333334)","(4.8, 5.6, 5.481578947368421)","(3.4, 3.6, 3.588636363636364)","(41.0, 70.0, 67.85714285714286)"
07-12-2022 13:30:16.111571,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.6046511627907)","(4.6, 5.7, 5.683333333333334)","(4.8, 5.6, 5.4714285714285715)","(3.4, 3.6, 3.575)","(41.0, 70.0, 68.75)"
07-12-2022 13:30:17.423627,"(2.5, 4.5, 4.4)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.6046511627907)","(4.6, 5.7, 5.748571428571428)","(4.8, 5.6, 5.4714285714285715)","(3.4, 3.6, 3.65)","(41.0, 70.0, 68.75)"
07-12-2022 13:30:18.717951,"(2.5, 4.5, 4.45)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.6046511627907)","(4.6, 5.8, 5.75)","(4.8, 5.6, 5.426923076923076)","(3.4, 3.7, 3.648076923076923)","(41.0, 70.0, 69.13043478260869)"
07-12-2022 13:30:19.947023,"(2.5, 4.4, 4.323076923076924)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.6046511627907)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.6, 5.456521739130435)","(3.4, 3.7, 3.5935897435897437)","(41.0, 70.0, 67.77777777777777)"
07-12-2022 13:30:21.222608,"(2.5, 4.5, 4.442857142857143)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.75)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.6, 5.223076923076923)","(3.4, 3.6, 3.5935897435897437)","(41.0, 70.0, 75.0)"
07-12-2022 13:30:22.347046,"(2.5, 4.5, 4.438461538461539)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.75)","(4.8, 5.5, 5.3)","(3.4, 3.6, 3.5935897435897437)","(41.0, 85.0, 78.33333333333333)"
07-12-2022 13:30:23.760293,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.5, 5.25)","(3.4, 3.6, 3.5935897435897437)","(41.0, 85.0, 79.54545454545455)"
07-12-2022 13:30:24.962078,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.25)","(3.4, 3.6, 3.621830985915493)","(41.0, 85.0, 79.54545454545455)"
07-12-2022 13:30:25.998738,"(2.5, 4.5, 4.4)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.25)","(3.4, 3.7, 3.6272727272727274)","(41.0, 85.0, 79.54545454545455)"
07-12-2022 13:30:27.098642,"(2.5, 4.5, 4.45)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.25)","(3.4, 3.7, 3.6365384615384615)","(41.0, 85.0, 80.71428571428571)"
07-12-2022 13:30:28.252740,"(2.5, 4.5, 4.45)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.24)","(3.4, 3.7, 3.5833333333333335)","(41.0, 85.0, 80.55555555555556)"
07-12-2022 13:30:29.477348,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.75)","(4.8, 5.4, 5.24)","(3.4, 3.6, 3.5833333333333335)","(41.0, 85.0, 80.55555555555556)"
07-12-2022 13:30:30.633932,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.496124031007753)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.24)","(3.4, 3.6, 3.5833333333333335)","(41.0, 85.0, 80.55555555555556)"
07-12-2022 13:30:31.835650,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.719101123595506)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.24)","(3.4, 3.6, 3.5842105263157893)","(41.0, 85.0, 82.14285714285714)"
07-12-2022 13:30:33.012768,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.744186046511627)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.75)","(4.8, 5.4, 5.24)","(3.4, 3.6, 3.5893939393939394)","(41.0, 85.0, 82.6923076923077)"
07-12-2022 13:30:34.098315,"(2.5, 4.5, 4.455555555555556)","(11.0, 14.0, 13.614035087719298)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.2)","(3.4, 3.6, 3.5893939393939394)","(41.0, 85.0, 93.33333333333333)"
07-12-2022 13:30:35.221703,"(2.5, 4.5, 4.452941176470588)","(11.0, 14.0, 13.614035087719298)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.290909090909091)","(3.4, 3.6, 3.590625)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:36.343555,"(2.5, 4.5, 4.452941176470588)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.75)","(4.8, 5.4, 5.206451612903226)","(3.4, 3.6, 3.555555555555556)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:37.361310,"(2.5, 4.6, 4.48695652173913)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 27.57142857142857)","(4.6, 5.8, 5.774193548387097)","(4.8, 5.4, 5.206451612903226)","(3.4, 3.6, 3.5217391304347827)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:38.412329,"(2.5, 4.6, 4.458823529411765)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 27.775510204081634)","(4.6, 5.8, 5.75)","(4.8, 5.4, 5.253846153846154)","(3.4, 3.6, 3.5217391304347827)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:39.484507,"(2.6, 4.6, 4.522222222222222)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 28.02173913043478)","(4.8, 5.8, 5.75)","(4.8, 5.3, 5.253846153846154)","(3.1, 3.6, 3.5217391304347827)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:40.420678,"(2.6, 4.6, 4.522222222222222)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 28.02173913043478)","(4.8, 5.8, 5.774193548387097)","(4.8, 5.3, 5.253846153846154)","(3.1, 3.6, 3.5217391304347827)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:41.420962,"(2.6, 4.6, 4.522222222222222)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 28.02173913043478)","(4.8, 5.8, 5.774193548387097)","(4.8, 5.3, 5.253846153846154)","(3.1, 3.6, 3.5217391304347827)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:42.539276,"(2.6, 4.6, 4.492307692307692)","(11.0, 14.0, 13.573770491803279)","(21.0, 29.0, 28.02173913043478)","(4.8, 5.8, 5.774193548387097)","(4.8, 5.3, 5.253846153846154)","(3.1, 3.6, 3.5217391304347827)","(41.0, 95.0, 92.1875)"
07-12-2022 13:30:43.857015,"(2.6, 4.6, 4.5249999999999995)","(11.0, 14.0, 13.614035087719298)","(21.0, 29.0, 28.02173913043478)","(4.8, 5.8, 5.79375)","(4.8, 5.3, 5.253846153846154)","(3.1, 3.6, 3.511111111111111)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:44.972851,"(2.6, 4.6, 4.5249999999999995)","(11.0, 14.0, 13.614035087719298)","(21.0, 29.0, 28.02173913043478)","(4.8, 5.8, 5.79375)","(4.8, 5.3, 5.266666666666667)","(3.1, 3.6, 3.465909090909091)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:46.104375,"(2.6, 4.6, 4.522222222222222)","(11.0, 14.0, 13.614035087719298)","(21.0, 29.0, 28.04255319148936)","(4.8, 5.8, 5.79375)","(4.8, 5.4, 5.269565217391304)","(3.1, 3.5, 3.396551724137931)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:47.153457,"(2.6, 4.6, 4.530434782608696)","(11.0, 14.0, 13.614035087719298)","(21.0, 29.0, 28.04255319148936)","(4.8, 5.8, 5.79375)","(4.8, 5.4, 5.269565217391304)","(3.1, 3.5, 3.3846153846153846)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:48.208378,"(2.6, 4.6, 4.530434782608696)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 28.04255319148936)","(4.8, 5.8, 5.79375)","(4.8, 5.4, 5.228571428571429)","(3.1, 3.5, 3.3846153846153846)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:49.304025,"(2.6, 4.6, 4.530434782608696)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 27.758620689655174)","(4.8, 5.8, 5.865714285714286)","(4.8, 5.4, 5.383333333333334)","(3.1, 3.5, 3.4250000000000003)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:50.336882,"(2.6, 4.6, 4.530434782608696)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 27.875)","(4.8, 5.9, 5.865714285714286)","(4.8, 5.4, 5.363636363636363)","(3.1, 3.45, 3.4125)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:51.375090,"(2.7, 4.6, 4.52)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 27.875)","(4.8, 5.9, 5.959090909090909)","(4.8, 5.5, 5.421052631578948)","(3.1, 3.45, 3.342857142857143)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:52.362946,"(2.7, 4.5, 4.491304347826087)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 27.875)","(4.8, 6.0, 5.959090909090909)","(4.8, 5.5, 5.333333333333333)","(3.1, 3.45, 3.331578947368421)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:53.564079,"(2.7, 4.5, 4.491304347826087)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 27.90909090909091)","(4.8, 6.0, 5.958064516129032)","(4.8, 5.5, 5.318181818181818)","(3.1, 3.45, 3.2642857142857142)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:54.609732,"(2.7, 4.6, 4.515789473684211)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 27.90909090909091)","(4.8, 6.2, 5.958064516129032)","(4.8, 5.5, 5.318181818181818)","(3.1, 3.35, 3.272727272727273)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:55.674534,"(2.7, 4.6, 4.55)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 28.18181818181818)","(4.8, 6.2, 5.825)","(4.8, 5.5, 5.318181818181818)","(3.1, 3.35, 3.2555555555555555)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:56.644392,"(2.7, 4.6, 4.55)","(11.0, 14.0, 13.660377358490566)","(21.0, 29.0, 28.18181818181818)","(4.8, 6.2, 5.825)","(4.8, 5.5, 5.318181818181818)","(3.1, 3.35, 3.2555555555555555)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:57.831259,"(2.7, 4.6, 4.567741935483871)","(11.0, 14.0, 13.538461538461538)","(21.0, 29.0, 28.18181818181818)","(4.8, 6.2, 6.043478260869565)","(4.8, 5.5, 5.318181818181818)","(3.1, 3.35, 3.26)","(41.0, 95.0, 92.46031746031746)"
07-12-2022 13:30:59.057412,"(2.7, 4.6, 4.567741935483871)","(11.0, 14.0, 13.538461538461538)","(21.0, 29.0, 28.18181818181818)","(4.8, 6.2, 6.043478260869565)","(4.8, 5.5, 5.269230769230769)","(3.1, 3.35, 3.26)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:00.159230,"(2.7, 4.6, 4.562962962962962)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.18181818181818)","(4.8, 6.2, 6.036363636363637)","(4.8, 5.5, 5.269230769230769)","(3.1, 3.35, 3.256666666666667)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:01.271494,"(2.7, 4.6, 4.562962962962962)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.014285714285714)","(4.8, 5.5, 5.3)","(3.1, 3.35, 3.2583333333333333)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:02.298410,"(2.7, 4.6, 4.55)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.014285714285714)","(4.8, 5.5, 5.269230769230769)","(3.1, 3.3, 3.2583333333333333)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:03.366623,"(2.7, 4.7, 4.61)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 5.923076923076923)","(4.8, 5.5, 5.323529411764706)","(3.1, 3.3, 3.2583333333333333)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:04.405111,"(2.7, 4.6, 4.566666666666666)","(11.0, 14.0, 13.520833333333334)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.015384615384615)","(4.8, 5.5, 5.323529411764706)","(3.1, 3.3, 3.2583333333333333)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:05.434627,"(2.7, 4.6, 4.566666666666666)","(11.0, 14.0, 13.520833333333334)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.02)","(4.8, 5.5, 5.3125)","(3.1, 3.3, 3.257142857142857)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:06.475265,"(2.7, 4.6, 4.566666666666666)","(11.0, 14.0, 13.520833333333334)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.036363636363636)","(4.8, 5.5, 5.357142857142858)","(3.1, 3.3, 3.2102564102564104)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:07.537258,"(3.0, 4.6, 4.566666666666666)","(11.0, 14.0, 13.520833333333334)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.066666666666666)","(4.4, 5.5, 5.3500000000000005)","(2.9, 3.3, 3.2121212121212124)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:08.625500,"(3.0, 4.6, 4.566666666666666)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.036363636363636)","(4.4, 5.4, 5.3500000000000005)","(2.9, 3.3, 3.25625)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:09.914109,"(3.0, 4.6, 4.566666666666666)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.174193548387097)","(4.4, 5.4, 5.34)","(2.9, 3.3, 3.25625)","(41.0, 95.0, 91.92307692307692)"
07-12-2022 13:31:11.043503,"(3.0, 4.6, 4.555555555555555)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.174193548387097)","(4.4, 5.4, 5.236363636363636)","(2.9, 3.3, 3.2583333333333333)","(41.0, 95.0, 90.0)"
07-12-2022 13:31:12.101247,"(3.0, 4.7, 4.6)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.15)","(4.4, 5.4, 5.236363636363636)","(2.9, 3.3, 3.22)","(41.0, 95.0, 92.0)"
07-12-2022 13:31:13.252320,"(3.0, 4.7, 4.618181818181818)","(11.0, 14.0, 13.520833333333334)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.177142857142857)","(4.4, 5.4, 5.27)","(2.9, 3.3, 3.22)","(41.0, 95.0, 92.0)"
07-12-2022 13:31:14.436882,"(3.0, 4.6, 4.585714285714285)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.2, 6.295238095238095)","(4.4, 5.3, 5.3125)","(2.9, 3.3, 3.216666666666667)","(41.0, 95.0, 91.93877551020408)"
07-12-2022 13:31:15.658314,"(3.0, 4.6, 4.585714285714285)","(11.0, 14.0, 13.53191489361702)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.4, 5.3125)","(2.9, 3.3, 3.216666666666667)","(41.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:16.978848,"(3.0, 4.6, 4.566666666666666)","(11.0, 14.0, 13.725)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.4, 5.2821428571428575)","(2.9, 3.3, 3.22)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:18.027972,"(3.0, 4.6, 4.566666666666666)","(11.0, 14.0, 13.725)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.4, 5.273333333333333)","(2.9, 3.3, 3.216666666666667)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:19.007146,"(3.0, 4.7, 4.625)","(11.0, 14.0, 13.725)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.3, 5.273333333333333)","(2.9, 3.3, 3.21875)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:20.052533,"(3.0, 4.7, 4.625)","(11.0, 14.0, 13.725)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.3, 5.268421052631579)","(2.9, 3.25, 3.21875)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:21.033021,"(3.0, 4.7, 4.625)","(11.0, 14.5, 14.357142857142858)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.3, 5.268421052631579)","(2.9, 3.25, 3.2150000000000003)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:22.058842,"(3.0, 4.7, 4.625)","(11.0, 14.5, 14.1)","(21.0, 29.0, 28.0)","(4.8, 6.4, 6.295238095238095)","(4.4, 5.3, 5.390697674418605)","(2.9, 3.25, 3.2111111111111112)","(51.0, 95.0, 92.65625)"
