,Thornbird,Sunshine Banjo,Lady Swiss,Pound Down,Sweet Kris,Flight To Mars,Hes A Minstrel
09-01-2023 13:57:24.685377,"(9.0, 11.0, 9.350000000000001)","(2.9, 3.8, 3.6666666666666665)","(14.0, 29.0, 17.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.205263157894737)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.735294117647058)"
09-01-2023 13:57:25.686827,"(9.0, 11.0, 9.350000000000001)","(2.9, 3.8, 3.6666666666666665)","(14.0, 29.0, 17.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.205263157894737)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.735294117647058)"
09-01-2023 13:57:27.151217,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 29.0, 17.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.1999999999999997)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:28.320048,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 29.0, 17.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.1999999999999997)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:29.639738,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 29.0, 17.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.1999999999999997)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:30.996933,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 29.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.1999999999999997)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:31.996812,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.1999999999999997)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:33.261852,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.3, 3.2)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:34.521664,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:35.639250,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:36.651400,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:37.608963,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.0)"
09-01-2023 13:57:38.541962,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 27.0, 16.166666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.107692307692307)","(6.0, 18.5, 16.8125)"
09-01-2023 13:57:39.511014,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 29.0, 19.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.08)","(6.0, 18.5, 16.8125)"
09-01-2023 13:57:40.423497,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6736842105263157)","(14.0, 29.0, 19.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.2)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.423076923076923)"
09-01-2023 13:57:41.347447,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6799999999999997)","(14.0, 29.0, 19.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.25, 3.234782608695652)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.423076923076923)"
09-01-2023 13:57:42.280059,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6799999999999997)","(14.0, 29.0, 19.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.2)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.423076923076923)"
09-01-2023 13:57:43.241556,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.62)","(14.0, 29.0, 19.0)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.2)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.423076923076923)"
09-01-2023 13:57:44.270912,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.62)","(14.0, 28.0, 16.8)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.2)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.423076923076923)"
09-01-2023 13:57:45.319680,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6095238095238096)","(14.0, 28.0, 16.8)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.2)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:46.370439,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6095238095238096)","(14.0, 28.0, 16.8)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:47.617332,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.6095238095238096)","(14.0, 28.0, 15.75)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:48.744481,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 15.75)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:49.862570,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 15.75)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:51.038519,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 15.75)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:52.078347,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 15.75)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:53.110262,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 16.8)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.5)"
09-01-2023 13:57:54.186606,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 16.8)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.4)"
09-01-2023 13:57:55.142494,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 16.8)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.4)"
09-01-2023 13:57:56.190190,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 18.666666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.4)"
09-01-2023 13:57:57.150795,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.8, 3.569230769230769)","(14.0, 28.0, 18.666666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.1565217391304348)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.4)"
09-01-2023 13:57:58.136584,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.75, 3.3833333333333333)","(14.0, 28.0, 18.666666666666668)","(31.0, 130.0, 47.714285714285715)","(2.8, 3.45, 3.2089285714285714)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.4)"
09-01-2023 13:57:59.134383,"(9.0, 11.0, 9.166666666666668)","(2.9, 3.75, 3.3055555555555554)","(14.0, 28.0, 18.666666666666668)","(31.0, 130.0, 77.63636363636363)","(2.8, 3.45, 3.2089285714285714)","(4.6, 6.8, 6.088888888888889)","(6.0, 18.5, 16.4)"
09-01-2023 13:58:00.158421,"(9.0, 11.0, 10.31578947368421)","(2.9, 3.7, 3.3785714285714286)","(14.0, 28.0, 18.666666666666668)","(31.0, 130.0, 75.45454545454547)","(2.8, 3.45, 3.24375)","(4.6, 6.8, 5.744)","(6.0, 18.5, 16.4)"
09-01-2023 13:58:01.200207,"(9.0, 11.0, 10.31578947368421)","(2.9, 3.7, 3.302941176470588)","(14.0, 29.0, 17.0)","(31.0, 130.0, 80.0)","(2.8, 3.45, 3.24375)","(4.6, 6.8, 6.15)","(6.0, 18.5, 16.4)"
09-01-2023 13:58:02.370277,"(9.0, 11.0, 10.31578947368421)","(2.9, 3.7, 3.302941176470588)","(14.0, 29.0, 17.0)","(31.0, 130.0, 80.0)","(2.8, 3.45, 3.24375)","(4.6, 6.6, 6.15)","(6.0, 18.5, 16.4)"
09-01-2023 13:58:03.436742,"(9.0, 11.0, 10.31578947368421)","(2.9, 3.7, 3.302941176470588)","(14.0, 29.0, 17.0)","(31.0, 130.0, 80.0)","(2.8, 3.45, 3.24375)","(4.6, 6.6, 6.15)","(6.0, 18.5, 17.45)"
09-01-2023 13:58:04.439863,"(9.0, 11.0, 8.978947368421052)","(2.9, 3.7, 3.2709302325581397)","(14.0, 32.0, 16.25)","(31.0, 120.0, 114.375)","(2.8, 3.45, 3.24375)","(4.6, 6.6, 6.15)","(6.0, 18.5, 17.45)"
09-01-2023 13:58:05.419723,"(9.0, 11.0, 9.3)","(2.9, 3.7, 3.2709302325581397)","(14.0, 32.0, 16.25)","(31.0, 120.0, 98.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.5)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:06.324189,"(9.0, 11.0, 9.3)","(2.9, 3.65, 3.3115384615384613)","(14.0, 30.0, 19.333333333333332)","(31.0, 120.0, 98.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.5)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:07.300325,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.39)","(14.0, 30.0, 19.333333333333332)","(31.0, 120.0, 98.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.51)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:08.288263,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.3)","(14.0, 30.0, 24.666666666666664)","(31.0, 120.0, 98.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.51)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:09.329689,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.3136363636363635)","(14.0, 29.0, 20.714285714285715)","(31.0, 120.0, 78.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.51)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:10.372312,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.3136363636363635)","(14.0, 28.0, 25.0)","(31.0, 120.0, 78.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:11.409898,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.3136363636363635)","(14.0, 28.0, 27.035714285714285)","(31.0, 120.0, 114.75)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.569999999999999)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:12.423192,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.285)","(14.0, 28.0, 27.035714285714285)","(31.0, 120.0, 79.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.569999999999999)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:13.401854,"(9.0, 11.0, 9.521739130434783)","(2.9, 3.6, 3.276923076923077)","(14.0, 28.0, 27.035714285714285)","(31.0, 120.0, 79.0)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.569999999999999)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:14.442128,"(9.0, 11.0, 9.583333333333334)","(2.9, 3.55, 3.2933333333333334)","(14.0, 28.0, 25.4)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:15.471314,"(9.0, 11.0, 9.380952380952381)","(2.9, 3.55, 3.2933333333333334)","(14.0, 28.0, 25.333333333333332)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:16.521269,"(9.0, 11.0, 9.380952380952381)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 25.125)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:17.573017,"(9.0, 10.5, 9.6)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 25.125)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:18.551143,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 27.0)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:19.541984,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 20.666666666666668)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:20.606867,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 25.8)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:21.635011,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 25.375)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:22.624180,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 25.375)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:23.581994,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 27.0)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.45, 3.2017241379310346)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:24.582878,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 21.333333333333332)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.214285714285714)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:25.619511,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 26.18181818181818)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.126923076923077)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:26.673513,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 26.18181818181818)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.1125)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:27.794125,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 26.18181818181818)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.109523809523809)","(4.6, 6.6, 6.573529411764706)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:28.850431,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 28.0, 26.18181818181818)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.4676470588235295)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:29.954111,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 32.0, 20.6)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0628205128205126)","(4.6, 6.6, 5.888888888888888)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:31.040646,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.55, 3.2875)","(14.0, 29.0, 20.6)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 5.8999999999999995)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:32.093470,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.5, 3.285714285714286)","(14.0, 29.0, 20.6)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 5.8999999999999995)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:33.213226,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.5, 3.285714285714286)","(14.0, 29.0, 20.6)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 5.8999999999999995)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:34.280333,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.5, 3.285714285714286)","(14.0, 29.0, 20.6)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 5.8999999999999995)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:35.301476,"(9.0, 10.5, 9.333333333333334)","(2.9, 3.5, 3.285714285714286)","(14.0, 29.0, 20.6)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.288888888888889)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:36.295700,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 32.0, 23.0)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.226666666666667)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:37.284433,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 32.0, 23.0)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.226666666666667)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:38.273223,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 32.0, 23.0)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.226666666666667)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:39.352517,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 32.0, 23.0)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.444444444444444)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:40.390278,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 32.0, 21.2)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.444444444444444)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:41.438500,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 30.0, 20.8)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.0797619047619045)","(4.6, 6.6, 6.444444444444444)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:42.516782,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 30.0, 20.8)","(31.0, 120.0, 114.53333333333333)","(2.8, 3.3, 3.087878787878788)","(4.6, 6.6, 6.444444444444444)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:43.615559,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 30.0, 23.42857142857143)","(31.0, 120.0, 74.28571428571428)","(2.8, 3.3, 3.087878787878788)","(4.6, 6.6, 6.444444444444444)","(6.0, 18.5, 17.5)"
09-01-2023 13:58:44.639580,"(9.0, 10.5, 9.1)","(2.9, 3.5, 3.285714285714286)","(14.0, 30.0, 23.42857142857143)","(31.0, 120.0, 88.0)","(2.8, 3.3, 3.1026315789473684)","(4.6, 6.6, 6.386956521739131)","(6.0, 18.5, 17.441176470588236)"
09-01-2023 13:58:45.744604,"(9.0, 10.5, 9.545454545454545)","(2.9, 3.45, 3.2625)","(14.0, 30.0, 27.444444444444443)","(31.0, 120.0, 100.5)","(2.8, 3.25, 3.0934782608695652)","(4.6, 6.6, 6.483333333333333)","(6.0, 18.5, 17.441176470588236)"
09-01-2023 13:58:46.795854,"(9.0, 10.5, 9.545454545454545)","(2.9, 3.45, 3.2526315789473688)","(14.0, 30.0, 27.7)","(31.0, 120.0, 104.8)","(2.8, 3.25, 3.0934782608695652)","(4.6, 6.6, 6.483333333333333)","(6.0, 18.5, 17.441176470588236)"
09-01-2023 13:58:47.895753,"(9.0, 10.5, 9.545454545454545)","(2.9, 3.45, 3.2526315789473688)","(14.0, 30.0, 24.25)","(31.0, 120.0, 84.0)","(2.8, 3.25, 3.074390243902439)","(4.6, 6.6, 6.3428571428571425)","(6.0, 18.5, 17.807692307692307)"
09-01-2023 13:58:48.879035,"(9.0, 10.5, 9.545454545454545)","(2.9, 3.45, 3.2526315789473688)","(14.0, 29.0, 24.25)","(31.0, 120.0, 84.0)","(2.8, 3.25, 3.0605263157894735)","(4.6, 6.6, 6.3428571428571425)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:49.915213,"(9.0, 10.5, 9.545454545454545)","(2.9, 3.45, 3.2526315789473688)","(14.0, 29.0, 28.208333333333332)","(31.0, 120.0, 107.6470588235294)","(2.8, 3.25, 3.0605263157894735)","(4.6, 6.6, 6.3428571428571425)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:50.999525,"(9.0, 10.5, 9.545454545454545)","(2.9, 3.45, 3.2526315789473688)","(14.0, 29.0, 28.208333333333332)","(31.0, 120.0, 108.33333333333334)","(2.8, 3.25, 3.124137931034483)","(4.6, 6.6, 6.42)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:52.114710,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.18181818181818)","(31.0, 120.0, 108.33333333333334)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.42)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:53.187309,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.55)","(31.0, 120.0, 101.42857142857143)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:54.307383,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.2)","(31.0, 120.0, 72.0)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:55.427451,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.2)","(31.0, 120.0, 72.0)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:56.571707,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.555555555555557)","(31.0, 120.0, 101.53846153846153)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:57.660115,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.555555555555557)","(31.0, 120.0, 100.0)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:58.751241,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 29.0, 28.555555555555557)","(31.0, 120.0, 103.63636363636363)","(2.8, 3.2, 3.13125)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 16.357142857142858)"
09-01-2023 13:58:59.860288,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 30.0, 26.884615384615383)","(31.0, 120.0, 104.44444444444444)","(2.8, 3.2, 3.12)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 17.5)"
09-01-2023 13:59:00.902975,"(9.0, 10.0, 9.88888888888889)","(2.9, 3.4, 3.2800000000000002)","(14.0, 30.0, 26.884615384615383)","(31.0, 110.0, 104.44444444444444)","(2.8, 3.2, 3.12)","(4.6, 6.6, 6.537931034482758)","(6.0, 18.5, 17.5)"
