,Semiyon,Dusty Country,Burnt Me,Rifle Man,Mean Sam,Slay Queen,Zambora Chief,Hit List
11-01-2023 21:55:09.259853,"(7.5, 13.5, 11.22)","(5.5, 11.0, 8.25)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.399999999999999)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.6875)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 15.666666666666668)"
11-01-2023 21:55:10.315903,"(7.5, 13.5, 12.025)","(5.5, 11.0, 8.25)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.399999999999999)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.6875)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 15.666666666666668)"
11-01-2023 21:55:11.367706,"(7.5, 13.5, 11.22)","(5.5, 11.0, 8.25)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.399999999999999)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.699999999999999)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 15.666666666666668)"
11-01-2023 21:55:12.480502,"(7.5, 13.5, 11.06)","(5.5, 11.0, 8.25)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.725)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:13.494491,"(7.5, 13.5, 12.025)","(5.5, 11.0, 8.25)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:14.551195,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:15.625827,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:16.690260,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:17.748941,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:18.848059,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:19.939524,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:21.084041,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:22.205605,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:23.279897,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.586666666666667)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:24.336215,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.586666666666667)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:25.374770,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.5272727272727273)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:26.466584,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:27.539566,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:28.554663,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:29.559435,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:30.575137,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:31.580530,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:32.603005,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:33.674581,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.570909090909091)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:34.786054,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.4, 2.602)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:35.897960,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.5869999999999997)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:37.055305,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.5869999999999997)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:38.186116,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.5869999999999997)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:39.423572,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.5869999999999997)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:40.605225,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.5869999999999997)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:41.795009,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.5869999999999997)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:42.797559,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:43.848384,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:45.013348,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:45.995995,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:47.035515,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:48.026231,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:49.111193,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:50.085700,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:51.138378,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:52.153517,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:53.252888,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:54.281869,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:55.333866,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:56.363327,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:57.468592,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:58.565540,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:55:59.615223,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:00.639828,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:01.681605,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:02.667316,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:03.678666,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:04.691654,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:05.746315,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:06.750652,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:07.827244,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:08.851726,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:09.931805,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:10.971415,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:12.041590,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:13.130293,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:14.223068,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:15.310754,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:16.335070,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:17.385863,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:18.432879,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:19.479862,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:20.510006,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:21.598797,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:22.646139,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:23.668658,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:24.746665,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:25.830611,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:26.923133,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:27.966174,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:29.012331,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:30.075825,"(7.5, 13.5, 11.06)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:31.115197,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:32.199675,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:33.214334,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:34.266840,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:35.288594,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:36.302242,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:37.305612,"(7.5, 13.5, 12.025)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
11-01-2023 21:56:38.385381,"(7.5, 13.5, 11.22)","(5.5, 11.0, 9.9)","(2.15, 3.35, 2.4321052631578945)","(8.5, 17.0, 10.55)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.6, 6.75)","(21.0, 85.0, 71.35416666666666)","(11.0, 23.0, 12.166666666666666)"
