,Golden Hands,Black Baccara,Tuesdays Gone,Nomad Road,Striking Stare,Deadly Choice,Scandalise,Atomic Len
11-01-2023 21:33:57.906818,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 220.0, 215.71428571428572)","(1.3, 1.6, 1.590769230769231)"
11-01-2023 21:33:58.932218,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 230.0, 212.5)","(1.3, 1.6, 1.5946666666666667)"
11-01-2023 21:33:59.895670,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(101.0, 220.0, 212.5)","(1.3, 1.61, 1.5962857142857143)"
11-01-2023 21:34:00.928005,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(101.0, 220.0, 205.0)","(1.3, 1.61, 1.5946666666666667)"
11-01-2023 21:34:01.904646,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(101.0, 220.0, 175.0)","(1.3, 1.61, 1.5966666666666667)"
11-01-2023 21:34:02.925804,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(101.0, 220.0, 175.0)","(1.3, 1.61, 1.5966666666666667)"
11-01-2023 21:34:03.979751,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 22.375)","(101.0, 220.0, 199.0)","(1.3, 1.61, 1.5933333333333335)"
11-01-2023 21:34:05.094954,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.71428571428572)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 22.714285714285715)","(101.0, 220.0, 167.5)","(1.3, 1.6, 1.5914285714285714)"
11-01-2023 21:34:06.176221,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.666666666666668)","(101.0, 220.0, 167.5)","(1.3, 1.6, 1.5914285714285714)"
11-01-2023 21:34:07.303432,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 22.5)","(101.0, 220.0, 167.5)","(1.3, 1.6, 1.5925)"
11-01-2023 21:34:08.410024,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.127906976744185)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 22.6)","(101.0, 220.0, 167.5)","(1.3, 1.6, 1.593)"
11-01-2023 21:34:09.694980,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.18)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 39.75)","(16.0, 23.0, 22.6)","(101.0, 220.0, 167.5)","(1.3, 1.6, 1.5937142857142859)"
11-01-2023 21:34:10.978648,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.0625)","(13.0, 25.0, 23.954545454545453)","(21.0, 40.0, 39.333333333333336)","(16.0, 23.0, 22.6)","(101.0, 220.0, 167.5)","(1.3, 1.6, 1.5929032258064517)"
11-01-2023 21:34:12.104802,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.195652173913043)","(13.0, 25.0, 23.954545454545453)","(21.0, 40.0, 39.63636363636364)","(16.0, 23.0, 22.6)","(101.0, 220.0, 158.75)","(1.3, 1.6, 1.5929032258064517)"
11-01-2023 21:34:13.251109,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.18)","(13.0, 25.0, 23.954545454545453)","(21.0, 40.0, 39.333333333333336)","(16.0, 23.0, 22.647058823529413)","(101.0, 220.0, 158.75)","(1.3, 1.6, 1.5929032258064517)"
11-01-2023 21:34:14.368004,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.18)","(13.0, 25.0, 23.954545454545453)","(21.0, 40.0, 39.333333333333336)","(16.0, 23.0, 22.647058823529413)","(101.0, 220.0, 146.66666666666666)","(1.3, 1.6, 1.5929032258064517)"
11-01-2023 21:34:15.444876,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.055555555555555)","(13.0, 25.0, 23.954545454545453)","(21.0, 40.0, 39.63636363636364)","(16.0, 23.0, 22.647058823529413)","(101.0, 220.0, 146.66666666666666)","(1.3, 1.6, 1.5929032258064517)"
11-01-2023 21:34:16.574423,"(5.5, 6.4, 6.272)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.25)","(13.0, 25.0, 23.954545454545453)","(21.0, 40.0, 39.6)","(16.0, 23.0, 22.428571428571427)","(101.0, 220.0, 146.66666666666666)","(1.3, 1.6, 1.5841666666666667)"
11-01-2023 21:34:17.715142,"(5.5, 6.4, 6.266666666666667)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.25)","(13.0, 25.0, 23.954545454545453)","(21.0, 46.0, 39.6)","(16.0, 23.0, 22.714285714285715)","(101.0, 220.0, 165.0)","(1.3, 1.59, 1.5725)"
11-01-2023 21:34:18.866996,"(5.5, 6.6, 6.466666666666667)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.214285714285714)","(13.0, 25.0, 23.954545454545453)","(21.0, 46.0, 41.172413793103445)","(16.0, 23.0, 22.714285714285715)","(101.0, 220.0, 174.16666666666666)","(1.3, 1.58, 1.5768)"
11-01-2023 21:34:20.055330,"(5.5, 6.6, 6.556521739130434)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.214285714285714)","(13.0, 25.0, 23.954545454545453)","(21.0, 46.0, 40.61538461538461)","(16.0, 23.0, 22.714285714285715)","(101.0, 220.0, 174.16666666666666)","(1.3, 1.58, 1.5768)"
11-01-2023 21:34:21.218978,"(5.5, 6.6, 6.556521739130434)","(51.0, 90.0, 85.38461538461539)","(10.0, 12.5, 12.214285714285714)","(13.0, 25.0, 23.82051282051282)","(21.0, 44.0, 40.480000000000004)","(16.0, 23.0, 22.714285714285715)","(101.0, 220.0, 174.16666666666666)","(1.3, 1.58, 1.5761904761904764)"
11-01-2023 21:34:22.309130,"(5.5, 6.6, 6.571428571428571)","(51.0, 90.0, 82.5)","(10.0, 12.5, 12.214285714285714)","(13.0, 25.0, 23.954545454545453)","(21.0, 44.0, 40.480000000000004)","(16.0, 23.0, 22.714285714285715)","(91.0, 220.0, 196.66666666666666)","(1.3, 1.58, 1.5736)"
11-01-2023 21:34:23.554242,"(5.5, 6.6, 6.571428571428571)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.233333333333333)","(13.0, 25.0, 23.954545454545453)","(21.0, 44.0, 40.480000000000004)","(16.0, 23.0, 22.714285714285715)","(91.0, 220.0, 186.66666666666666)","(1.3, 1.58, 1.5761904761904764)"
11-01-2023 21:34:24.627632,"(5.5, 6.6, 6.571428571428571)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.233333333333333)","(13.0, 25.0, 23.954545454545453)","(21.0, 44.0, 40.480000000000004)","(16.0, 23.0, 22.764705882352942)","(91.0, 220.0, 183.33333333333334)","(1.3, 1.58, 1.5657894736842106)"
11-01-2023 21:34:25.710793,"(5.5, 6.8, 6.630769230769231)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.38888888888889)","(13.0, 25.0, 24.02127659574468)","(21.0, 44.0, 40.480000000000004)","(16.0, 23.0, 22.764705882352942)","(91.0, 210.0, 192.85714285714286)","(1.3, 1.57, 1.5625)"
11-01-2023 21:34:26.833327,"(5.5, 6.8, 6.630769230769231)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.38888888888889)","(13.0, 25.0, 24.02127659574468)","(21.0, 44.0, 40.148148148148145)","(16.0, 23.0, 22.764705882352942)","(91.0, 210.0, 181.42857142857142)","(1.3, 1.57, 1.5657894736842106)"
11-01-2023 21:34:27.863294,"(5.5, 6.8, 6.660869565217391)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.38888888888889)","(14.0, 25.0, 24.02127659574468)","(21.0, 44.0, 40.148148148148145)","(16.0, 23.0, 22.764705882352942)","(91.0, 210.0, 192.5)","(1.3, 1.57, 1.553076923076923)"
11-01-2023 21:34:28.880708,"(5.5, 6.8, 6.660869565217391)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.222222222222221)","(14.0, 30.0, 26.666666666666668)","(21.0, 44.0, 40.148148148148145)","(16.0, 23.0, 22.764705882352942)","(91.0, 200.0, 196.25)","(1.3, 1.56, 1.549090909090909)"
11-01-2023 21:34:29.825082,"(5.5, 6.8, 6.660869565217391)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.045454545454545)","(14.0, 30.0, 26.8)","(21.0, 44.0, 40.148148148148145)","(16.0, 23.0, 22.764705882352942)","(91.0, 200.0, 196.25)","(1.3, 1.56, 1.549090909090909)"
11-01-2023 21:34:30.790192,"(5.5, 6.8, 6.660869565217391)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.30952380952381)","(14.0, 30.0, 26.5)","(21.0, 44.0, 40.148148148148145)","(16.0, 23.0, 22.764705882352942)","(91.0, 210.0, 181.42857142857142)","(1.3, 1.56, 1.5478947368421052)"
11-01-2023 21:34:31.775556,"(5.5, 6.8, 6.660869565217391)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.30952380952381)","(14.0, 30.0, 26.307692307692307)","(21.0, 44.0, 40.148148148148145)","(16.0, 23.0, 22.764705882352942)","(91.0, 210.0, 181.42857142857142)","(1.3, 1.56, 1.5471428571428572)"
11-01-2023 21:34:32.818296,"(5.5, 6.8, 6.630769230769231)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.30952380952381)","(14.0, 30.0, 26.444444444444443)","(21.0, 44.0, 40.148148148148145)","(16.0, 24.0, 23.333333333333332)","(91.0, 210.0, 185.0)","(1.3, 1.56, 1.5416129032258066)"
11-01-2023 21:34:33.806472,"(5.5, 6.8, 6.630769230769231)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.282608695652174)","(14.0, 30.0, 26.444444444444443)","(21.0, 44.0, 40.148148148148145)","(18.0, 25.0, 24.294117647058822)","(91.0, 210.0, 185.0)","(1.3, 1.55, 1.5416129032258066)"
11-01-2023 21:34:34.827359,"(5.5, 6.8, 6.630769230769231)","(51.0, 90.0, 83.33333333333334)","(10.0, 12.5, 12.30952380952381)","(14.0, 30.0, 26.444444444444443)","(21.0, 44.0, 40.148148148148145)","(18.0, 25.0, 24.571428571428573)","(91.0, 210.0, 180.0)","(1.3, 1.55, 1.5447058823529412)"
11-01-2023 21:34:35.832059,"(5.5, 6.8, 6.630769230769231)","(51.0, 90.0, 83.33333333333334)","(10.0, 13.0, 12.53448275862069)","(14.0, 30.0, 26.444444444444443)","(21.0, 44.0, 40.148148148148145)","(18.0, 25.0, 24.571428571428573)","(91.0, 200.0, 180.0)","(1.3, 1.55, 1.5447058823529412)"
11-01-2023 21:34:36.857872,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 81.47058823529412)","(10.0, 13.0, 12.565573770491802)","(14.0, 30.0, 26.444444444444443)","(21.0, 42.0, 40.666666666666664)","(18.0, 25.0, 24.571428571428573)","(91.0, 200.0, 175.0)","(1.3, 1.55, 1.543157894736842)"
11-01-2023 21:34:37.911928,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 81.47058823529412)","(10.0, 13.0, 12.50909090909091)","(14.0, 30.0, 27.714285714285715)","(21.0, 42.0, 40.148148148148145)","(18.0, 25.0, 24.571428571428573)","(91.0, 200.0, 180.0)","(1.3, 1.55, 1.543157894736842)"
11-01-2023 21:34:38.970389,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.29411764705883)","(10.0, 13.0, 12.526315789473685)","(14.0, 30.0, 29.652173913043477)","(21.0, 44.0, 40.2)","(18.0, 25.0, 24.571428571428573)","(91.0, 190.0, 180.0)","(1.3, 1.55, 1.5341176470588236)"
11-01-2023 21:34:39.995675,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.29411764705883)","(10.0, 13.0, 12.564516129032258)","(14.0, 30.0, 29.652173913043477)","(21.0, 42.0, 40.2)","(18.0, 25.0, 24.571428571428573)","(91.0, 190.0, 180.0)","(1.3, 1.54, 1.5341176470588236)"
11-01-2023 21:34:40.982857,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.29411764705883)","(10.0, 13.0, 12.50909090909091)","(14.0, 30.0, 29.454545454545453)","(21.0, 42.0, 40.666666666666664)","(18.0, 25.0, 24.571428571428573)","(91.0, 190.0, 175.0)","(1.3, 1.54, 1.5361538461538462)"
11-01-2023 21:34:41.990181,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.29411764705883)","(10.0, 13.0, 12.50909090909091)","(14.0, 30.0, 29.454545454545453)","(21.0, 42.0, 40.666666666666664)","(18.0, 25.0, 24.571428571428573)","(91.0, 190.0, 175.0)","(1.3, 1.54, 1.5361538461538462)"
11-01-2023 21:34:43.038594,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.29411764705883)","(10.0, 13.0, 12.50909090909091)","(14.0, 30.0, 28.4)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 200.0, 176.66666666666666)","(1.3, 1.54, 1.532857142857143)"
11-01-2023 21:34:44.144391,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.526315789473685)","(14.0, 30.0, 28.4)","(21.0, 42.0, 41.25)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 176.66666666666666)","(1.3, 1.54, 1.5361538461538462)"
11-01-2023 21:34:45.207389,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.55)","(14.0, 30.0, 28.4)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 175.0)","(1.3, 1.54, 1.5344444444444445)"
11-01-2023 21:34:46.235969,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.526315789473685)","(14.0, 30.0, 28.4)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 175.0)","(1.3, 1.54, 1.5344444444444445)"
11-01-2023 21:34:47.339519,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.548387096774194)","(14.0, 30.0, 28.4)","(21.0, 42.0, 41.25)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 175.0)","(1.3, 1.55, 1.5413333333333334)"
11-01-2023 21:34:48.521013,"(5.5, 6.8, 6.630769230769231)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.59016393442623)","(14.0, 30.0, 28.4)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 175.0)","(1.3, 1.55, 1.53375)"
11-01-2023 21:34:49.666290,"(5.5, 6.8, 6.658064516129032)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.59016393442623)","(14.0, 30.0, 28.4)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 175.0)","(1.3, 1.55, 1.5350000000000001)"
11-01-2023 21:34:50.821635,"(5.5, 6.8, 6.658064516129032)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.59016393442623)","(14.0, 30.0, 29.636363636363637)","(21.0, 42.0, 41.25)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 172.5)","(1.3, 1.54, 1.533076923076923)"
11-01-2023 21:34:51.964179,"(5.5, 6.8, 6.658064516129032)","(51.0, 85.0, 80.55555555555556)","(10.0, 13.0, 12.59016393442623)","(14.0, 30.0, 29.636363636363637)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 180.0, 172.5)","(1.3, 1.54, 1.5350000000000001)"
11-01-2023 21:34:53.171299,"(5.5, 6.8, 6.658064516129032)","(51.0, 85.0, 83.63636363636364)","(10.0, 13.0, 12.40625)","(14.0, 30.0, 28.571428571428573)","(21.0, 42.0, 41.25)","(18.0, 25.0, 24.684210526315788)","(91.0, 180.0, 175.0)","(1.3, 1.54, 1.5442857142857143)"
11-01-2023 21:34:54.372677,"(5.5, 6.8, 6.658064516129032)","(51.0, 85.0, 84.0)","(10.0, 12.5, 12.40625)","(14.0, 29.0, 28.5)","(21.0, 42.0, 40.421052631578945)","(18.0, 25.0, 24.684210526315788)","(91.0, 190.0, 172.5)","(1.3, 1.55, 1.5433333333333334)"
11-01-2023 21:34:55.589665,"(5.5, 6.8, 6.630769230769231)","(51.0, 95.0, 93.23529411764706)","(10.0, 12.5, 12.509615384615385)","(15.0, 29.0, 28.5)","(21.0, 42.0, 40.125)","(18.0, 25.0, 24.625)","(91.0, 180.0, 177.5)","(1.3, 1.55, 1.5425)"
11-01-2023 21:34:56.757304,"(5.5, 6.8, 6.630769230769231)","(51.0, 95.0, 91.25)","(10.0, 13.0, 12.342105263157894)","(15.0, 29.0, 27.85185185185185)","(21.0, 42.0, 41.07692307692308)","(18.0, 25.0, 24.258064516129032)","(91.0, 200.0, 172.5)","(1.3, 1.55, 1.5394736842105263)"
11-01-2023 21:34:57.915816,"(5.5, 6.8, 6.630769230769231)","(51.0, 95.0, 91.25)","(10.0, 13.0, 12.342105263157894)","(15.0, 28.0, 27.85185185185185)","(21.0, 42.0, 40.125)","(18.0, 26.0, 23.0)","(91.0, 180.0, 172.5)","(1.3, 1.55, 1.538888888888889)"
11-01-2023 21:34:59.023746,"(5.5, 6.8, 6.671428571428571)","(61.0, 100.0, 95.78947368421052)","(10.0, 13.0, 12.55)","(15.0, 29.0, 28.586206896551722)","(21.0, 42.0, 41.07692307692308)","(18.0, 25.0, 22.806451612903224)","(91.0, 180.0, 175.0)","(1.3, 1.55, 1.534)"
11-01-2023 21:35:00.104774,"(5.5, 6.8, 6.64)","(61.0, 100.0, 93.04347826086956)","(10.0, 13.0, 12.342105263157894)","(15.0, 29.0, 28.586206896551722)","(21.0, 42.0, 40.125)","(18.0, 25.0, 23.470588235294116)","(91.0, 190.0, 175.0)","(1.3, 1.55, 1.536764705882353)"
11-01-2023 21:35:01.218368,"(5.5, 6.8, 6.6909090909090905)","(61.0, 100.0, 93.04347826086956)","(10.0, 13.0, 12.356164383561644)","(15.0, 29.0, 28.586206896551722)","(21.0, 42.0, 40.125)","(18.0, 24.0, 22.392857142857142)","(91.0, 190.0, 172.5)","(1.3, 1.55, 1.5377551020408164)"
11-01-2023 21:35:02.298322,"(5.5, 7.0, 6.733333333333333)","(61.0, 100.0, 93.04347826086956)","(10.0, 13.0, 12.356164383561644)","(15.0, 29.0, 28.586206896551722)","(21.0, 42.0, 41.07692307692308)","(18.0, 24.0, 22.392857142857142)","(91.0, 180.0, 174.0)","(1.3, 1.55, 1.5392307692307692)"
11-01-2023 21:35:03.329593,"(5.5, 7.0, 6.793939393939394)","(61.0, 100.0, 93.04347826086956)","(10.0, 13.0, 12.369047619047619)","(15.0, 29.0, 28.586206896551722)","(21.0, 42.0, 40.125)","(18.0, 24.0, 22.857142857142858)","(91.0, 190.0, 174.0)","(1.3, 1.55, 1.5351923076923077)"
11-01-2023 21:35:04.546255,"(5.5, 7.0, 6.858823529411764)","(61.0, 100.0, 92.72727272727272)","(10.0, 13.0, 12.35632183908046)","(15.0, 29.0, 28.5)","(21.0, 42.0, 40.125)","(18.0, 23.0, 22.3)","(91.0, 190.0, 172.5)","(1.3, 1.54, 1.531604938271605)"
11-01-2023 21:35:05.748582,"(5.5, 7.0, 6.8641509433962264)","(61.0, 100.0, 91.2)","(10.0, 13.0, 12.344444444444445)","(15.0, 29.0, 28.466666666666665)","(21.0, 42.0, 41.07692307692308)","(18.0, 23.0, 22.3)","(91.0, 180.0, 172.5)","(1.3, 1.54, 1.531604938271605)"
11-01-2023 21:35:06.936469,"(5.5, 7.0, 6.8641509433962264)","(61.0, 100.0, 91.2)","(10.0, 13.0, 12.39240506329114)","(15.0, 29.0, 28.571428571428573)","(21.0, 42.0, 40.125)","(18.0, 23.0, 22.44)","(91.0, 180.0, 193.57142857142856)","(1.3, 1.54, 1.5316867469879518)"
11-01-2023 21:35:08.005147,"(5.5, 7.0, 6.846153846153846)","(61.0, 100.0, 89.6875)","(10.0, 13.0, 12.39240506329114)","(15.0, 29.0, 28.764705882352942)","(21.0, 42.0, 40.125)","(18.0, 23.0, 22.263157894736842)","(91.0, 280.0, 186.92307692307693)","(1.3, 1.54, 1.5272000000000001)"
11-01-2023 21:35:09.271170,"(5.5, 7.0, 6.877272727272727)","(61.0, 100.0, 96.0)","(10.0, 13.0, 12.378048780487806)","(15.0, 29.0, 28.666666666666668)","(21.0, 42.0, 41.07692307692308)","(18.0, 23.0, 22.105263157894736)","(91.0, 270.0, 184.28571428571428)","(1.3, 1.54, 1.5265822784810126)"
11-01-2023 21:35:10.444832,"(5.5, 7.0, 6.882926829268293)","(61.0, 100.0, 88.0)","(10.0, 13.0, 12.378048780487806)","(15.0, 29.0, 28.666666666666668)","(21.0, 42.0, 39.0)","(18.0, 23.0, 22.0)","(101.0, 270.0, 184.28571428571428)","(1.3, 1.54, 1.527972972972973)"
11-01-2023 21:35:11.578844,"(5.5, 7.0, 6.931034482758621)","(61.0, 95.0, 87.0)","(10.0, 13.0, 12.378048780487806)","(15.0, 29.0, 28.428571428571427)","(21.0, 42.0, 41.27272727272727)","(18.0, 23.0, 22.08108108108108)","(101.0, 270.0, 207.5)","(1.3, 1.54, 1.529672131147541)"
11-01-2023 21:35:12.822880,"(5.5, 7.2, 7.03921568627451)","(61.0, 95.0, 87.0)","(10.0, 13.0, 12.407407407407407)","(15.0, 29.0, 28.375)","(21.0, 42.0, 41.2)","(18.0, 23.0, 22.29032258064516)","(101.0, 260.0, 194.375)","(1.3, 1.54, 1.5284126984126984)"
11-01-2023 21:35:13.956891,"(5.5, 7.2, 7.053571428571429)","(61.0, 100.0, 95.55555555555556)","(10.0, 13.0, 12.407407407407407)","(15.0, 29.0, 28.375)","(21.0, 42.0, 41.2)","(18.0, 23.0, 21.8)","(101.0, 260.0, 198.33333333333334)","(1.3, 1.54, 1.5284126984126984)"
11-01-2023 21:35:15.059761,"(5.5, 7.2, 7.00625)","(61.0, 95.0, 80.0)","(10.0, 13.0, 12.314285714285715)","(15.0, 29.0, 28.473684210526315)","(21.0, 42.0, 41.6)","(18.0, 22.0, 21.96969696969697)","(101.0, 240.0, 193.84615384615384)","(1.3, 1.54, 1.5278181818181817)"
11-01-2023 21:35:16.162935,"(5.5, 7.2, 7.08)","(61.0, 95.0, 72.77777777777777)","(10.0, 13.0, 12.314285714285715)","(15.0, 29.0, 28.473684210526315)","(21.0, 42.0, 41.2)","(18.0, 23.0, 21.842105263157894)","(101.0, 240.0, 193.84615384615384)","(1.3, 1.53, 1.5235714285714286)"
11-01-2023 21:35:17.230928,"(5.5, 7.4, 7.2176470588235295)","(61.0, 95.0, 85.0)","(10.0, 13.0, 12.301369863013699)","(15.0, 29.0, 28.294117647058822)","(21.0, 42.0, 41.2)","(18.0, 23.0, 21.842105263157894)","(101.0, 240.0, 192.85714285714286)","(1.3, 1.53, 1.5213793103448277)"
11-01-2023 21:35:18.235394,"(5.5, 7.4, 7.221739130434782)","(61.0, 90.0, 78.33333333333333)","(10.0, 13.0, 12.301369863013699)","(15.0, 29.0, 28.294117647058822)","(21.0, 42.0, 41.6)","(18.0, 23.0, 21.642857142857142)","(101.0, 230.0, 192.85714285714286)","(1.3, 1.53, 1.5213636363636365)"
11-01-2023 21:35:19.186815,"(5.5, 7.4, 7.266666666666667)","(61.0, 90.0, 81.66666666666667)","(10.0, 13.0, 12.301369863013699)","(15.0, 29.0, 28.294117647058822)","(21.0, 42.0, 41.6)","(18.0, 22.0, 21.705882352941178)","(101.0, 230.0, 197.5)","(1.3, 1.53, 1.5044325767690254)"
11-01-2023 21:35:20.136465,"(5.5, 7.4, 7.370588235294118)","(61.0, 85.0, 79.54545454545455)","(10.0, 13.0, 12.378787878787879)","(15.0, 27.0, 26.814814814814813)","(21.0, 38.0, 36.41269841269841)","(18.0, 22.0, 21.705882352941178)","(101.0, 220.0, 197.5)","(1.3, 1.52, 1.5044325767690254)"
11-01-2023 21:35:21.119860,"(5.5, 7.6, 7.413157894736843)","(61.0, 85.0, 76.42857142857143)","(10.0, 13.0, 12.650943396226415)","(15.0, 29.0, 28.571428571428573)","(21.0, 38.0, 35.53086419753087)","(18.0, 22.0, 21.705882352941178)","(101.0, 220.0, 193.75)","(1.3, 1.51, 1.5087142857142857)"
11-01-2023 21:35:22.251468,"(5.5, 7.6, 7.496153846153846)","(61.0, 85.0, 81.0)","(10.0, 13.0, 12.703703703703704)","(15.0, 29.0, 28.57894736842105)","(21.0, 38.0, 35.46835443037975)","(18.0, 22.0, 22.0)","(101.0, 220.0, 195.0)","(1.3, 1.51, 1.5045291479820628)"
11-01-2023 21:35:23.361118,"(5.5, 7.6, 7.4941176470588236)","(61.0, 85.0, 81.0)","(10.0, 13.0, 12.692982456140351)","(15.0, 29.0, 28.57894736842105)","(21.0, 38.0, 35.5)","(18.0, 23.0, 21.956521739130434)","(101.0, 210.0, 195.0)","(1.3, 1.51, 1.4994189602446484)"
11-01-2023 21:35:24.500742,"(5.5, 7.6, 7.4904761904761905)","(61.0, 85.0, 81.0)","(10.0, 13.0, 12.671875)","(15.0, 29.0, 28.6)","(21.0, 38.0, 35.5)","(18.0, 22.0, 22.022222222222222)","(101.0, 210.0, 180.0)","(1.3, 1.51, 1.4990532544378699)"
11-01-2023 21:35:25.670776,"(5.5, 7.6, 7.5)","(61.0, 85.0, 81.36363636363636)","(10.0, 13.0, 12.676923076923076)","(15.0, 29.0, 28.684210526315788)","(21.0, 38.0, 34.98550724637681)","(18.0, 23.0, 22.5625)","(101.0, 210.0, 198.0)","(1.3, 1.5, 1.5024782608695653)"
