,Giant Payday,Cleopatras Strike,Bigfoot City,Zumurudee,Bobs All In,Cashanova,My Boy Lollipop,Vintage Kitten,River Rose,Macedonian Ruler,Were Just Sayin
10-01-2023 09:10:47.431398,"(10.0, 12.0, 11.37037037037037)","(2.25, 2.58, 2.571111111111111)","(4.2, 5.2, 5.1571428571428575)","(18.0, 36.0, 31.043478260869566)","(12.0, 18.0, 17.857142857142858)","(7.0, 8.8, 8.666666666666666)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.69565217391305)","(15.0, 30.0, 29.272727272727273)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.33333333333333)"
10-01-2023 09:10:48.712599,"(10.0, 12.0, 11.408163265306122)","(2.25, 2.58, 2.5705263157894738)","(4.2, 5.2, 5.147058823529411)","(18.0, 36.0, 31.043478260869566)","(12.0, 18.0, 17.857142857142858)","(7.0, 8.8, 8.666666666666666)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.69565217391305)","(15.0, 30.0, 29.7)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.33333333333333)"
10-01-2023 09:10:49.929419,"(10.0, 12.0, 11.408163265306122)","(2.25, 2.58, 2.5705263157894738)","(4.2, 5.2, 5.133333333333333)","(18.0, 36.0, 31.44)","(12.0, 18.0, 17.88888888888889)","(7.0, 8.8, 8.704761904761906)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.75)","(15.0, 30.0, 29.727272727272727)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.5)"
10-01-2023 09:10:51.132649,"(10.0, 12.0, 11.462962962962964)","(2.25, 2.58, 2.573793103448276)","(4.2, 5.3, 5.203030303030303)","(18.0, 36.0, 32.22222222222222)","(12.0, 18.0, 17.884615384615383)","(7.0, 8.8, 8.746666666666668)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.75)","(15.0, 30.0, 29.142857142857142)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.5)"
10-01-2023 09:10:52.299734,"(10.0, 12.0, 11.42)","(2.25, 2.56, 2.556279069767442)","(4.2, 5.3, 5.223809523809524)","(18.0, 34.0, 32.22222222222222)","(12.0, 18.5, 18.125)","(7.0, 8.8, 8.73913043478261)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.75)","(15.0, 30.0, 28.363636363636363)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.5)"
10-01-2023 09:10:53.475127,"(10.0, 12.0, 11.78125)","(2.25, 2.56, 2.538255033557047)","(4.2, 5.3, 5.204)","(18.0, 34.0, 32.22222222222222)","(12.0, 18.5, 18.125)","(7.0, 8.8, 8.805128205128206)","(41.0, 130.0, 112.5)","(31.0, 70.0, 68.75)","(15.0, 30.0, 28.5)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.5)"
10-01-2023 09:10:54.704523,"(10.0, 12.0, 11.75)","(2.25, 2.56, 2.535820895522388)","(4.2, 5.3, 5.204)","(18.0, 34.0, 32.4)","(12.0, 18.5, 18.125)","(7.0, 9.0, 8.528735632183908)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.75)","(15.0, 29.0, 28.57142857142857)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.63636363636364)"
10-01-2023 09:10:55.901738,"(10.0, 12.0, 11.882352941176471)","(2.25, 2.54, 2.537377049180328)","(4.2, 5.3, 5.204)","(18.0, 34.0, 32.4)","(12.0, 18.5, 18.125)","(7.0, 8.8, 8.528735632183908)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.75)","(15.0, 29.0, 28.57142857142857)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.63636363636364)"
10-01-2023 09:10:57.067316,"(10.0, 12.5, 11.825)","(2.25, 2.56, 2.5421505376344085)","(4.2, 5.2, 5.144444444444444)","(18.0, 34.0, 32.4)","(12.0, 19.0, 18.25)","(7.0, 8.8, 8.531764705882354)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(15.0, 29.0, 28.666666666666668)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.125)"
10-01-2023 09:10:58.218411,"(10.0, 12.5, 11.872093023255815)","(2.25, 2.56, 2.544909090909091)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.54545454545455)","(12.0, 19.5, 18.923076923076923)","(7.0, 8.8, 8.642758620689655)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(15.0, 29.0, 28.666666666666668)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.125)"
10-01-2023 09:10:59.405760,"(10.0, 12.0, 11.81578947368421)","(2.2, 2.56, 2.549)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.333333333333336)","(12.0, 19.0, 18.352941176470587)","(7.0, 8.8, 8.636363636363637)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(16.0, 29.0, 28.666666666666668)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.5)"
10-01-2023 09:11:00.601466,"(10.0, 12.0, 11.81578947368421)","(2.2, 2.54, 2.5353488372093023)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.333333333333336)","(12.0, 19.0, 18.352941176470587)","(7.0, 8.8, 8.636363636363637)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(16.0, 29.0, 28.6)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.5)"
10-01-2023 09:11:01.850074,"(10.0, 12.0, 11.81578947368421)","(2.2, 2.54, 2.5353488372093023)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.333333333333336)","(12.0, 19.0, 18.352941176470587)","(7.0, 8.8, 8.657894736842104)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(16.0, 29.0, 28.666666666666668)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.5)"
10-01-2023 09:11:03.136826,"(10.0, 12.0, 11.81578947368421)","(2.2, 2.54, 2.534871794871795)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.333333333333336)","(12.0, 19.0, 18.352941176470587)","(7.0, 8.8, 8.657894736842104)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(16.0, 29.0, 28.666666666666668)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.5)"
10-01-2023 09:11:04.313165,"(10.0, 12.0, 11.81578947368421)","(2.2, 2.54, 2.534871794871795)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.333333333333336)","(12.0, 19.0, 18.352941176470587)","(7.0, 8.8, 8.657894736842104)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.8)","(16.0, 29.0, 28.666666666666668)","(13.0, 17.5, 17.05)","(31.0, 85.0, 83.5)"
10-01-2023 09:11:05.460519,"(10.0, 12.0, 11.840909090909092)","(2.2, 2.54, 2.5342857142857143)","(4.2, 5.2, 5.1567567567567565)","(18.0, 34.0, 32.333333333333336)","(12.0, 19.0, 18.352941176470587)","(7.0, 8.8, 8.692)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.63636363636364)"
10-01-2023 09:11:06.708298,"(10.0, 12.0, 11.875)","(2.2, 2.56, 2.53728)","(4.2, 5.2, 5.181395348837209)","(18.0, 34.0, 32.666666666666664)","(12.0, 19.0, 18.5)","(7.0, 8.8, 8.692)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.63636363636364)"
10-01-2023 09:11:07.937415,"(10.0, 12.0, 11.875)","(2.2, 2.56, 2.5393103448275864)","(4.2, 5.2, 5.184313725490196)","(18.0, 34.0, 30.869565217391305)","(12.0, 19.0, 18.5)","(7.0, 8.8, 8.692)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.63636363636364)"
10-01-2023 09:11:09.134625,"(10.0, 12.0, 11.794117647058824)","(2.2, 2.56, 2.5393103448275864)","(4.2, 5.2, 5.184313725490196)","(18.0, 34.0, 30.88888888888889)","(12.0, 19.0, 18.5)","(7.0, 8.8, 8.904761904761905)","(41.0, 130.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.63636363636364)"
10-01-2023 09:11:10.336899,"(10.0, 12.0, 11.85)","(2.2, 2.56, 2.5394444444444444)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 30.88888888888889)","(12.0, 19.0, 18.5)","(7.0, 9.0, 8.966666666666667)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:11.517676,"(10.0, 12.0, 11.842105263157894)","(2.2, 2.56, 2.5394444444444444)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 30.88888888888889)","(12.0, 19.0, 18.13157894736842)","(7.0, 9.2, 8.966666666666667)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:12.699972,"(10.0, 12.0, 11.882352941176471)","(2.2, 2.56, 2.5394444444444444)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 30.88888888888889)","(12.0, 19.0, 18.4)","(7.0, 9.2, 8.942857142857143)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:13.895760,"(10.0, 12.0, 11.882352941176471)","(2.2, 2.56, 2.5394444444444444)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 30.88888888888889)","(12.0, 18.5, 18.4)","(7.0, 9.0, 8.942857142857143)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.75)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:15.125221,"(10.0, 12.0, 11.904761904761905)","(2.2, 2.54, 2.5334285714285714)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 30.88888888888889)","(12.0, 18.5, 18.4)","(7.0, 9.0, 8.942857142857143)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 29.0, 28.2)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:16.349326,"(10.0, 12.0, 11.904761904761905)","(2.2, 2.54, 2.5346875)","(4.2, 5.2, 5.178181818181819)","(18.0, 34.0, 30.88888888888889)","(12.0, 18.5, 18.4)","(7.0, 9.0, 8.942857142857143)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 30.0, 28.2)","(13.0, 17.5, 17.352941176470587)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:17.551415,"(10.0, 12.5, 12.11111111111111)","(2.2, 2.54, 2.535555555555556)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 32.22222222222222)","(12.0, 18.5, 18.4)","(7.0, 9.0, 8.942857142857143)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.8)","(16.0, 30.0, 28.105263157894736)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:18.742115,"(10.0, 12.5, 12.088235294117647)","(2.2, 2.54, 2.535555555555556)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 31.28)","(12.0, 18.5, 18.4)","(7.0, 9.0, 8.942857142857143)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.8)","(16.0, 30.0, 28.105263157894736)","(13.0, 17.5, 17.333333333333332)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:19.955923,"(10.0, 12.5, 12.088235294117647)","(2.2, 2.54, 2.5344827586206895)","(4.2, 5.2, 5.174468085106383)","(18.0, 34.0, 31.28)","(12.0, 18.5, 17.666666666666668)","(7.0, 9.0, 8.914285714285715)","(41.0, 140.0, 112.5)","(31.0, 70.0, 68.84615384615384)","(16.0, 30.0, 28.071428571428573)","(13.0, 17.5, 17.352941176470587)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:21.175556,"(10.0, 12.5, 12.1)","(2.2, 2.56, 2.541951219512195)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 27.625)","(12.0, 17.5, 17.428571428571427)","(7.0, 9.0, 8.857142857142858)","(41.0, 140.0, 130.83333333333331)","(31.0, 70.0, 68.84615384615384)","(16.0, 30.0, 28.2)","(13.0, 17.5, 17.36111111111111)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:22.340152,"(10.0, 12.0, 11.783783783783784)","(2.2, 2.56, 2.55)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 27.625)","(12.0, 17.5, 17.428571428571427)","(7.0, 9.0, 8.857142857142858)","(41.0, 140.0, 130.83333333333331)","(31.0, 70.0, 68.84615384615384)","(16.0, 30.0, 28.2)","(13.0, 17.5, 17.36111111111111)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:23.672394,"(10.0, 12.0, 11.783783783783784)","(2.2, 2.56, 2.5552830188679247)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 27.625)","(12.0, 17.5, 17.428571428571427)","(7.0, 9.0, 8.92)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.84615384615384)","(16.0, 30.0, 28.636363636363637)","(13.0, 17.5, 17.36111111111111)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:24.870903,"(10.0, 12.0, 11.783783783783784)","(2.2, 2.56, 2.550566037735849)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 27.1)","(12.0, 17.5, 17.333333333333332)","(7.0, 9.0, 8.92)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.63636363636364)","(16.0, 30.0, 28.285714285714285)","(13.0, 17.5, 17.857142857142858)","(31.0, 85.0, 83.75)"
10-01-2023 09:11:26.061845,"(10.0, 12.0, 11.783783783783784)","(2.2, 2.56, 2.550566037735849)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 27.1)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.92)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.84615384615384)","(16.0, 30.0, 28.636363636363637)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:27.335570,"(10.0, 12.0, 11.783783783783784)","(2.2, 2.56, 2.550566037735849)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.92)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.84615384615384)","(17.0, 30.0, 28.636363636363637)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:28.573876,"(10.0, 12.0, 11.783783783783784)","(2.2, 2.56, 2.5322222222222224)","(4.2, 5.3, 5.203571428571428)","(18.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.870588235294118)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.63636363636364)","(17.0, 30.0, 31.083333333333332)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:29.729818,"(10.0, 12.0, 11.528846153846153)","(2.2, 2.56, 2.546111111111111)","(4.2, 5.3, 5.206422018348624)","(18.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.272727272727273)","(7.0, 9.2, 8.915254237288137)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.63636363636364)","(17.0, 32.0, 29.8)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:30.948784,"(10.0, 11.5, 11.446428571428571)","(2.2, 2.56, 2.5453658536585366)","(4.2, 5.3, 5.2105263157894735)","(20.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.272727272727273)","(7.0, 9.2, 8.915254237288137)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.84615384615384)","(17.0, 32.0, 28.333333333333332)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:32.201142,"(10.0, 12.0, 11.3)","(2.2, 2.56, 2.550566037735849)","(4.2, 5.3, 5.2105263157894735)","(20.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.272727272727273)","(7.0, 9.2, 8.915254237288137)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.84615384615384)","(17.0, 32.0, 28.285714285714285)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.75)"
10-01-2023 09:11:33.398603,"(10.0, 12.0, 11.3)","(2.2, 2.56, 2.5404651162790697)","(4.2, 5.3, 5.223076923076923)","(20.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.272727272727273)","(7.0, 9.2, 8.915254237288137)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.63636363636364)","(17.0, 30.0, 27.0)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:34.601762,"(10.0, 12.0, 11.3)","(2.2, 2.58, 2.5464)","(4.2, 5.3, 5.223076923076923)","(20.0, 28.0, 26.90909090909091)","(12.0, 18.0, 17.272727272727273)","(7.0, 9.2, 8.915254237288137)","(41.0, 140.0, 124.28571428571428)","(31.0, 70.0, 68.63636363636364)","(17.0, 28.0, 27.333333333333332)","(13.0, 18.0, 17.88888888888889)","(31.0, 85.0, 83.125)"
10-01-2023 09:11:35.773511,"(10.0, 12.0, 11.489583333333334)","(2.2, 2.58, 2.5588888888888888)","(4.2, 5.3, 5.222222222222222)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.2, 8.955555555555556)","(41.0, 140.0, 126.25)","(31.0, 70.0, 68.84615384615384)","(17.0, 28.0, 28.46153846153846)","(13.0, 18.0, 17.90909090909091)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:36.938953,"(10.0, 12.0, 11.9375)","(2.2, 2.58, 2.5528)","(4.2, 5.3, 5.222222222222222)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.947826086956521)","(41.0, 140.0, 128.0)","(31.0, 70.0, 68.33333333333333)","(17.0, 30.0, 28.46153846153846)","(13.0, 18.0, 17.90909090909091)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:38.173104,"(10.0, 13.0, 12.595238095238095)","(2.2, 2.56, 2.5533333333333332)","(4.2, 5.3, 5.2125)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.933333333333334)","(41.0, 140.0, 114.28571428571428)","(31.0, 70.0, 68.33333333333333)","(17.0, 30.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:39.355139,"(10.0, 13.0, 12.363636363636363)","(2.2, 2.56, 2.5533333333333332)","(4.2, 5.3, 5.2125)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.910344827586208)","(41.0, 140.0, 114.28571428571428)","(31.0, 70.0, 68.33333333333333)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:40.580965,"(10.0, 13.0, 12.363636363636363)","(2.2, 2.56, 2.5444444444444443)","(4.2, 5.3, 5.274285714285715)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.2, 8.933333333333334)","(41.0, 140.0, 114.28571428571428)","(31.0, 70.0, 68.33333333333333)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:41.797912,"(10.0, 13.0, 12.363636363636363)","(2.2, 2.56, 2.54)","(4.2, 5.4, 5.361061946902655)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.2, 8.904761904761905)","(41.0, 140.0, 114.28571428571428)","(31.0, 70.0, 67.5)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:42.972921,"(10.0, 13.0, 12.363636363636363)","(2.2, 2.54, 2.539705882352941)","(4.2, 5.4, 5.361061946902655)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.904761904761905)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 67.5)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:44.178400,"(10.0, 13.0, 12.31578947368421)","(2.2, 2.54, 2.536857142857143)","(4.2, 5.4, 5.361061946902655)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.904761904761905)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 67.5)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:45.407624,"(10.0, 13.0, 12.31578947368421)","(2.2, 2.54, 2.536857142857143)","(4.2, 5.4, 5.327272727272727)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.857142857142858)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.66666666666667)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:46.633866,"(10.0, 13.0, 12.31578947368421)","(2.2, 2.54, 2.5391666666666666)","(4.2, 5.4, 5.327272727272727)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.88888888888889)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.66666666666667)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:47.811120,"(10.0, 13.0, 12.365853658536585)","(2.2, 2.54, 2.5391666666666666)","(4.2, 5.4, 5.327272727272727)","(20.0, 28.0, 27.076923076923077)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.88888888888889)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:49.011867,"(10.0, 13.0, 12.235294117647058)","(2.2, 2.54, 2.5384)","(4.2, 5.4, 5.327272727272727)","(20.0, 28.0, 26.8)","(12.0, 18.0, 17.272727272727273)","(7.0, 9.0, 8.857142857142858)","(41.0, 140.0, 94.16666666666667)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.8)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:50.204685,"(10.0, 13.0, 12.257142857142856)","(2.2, 2.54, 2.538032786885246)","(4.2, 5.4, 5.327272727272727)","(20.0, 29.0, 27.4)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.88888888888889)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:51.439996,"(10.0, 12.0, 11.81081081081081)","(2.2, 2.56, 2.540392156862745)","(4.2, 5.4, 5.33112582781457)","(20.0, 29.0, 27.444444444444443)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.88888888888889)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 28.18181818181818)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:52.670408,"(10.0, 12.0, 11.703125)","(2.2, 2.56, 2.541224489795918)","(4.2, 5.4, 5.33112582781457)","(20.0, 29.0, 27.444444444444443)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.91304347826087)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 26.25)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:53.863494,"(10.0, 12.0, 11.73611111111111)","(2.2, 2.56, 2.5428571428571427)","(4.2, 5.4, 5.33112582781457)","(20.0, 29.0, 27.4)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.91304347826087)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 26.25)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:55.059120,"(10.0, 12.0, 11.738636363636363)","(2.2, 2.56, 2.5428571428571427)","(4.2, 5.4, 5.33112582781457)","(20.0, 29.0, 27.4)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.91304347826087)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 26.25)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:56.230995,"(10.0, 12.0, 11.738636363636363)","(2.2, 2.56, 2.5428571428571427)","(4.2, 5.4, 5.33112582781457)","(20.0, 29.0, 27.4)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.91304347826087)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 66.92307692307692)","(17.0, 29.0, 26.25)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:57.420494,"(10.0, 12.0, 11.738636363636363)","(2.2, 2.56, 2.545)","(4.2, 5.4, 5.33112582781457)","(19.0, 29.0, 27.4)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.91304347826087)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 67.14285714285714)","(17.0, 29.0, 26.25)","(13.0, 18.0, 17.857142857142858)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:58.682499,"(10.0, 12.0, 11.651515151515152)","(2.2, 2.56, 2.5476190476190474)","(4.2, 5.4, 5.286956521739131)","(19.0, 29.0, 27.4)","(12.0, 18.0, 17.333333333333332)","(7.0, 9.0, 8.91304347826087)","(41.0, 140.0, 116.92307692307692)","(31.0, 70.0, 67.14285714285714)","(17.0, 29.0, 26.25)","(13.0, 18.0, 17.818181818181817)","(31.0, 85.0, 82.85714285714286)"
10-01-2023 09:11:59.931091,"(10.0, 12.0, 11.615384615384615)","(2.2, 2.56, 2.566909090909091)","(4.2, 5.4, 5.246067415730337)","(19.0, 29.0, 27.666666666666668)","(12.0, 18.0, 17.384615384615383)","(7.0, 9.0, 9.123076923076923)","(41.0, 140.0, 118.57142857142857)","(31.0, 70.0, 67.33333333333333)","(17.0, 29.0, 26.25)","(13.0, 18.0, 16.466666666666665)","(31.0, 85.0, 83.125)"
