,Smug Doug,Jills A Star,Red Fog,Evelyn Dawn,Flying Jarrad,Coconut Santiago,Tonics Girl,Kraken Chino
15-12-2022 11:09:12.956264,"(4.6, 7.8, 7.05)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.516666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:14.018723,"(4.6, 7.8, 7.05)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.516666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:15.054228,"(4.6, 7.8, 7.05)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:16.146996,"(4.6, 7.8, 7.05)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:17.261120,"(4.6, 7.8, 7.05)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:18.417315,"(4.6, 7.8, 7.05)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:19.518471,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.699999999999999)"
15-12-2022 11:09:20.633340,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 12.375)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.699999999999999)"
15-12-2022 11:09:21.612000,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 12.375)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.699999999999999)"
15-12-2022 11:09:22.663261,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 12.375)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.05)","(4.8, 8.2, 7.0214285714285705)"
15-12-2022 11:09:23.717307,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 12.375)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.799999999999999)","(4.8, 8.2, 7.0214285714285705)"
15-12-2022 11:09:24.739732,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.387499999999999)"
15-12-2022 11:09:25.794415,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:26.837782,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:27.846663,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.333333333333334)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 7.0214285714285705)"
15-12-2022 11:09:28.838666,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 22.0, 14.333333333333334)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.199999999999999)"
15-12-2022 11:09:29.854302,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 22.0, 14.333333333333334)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:30.831075,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 22.0, 14.333333333333334)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:31.810384,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.666666666666666)","(11.0, 22.0, 14.0)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:32.842336,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:33.904986,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.799999999999999)","(4.8, 8.2, 6.199999999999999)"
15-12-2022 11:09:34.918142,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.666666666666666)","(11.0, 21.0, 14.0)","(5.0, 9.2, 7.799999999999999)","(4.8, 8.2, 6.199999999999999)"
15-12-2022 11:09:35.965590,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 12.25)","(11.0, 21.0, 14.0)","(5.0, 9.2, 8.516666666666666)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:37.020579,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:38.077739,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.6499999999999995)"
15-12-2022 11:09:39.112615,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 6.5)"
15-12-2022 11:09:40.106091,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 9.2, 7.866666666666666)","(4.8, 8.2, 7.0214285714285705)"
15-12-2022 11:09:41.098905,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 65.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:42.081757,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 9.2, 8.549999999999999)","(4.8, 8.2, 6.262499999999999)"
15-12-2022 11:09:43.137475,"(4.6, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(19.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.449999999999999)","(4.8, 8.8, 6.4125)"
15-12-2022 11:09:44.280394,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.3500000000000005)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:45.321395,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:46.355186,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 7.626315789473685)"
15-12-2022 11:09:47.385264,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.35)"
15-12-2022 11:09:48.439420,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.35)"
15-12-2022 11:09:49.416442,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.35)"
15-12-2022 11:09:50.374127,"(4.8, 7.8, 6.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.35)"
15-12-2022 11:09:51.391400,"(4.8, 8.0, 5.25)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.6, 6.699999999999999)"
15-12-2022 11:09:52.372975,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.8)"
15-12-2022 11:09:53.392404,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:54.333815,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:55.315675,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:56.272027,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.6, 6.699999999999999)"
15-12-2022 11:09:57.232062,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:58.161515,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.4125)"
15-12-2022 11:09:59.181243,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.4125)"
15-12-2022 11:10:00.131995,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.6, 6.4125)"
15-12-2022 11:10:01.146048,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.6, 8.0)"
15-12-2022 11:10:02.267000,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 9.0, 6.550000000000001)"
15-12-2022 11:10:03.262740,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:04.312144,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:05.540148,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:06.550350,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.8, 7.4071428571428575)"
15-12-2022 11:10:07.549689,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:08.823950,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:10.023947,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:11.103838,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:12.251533,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 60.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:13.379125,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 7.050000000000001)"
15-12-2022 11:10:14.420498,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.675000000000001)"
15-12-2022 11:10:15.399098,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.675000000000001)"
15-12-2022 11:10:16.383418,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 5.742857142857143)","(4.8, 8.8, 6.550000000000001)"
15-12-2022 11:10:17.451581,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 7.050000000000001)"
15-12-2022 11:10:18.500879,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.2125)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:19.621948,"(4.8, 8.0, 5.1125)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 55.0, 34.166666666666664)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.35)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:20.630498,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 55.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.6, 6.25)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:21.648268,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:23.022320,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:24.173328,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.2)"
15-12-2022 11:10:25.188900,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.2)"
15-12-2022 11:10:26.325267,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.2)"
15-12-2022 11:10:27.562203,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.675000000000001)"
15-12-2022 11:10:28.723979,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.15)"
15-12-2022 11:10:29.761907,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.15)"
15-12-2022 11:10:30.924310,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.15)"
15-12-2022 11:10:32.086076,"(4.8, 7.8, 5.32)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.675000000000001)"
15-12-2022 11:10:33.123426,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.675000000000001)"
15-12-2022 11:10:34.196682,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:35.226808,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 15.75)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 6.737500000000001)"
15-12-2022 11:10:36.323843,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.2)"
15-12-2022 11:10:37.413068,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.2)"
15-12-2022 11:10:38.620455,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 7.4, 6.25)","(4.8, 8.8, 7.9)"
15-12-2022 11:10:39.725286,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 7.9)"
15-12-2022 11:10:40.731879,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 7.9)"
15-12-2022 11:10:41.983505,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 10.5)","(11.0, 21.0, 14.0)","(5.0, 7.4, 5.685714285714286)","(4.8, 8.8, 7.9)"
15-12-2022 11:10:43.055736,"(4.8, 8.0, 6.35)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 19.0, 11.866666666666667)","(11.0, 21.0, 14.0)","(5.0, 7.4, 5.372727272727273)","(4.8, 8.8, 8.0)"
15-12-2022 11:10:44.097892,"(4.8, 7.2, 5.325)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 18.0, 11.866666666666667)","(11.0, 21.0, 14.0)","(5.0, 5.7, 5.372727272727273)","(4.8, 8.8, 8.0)"
15-12-2022 11:10:45.101869,"(4.8, 7.6, 5.183333333333334)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 18.0, 11.866666666666667)","(11.0, 21.0, 14.0)","(5.0, 5.7, 5.372727272727273)","(4.8, 8.8, 8.0)"
15-12-2022 11:10:46.086736,"(4.8, 7.6, 5.183333333333334)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 18.0, 11.866666666666667)","(11.0, 21.0, 14.0)","(5.0, 5.7, 5.175)","(4.8, 8.8, 7.9)"
15-12-2022 11:10:47.134990,"(4.8, 7.6, 5.183333333333334)","(2.9, 3.8, 3.05)","(11.0, 20.0, 15.25)","(20.0, 60.0, 37.5)","(8.5, 18.0, 11.866666666666667)","(11.0, 21.0, 14.0)","(5.0, 5.7, 5.175)","(4.8, 8.8, 7.9)"
