,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 14:24:37.379899,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:38.526705,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:39.628760,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:40.760813,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:41.944967,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:43.096617,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:44.189064,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:45.252292,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:46.341691,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:47.453331,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:48.577772,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:49.755017,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:50.934559,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:52.037930,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:53.165685,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:54.240659,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:55.350695,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:56.521716,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:57.685981,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:58.845435,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:59.992307,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:01.090960,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:02.175935,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.714285714285715)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:03.312928,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:04.431495,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 53.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:05.630633,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:06.786384,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:07.939220,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:09.068344,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:10.203548,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:11.369283,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:12.495129,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:13.633047,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:14.733716,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:15.840679,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:16.959657,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:18.098979,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:19.246441,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:20.388043,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:21.488541,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:22.608776,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:23.734025,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:24.929157,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:26.070740,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:27.205434,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:28.352609,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:29.426428,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:30.552362,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:31.658188,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:32.807416,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:34.003519,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:35.160474,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:36.282929,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:37.372583,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:38.465257,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:39.586593,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:40.715606,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:41.861394,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:43.058335,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:44.173052,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:45.271166,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:46.331482,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:47.426331,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:48.511906,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:49.678263,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:50.789766,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:51.947444,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:53.046024,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:25:54.170087,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
