,M And M Girl,Big Cyn,Shez A Grinder,Clubhouse Saint,Shoe Game,Rowangoeshollywood,Sue Ettas Ghost,Fire Diamonds,Tick Tock,Izanami
12-01-2023 08:11:09.734773,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:10.768135,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:11.892098,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:12.950193,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:13.961464,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:15.061857,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:16.172670,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:17.264318,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:18.294107,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:19.492996,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:20.627998,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:21.737569,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:22.933669,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:24.191390,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:25.440868,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:26.659014,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:27.868942,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:29.076967,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:30.281290,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:31.500156,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:32.763677,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:33.985322,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:35.173862,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:36.355548,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:37.791900,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:38.939648,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:40.234522,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:41.453238,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:42.607337,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:43.847796,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:45.066108,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:46.270161,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:47.449413,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:48.665115,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:49.773232,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:50.969666,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 99999, 99990)","(3.0, 99999, 99990)","(2.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:11:52.225205,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:11:53.394155,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:11:54.575603,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:11:55.745386,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:11:56.931591,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:11:58.101222,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:11:59.313809,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:00.592169,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:01.845220,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:03.035152,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:04.232474,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:05.459328,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:06.674657,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:07.895780,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:09.087132,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:10.225184,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:11.416781,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:12.559681,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:13.683223,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:14.744629,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:15.915069,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:17.360327,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(3.0, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:18.854552,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:20.752382,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:22.452387,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:24.027124,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:25.553876,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:27.175654,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:28.789941,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:30.399231,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:32.185003,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:33.321346,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:34.450573,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:35.570165,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:36.725198,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:37.825037,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:38.949614,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:40.028471,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:41.194079,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:42.450513,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:43.546319,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:44.660622,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:45.848344,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:46.990124,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:48.084751,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:49.200292,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:50.276394,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:51.370373,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:52.392984,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:53.451234,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:54.541341,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:12:55.623607,"(31.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(2.9, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
