,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:57:47.508031,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:48.751066,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 38.57142857142857)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:49.999831,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:51.199741,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:52.381219,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 170.0)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:53.522399,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 170.0)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:54.702500,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:55.887817,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:57.030455,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:58.230772,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:57:59.431107,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:58:00.611409,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:58:01.721549,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:58:02.942044,"(4.0, 5.6, 5.5249999999999995)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 22.0)","(31.0, 50.0, 45.42857142857143)","(17.0, 99999, 99990)"
06-01-2023 16:58:04.045806,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:05.194557,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:06.329283,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:07.412104,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:08.555664,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:09.710496,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:10.869747,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:12.057057,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:13.202251,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:14.367820,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:15.527863,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:16.692074,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.2, 6.376470588235295)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:17.920516,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.2, 6.376470588235295)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:19.127254,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.2, 6.376470588235295)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:20.433563,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.0, 6.6)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:21.734849,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.0, 6.942857142857143)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:22.983001,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.0, 6.942857142857143)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:24.221643,"(4.0, 5.6, 5.49090909090909)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.0, 6.942857142857143)","(7.5, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:25.442969,"(4.0, 5.7, 5.552272727272728)","(4.2, 6.6, 6.527272727272727)","(5.5, 7.0, 6.8428571428571425)","(7.5, 11.5, 10.655555555555555)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:26.706716,"(4.2, 5.7, 5.552272727272728)","(4.4, 6.6, 6.366666666666666)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.655555555555555)","(3.4, 99999, 99990)","(26.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:27.923038,"(4.2, 5.7, 5.552272727272728)","(4.4, 6.6, 6.52)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.655555555555555)","(3.4, 99999, 99990)","(26.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:29.136765,"(4.2, 5.7, 5.552272727272728)","(4.4, 6.6, 6.46)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:30.317305,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:31.488362,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:32.638076,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 22.0)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:33.747599,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.0, 6.952173913043478)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 38.57142857142857)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:34.880888,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.2, 6.12)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 38.57142857142857)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:36.014840,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.2, 6.582857142857143)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:37.149032,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.2, 6.582857142857143)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:38.282479,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.46)","(5.5, 7.2, 6.12)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:39.419124,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.5)","(5.5, 7.2, 6.12)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 21.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:40.547184,"(4.2, 5.7, 5.4399999999999995)","(4.4, 6.6, 6.5)","(5.5, 7.2, 6.582857142857143)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 23.0, 24.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:41.738418,"(4.2, 5.7, 5.4399999999999995)","(4.4, 7.6, 7.357142857142857)","(5.5, 7.2, 6.582857142857143)","(8.0, 11.5, 10.65)","(3.4, 99999, 99990)","(26.0, 42.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 29.0, 22.0)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:42.984984,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.066666666666666)","(5.5, 5.8, 5.503260869565217)","(8.0, 11.5, 10.655555555555555)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 22.0)","(31.0, 50.0, 73.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:44.188372,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.066666666666666)","(5.5, 7.0, 6.864)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 22.0)","(31.0, 100.0, 73.6)","(17.0, 99999, 99990)"
06-01-2023 16:58:45.468959,"(4.2, 5.7, 5.475)","(4.4, 7.6, 6.9)","(5.5, 7.0, 6.6482758620689655)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 22.0)","(31.0, 100.0, 68.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:46.741469,"(4.2, 5.7, 5.475)","(4.4, 7.6, 6.9)","(5.5, 7.0, 6.3076923076923075)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 22.0)","(31.0, 100.0, 68.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:48.068101,"(4.2, 5.7, 5.475)","(4.4, 7.6, 6.9)","(5.5, 7.0, 5.949999999999999)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 38.57142857142857)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 100.0, 60.4)","(17.0, 99999, 99990)"
06-01-2023 16:58:49.382285,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.25)","(5.5, 7.0, 6.199999999999999)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 38.57142857142857)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 100.0, 60.4)","(17.0, 99999, 99990)"
06-01-2023 16:58:50.685937,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.25)","(5.5, 6.8, 6.6625)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 36.666666666666664)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 100.0, 60.4)","(17.0, 99999, 99990)"
06-01-2023 16:58:51.972315,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.25)","(5.5, 6.8, 6.6625)","(8.0, 11.5, 10.414285714285715)","(3.4, 99999, 99990)","(26.0, 50.0, 36.666666666666664)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 100.0, 60.4)","(17.0, 99999, 99990)"
06-01-2023 16:58:53.237895,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.25)","(5.5, 6.8, 6.3999999999999995)","(8.0, 11.5, 10.44)","(3.4, 99999, 99990)","(26.0, 50.0, 36.666666666666664)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 100.0, 74.66666666666666)","(17.0, 99999, 99990)"
06-01-2023 16:58:54.461934,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.25)","(5.5, 6.6, 5.5017543859649125)","(8.0, 11.0, 10.44)","(3.4, 99999, 99990)","(26.0, 50.0, 36.666666666666664)","(101.0, 200.0, 165.0)","(12.0, 28.0, 23.5)","(31.0, 95.0, 74.66666666666666)","(17.0, 99999, 99990)"
06-01-2023 16:58:55.688966,"(4.2, 5.7, 5.475)","(4.4, 7.6, 7.25)","(5.5, 5.6, 5.7)","(8.0, 11.0, 10.72)","(3.4, 99999, 99990)","(26.0, 50.0, 36.666666666666664)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 95.0, 71.33333333333334)","(17.0, 99999, 99990)"
06-01-2023 16:58:56.938233,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.425)","(5.5, 6.0, 5.541176470588235)","(8.0, 11.0, 10.72)","(3.4, 99999, 99990)","(26.0, 50.0, 36.666666666666664)","(101.0, 200.0, 186.875)","(12.0, 28.0, 23.5)","(31.0, 90.0, 71.33333333333334)","(17.0, 99999, 99990)"
06-01-2023 16:58:58.280580,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.3999999999999995)","(5.5, 6.0, 5.5200000000000005)","(8.0, 11.0, 10.72)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 24.8125)","(31.0, 90.0, 63.0)","(17.0, 99999, 99990)"
06-01-2023 16:58:59.712554,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.544444444444444)","(5.5, 6.0, 5.622222222222223)","(8.0, 11.0, 10.72)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 24.8125)","(31.0, 90.0, 63.0)","(17.0, 99999, 99990)"
06-01-2023 16:59:01.039249,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.544444444444444)","(5.5, 5.9, 5.533333333333333)","(8.0, 11.0, 10.72)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 24.8125)","(31.0, 90.0, 36.0)","(17.0, 99999, 99990)"
06-01-2023 16:59:02.368060,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.544444444444444)","(5.5, 5.7, 5.461538461538462)","(8.0, 11.0, 10.64)","(3.4, 99999, 99990)","(26.0, 50.0, 38.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 24.8125)","(31.0, 38.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:59:03.762449,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.5473684210526315)","(5.5, 5.6, 5.461538461538462)","(8.0, 11.0, 10.6)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 25.875)","(31.0, 44.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:59:05.081969,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.5473684210526315)","(5.5, 5.6, 5.45)","(8.0, 11.0, 10.6)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 25.875)","(31.0, 44.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:59:06.404585,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.5473684210526315)","(5.5, 5.5, 5.464285714285714)","(8.0, 11.0, 10.672727272727272)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 25.57142857142857)","(31.0, 44.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:59:07.727433,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.3999999999999995)","(5.5, 5.5, 5.383333333333334)","(8.0, 11.0, 10.672727272727272)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 25.333333333333332)","(31.0, 44.0, 39.714285714285715)","(17.0, 99999, 99990)"
06-01-2023 16:59:09.095933,"(4.2, 5.7, 5.470588235294118)","(4.4, 7.6, 7.466666666666667)","(5.5, 5.4, 5.383333333333334)","(8.0, 11.0, 10.672727272727272)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 25.714285714285715)","(31.0, 42.0, 39.714285714285715)","(17.0, 99999, 99990)"
06-01-2023 16:59:10.491273,"(4.2, 5.7, 5.470588235294118)","(4.4, 8.4, 7.777777777777778)","(5.5, 5.4, 5.383333333333334)","(8.0, 11.0, 10.333333333333334)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 133.33333333333334)","(12.0, 28.0, 26.0)","(31.0, 42.0, 39.714285714285715)","(17.0, 99999, 99990)"
06-01-2023 16:59:11.733980,"(4.2, 5.7, 5.470588235294118)","(4.4, 8.4, 8.057142857142857)","(5.5, 5.4, 5.358823529411765)","(8.0, 11.0, 10.672727272727272)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 26.0)","(31.0, 42.0, 39.714285714285715)","(17.0, 99999, 99990)"
06-01-2023 16:59:13.017775,"(4.2, 5.7, 5.470588235294118)","(4.4, 8.2, 8.057142857142857)","(5.5, 5.4, 5.358823529411765)","(8.0, 11.0, 10.152941176470588)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 186.875)","(12.0, 28.0, 26.0)","(31.0, 42.0, 38.285714285714285)","(17.0, 99999, 99990)"
06-01-2023 16:59:14.279038,"(4.2, 5.7, 5.470588235294118)","(4.4, 8.2, 8.057142857142857)","(5.5, 5.4, 5.358823529411765)","(8.0, 11.0, 9.666666666666666)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 200.0, 115.0)","(12.0, 28.0, 25.333333333333332)","(31.0, 40.0, 38.285714285714285)","(17.0, 99999, 99990)"
06-01-2023 16:59:15.499060,"(4.2, 5.7, 5.470588235294118)","(4.4, 8.2, 8.085714285714285)","(5.5, 5.4, 5.366666666666667)","(8.0, 11.0, 9.666666666666666)","(3.4, 99999, 99990)","(26.0, 50.0, 41.0)","(101.0, 190.0, 115.0)","(12.0, 28.0, 25.333333333333332)","(31.0, 40.0, 38.285714285714285)","(17.0, 99999, 99990)"
