,Stella Star,Madi Moonshine,Destini Fresco,Magic Zimba,Elektra Storm,Up There Rocco
08-01-2023 17:19:18.686829,"(10.0, 18.5, 17.833333333333332)","(31.0, 110.0, 100.0)","(10.0, 23.0, 20.46875)","(20.0, 140.0, 127.5)","(12.0, 29.0, 28.142857142857142)","(1.12, 1.2, 1.1832)"
08-01-2023 17:19:19.699195,"(10.0, 18.5, 18.153846153846153)","(31.0, 110.0, 100.0)","(10.0, 23.0, 20.20689655172414)","(20.0, 140.0, 132.0)","(12.0, 29.0, 27.703703703703702)","(1.12, 1.2, 1.191497975708502)"
08-01-2023 17:19:20.761778,"(10.0, 18.5, 18.153846153846153)","(31.0, 110.0, 103.33333333333334)","(10.0, 23.0, 18.05)","(20.0, 140.0, 136.36363636363637)","(12.0, 29.0, 28.545454545454547)","(1.12, 1.2, 1.1897058823529412)"
08-01-2023 17:19:21.926340,"(10.0, 18.5, 17.833333333333332)","(31.0, 100.0, 86.66666666666667)","(10.0, 23.0, 18.05)","(20.0, 140.0, 127.27272727272727)","(12.0, 29.0, 27.703703703703702)","(1.12, 1.2, 1.1932692307692307)"
08-01-2023 17:19:23.033427,"(10.0, 18.5, 17.6)","(31.0, 95.0, 87.64705882352942)","(10.0, 23.0, 20.46875)","(20.0, 130.0, 127.27272727272727)","(12.0, 29.0, 28.25)","(1.12, 1.2, 1.1797975708502024)"
08-01-2023 17:19:24.080835,"(10.0, 18.5, 17.61764705882353)","(31.0, 100.0, 87.27272727272727)","(10.0, 23.0, 20.46875)","(20.0, 130.0, 127.27272727272727)","(12.0, 29.0, 28.8)","(1.12, 1.18, 1.1925974025974027)"
08-01-2023 17:19:25.115029,"(10.0, 18.5, 17.5625)","(31.0, 95.0, 90.0)","(10.0, 23.0, 20.46875)","(20.0, 130.0, 127.27272727272727)","(12.0, 32.0, 27.75)","(1.12, 1.2, 1.1900943396226416)"
08-01-2023 17:19:26.015300,"(10.0, 18.5, 15.875)","(31.0, 95.0, 86.0)","(10.0, 23.0, 20.46875)","(20.0, 130.0, 127.27272727272727)","(12.0, 29.0, 32.22222222222222)","(1.12, 1.2, 1.1757446808510639)"
08-01-2023 17:19:27.087189,"(10.0, 18.5, 17.785714285714285)","(31.0, 95.0, 86.0)","(10.0, 23.0, 20.46875)","(20.0, 130.0, 127.27272727272727)","(12.0, 34.0, 27.75)","(1.12, 1.2, 1.1895412844036697)"
08-01-2023 17:19:28.210055,"(10.0, 18.5, 17.785714285714285)","(31.0, 95.0, 90.0)","(10.0, 23.0, 20.46875)","(20.0, 130.0, 127.27272727272727)","(12.0, 29.0, 32.22222222222222)","(1.12, 1.2, 1.1757446808510639)"
08-01-2023 17:19:29.232384,"(10.0, 18.5, 17.785714285714285)","(31.0, 95.0, 90.0)","(11.0, 23.0, 20.20689655172414)","(21.0, 130.0, 127.27272727272727)","(13.0, 34.0, 28.666666666666668)","(1.12, 1.2, 1.1757446808510639)"
08-01-2023 17:19:30.249589,"(10.0, 18.5, 17.785714285714285)","(31.0, 95.0, 90.83333333333334)","(11.0, 23.0, 17.879310344827587)","(21.0, 130.0, 127.27272727272727)","(13.0, 34.0, 26.5)","(1.12, 1.2, 1.191828793774319)"
08-01-2023 17:19:31.335917,"(10.0, 18.5, 17.852941176470587)","(31.0, 95.0, 85.625)","(11.0, 23.0, 18.05)","(21.0, 130.0, 128.57142857142858)","(13.0, 29.0, 29.428571428571427)","(1.12, 1.2, 1.1792647058823529)"
08-01-2023 17:19:32.327574,"(10.0, 18.5, 17.88888888888889)","(31.0, 95.0, 90.0)","(11.0, 23.0, 20.46875)","(21.0, 130.0, 128.57142857142858)","(13.0, 30.0, 29.166666666666668)","(1.12, 1.18, 1.1832413793103447)"
08-01-2023 17:19:33.449427,"(10.0, 18.5, 17.852941176470587)","(31.0, 95.0, 90.0)","(11.0, 23.0, 20.46875)","(21.0, 130.0, 128.57142857142858)","(13.0, 30.0, 32.30769230769231)","(1.12, 1.2, 1.1853275109170305)"
08-01-2023 17:19:34.634736,"(10.0, 18.5, 17.852941176470587)","(31.0, 95.0, 90.0)","(11.0, 23.0, 20.46875)","(21.0, 130.0, 128.57142857142858)","(13.0, 36.0, 32.2)","(1.12, 1.2, 1.1869260700389104)"
08-01-2023 17:19:35.762449,"(10.0, 18.5, 17.785714285714285)","(31.0, 95.0, 86.0)","(11.0, 23.0, 20.46875)","(21.0, 130.0, 128.57142857142858)","(13.0, 34.0, 29.68)","(1.12, 1.2, 1.1899022801302932)"
08-01-2023 17:19:36.864037,"(10.0, 18.5, 17.852941176470587)","(31.0, 95.0, 86.0)","(11.0, 23.0, 20.46875)","(21.0, 130.0, 128.57142857142858)","(13.0, 34.0, 28.34285714285714)","(1.12, 1.19, 1.1799317406143344)"
08-01-2023 17:19:37.950576,"(10.0, 18.5, 17.785714285714285)","(31.0, 95.0, 85.625)","(11.0, 23.0, 18.05)","(21.0, 130.0, 128.57142857142858)","(13.0, 34.0, 30.666666666666668)","(1.12, 1.18, 1.1798)"
08-01-2023 17:19:38.987135,"(10.0, 18.5, 17.833333333333332)","(31.0, 95.0, 90.83333333333334)","(11.0, 23.0, 18.05)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 30.666666666666668)","(1.12, 1.18, 1.1871929824561402)"
08-01-2023 17:19:39.914775,"(10.0, 18.5, 17.833333333333332)","(31.0, 95.0, 90.83333333333334)","(11.0, 23.0, 18.05)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 29.428571428571427)","(1.12, 1.19, 1.1893650793650794)"
08-01-2023 17:19:40.896634,"(10.0, 18.5, 17.785714285714285)","(31.0, 90.0, 83.33333333333333)","(11.0, 23.0, 20.46875)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 30.714285714285715)","(1.12, 1.19, 1.1893650793650794)"
08-01-2023 17:19:42.003029,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 87.5)","(11.0, 23.0, 20.46875)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 29.333333333333332)","(1.12, 1.19, 1.1889677419354838)"
08-01-2023 17:19:43.086844,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 87.5)","(11.0, 23.0, 20.46875)","(26.0, 130.0, 128.57142857142858)","(13.0, 30.0, 28.12121212121212)","(1.12, 1.19, 1.1898648648648649)"
08-01-2023 17:19:44.128417,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 87.5)","(11.0, 23.0, 20.46875)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 26.529411764705884)","(1.12, 1.19, 1.1896875)"
08-01-2023 17:19:45.039748,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 87.5)","(11.0, 23.0, 20.46875)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 26.529411764705884)","(1.12, 1.2, 1.1896875)"
08-01-2023 17:19:46.034557,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 87.5)","(11.0, 23.0, 20.483870967741936)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 26.72)","(1.12, 1.2, 1.1896875)"
08-01-2023 17:19:47.090060,"(10.0, 18.5, 17.785714285714285)","(31.0, 90.0, 88.18181818181819)","(11.0, 23.0, 17.879310344827587)","(26.0, 130.0, 128.57142857142858)","(13.0, 32.0, 26.72)","(1.12, 1.2, 1.1906986899563319)"
08-01-2023 17:19:48.099987,"(10.0, 18.5, 17.785714285714285)","(31.0, 90.0, 88.18181818181819)","(11.0, 23.0, 18.05)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 26.72)","(1.12, 1.2, 1.1906986899563319)"
08-01-2023 17:19:49.193155,"(10.0, 18.5, 17.785714285714285)","(31.0, 90.0, 88.18181818181819)","(11.0, 23.0, 20.545454545454547)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 29.25)","(1.12, 1.2, 1.1796710526315788)"
08-01-2023 17:19:50.321664,"(10.0, 18.5, 17.785714285714285)","(31.0, 90.0, 88.0)","(11.0, 23.0, 20.545454545454547)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 29.11111111111111)","(1.12, 1.18, 1.1796710526315788)"
08-01-2023 17:19:51.333322,"(10.0, 18.5, 17.785714285714285)","(31.0, 90.0, 88.0)","(11.0, 23.0, 20.545454545454547)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 29.2)","(1.12, 1.18, 1.1798)"
08-01-2023 17:19:52.360411,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 88.0)","(11.0, 23.0, 20.545454545454547)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 29.2)","(1.12, 1.18, 1.1797435897435897)"
08-01-2023 17:19:53.399483,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 88.0)","(11.0, 23.0, 20.545454545454547)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 29.2)","(1.12, 1.18, 1.1797435897435897)"
08-01-2023 17:19:54.387887,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 88.0)","(11.0, 23.0, 20.545454545454547)","(26.0, 130.0, 129.04761904761904)","(13.0, 32.0, 29.2)","(1.12, 1.18, 1.1797435897435897)"
08-01-2023 17:19:55.333882,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 88.18181818181819)","(11.0, 23.0, 19.142857142857142)","(26.0, 130.0, 129.52380952380952)","(13.0, 32.0, 26.94736842105263)","(1.12, 1.18, 1.1798136645962731)"
08-01-2023 17:19:56.322613,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 88.18181818181819)","(11.0, 23.0, 18.178571428571427)","(26.0, 130.0, 129.52380952380952)","(13.0, 32.0, 27.434782608695652)","(1.12, 1.18, 1.1894708994708993)"
08-01-2023 17:19:57.306986,"(10.0, 18.5, 17.852941176470587)","(31.0, 90.0, 88.18181818181819)","(11.0, 23.0, 18.15625)","(26.0, 130.0, 129.52380952380952)","(13.0, 29.0, 27.434782608695652)","(1.12, 1.19, 1.1793877551020409)"
08-01-2023 17:19:58.318069,"(10.0, 18.5, 17.88888888888889)","(31.0, 90.0, 89.0)","(11.0, 23.0, 20.486486486486488)","(26.0, 130.0, 129.52380952380952)","(13.0, 29.0, 28.0)","(1.12, 1.18, 1.1785365853658536)"
08-01-2023 17:19:59.375584,"(10.0, 18.5, 17.88888888888889)","(31.0, 120.0, 95.0)","(11.0, 23.0, 20.486486486486488)","(26.0, 130.0, 129.52380952380952)","(13.0, 29.0, 28.5625)","(1.12, 1.18, 1.1757142857142857)"
08-01-2023 17:20:00.447738,"(10.0, 18.5, 17.852941176470587)","(31.0, 120.0, 95.0)","(11.0, 23.0, 20.486486486486488)","(26.0, 130.0, 129.52380952380952)","(13.0, 32.0, 28.5625)","(1.12, 1.18, 1.1757142857142857)"
08-01-2023 17:20:01.558908,"(10.0, 18.5, 17.852941176470587)","(31.0, 120.0, 95.0)","(11.0, 23.0, 20.486486486486488)","(26.0, 130.0, 129.52380952380952)","(13.0, 32.0, 28.5625)","(1.12, 1.18, 1.1758333333333333)"
08-01-2023 17:20:02.588247,"(10.0, 18.5, 17.852941176470587)","(31.0, 120.0, 95.0)","(11.0, 23.0, 20.181818181818183)","(26.0, 130.0, 129.52380952380952)","(13.0, 32.0, 28.071428571428573)","(1.12, 1.18, 1.1812799999999999)"
08-01-2023 17:20:03.820974,"(10.0, 18.5, 17.852941176470587)","(31.0, 120.0, 103.33333333333334)","(11.0, 23.0, 17.833333333333332)","(26.0, 130.0, 129.52380952380952)","(14.0, 32.0, 28.0)","(1.1, 1.2, 1.1906086956521738)"
08-01-2023 17:20:04.843050,"(10.0, 18.5, 17.852941176470587)","(31.0, 110.0, 103.33333333333334)","(11.0, 23.0, 17.833333333333332)","(26.0, 130.0, 129.52380952380952)","(14.0, 32.0, 28.0)","(1.1, 1.2, 1.1906086956521738)"
08-01-2023 17:20:05.836262,"(10.0, 18.5, 17.852941176470587)","(31.0, 110.0, 100.76923076923077)","(11.0, 23.0, 17.985294117647058)","(26.0, 130.0, 129.52380952380952)","(14.0, 32.0, 27.8)","(1.1, 1.2, 1.1906086956521738)"
08-01-2023 17:20:06.834903,"(10.0, 18.5, 17.852941176470587)","(31.0, 110.0, 92.22222222222223)","(11.0, 23.0, 17.985294117647058)","(26.0, 130.0, 129.52380952380952)","(14.0, 32.0, 28.57142857142857)","(1.1, 1.2, 1.1796932515337422)"
08-01-2023 17:20:07.807880,"(10.0, 18.5, 17.852941176470587)","(31.0, 110.0, 101.66666666666667)","(11.0, 23.0, 20.416666666666668)","(26.0, 130.0, 129.52380952380952)","(14.0, 29.0, 28.57142857142857)","(1.1, 1.18, 1.1796932515337422)"
08-01-2023 17:20:08.767430,"(10.0, 18.5, 17.852941176470587)","(31.0, 110.0, 94.0909090909091)","(11.0, 23.0, 20.486486486486488)","(26.0, 130.0, 128.69565217391303)","(14.0, 29.0, 28.57142857142857)","(1.1, 1.18, 1.1785294117647058)"
08-01-2023 17:20:09.783031,"(12.0, 18.5, 17.852941176470587)","(41.0, 110.0, 95.71428571428572)","(13.0, 23.0, 20.416666666666668)","(41.0, 210.0, 165.0)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.18, 1.1785294117647058)"
08-01-2023 17:20:10.851381,"(12.0, 18.5, 17.852941176470587)","(41.0, 110.0, 91.25)","(13.0, 23.0, 20.486486486486488)","(41.0, 200.0, 165.0)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.18, 1.1785294117647058)"
08-01-2023 17:20:11.865119,"(12.0, 18.5, 17.852941176470587)","(41.0, 110.0, 95.71428571428572)","(13.0, 23.0, 20.486486486486488)","(41.0, 200.0, 165.0)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.18, 1.1786138613861386)"
08-01-2023 17:20:12.785559,"(12.0, 18.5, 17.852941176470587)","(41.0, 110.0, 98.57142857142857)","(13.0, 23.0, 17.833333333333332)","(41.0, 190.0, 150.0)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.2, 1.1803636363636363)"
08-01-2023 17:20:13.729095,"(12.0, 18.5, 17.852941176470587)","(41.0, 100.0, 97.27272727272727)","(13.0, 23.0, 17.985294117647058)","(41.0, 190.0, 150.0)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.2, 1.185104895104895)"
08-01-2023 17:20:14.721836,"(12.0, 18.5, 17.852941176470587)","(41.0, 100.0, 94.44444444444444)","(13.0, 23.0, 18.26388888888889)","(41.0, 190.0, 137.5)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.2, 1.1793506493506494)"
08-01-2023 17:20:15.621140,"(12.0, 18.5, 17.852941176470587)","(41.0, 100.0, 89.5)","(13.0, 23.0, 20.416666666666668)","(41.0, 190.0, 137.5)","(16.0, 29.0, 28.57142857142857)","(1.05, 1.18, 1.1793506493506494)"
08-01-2023 17:20:16.667842,"(12.0, 18.5, 17.852941176470587)","(41.0, 100.0, 96.25)","(13.0, 23.0, 20.486486486486488)","(41.0, 180.0, 172.17391304347825)","(16.0, 29.0, 28.75)","(1.05, 1.18, 1.1793506493506494)"
08-01-2023 17:20:17.708637,"(12.0, 18.5, 17.852941176470587)","(41.0, 95.0, 92.5)","(13.0, 23.0, 20.486486486486488)","(41.0, 180.0, 172.17391304347825)","(16.0, 29.0, 28.75)","(1.05, 1.18, 1.1793506493506494)"
08-01-2023 17:20:18.642051,"(12.0, 18.5, 17.852941176470587)","(41.0, 95.0, 92.5)","(13.0, 23.0, 20.486486486486488)","(41.0, 180.0, 172.17391304347825)","(16.0, 29.0, 28.75)","(1.05, 1.18, 1.1793506493506494)"
08-01-2023 17:20:19.614105,"(12.0, 18.5, 17.852941176470587)","(41.0, 95.0, 92.5)","(13.0, 23.0, 20.486486486486488)","(41.0, 180.0, 172.17391304347825)","(16.0, 29.0, 28.75)","(1.05, 1.18, 1.1793506493506494)"
08-01-2023 17:20:20.604547,"(12.0, 19.5, 19.214285714285715)","(41.0, 110.0, 92.5)","(13.0, 23.0, 20.576923076923077)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 28.88)","(1.05, 1.18, 1.1777528089887639)"
08-01-2023 17:20:21.584453,"(12.0, 21.0, 19.25)","(41.0, 110.0, 92.5)","(13.0, 23.0, 19.017241379310345)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 28.76923076923077)","(1.05, 1.19, 1.1848148148148148)"
08-01-2023 17:20:22.616420,"(12.0, 21.0, 19.25)","(41.0, 110.0, 92.5)","(13.0, 23.0, 18.434782608695652)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 27.333333333333332)","(1.05, 1.19, 1.1848148148148148)"
08-01-2023 17:20:23.665446,"(12.0, 21.0, 18.735294117647058)","(41.0, 110.0, 102.22222222222223)","(13.0, 23.0, 20.576923076923077)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 27.333333333333332)","(1.05, 1.19, 1.178)"
08-01-2023 17:20:24.668137,"(12.0, 21.0, 18.735294117647058)","(41.0, 110.0, 102.0)","(13.0, 23.0, 20.576923076923077)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 27.333333333333332)","(1.01, 1.18, 1.178)"
08-01-2023 17:20:25.680017,"(12.0, 21.0, 18.735294117647058)","(41.0, 110.0, 96.0)","(13.0, 23.0, 20.666666666666668)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 27.333333333333332)","(1.01, 1.18, 1.178)"
08-01-2023 17:20:26.696992,"(12.0, 21.0, 18.735294117647058)","(41.0, 110.0, 102.0)","(13.0, 23.0, 20.666666666666668)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 28.5)","(1.01, 1.18, 1.178)"
08-01-2023 17:20:27.772833,"(12.0, 21.0, 18.735294117647058)","(41.0, 110.0, 102.0)","(12.0, 23.0, 20.666666666666668)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 28.956521739130434)","(1.01, 1.18, 1.178)"
08-01-2023 17:20:28.760325,"(12.0, 20.0, 19.642857142857142)","(41.0, 110.0, 96.0)","(12.0, 23.0, 20.666666666666668)","(41.0, 170.0, 143.33333333333334)","(16.0, 32.0, 28.928571428571427)","(1.01, 1.18, 1.1828205128205127)"
08-01-2023 17:20:29.654412,"(12.0, 20.0, 19.642857142857142)","(41.0, 110.0, 102.22222222222223)","(12.0, 23.0, 18.227272727272727)","(41.0, 170.0, 143.33333333333334)","(16.0, 30.0, 28.928571428571427)","(1.01, 1.19, 1.1828205128205127)"
08-01-2023 17:20:30.598646,"(12.0, 20.0, 19.642857142857142)","(41.0, 100.0, 96.875)","(12.0, 23.0, 18.434782608695652)","(41.0, 170.0, 143.33333333333334)","(16.0, 30.0, 27.894736842105264)","(1.01, 1.19, 1.1829999999999998)"
08-01-2023 17:20:31.647980,"(12.0, 20.0, 19.642857142857142)","(41.0, 100.0, 96.875)","(12.0, 23.0, 18.434782608695652)","(41.0, 170.0, 160.0)","(16.0, 30.0, 28.0)","(1.01, 1.19, 1.1794117647058824)"
08-01-2023 17:20:32.571094,"(12.0, 19.5, 18.59090909090909)","(41.0, 100.0, 97.5)","(12.0, 23.0, 20.576923076923077)","(41.0, 170.0, 160.0)","(16.0, 29.0, 28.0)","(1.01, 1.18, 1.1794117647058824)"
08-01-2023 17:20:33.548077,"(12.0, 19.5, 19.055555555555557)","(41.0, 100.0, 98.88888888888889)","(12.0, 23.0, 21.09090909090909)","(41.0, 170.0, 143.33333333333334)","(16.0, 28.0, 27.6)","(1.01, 1.18, 1.179514563106796)"
08-01-2023 17:20:34.511341,"(12.0, 19.5, 18.772727272727273)","(41.0, 100.0, 97.5)","(12.0, 23.0, 21.09090909090909)","(41.0, 170.0, 143.33333333333334)","(16.0, 28.0, 27.6)","(1.01, 1.18, 1.179514563106796)"
08-01-2023 17:20:35.434231,"(12.0, 19.5, 18.772727272727273)","(41.0, 100.0, 97.5)","(12.0, 23.0, 21.09090909090909)","(41.0, 170.0, 143.33333333333334)","(16.0, 28.0, 27.6)","(1.01, 1.18, 1.1796093749999998)"
08-01-2023 17:20:36.326329,"(12.0, 19.5, 18.375)","(41.0, 100.0, 98.88888888888889)","(12.0, 23.0, 21.09090909090909)","(41.0, 160.0, 145.0)","(16.0, 28.0, 27.6)","(1.01, 1.18, 1.1793670886075949)"
08-01-2023 17:20:37.266376,"(12.0, 19.5, 19.055555555555557)","(41.0, 100.0, 97.5)","(12.0, 23.0, 21.09090909090909)","(41.0, 160.0, 152.5)","(16.0, 28.0, 26.42105263157895)","(1.01, 1.18, 1.1885340314136126)"
08-01-2023 17:20:38.263657,"(12.0, 19.5, 18.375)","(41.0, 100.0, 98.57142857142857)","(12.0, 23.0, 19.181818181818183)","(41.0, 160.0, 152.5)","(16.0, 28.0, 26.307692307692307)","(1.01, 1.19, 1.1873076923076922)"
08-01-2023 17:20:39.266087,"(12.0, 19.5, 19.055555555555557)","(41.0, 100.0, 98.75)","(12.0, 23.0, 19.379310344827587)","(41.0, 160.0, 152.5)","(16.0, 28.0, 26.307692307692307)","(1.01, 1.19, 1.1873076923076922)"
08-01-2023 17:20:40.204924,"(12.0, 19.5, 18.375)","(41.0, 100.0, 98.75)","(12.0, 23.0, 18.625)","(41.0, 160.0, 152.5)","(16.0, 28.0, 26.142857142857142)","(1.01, 1.19, 1.1885263157894737)"
08-01-2023 17:20:41.242221,"(12.0, 19.5, 18.5)","(41.0, 110.0, 101.92307692307692)","(12.0, 23.0, 20.666666666666668)","(41.0, 160.0, 152.5)","(16.0, 27.0, 26.142857142857142)","(1.01, 1.19, 1.1878461538461538)"
08-01-2023 17:20:42.271261,"(12.0, 19.5, 18.772727272727273)","(41.0, 110.0, 100.0)","(12.0, 23.0, 20.666666666666668)","(41.0, 160.0, 152.5)","(16.0, 27.0, 26.25)","(1.01, 1.19, 1.1885492227979273)"
08-01-2023 17:20:43.246228,"(12.0, 19.5, 18.375)","(41.0, 110.0, 106.25)","(12.0, 23.0, 21.03125)","(41.0, 160.0, 152.5)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.1880373831775701)"
08-01-2023 17:20:44.172456,"(12.0, 20.0, 19.6875)","(41.0, 110.0, 102.5)","(12.0, 23.0, 20.857142857142858)","(41.0, 190.0, 175.0)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.181111111111111)"
08-01-2023 17:20:45.152361,"(12.0, 20.0, 19.666666666666668)","(41.0, 110.0, 101.92307692307692)","(12.0, 23.0, 21.26923076923077)","(41.0, 230.0, 190.0)","(16.0, 28.0, 27.142857142857142)","(1.01, 1.19, 1.1842857142857142)"
08-01-2023 17:20:46.047620,"(12.0, 20.0, 19.666666666666668)","(41.0, 100.0, 97.64705882352942)","(12.0, 23.0, 21.235294117647058)","(41.0, 220.0, 194.28571428571428)","(16.0, 28.0, 26.714285714285715)","(1.01, 1.19, 1.1842857142857142)"
08-01-2023 17:20:46.947464,"(12.0, 20.0, 19.75)","(41.0, 100.0, 93.63636363636364)","(12.0, 23.0, 21.235294117647058)","(41.0, 220.0, 194.28571428571428)","(16.0, 28.0, 26.714285714285715)","(1.01, 1.19, 1.1842857142857142)"
08-01-2023 17:20:47.909240,"(12.0, 20.0, 19.75)","(41.0, 100.0, 96.66666666666667)","(12.0, 23.0, 21.636363636363637)","(41.0, 220.0, 175.0)","(16.0, 28.0, 26.714285714285715)","(1.01, 1.19, 1.1863157894736842)"
08-01-2023 17:20:48.934289,"(12.0, 20.0, 19.75)","(41.0, 95.0, 94.0625)","(12.0, 23.0, 21.235294117647058)","(41.0, 220.0, 157.0)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.1740425531914893)"
08-01-2023 17:20:49.923991,"(12.0, 20.0, 19.75)","(41.0, 95.0, 92.5)","(12.0, 23.0, 22.25)","(41.0, 220.0, 157.0)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.1740425531914893)"
08-01-2023 17:20:50.874407,"(12.0, 20.0, 19.75)","(41.0, 95.0, 92.5)","(12.0, 23.0, 22.4)","(41.0, 220.0, 182.5)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.1753703703703704)"
08-01-2023 17:20:51.831255,"(12.0, 20.0, 19.75)","(41.0, 95.0, 92.5)","(12.0, 23.0, 22.4)","(41.0, 220.0, 182.5)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.1753703703703704)"
08-01-2023 17:20:52.781125,"(12.0, 20.0, 19.75)","(41.0, 95.0, 92.5)","(12.0, 23.0, 22.4)","(41.0, 220.0, 182.5)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.19, 1.177)"
08-01-2023 17:20:53.769925,"(12.0, 20.0, 19.75)","(41.0, 95.0, 92.5)","(12.0, 23.0, 22.4)","(41.0, 220.0, 182.5)","(16.0, 28.0, 26.363636363636363)","(1.01, 1.18, 1.177)"
08-01-2023 17:20:54.804273,"(12.0, 20.0, 19.75)","(41.0, 95.0, 92.5)","(12.0, 23.0, 22.0625)","(41.0, 220.0, 208.75)","(16.0, 28.0, 26.2)","(1.01, 1.18, 1.177)"
08-01-2023 17:20:55.790506,"(12.0, 20.0, 19.75)","(41.0, 95.0, 94.0625)","(12.0, 23.0, 19.25)","(41.0, 220.0, 208.75)","(16.0, 28.0, 26.2)","(1.01, 1.18, 1.1820833333333334)"
08-01-2023 17:20:56.766149,"(12.0, 20.0, 19.75)","(41.0, 95.0, 94.0625)","(12.0, 23.0, 19.875)","(41.0, 220.0, 208.75)","(16.0, 28.0, 26.428571428571427)","(1.01, 1.19, 1.1820833333333334)"
08-01-2023 17:20:57.775795,"(12.0, 20.0, 19.75)","(41.0, 95.0, 94.0625)","(12.0, 23.0, 19.05263157894737)","(41.0, 220.0, 208.75)","(16.0, 32.0, 26.428571428571427)","(1.01, 1.19, 1.1817391304347826)"
08-01-2023 17:20:58.743159,"(12.0, 20.0, 19.75)","(41.0, 110.0, 97.5)","(12.0, 23.0, 20.75)","(41.0, 220.0, 208.75)","(16.0, 32.0, 26.428571428571427)","(1.01, 1.19, 1.1802702702702703)"
08-01-2023 17:20:59.705907,"(12.0, 20.0, 19.75)","(41.0, 110.0, 108.125)","(12.0, 23.0, 21.26923076923077)","(41.0, 220.0, 208.75)","(16.0, 32.0, 28.0)","(1.01, 1.19, 1.1805454545454546)"
08-01-2023 17:21:00.629721,"(12.0, 20.0, 18.77777777777778)","(41.0, 110.0, 107.72727272727273)","(12.0, 23.0, 21.26923076923077)","(41.0, 220.0, 178.46153846153845)","(16.0, 30.0, 28.0)","(1.01, 1.19, 1.185813953488372)"
08-01-2023 17:21:01.653167,"(12.0, 20.0, 18.77777777777778)","(41.0, 110.0, 105.83333333333334)","(12.0, 23.0, 21.26923076923077)","(41.0, 220.0, 160.0)","(16.0, 30.0, 28.285714285714285)","(1.01, 1.19, 1.1894262295081968)"
08-01-2023 17:21:02.671618,"(12.0, 20.0, 19.272727272727273)","(41.0, 110.0, 105.83333333333334)","(12.0, 23.0, 21.26923076923077)","(41.0, 220.0, 160.0)","(16.0, 32.0, 29.642857142857142)","(1.01, 1.19, 1.1897947214076245)"
08-01-2023 17:21:03.716981,"(12.0, 20.0, 19.75)","(41.0, 100.0, 98.75)","(12.0, 23.0, 20.63157894736842)","(41.0, 220.0, 160.0)","(16.0, 30.0, 28.692307692307693)","(1.01, 1.19, 1.1946813186813185)"
08-01-2023 17:21:04.708156,"(12.0, 20.0, 19.076923076923077)","(41.0, 100.0, 98.75)","(12.0, 23.0, 19.44736842105263)","(41.0, 220.0, 160.0)","(16.0, 29.0, 28.5)","(1.01, 1.2, 1.1955710955710954)"
