,Office Bad Boy,Matai Reactor,Perfect Feeling,Duke Nz,Bettor Rocknroll,After Darn,Jang Pel,Abbey Diadema,Regal Nightshade Nz
07-12-2022 18:25:11.959008,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 51.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:13.246776,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:14.547324,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:15.846231,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:17.146232,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:18.401319,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:19.654864,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:20.788070,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:22.168186,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:23.531346,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:24.884077,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:26.184460,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:27.622867,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:28.993824,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:30.430559,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:31.810724,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:33.522423,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:34.950682,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:36.613208,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 82.57142857142857)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:38.183728,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 83.5)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:39.787569,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 72.66666666666666)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:41.199943,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 72.66666666666666)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:42.910020,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 72.66666666666666)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:44.495895,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 72.66666666666666)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:46.004352,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 72.66666666666666)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:47.510483,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 72.66666666666666)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:49.031391,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 85.45454545454547)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 18.5)","(18.0, 99999, 99990)"
07-12-2022 18:25:50.541490,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 86.875)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 19.833333333333332)","(18.0, 99999, 99990)"
07-12-2022 18:25:52.169376,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 19.4)","(18.0, 99999, 99990)"
07-12-2022 18:25:53.711336,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.57142857142857)","(18.0, 99999, 99990)"
07-12-2022 18:25:55.169399,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.57142857142857)","(18.0, 99999, 99990)"
07-12-2022 18:25:56.639666,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.9928571428571424)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 19.8)","(18.0, 99999, 99990)"
07-12-2022 18:25:58.229024,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.9928571428571424)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.57142857142857)","(18.0, 99999, 99990)"
07-12-2022 18:25:59.722549,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.9928571428571424)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.57142857142857)","(18.0, 99999, 99990)"
07-12-2022 18:26:01.179001,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.9928571428571424)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 19.4)","(18.0, 99999, 99990)"
07-12-2022 18:26:02.605112,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.9928571428571424)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.57142857142857)","(18.0, 99999, 99990)"
07-12-2022 18:26:04.218970,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.9928571428571424)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 19.8)","(18.0, 99999, 99990)"
07-12-2022 18:26:05.778954,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 4.00625)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.3)","(18.0, 99999, 99990)"
07-12-2022 18:26:07.247052,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 4.00625)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 17.666666666666668)","(18.0, 99999, 99990)"
07-12-2022 18:26:08.643589,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 17.666666666666668)","(18.0, 99999, 99990)"
07-12-2022 18:26:10.139102,"(4.8, 7.8, 6.65)","(3.3, 4.1, 3.7249999999999996)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 17.666666666666668)","(18.0, 99999, 99990)"
07-12-2022 18:26:11.701104,"(4.8, 7.8, 6.65)","(3.3, 4.1, 4.064285714285714)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 17.666666666666668)","(18.0, 99999, 99990)"
07-12-2022 18:26:13.221179,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.978571428571428)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.6025)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 17.666666666666668)","(18.0, 99999, 99990)"
07-12-2022 18:26:14.686998,"(4.8, 7.8, 7.2)","(3.3, 4.3, 4.0375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.6025)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.333333333333332)","(18.0, 99999, 99990)"
07-12-2022 18:26:16.150110,"(4.8, 7.8, 7.2)","(3.3, 4.3, 4.0375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.6025)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.333333333333332)","(18.0, 99999, 99990)"
07-12-2022 18:26:17.632512,"(4.8, 7.8, 7.2)","(3.3, 4.3, 4.0375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.6025)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.333333333333332)","(18.0, 99999, 99990)"
07-12-2022 18:26:19.262072,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.978571428571428)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.6025)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.333333333333332)","(18.0, 99999, 99990)"
07-12-2022 18:26:20.795081,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.978571428571428)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.6025)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.333333333333332)","(18.0, 99999, 99990)"
07-12-2022 18:26:22.263508,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.978571428571428)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.5)","(18.0, 99999, 99990)"
07-12-2022 18:26:23.741866,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.978571428571428)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.5)","(18.0, 99999, 99990)"
07-12-2022 18:26:25.251984,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.7375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.2)","(18.0, 99999, 99990)"
07-12-2022 18:26:26.700154,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.7375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 20.2)","(18.0, 99999, 99990)"
07-12-2022 18:26:28.154536,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.7375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.142857142857142)","(18.0, 99999, 99990)"
07-12-2022 18:26:29.674487,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.7375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.142857142857142)","(18.0, 99999, 99990)"
07-12-2022 18:26:31.196889,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.7375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.444444444444443)","(18.0, 99999, 99990)"
07-12-2022 18:26:32.727992,"(4.8, 7.8, 7.2)","(3.3, 4.3, 3.7375)","(10.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.203333333333333)","(31.0, 90.0, 81.66666666666667)","(21.0, 42.0, 31.333333333333332)","(15.0, 23.0, 21.142857142857142)","(18.0, 99999, 99990)"
