,Lucky Fernando,Dewana Scotch,Dewana Burger,Deep Fever,Zippy Audi,Fabriola Yanis,Apache Shout,Arkansas
14-12-2022 19:31:54.028024,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7637735849056604)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 15.214285714285714)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:31:55.317238,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7637735849056604)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 15.214285714285714)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:31:56.471455,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7637735849056604)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:31:57.525697,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7858823529411765)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:31:58.609737,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7858823529411765)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:31:59.852815,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7858823529411765)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:00.963254,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7909433962264152)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:02.055663,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7909433962264152)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:03.198409,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7926415094339623)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:04.349091,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.791875)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:05.504854,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.791875)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:06.662462,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.791875)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:07.761762,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.792093023255814)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:08.852350,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.792093023255814)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:09.967577,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.792093023255814)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:11.059091,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.792093023255814)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:12.130360,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.792093023255814)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:13.167028,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.792093023255814)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:14.254809,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7922857142857143)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 56.800000000000004)"
14-12-2022 19:32:15.388640,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7922857142857143)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 46.53333333333333)"
14-12-2022 19:32:16.505055,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7922857142857143)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:17.596219,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7922857142857143)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:18.823442,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7922857142857143)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:20.039007,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7871428571428571)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:21.154891,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7973529411764706)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:22.257227,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7871428571428571)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:23.420380,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.78)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:24.608771,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.78)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:25.643384,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:26.670217,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:27.798140,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:28.915460,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.78)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:29.994501,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.78)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:31.077074,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:32.209406,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:33.370598,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:34.482391,"(20.0, 55.0, 49.2)","(1.65, 1.8, 1.7807142857142857)","(4.6, 7.2, 6.923076923076923)","(11.0, 23.0, 21.875)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 12.5, 10.942105263157895)","(21.0, 70.0, 45.25)"
14-12-2022 19:32:35.583834,"(20.0, 55.0, 45.55555555555556)","(1.65, 1.8, 1.769090909090909)","(4.6, 7.2, 6.923076923076923)","(11.0, 24.0, 23.333333333333332)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 11.114285714285714)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:36.720069,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.769090909090909)","(4.6, 7.2, 6.923076923076923)","(11.0, 25.0, 23.333333333333332)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:37.864818,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 25.0, 23.5)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:38.985662,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 25.0, 23.5)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:40.083884,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7564935064935066)","(4.6, 7.2, 6.923076923076923)","(11.0, 25.0, 26.666666666666668)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:41.197291,"(20.0, 55.0, 42.57142857142857)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 24.833333333333332)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:42.308373,"(20.0, 50.0, 42.0)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 24.833333333333332)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:43.436569,"(20.0, 50.0, 42.0)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 26.0)","(8.0, 16.5, 14.5)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:44.565708,"(20.0, 50.0, 39.714285714285715)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:45.706453,"(20.0, 50.0, 39.714285714285715)","(1.65, 1.8, 1.7564935064935066)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:46.755176,"(20.0, 46.0, 43.77777777777778)","(1.65, 1.8, 1.7627777777777778)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:47.846706,"(20.0, 46.0, 43.77777777777778)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:48.982896,"(20.0, 46.0, 43.77777777777778)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:50.114607,"(20.0, 46.0, 43.77777777777778)","(1.65, 1.8, 1.756578947368421)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:51.193340,"(20.0, 46.0, 43.77777777777778)","(1.65, 1.8, 1.756578947368421)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:52.242375,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:53.396218,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:54.551675,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:55.626636,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.756578947368421)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:56.757024,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.756578947368421)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:57.993327,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:32:59.128301,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:33:00.187423,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:33:01.362238,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 24.285714285714285)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 46.4)","(7.0, 11.5, 10.96)","(21.0, 60.0, 55.75)"
14-12-2022 19:33:02.532022,"(20.0, 48.0, 45.55555555555556)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.666666666666667)","(11.0, 32.0, 26.0)","(8.0, 16.5, 15.428571428571429)","(19.0, 60.0, 41.14285714285714)","(7.0, 11.5, 9.88)","(21.0, 60.0, 31.714285714285715)"
14-12-2022 19:33:03.574072,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.8, 1.75875)","(4.6, 7.2, 6.666666666666667)","(11.0, 29.0, 26.0)","(8.0, 16.5, 15.428571428571429)","(19.0, 60.0, 52.45454545454545)","(7.0, 11.5, 9.571428571428571)","(21.0, 50.0, 44.25)"
14-12-2022 19:33:04.648849,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.8, 1.75875)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 27.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 55.0, 51.75)","(7.0, 11.5, 10.0)","(21.0, 50.0, 38.5)"
14-12-2022 19:33:05.718277,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.8, 1.75875)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 27.5)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 51.75)","(7.0, 11.5, 10.0)","(21.0, 50.0, 38.5)"
14-12-2022 19:33:06.819074,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.8, 1.75875)","(4.6, 7.2, 6.923076923076923)","(11.0, 32.0, 30.2)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 48.0)","(7.0, 11.5, 9.571428571428571)","(21.0, 50.0, 44.25)"
14-12-2022 19:33:07.940835,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.8, 1.7627397260273974)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 30.666666666666668)","(8.0, 16.5, 15.764705882352942)","(19.0, 60.0, 51.75)","(7.0, 11.5, 10.0)","(21.0, 50.0, 38.5)"
14-12-2022 19:33:09.004843,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 33.33333333333333)","(8.0, 16.5, 15.764705882352942)","(19.0, 60.0, 51.5)","(7.0, 11.5, 9.571428571428571)","(21.0, 50.0, 44.25)"
14-12-2022 19:33:10.116811,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.8, 1.7652631578947369)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.33333333333333)","(8.0, 16.5, 15.764705882352942)","(19.0, 55.0, 55.285714285714285)","(7.0, 11.5, 10.0)","(21.0, 50.0, 38.5)"
14-12-2022 19:33:11.161681,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.8, 1.7628169014084507)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 33.33333333333333)","(8.0, 16.5, 15.764705882352942)","(19.0, 60.0, 55.285714285714285)","(7.0, 11.5, 10.0)","(21.0, 50.0, 38.5)"
14-12-2022 19:33:12.276298,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.79, 1.7675)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 33.1)","(8.0, 16.5, 15.25)","(19.0, 55.0, 51.5)","(7.0, 11.5, 10.41304347826087)","(21.0, 50.0, 41.0)"
14-12-2022 19:33:13.438082,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.79, 1.7707142857142857)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.428571428571429)","(19.0, 55.0, 51.75)","(7.0, 11.5, 10.805555555555555)","(21.0, 55.0, 34.0)"
14-12-2022 19:33:14.495106,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.79, 1.7665217391304349)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.428571428571429)","(19.0, 60.0, 51.75)","(7.0, 11.5, 10.25)","(21.0, 55.0, 30.11111111111111)"
14-12-2022 19:33:15.632433,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.79, 1.7665217391304349)","(4.6, 7.2, 6.923076923076923)","(11.0, 34.0, 33.2)","(8.0, 16.5, 14.833333333333334)","(19.0, 60.0, 51.5)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:16.679769,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.79, 1.7665217391304349)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.458333333333334)","(19.0, 55.0, 51.5)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:17.800341,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.79, 1.7665217391304349)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.458333333333334)","(19.0, 55.0, 51.5)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:18.949136,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.79, 1.7665217391304349)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.458333333333334)","(19.0, 55.0, 51.5)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:20.051700,"(20.0, 44.0, 41.16666666666667)","(1.65, 1.79, 1.7665217391304349)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.764705882352942)","(19.0, 60.0, 48.0)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:21.168756,"(20.0, 44.0, 38.333333333333336)","(1.65, 1.79, 1.7651351351351352)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.764705882352942)","(19.0, 60.0, 51.5)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:22.307758,"(20.0, 44.0, 29.125)","(1.65, 1.79, 1.7653571428571428)","(4.6, 7.2, 6.666666666666667)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.25)","(19.0, 60.0, 51.75)","(7.0, 11.5, 9.833333333333334)","(21.0, 55.0, 41.0)"
14-12-2022 19:33:23.508208,"(20.0, 44.0, 31.473684210526315)","(1.65, 1.79, 1.769090909090909)","(4.6, 7.2, 6.521739130434783)","(11.0, 34.0, 33.2)","(8.0, 16.5, 15.25)","(19.0, 60.0, 51.75)","(7.0, 11.5, 10.25)","(21.0, 55.0, 30.11111111111111)"
14-12-2022 19:33:24.724274,"(20.0, 44.0, 29.125)","(1.65, 1.79, 1.7653571428571428)","(4.6, 7.2, 6.521739130434783)","(11.0, 34.0, 33.46666666666667)","(8.0, 16.5, 15.25)","(19.0, 60.0, 52.84615384615385)","(7.0, 11.5, 10.666666666666666)","(21.0, 55.0, 30.11111111111111)"
14-12-2022 19:33:25.782499,"(20.0, 44.0, 29.125)","(1.65, 1.79, 1.7653571428571428)","(4.6, 7.2, 6.521739130434783)","(11.0, 34.0, 33.46666666666667)","(8.0, 16.5, 15.25)","(19.0, 55.0, 52.84615384615385)","(7.0, 11.5, 10.25)","(21.0, 55.0, 47.63636363636364)"
14-12-2022 19:33:26.942314,"(20.0, 44.0, 31.473684210526315)","(1.65, 1.79, 1.7653571428571428)","(4.6, 7.2, 6.521739130434783)","(11.0, 34.0, 33.46666666666667)","(8.0, 16.5, 15.666666666666666)","(19.0, 55.0, 52.84615384615385)","(7.0, 11.5, 10.25)","(21.0, 55.0, 41.5)"
14-12-2022 19:33:28.094614,"(20.0, 44.0, 29.125)","(1.65, 1.79, 1.7651351351351352)","(4.6, 7.2, 6.521739130434783)","(11.0, 34.0, 33.46666666666667)","(8.0, 16.5, 15.25)","(19.0, 60.0, 57.46153846153846)","(7.0, 11.5, 10.86111111111111)","(21.0, 55.0, 41.5)"
