,My Best Buddy,Long Gully Brown,Fizzy Crest,Alaska Black,Emerley Cougar,Chilli On Ice
11-01-2023 11:39:21.131808,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:22.259261,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:23.319961,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:24.437864,"(3.0, 4.3, 4.216666666666667)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.45, 3.31)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:25.607822,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.31)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:26.687827,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.31)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:27.797636,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.31)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:28.905578,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.942857142857143)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.31)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:29.985515,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.942857142857143)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.31)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:31.097565,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.942857142857143)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:32.250581,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.969230769230769)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:33.327240,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.969230769230769)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:34.342599,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.969230769230769)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.4)"
11-01-2023 11:39:35.386978,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.969230769230769)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.4)"
11-01-2023 11:39:36.455013,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.969230769230769)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:37.501218,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.84)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:38.558476,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.84)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:39.597266,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.84)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:40.701408,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.84)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:41.746455,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.84)","(6.5, 13.0, 12.666666666666666)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:42.852213,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.0)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.316666666666667)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:43.875757,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.0)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.316666666666667)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:44.922288,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.316666666666667)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:46.237541,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.316666666666667)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:47.361592,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.7)","(3.2, 3.45, 3.316666666666667)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:48.421509,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.296153846153846)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:49.705181,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.296153846153846)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:50.812815,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.296153846153846)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:51.959384,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.296153846153846)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:53.135837,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.296153846153846)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:54.297515,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.296153846153846)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:55.533104,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:56.628402,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:57.583167,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:58.673056,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:39:59.805041,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:00.997473,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.825)","(3.2, 3.45, 3.2928571428571427)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:02.117033,"(3.0, 4.3, 4.183333333333334)","(5.5, 6.2, 5.92)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.611764705882353)","(3.2, 3.45, 3.3035714285714284)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:03.058311,"(3.0, 4.3, 4.135294117647059)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.611764705882353)","(3.2, 3.5, 3.3035714285714284)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:04.206683,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.616666666666665)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:05.317949,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.616666666666665)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:06.421341,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.616666666666665)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:07.459904,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.033333333333333)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:08.342663,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.033333333333333)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:09.592955,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.033333333333333)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:10.518649,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.033333333333333)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:11.483006,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.033333333333333)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:12.432549,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.033333333333333)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:13.461789,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:14.630969,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:15.671951,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:16.684038,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.84)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:17.693277,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:18.637654,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:19.533088,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:20.442760,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:21.430699,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:22.513759,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:23.758387,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 9.0)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:24.936221,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:25.902941,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.494736842105263)"
11-01-2023 11:40:26.784075,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:27.697386,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:28.588123,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:29.550306,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:30.517695,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 12.5, 12.2)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:31.465494,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.1)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:32.368331,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.1)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:33.253207,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 12.928571428571429)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:34.103032,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 12.928571428571429)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:34.958093,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.0)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:35.791435,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.147058823529411)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.3552631578947367)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:36.670209,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.147058823529411)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.392857142857143)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:37.721549,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.392857142857143)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:38.710094,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.828571428571428)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.392857142857143)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:39.679386,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.7124999999999995)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.392857142857143)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:40.660004,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.7124999999999995)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.392857142857143)","(6.0, 11.0, 10.4)"
11-01-2023 11:40:41.568328,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.55)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.392857142857143)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:42.551453,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.694444444444445)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4285714285714284)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:43.522789,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.804347826086957)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4482758620689653)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:44.438903,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.924242424242424)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4482758620689653)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:45.464146,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.924242424242424)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4482758620689653)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:46.401255,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.924242424242424)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4482758620689653)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:47.328950,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.924242424242424)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4482758620689653)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:48.275446,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.924242424242424)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4482758620689653)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:49.274997,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:50.229899,"(3.0, 4.3, 4.146875)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:51.183591,"(3.0, 4.3, 4.1075)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:52.084058,"(3.0, 4.3, 4.055)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:52.991195,"(3.0, 4.3, 4.055)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:53.909024,"(3.0, 4.3, 4.055)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:54.740462,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:55.604144,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:56.471988,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:57.390357,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:58.285979,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.42)","(6.0, 11.0, 10.68)"
11-01-2023 11:40:59.251754,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:00.382077,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:01.366623,"(3.0, 4.3, 4.055)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.425)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:02.249596,"(3.0, 4.3, 4.055)","(5.5, 6.2, 5.7894736842105265)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.425)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:03.113888,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.845454545454546)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4375)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:04.034245,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.845454545454546)","(6.5, 13.5, 13.071428571428571)","(8.5, 9.2, 8.933333333333334)","(3.2, 3.5, 3.4375)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:05.043242,"(3.0, 4.3, 4.073529411764706)","(5.5, 5.9, 5.76)","(6.5, 12.5, 12.416666666666666)","(8.5, 9.2, 9.085714285714285)","(3.2, 3.5, 3.4375)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:06.243946,"(3.0, 4.3, 4.055)","(5.5, 5.9, 5.775)","(6.5, 12.5, 12.416666666666666)","(8.5, 9.2, 9.085714285714285)","(3.2, 3.5, 3.4375)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:07.332896,"(3.0, 4.3, 4.055)","(5.5, 5.9, 5.775)","(6.5, 12.5, 12.416666666666666)","(8.5, 9.2, 9.2)","(3.2, 3.5, 3.4375)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:08.329440,"(3.0, 4.3, 4.073529411764706)","(5.5, 5.9, 5.775)","(6.5, 12.5, 12.416666666666666)","(8.5, 9.6, 9.2)","(3.2, 3.5, 3.4375)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:09.216895,"(3.0, 4.3, 4.073529411764706)","(5.5, 5.9, 5.7615384615384615)","(6.5, 12.5, 12.416666666666666)","(8.5, 9.6, 9.353846153846154)","(3.2, 3.5, 3.429411764705882)","(6.0, 11.0, 10.68)"
11-01-2023 11:41:10.193508,"(3.0, 4.3, 4.073529411764706)","(5.5, 6.2, 5.842857142857143)","(6.5, 13.0, 12.76923076923077)","(8.5, 9.6, 9.244444444444445)","(3.2, 3.5, 3.41)","(6.0, 11.0, 10.68)"
