,Tat Yap,Its Luigi,Villanova,Mibin Magic,Over Slips,Aston Gray,Juice,Chloes China
15-12-2022 12:46:31.396897,"(2.0, 2.4, 2.4044)","(5.0, 7.0, 6.868421052631579)","(91.0, 350.0, 290.0)","(51.0, 65.0, 55.666666666666664)","(13.0, 18.5, 17.46551724137931)","(4.8, 5.4, 5.33235294117647)","(7.0, 9.0, 8.833333333333334)","(12.0, 17.0, 16.241935483870968)"
15-12-2022 12:46:32.711973,"(2.0, 2.42, 2.4114285714285715)","(5.0, 7.0, 6.885714285714285)","(91.0, 350.0, 290.0)","(51.0, 65.0, 56.6)","(13.0, 18.5, 17.5625)","(4.8, 5.4, 5.309756097560975)","(7.0, 9.0, 8.855555555555556)","(12.0, 17.0, 16.357142857142858)"
15-12-2022 12:46:33.978671,"(2.0, 2.4, 2.353529411764706)","(5.0, 7.0, 6.838709677419355)","(91.0, 350.0, 274.0)","(51.0, 65.0, 57.36363636363637)","(13.0, 18.5, 17.818181818181817)","(4.8, 5.4, 5.727272727272727)","(7.0, 9.2, 8.773333333333333)","(12.0, 16.5, 16.263157894736842)"
15-12-2022 12:46:35.263557,"(2.0, 2.38, 2.3543749999999997)","(5.0, 7.0, 6.833333333333333)","(91.0, 350.0, 290.0)","(51.0, 65.0, 57.36363636363637)","(13.0, 18.0, 17.6)","(4.8, 5.8, 5.7272727272727275)","(7.0, 9.0, 8.74054054054054)","(12.0, 16.5, 16.041666666666668)"
15-12-2022 12:46:36.519801,"(2.0, 2.36, 2.340705882352941)","(5.0, 7.0, 6.833333333333333)","(91.0, 350.0, 272.27272727272725)","(51.0, 65.0, 57.36363636363637)","(13.0, 18.0, 17.203125)","(4.8, 5.8, 5.782926829268293)","(7.0, 9.0, 8.74054054054054)","(12.0, 16.5, 16.166666666666668)"
15-12-2022 12:46:37.775069,"(2.0, 2.36, 2.3423655913978494)","(5.0, 7.0, 6.876470588235294)","(91.0, 350.0, 215.0)","(51.0, 65.0, 57.45283018867924)","(13.0, 18.0, 17.34)","(4.8, 5.9, 5.692682926829268)","(7.0, 9.0, 8.752941176470587)","(12.0, 16.5, 15.425)"
15-12-2022 12:46:38.946856,"(2.0, 2.4, 2.3723809523809525)","(5.0, 6.8, 6.7846153846153845)","(91.0, 350.0, 215.0)","(51.0, 65.0, 57.45283018867924)","(13.0, 17.5, 17.23913043478261)","(4.8, 5.7, 5.855)","(7.0, 9.0, 8.752941176470587)","(12.0, 15.5, 15.287878787878787)"
15-12-2022 12:46:40.159110,"(2.0, 2.4, 2.375348837209302)","(5.0, 7.0, 6.776190476190476)","(91.0, 350.0, 255.0)","(51.0, 65.0, 57.45283018867924)","(13.0, 17.5, 17.181818181818183)","(4.8, 5.9, 5.855555555555556)","(7.0, 9.0, 8.74054054054054)","(12.0, 15.5, 15.287878787878787)"
15-12-2022 12:46:41.452477,"(2.0, 2.4, 2.370285714285714)","(5.0, 7.0, 6.78876404494382)","(91.0, 350.0, 255.29411764705884)","(51.0, 65.0, 57.45283018867924)","(13.0, 17.5, 17.181818181818183)","(4.8, 5.9, 5.675)","(7.0, 9.0, 8.74054054054054)","(12.0, 15.5, 15.392857142857142)"
15-12-2022 12:46:42.651013,"(2.0, 2.4, 2.3825641025641024)","(5.0, 7.0, 6.785)","(91.0, 340.0, 255.29411764705884)","(51.0, 65.0, 56.351351351351354)","(13.0, 17.5, 17.678571428571427)","(4.8, 5.7, 5.547844827586207)","(7.0, 9.0, 8.7625)","(12.0, 15.5, 15.736842105263158)"
15-12-2022 12:46:43.833691,"(2.0, 2.4, 2.3943333333333334)","(5.0, 7.0, 6.785)","(91.0, 340.0, 255.29411764705884)","(51.0, 65.0, 56.351351351351354)","(13.0, 18.0, 18.363636363636363)","(4.8, 5.6, 5.42135231316726)","(7.0, 9.0, 8.81)","(12.0, 16.0, 15.678571428571429)"
15-12-2022 12:46:45.050147,"(2.0, 2.42, 2.401891891891892)","(5.0, 6.8, 6.711111111111111)","(91.0, 340.0, 255.29411764705884)","(51.0, 65.0, 56.351351351351354)","(13.0, 18.5, 18.74)","(4.8, 5.6, 5.3737704918032785)","(7.0, 9.0, 8.850000000000001)","(12.0, 16.0, 15.678571428571429)"
15-12-2022 12:46:46.688248,"(2.0, 2.4, 2.3968627450980393)","(5.0, 6.8, 6.733333333333333)","(91.0, 340.0, 261.25)","(51.0, 65.0, 56.351351351351354)","(13.0, 20.0, 18.741071428571427)","(4.8, 5.4, 5.340909090909091)","(7.0, 9.0, 8.850000000000001)","(12.0, 16.0, 15.727272727272727)"
15-12-2022 12:46:48.105066,"(2.0, 2.4, 2.3887755102040815)","(5.0, 6.8, 6.733333333333333)","(91.0, 340.0, 255.29411764705884)","(51.0, 65.0, 57.77777777777778)","(13.0, 20.0, 18.805084745762713)","(4.8, 5.4, 5.353125)","(7.0, 9.0, 8.818181818181818)","(12.0, 16.0, 15.705882352941176)"
15-12-2022 12:46:49.249828,"(2.0, 2.42, 2.408888888888889)","(5.0, 6.8, 6.733333333333333)","(91.0, 340.0, 255.29411764705884)","(51.0, 60.0, 57.77777777777778)","(13.0, 20.0, 18.805084745762713)","(4.8, 5.4, 5.353125)","(7.0, 9.0, 8.818181818181818)","(12.0, 16.0, 15.705882352941176)"
15-12-2022 12:46:50.350092,"(2.0, 2.42, 2.408888888888889)","(5.0, 6.8, 6.728)","(91.0, 340.0, 268.0)","(51.0, 60.0, 57.77777777777778)","(13.0, 19.0, 18.875)","(4.8, 5.4, 5.2893617021276595)","(7.0, 9.0, 8.791304347826086)","(12.0, 16.5, 16.03125)"
15-12-2022 12:46:51.543229,"(2.0, 2.42, 2.4125)","(5.0, 6.8, 6.728)","(91.0, 340.0, 268.0)","(51.0, 60.0, 58.214285714285715)","(13.0, 19.0, 18.875)","(4.8, 5.4, 5.319354838709677)","(7.0, 9.0, 8.791304347826086)","(12.0, 16.5, 16.03125)"
15-12-2022 12:46:52.822150,"(2.0, 2.42, 2.4121875)","(5.0, 6.8, 6.728)","(91.0, 340.0, 268.0)","(51.0, 60.0, 58.214285714285715)","(13.0, 19.0, 18.928571428571427)","(4.8, 5.4, 5.319354838709677)","(7.0, 9.0, 8.786666666666667)","(12.0, 16.5, 16.016666666666666)"
15-12-2022 12:46:54.160842,"(2.0, 2.42, 2.4123809523809525)","(5.0, 6.8, 6.733333333333333)","(91.0, 340.0, 268.0)","(51.0, 60.0, 58.214285714285715)","(13.0, 19.0, 18.857142857142858)","(4.8, 5.4, 5.32)","(7.0, 9.0, 8.786666666666667)","(12.0, 16.5, 15.777777777777779)"
15-12-2022 12:46:55.458808,"(2.0, 2.44, 2.4211510791366906)","(5.0, 6.8, 6.725)","(91.0, 340.0, 268.0)","(51.0, 60.0, 52.857142857142854)","(14.0, 19.0, 19.115384615384617)","(4.8, 5.4, 5.339130434782609)","(7.0, 9.0, 8.791304347826086)","(12.0, 16.0, 15.64864864864865)"
15-12-2022 12:46:56.718725,"(2.0, 2.42, 2.4171428571428573)","(5.0, 6.8, 6.727659574468085)","(91.0, 340.0, 268.0)","(51.0, 60.0, 54.0)","(14.0, 19.5, 18.886363636363637)","(4.8, 5.4, 5.314285714285714)","(7.0, 9.0, 8.787234042553191)","(12.0, 16.0, 15.707317073170731)"
15-12-2022 12:46:58.007907,"(2.0, 2.44, 2.4211510791366906)","(5.0, 6.8, 6.712820512820513)","(91.0, 340.0, 283.1578947368421)","(51.0, 60.0, 53.57142857142857)","(14.0, 19.0, 18.94736842105263)","(4.8, 5.4, 5.305000000000001)","(7.0, 9.0, 8.787234042553191)","(12.0, 16.0, 15.543478260869565)"
15-12-2022 12:46:59.138512,"(2.0, 2.42, 2.4170967741935483)","(5.0, 6.8, 6.733333333333333)","(91.0, 340.0, 268.0)","(51.0, 60.0, 53.57142857142857)","(14.0, 19.0, 19.3)","(4.8, 5.4, 5.374358974358975)","(7.0, 9.0, 8.786666666666667)","(12.0, 16.0, 15.703703703703704)"
15-12-2022 12:47:00.493758,"(2.0, 2.4, 2.4103896103896103)","(5.0, 6.8, 6.764102564102564)","(91.0, 340.0, 268.0)","(51.0, 60.0, 53.57142857142857)","(14.0, 19.5, 19.22641509433962)","(4.8, 5.4, 5.425531914893617)","(7.0, 9.0, 8.758333333333335)","(12.0, 16.0, 15.692307692307692)"
15-12-2022 12:47:01.779180,"(2.0, 2.44, 2.4202597402597403)","(5.0, 6.8, 6.764102564102564)","(91.0, 340.0, 268.0)","(51.0, 60.0, 53.57142857142857)","(14.0, 20.0, 19.22641509433962)","(4.8, 5.5, 5.425531914893617)","(7.0, 8.8, 8.7375)","(12.0, 16.0, 15.8)"
15-12-2022 12:47:03.019051,"(2.0, 2.46, 2.4483870967741934)","(5.0, 6.8, 6.752)","(91.0, 340.0, 283.1578947368421)","(51.0, 60.0, 55.714285714285715)","(14.0, 20.0, 19.11320754716981)","(4.8, 5.2, 5.158490566037735)","(7.0, 8.8, 8.7375)","(12.0, 16.0, 15.923076923076923)"
15-12-2022 12:47:04.320326,"(2.0, 2.46, 2.4483720930232558)","(5.0, 6.8, 6.709090909090909)","(91.0, 340.0, 272.5)","(51.0, 60.0, 55.714285714285715)","(14.0, 20.0, 19.11320754716981)","(4.8, 5.2, 5.1871794871794865)","(7.0, 8.8, 8.750943396226415)","(12.0, 16.0, 15.923076923076923)"
15-12-2022 12:47:05.566325,"(2.0, 2.46, 2.4470833333333335)","(5.0, 6.8, 6.709090909090909)","(91.0, 340.0, 272.5)","(51.0, 60.0, 55.714285714285715)","(14.0, 20.0, 19.107142857142858)","(4.8, 5.3, 5.2122448979591836)","(7.0, 9.0, 8.753191489361702)","(12.0, 16.0, 15.863636363636363)"
15-12-2022 12:47:06.846698,"(2.0, 2.46, 2.457173913043478)","(5.0, 6.8, 6.723076923076923)","(91.0, 340.0, 272.5)","(51.0, 60.0, 55.714285714285715)","(14.0, 20.0, 19.10909090909091)","(4.6, 5.3, 5.2122448979591836)","(7.0, 9.0, 8.776923076923076)","(12.0, 16.0, 15.863636363636363)"
15-12-2022 12:47:07.940866,"(2.0, 2.44, 2.4342028985507245)","(5.0, 6.8, 6.723076923076923)","(91.0, 340.0, 272.5)","(51.0, 60.0, 55.714285714285715)","(14.0, 20.0, 19.10909090909091)","(4.6, 5.3, 5.22)","(7.0, 9.0, 8.811764705882354)","(12.0, 16.0, 15.958333333333334)"
15-12-2022 12:47:09.167258,"(2.0, 2.44, 2.4273076923076924)","(5.0, 6.8, 6.725925925925925)","(91.0, 340.0, 250.0)","(51.0, 60.0, 55.714285714285715)","(14.0, 20.0, 19.105263157894736)","(4.6, 5.3, 5.211111111111111)","(7.0, 9.0, 8.795744680851064)","(12.0, 16.0, 15.863636363636363)"
15-12-2022 12:47:10.510205,"(2.0, 2.44, 2.4275471698113207)","(5.0, 6.8, 6.7214285714285715)","(91.0, 340.0, 265.0)","(51.0, 60.0, 51.73913043478261)","(14.0, 20.0, 19.15)","(4.6, 5.3, 5.211111111111111)","(7.0, 9.0, 8.730434782608695)","(12.0, 16.0, 15.863636363636363)"
15-12-2022 12:47:12.070605,"(2.0, 2.44, 2.4345454545454546)","(5.0, 6.8, 6.713043478260869)","(91.0, 340.0, 250.0)","(51.0, 60.0, 51.73913043478261)","(14.0, 20.0, 19.15)","(4.6, 5.3, 5.202439024390244)","(7.0, 9.0, 8.578125)","(12.0, 16.0, 15.921052631578947)"
15-12-2022 12:47:13.378304,"(2.0, 2.44, 2.4345454545454546)","(5.0, 6.8, 6.723076923076923)","(91.0, 340.0, 250.0)","(51.0, 60.0, 51.666666666666664)","(14.0, 20.0, 19.166666666666668)","(4.6, 5.3, 5.201666666666667)","(7.0, 8.6, 8.710344827586207)","(12.0, 16.0, 15.80232558139535)"
15-12-2022 12:47:14.629298,"(2.0, 2.44, 2.423018867924528)","(5.0, 6.8, 6.69375)","(91.0, 340.0, 212.5)","(51.0, 60.0, 51.666666666666664)","(14.0, 20.0, 19.193548387096776)","(4.6, 5.3, 5.201587301587302)","(7.0, 9.0, 8.707936507936507)","(12.0, 16.5, 15.797297297297296)"
15-12-2022 12:47:16.078519,"(2.0, 2.44, 2.423783783783784)","(5.0, 6.8, 6.662857142857143)","(91.0, 340.0, 212.5)","(51.0, 60.0, 53.54838709677419)","(14.0, 20.0, 19.137931034482758)","(4.6, 5.3, 5.41587982832618)","(7.0, 9.0, 9.155102040816326)","(12.0, 16.5, 15.55813953488372)"
15-12-2022 12:47:17.799850,"(2.0, 2.4, 2.38775)","(5.0, 6.8, 6.662857142857143)","(91.0, 340.0, 212.5)","(51.0, 60.0, 51.8421052631579)","(14.0, 20.0, 19.25)","(4.6, 5.5, 5.385625)","(7.0, 9.2, 9.183132530120481)","(12.0, 16.0, 15.631578947368421)"
15-12-2022 12:47:19.142587,"(2.0, 2.42, 2.3985)","(5.0, 6.8, 6.662857142857143)","(91.0, 340.0, 212.5)","(51.0, 60.0, 51.8421052631579)","(14.0, 19.5, 19.46153846153846)","(4.6, 5.4, 5.385625)","(7.0, 9.2, 9.183908045977011)","(12.0, 16.0, 15.666666666666666)"
15-12-2022 12:47:20.674400,"(2.0, 2.42, 2.3941935483870966)","(5.0, 6.8, 6.662857142857143)","(91.0, 340.0, 226.66666666666669)","(51.0, 60.0, 52.61904761904762)","(14.0, 19.5, 19.46153846153846)","(4.6, 5.4, 5.385625)","(7.0, 9.2, 9.183908045977011)","(12.0, 16.0, 15.666666666666666)"
15-12-2022 12:47:22.092652,"(2.0, 2.42, 2.395)","(5.0, 6.8, 6.662857142857143)","(101.0, 340.0, 226.66666666666669)","(51.0, 60.0, 52.61904761904762)","(14.0, 19.5, 19.2)","(4.6, 5.4, 5.397761194029851)","(7.0, 9.4, 9.16842105263158)","(12.0, 16.0, 15.714285714285714)"
15-12-2022 12:47:23.480718,"(2.0, 2.42, 2.3902325581395347)","(5.0, 6.8, 6.6)","(101.0, 340.0, 196.66666666666666)","(51.0, 60.0, 53.5)","(14.0, 19.0, 18.975)","(4.6, 5.4, 5.318604651162791)","(7.0, 9.4, 9.16842105263158)","(12.0, 16.0, 15.569444444444445)"
15-12-2022 12:47:25.838051,"(2.0, 2.44, 2.423661971830986)","(5.0, 6.6, 6.519587628865979)","(101.0, 210.0, 196.66666666666666)","(51.0, 55.0, 53.5)","(14.0, 19.0, 19.23076923076923)","(4.6, 5.4, 5.270731707317073)","(7.0, 9.4, 9.186046511627907)","(12.0, 16.0, 15.621621621621621)"
15-12-2022 12:47:27.512612,"(2.0, 2.44, 2.4269724770642203)","(5.0, 6.6, 6.515217391304348)","(101.0, 210.0, 196.66666666666666)","(51.0, 55.0, 53.04347826086956)","(14.0, 19.5, 19.25862068965517)","(4.6, 5.3, 5.270731707317073)","(7.0, 9.4, 9.123076923076923)","(12.0, 16.0, 15.621621621621621)"
15-12-2022 12:47:29.084039,"(2.0, 2.46, 2.4411111111111112)","(5.0, 6.6, 6.4837209302325585)","(101.0, 210.0, 200.76923076923077)","(41.0, 60.0, 55.869565217391305)","(14.0, 19.5, 19.60810810810811)","(4.6, 5.3, 5.2906249999999995)","(7.0, 9.2, 9.10909090909091)","(12.0, 16.0, 15.410714285714286)"
15-12-2022 12:47:30.804402,"(2.0, 2.44, 2.4086666666666665)","(5.0, 6.6, 6.48936170212766)","(101.0, 210.0, 200.76923076923077)","(41.0, 60.0, 53.666666666666664)","(14.0, 20.0, 22.545454545454547)","(4.6, 5.3, 5.267441860465116)","(7.0, 9.2, 9.274324324324324)","(12.0, 15.0, 14.973684210526315)"
15-12-2022 12:47:32.396606,"(2.0, 2.44, 2.4131428571428573)","(5.0, 6.6, 6.466666666666667)","(101.0, 210.0, 200.0)","(41.0, 60.0, 53.87096774193549)","(14.0, 23.0, 22.545454545454547)","(4.6, 5.3, 5.264102564102564)","(7.0, 9.4, 9.274324324324324)","(12.0, 15.0, 14.966666666666667)"
15-12-2022 12:47:33.958266,"(2.0, 2.44, 2.420289855072464)","(5.0, 6.6, 6.4875)","(101.0, 210.0, 200.0)","(41.0, 60.0, 53.87096774193549)","(14.0, 23.0, 22.59090909090909)","(4.6, 5.3, 5.333333333333333)","(7.0, 9.4, 9.274324324324324)","(12.0, 15.0, 13.941176470588236)"
15-12-2022 12:47:35.630651,"(2.0, 2.44, 9998.5)","(5.0, 6.6, 9998.5)","(101.0, 210.0, 9998.5)","(41.0, 60.0, 9998.5)","(14.0, 23.0, 9998.5)","(4.6, 5.4, 9998.5)","(7.0, 9.4, 9998.5)","(12.0, 14.0, 9998.5)"
15-12-2022 12:47:37.159002,"(2.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(7.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
15-12-2022 12:47:38.614617,"(2.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(7.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
15-12-2022 12:47:40.096534,"(2.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(7.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
15-12-2022 12:47:45.859827,"(2.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(7.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
