,Sutter Man,Childers Road,Bettor Beontoit Nz,Celestial Daybreak,Damysus,Bayonet Soldier,Ammicchi,Whoee Johnson,Our Major Jack Nz,Barney Fella
12-01-2023 16:34:11.349595,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.490909090909091)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 17.428571428571427)","(101.0, 170.0, 130.0)","(10.0, 11.5, 11.333333333333334)","(8.0, 14.0, 12.8)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:12.570233,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.705263157894737)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 17.428571428571427)","(101.0, 170.0, 130.0)","(10.0, 11.5, 11.333333333333334)","(8.0, 14.0, 12.0)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:13.817775,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.65)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 18.0)","(101.0, 170.0, 130.0)","(10.0, 11.5, 11.333333333333334)","(8.0, 14.0, 12.0)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:15.138367,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.377777777777778)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 19.0, 17.571428571428573)","(101.0, 170.0, 130.0)","(10.0, 11.5, 10.094736842105263)","(8.0, 14.0, 15.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:16.833248,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.377777777777778)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 19.0, 17.57142857142857)","(101.0, 170.0, 130.0)","(10.0, 10.5, 10.054545454545455)","(8.0, 16.0, 15.705882352941176)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:18.420852,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.569230769230769)","(8.0, 99999, 99990)","(51.0, 70.0, 66.0)","(14.0, 19.0, 17.375)","(101.0, 170.0, 148.33333333333331)","(10.0, 10.5, 9.583333333333334)","(8.0, 16.0, 15.933333333333334)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:19.852686,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.68)","(8.0, 99999, 99990)","(51.0, 70.0, 66.0)","(14.0, 18.5, 16.714285714285715)","(101.0, 160.0, 128.0)","(10.0, 10.5, 9.705882352941176)","(8.0, 16.0, 15.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:21.488317,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 16.714285714285715)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.583333333333334)","(8.0, 16.0, 15.0)","(2.7, 99999, 99990)","(13.0, 17.0, 15.833333333333334)"
12-01-2023 16:34:23.203610,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 17.285714285714285)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.583333333333334)","(8.0, 16.0, 15.757575757575758)","(2.7, 99999, 99990)","(13.0, 16.5, 15.0)"
12-01-2023 16:34:24.647817,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.0, 16.5)","(101.0, 150.0, 126.0)","(10.0, 10.5, 9.583333333333334)","(8.0, 16.0, 16.166666666666668)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:26.011572,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 18.26923076923077)","(101.0, 150.0, 126.0)","(10.0, 10.5, 9.75)","(8.0, 19.5, 16.142857142857142)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:27.369914,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(51.0, 70.0, 66.66666666666667)","(14.0, 18.5, 17.285714285714285)","(101.0, 150.0, 126.0)","(10.0, 10.5, 9.75)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:28.682162,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(51.0, 75.0, 70.83333333333334)","(14.0, 19.0, 17.875)","(101.0, 150.0, 135.0)","(10.0, 10.5, 9.75)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:30.070314,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 66.66666666666667)","(14.0, 18.5, 17.2)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.916666666666668)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:31.384440,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 66.66666666666667)","(14.0, 18.0, 17.2)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:32.733189,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 62.5)","(14.0, 18.0, 17.2)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:34.097370,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 62.5)","(14.0, 18.0, 17.0)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 17.392857142857142)","(2.7, 99999, 99990)","(13.0, 16.5, 13.583333333333334)"
12-01-2023 16:34:35.534581,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 62.5)","(14.0, 18.0, 17.0)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.142857142857142)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:36.814435,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 62.5)","(14.0, 18.0, 17.0)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.142857142857142)","(2.7, 99999, 99990)","(13.0, 16.5, 14.357142857142858)"
12-01-2023 16:34:38.135459,"(6.0, 11.5, 10.65)","(4.8, 7.0, 6.618181818181818)","(8.0, 99999, 99990)","(51.0, 75.0, 65.0)","(14.0, 18.0, 17.0)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.142857142857142)","(2.7, 99999, 99990)","(13.0, 16.5, 15.071428571428571)"
12-01-2023 16:34:39.495385,"(6.0, 11.0, 10.4)","(4.8, 7.0, 6.7)","(8.0, 99999, 99990)","(51.0, 80.0, 65.0)","(14.0, 18.0, 17.0)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.0)"
12-01-2023 16:34:40.773667,"(6.0, 11.0, 10.066666666666666)","(4.8, 7.0, 6.7)","(8.0, 99999, 99990)","(51.0, 80.0, 65.0)","(14.0, 18.0, 17.142857142857142)","(101.0, 150.0, 128.0)","(10.0, 10.5, 9.891304347826088)","(8.0, 19.0, 16.5)","(2.7, 99999, 99990)","(13.0, 16.5, 14.0)"
12-01-2023 16:34:42.082991,"(6.0, 11.0, 10.018181818181818)","(4.8, 7.0, 6.866666666666667)","(8.0, 99999, 99990)","(51.0, 80.0, 58.0)","(14.0, 18.0, 17.9)","(101.0, 150.0, 124.61538461538461)","(10.0, 10.5, 9.782608695652174)","(8.0, 19.0, 18.416666666666668)","(2.7, 99999, 99990)","(13.0, 16.5, 15.642857142857142)"
12-01-2023 16:34:43.395712,"(6.0, 11.0, 9.666666666666668)","(4.8, 7.0, 6.866666666666667)","(8.0, 99999, 99990)","(51.0, 90.0, 53.888888888888886)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.5, 9.705555555555556)","(8.0, 19.0, 18.5)","(2.7, 99999, 99990)","(13.0, 16.5, 16.615384615384617)"
12-01-2023 16:34:44.776085,"(6.0, 11.0, 9.5)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(51.0, 85.0, 71.0)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.5, 9.709090909090909)","(8.0, 21.0, 19.357142857142858)","(2.7, 99999, 99990)","(13.0, 18.0, 16.07142857142857)"
12-01-2023 16:34:46.056713,"(6.0, 11.0, 9.5)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(51.0, 75.0, 66.66666666666667)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 9.6)","(8.0, 20.0, 19.357142857142858)","(2.7, 99999, 99990)","(13.0, 17.5, 16.07142857142857)"
12-01-2023 16:34:47.469034,"(6.0, 11.0, 10.1)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(51.0, 80.0, 70.55555555555556)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 9.6)","(8.0, 20.0, 18.0)","(2.6, 99999, 99990)","(13.0, 17.5, 16.07142857142857)"
12-01-2023 16:34:49.146603,"(6.0, 11.0, 10.2)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(51.0, 75.0, 66.66666666666667)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 9.6)","(8.0, 20.0, 19.571428571428573)","(2.6, 99999, 99990)","(13.0, 17.5, 16.07142857142857)"
12-01-2023 16:34:50.605760,"(6.0, 11.0, 10.2)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(51.0, 75.0, 58.888888888888886)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 9.6)","(8.0, 21.0, 18.857142857142858)","(2.6, 99999, 99990)","(13.0, 17.5, 16.333333333333332)"
12-01-2023 16:34:52.339870,"(6.0, 10.5, 10.185714285714285)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(51.0, 70.0, 58.888888888888886)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 9.6)","(8.0, 20.0, 19.571428571428573)","(2.6, 99999, 99990)","(13.0, 17.5, 15.75)"
12-01-2023 16:34:54.078121,"(6.0, 10.5, 10.185714285714285)","(4.8, 7.0, 6.82)","(8.0, 99999, 99990)","(51.0, 70.0, 58.0)","(14.0, 18.5, 18.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 8.879999999999999)","(8.0, 21.0, 19.571428571428573)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:34:55.749187,"(6.0, 10.5, 9.933333333333334)","(4.8, 7.2, 6.857142857142858)","(8.0, 99999, 99990)","(51.0, 70.0, 58.0)","(14.0, 18.5, 19.166666666666668)","(101.0, 150.0, 129.375)","(10.0, 10.0, 9.085714285714287)","(8.0, 21.0, 20.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:34:57.059341,"(6.0, 10.5, 9.933333333333334)","(4.8, 7.2, 6.857142857142858)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 20.0, 20.333333333333332)","(101.0, 150.0, 129.375)","(10.0, 9.8, 9.3)","(8.0, 21.0, 20.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:34:58.621055,"(6.0, 10.5, 9.933333333333334)","(4.8, 7.2, 6.96)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 20.333333333333332)","(101.0, 150.0, 129.375)","(10.0, 9.6, 9.15)","(8.0, 21.0, 20.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:00.270652,"(6.0, 10.5, 9.933333333333334)","(4.8, 7.2, 6.96)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 123.33333333333333)","(10.0, 9.6, 9.15)","(8.0, 21.0, 20.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:01.579421,"(6.0, 10.5, 9.933333333333334)","(4.8, 7.2, 7.054545454545455)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 18.916666666666668)","(101.0, 150.0, 123.33333333333333)","(10.0, 9.6, 9.15)","(8.0, 21.0, 19.2)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:02.798663,"(6.0, 10.5, 9.933333333333334)","(4.8, 7.6, 7.054545454545455)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 18.916666666666668)","(101.0, 150.0, 123.33333333333333)","(10.0, 9.6, 9.2)","(8.0, 20.0, 20.375)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:03.960776,"(6.0, 10.5, 9.333333333333334)","(4.8, 7.4, 7.0)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 18.916666666666668)","(101.0, 150.0, 107.14285714285714)","(10.0, 9.6, 9.2)","(8.0, 21.0, 20.375)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:05.204931,"(6.0, 10.5, 9.333333333333334)","(4.8, 7.4, 6.828571428571428)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 107.14285714285714)","(10.0, 9.6, 9.2)","(8.0, 21.0, 20.375)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:06.508940,"(6.0, 10.5, 9.333333333333334)","(4.8, 7.4, 6.828571428571428)","(8.0, 99999, 99990)","(51.0, 70.0, 56.95652173913044)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 107.14285714285714)","(10.0, 9.6, 9.2)","(8.0, 21.0, 19.5)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:07.915696,"(6.0, 10.5, 9.1875)","(4.8, 7.4, 7.276923076923077)","(8.0, 99999, 99990)","(51.0, 65.0, 52.142857142857146)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 107.14285714285714)","(10.0, 9.6, 9.2)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:09.193494,"(6.0, 10.5, 9.1875)","(4.8, 7.4, 7.24)","(8.0, 99999, 99990)","(51.0, 65.0, 52.142857142857146)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 128.57142857142858)","(10.0, 9.6, 9.2)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:10.500304,"(6.0, 10.5, 9.25)","(4.8, 7.4, 7.24)","(8.0, 99999, 99990)","(51.0, 65.0, 52.142857142857146)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.6, 9.2)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:11.805350,"(6.0, 10.5, 9.25)","(4.8, 7.4, 7.276923076923077)","(8.0, 99999, 99990)","(51.0, 65.0, 56.0)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.6, 8.977777777777778)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:13.301614,"(6.0, 10.5, 9.25)","(4.8, 7.4, 7.24)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.6, 8.977777777777778)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:14.602992,"(6.0, 10.5, 9.25)","(4.8, 7.4, 7.24)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.6, 8.977777777777778)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:16.246595,"(6.0, 10.5, 9.25)","(4.8, 7.4, 7.24)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 21.0, 19.333333333333332)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.6, 8.977777777777778)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:17.837694,"(6.0, 10.5, 9.25)","(4.8, 7.4, 7.24)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 21.0, 19.4)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.6, 9.044444444444444)","(8.0, 20.0, 19.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:19.488240,"(6.0, 10.0, 9.363636363636363)","(4.8, 7.4, 7.066666666666666)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 20.0, 20.838709677419356)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.4, 9.044444444444444)","(8.0, 20.0, 19.875)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:21.083752,"(6.0, 10.0, 9.363636363636363)","(4.8, 7.4, 7.066666666666666)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 21.0, 20.666666666666668)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.4, 9.044444444444444)","(8.0, 21.0, 20.0)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
12-01-2023 16:35:22.880251,"(6.0, 10.0, 9.299999999999999)","(4.8, 7.4, 6.9714285714285715)","(8.0, 99999, 99990)","(51.0, 65.0, 58.57142857142857)","(14.0, 21.0, 20.895833333333332)","(101.0, 150.0, 133.33333333333331)","(10.0, 9.4, 8.2875)","(8.0, 21.0, 20.272727272727273)","(2.6, 99999, 99990)","(13.0, 17.5, 15.166666666666666)"
