,Jet Impact,Hey Grace,Circus Craze,Global Glory,Garside,Go Go Snow,Petina,Devonish Girl
10-01-2023 12:48:48.546460,"(4.6, 8.6, 8.538461538461538)","(10.0, 14.0, 13.875)","(11.0, 21.0, 19.65)","(4.8, 11.0, 9.86)","(2.7, 3.9, 3.083333333333333)","(12.0, 26.0, 21.8)","(10.0, 11.5, 11.025)","(7.5, 24.0, 16.6)"
10-01-2023 12:48:49.713288,"(4.6, 8.6, 8.538461538461538)","(10.0, 14.0, 13.875)","(11.0, 21.0, 19.65)","(4.8, 11.0, 9.86)","(2.7, 3.9, 3.0425)","(12.0, 26.0, 21.8)","(10.0, 11.5, 11.025)","(7.5, 24.0, 16.6)"
10-01-2023 12:48:50.989696,"(4.6, 8.6, 8.5)","(10.0, 14.0, 13.875)","(11.0, 21.0, 19.65)","(4.8, 11.0, 7.747058823529412)","(2.7, 3.9, 3.385)","(12.0, 26.0, 21.2)","(10.0, 11.5, 11.025)","(7.5, 24.0, 16.6)"
10-01-2023 12:48:52.230071,"(4.6, 8.4, 8.22)","(10.0, 14.0, 13.875)","(11.0, 21.0, 19.65)","(4.8, 10.5, 9.06)","(2.7, 3.85, 3.385)","(12.0, 26.0, 20.15625)","(10.0, 11.5, 11.025)","(7.5, 24.0, 21.2625)"
10-01-2023 12:48:53.401313,"(4.6, 8.4, 8.22)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 10.0, 8.718181818181819)","(2.7, 3.85, 3.36)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 24.0, 17.35)"
10-01-2023 12:48:54.519316,"(4.6, 8.4, 8.22)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 10.0, 7.985714285714286)","(2.7, 3.8, 3.36)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 22.0, 17.866666666666667)"
10-01-2023 12:48:55.595392,"(4.6, 8.4, 8.22)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 10.0, 7.985714285714286)","(2.7, 3.8, 3.36)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 22.0, 17.866666666666667)"
10-01-2023 12:48:56.800858,"(4.6, 8.4, 8.22)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 10.0, 8.9)","(2.7, 3.8, 3.335)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 22.0, 11.044444444444444)"
10-01-2023 12:48:58.081759,"(4.6, 8.6, 8.5)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.8, 8.74)","(2.7, 3.75, 3.335)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 11.044444444444444)"
10-01-2023 12:48:59.327568,"(4.6, 8.8, 8.436363636363637)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.6, 8.58)","(2.7, 3.75, 3.335)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.333333333333334)"
10-01-2023 12:49:00.503522,"(4.6, 8.8, 8.436363636363637)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.4, 8.58)","(2.7, 3.75, 3.335)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:01.649907,"(4.6, 8.8, 8.436363636363637)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.4, 8.766666666666666)","(2.7, 3.75, 3.31)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:02.781709,"(4.6, 8.8, 8.533333333333333)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.2, 8.766666666666666)","(2.7, 3.7, 3.31)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:03.968032,"(4.6, 9.0, 8.7)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.2, 8.766666666666666)","(2.7, 3.7, 3.31)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:05.170444,"(4.6, 9.0, 8.7)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 9.2, 8.233333333333333)","(2.7, 3.7, 3.505)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:06.364028,"(4.6, 9.0, 8.8)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 8.6, 8.233333333333333)","(2.7, 3.7, 3.505)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:07.572780,"(4.6, 9.0, 8.8)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 8.6, 8.233333333333333)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:08.732283,"(4.6, 9.2, 8.52142857142857)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 8.6, 8.233333333333333)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:09.931647,"(4.6, 9.2, 8.373913043478261)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 8.6, 8.233333333333333)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:11.134680,"(4.6, 9.2, 8.373913043478261)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 19.65)","(4.8, 8.6, 8.233333333333333)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:12.298914,"(4.6, 9.2, 8.628571428571428)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.6, 8.233333333333333)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:13.415840,"(4.6, 9.2, 8.628571428571428)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.6, 7.699999999999999)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:14.538761,"(4.6, 9.2, 8.628571428571428)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.6, 7.5)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:15.687058,"(4.6, 9.6, 9.25)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.6, 7.185714285714285)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:16.922379,"(4.6, 10.0, 8.971428571428572)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.6, 5.788888888888889)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:18.054028,"(4.6, 10.0, 8.971428571428572)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.6, 8.055555555555555)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:19.157358,"(4.6, 10.0, 8.971428571428572)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.4, 8.055555555555555)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:20.165541,"(4.6, 10.0, 8.971428571428572)","(10.0, 14.0, 13.854166666666668)","(11.0, 21.0, 20.4375)","(4.8, 8.4, 6.480952380952381)","(2.7, 3.7, 3.037)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:21.333614,"(4.6, 10.0, 9.384615384615385)","(10.0, 14.0, 13.75)","(11.0, 21.0, 20.4375)","(4.8, 8.0, 6.5)","(2.7, 3.55, 3.3925)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:22.512262,"(4.6, 10.0, 9.384615384615385)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 8.0, 6.5)","(2.7, 3.55, 3.3925)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:23.678781,"(4.6, 10.0, 9.384615384615385)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.8, 7.3)","(2.7, 3.55, 3.3925)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:24.788313,"(4.6, 10.0, 9.384615384615385)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.8, 7.3)","(2.7, 3.55, 3.3925)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:25.881509,"(4.6, 9.4, 8.05)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.8, 7.522222222222222)","(2.7, 3.7, 3.2125)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:26.984109,"(4.6, 10.0, 9.333333333333334)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.6, 7.344444444444444)","(2.7, 3.25, 3.085)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:28.122745,"(4.6, 10.0, 9.333333333333334)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.6, 7.166666666666667)","(2.7, 3.25, 3.085)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:29.321600,"(4.6, 10.0, 9.333333333333334)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.4, 7.166666666666667)","(2.7, 3.25, 3.085)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:30.452842,"(4.6, 10.0, 9.333333333333334)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.4, 6.14)","(2.7, 3.25, 3.085)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:31.547336,"(4.6, 10.0, 9.333333333333334)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.4, 5.550746268656717)","(2.7, 3.25, 3.085)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 11.025)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:32.707549,"(4.6, 10.0, 9.5)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.4, 5.990909090909091)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 10.3125)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:33.813558,"(4.6, 9.8, 9.4)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.2, 6.811111111111111)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 10.3125)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:34.951220,"(4.6, 9.8, 9.4)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.0, 6.811111111111111)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.76764705882353)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:36.060762,"(4.6, 9.8, 9.4)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.0, 6.811111111111111)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.76764705882353)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:37.184409,"(4.6, 9.8, 9.4)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.4375)","(4.8, 7.0, 6.811111111111111)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.76764705882353)","(7.5, 21.0, 10.30909090909091)"
10-01-2023 12:49:38.530103,"(4.6, 9.0, 7.166666666666666)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.59090909090909)","(4.8, 7.0, 6.811111111111111)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.76764705882353)","(7.5, 21.0, 10.478260869565217)"
10-01-2023 12:49:39.840847,"(4.6, 9.6, 9.366666666666667)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.59090909090909)","(4.8, 7.0, 6.811111111111111)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.76764705882353)","(7.5, 21.0, 10.478260869565217)"
10-01-2023 12:49:41.164892,"(4.6, 9.6, 9.459999999999999)","(10.0, 14.0, 13.681818181818182)","(11.0, 21.0, 20.166666666666668)","(4.8, 6.8, 5.49672131147541)","(2.7, 3.25, 2.9475)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.76764705882353)","(7.5, 21.0, 10.478260869565217)"
10-01-2023 12:49:42.540197,"(4.6, 9.6, 9.459999999999999)","(10.0, 14.0, 13.681818181818182)","(11.0, 22.0, 20.166666666666668)","(4.8, 6.8, 5.49672131147541)","(2.7, 3.25, 3.063)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.5, 9.981818181818182)","(7.5, 21.0, 10.478260869565217)"
10-01-2023 12:49:43.873973,"(4.6, 9.6, 9.459999999999999)","(10.0, 14.0, 13.681818181818182)","(11.0, 22.0, 21.083333333333332)","(4.8, 6.8, 5.49672131147541)","(2.7, 3.25, 3.063)","(12.0, 26.0, 21.547619047619047)","(10.0, 11.0, 9.73125)","(7.5, 21.0, 10.478260869565217)"
10-01-2023 12:49:45.093686,"(4.6, 9.6, 9.459999999999999)","(10.0, 14.0, 12.666666666666666)","(11.0, 22.0, 21.083333333333332)","(4.8, 6.8, 6.1)","(2.7, 3.25, 3.063)","(12.0, 26.0, 20.5)","(10.0, 11.0, 9.73125)","(7.5, 21.0, 11.666666666666666)"
10-01-2023 12:49:46.271145,"(4.6, 9.6, 8.933333333333334)","(10.0, 14.0, 12.75)","(11.0, 22.0, 21.083333333333332)","(4.8, 6.6, 5.433333333333334)","(2.7, 3.25, 3.0066666666666664)","(12.0, 26.0, 24.22222222222222)","(10.0, 11.0, 9.723529411764705)","(7.5, 20.0, 18.794117647058822)"
10-01-2023 12:49:47.536818,"(4.6, 9.8, 9.0)","(10.0, 13.0, 12.8)","(11.0, 22.0, 21.083333333333332)","(4.8, 5.7, 5.347368421052631)","(2.7, 3.05, 3.04)","(12.0, 25.0, 23.333333333333332)","(10.0, 11.0, 9.727272727272727)","(7.5, 19.5, 14.74)"
10-01-2023 12:49:48.779437,"(4.6, 9.8, 9.0)","(10.0, 14.0, 12.8)","(11.0, 22.0, 21.083333333333332)","(4.8, 6.6, 5.347368421052631)","(2.7, 3.2, 3.01)","(12.0, 24.0, 23.214285714285715)","(10.0, 11.0, 9.799999999999999)","(7.5, 19.5, 15.740384615384617)"
10-01-2023 12:49:49.981635,"(4.6, 9.8, 9.254545454545454)","(10.0, 14.0, 13.379310344827587)","(11.0, 22.0, 21.083333333333332)","(4.8, 6.4, 6.0)","(2.7, 3.15, 2.951363636363636)","(12.0, 24.0, 23.214285714285715)","(10.0, 11.0, 9.799999999999999)","(7.5, 19.5, 15.740384615384617)"
10-01-2023 12:49:51.120678,"(4.6, 9.8, 9.254545454545454)","(10.0, 14.0, 13.379310344827587)","(11.0, 22.0, 21.083333333333332)","(4.8, 6.4, 5.707692307692308)","(2.7, 3.15, 2.956)","(12.0, 24.0, 22.25)","(10.0, 11.0, 9.9)","(7.5, 19.5, 15.740384615384617)"
10-01-2023 12:49:52.259912,"(4.6, 9.8, 9.254545454545454)","(10.0, 14.0, 13.25)","(11.0, 22.0, 19.5)","(4.8, 6.4, 5.733333333333333)","(2.7, 3.1, 2.956)","(12.0, 24.0, 22.625)","(10.0, 10.5, 9.554545454545455)","(7.5, 19.5, 15.740384615384617)"
10-01-2023 12:49:53.452234,"(4.6, 9.8, 9.254545454545454)","(10.0, 14.0, 13.25)","(11.0, 22.0, 19.5)","(4.8, 6.4, 5.733333333333333)","(2.7, 3.1, 2.956)","(12.0, 24.0, 22.69047619047619)","(10.0, 10.5, 9.554545454545455)","(7.5, 19.5, 15.740384615384617)"
10-01-2023 12:49:54.688659,"(4.6, 9.8, 9.32)","(10.0, 14.0, 13.25)","(11.0, 22.0, 20.875)","(4.8, 6.4, 5.436065573770492)","(2.7, 3.1, 2.956)","(12.0, 24.0, 22.166666666666668)","(10.0, 10.5, 9.651428571428571)","(7.5, 19.5, 15.740384615384617)"
10-01-2023 12:49:55.957798,"(4.6, 9.8, 9.32)","(10.0, 14.0, 13.25)","(11.0, 22.0, 20.875)","(4.8, 6.4, 5.436065573770492)","(2.7, 3.1, 2.956)","(12.0, 24.0, 22.166666666666668)","(10.0, 10.5, 9.651428571428571)","(7.5, 19.5, 15.48181818181818)"
10-01-2023 12:49:57.238047,"(4.6, 9.8, 9.32)","(10.0, 14.0, 13.25)","(11.0, 22.0, 21.1)","(4.8, 6.4, 5.436065573770492)","(2.7, 3.1, 2.9416666666666664)","(12.0, 24.0, 22.166666666666668)","(10.0, 10.5, 9.651428571428571)","(7.5, 19.5, 15.48181818181818)"
10-01-2023 12:49:58.442475,"(4.8, 9.8, 9.32)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.11111111111111)","(4.8, 6.4, 5.436065573770492)","(2.7, 3.05, 2.9416666666666664)","(12.0, 24.0, 22.166666666666668)","(10.0, 10.5, 9.651428571428571)","(7.5, 19.5, 15.48181818181818)"
10-01-2023 12:49:59.706069,"(4.8, 9.8, 9.32)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.333333333333332)","(4.8, 6.4, 5.616666666666667)","(2.7, 3.05, 2.9416666666666664)","(12.0, 24.0, 22.166666666666668)","(10.0, 10.5, 9.848275862068967)","(7.5, 19.5, 17.151515151515152)"
10-01-2023 12:50:00.924439,"(4.8, 9.8, 9.266666666666667)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.428571428571427)","(4.8, 6.2, 5.544827586206897)","(2.7, 3.05, 2.9416666666666664)","(12.0, 24.0, 22.214285714285715)","(10.0, 10.5, 9.848275862068967)","(7.5, 18.0, 17.151515151515152)"
10-01-2023 12:50:02.138091,"(4.8, 9.8, 9.266666666666667)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.428571428571427)","(4.8, 6.2, 5.544827586206897)","(2.7, 3.05, 2.9416666666666664)","(12.0, 24.0, 22.214285714285715)","(10.0, 10.5, 9.848275862068967)","(7.5, 18.0, 17.151515151515152)"
10-01-2023 12:50:03.384682,"(4.8, 9.8, 9.266666666666667)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.2, 5.927272727272728)","(2.7, 3.05, 2.9652173913043476)","(12.0, 24.0, 22.333333333333332)","(10.0, 10.5, 9.69)","(7.5, 18.0, 17.151515151515152)"
10-01-2023 12:50:04.589082,"(4.8, 9.8, 9.32)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.927272727272728)","(2.7, 3.0, 2.92258064516129)","(12.0, 24.0, 22.4375)","(10.0, 10.5, 9.69)","(7.5, 18.0, 14.666666666666666)"
10-01-2023 12:50:05.787393,"(4.8, 9.8, 9.32)","(10.0, 14.0, 12.8)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.927272727272728)","(2.7, 3.0, 2.92258064516129)","(12.0, 24.0, 22.4375)","(10.0, 10.5, 9.848275862068967)","(7.5, 17.5, 15.2)"
10-01-2023 12:50:07.002597,"(4.8, 9.8, 8.84)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.580952380952381)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.848275862068967)","(7.5, 17.0, 16.05263157894737)"
10-01-2023 12:50:08.148604,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.580952380952381)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.740625)","(7.5, 17.0, 16.05263157894737)"
10-01-2023 12:50:09.303407,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.580952380952381)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.740625)","(7.5, 17.0, 16.05263157894737)"
10-01-2023 12:50:10.543479,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.36)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.740625)","(7.5, 17.0, 15.026315789473685)"
10-01-2023 12:50:11.789456,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 6.0, 5.48)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.69)","(7.5, 16.5, 14.852941176470589)"
10-01-2023 12:50:13.016193,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.9, 5.48)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.69)","(7.5, 16.5, 14.852941176470589)"
10-01-2023 12:50:14.154233,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.9, 5.48)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.75)","(10.0, 10.5, 9.69)","(7.5, 16.5, 14.944444444444445)"
10-01-2023 12:50:15.286475,"(4.8, 9.8, 9.32)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.9, 5.266666666666667)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.75)","(10.0, 10.5, 9.848275862068967)","(7.5, 16.5, 14.852941176470589)"
10-01-2023 12:50:16.340095,"(4.8, 9.8, 9.114285714285714)","(10.0, 14.0, 13.25)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.8, 5.266666666666667)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.75)","(10.0, 10.5, 9.848275862068967)","(7.5, 16.5, 14.852941176470589)"
10-01-2023 12:50:17.494421,"(4.8, 9.8, 9.114285714285714)","(10.0, 14.0, 12.88888888888889)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.8, 5.266666666666667)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.75)","(10.0, 10.5, 9.848275862068967)","(7.5, 16.5, 14.346153846153847)"
10-01-2023 12:50:18.545880,"(4.8, 9.8, 9.114285714285714)","(10.0, 14.0, 12.88888888888889)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.8, 5.2272727272727275)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.75)","(10.0, 10.5, 9.848275862068967)","(7.5, 16.5, 15.434782608695652)"
10-01-2023 12:50:19.626374,"(4.8, 9.8, 9.114285714285714)","(10.0, 14.0, 13.333333333333334)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.8, 5.4)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.75)","(10.0, 10.5, 9.848275862068967)","(7.5, 16.5, 13.875)"
10-01-2023 12:50:20.716264,"(4.8, 9.8, 9.153846153846153)","(10.0, 14.0, 13.333333333333334)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.45)","(2.7, 3.0, 2.9)","(12.0, 24.0, 22.26923076923077)","(10.0, 10.5, 9.9)","(7.5, 16.5, 13.875)"
10-01-2023 12:50:21.834465,"(4.8, 9.8, 8.75)","(10.0, 14.0, 13.166666666666666)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.45)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.9)","(7.5, 16.5, 13.875)"
10-01-2023 12:50:22.961234,"(4.8, 9.8, 9.153846153846153)","(10.0, 14.0, 13.0625)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.45)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.9)","(7.5, 16.5, 13.875)"
10-01-2023 12:50:24.034255,"(4.8, 9.8, 9.153846153846153)","(10.0, 14.0, 13.0625)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.45)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.825)","(7.5, 16.5, 13.772727272727273)"
10-01-2023 12:50:25.123503,"(4.8, 9.8, 9.153846153846153)","(10.0, 14.0, 13.0625)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.45)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.799999999999999)","(7.5, 16.5, 13.772727272727273)"
10-01-2023 12:50:26.175546,"(4.8, 9.8, 9.153846153846153)","(10.0, 13.5, 12.73076923076923)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.45)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.887500000000001)","(7.5, 16.5, 13.772727272727273)"
10-01-2023 12:50:27.285284,"(4.8, 9.8, 9.153846153846153)","(10.0, 13.5, 12.6875)","(12.0, 22.0, 21.46666666666667)","(4.8, 5.7, 5.3)","(2.7, 3.0, 2.9)","(12.0, 24.0, 23.0)","(10.0, 10.5, 9.887500000000001)","(7.5, 16.5, 13.772727272727273)"
