,Sals Blue Boy,Blink You Lose,Fake Promises,Hank Tank,Edge Gambler,Make It Count,Boston Budgies,Blazing Bob
08-01-2023 18:40:44.988068,"(2.4, 3.0, 2.984516129032258)","(5.0, 6.2, 6.169491525423729)","(10.0, 14.5, 14.470588235294118)","(91.0, 170.0, 156.36363636363637)","(5.0, 7.2, 7.05)","(91.0, 270.0, 254.0)","(31.0, 48.0, 45.0)","(3.5, 4.1, 3.9555555555555557)"
08-01-2023 18:40:46.130309,"(2.4, 3.0, 2.9836363636363634)","(5.0, 6.2, 6.170967741935484)","(10.0, 14.5, 14.470588235294118)","(91.0, 170.0, 157.5)","(5.0, 7.2, 7.05)","(91.0, 270.0, 190.0)","(31.0, 46.0, 45.625)","(3.5, 4.0, 3.95)"
08-01-2023 18:40:47.295634,"(2.4, 3.0, 2.986829268292683)","(5.0, 6.2, 6.175206611570248)","(10.0, 14.5, 14.472222222222221)","(91.0, 170.0, 151.25)","(5.0, 7.2, 7.05)","(91.0, 270.0, 254.0)","(31.0, 46.0, 47.5)","(3.5, 4.0, 3.9619999999999997)"
08-01-2023 18:40:48.513617,"(2.4, 3.0, 2.986829268292683)","(5.0, 6.2, 6.1547445255474456)","(10.0, 14.5, 14.472222222222221)","(91.0, 170.0, 157.5)","(5.0, 7.2, 7.08)","(91.0, 270.0, 190.0)","(31.0, 50.0, 47.5)","(3.5, 4.0, 3.9654545454545453)"
08-01-2023 18:40:49.708150,"(2.45, 3.05, 3.009577464788732)","(5.5, 6.2, 6.1547445255474456)","(10.0, 14.5, 14.708333333333334)","(91.0, 170.0, 157.5)","(5.0, 7.2, 7.076923076923077)","(91.0, 270.0, 254.0)","(31.0, 50.0, 47.5)","(3.5, 4.0, 3.9654545454545453)"
08-01-2023 18:40:50.972615,"(2.45, 3.05, 3.007808219178082)","(5.5, 6.2, 6.147222222222222)","(10.0, 15.0, 14.75)","(91.0, 170.0, 151.25)","(5.0, 7.2, 7.076923076923077)","(91.0, 270.0, 190.0)","(31.0, 50.0, 47.5)","(3.5, 4.0, 3.9642857142857144)"
08-01-2023 18:40:52.370692,"(2.45, 3.05, 3.0037037037037035)","(5.5, 6.2, 6.146853146853147)","(10.0, 15.0, 14.75)","(91.0, 170.0, 151.25)","(5.0, 7.2, 7.076923076923077)","(91.0, 270.0, 253.33333333333334)","(31.0, 50.0, 47.5)","(3.5, 4.0, 3.9642857142857144)"
08-01-2023 18:40:53.416799,"(2.45, 3.05, 3.0037037037037035)","(5.5, 6.2, 6.146853146853147)","(10.0, 15.0, 14.75)","(91.0, 170.0, 151.25)","(5.0, 7.2, 7.076923076923077)","(91.0, 270.0, 251.25)","(31.0, 50.0, 47.5)","(3.5, 4.0, 3.9642857142857144)"
08-01-2023 18:40:54.511862,"(2.45, 3.05, 3.011290322580645)","(5.5, 6.2, 6.113157894736842)","(10.0, 14.5, 14.477272727272727)","(91.0, 170.0, 145.0)","(5.0, 7.2, 7.138461538461539)","(91.0, 260.0, 251.11111111111111)","(31.0, 50.0, 47.5)","(3.5, 4.0, 3.9607843137254903)"
08-01-2023 18:40:55.667830,"(2.5, 3.0, 2.9844444444444442)","(5.5, 6.2, 6.091803278688524)","(10.0, 14.5, 14.477272727272727)","(91.0, 150.0, 145.0)","(5.0, 7.2, 7.171428571428572)","(91.0, 260.0, 196.0)","(31.0, 50.0, 47.5)","(3.4, 4.0, 3.964583333333333)"
08-01-2023 18:40:56.798103,"(2.5, 3.0, 2.9793333333333334)","(5.5, 6.2, 6.113157894736842)","(10.0, 14.5, 14.477272727272727)","(91.0, 150.0, 145.0)","(5.0, 7.2, 7.133333333333334)","(91.0, 260.0, 188.75)","(31.0, 50.0, 47.5)","(3.4, 4.0, 3.981578947368421)"
08-01-2023 18:40:57.954868,"(2.5, 3.0, 2.9876923076923076)","(5.5, 6.2, 6.113157894736842)","(10.0, 14.5, 14.477272727272727)","(91.0, 150.0, 145.0)","(5.0, 7.2, 7.133333333333334)","(91.0, 250.0, 196.66666666666666)","(31.0, 50.0, 47.5)","(3.4, 4.0, 3.9775)"
08-01-2023 18:40:59.136641,"(2.5, 3.0, 2.968421052631579)","(5.5, 6.2, 6.157377049180328)","(10.0, 14.5, 14.477272727272727)","(91.0, 150.0, 145.0)","(5.0, 7.2, 7.133333333333334)","(91.0, 250.0, 196.66666666666666)","(31.0, 50.0, 47.5)","(3.4, 4.0, 3.9775)"
08-01-2023 18:41:00.199261,"(2.5, 3.0, 2.970666666666667)","(5.5, 6.2, 6.159055118110237)","(10.0, 14.5, 14.477272727272727)","(91.0, 150.0, 145.0)","(5.0, 7.2, 7.033333333333333)","(91.0, 250.0, 196.66666666666666)","(31.0, 50.0, 47.5)","(3.4, 4.0, 3.9775)"
08-01-2023 18:41:01.303834,"(2.5, 3.0, 2.960769230769231)","(5.0, 6.2, 6.159055118110237)","(10.0, 14.5, 14.477272727272727)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.057142857142857)","(91.0, 250.0, 187.77777777777777)","(31.0, 50.0, 47.5)","(3.3, 4.0, 3.967741935483871)"
08-01-2023 18:41:02.461475,"(2.5, 2.98, 2.9782608695652173)","(5.0, 6.2, 6.1616)","(10.0, 14.5, 14.647058823529411)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.057142857142857)","(91.0, 250.0, 196.66666666666666)","(31.0, 50.0, 47.5)","(3.3, 4.0, 3.9688524590163934)"
08-01-2023 18:41:03.581004,"(2.5, 2.98, 2.969333333333333)","(5.0, 6.2, 6.159055118110237)","(10.0, 15.0, 14.647058823529411)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.057142857142857)","(91.0, 250.0, 194.0)","(31.0, 50.0, 47.89473684210526)","(3.3, 4.0, 3.971212121212121)"
08-01-2023 18:41:04.657318,"(2.5, 2.98, 2.956969696969697)","(5.0, 6.2, 6.1633587786259545)","(10.0, 15.0, 14.666666666666666)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057142857142857)","(91.0, 250.0, 175.83333333333334)","(31.0, 50.0, 46.25)","(3.3, 4.0, 4.011111111111111)"
08-01-2023 18:41:05.725023,"(2.5, 2.98, 2.9593333333333334)","(5.0, 6.2, 6.150704225352113)","(10.0, 15.0, 14.777777777777779)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.057142857142857)","(91.0, 240.0, 175.83333333333334)","(31.0, 50.0, 47.82608695652174)","(3.3, 4.1, 3.9275)"
08-01-2023 18:41:06.983925,"(2.5, 3.0, 2.9615094339622643)","(5.0, 6.2, 6.141258741258741)","(10.0, 15.0, 14.7)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.032258064516129)","(91.0, 240.0, 189.23076923076923)","(31.0, 50.0, 47.05882352941177)","(3.3, 3.95, 3.921875)"
08-01-2023 18:41:08.229722,"(2.5, 3.0, 2.96655737704918)","(5.0, 6.2, 6.1633587786259545)","(10.0, 15.0, 14.7)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057142857142857)","(91.0, 240.0, 175.83333333333334)","(31.0, 50.0, 45.86666666666667)","(3.3, 3.95, 3.91)"
08-01-2023 18:41:09.472506,"(2.5, 3.0, 2.9714285714285715)","(5.0, 6.2, 6.1633587786259545)","(10.0, 15.0, 14.7)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.025)","(91.0, 240.0, 185.0)","(31.0, 48.0, 46.0)","(3.3, 3.95, 3.902941176470588)"
08-01-2023 18:41:10.812122,"(2.5, 3.0, 2.9717894736842103)","(5.0, 6.2, 6.137414965986395)","(10.0, 15.0, 14.777777777777779)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.025)","(91.0, 240.0, 185.0)","(31.0, 48.0, 45.64705882352941)","(3.3, 3.95, 3.9287878787878787)"
08-01-2023 18:41:12.161318,"(2.5, 3.0, 2.9827777777777778)","(5.0, 6.2, 6.137414965986395)","(10.0, 15.0, 14.688524590163935)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.025)","(91.0, 240.0, 186.66666666666666)","(31.0, 48.0, 44.8)","(3.3, 3.95, 3.944927536231884)"
08-01-2023 18:41:13.369263,"(2.5, 3.0, 2.980851063829787)","(5.0, 6.2, 6.139869281045752)","(10.0, 15.0, 14.672413793103448)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.0285714285714285)","(91.0, 240.0, 186.66666666666666)","(31.0, 48.0, 44.8)","(3.3, 4.0, 3.946268656716418)"
08-01-2023 18:41:14.530209,"(2.5, 3.0, 2.9654545454545453)","(5.0, 6.2, 6.139869281045752)","(10.0, 15.0, 14.68421052631579)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.045714285714285)","(91.0, 240.0, 186.66666666666666)","(31.0, 46.0, 45.0)","(3.3, 4.0, 3.946268656716418)"
08-01-2023 18:41:15.700608,"(2.5, 3.0, 2.9652459016393444)","(5.0, 6.2, 6.137414965986395)","(10.0, 15.0, 14.709090909090909)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.045714285714285)","(91.0, 240.0, 186.66666666666666)","(31.0, 46.0, 45.14285714285714)","(3.3, 4.0, 3.953846153846154)"
08-01-2023 18:41:16.887971,"(2.5, 2.98, 2.9752272727272726)","(5.0, 6.2, 6.137414965986395)","(10.0, 15.0, 14.795918367346939)","(81.0, 170.0, 158.75)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 46.0, 44.90909090909091)","(3.3, 4.0, 3.9695121951219514)"
08-01-2023 18:41:17.972604,"(2.5, 2.98, 2.954838709677419)","(5.0, 6.2, 6.165573770491804)","(10.0, 15.0, 14.795918367346939)","(81.0, 170.0, 158.75)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 46.0, 44.90909090909091)","(3.3, 4.0, 3.9695121951219514)"
08-01-2023 18:41:19.029017,"(2.5, 2.96, 2.9501449275362317)","(5.0, 6.2, 6.165573770491804)","(10.0, 15.0, 14.795918367346939)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 46.0, 46.54545454545455)","(3.3, 4.0, 3.9944444444444445)"
08-01-2023 18:41:20.171261,"(2.5, 2.96, 2.9501449275362317)","(5.0, 6.2, 6.1536)","(10.0, 15.0, 14.795918367346939)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 48.0, 46.54545454545455)","(3.4, 4.0, 3.9727272727272727)"
08-01-2023 18:41:21.271916,"(2.5, 2.96, 2.953207547169811)","(5.0, 6.2, 6.15483870967742)","(10.0, 15.0, 14.75)","(81.0, 170.0, 145.0)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 48.0, 45.44)","(3.4, 4.1, 3.9583916083916084)"
08-01-2023 18:41:22.374401,"(2.5, 2.96, 2.9514285714285715)","(5.5, 6.2, 6.155384615384616)","(10.0, 15.0, 14.75)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 200.0)","(31.0, 48.0, 46.18181818181818)","(3.4, 4.1, 3.9532608695652174)"
08-01-2023 18:41:23.453572,"(2.5, 2.96, 2.9525)","(5.5, 6.2, 6.174137931034483)","(10.0, 15.0, 14.8125)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 48.0, 47.55555555555556)","(3.4, 4.1, 3.9583333333333335)"
08-01-2023 18:41:24.557316,"(2.5, 2.96, 2.954705882352941)","(5.5, 6.2, 6.16271186440678)","(10.0, 15.0, 14.8125)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 204.44444444444446)","(31.0, 48.0, 46.18181818181818)","(3.4, 4.0, 3.9583333333333335)"
08-01-2023 18:41:25.698875,"(2.5, 2.96, 2.9541935483870967)","(5.5, 6.2, 6.16)","(10.0, 15.0, 14.75)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.054054054054054)","(91.0, 240.0, 195.55555555555554)","(31.0, 48.0, 45.44)","(3.4, 4.0, 3.9567164179104477)"
08-01-2023 18:41:26.834223,"(2.5, 2.96, 2.953333333333333)","(5.5, 6.2, 6.1616)","(10.0, 15.0, 14.8125)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057534246575343)","(91.0, 240.0, 204.44444444444446)","(31.0, 48.0, 45.44)","(3.4, 4.0, 3.9452830188679244)"
08-01-2023 18:41:27.828866,"(2.5, 2.96, 2.9448275862068964)","(5.5, 6.2, 6.164227642276423)","(10.0, 15.0, 14.8125)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057534246575343)","(91.0, 240.0, 181.8181818181818)","(31.0, 48.0, 46.18181818181818)","(3.4, 4.0, 3.9553846153846153)"
08-01-2023 18:41:28.859805,"(2.5, 2.96, 2.9420408163265304)","(5.5, 6.2, 6.16)","(10.0, 15.0, 14.722222222222221)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057534246575343)","(91.0, 240.0, 177.77777777777777)","(31.0, 48.0, 46.18181818181818)","(3.4, 4.0, 3.9567164179104477)"
08-01-2023 18:41:30.003649,"(2.5, 2.96, 2.9384615384615382)","(5.5, 6.2, 6.172972972972973)","(10.0, 15.0, 15.092592592592593)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057534246575343)","(91.0, 240.0, 204.44444444444446)","(31.0, 48.0, 44.25)","(3.4, 4.0, 3.9623376623376623)"
08-01-2023 18:41:31.135579,"(2.5, 2.94, 2.9223529411764706)","(5.5, 6.2, 6.174358974358975)","(10.0, 15.5, 15.166666666666666)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.057534246575343)","(91.0, 240.0, 177.77777777777777)","(31.0, 46.0, 44.17391304347826)","(3.4, 4.0, 3.944230769230769)"
08-01-2023 18:41:32.304876,"(2.5, 2.94, 2.9201793721973095)","(5.5, 6.2, 6.196460176991151)","(10.0, 15.5, 15.287878787878787)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 6.982978723404255)","(91.0, 240.0, 192.0)","(31.0, 46.0, 44.73684210526316)","(3.4, 4.0, 3.939622641509434)"
08-01-2023 18:41:33.366383,"(2.5, 2.92, 2.9046666666666665)","(5.5, 6.2, 6.196078431372549)","(10.0, 15.5, 15.287878787878787)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.0, 6.977319587628866)","(91.0, 240.0, 196.36363636363637)","(31.0, 46.0, 44.5)","(3.4, 4.0, 3.9605263157894735)"
08-01-2023 18:41:34.373838,"(2.5, 2.88, 2.8744444444444444)","(5.5, 6.4, 6.21965811965812)","(10.0, 15.5, 15.258620689655173)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 6.9932584269662925)","(91.0, 240.0, 215.0)","(31.0, 46.0, 43.666666666666664)","(3.4, 4.0, 4.005952380952381)"
08-01-2023 18:41:35.455238,"(2.5, 2.88, 2.85375)","(5.5, 6.4, 6.218502202643172)","(10.0, 15.5, 15.277777777777779)","(81.0, 170.0, 144.28571428571428)","(5.0, 7.2, 7.104)","(91.0, 230.0, 215.0)","(31.0, 44.0, 43.666666666666664)","(3.4, 4.1, 4.005952380952381)"
08-01-2023 18:41:36.576497,"(2.5, 2.88, 2.8499999999999996)","(5.5, 6.4, 6.2110091743119265)","(10.0, 15.5, 15.157894736842104)","(81.0, 170.0, 146.0)","(5.0, 7.2, 7.105882352941177)","(91.0, 230.0, 216.66666666666666)","(31.0, 44.0, 43.2)","(3.4, 4.1, 4.004504504504505)"
08-01-2023 18:41:37.673611,"(2.5, 2.88, 2.8745454545454545)","(5.5, 6.4, 6.151057401812689)","(10.0, 15.5, 15.157894736842104)","(81.0, 170.0, 150.0)","(5.0, 7.2, 7.105882352941177)","(91.0, 230.0, 216.66666666666666)","(31.0, 44.0, 45.53846153846154)","(3.4, 4.1, 4.004504504504505)"
08-01-2023 18:41:38.776630,"(2.5, 2.88, 2.868235294117647)","(5.5, 6.4, 6.148012232415902)","(10.0, 15.5, 15.153846153846153)","(81.0, 170.0, 148.57142857142858)","(5.0, 7.2, 7.105882352941177)","(91.0, 230.0, 200.0)","(31.0, 48.0, 43.69230769230769)","(3.4, 4.1, 4.004504504504505)"
08-01-2023 18:41:39.731535,"(2.5, 2.8, 2.7996969696969694)","(5.5, 6.4, 6.152439024390244)","(10.0, 15.5, 15.114285714285714)","(81.0, 170.0, 148.57142857142858)","(5.0, 7.2, 7.105882352941177)","(91.0, 230.0, 216.66666666666666)","(31.0, 44.0, 45.241379310344826)","(3.4, 4.1, 4.027659574468085)"
08-01-2023 18:41:40.743973,"(2.5, 2.86, 2.849473684210526)","(5.5, 6.4, 6.213574660633484)","(10.0, 15.5, 15.114285714285714)","(81.0, 170.0, 156.36363636363637)","(5.0, 7.2, 7.067415730337078)","(91.0, 230.0, 216.66666666666666)","(31.0, 48.0, 45.03703703703704)","(3.4, 4.1, 4.027142857142857)"
08-01-2023 18:41:41.753298,"(2.5, 2.9, 2.8415)","(5.5, 6.4, 6.215909090909091)","(10.0, 15.5, 15.137931034482758)","(81.0, 170.0, 150.0)","(5.0, 7.2, 7.050632911392405)","(91.0, 230.0, 205.0)","(31.0, 48.0, 45.91304347826087)","(3.4, 4.1, 4.027083333333334)"
08-01-2023 18:41:42.808579,"(2.5, 2.88, 2.8436363636363633)","(5.5, 6.4, 6.204371584699453)","(10.0, 15.5, 15.137931034482758)","(81.0, 170.0, 150.0)","(5.0, 7.2, 7.059523809523809)","(91.0, 230.0, 216.66666666666666)","(31.0, 48.0, 45.91304347826087)","(3.4, 4.1, 4.032692307692308)"
08-01-2023 18:41:43.848246,"(2.5, 2.9, 2.890765550239234)","(5.5, 6.2, 6.178165938864629)","(10.0, 15.5, 15.23076923076923)","(81.0, 170.0, 160.0)","(5.0, 7.2, 6.945714285714286)","(91.0, 230.0, 216.66666666666666)","(31.0, 48.0, 45.23076923076923)","(3.4, 4.1, 4.001408450704226)"
08-01-2023 18:41:44.888713,"(2.5, 2.94, 2.928118811881188)","(5.5, 6.2, 6.177872340425532)","(10.0, 15.5, 15.137931034482758)","(81.0, 170.0, 160.0)","(5.0, 7.0, 6.945714285714286)","(91.0, 230.0, 200.0)","(31.0, 48.0, 45.23076923076923)","(3.4, 4.1, 3.94)"
08-01-2023 18:41:45.957434,"(2.5, 2.94, 2.92375)","(5.5, 6.2, 6.1962441314553995)","(10.0, 15.5, 15.137931034482758)","(81.0, 170.0, 161.57894736842104)","(5.0, 7.0, 6.947826086956522)","(91.0, 230.0, 210.0)","(31.0, 48.0, 45.91304347826087)","(3.4, 4.0, 3.9362204724409446)"
08-01-2023 18:41:47.038440,"(2.5, 2.96, 2.9435294117647057)","(5.5, 6.4, 6.21340782122905)","(10.0, 15.5, 15.137931034482758)","(81.0, 170.0, 143.33333333333334)","(5.0, 7.0, 6.947826086956522)","(91.0, 230.0, 194.28571428571428)","(31.0, 48.0, 45.91304347826087)","(3.4, 4.0, 3.9125)"
08-01-2023 18:41:48.140008,"(2.5, 2.98, 2.972258064516129)","(5.5, 6.4, 6.2246575342465755)","(10.0, 15.5, 15.129032258064516)","(81.0, 170.0, 136.66666666666666)","(5.0, 7.0, 6.947826086956522)","(91.0, 220.0, 168.57142857142858)","(31.0, 48.0, 45.03703703703704)","(3.4, 4.0, 3.9261904761904765)"
08-01-2023 18:41:49.138410,"(2.5, 2.98, 2.976060606060606)","(5.5, 6.4, 6.225613079019074)","(10.0, 15.5, 15.129032258064516)","(81.0, 170.0, 136.66666666666666)","(5.0, 7.0, 6.947826086956522)","(91.0, 220.0, 168.57142857142858)","(31.0, 48.0, 45.241379310344826)","(3.4, 3.95, 3.914705882352941)"
08-01-2023 18:41:50.159530,"(2.5, 2.98, 2.96984126984127)","(5.5, 6.4, 6.224175824175824)","(10.0, 15.5, 15.129032258064516)","(81.0, 160.0, 136.66666666666666)","(5.0, 7.0, 6.947826086956522)","(91.0, 220.0, 167.5)","(31.0, 48.0, 43.0)","(3.4, 3.95, 3.925)"
08-01-2023 18:41:51.164373,"(2.5, 2.98, 2.970322580645161)","(5.5, 6.2, 6.185321100917431)","(10.0, 15.5, 15.08)","(81.0, 170.0, 136.66666666666666)","(5.0, 7.0, 6.947826086956522)","(91.0, 220.0, 185.0)","(31.0, 48.0, 41.6)","(3.4, 3.95, 3.9321428571428574)"
08-01-2023 18:41:52.266443,"(2.5, 2.98, 2.961818181818182)","(5.5, 6.4, 6.2223404255319155)","(10.0, 15.5, 14.86)","(81.0, 170.0, 145.0)","(5.0, 7.0, 6.975)","(91.0, 210.0, 185.0)","(31.0, 42.0, 41.7)","(3.4, 3.95, 3.934959349593496)"
08-01-2023 18:41:53.406777,"(2.5, 2.94, 2.921904761904762)","(5.5, 6.4, 6.225773195876289)","(10.0, 15.5, 15.271428571428572)","(81.0, 160.0, 150.0)","(5.0, 7.0, 6.974545454545455)","(91.0, 210.0, 197.5)","(31.0, 42.0, 39.77777777777778)","(3.4, 4.0, 3.9375)"
08-01-2023 18:41:54.522920,"(2.5, 2.92, 2.903833333333333)","(5.5, 6.4, 6.238)","(10.0, 15.5, 15.214285714285714)","(81.0, 160.0, 154.0)","(5.0, 7.0, 6.864615384615385)","(91.0, 210.0, 177.14285714285714)","(31.0, 40.0, 39.76470588235294)","(3.4, 3.95, 3.9489795918367347)"
08-01-2023 18:41:55.606088,"(2.5, 2.96, 2.927766990291262)","(5.5, 6.4, 6.222950819672131)","(10.0, 16.0, 15.62)","(81.0, 160.0, 154.0)","(5.0, 7.0, 6.8625)","(91.0, 220.0, 177.14285714285714)","(31.0, 40.0, 39.75)","(3.4, 4.0, 3.9482758620689653)"
08-01-2023 18:41:56.612045,"(2.5, 2.96, 2.929090909090909)","(5.5, 6.4, 6.221978021978022)","(10.0, 16.0, 15.634615384615385)","(81.0, 160.0, 154.0)","(5.0, 7.0, 6.861538461538461)","(91.0, 220.0, 185.71428571428572)","(31.0, 40.0, 39.75)","(3.4, 4.0, 3.9433333333333334)"
08-01-2023 18:41:57.582357,"(2.5, 2.96, 2.9267857142857143)","(5.5, 6.4, 6.220994475138122)","(10.0, 16.0, 15.647058823529411)","(81.0, 170.0, 141.42857142857142)","(5.0, 7.0, 6.85)","(91.0, 220.0, 184.0)","(31.0, 40.0, 39.0)","(3.4, 4.0, 3.938686131386861)"
08-01-2023 18:41:58.598733,"(2.5, 2.92, 2.9095833333333334)","(5.5, 6.4, 6.216766467065868)","(10.0, 16.0, 15.631578947368421)","(81.0, 170.0, 145.0)","(5.0, 7.0, 6.85)","(91.0, 220.0, 177.14285714285714)","(31.0, 40.0, 39.0)","(3.4, 4.0, 3.9214953271028037)"
08-01-2023 18:41:59.684283,"(2.5, 2.98, 2.953658536585366)","(5.5, 6.4, 6.213725490196079)","(10.0, 16.0, 15.493150684931507)","(81.0, 170.0, 128.75)","(5.0, 7.0, 6.773684210526316)","(91.0, 220.0, 184.0)","(31.0, 40.0, 39.0)","(3.4, 4.0, 3.9391304347826086)"
08-01-2023 18:42:00.791303,"(2.5, 2.98, 2.971111111111111)","(5.5, 6.4, 6.204081632653061)","(10.0, 16.0, 15.582278481012658)","(81.0, 170.0, 131.1764705882353)","(5.0, 7.0, 6.734939759036144)","(91.0, 220.0, 177.14285714285714)","(31.0, 40.0, 37.44)","(3.4, 4.0, 3.9325396825396823)"
08-01-2023 18:42:01.826600,"(2.5, 2.98, 2.978666666666667)","(5.5, 6.4, 6.188495575221239)","(10.0, 16.0, 15.56060606060606)","(81.0, 170.0, 130.0)","(5.0, 6.8, 6.727272727272727)","(91.0, 220.0, 185.71428571428572)","(31.0, 40.0, 37.25714285714286)","(3.4, 4.0, 3.9405405405405407)"
08-01-2023 18:42:02.833580,"(2.5, 2.98, 2.979230769230769)","(5.5, 6.4, 6.2)","(10.0, 16.0, 15.56578947368421)","(81.0, 170.0, 130.0)","(5.0, 6.8, 6.726315789473684)","(91.0, 220.0, 180.0)","(31.0, 40.0, 37.25714285714286)","(3.4, 4.0, 3.9401360544217687)"
08-01-2023 18:42:03.853686,"(2.5, 2.98, 2.979512195121951)","(5.5, 6.4, 6.2)","(10.0, 16.0, 15.56060606060606)","(81.0, 170.0, 134.0)","(5.0, 6.8, 6.742857142857143)","(91.0, 220.0, 185.71428571428572)","(31.0, 40.0, 37.41935483870968)","(3.4, 4.0, 3.9401360544217687)"
08-01-2023 18:42:04.850999,"(2.5, 3.0, 2.96925)","(5.5, 6.2, 6.196521739130435)","(10.0, 16.0, 15.56060606060606)","(81.0, 170.0, 134.0)","(5.0, 6.8, 6.742857142857143)","(91.0, 220.0, 180.0)","(31.0, 40.0, 36.96969696969697)","(3.4, 4.0, 3.9846153846153847)"
08-01-2023 18:42:05.914688,"(2.5, 3.0, 2.9720454545454547)","(5.5, 6.2, 6.178151260504202)","(10.0, 16.0, 15.58)","(81.0, 170.0, 132.5)","(5.0, 6.8, 6.691379310344828)","(91.0, 220.0, 180.0)","(31.0, 40.0, 36.86486486486486)","(3.4, 4.0, 3.98)"
08-01-2023 18:42:06.920041,"(2.5, 3.0, 2.9727710843373494)","(5.5, 6.2, 6.177489177489178)","(10.0, 16.0, 15.58)","(81.0, 170.0, 132.5)","(5.0, 6.8, 6.691379310344828)","(91.0, 220.0, 191.42857142857144)","(31.0, 40.0, 36.8421052631579)","(3.4, 4.0, 3.98)"
08-01-2023 18:42:07.963356,"(2.5, 3.0, 2.9721142857142855)","(5.5, 6.2, 6.166393442622951)","(10.0, 16.0, 15.65)","(81.0, 170.0, 134.0)","(5.0, 6.8, 6.6701030927835046)","(91.0, 220.0, 180.0)","(31.0, 40.0, 36.96969696969697)","(3.4, 4.0, 3.98)"
08-01-2023 18:42:09.006428,"(2.5, 3.0, 2.9719540229885055)","(5.5, 6.2, 6.168510638297873)","(10.0, 16.0, 15.65)","(81.0, 170.0, 136.25)","(5.0, 6.8, 6.649572649572649)","(91.0, 220.0, 191.42857142857144)","(31.0, 40.0, 37.22222222222222)","(3.4, 4.0, 3.981818181818182)"
08-01-2023 18:42:10.109664,"(2.5, 3.0, 2.969113924050633)","(5.5, 6.2, 6.185507246376812)","(10.0, 16.0, 15.65)","(81.0, 170.0, 136.25)","(5.0, 6.8, 6.649572649572649)","(91.0, 220.0, 180.0)","(31.0, 40.0, 37.22222222222222)","(3.4, 4.0, 3.9371794871794874)"
08-01-2023 18:42:11.197218,"(2.5, 3.0, 2.9614736842105263)","(5.5, 6.2, 6.172972972972973)","(10.0, 16.0, 15.618181818181819)","(81.0, 170.0, 132.5)","(5.0, 6.8, 6.642857142857142)","(91.0, 220.0, 176.25)","(31.0, 40.0, 37.1)","(3.4, 3.95, 3.936)"
08-01-2023 18:42:12.231188,"(2.5, 3.05, 3.0123853211009175)","(5.5, 6.2, 6.171304347826087)","(10.0, 16.0, 15.618181818181819)","(81.0, 170.0, 132.5)","(5.0, 6.8, 6.637096774193548)","(91.0, 220.0, 176.25)","(31.0, 40.0, 36.666666666666664)","(3.4, 4.0, 3.936)"
08-01-2023 18:42:13.267213,"(2.5, 3.05, 3.009577464788732)","(5.5, 6.2, 6.171304347826087)","(10.0, 16.0, 15.695652173913043)","(81.0, 170.0, 134.0)","(5.0, 6.8, 6.637096774193548)","(91.0, 220.0, 176.25)","(31.0, 40.0, 36.774193548387096)","(3.4, 4.0, 3.936)"
