,Perfect Nangar,Double Klatches,King Sumner,Magic Charm,Kulu Fly By,Haas,Midnight Diesel,Jimary Star
10-01-2023 18:08:36.973073,"(8.0, 11.5, 11.484375)","(1.75, 2.02, 2.0187096774193547)","(10.0, 15.5, 14.916666666666666)","(81.0, 160.0, 151.42857142857142)","(101.0, 520.0, 442.0)","(6.0, 7.2, 7.010526315789473)","(19.0, 25.0, 23.5)","(4.8, 6.8, 6.90188679245283)"
10-01-2023 18:08:38.277979,"(8.0, 11.5, 11.484375)","(1.75, 2.02, 2.017857142857143)","(10.0, 15.0, 14.916666666666666)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 442.0)","(6.0, 7.2, 6.844444444444444)","(19.0, 25.0, 23.928571428571427)","(4.8, 7.0, 6.918181818181818)"
10-01-2023 18:08:39.404685,"(8.0, 11.5, 11.484375)","(1.75, 2.02, 2.017857142857143)","(10.0, 15.0, 14.916666666666666)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.04)","(19.0, 24.0, 23.90909090909091)","(4.8, 7.0, 6.885714285714285)"
10-01-2023 18:08:40.522809,"(8.0, 11.5, 11.4375)","(1.75, 2.02, 2.008947368421053)","(10.0, 15.0, 14.75)","(81.0, 160.0, 148.0)","(101.0, 450.0, 470.5)","(6.0, 7.2, 7.077419354838709)","(19.0, 24.0, 23.90909090909091)","(4.8, 7.0, 6.889795918367347)"
10-01-2023 18:08:41.682775,"(8.0, 11.5, 11.482758620689655)","(1.75, 1.99, 1.9825)","(10.0, 15.0, 14.555555555555555)","(81.0, 160.0, 151.42857142857142)","(101.0, 480.0, 442.0)","(6.0, 7.2, 7.070588235294117)","(19.0, 24.0, 23.928571428571427)","(4.8, 7.0, 6.9365853658536585)"
10-01-2023 18:08:42.837362,"(8.0, 12.0, 11.720930232558139)","(1.75, 1.99, 1.9808333333333332)","(10.0, 15.0, 14.555555555555555)","(81.0, 160.0, 148.0)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.037037037037037)","(19.0, 24.0, 23.928571428571427)","(4.8, 7.0, 6.871428571428571)"
10-01-2023 18:08:44.108700,"(8.0, 12.0, 11.720930232558139)","(1.75, 1.99, 1.9807692307692308)","(10.0, 15.0, 14.555555555555555)","(81.0, 160.0, 148.0)","(101.0, 450.0, 442.0)","(6.0, 7.2, 6.987755102040817)","(19.0, 24.0, 24.333333333333332)","(5.0, 7.0, 6.841025641025641)"
10-01-2023 18:08:45.337638,"(8.0, 12.0, 11.675675675675675)","(1.75, 1.99, 1.9807692307692308)","(10.0, 15.0, 14.555555555555555)","(81.0, 160.0, 148.0)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.153846153846154)","(19.0, 25.0, 24.333333333333332)","(5.0, 7.0, 6.859259259259259)"
10-01-2023 18:08:46.564719,"(8.0, 12.0, 11.675675675675675)","(1.75, 1.98, 1.9766666666666666)","(10.0, 15.0, 14.555555555555555)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 442.0)","(6.0, 7.4, 7.140740740740741)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.0, 6.886666666666667)"
10-01-2023 18:08:47.764483,"(8.0, 12.0, 11.757575757575758)","(1.75, 1.98, 1.9836206896551725)","(10.0, 15.0, 13.722222222222221)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.140740740740741)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.0, 6.873333333333333)"
10-01-2023 18:08:49.018465,"(8.0, 12.0, 11.675675675675675)","(1.75, 1.99, 1.9964150943396226)","(10.0, 14.0, 13.2)","(81.0, 160.0, 148.0)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.176744186046512)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.0, 6.878571428571428)"
10-01-2023 18:08:50.224611,"(8.0, 12.0, 11.675675675675675)","(1.75, 2.0, 2.0137209302325583)","(10.0, 13.5, 12.875)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 350.0)","(6.0, 7.4, 7.176744186046512)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.0, 6.904347826086957)"
10-01-2023 18:08:51.523595,"(8.0, 12.0, 11.675675675675675)","(1.75, 2.02, 2.008125)","(10.0, 13.0, 12.761904761904763)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 442.22222222222223)","(6.0, 7.4, 7.1617021276595745)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.0, 6.911111111111111)"
10-01-2023 18:08:52.716616,"(8.0, 12.0, 11.675675675675675)","(1.75, 2.02, 2.008125)","(10.0, 13.0, 12.805555555555555)","(81.0, 160.0, 148.0)","(101.0, 450.0, 442.63157894736844)","(6.0, 7.4, 7.1617021276595745)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.2, 6.91764705882353)"
10-01-2023 18:08:53.954065,"(8.0, 12.0, 11.685714285714285)","(1.75, 1.99, 1.9836363636363636)","(10.0, 13.0, 12.866666666666667)","(81.0, 160.0, 148.0)","(101.0, 450.0, 442.63157894736844)","(6.0, 7.4, 7.5954022988505745)","(19.0, 25.0, 24.565217391304348)","(5.0, 7.2, 6.95)"
10-01-2023 18:08:55.109471,"(8.0, 12.0, 11.64102564102564)","(1.75, 1.99, 1.9842857142857142)","(10.0, 13.0, 12.866666666666667)","(81.0, 160.0, 151.42857142857142)","(101.0, 450.0, 445.0)","(6.0, 7.6, 7.71578947368421)","(19.0, 25.0, 24.8)","(5.0, 7.2, 6.957894736842105)"
10-01-2023 18:08:56.390448,"(8.0, 12.0, 11.514285714285714)","(1.75, 1.99, 1.9774074074074073)","(10.0, 13.0, 12.857142857142858)","(81.0, 160.0, 148.0)","(101.0, 450.0, 445.0)","(6.0, 7.8, 7.655172413793103)","(19.0, 25.0, 24.5)","(5.0, 7.2, 6.957894736842105)"
10-01-2023 18:08:57.672604,"(8.0, 12.0, 11.514285714285714)","(1.75, 1.99, 1.9828301886792452)","(10.0, 13.0, 12.857142857142858)","(81.0, 160.0, 148.0)","(101.0, 450.0, 445.0)","(6.0, 7.8, 7.625)","(19.0, 25.0, 24.47826086956522)","(5.0, 7.2, 6.942857142857143)"
10-01-2023 18:08:58.968543,"(8.0, 12.0, 11.514285714285714)","(1.75, 1.99, 1.9886496350364964)","(10.0, 13.0, 12.857142857142858)","(81.0, 160.0, 146.66666666666666)","(101.0, 450.0, 445.0)","(6.0, 7.8, 7.625)","(19.0, 25.0, 24.454545454545453)","(5.0, 7.2, 6.957894736842105)"
10-01-2023 18:09:00.289308,"(8.0, 12.0, 11.514285714285714)","(1.75, 1.99, 1.9772727272727273)","(10.0, 13.0, 12.944444444444445)","(81.0, 160.0, 149.41176470588235)","(101.0, 450.0, 536.4516129032259)","(6.0, 7.8, 7.655172413793103)","(19.0, 25.0, 24.454545454545453)","(5.0, 7.2, 6.95)"
10-01-2023 18:09:01.723344,"(8.0, 12.0, 11.514285714285714)","(1.75, 1.99, 1.9772727272727273)","(10.0, 13.0, 12.944444444444445)","(81.0, 160.0, 151.42857142857142)","(101.0, 570.0, 541.1111111111111)","(6.0, 7.8, 7.643243243243243)","(19.0, 25.0, 24.454545454545453)","(5.0, 7.2, 7.011764705882353)"
10-01-2023 18:09:02.963632,"(8.0, 12.0, 11.428571428571429)","(1.75, 1.99, 1.9693712212817411)","(10.0, 13.0, 12.956521739130435)","(81.0, 160.0, 146.66666666666666)","(101.0, 550.0, 541.1111111111111)","(6.0, 7.8, 7.708661417322834)","(19.0, 25.0, 24.548387096774192)","(5.0, 7.2, 7.021538461538461)"
10-01-2023 18:09:04.183421,"(8.0, 12.0, 11.466666666666667)","(1.75, 1.97, 1.9788335358444715)","(10.0, 13.0, 12.625)","(81.0, 160.0, 146.66666666666666)","(101.0, 550.0, 541.1111111111111)","(6.0, 7.8, 7.708661417322834)","(19.0, 25.0, 24.548387096774192)","(5.0, 7.2, 7.0181818181818185)"
10-01-2023 18:09:05.389333,"(8.0, 12.0, 11.5)","(1.75, 1.98, 1.9788335358444715)","(10.0, 13.0, 12.5)","(81.0, 160.0, 151.42857142857142)","(101.0, 550.0, 532.8571428571429)","(6.0, 7.8, 7.708661417322834)","(19.0, 25.0, 24.454545454545453)","(5.0, 7.2, 7.026086956521739)"
10-01-2023 18:09:06.577464,"(8.0, 12.0, 11.543478260869565)","(1.75, 1.98, 1.9778048780487805)","(10.0, 12.5, 12.402173913043478)","(81.0, 160.0, 151.42857142857142)","(101.0, 550.0, 407.14285714285717)","(6.0, 7.8, 7.7414141414141415)","(19.0, 25.0, 24.470588235294116)","(5.0, 7.2, 6.982278481012658)"
10-01-2023 18:09:07.740306,"(8.0, 12.0, 11.58)","(1.75, 1.98, 1.9778048780487805)","(10.0, 12.5, 12.397727272727273)","(81.0, 160.0, 146.66666666666666)","(101.0, 550.0, 426.0)","(6.0, 7.8, 7.907692307692308)","(19.0, 25.0, 24.23076923076923)","(5.0, 7.2, 6.985074626865671)"
10-01-2023 18:09:09.205018,"(8.0, 12.0, 11.555555555555555)","(1.75, 1.98, 1.9798076923076924)","(10.0, 12.5, 12.397727272727273)","(81.0, 160.0, 152.0)","(101.0, 540.0, 390.0)","(6.0, 8.0, 7.916666666666667)","(19.0, 25.0, 24.11764705882353)","(5.0, 7.2, 6.945882352941177)"
10-01-2023 18:09:10.548177,"(8.0, 12.0, 11.555555555555555)","(1.75, 1.98, 1.9874426229508197)","(10.0, 12.5, 12.392857142857142)","(81.0, 160.0, 152.30769230769232)","(101.0, 530.0, 500.9090909090909)","(6.0, 8.0, 7.904273504273505)","(19.0, 25.0, 24.11764705882353)","(5.0, 7.2, 6.88235294117647)"
10-01-2023 18:09:11.660272,"(8.0, 12.0, 11.591836734693878)","(1.75, 1.99, 1.9874426229508197)","(10.0, 12.5, 12.392857142857142)","(81.0, 160.0, 152.30769230769232)","(101.0, 530.0, 485.7894736842105)","(6.0, 8.0, 7.904273504273505)","(19.0, 25.0, 23.95)","(5.0, 7.2, 6.842424242424242)"
10-01-2023 18:09:12.839081,"(8.0, 12.0, 11.607843137254902)","(1.75, 1.99, 1.9829545454545454)","(10.0, 12.5, 12.4125)","(81.0, 160.0, 152.0)","(101.0, 520.0, 474.0)","(6.0, 8.0, 7.8)","(19.0, 24.0, 23.95)","(5.0, 7.0, 6.855813953488372)"
10-01-2023 18:09:14.026450,"(8.0, 12.0, 11.607843137254902)","(1.75, 1.99, 1.9872413793103447)","(10.0, 12.5, 12.422222222222222)","(81.0, 160.0, 121.53846153846153)","(101.0, 510.0, 480.5882352941177)","(6.0, 8.0, 7.765)","(19.0, 24.0, 23.904761904761905)","(5.0, 7.0, 6.947368421052632)"
10-01-2023 18:09:15.222596,"(8.0, 11.5, 11.385714285714286)","(1.75, 1.99, 1.9872413793103447)","(10.0, 12.5, 12.35897435897436)","(81.0, 130.0, 120.83333333333333)","(101.0, 500.0, 456.6666666666667)","(6.0, 7.8, 7.76)","(19.0, 24.0, 23.863636363636363)","(5.0, 7.0, 6.909090909090909)"
10-01-2023 18:09:16.448089,"(8.0, 11.5, 11.385714285714286)","(1.75, 2.0, 1.98696)","(10.0, 12.5, 12.018518518518519)","(81.0, 130.0, 120.83333333333333)","(101.0, 490.0, 456.6666666666667)","(6.0, 7.8, 7.76)","(19.0, 24.0, 23.791666666666668)","(5.0, 7.0, 6.933333333333334)"
10-01-2023 18:09:17.702973,"(8.0, 11.5, 10.772727272727273)","(1.75, 1.99, 1.9874725274725276)","(10.0, 12.5, 12.09375)","(81.0, 130.0, 120.83333333333333)","(101.0, 490.0, 464.66666666666663)","(6.0, 7.8, 7.888)","(19.0, 24.0, 24.2)","(5.0, 7.2, 6.973737373737373)"
10-01-2023 18:09:18.911539,"(8.0, 11.0, 10.772727272727273)","(1.75, 1.99, 1.98296875)","(10.0, 12.5, 12.08695652173913)","(81.0, 130.0, 120.83333333333333)","(101.0, 470.0, 448.9473684210526)","(6.0, 8.0, 7.938461538461539)","(19.0, 25.0, 24.575757575757574)","(5.0, 7.2, 7.001769911504425)"
10-01-2023 18:09:20.145018,"(8.0, 11.0, 10.738636363636363)","(1.75, 1.99, 1.9759375)","(10.0, 12.5, 12.08695652173913)","(81.0, 130.0, 123.52941176470588)","(101.0, 470.0, 382.5925925925926)","(6.0, 8.0, 8.060869565217391)","(19.0, 25.0, 24.8)","(5.0, 7.2, 6.990654205607477)"
10-01-2023 18:09:21.373417,"(8.0, 11.0, 10.705882352941176)","(1.75, 1.99, 1.976578947368421)","(10.0, 12.5, 12.203296703296703)","(81.0, 130.0, 123.52941176470588)","(101.0, 390.0, 378.2352941176471)","(6.0, 8.2, 8.060869565217391)","(19.0, 25.0, 24.8)","(5.0, 7.2, 6.985454545454545)"
10-01-2023 18:09:22.529716,"(8.0, 11.0, 10.68421052631579)","(1.75, 2.0, 1.9781428571428572)","(10.0, 12.5, 12.203296703296703)","(81.0, 130.0, 123.52941176470588)","(101.0, 390.0, 378.2352941176471)","(6.0, 8.2, 8.072)","(19.0, 25.0, 24.666666666666668)","(5.0, 7.2, 6.994871794871795)"
10-01-2023 18:09:23.849419,"(8.0, 11.0, 10.672727272727272)","(1.75, 2.0, 1.9846616541353383)","(10.0, 12.5, 12.212765957446809)","(81.0, 130.0, 123.52941176470588)","(101.0, 390.0, 378.2352941176471)","(6.0, 8.2, 8.072)","(19.0, 25.0, 24.8)","(5.0, 7.2, 6.994871794871795)"
10-01-2023 18:09:25.105948,"(8.0, 11.0, 10.635416666666666)","(1.75, 2.0, 1.9866666666666666)","(10.0, 12.5, 12.203296703296703)","(81.0, 130.0, 123.52941176470588)","(101.0, 390.0, 375.7142857142857)","(6.0, 8.2, 8.028571428571428)","(19.0, 25.0, 24.866666666666667)","(5.0, 7.2, 6.9837837837837835)"
10-01-2023 18:09:26.407815,"(8.0, 11.0, 10.635416666666666)","(1.75, 2.0, 1.9866666666666666)","(10.0, 12.5, 12.244444444444444)","(81.0, 130.0, 123.52941176470588)","(101.0, 390.0, 375.7142857142857)","(6.0, 8.2, 7.916666666666667)","(19.0, 25.0, 23.73076923076923)","(5.0, 7.2, 6.944303797468354)"
10-01-2023 18:09:27.706863,"(8.5, 11.0, 10.627659574468085)","(1.75, 2.0, 1.9847727272727274)","(9.0, 12.5, 12.212765957446809)","(81.0, 130.0, 123.52941176470588)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 7.916666666666667)","(18.0, 24.0, 23.681818181818183)","(5.0, 7.0, 6.944303797468354)"
10-01-2023 18:09:29.160986,"(8.5, 11.0, 10.627659574468085)","(1.75, 2.0, 1.9858426966292135)","(9.0, 12.5, 12.166666666666666)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 8.054545454545455)","(18.0, 24.0, 23.47826086956522)","(5.0, 7.0, 6.992592592592593)"
10-01-2023 18:09:30.559623,"(8.5, 11.0, 10.627659574468085)","(1.75, 2.0, 1.99140625)","(9.0, 12.5, 11.964285714285714)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 7.9399999999999995)","(18.0, 24.0, 23.4)","(5.0, 7.2, 7.046575342465753)"
10-01-2023 18:09:32.010046,"(8.5, 11.0, 10.80379746835443)","(1.75, 2.02, 2.0032876712328767)","(9.0, 12.0, 12.08695652173913)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 7.972413793103448)","(18.0, 24.0, 22.761904761904763)","(5.0, 7.2, 7.019354838709678)"
10-01-2023 18:09:33.472364,"(8.5, 11.0, 10.80379746835443)","(1.75, 2.02, 1.9929850746268656)","(9.0, 12.5, 11.761061946902656)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 7.96)","(18.0, 23.0, 22.5)","(5.0, 7.2, 7.022222222222222)"
10-01-2023 18:09:34.743289,"(8.5, 11.0, 10.807142857142857)","(1.75, 2.0, 1.9966666666666666)","(9.0, 12.0, 11.640449438202246)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 8.002739726027396)","(18.0, 23.0, 22.130434782608695)","(5.0, 7.2, 7.05)"
10-01-2023 18:09:35.942831,"(8.5, 11.0, 10.807142857142857)","(1.75, 2.0, 1.9966666666666666)","(9.0, 12.0, 11.635)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 8.034285714285714)","(18.0, 23.0, 21.875)","(5.0, 7.2, 7.060869565217391)"
10-01-2023 18:09:37.107505,"(8.5, 11.0, 10.807142857142857)","(1.75, 2.0, 1.999076923076923)","(9.0, 12.0, 11.635)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 8.029411764705882)","(18.0, 23.0, 21.61904761904762)","(5.0, 7.2, 7.151428571428571)"
10-01-2023 18:09:38.389990,"(8.5, 11.0, 10.807142857142857)","(1.75, 2.0, 2.00725)","(9.0, 12.0, 11.453703703703704)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 7.9282051282051285)","(18.0, 22.0, 21.5)","(5.0, 7.2, 7.118181818181818)"
10-01-2023 18:09:39.769280,"(8.5, 11.0, 10.807142857142857)","(1.75, 2.02, 2.002222222222222)","(9.0, 12.0, 11.32857142857143)","(81.0, 130.0, 127.5)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 7.92)","(18.0, 22.0, 21.125)","(5.0, 7.4, 7.316030534351145)"
10-01-2023 18:09:41.075144,"(8.5, 11.0, 10.807142857142857)","(1.75, 2.02, 2.0165432098765432)","(9.0, 11.5, 11.095890410958905)","(81.0, 130.0, 127.14285714285714)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 7.906666666666666)","(18.0, 22.0, 21.142857142857142)","(5.0, 7.4, 7.340186915887851)"
10-01-2023 18:09:42.436579,"(8.5, 11.0, 10.718390804597702)","(1.75, 2.02, 2.035909090909091)","(9.0, 11.5, 11.136363636363637)","(81.0, 130.0, 126.66666666666667)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 8.0)","(18.0, 22.0, 21.571428571428573)","(5.0, 7.4, 7.041666666666667)"
10-01-2023 18:09:43.771730,"(8.5, 11.0, 10.666666666666666)","(1.75, 2.04, 2.0334)","(9.0, 11.5, 11.154411764705882)","(81.0, 130.0, 128.1818181818182)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.2, 7.957575757575757)","(18.0, 22.0, 22.48148148148148)","(5.0, 7.2, 6.9775)"
10-01-2023 18:09:45.173738,"(8.5, 11.0, 10.666666666666666)","(1.75, 2.04, 2.0453932584269663)","(9.0, 11.5, 11.120967741935484)","(81.0, 130.0, 128.1818181818182)","(101.0, 390.0, 373.3333333333333)","(6.0, 8.0, 7.957575757575757)","(18.0, 23.0, 22.533333333333335)","(5.0, 7.0, 6.981443298969072)"
10-01-2023 18:09:46.596420,"(8.5, 11.0, 10.666666666666666)","(1.75, 2.06, 2.0378666666666665)","(9.0, 11.5, 11.105633802816902)","(81.0, 130.0, 128.1818181818182)","(101.0, 390.0, 371.8181818181818)","(6.0, 8.0, 7.923076923076923)","(18.0, 23.0, 22.457142857142856)","(5.0, 7.0, 6.983333333333333)"
10-01-2023 18:09:47.921551,"(8.5, 11.0, 10.645390070921986)","(1.75, 2.06, 2.037823834196891)","(9.0, 11.5, 10.770114942528735)","(81.0, 130.0, 128.1818181818182)","(101.0, 390.0, 355.0)","(6.0, 8.0, 7.942857142857143)","(18.0, 23.0, 22.457142857142856)","(5.0, 7.0, 6.998787878787879)"
10-01-2023 18:09:49.231355,"(8.5, 11.0, 10.645390070921986)","(1.75, 2.06, 2.037823834196891)","(9.0, 11.0, 10.74025974025974)","(81.0, 130.0, 128.1818181818182)","(101.0, 370.0, 355.0)","(6.0, 8.0, 8.017543859649122)","(18.0, 23.0, 22.095238095238095)","(5.0, 7.2, 7.005649717514125)"
10-01-2023 18:09:50.425537,"(8.5, 11.0, 10.656934306569344)","(1.75, 2.06, 2.0389473684210526)","(9.0, 11.0, 10.74025974025974)","(81.0, 130.0, 128.1818181818182)","(101.0, 370.0, 355.0)","(6.0, 8.2, 8.010169491525422)","(18.0, 23.0, 21.844444444444445)","(5.0, 7.2, 7.052173913043478)"
10-01-2023 18:09:51.654330,"(8.5, 11.0, 10.947368421052632)","(1.75, 2.06, 2.0402)","(9.0, 11.0, 10.424528301886792)","(81.0, 130.0, 128.1818181818182)","(101.0, 370.0, 355.0)","(6.0, 8.2, 8.033333333333333)","(18.0, 23.0, 21.844444444444445)","(5.0, 7.2, 7.05)"
10-01-2023 18:09:52.827497,"(8.5, 10.5, 10.473118279569892)","(1.75, 2.06, 2.0574074074074074)","(9.0, 10.5, 10.907692307692308)","(81.0, 130.0, 119.0909090909091)","(101.0, 370.0, 352.0)","(6.0, 8.2, 8.095238095238095)","(18.0, 23.0, 21.844444444444445)","(5.0, 7.2, 6.9911111111111115)"
10-01-2023 18:09:54.112050,"(8.5, 10.5, 10.67716535433071)","(1.75, 2.06, 1.991125475285171)","(9.0, 11.0, 10.895833333333334)","(81.0, 120.0, 121.76470588235294)","(101.0, 360.0, 353.8888888888889)","(6.0, 8.2, 8.158333333333333)","(18.0, 23.0, 21.62162162162162)","(5.0, 7.0, 7.038709677419355)"
10-01-2023 18:09:55.337196,"(8.5, 11.0, 10.669354838709678)","(1.75, 2.0, 1.991522633744856)","(9.0, 11.0, 11.06338028169014)","(81.0, 130.0, 124.66666666666667)","(101.0, 360.0, 353.8888888888889)","(6.0, 8.2, 8.338888888888889)","(18.0, 22.0, 22.16216216216216)","(5.0, 7.2, 7.076056338028169)"
10-01-2023 18:09:56.493901,"(8.5, 11.0, 10.848101265822784)","(1.75, 2.0, 1.9829927760577915)","(9.0, 11.5, 11.072463768115941)","(81.0, 130.0, 114.23076923076923)","(101.0, 360.0, 353.8888888888889)","(6.0, 8.4, 8.378571428571428)","(18.0, 23.0, 22.15)","(5.0, 7.2, 7.092682926829268)"
10-01-2023 18:09:57.765041,"(8.5, 11.0, 10.84375)","(1.75, 2.0, 1.9826364572605562)","(9.0, 11.5, 11.090277777777779)","(81.0, 120.0, 114.23076923076923)","(101.0, 360.0, 353.8888888888889)","(6.0, 8.4, 8.386046511627907)","(18.0, 23.0, 21.745098039215687)","(5.0, 7.2, 7.108510638297872)"
10-01-2023 18:09:59.042188,"(8.5, 11.0, 10.852941176470589)","(1.75, 2.0, 1.9882802547770702)","(9.0, 11.5, 11.090277777777779)","(81.0, 120.0, 114.23076923076923)","(101.0, 360.0, 353.8888888888889)","(6.0, 8.4, 8.472)","(18.0, 23.0, 22.058823529411764)","(5.0, 7.2, 7.103370786516854)"
10-01-2023 18:10:00.235998,"(8.5, 11.0, 10.59433962264151)","(1.75, 1.99, 1.9882802547770702)","(9.0, 11.5, 11.1)","(81.0, 120.0, 114.4)","(101.0, 360.0, 352.6666666666667)","(6.0, 8.6, 8.428571428571429)","(18.0, 23.0, 21.46511627906977)","(5.0, 7.2, 7.0849315068493155)"
10-01-2023 18:10:01.380802,"(8.5, 11.0, 10.75294117647059)","(1.75, 1.99, 1.98675)","(9.0, 11.5, 11.0625)","(81.0, 120.0, 114.4)","(101.0, 360.0, 352.6666666666667)","(6.0, 8.6, 8.35483870967742)","(18.0, 23.0, 21.357142857142858)","(5.0, 7.2, 7.068888888888889)"
10-01-2023 18:10:02.625763,"(8.5, 11.0, 10.830882352941176)","(1.75, 1.98, 1.9782653061224489)","(9.0, 11.5, 11.078313253012048)","(81.0, 120.0, 114.4)","(101.0, 360.0, 356.2068965517241)","(6.0, 8.4, 8.375)","(18.0, 23.0, 21.357142857142858)","(5.0, 7.2, 7.136507936507937)"
10-01-2023 18:10:03.929840,"(8.5, 11.0, 10.88135593220339)","(1.75, 1.98, 1.9792307692307691)","(8.5, 11.5, 11.074712643678161)","(81.0, 120.0, 114.4)","(101.0, 360.0, 355.4166666666667)","(6.0, 8.4, 8.35)","(17.0, 23.0, 21.327272727272728)","(5.0, 7.2, 7.231818181818182)"
10-01-2023 18:10:05.470450,"(8.5, 11.0, 10.857142857142858)","(1.75, 1.98, 1.9840650406504066)","(8.5, 11.5, 11.066666666666666)","(81.0, 120.0, 114.4)","(101.0, 360.0, 355.4166666666667)","(6.0, 8.4, 8.341935483870968)","(17.0, 23.0, 20.6)","(5.0, 7.4, 7.231818181818182)"
10-01-2023 18:10:06.938027,"(8.5, 11.0, 10.875)","(1.75, 1.99, 1.9924324324324325)","(8.5, 11.5, 10.792553191489361)","(81.0, 120.0, 114.4)","(101.0, 360.0, 355.4166666666667)","(6.0, 8.4, 8.492307692307692)","(17.0, 21.0, 20.789473684210527)","(5.0, 7.4, 7.240816326530612)"
10-01-2023 18:10:08.261907,"(8.5, 11.0, 10.784810126582279)","(1.75, 2.0, 2.0136986301369864)","(8.5, 11.0, 10.79896907216495)","(81.0, 120.0, 110.66666666666667)","(101.0, 360.0, 355.6)","(6.0, 8.6, 8.437037037037037)","(17.0, 21.0, 20.789473684210527)","(5.0, 7.4, 7.1802197802197805)"
10-01-2023 18:10:09.819279,"(8.5, 11.0, 10.720588235294118)","(1.75, 2.02, 2.015820895522388)","(8.5, 11.0, 10.787128712871286)","(81.0, 120.0, 104.0)","(101.0, 360.0, 355.6)","(6.0, 8.6, 8.396153846153846)","(17.0, 21.0, 20.714285714285715)","(5.0, 7.4, 7.1607843137254905)"
10-01-2023 18:10:11.380197,"(8.5, 11.0, 10.720588235294118)","(1.75, 2.02, 2.013101736972705)","(8.5, 11.0, 10.889830508474576)","(81.0, 110.0, 102.77777777777777)","(101.0, 360.0, 355.6)","(6.0, 8.4, 8.39672131147541)","(17.0, 21.0, 20.40740740740741)","(5.0, 7.2, 7.136231884057971)"
10-01-2023 18:10:12.833441,"(8.5, 11.0, 10.720588235294118)","(1.75, 2.02, 2.009134328358209)","(8.5, 11.0, 10.859375)","(81.0, 110.0, 102.77777777777777)","(101.0, 360.0, 347.14285714285717)","(6.0, 8.4, 8.382089552238806)","(17.0, 21.0, 20.40740740740741)","(5.0, 7.2, 7.113333333333333)"
10-01-2023 18:10:14.254642,"(8.5, 11.0, 10.758928571428571)","(1.75, 2.02, 1.9916782006920415)","(8.5, 11.0, 10.85483870967742)","(71.0, 110.0, 103.75)","(101.0, 350.0, 347.14285714285717)","(6.0, 8.4, 8.518918918918919)","(17.0, 21.0, 21.869565217391305)","(5.0, 7.2, 7.31965811965812)"
10-01-2023 18:10:15.632827,"(8.5, 11.0, 10.737704918032787)","(1.75, 2.0, 1.9828909952606635)","(8.5, 11.0, 10.836363636363636)","(71.0, 120.0, 106.4)","(101.0, 350.0, 347.14285714285717)","(6.0, 8.6, 8.469999999999999)","(17.0, 22.0, 22.085106382978722)","(5.0, 7.4, 7.425806451612903)"
10-01-2023 18:10:16.802984,"(8.5, 11.0, 10.737704918032787)","(1.75, 1.99, 1.9790066225165563)","(8.5, 11.0, 10.833333333333334)","(71.0, 120.0, 106.4)","(101.0, 350.0, 347.14285714285717)","(6.0, 8.6, 8.46086956521739)","(17.0, 23.0, 22.108695652173914)","(5.0, 7.6, 7.490196078431373)"
10-01-2023 18:10:18.017452,"(8.5, 11.0, 10.714285714285714)","(1.75, 1.98, 1.9791719745222929)","(8.5, 11.0, 10.82)","(71.0, 120.0, 106.4)","(101.0, 350.0, 347.14285714285717)","(6.0, 8.6, 8.358064516129032)","(17.0, 23.0, 22.0)","(5.0, 7.6, 7.5728813559322035)"
