,Context,Play Fling,Wreck It Rio,Canya Bellatrix,Been Framed,Couch King,Esmay Nelly,Magic Spry
08-01-2023 18:14:05.251006,"(5.0, 5.6, 5.446666666666667)","(10.0, 15.0, 14.62)","(7.5, 12.5, 11.647058823529411)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7624999999999997)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.153030303030303)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:06.535002,"(5.0, 5.6, 5.460606060606061)","(10.0, 15.0, 14.585714285714285)","(7.5, 12.5, 11.647058823529411)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7624999999999997)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.153030303030303)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:07.614324,"(5.0, 5.6, 5.460606060606061)","(10.0, 15.0, 14.585714285714285)","(7.5, 12.5, 11.647058823529411)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7575)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.1772727272727272)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:08.657165,"(5.0, 5.6, 5.460606060606061)","(10.0, 15.0, 14.585714285714285)","(7.5, 12.5, 11.647058823529411)","(12.0, 32.0, 28.666666666666668)","(3.4, 3.8, 3.754054054054054)","(31.0, 40.0, 39.1)","(2.6, 3.25, 3.1738095238095236)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:09.780100,"(5.0, 5.6, 5.441379310344828)","(10.0, 15.5, 17.363636363636363)","(7.5, 12.5, 11.736842105263158)","(12.0, 32.0, 28.666666666666668)","(3.4, 3.8, 3.754054054054054)","(31.0, 40.0, 39.1)","(2.6, 3.25, 3.1738095238095236)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:10.864736,"(4.6, 5.6, 5.4222222222222225)","(11.0, 18.0, 17.3)","(8.0, 12.5, 11.756410256410255)","(15.0, 32.0, 28.0)","(3.3, 3.8, 3.776923076923077)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.1738095238095236)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:11.909807,"(4.6, 5.6, 5.4222222222222225)","(11.0, 17.5, 16.25)","(8.0, 12.5, 11.756410256410255)","(15.0, 32.0, 28.0)","(3.3, 3.8, 3.776923076923077)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.1738095238095236)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:12.931082,"(4.6, 5.6, 5.4222222222222225)","(11.0, 17.5, 16.25)","(8.0, 12.0, 11.857142857142858)","(15.0, 32.0, 28.0)","(3.3, 3.85, 3.847058823529412)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.161111111111111)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:14.018343,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.227272727272727)","(8.0, 12.0, 11.4375)","(15.0, 32.0, 28.0)","(3.3, 3.85, 3.8)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.153030303030303)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:15.147881,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.227272727272727)","(8.0, 12.0, 11.714285714285714)","(15.0, 32.0, 28.0)","(3.3, 3.85, 3.753191489361702)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.1558823529411764)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:16.292745,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.227272727272727)","(8.0, 12.0, 11.785714285714286)","(15.0, 32.0, 28.0)","(3.3, 3.9, 3.753191489361702)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.17)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:17.447955,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.227272727272727)","(8.0, 12.0, 11.578947368421053)","(15.0, 32.0, 28.0)","(3.3, 3.9, 3.753191489361702)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.17)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:18.481756,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.227272727272727)","(8.0, 12.0, 11.578947368421053)","(15.0, 32.0, 28.0)","(3.3, 3.9, 3.753191489361702)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.1635593220338984)","(21.0, 40.0, 35.0)"
08-01-2023 18:14:19.542390,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.227272727272727)","(8.0, 12.0, 11.785714285714286)","(15.0, 32.0, 28.0)","(3.3, 3.9, 3.778947368421053)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.1944444444444446)","(21.0, 40.0, 35.0)"
08-01-2023 18:14:20.570010,"(4.6, 5.6, 5.453061224489796)","(11.0, 17.5, 17.214285714285715)","(8.0, 12.0, 11.55)","(15.0, 32.0, 28.0)","(3.3, 3.9, 3.778947368421053)","(31.0, 40.0, 38.8)","(2.6, 3.2, 3.1944444444444446)","(21.0, 40.0, 36.0)"
08-01-2023 18:14:21.616971,"(4.6, 5.6, 5.453061224489796)","(11.0, 18.0, 17.642857142857142)","(8.0, 12.0, 11.55)","(15.0, 32.0, 28.0)","(3.3, 3.9, 3.778947368421053)","(31.0, 40.0, 38.8)","(2.6, 3.2, 3.1875)","(21.0, 40.0, 36.0)"
08-01-2023 18:14:22.745695,"(4.6, 5.6, 5.453061224489796)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.523809523809524)","(15.0, 32.0, 27.416666666666668)","(3.3, 3.9, 3.826923076923077)","(31.0, 40.0, 38.8)","(2.6, 3.2, 3.2103448275862068)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:23.844040,"(4.6, 5.5, 5.492)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.523809523809524)","(15.0, 32.0, 27.416666666666668)","(3.3, 3.85, 3.8071428571428574)","(31.0, 40.0, 38.8)","(2.6, 3.3, 3.2399999999999998)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:24.948922,"(4.6, 5.6, 5.466666666666667)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.470588235294118)","(15.0, 32.0, 27.416666666666668)","(3.3, 3.85, 3.768181818181818)","(31.0, 40.0, 38.8)","(2.6, 3.3, 3.2384615384615385)","(21.0, 40.0, 35.63636363636364)"
08-01-2023 18:14:25.908441,"(4.6, 5.6, 5.435294117647059)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.333333333333334)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.8, 3.768181818181818)","(31.0, 40.0, 38.8)","(2.6, 3.3, 3.263157894736842)","(21.0, 40.0, 35.47826086956522)"
08-01-2023 18:14:26.939498,"(4.6, 5.6, 5.495)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.333333333333334)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.8, 3.768181818181818)","(31.0, 40.0, 38.8)","(2.6, 3.3, 3.263157894736842)","(21.0, 40.0, 35.47826086956522)"
08-01-2023 18:14:28.027729,"(4.6, 5.6, 5.495)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.333333333333334)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.8, 3.768181818181818)","(31.0, 40.0, 38.8)","(2.6, 3.3, 3.257142857142857)","(21.0, 40.0, 35.47826086956522)"
08-01-2023 18:14:29.067305,"(4.6, 5.6, 5.495)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.333333333333334)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.8, 3.7409090909090907)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.263157894736842)","(21.0, 40.0, 35.47826086956522)"
08-01-2023 18:14:30.093820,"(4.6, 5.6, 5.495)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.333333333333334)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.75, 3.7409090909090907)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.198611111111111)","(21.0, 40.0, 35.63636363636364)"
08-01-2023 18:14:31.117966,"(4.6, 5.6, 5.444444444444445)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.333333333333334)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.7, 3.6875)","(31.0, 40.0, 39.0)","(2.6, 3.2, 3.2693181818181816)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:32.171544,"(4.6, 5.6, 5.494736842105263)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.357142857142858)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.7, 3.685714285714286)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.2670731707317073)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:33.239206,"(4.6, 5.6, 5.466666666666667)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.357142857142858)","(15.0, 32.0, 28.944444444444443)","(3.3, 3.7, 3.6333333333333333)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.2357142857142858)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:34.358834,"(4.6, 5.6, 5.510810810810811)","(11.0, 18.0, 17.6875)","(8.0, 12.0, 11.357142857142858)","(15.0, 32.0, 28.944444444444443)","(3.3, 3.7, 3.677777777777778)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.2526315789473683)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:35.413874,"(4.6, 5.6, 5.510810810810811)","(11.0, 18.0, 17.5)","(8.0, 12.0, 11.1)","(15.0, 32.0, 28.944444444444443)","(3.3, 3.7, 3.675)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.2774193548387096)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:36.462455,"(4.6, 5.6, 5.510810810810811)","(11.0, 18.0, 17.5)","(8.0, 11.0, 10.852941176470589)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.75, 3.675)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.255)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:37.520545,"(4.6, 5.6, 5.510810810810811)","(11.0, 18.0, 17.5)","(8.0, 11.0, 10.961538461538462)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.75, 3.675)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.255)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:38.592117,"(4.6, 5.8, 5.64)","(11.0, 18.0, 17.375)","(8.0, 12.0, 11.380952380952381)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.7, 3.66)","(31.0, 40.0, 39.0)","(2.6, 3.3, 3.238888888888889)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:39.594445,"(4.6, 5.8, 5.771428571428571)","(11.0, 18.0, 16.75)","(8.0, 12.0, 11.380952380952381)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.7, 3.66)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.236666666666667)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:40.712019,"(4.6, 6.0, 5.676190476190476)","(11.0, 18.0, 17.166666666666668)","(8.0, 12.0, 11.535714285714286)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.7, 3.6500000000000004)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.236666666666667)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:41.761683,"(4.6, 5.8, 5.733333333333333)","(11.0, 18.0, 16.214285714285715)","(8.0, 12.0, 11.535714285714286)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.7, 3.6142857142857143)","(31.0, 40.0, 38.90909090909091)","(2.6, 3.25, 3.1680555555555556)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:42.742916,"(4.6, 5.7, 5.675)","(11.0, 18.0, 17.166666666666668)","(8.0, 12.5, 11.558823529411764)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.65, 3.6710526315789473)","(31.0, 40.0, 39.0)","(2.6, 3.2, 3.134375)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:43.791776,"(4.6, 5.8, 5.75)","(11.0, 18.0, 16.5)","(8.0, 12.5, 11.528571428571428)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.75, 3.6710526315789473)","(31.0, 40.0, 39.0)","(2.6, 3.15, 3.134375)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:44.828602,"(4.6, 5.9, 5.642857142857142)","(11.0, 18.0, 17.375)","(8.0, 12.5, 11.528571428571428)","(15.0, 32.0, 27.76923076923077)","(3.3, 3.75, 3.69)","(31.0, 40.0, 39.0)","(2.6, 3.1, 3.065384615384615)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:45.842818,"(4.6, 5.9, 5.72)","(11.0, 18.0, 17.375)","(8.0, 12.5, 11.709302325581396)","(15.0, 32.0, 29.142857142857142)","(3.3, 3.7, 3.6500000000000004)","(31.0, 40.0, 39.0)","(2.6, 3.15, 3.11)","(21.0, 40.0, 35.80952380952381)"
08-01-2023 18:14:46.852809,"(4.6, 5.9, 5.771428571428571)","(11.0, 17.5, 16.071428571428573)","(8.0, 12.5, 11.6875)","(15.0, 32.0, 29.8)","(3.3, 3.75, 3.62)","(31.0, 40.0, 39.294117647058826)","(2.6, 3.15, 3.132142857142857)","(21.0, 38.0, 35.07692307692308)"
08-01-2023 18:14:47.847480,"(4.6, 5.9, 5.771428571428571)","(11.0, 18.0, 17.166666666666668)","(8.0, 12.5, 11.652173913043478)","(15.0, 32.0, 29.8)","(3.3, 3.75, 3.672)","(31.0, 40.0, 39.57142857142857)","(2.6, 3.15, 3.1083333333333334)","(21.0, 40.0, 35.733333333333334)"
08-01-2023 18:14:48.807334,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 16.75)","(8.0, 13.0, 12.055555555555555)","(15.0, 29.0, 28.9)","(3.3, 3.7, 3.6904761904761907)","(31.0, 40.0, 42.19047619047619)","(2.6, 3.15, 3.1023809523809525)","(21.0, 40.0, 35.733333333333334)"
08-01-2023 18:14:49.865357,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 16.0)","(8.0, 13.0, 12.023255813953488)","(15.0, 29.0, 28.9)","(3.3, 3.7, 3.675)","(31.0, 46.0, 41.666666666666664)","(2.6, 3.15, 3.1065217391304345)","(21.0, 40.0, 35.733333333333334)"
08-01-2023 18:14:50.975301,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 17.166666666666668)","(8.0, 13.0, 12.023255813953488)","(15.0, 29.0, 28.9)","(3.3, 3.75, 3.6583333333333337)","(31.0, 46.0, 39.294117647058826)","(2.6, 3.15, 3.11)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:52.028141,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 16.0)","(8.0, 13.0, 12.023255813953488)","(15.0, 29.0, 28.9)","(3.3, 3.7, 3.6333333333333333)","(31.0, 40.0, 39.294117647058826)","(2.6, 3.15, 3.1065217391304345)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:53.110472,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 17.166666666666668)","(8.0, 13.0, 12.023255813953488)","(15.0, 29.0, 31.4)","(3.3, 3.7, 3.646666666666667)","(31.0, 40.0, 39.294117647058826)","(2.6, 3.15, 3.11)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:54.253936,"(4.6, 5.9, 5.7894736842105265)","(11.0, 18.0, 16.0)","(8.0, 13.0, 11.894736842105264)","(16.0, 32.0, 31.4)","(3.3, 3.7, 3.62)","(31.0, 40.0, 39.294117647058826)","(2.6, 3.15, 3.11)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:55.327931,"(4.6, 5.9, 5.7894736842105265)","(11.0, 18.0, 17.166666666666668)","(8.0, 13.0, 11.894736842105264)","(16.0, 34.0, 33.333333333333336)","(3.3, 3.7, 3.62)","(31.0, 40.0, 39.294117647058826)","(2.6, 3.15, 3.094736842105263)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:56.317825,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 16.0)","(8.0, 13.0, 11.714285714285714)","(16.0, 34.0, 33.333333333333336)","(3.3, 3.7, 3.677777777777778)","(31.0, 40.0, 39.294117647058826)","(2.6, 3.1, 3.095)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:57.398120,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 16.75)","(8.0, 13.0, 11.714285714285714)","(16.0, 34.0, 33.333333333333336)","(3.3, 3.7, 3.685714285714286)","(31.0, 40.0, 38.8)","(2.6, 3.1, 3.0944444444444446)","(21.0, 40.0, 35.63636363636363)"
08-01-2023 18:14:58.567340,"(4.6, 5.9, 5.848275862068966)","(11.0, 18.0, 16.333333333333332)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 32.421052631578945)","(3.3, 3.7, 3.653125)","(31.0, 40.0, 39.2)","(2.6, 3.1, 3.08)","(21.0, 40.0, 35.142857142857146)"
08-01-2023 18:14:59.740970,"(4.6, 5.9, 5.733333333333333)","(11.0, 18.0, 17.642857142857142)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 33.333333333333336)","(3.3, 3.7, 3.653846153846154)","(31.0, 40.0, 39.5)","(2.6, 3.1, 3.0933333333333333)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:00.869645,"(4.6, 5.8, 5.6875)","(11.0, 18.0, 16.558823529411764)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 33.333333333333336)","(3.3, 3.7, 3.6333333333333333)","(31.0, 40.0, 39.142857142857146)","(2.6, 3.1, 3.0933333333333333)","(21.0, 38.0, 35.5)"
08-01-2023 18:15:02.123850,"(4.6, 5.8, 5.714285714285714)","(11.0, 18.5, 17.642857142857142)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 32.421052631578945)","(3.3, 3.7, 3.625)","(31.0, 40.0, 39.25)","(2.6, 3.1, 3.1409090909090907)","(21.0, 38.0, 36.18181818181818)"
08-01-2023 18:15:03.197731,"(4.6, 5.8, 5.714285714285714)","(11.0, 18.0, 17.642857142857142)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 33.0625)","(3.3, 3.7, 3.5875)","(31.0, 40.0, 39.53846153846154)","(2.6, 3.15, 3.1409090909090907)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:04.211393,"(4.6, 5.8, 5.661538461538461)","(11.0, 18.0, 17.642857142857142)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 33.0625)","(3.3, 3.7, 3.5875)","(31.0, 40.0, 39.77777777777778)","(2.6, 3.15, 3.1374999999999997)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:05.188734,"(4.6, 5.8, 5.714285714285714)","(11.0, 18.0, 17.642857142857142)","(8.0, 13.0, 11.81132075471698)","(16.0, 34.0, 32.421052631578945)","(3.3, 3.7, 3.664)","(31.0, 40.0, 39.77777777777778)","(2.6, 3.15, 3.1423076923076922)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:06.166051,"(4.6, 5.7, 5.683333333333334)","(11.0, 18.0, 17.642857142857142)","(8.0, 13.0, 11.81132075471698)","(17.0, 34.0, 32.285714285714285)","(3.2, 3.7, 3.664)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.15, 3.1863636363636365)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:07.291452,"(4.6, 5.7, 5.68)","(11.0, 18.5, 16.763157894736842)","(8.0, 13.0, 12.046511627906977)","(17.0, 34.0, 32.285714285714285)","(3.2, 3.7, 3.626923076923077)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.2, 3.2129722921914357)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:08.486785,"(4.6, 5.7, 5.66)","(11.0, 18.5, 16.763157894736842)","(8.0, 13.0, 12.046511627906977)","(17.0, 34.0, 32.285714285714285)","(3.2, 3.65, 3.588636363636364)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.25, 3.2003968253968256)","(21.0, 38.0, 35.09090909090909)"
08-01-2023 18:15:09.611076,"(4.6, 5.8, 5.659259259259259)","(11.0, 18.5, 17.321428571428573)","(8.0, 13.0, 12.046511627906977)","(17.0, 34.0, 32.90909090909091)","(3.2, 3.6, 3.577272727272727)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.25, 3.200387596899225)","(21.0, 38.0, 35.142857142857146)"
08-01-2023 18:15:10.801440,"(4.6, 5.8, 5.672222222222222)","(11.0, 18.5, 17.362068965517242)","(8.0, 13.0, 11.534883720930232)","(17.0, 34.0, 32.90909090909091)","(3.2, 3.6, 3.577272727272727)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.25, 3.200378787878788)","(21.0, 38.0, 34.8421052631579)"
08-01-2023 18:15:11.881093,"(4.6, 5.8, 5.672222222222222)","(11.0, 18.5, 17.362068965517242)","(8.0, 13.0, 11.534883720930232)","(17.0, 34.0, 32.13333333333333)","(3.2, 3.6, 3.566666666666667)","(31.0, 40.0, 39.84615384615385)","(2.6, 3.25, 3.2959459459459457)","(21.0, 38.0, 34.25)"
08-01-2023 18:15:12.961606,"(4.6, 5.8, 5.672222222222222)","(11.0, 18.5, 17.362068965517242)","(8.0, 13.0, 11.568181818181818)","(17.0, 34.0, 32.90909090909091)","(3.2, 3.6, 3.566666666666667)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.293835616438356)","(21.0, 38.0, 33.5)"
08-01-2023 18:15:14.046229,"(4.6, 5.8, 5.672222222222222)","(11.0, 18.5, 17.362068965517242)","(8.0, 13.0, 12.0)","(17.0, 34.0, 32.8)","(3.2, 3.6, 3.5842105263157897)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.2666666666666666)","(21.0, 38.0, 33.5)"
08-01-2023 18:15:15.216353,"(4.6, 5.7, 5.692857142857143)","(11.0, 18.0, 17.6)","(8.0, 12.5, 12.0)","(17.0, 34.0, 31.421052631578945)","(3.2, 3.6, 3.5842105263157897)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.2642857142857142)","(21.0, 38.0, 33.5)"
08-01-2023 18:15:16.407429,"(4.6, 5.7, 5.6923076923076925)","(11.0, 18.0, 17.666666666666668)","(8.0, 12.5, 12.0)","(17.0, 34.0, 32.6)","(3.2, 3.6, 3.54)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.26875)","(21.0, 38.0, 33.5)"
08-01-2023 18:15:17.628938,"(4.6, 5.7, 5.6923076923076925)","(11.0, 17.5, 17.1)","(8.0, 12.5, 12.0)","(17.0, 34.0, 32.6)","(3.2, 3.55, 3.5842105263157897)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.2807692307692307)","(21.0, 38.0, 33.714285714285715)"
08-01-2023 18:15:18.711377,"(4.6, 5.7, 5.6923076923076925)","(11.0, 17.0, 16.7)","(8.0, 12.5, 11.75)","(17.0, 34.0, 31.55)","(3.2, 3.6, 3.5833333333333335)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.26875)","(21.0, 38.0, 33.5)"
08-01-2023 18:15:19.831141,"(4.6, 5.8, 5.668571428571428)","(11.0, 16.5, 16.35)","(8.0, 12.0, 11.75)","(17.0, 34.0, 32.6875)","(3.2, 3.6, 3.5833333333333335)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.3, 3.3373015873015874)","(21.0, 38.0, 33.5)"
08-01-2023 18:15:20.922036,"(4.6, 5.7, 5.6923076923076925)","(11.0, 16.5, 16.2)","(8.0, 12.0, 11.666666666666666)","(17.0, 34.0, 31.55)","(3.2, 3.6, 3.5833333333333335)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.35, 3.35)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:22.029841,"(4.6, 5.7, 5.6923076923076925)","(11.0, 16.5, 16.2)","(8.0, 12.0, 11.666666666666666)","(17.0, 34.0, 32.6875)","(3.2, 3.6, 3.539285714285714)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.4, 3.384558823529412)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:23.110706,"(4.6, 5.8, 5.682758620689655)","(11.0, 16.5, 16.2)","(8.0, 12.0, 11.8)","(17.0, 34.0, 31.9)","(3.2, 3.55, 3.534375)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.4, 3.3830985915492957)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:24.230447,"(4.6, 5.8, 5.682758620689655)","(11.0, 16.5, 15.8)","(8.0, 12.0, 11.666666666666666)","(17.0, 34.0, 30.5)","(3.2, 3.55, 3.534375)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.4, 3.3833333333333333)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:25.304654,"(4.6, 5.8, 5.682758620689655)","(11.0, 16.0, 15.8)","(8.0, 12.0, 11.666666666666666)","(17.0, 34.0, 31.9)","(3.2, 3.55, 3.539285714285714)","(31.0, 40.0, 39.857142857142854)","(2.6, 3.4, 3.3406976744186045)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:26.409595,"(4.6, 5.8, 5.733333333333333)","(11.0, 16.0, 15.8)","(8.0, 12.0, 11.8)","(17.0, 34.0, 30.266666666666666)","(3.2, 3.55, 3.5884615384615386)","(31.0, 40.0, 39.733333333333334)","(2.6, 3.35, 3.325)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:27.523935,"(4.6, 5.8, 5.733333333333333)","(11.0, 16.0, 15.8)","(8.0, 12.0, 11.8)","(18.0, 34.0, 30.266666666666666)","(3.2, 3.6, 3.595833333333333)","(31.0, 40.0, 39.89473684210526)","(2.6, 3.35, 3.3406976744186045)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:28.665384,"(4.6, 5.8, 5.72)","(11.0, 16.0, 15.8)","(8.0, 12.0, 11.11111111111111)","(18.0, 34.0, 31.454545454545453)","(3.2, 3.6, 3.595833333333333)","(31.0, 40.0, 39.76470588235294)","(2.6, 3.35, 3.325)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:29.747504,"(4.6, 5.6, 5.509375)","(11.0, 16.0, 15.8)","(8.0, 12.0, 11.11111111111111)","(18.0, 34.0, 30.266666666666666)","(3.2, 3.6, 3.5965517241379312)","(31.0, 40.0, 39.76470588235294)","(2.6, 3.35, 3.3404761904761906)","(21.0, 38.0, 33.26315789473684)"
08-01-2023 18:15:30.767123,"(4.6, 5.6, 5.438834951456311)","(11.0, 16.0, 15.8)","(8.0, 12.0, 11.11111111111111)","(18.0, 34.0, 30.266666666666666)","(3.2, 3.6, 3.6399999999999997)","(31.0, 40.0, 39.76470588235294)","(2.6, 3.35, 3.325)","(21.0, 38.0, 32.375)"
08-01-2023 18:15:31.814815,"(4.6, 5.6, 5.411363636363637)","(11.0, 16.5, 15.285714285714286)","(8.0, 12.0, 11.11111111111111)","(18.0, 34.0, 31.333333333333332)","(3.2, 3.65, 3.6416666666666666)","(31.0, 40.0, 42.8)","(2.6, 3.35, 3.340909090909091)","(21.0, 38.0, 32.375)"
08-01-2023 18:15:32.938953,"(4.6, 5.6, 5.383035714285714)","(11.0, 16.5, 15.69047619047619)","(8.0, 12.0, 11.11111111111111)","(18.0, 34.0, 31.2)","(3.2, 3.65, 3.6470588235294117)","(31.0, 46.0, 42.705882352941174)","(2.6, 3.45, 3.340909090909091)","(21.0, 38.0, 32.22222222222222)"
