,Saint Kimetto,Tinker Crystal,Solar Lock,Zakai Bale,Back Pat,Aston Skipper,Zulu Ghost,Groomsman
09-01-2023 15:40:40.912674,"(5.0, 6.8, 6.702702702702703)","(13.0, 22.0, 20.444444444444443)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.0, 11.88)","(101.0, 500.0, 445.0)","(1.65, 1.93, 1.91)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:42.030319,"(5.0, 6.8, 6.6875)","(13.0, 22.0, 20.6875)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.0, 11.88)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.91)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:43.161750,"(5.0, 6.8, 6.6875)","(13.0, 22.0, 20.6875)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.0, 11.91304347826087)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9118518518518517)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:44.311045,"(5.0, 6.8, 6.733333333333333)","(13.0, 22.0, 20.6875)","(19.0, 30.0, 27.75)","(10.0, 12.0, 12.075757575757576)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9052631578947368)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:45.505399,"(5.0, 6.8, 6.6)","(13.0, 22.0, 20.6875)","(19.0, 29.0, 28.23076923076923)","(10.0, 12.5, 12.075757575757576)","(101.0, 500.0, 450.0)","(1.65, 1.91, 1.9115384615384614)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:46.664835,"(5.0, 6.6, 6.507692307692308)","(13.0, 22.0, 20.6875)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 11.952380952380953)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9143589743589742)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:47.862358,"(5.0, 6.6, 6.512903225806451)","(13.0, 22.0, 20.928571428571427)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.0, 11.952380952380953)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9143589743589742)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:49.069576,"(5.0, 6.6, 6.56)","(13.0, 22.0, 20.75)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.0, 11.952380952380953)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9143589743589742)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.47887323943662)"
09-01-2023 15:40:50.298130,"(5.0, 6.6, 6.56)","(13.0, 22.0, 21.923076923076923)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.0, 11.9)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9143589743589742)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.478260869565217)"
09-01-2023 15:40:51.519263,"(5.0, 6.6, 6.56)","(13.0, 25.0, 21.533333333333335)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.0, 12.134615384615385)","(101.0, 500.0, 470.0)","(1.65, 1.92, 1.9176923076923076)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.479452054794521)"
09-01-2023 15:40:52.719064,"(5.0, 6.6, 6.498181818181818)","(13.0, 25.0, 21.75)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.23076923076923)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9161403508771928)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.479452054794521)"
09-01-2023 15:40:53.872604,"(5.0, 6.6, 6.52)","(13.0, 25.0, 22.384615384615383)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.23076923076923)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9170833333333333)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:40:55.005346,"(5.0, 6.6, 6.52)","(13.0, 24.0, 22.384615384615383)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.23076923076923)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9154716981132074)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:40:56.154251,"(5.0, 6.6, 6.552)","(13.0, 24.0, 23.0)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.25)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9155555555555555)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:40:57.355355,"(5.0, 6.6, 6.552)","(13.0, 23.0, 22.333333333333332)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.25)","(101.0, 500.0, 420.0)","(1.65, 1.92, 1.9155555555555555)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:40:58.533188,"(5.0, 6.8, 6.730434782608696)","(13.0, 23.0, 22.333333333333332)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.25)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.9155555555555555)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:40:59.715812,"(5.0, 6.8, 6.623529411764706)","(13.0, 23.0, 21.666666666666668)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.25)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.908076923076923)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:41:00.925560,"(5.0, 6.8, 6.616949152542373)","(13.0, 23.0, 21.666666666666668)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.25)","(101.0, 500.0, 420.0)","(1.65, 1.92, 1.908076923076923)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.40983606557377)"
09-01-2023 15:41:02.116964,"(5.0, 6.8, 6.6)","(13.0, 23.0, 21.444444444444443)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 12.25)","(101.0, 500.0, 450.0)","(1.65, 1.92, 1.907142857142857)","(13.0, 15.5, 15.346153846153847)","(9.0, 11.5, 11.789473684210526)"
09-01-2023 15:41:03.275523,"(5.0, 6.8, 6.6)","(13.0, 23.0, 21.444444444444443)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.5, 11.970588235294118)","(101.0, 500.0, 420.0)","(1.65, 1.91, 1.9043333333333332)","(13.0, 15.5, 15.147058823529411)","(9.0, 12.0, 11.833333333333334)"
09-01-2023 15:41:04.448810,"(5.0, 6.8, 6.625)","(13.0, 23.0, 21.375)","(19.0, 29.0, 28.285714285714285)","(10.0, 12.0, 11.970588235294118)","(101.0, 500.0, 420.0)","(1.65, 1.91, 1.903103448275862)","(13.0, 15.5, 15.23913043478261)","(9.0, 12.0, 11.428571428571429)"
09-01-2023 15:41:05.568502,"(5.0, 6.8, 6.638888888888888)","(13.0, 23.0, 21.375)","(19.0, 29.0, 28.333333333333332)","(10.0, 12.0, 11.853211009174313)","(101.0, 500.0, 455.0)","(1.65, 1.91, 1.9048333333333332)","(13.0, 15.5, 15.23913043478261)","(9.0, 11.5, 11.424050632911392)"
09-01-2023 15:41:06.676317,"(5.0, 6.8, 6.594736842105263)","(13.0, 23.0, 21.375)","(19.0, 29.0, 28.473684210526315)","(10.0, 12.0, 11.853211009174313)","(101.0, 500.0, 455.0)","(1.65, 1.91, 1.9034117647058824)","(13.0, 15.5, 15.25)","(9.0, 11.5, 11.580357142857142)"
09-01-2023 15:41:07.684681,"(5.0, 6.8, 6.586301369863014)","(13.0, 23.0, 21.514285714285712)","(19.0, 29.0, 28.333333333333332)","(10.0, 12.0, 11.853211009174313)","(101.0, 500.0, 455.0)","(1.65, 1.91, 1.9015189873417722)","(13.0, 15.5, 15.25)","(9.0, 12.0, 11.643564356435643)"
09-01-2023 15:41:08.696996,"(5.0, 6.8, 6.629411764705883)","(13.0, 23.0, 21.514285714285712)","(19.0, 29.0, 28.333333333333332)","(10.0, 12.0, 11.863247863247864)","(101.0, 500.0, 455.0)","(1.65, 1.91, 1.8927777777777777)","(13.0, 15.5, 15.25)","(9.0, 12.0, 11.62962962962963)"
09-01-2023 15:41:09.859640,"(5.0, 6.8, 6.698305084745763)","(13.0, 23.0, 21.838709677419356)","(19.0, 29.0, 28.333333333333332)","(10.0, 12.0, 11.865546218487395)","(101.0, 500.0, 455.0)","(1.65, 1.9, 1.8902777777777777)","(13.0, 15.5, 15.416666666666666)","(9.0, 12.0, 11.663551401869158)"
09-01-2023 15:41:10.999711,"(5.0, 6.8, 6.622784810126582)","(13.0, 23.0, 21.838709677419356)","(19.0, 29.0, 28.333333333333332)","(10.0, 12.0, 11.76923076923077)","(101.0, 500.0, 455.0)","(1.65, 1.9, 1.8930303030303028)","(13.0, 15.5, 15.416666666666666)","(9.0, 12.0, 11.601694915254237)"
09-01-2023 15:41:12.269869,"(5.0, 6.8, 6.64390243902439)","(13.0, 23.0, 21.838709677419356)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.76923076923077)","(101.0, 500.0, 455.0)","(1.65, 1.9, 1.8930303030303028)","(12.0, 16.0, 15.368421052631579)","(9.0, 12.0, 11.601694915254237)"
09-01-2023 15:41:13.505551,"(5.0, 6.8, 6.64390243902439)","(13.0, 23.0, 21.838709677419356)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.656565656565657)","(101.0, 500.0, 420.0)","(1.65, 1.9, 1.8856521739130434)","(12.0, 16.0, 16.433333333333334)","(9.0, 12.0, 11.601694915254237)"
09-01-2023 15:41:14.850779,"(5.0, 6.8, 6.640909090909091)","(13.0, 23.0, 22.27777777777778)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.708860759493671)","(101.0, 500.0, 455.0)","(1.65, 1.89, 1.882)","(12.0, 16.5, 16.433333333333334)","(9.0, 12.0, 11.63963963963964)"
09-01-2023 15:41:16.307576,"(5.0, 6.8, 6.605555555555556)","(13.0, 23.0, 22.27777777777778)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.708860759493671)","(101.0, 500.0, 475.0)","(1.65, 1.89, 1.882)","(12.0, 16.5, 16.433333333333334)","(9.0, 12.0, 11.63963963963964)"
09-01-2023 15:41:17.805097,"(5.0, 6.8, 6.655172413793103)","(13.0, 23.0, 22.1875)","(19.0, 29.0, 28.666666666666668)","(10.0, 12.0, 11.85820895522388)","(101.0, 500.0, 475.0)","(1.65, 1.89, 1.871764705882353)","(12.0, 16.5, 16.40909090909091)","(9.0, 12.0, 11.581967213114755)"
09-01-2023 15:41:19.148012,"(5.0, 6.8, 6.686486486486486)","(13.0, 23.0, 22.652173913043477)","(19.0, 29.0, 28.833333333333332)","(10.0, 12.0, 11.85820895522388)","(101.0, 500.0, 475.0)","(1.65, 1.88, 1.8715151515151516)","(12.0, 16.5, 16.416666666666668)","(9.0, 12.0, 11.581967213114755)"
09-01-2023 15:41:20.414192,"(5.0, 6.8, 6.702857142857143)","(13.0, 23.0, 22.652173913043477)","(19.0, 29.0, 28.294117647058822)","(10.0, 12.0, 11.85820895522388)","(101.0, 500.0, 475.0)","(1.65, 1.88, 1.8718518518518519)","(12.0, 16.5, 16.416666666666668)","(9.0, 12.0, 11.571428571428571)"
09-01-2023 15:41:21.605251,"(5.0, 6.8, 6.695384615384615)","(13.0, 23.0, 22.652173913043477)","(19.0, 29.0, 28.294117647058822)","(10.0, 12.0, 11.99056603773585)","(101.0, 500.0, 475.0)","(1.65, 1.88, 1.856326530612245)","(12.0, 16.5, 16.428571428571427)","(9.0, 12.0, 11.646017699115044)"
09-01-2023 15:41:22.853415,"(5.0, 6.8, 6.714893617021277)","(13.0, 23.0, 22.714285714285715)","(19.0, 29.0, 28.53846153846154)","(10.0, 12.0, 11.99056603773585)","(101.0, 500.0, 475.0)","(1.65, 1.86, 1.8581818181818184)","(12.0, 17.0, 16.387096774193548)","(9.0, 12.0, 11.646017699115044)"
09-01-2023 15:41:24.038868,"(5.0, 7.0, 6.828571428571428)","(13.0, 23.0, 22.714285714285715)","(19.0, 29.0, 28.53846153846154)","(10.0, 12.0, 11.994047619047619)","(101.0, 500.0, 475.0)","(1.65, 1.87, 1.8581818181818184)","(12.0, 17.0, 16.387096774193548)","(9.0, 12.0, 11.646017699115044)"
09-01-2023 15:41:25.238632,"(5.0, 7.0, 6.829126213592233)","(13.0, 23.0, 22.77777777777778)","(19.0, 29.0, 28.428571428571427)","(10.0, 12.0, 11.994047619047619)","(101.0, 500.0, 475.0)","(1.65, 1.88, 1.8731707317073172)","(12.0, 17.0, 16.387096774193548)","(9.0, 12.0, 11.588709677419354)"
09-01-2023 15:41:26.374459,"(5.0, 7.0, 6.801869158878504)","(13.0, 23.0, 22.77777777777778)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.994047619047619)","(101.0, 500.0, 475.0)","(1.65, 1.88, 1.8723636363636365)","(12.0, 17.0, 16.313953488372093)","(9.0, 12.0, 11.581967213114755)"
09-01-2023 15:41:27.468521,"(5.0, 7.0, 6.818518518518518)","(14.0, 23.0, 22.77777777777778)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.994047619047619)","(101.0, 500.0, 475.0)","(1.65, 1.88, 1.8662500000000002)","(12.0, 16.5, 16.313953488372093)","(9.0, 12.0, 11.63963963963964)"
09-01-2023 15:41:28.567197,"(5.0, 7.0, 6.810989010989011)","(14.0, 23.0, 22.77777777777778)","(19.0, 29.0, 28.5)","(10.0, 12.0, 11.994565217391305)","(101.0, 500.0, 430.0)","(1.65, 1.87, 1.865072463768116)","(12.0, 16.5, 16.313953488372093)","(9.0, 12.0, 11.645454545454545)"
09-01-2023 15:41:29.718904,"(5.0, 7.0, 6.818181818181818)","(14.0, 23.0, 22.2972972972973)","(19.0, 29.0, 28.157894736842106)","(10.0, 12.0, 11.934782608695652)","(101.0, 520.0, 465.0)","(1.65, 1.87, 1.9185257985257984)","(12.0, 16.5, 16.15)","(9.0, 12.0, 11.420289855072463)"
09-01-2023 15:41:30.906443,"(5.0, 6.8, 6.654237288135593)","(14.0, 23.0, 22.0)","(19.0, 29.0, 28.142857142857142)","(10.0, 12.0, 11.851485148514852)","(101.0, 520.0, 430.0)","(1.65, 1.92, 1.9157692307692307)","(12.0, 16.5, 15.666666666666666)","(9.0, 11.5, 11.290697674418604)"
09-01-2023 15:41:32.073869,"(5.0, 6.8, 6.628)","(14.0, 23.0, 21.666666666666668)","(19.0, 29.0, 27.90909090909091)","(10.0, 12.0, 11.851485148514852)","(101.0, 520.0, 455.0)","(1.65, 1.93, 1.9159016393442623)","(12.0, 16.0, 15.666666666666666)","(9.0, 11.5, 11.290697674418604)"
09-01-2023 15:41:33.265019,"(5.0, 6.6, 6.572222222222222)","(14.0, 23.0, 21.666666666666668)","(19.0, 29.0, 28.333333333333332)","(10.0, 12.0, 11.841346153846153)","(101.0, 500.0, 460.0)","(1.65, 1.93, 1.9168292682926829)","(12.0, 16.0, 15.666666666666666)","(9.0, 11.5, 11.321052631578947)"
09-01-2023 15:41:34.415403,"(5.0, 6.6, 6.58235294117647)","(14.0, 21.0, 20.208333333333332)","(19.0, 29.0, 28.272727272727273)","(10.0, 12.0, 11.912790697674419)","(101.0, 500.0, 460.0)","(1.65, 1.93, 1.9164102564102563)","(12.0, 16.0, 15.590909090909092)","(9.0, 11.5, 11.358024691358025)"
09-01-2023 15:41:35.607450,"(5.0, 6.6, 6.527868852459016)","(15.0, 21.0, 19.63953488372093)","(20.0, 29.0, 28.466666666666665)","(9.0, 12.0, 11.830769230769231)","(101.0, 500.0, 495.34883720930236)","(1.65, 1.93, 1.9497727272727272)","(12.0, 16.0, 15.382352941176471)","(8.5, 11.5, 11.385135135135135)"
09-01-2023 15:41:36.696052,"(5.0, 6.6, 6.48)","(15.0, 21.0, 19.555555555555557)","(20.0, 29.0, 28.0)","(9.0, 12.0, 11.777027027027026)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.95, 1.966923076923077)","(12.0, 15.5, 14.7)","(8.5, 11.5, 11.306451612903226)"
09-01-2023 15:41:37.872694,"(5.0, 6.4, 6.3614035087719305)","(15.0, 20.0, 18.973684210526315)","(20.0, 29.0, 28.466666666666665)","(9.0, 12.0, 11.777027027027026)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.97, 1.971864406779661)","(12.0, 15.0, 14.58695652173913)","(8.5, 11.5, 11.295454545454545)"
09-01-2023 15:41:39.066893,"(5.0, 6.4, 6.391666666666667)","(15.0, 19.0, 18.973684210526315)","(20.0, 29.0, 28.333333333333332)","(9.0, 12.0, 11.8)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.98, 2.0251648351648353)","(12.0, 15.0, 13.928571428571429)","(8.5, 11.5, 11.264705882352942)"
09-01-2023 15:41:40.268259,"(5.0, 6.4, 6.332)","(15.0, 19.0, 18.346153846153847)","(20.0, 29.0, 27.235294117647058)","(9.0, 12.0, 11.857142857142858)","(101.0, 500.0, 494.11764705882354)","(1.65, 2.04, 1.9846938775510203)","(12.0, 14.0, 14.405405405405405)","(8.5, 11.5, 10.852941176470589)"
09-01-2023 15:41:41.404915,"(5.0, 6.6, 6.425974025974027)","(15.0, 18.5, 18.346153846153847)","(20.0, 29.0, 27.05)","(9.0, 12.0, 11.857142857142858)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.99, 1.9775)","(12.0, 15.0, 14.305555555555555)","(8.5, 11.0, 11.05813953488372)"
09-01-2023 15:41:42.567823,"(5.0, 6.6, 6.43404255319149)","(15.0, 18.5, 18.3)","(20.0, 29.0, 27.05)","(9.0, 12.0, 11.857142857142858)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.98, 1.9775)","(12.0, 15.0, 14.305555555555555)","(8.5, 11.5, 11.05813953488372)"
09-01-2023 15:41:43.759127,"(5.0, 6.6, 6.430434782608696)","(15.0, 18.5, 18.27777777777778)","(20.0, 29.0, 26.5625)","(9.0, 12.5, 12.033333333333333)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.98, 1.9673170731707317)","(12.0, 15.0, 14.305555555555555)","(8.5, 11.5, 11.1)"
09-01-2023 15:41:44.953222,"(5.0, 6.6, 6.45)","(15.0, 18.5, 18.181818181818183)","(20.0, 29.0, 27.56)","(9.0, 12.5, 11.662790697674419)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.98, 1.9731746031746031)","(12.0, 15.0, 14.35)","(8.5, 11.5, 11.07843137254902)"
09-01-2023 15:41:46.170100,"(5.0, 6.6, 6.4655172413793105)","(14.0, 19.0, 18.2)","(20.0, 29.0, 27.56)","(9.0, 12.0, 11.675)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.99, 1.970625)","(12.0, 14.5, 14.35)","(8.5, 11.5, 11.054455445544555)"
09-01-2023 15:41:47.338865,"(5.0, 6.6, 6.506849315068493)","(14.0, 19.0, 18.285714285714285)","(20.0, 29.0, 28.076923076923077)","(9.0, 12.0, 11.678571428571429)","(101.0, 500.0, 494.11764705882354)","(1.65, 1.99, 1.9640243902439023)","(12.0, 14.5, 14.28)","(8.5, 11.5, 11.122222222222222)"
09-01-2023 15:41:48.468332,"(5.0, 6.6, 6.563888888888888)","(14.0, 19.0, 18.23076923076923)","(20.0, 29.0, 28.142857142857142)","(9.0, 12.0, 11.666666666666666)","(101.0, 500.0, 435.88235294117646)","(1.65, 1.99, 1.9764957264957266)","(12.0, 15.0, 14.214285714285714)","(8.5, 11.5, 11.085365853658537)"
09-01-2023 15:41:49.617894,"(5.0, 6.6, 6.556756756756757)","(14.0, 19.0, 18.166666666666668)","(20.0, 29.0, 28.142857142857142)","(9.0, 12.0, 11.766233766233766)","(101.0, 440.0, 435.88235294117646)","(1.65, 1.99, 1.9538405797101448)","(12.0, 15.0, 14.25)","(8.5, 11.5, 11.052631578947368)"
09-01-2023 15:41:50.794292,"(5.0, 6.6, 6.56)","(14.0, 19.0, 18.294117647058822)","(20.0, 29.0, 28.5)","(9.0, 12.0, 11.75)","(101.0, 440.0, 426.1764705882353)","(1.65, 1.96, 1.9186567164179105)","(12.0, 15.0, 14.607142857142858)","(8.5, 11.5, 11.036363636363637)"
09-01-2023 15:41:51.997883,"(5.0, 6.8, 6.706122448979592)","(14.0, 19.0, 17.58823529411765)","(20.0, 29.0, 27.979591836734695)","(9.0, 12.0, 11.729885057471265)","(101.0, 430.0, 426.1764705882353)","(1.65, 1.93, 1.9018243243243242)","(12.0, 15.0, 14.634146341463415)","(8.5, 11.5, 11.042372881355933)"
09-01-2023 15:41:53.073449,"(5.0, 6.8, 6.742857142857143)","(14.0, 19.0, 18.33823529411765)","(20.0, 30.0, 27.979591836734695)","(9.0, 12.0, 11.763157894736842)","(101.0, 430.0, 426.1764705882353)","(1.65, 1.91, 1.9039759036144577)","(12.0, 15.0, 14.56)","(8.5, 11.5, 11.144444444444444)"
09-01-2023 15:41:54.178856,"(5.0, 6.8, 6.706382978723404)","(14.0, 19.0, 18.482758620689655)","(20.0, 30.0, 29.25)","(9.0, 12.0, 11.902777777777779)","(101.0, 430.0, 426.1764705882353)","(1.65, 1.93, 1.9387739463601532)","(12.0, 15.0, 14.75)","(8.5, 11.5, 11.042553191489361)"
09-01-2023 15:41:55.207812,"(5.0, 6.8, 6.765625)","(14.0, 19.0, 18.162790697674417)","(20.0, 29.0, 28.5)","(9.0, 12.0, 11.902777777777779)","(101.0, 430.0, 415.55555555555554)","(1.65, 1.94, 1.9177142857142857)","(12.0, 15.0, 14.357142857142858)","(8.5, 11.5, 11.084269662921349)"
09-01-2023 15:41:56.298033,"(5.0, 7.0, 6.805825242718447)","(14.0, 19.0, 18.162790697674417)","(20.0, 29.0, 27.823529411764707)","(9.0, 12.0, 12.08108108108108)","(101.0, 430.0, 424.5)","(1.65, 1.94, 1.8986666666666665)","(12.0, 14.5, 14.394736842105264)","(8.5, 11.5, 11.041666666666666)"
09-01-2023 15:41:57.393136,"(5.0, 7.0, 6.862068965517241)","(14.0, 19.0, 18.176470588235293)","(20.0, 29.0, 27.823529411764707)","(9.0, 12.5, 11.9375)","(101.0, 430.0, 425.2173913043478)","(1.65, 1.9, 1.91231884057971)","(12.0, 14.5, 15.06)","(8.5, 11.5, 10.948979591836734)"
09-01-2023 15:41:58.524390,"(5.0, 7.0, 6.9714285714285715)","(14.0, 19.0, 18.333333333333332)","(20.0, 29.0, 27.846153846153847)","(9.0, 12.0, 11.85981308411215)","(101.0, 430.0, 482.6086956521739)","(1.65, 1.93, 1.9066666666666665)","(12.0, 15.5, 14.784090909090908)","(8.5, 11.0, 11.024390243902438)"
09-01-2023 15:41:59.614130,"(5.0, 6.8, 6.797222222222222)","(14.0, 19.0, 18.333333333333332)","(20.0, 29.0, 27.88)","(9.0, 12.0, 11.831896551724139)","(101.0, 490.0, 482.6086956521739)","(1.65, 1.92, 1.9038461538461537)","(12.0, 15.0, 14.76595744680851)","(8.5, 11.5, 10.941666666666666)"
09-01-2023 15:42:00.771848,"(5.0, 7.0, 6.821301775147929)","(14.0, 18.5, 18.282608695652176)","(20.0, 29.0, 27.55)","(9.0, 12.0, 11.831896551724139)","(101.0, 490.0, 475.8333333333333)","(1.65, 1.92, 1.915894736842105)","(12.0, 15.0, 14.775510204081632)","(8.5, 11.5, 10.98062015503876)"
09-01-2023 15:42:01.969595,"(5.0, 7.0, 6.824390243902439)","(14.0, 18.5, 18.282608695652176)","(20.0, 28.0, 27.55)","(9.0, 12.0, 11.429906542056075)","(101.0, 490.0, 444.6666666666667)","(1.65, 1.92, 1.942222222222222)","(12.0, 15.0, 14.78125)","(8.5, 11.5, 11.028169014084508)"
09-01-2023 15:42:03.175238,"(5.0, 7.0, 6.7545064377682404)","(14.0, 18.5, 18.125)","(20.0, 28.0, 27.55)","(9.0, 11.5, 11.361344537815127)","(101.0, 490.0, 446.1290322580645)","(1.65, 1.95, 1.9620754716981132)","(12.0, 15.0, 14.851851851851851)","(8.5, 11.5, 10.88888888888889)"
09-01-2023 15:42:04.375455,"(5.0, 7.0, 6.774311926605504)","(14.0, 18.5, 18.069444444444443)","(20.0, 28.0, 27.55)","(9.0, 11.5, 11.329457364341085)","(101.0, 490.0, 446.1290322580645)","(1.65, 1.97, 1.961111111111111)","(12.0, 15.0, 14.76086956521739)","(8.5, 11.5, 10.88888888888889)"
09-01-2023 15:42:05.552389,"(5.0, 6.8, 6.7685393258426965)","(14.0, 18.5, 18.069444444444443)","(20.0, 28.0, 27.35)","(9.0, 11.5, 11.27027027027027)","(101.0, 490.0, 446.1290322580645)","(1.65, 1.97, 1.9899089253187614)","(12.0, 15.0, 14.608695652173912)","(8.5, 11.5, 10.862068965517242)"
09-01-2023 15:42:06.756024,"(5.0, 6.8, 6.744578313253012)","(14.0, 18.0, 17.875)","(20.0, 28.0, 27.434782608695652)","(9.0, 11.5, 11.31)","(101.0, 490.0, 446.1290322580645)","(1.65, 1.99, 1.9913819368879218)","(12.0, 15.0, 14.608695652173912)","(8.5, 11.0, 10.842391304347826)"
09-01-2023 15:42:07.928076,"(5.0, 6.8, 6.74)","(14.0, 18.5, 17.571428571428573)","(20.0, 28.0, 26.761904761904763)","(9.0, 11.5, 11.31)","(101.0, 490.0, 446.1290322580645)","(1.65, 2.0, 1.9901185770750989)","(12.0, 15.0, 14.18421052631579)","(8.5, 11.0, 10.842391304347826)"
09-01-2023 15:42:09.084467,"(5.0, 6.8, 6.744)","(14.0, 18.5, 17.571428571428573)","(20.0, 28.0, 26.761904761904763)","(9.0, 11.5, 11.234463276836157)","(101.0, 490.0, 465.0)","(1.65, 2.0, 1.9917647058823529)","(12.0, 14.5, 13.857142857142858)","(8.5, 11.0, 10.717241379310344)"
09-01-2023 15:42:10.235958,"(5.0, 6.8, 6.752808988764045)","(14.0, 17.5, 17.42105263157895)","(20.0, 28.0, 26.457142857142856)","(9.0, 11.5, 11.223463687150838)","(101.0, 490.0, 467.63157894736844)","(1.65, 2.0, 2.0309236947791165)","(12.0, 14.0, 13.842857142857143)","(8.5, 11.0, 10.633064516129032)"
09-01-2023 15:42:11.412647,"(5.0, 6.8, 6.754639175257732)","(14.0, 17.5, 17.38888888888889)","(20.0, 28.0, 26.457142857142856)","(9.0, 11.5, 11.223463687150838)","(101.0, 490.0, 467.63157894736844)","(1.65, 2.04, 2.0309236947791165)","(12.0, 14.0, 13.844827586206897)","(8.5, 11.0, 10.62704918032787)"
09-01-2023 15:42:12.632584,"(5.0, 6.8, 6.772043010752688)","(14.0, 17.5, 17.127906976744185)","(20.0, 28.0, 26.355555555555554)","(9.0, 11.5, 11.234463276836157)","(101.0, 490.0, 467.63157894736844)","(1.65, 2.04, 2.0330061349693254)","(12.0, 14.0, 13.884615384615385)","(7.5, 11.0, 10.633620689655173)"
09-01-2023 15:42:13.822038,"(5.0, 6.8, 6.7704545454545455)","(14.0, 17.5, 17.127906976744185)","(20.0, 28.0, 23.875)","(9.0, 11.5, 11.26595744680851)","(101.0, 490.0, 465.71428571428567)","(1.65, 2.04, 2.0515384615384615)","(12.0, 14.0, 13.457831325301205)","(7.5, 11.0, 10.636363636363637)"
09-01-2023 15:42:15.088741,"(5.0, 6.8, 6.7675)","(14.0, 17.0, 16.97222222222222)","(20.0, 24.0, 22.75)","(9.0, 11.5, 11.264705882352942)","(101.0, 490.0, 465.71428571428567)","(1.7, 2.06, 2.0583529411764707)","(12.0, 13.5, 13.615384615384615)","(7.5, 11.0, 10.408450704225352)"
