,My Dreamer,Bombers Reward,Dr Callie,His Genius Hands,Dr Jax,Early Secrets,Feather Nest,Kale
14-12-2022 18:58:15.596955,"(1.8, 2.02, 2.0077777777777777)","(26.0, 180.0, 59.2)","(71.0, 300.0, 270.625)","(5.0, 8.4, 7.4222222222222225)","(101.0, 590.0, 519.2857142857142)","(5.0, 9.8, 8.333333333333334)","(3.2, 5.3, 4.58)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:16.807414,"(1.8, 2.02, 2.0077777777777777)","(26.0, 160.0, 59.2)","(71.0, 300.0, 270.625)","(5.0, 8.4, 7.933333333333333)","(101.0, 590.0, 519.2857142857142)","(5.0, 9.8, 8.333333333333334)","(3.2, 5.3, 4.4)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:18.061225,"(1.8, 2.02, 2.0077777777777777)","(26.0, 150.0, 47.25)","(71.0, 300.0, 196.25)","(5.0, 8.6, 8.266666666666666)","(101.0, 590.0, 519.2857142857142)","(5.0, 9.8, 8.333333333333334)","(3.2, 5.3, 4.688235294117647)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:19.364984,"(1.8, 2.02, 2.00625)","(26.0, 140.0, 82.0)","(71.0, 290.0, 253.125)","(5.0, 8.6, 8.266666666666666)","(101.0, 590.0, 519.2857142857142)","(5.0, 9.8, 8.333333333333334)","(3.2, 5.3, 4.18)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:20.648161,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 280.0, 253.125)","(5.0, 8.6, 8.1)","(101.0, 590.0, 309.6153846153846)","(5.0, 9.8, 8.17142857142857)","(3.2, 5.3, 4.18)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:21.961706,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 280.0, 253.125)","(5.0, 8.4, 8.1)","(101.0, 560.0, 246.66666666666669)","(5.0, 9.6, 8.17142857142857)","(3.2, 5.3, 4.319999999999999)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:23.226492,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 280.0, 175.3846153846154)","(5.0, 8.4, 8.1)","(101.0, 550.0, 246.66666666666669)","(5.0, 9.6, 8.17142857142857)","(3.2, 5.2, 4.866666666666667)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:24.468071,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 270.0, 226.875)","(5.0, 8.4, 8.1)","(101.0, 550.0, 246.66666666666669)","(5.0, 9.6, 8.17142857142857)","(3.2, 5.2, 4.4799999999999995)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:25.766369,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 8.1)","(101.0, 550.0, 391.66666666666663)","(5.0, 9.6, 8.17142857142857)","(3.2, 5.2, 4.4799999999999995)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:27.115825,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 8.1)","(101.0, 540.0, 281.42857142857144)","(5.0, 9.6, 7.6454545454545455)","(3.2, 5.2, 4.4799999999999995)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:28.482976,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 8.1)","(101.0, 530.0, 450.7142857142857)","(5.0, 8.6, 7.6454545454545455)","(3.2, 5.2, 4.909090909090909)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:29.780133,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 8.1)","(101.0, 510.0, 450.7142857142857)","(5.0, 8.6, 7.571428571428572)","(3.2, 5.2, 4.7375)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:31.086718,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 8.1)","(101.0, 510.0, 321.3636363636364)","(5.0, 8.6, 7.571428571428572)","(3.2, 6.4, 4.607142857142857)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:32.330614,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 7.129411764705882)","(101.0, 510.0, 250.625)","(5.0, 8.6, 7.983333333333333)","(3.2, 6.0, 4.5875)","(71.0, 480.0, 388.8888888888889)"
14-12-2022 18:58:33.616544,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 7.129411764705882)","(101.0, 510.0, 250.625)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.9, 4.5875)","(71.0, 480.0, 229.44444444444446)"
14-12-2022 18:58:34.886690,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 7.129411764705882)","(101.0, 510.0, 281.9230769230769)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.9, 4.6866666666666665)","(71.0, 470.0, 411.25)"
14-12-2022 18:58:36.273208,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 250.0, 226.875)","(5.0, 8.4, 7.129411764705882)","(101.0, 500.0, 281.9230769230769)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.9, 4.6866666666666665)","(71.0, 460.0, 329.0)"
14-12-2022 18:58:37.527922,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 201.1111111111111)","(5.0, 8.4, 7.129411764705882)","(101.0, 470.0, 296.9230769230769)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.9, 4.6866666666666665)","(71.0, 440.0, 299.0909090909091)"
14-12-2022 18:58:38.761483,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 201.1111111111111)","(5.0, 8.4, 7.129411764705882)","(101.0, 470.0, 296.9230769230769)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.9, 5.05)","(71.0, 430.0, 315.0)"
14-12-2022 18:58:40.014284,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 201.1111111111111)","(5.0, 8.4, 7.129411764705882)","(101.0, 470.0, 296.9230769230769)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 4.8625)","(71.0, 420.0, 342.2222222222222)"
14-12-2022 18:58:41.366542,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 176.36363636363637)","(5.0, 8.4, 7.129411764705882)","(101.0, 470.0, 296.9230769230769)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 4.8625)","(71.0, 420.0, 245.0)"
14-12-2022 18:58:42.743696,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.129411764705882)","(101.0, 470.0, 220.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 4.829411764705882)","(71.0, 420.0, 245.0)"
14-12-2022 18:58:44.084114,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 470.0, 220.0)","(5.0, 8.4, 7.5680000000000005)","(3.2, 5.8, 5.118181818181818)","(71.0, 420.0, 358.75)"
14-12-2022 18:58:45.468544,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 470.0, 220.0)","(5.0, 8.6, 7.983333333333333)","(3.2, 5.8, 5.19375)","(71.0, 400.0, 301.0)"
14-12-2022 18:58:46.815672,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 470.0, 220.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.7, 4.98)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:48.092762,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 470.0, 204.5)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.7, 4.8999999999999995)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:49.380402,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 460.0, 224.375)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.08421052631579)","(71.0, 400.0, 198.33333333333331)"
14-12-2022 18:58:50.630314,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.04)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:51.914813,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.04)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:53.163471,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 4.8999999999999995)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:54.280781,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.08421052631579)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:55.459844,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.04)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:56.633532,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.083333333333333)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:57.873393,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.5680000000000005)","(3.2, 5.5, 4.9399999999999995)","(71.0, 400.0, 235.0)"
14-12-2022 18:58:59.126999,"(1.8, 2.02, 2.00625)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.571428571428572)","(3.2, 5.5, 5.130769230769231)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:00.381486,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.571428571428572)","(3.2, 5.5, 5.130769230769231)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:01.527961,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.5, 5.083333333333333)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:02.715088,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.5, 4.9399999999999995)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:03.946484,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.5, 5.130769230769231)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:05.186675,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.5, 5.083333333333333)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:06.324864,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.5, 5.083333333333333)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:07.612451,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.983333333333333)","(3.2, 5.5, 5.0)","(71.0, 400.0, 235.0)"
14-12-2022 18:59:09.017461,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.5, 5.0)","(71.0, 400.0, 225.0)"
14-12-2022 18:59:10.448879,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 346.25)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 5.053333333333334)","(71.0, 380.0, 164.0)"
14-12-2022 18:59:11.898646,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 430.0, 238.57142857142856)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 5.053333333333334)","(71.0, 360.0, 161.0)"
14-12-2022 18:59:13.504011,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 123.33333333333334)","(5.0, 8.4, 7.0)","(101.0, 430.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 4.925)","(71.0, 350.0, 161.0)"
14-12-2022 18:59:14.873530,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 123.33333333333334)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 5.136842105263158)","(71.0, 350.0, 161.0)"
14-12-2022 18:59:16.297866,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 123.33333333333334)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 5.053333333333334)","(71.0, 350.0, 260.0)"
14-12-2022 18:59:17.595187,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 123.33333333333334)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.8, 5.053333333333334)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:19.068521,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.575)","(3.2, 5.8, 4.96)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:20.488807,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.8, 5.35)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:21.829361,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.7, 5.199999999999999)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:23.564350,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.7, 5.199999999999999)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:25.245126,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.7, 5.033333333333333)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:26.661833,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.7, 5.033333333333333)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:28.055589,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.6, 5.1625)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:29.432690,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.6, 4.987500000000001)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:30.748171,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.575)","(3.2, 5.6, 4.987500000000001)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:32.523044,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.6, 7.983333333333333)","(3.2, 5.6, 5.25)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:34.004791,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.25)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:35.358568,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.983333333333333)","(3.2, 5.6, 5.25)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:36.899943,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.704347826086957)","(3.2, 5.6, 4.987500000000001)","(71.0, 320.0, 260.0)"
14-12-2022 18:59:38.283042,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.691666666666667)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:39.612899,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.691666666666667)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:40.959371,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.691666666666667)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:42.322247,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.691666666666667)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:43.654998,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.691666666666667)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:44.930569,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:46.193012,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:47.591407,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:49.207788,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:50.840099,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:52.305069,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:53.930336,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:55.445184,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:57.046943,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:58.431656,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 18:59:59.817045,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:01.221929,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:02.636012,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:04.296403,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:05.901566,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:07.508676,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:09.076980,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:10.477991,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.333333333333333)","(71.0, 320.0, 152.0)"
14-12-2022 19:00:11.940946,"(1.8, 2.0, 1.9666666666666666)","(26.0, 130.0, 82.0)","(71.0, 240.0, 146.66666666666666)","(5.0, 8.4, 7.0)","(101.0, 440.0, 302.0)","(5.0, 8.4, 7.768421052631579)","(3.2, 5.6, 5.04)","(71.0, 320.0, 152.0)"
