,Mustang Dude,Eastbro Tex,Dallas Cowgirl,Darby Brights,Beyonski,Taleggio,Shez Got Bling,Lesvos Lad
05-01-2023 14:35:35.304294,"(9.0, 13.5, 13.11111111111111)","(1.9, 2.24, 2.2350000000000003)","(11.0, 12.0, 11.345238095238095)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.331034482758621)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:36.432034,"(9.0, 13.5, 13.266666666666667)","(1.9, 2.24, 2.2230000000000003)","(11.0, 11.5, 11.345238095238095)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.328571428571429)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:37.584553,"(9.0, 13.5, 13.266666666666667)","(1.9, 2.24, 2.2230000000000003)","(11.0, 11.5, 11.3375)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.328571428571429)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:38.594912,"(9.0, 13.5, 13.266666666666667)","(1.9, 2.24, 2.2230000000000003)","(11.0, 11.5, 11.3375)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.328571428571429)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:39.707501,"(9.0, 13.5, 13.266666666666667)","(1.9, 2.26, 2.2232432432432434)","(11.0, 11.5, 11.153846153846153)","(5.0, 7.0, 6.8)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.328571428571429)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:40.923038,"(9.0, 13.5, 13.461538461538462)","(1.9, 2.26, 2.2183333333333333)","(11.0, 11.5, 10.90677966101695)","(5.0, 7.0, 6.8)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.328571428571429)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:42.034260,"(9.0, 13.5, 13.46774193548387)","(1.9, 2.26, 2.2242857142857146)","(11.0, 11.5, 10.935483870967742)","(5.0, 7.0, 6.8)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.328571428571429)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:43.243871,"(9.0, 14.0, 13.676470588235293)","(1.9, 2.26, 2.2242857142857146)","(11.0, 11.5, 10.973684210526315)","(5.0, 7.0, 6.8)","(31.0, 65.0, 62.5)","(31.0, 55.0, 49.333333333333336)","(3.9, 5.4, 5.341176470588236)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:44.544969,"(9.0, 14.0, 13.928571428571429)","(1.9, 2.26, 2.223076923076923)","(11.0, 11.0, 10.98076923076923)","(5.0, 7.0, 6.8)","(31.0, 65.0, 62.5)","(31.0, 60.0, 52.0)","(3.9, 5.4, 5.407692307692308)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:45.801127,"(9.0, 14.0, 13.952380952380953)","(1.9, 2.26, 2.223076923076923)","(11.0, 11.0, 10.98076923076923)","(5.0, 7.0, 6.878260869565217)","(31.0, 65.0, 62.5)","(31.0, 60.0, 52.0)","(3.9, 5.5, 5.452)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:47.137831,"(9.0, 14.0, 13.962962962962964)","(1.9, 2.26, 2.2153846153846155)","(11.0, 11.0, 10.227272727272727)","(5.0, 7.0, 6.88235294117647)","(31.0, 65.0, 62.5)","(31.0, 60.0, 52.0)","(3.9, 5.5, 5.470731707317073)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:48.390303,"(10.0, 14.0, 13.962962962962964)","(1.9, 2.26, 2.2153846153846155)","(9.0, 11.0, 10.227272727272727)","(5.5, 7.0, 6.904761904761905)","(41.0, 65.0, 62.5)","(31.0, 60.0, 54.666666666666664)","(4.2, 5.5, 5.470731707317073)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:49.698177,"(10.0, 14.0, 13.962962962962964)","(1.9, 2.26, 2.230810810810811)","(9.0, 11.0, 10.378378378378379)","(5.5, 7.0, 6.955555555555556)","(41.0, 65.0, 62.5)","(31.0, 60.0, 51.5)","(4.2, 5.5, 5.475)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:50.834362,"(10.0, 14.0, 13.961538461538462)","(1.9, 2.26, 2.230810810810811)","(9.0, 11.0, 10.378378378378379)","(5.5, 7.0, 6.955555555555556)","(41.0, 65.0, 62.5)","(31.0, 65.0, 51.5)","(4.2, 5.5, 5.475)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:52.047999,"(10.0, 14.0, 13.96875)","(1.9, 2.26, 2.2556097560975608)","(9.0, 11.0, 10.378378378378379)","(5.5, 7.0, 6.955555555555556)","(41.0, 65.0, 62.5)","(31.0, 60.0, 55.42857142857143)","(4.2, 5.5, 5.475)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:53.227082,"(10.0, 14.0, 13.96875)","(1.9, 2.26, 2.2591549295774644)","(9.0, 11.0, 10.378378378378379)","(5.5, 7.0, 6.955555555555556)","(41.0, 65.0, 62.5)","(31.0, 60.0, 55.42857142857143)","(4.2, 5.5, 5.475)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:54.343306,"(10.0, 14.0, 13.75)","(1.9, 2.26, 2.2591549295774644)","(9.0, 11.0, 9.934285714285714)","(5.5, 7.0, 6.955555555555556)","(41.0, 65.0, 62.5)","(31.0, 60.0, 57.53846153846154)","(4.2, 5.5, 5.475)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:55.627713,"(10.0, 14.0, 13.8125)","(1.9, 2.26, 2.1483063829787237)","(9.0, 10.5, 10.15)","(5.5, 7.0, 7.037209302325581)","(41.0, 65.0, 58.333333333333336)","(31.0, 60.0, 55.0)","(4.2, 5.5, 5.545)","(31.0, 50.0, 48.0)"
05-01-2023 14:35:56.787928,"(10.0, 14.0, 13.875)","(1.9, 2.16, 2.1483063829787237)","(9.0, 10.5, 10.15)","(5.5, 7.2, 7.037209302325581)","(41.0, 65.0, 58.333333333333336)","(31.0, 60.0, 55.0)","(4.2, 5.6, 5.545)","(31.0, 50.0, 48.0)"
05-01-2023 14:35:58.056070,"(10.0, 14.5, 14.075757575757576)","(1.9, 2.16, 2.146590126291619)","(9.0, 10.5, 10.359375)","(5.5, 7.2, 7.047826086956522)","(41.0, 65.0, 58.84615384615385)","(31.0, 65.0, 53.125)","(4.2, 5.8, 5.754545454545455)","(31.0, 55.0, 50.714285714285715)"
05-01-2023 14:35:59.291718,"(10.0, 14.5, 14.017241379310345)","(1.9, 2.16, 2.146590126291619)","(9.0, 10.5, 10.359375)","(5.5, 7.4, 7.047826086956522)","(41.0, 80.0, 58.84615384615385)","(31.0, 65.0, 53.125)","(4.2, 5.8, 5.754545454545455)","(31.0, 55.0, 50.666666666666664)"
05-01-2023 14:36:00.788793,"(10.0, 14.5, 13.676470588235293)","(1.9, 2.16, 2.146590126291619)","(9.0, 10.5, 10.344827586206897)","(5.5, 7.4, 7.2894736842105265)","(41.0, 80.0, 61.666666666666664)","(31.0, 65.0, 55.55555555555556)","(4.2, 5.8, 5.752380952380952)","(31.0, 55.0, 52.8)"
05-01-2023 14:36:02.091762,"(10.0, 14.5, 13.676470588235293)","(1.9, 2.16, 2.1463848720800893)","(9.0, 10.5, 10.344827586206897)","(5.5, 7.4, 7.483018867924528)","(41.0, 80.0, 61.666666666666664)","(31.0, 65.0, 52.857142857142854)","(4.2, 5.8, 5.745833333333334)","(31.0, 55.0, 49.333333333333336)"
05-01-2023 14:36:03.360711,"(10.0, 14.0, 13.466666666666667)","(1.9, 2.16, 2.1401286173633443)","(9.0, 10.5, 9.912)","(5.5, 8.2, 7.771428571428571)","(41.0, 80.0, 61.25)","(31.0, 65.0, 56.666666666666664)","(4.2, 5.8, 5.752380952380952)","(31.0, 50.0, 49.333333333333336)"
05-01-2023 14:36:04.820246,"(10.0, 14.0, 13.555555555555555)","(1.9, 2.14, 2.119595141700405)","(9.0, 10.5, 9.907692307692308)","(5.5, 8.0, 7.861538461538462)","(41.0, 80.0, 61.25)","(31.0, 65.0, 56.666666666666664)","(4.2, 5.8, 5.613333333333333)","(31.0, 50.0, 49.333333333333336)"
05-01-2023 14:36:06.229722,"(10.0, 14.0, 13.555555555555555)","(1.9, 2.14, 2.1218050541516247)","(9.0, 10.0, 9.907692307692308)","(5.5, 8.0, 7.914285714285715)","(41.0, 80.0, 65.71428571428571)","(31.0, 65.0, 56.666666666666664)","(4.2, 5.7, 5.675)","(31.0, 50.0, 49.333333333333336)"
05-01-2023 14:36:07.585590,"(10.0, 14.0, 13.659574468085106)","(1.9, 2.14, 2.1218050541516247)","(9.0, 10.0, 9.907692307692308)","(5.5, 8.0, 7.914285714285715)","(41.0, 80.0, 65.71428571428571)","(31.0, 65.0, 56.666666666666664)","(4.2, 5.7, 5.688235294117647)","(31.0, 50.0, 49.333333333333336)"
05-01-2023 14:36:08.818198,"(10.0, 14.0, 13.53191489361702)","(1.9, 2.14, 2.1041025641025644)","(9.0, 10.0, 9.85)","(5.5, 8.0, 7.914285714285715)","(41.0, 80.0, 65.71428571428571)","(31.0, 65.0, 59.0)","(4.2, 5.7, 5.72)","(31.0, 50.0, 52.8)"
05-01-2023 14:36:10.104633,"(10.0, 14.0, 13.512195121951219)","(1.9, 2.14, 2.1041290322580646)","(9.0, 10.0, 9.933333333333334)","(5.5, 8.0, 7.8125)","(41.0, 80.0, 65.71428571428571)","(31.0, 65.0, 59.0)","(4.2, 5.8, 5.728571428571429)","(31.0, 55.0, 51.333333333333336)"
05-01-2023 14:36:11.372301,"(10.0, 14.0, 13.64102564102564)","(1.9, 2.16, 2.138588235294118)","(9.0, 10.0, 9.694736842105264)","(5.5, 7.8, 7.138461538461538)","(41.0, 80.0, 66.36363636363636)","(31.0, 65.0, 59.375)","(4.2, 5.8, 5.666666666666667)","(31.0, 55.0, 52.0)"
05-01-2023 14:36:12.546297,"(10.0, 14.0, 13.64102564102564)","(1.9, 2.18, 2.167945205479452)","(9.0, 9.8, 9.690909090909091)","(5.5, 7.6, 7.3)","(41.0, 80.0, 66.95652173913044)","(31.0, 65.0, 58.57142857142857)","(4.2, 5.7, 5.751219512195122)","(31.0, 55.0, 53.25)"
05-01-2023 14:36:13.795512,"(10.0, 14.0, 13.695652173913043)","(1.9, 2.18, 2.16089552238806)","(9.0, 9.8, 9.714285714285715)","(5.5, 7.6, 7.3500000000000005)","(41.0, 80.0, 66.95652173913044)","(31.0, 65.0, 58.57142857142857)","(4.2, 5.8, 5.781818181818181)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:15.130803,"(10.0, 14.0, 13.695652173913043)","(1.9, 2.18, 2.162702702702703)","(9.0, 9.8, 9.675)","(5.5, 7.4, 7.230769230769231)","(41.0, 80.0, 66.95652173913044)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.781818181818181)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:16.280591,"(10.0, 14.0, 13.695652173913043)","(1.9, 2.18, 2.162702702702703)","(9.0, 9.8, 9.714285714285715)","(5.5, 7.4, 7.272340425531915)","(41.0, 80.0, 66.95652173913044)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.726315789473684)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:17.472906,"(10.0, 14.0, 13.75)","(1.9, 2.18, 2.1690322580645165)","(9.0, 9.8, 9.695652173913045)","(5.5, 7.4, 7.272340425531915)","(41.0, 80.0, 66.95652173913044)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.726315789473684)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:18.700080,"(10.0, 14.0, 13.76923076923077)","(1.9, 2.2, 2.192411067193676)","(8.5, 9.8, 9.600000000000001)","(5.5, 7.4, 7.36923076923077)","(41.0, 80.0, 65.88235294117646)","(31.0, 65.0, 58.57142857142857)","(4.2, 5.8, 5.717073170731707)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:19.908281,"(10.0, 14.0, 13.75)","(1.9, 2.2, 2.18488188976378)","(8.5, 9.8, 9.600000000000001)","(5.5, 7.4, 7.293333333333334)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.717073170731707)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:21.117133,"(10.0, 14.0, 13.75)","(1.9, 2.2, 2.19232)","(8.5, 9.8, 9.526315789473685)","(5.5, 7.4, 7.305882352941177)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.690322580645161)","(31.0, 55.0, 53.72727272727273)"
05-01-2023 14:36:22.387481,"(10.0, 14.0, 13.75)","(1.9, 2.2, 2.1924193548387096)","(8.5, 9.6, 9.504347826086956)","(5.5, 7.4, 7.290909090909091)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 58.57142857142857)","(4.2, 5.8, 5.690322580645161)","(31.0, 55.0, 54.0)"
05-01-2023 14:36:23.754960,"(10.0, 14.0, 13.75)","(1.9, 2.2, 2.1663333333333337)","(8.5, 9.6, 9.548148148148147)","(5.5, 7.4, 7.325)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 58.57142857142857)","(4.2, 5.8, 5.757894736842105)","(31.0, 55.0, 54.285714285714285)"
05-01-2023 14:36:25.063717,"(10.0, 14.0, 13.666666666666666)","(1.9, 2.18, 2.1663333333333337)","(8.5, 9.6, 9.548148148148147)","(5.5, 7.4, 7.325)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.75)","(31.0, 55.0, 54.285714285714285)"
05-01-2023 14:36:26.391459,"(10.0, 14.0, 13.647058823529411)","(1.9, 2.18, 2.1702803738317757)","(8.5, 9.6, 9.5)","(5.5, 7.4, 7.34)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 59.705882352941174)","(4.2, 5.8, 5.699999999999999)","(31.0, 55.0, 54.285714285714285)"
05-01-2023 14:36:27.921875,"(10.0, 14.5, 14.135593220338983)","(1.9, 2.18, 2.169315068493151)","(8.5, 9.6, 9.52093023255814)","(5.5, 7.4, 7.376744186046512)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.733333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 14:36:29.328786,"(10.0, 14.5, 13.69375)","(1.9, 2.18, 2.1690666666666667)","(8.5, 9.6, 9.52093023255814)","(5.5, 7.6, 7.323076923076923)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.733333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 14:36:30.601046,"(10.0, 14.0, 13.681818181818182)","(1.9, 2.18, 2.1690666666666667)","(8.5, 9.6, 9.52608695652174)","(5.5, 7.6, 7.338181818181818)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.733333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 14:36:31.811090,"(10.0, 14.0, 13.633333333333333)","(1.9, 2.18, 2.1670967741935487)","(8.5, 9.6, 9.52608695652174)","(5.5, 7.6, 7.338181818181818)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.733333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 14:36:32.948581,"(10.0, 14.0, 13.633333333333333)","(1.9, 2.18, 2.1641584158415843)","(8.5, 9.6, 9.52608695652174)","(5.5, 7.6, 7.338181818181818)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.733333333333333)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:34.005364,"(10.0, 14.0, 13.633333333333333)","(1.9, 2.18, 2.1641584158415843)","(8.5, 9.6, 9.52608695652174)","(5.5, 7.6, 7.338181818181818)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.733333333333333)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:35.198333,"(10.0, 14.0, 13.633333333333333)","(1.9, 2.16, 2.146865671641791)","(8.5, 9.6, 9.528)","(5.5, 7.6, 7.36)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.685714285714285)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:36.303650,"(10.0, 14.0, 13.633333333333333)","(1.9, 2.16, 2.1474285714285717)","(8.5, 9.6, 9.528)","(5.5, 7.6, 7.36)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.685714285714285)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:37.438236,"(10.0, 14.0, 13.652173913043478)","(1.9, 2.16, 2.1474285714285717)","(8.5, 9.6, 9.528)","(5.5, 7.6, 7.394594594594595)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.702439024390244)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:38.668025,"(10.0, 14.0, 13.444444444444445)","(1.9, 2.16, 2.1474285714285717)","(8.5, 9.6, 9.525)","(5.5, 7.6, 7.414634146341463)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 60.26315789473684)","(4.2, 5.8, 5.6692307692307695)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:39.837616,"(10.0, 14.0, 13.40677966101695)","(1.9, 2.16, 2.1372972972972972)","(8.5, 9.6, 9.525)","(5.5, 7.6, 7.538461538461538)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 61.53846153846154)","(4.2, 5.7, 5.6692307692307695)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:41.080265,"(10.0, 14.0, 13.545454545454545)","(1.9, 2.16, 2.1372972972972972)","(8.5, 9.6, 9.521951219512195)","(5.5, 7.6, 7.525925925925925)","(41.0, 80.0, 68.57142857142857)","(31.0, 65.0, 59.375)","(4.2, 5.7, 5.6692307692307695)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:42.356394,"(10.0, 14.0, 13.545454545454545)","(1.9, 2.16, 2.144)","(8.5, 9.6, 9.521951219512195)","(5.5, 7.6, 7.617142857142857)","(41.0, 80.0, 66.15384615384616)","(31.0, 65.0, 59.0)","(4.2, 5.7, 5.4325)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:43.635857,"(10.0, 14.0, 13.545454545454545)","(1.9, 2.16, 2.148421052631579)","(8.5, 9.6, 9.737931034482758)","(5.5, 7.8, 7.670588235294118)","(41.0, 80.0, 69.0909090909091)","(31.0, 65.0, 59.375)","(4.2, 5.5, 5.285714285714286)","(31.0, 65.0, 63.5)"
05-01-2023 14:36:44.911208,"(10.0, 14.0, 13.555555555555555)","(1.9, 2.16, 2.141857142857143)","(8.5, 10.0, 9.894594594594595)","(5.5, 7.8, 7.824999999999999)","(41.0, 80.0, 69.41176470588235)","(31.0, 65.0, 59.375)","(4.2, 5.4, 5.108695652173913)","(31.0, 65.0, 63.5)"
05-01-2023 14:36:46.091931,"(10.0, 14.0, 13.973684210526315)","(1.9, 2.16, 2.141818181818182)","(8.5, 10.5, 9.912903225806453)","(5.5, 8.2, 7.939622641509433)","(41.0, 80.0, 69.41176470588235)","(31.0, 65.0, 59.375)","(4.2, 5.2, 5.006153846153846)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:47.228924,"(10.0, 14.0, 13.973684210526315)","(1.9, 2.16, 2.151304347826087)","(8.5, 10.5, 10.131578947368421)","(5.5, 8.2, 8.186666666666667)","(41.0, 80.0, 69.41176470588235)","(31.0, 65.0, 59.375)","(4.2, 5.1, 5.066666666666666)","(31.0, 65.0, 63.333333333333336)"
05-01-2023 14:36:48.385635,"(10.0, 14.0, 13.973684210526315)","(1.9, 2.14, 2.125888888888889)","(8.5, 10.5, 10.115384615384615)","(5.5, 8.4, 8.290909090909091)","(41.0, 80.0, 69.41176470588235)","(31.0, 65.0, 59.375)","(4.2, 5.1, 5.044827586206896)","(31.0, 65.0, 63.5)"
05-01-2023 14:36:49.488259,"(10.0, 14.5, 13.852941176470589)","(1.9, 2.16, 2.1308045977011494)","(8.5, 10.5, 10.115384615384615)","(5.5, 8.4, 8.24)","(41.0, 80.0, 71.42857142857143)","(31.0, 65.0, 59.375)","(4.4, 5.1, 5.004166666666666)","(31.0, 65.0, 63.5)"
05-01-2023 14:36:50.766722,"(10.0, 14.0, 13.863636363636363)","(1.9, 2.14, 2.130823529411765)","(8.5, 10.5, 10.174418604651162)","(5.5, 8.8, 8.266666666666666)","(41.0, 80.0, 71.42857142857143)","(31.0, 65.0, 59.375)","(4.4, 5.1, 4.973684210526316)","(31.0, 65.0, 63.5)"
05-01-2023 14:36:51.986620,"(10.0, 14.0, 13.884615384615385)","(1.9, 2.14, 2.130823529411765)","(8.5, 10.5, 10.11111111111111)","(5.5, 8.8, 8.3)","(41.0, 80.0, 89.375)","(31.0, 65.0, 59.375)","(4.4, 5.1, 4.943137254901961)","(31.0, 65.0, 57.5)"
05-01-2023 14:36:53.171384,"(10.0, 14.0, 13.884615384615385)","(1.9, 2.14, 2.1326415094339626)","(8.5, 10.5, 10.11111111111111)","(5.5, 8.6, 8.23225806451613)","(41.0, 95.0, 91.78571428571428)","(31.0, 65.0, 59.705882352941174)","(4.4, 5.1, 5.0)","(31.0, 65.0, 51.5)"
05-01-2023 14:36:54.231703,"(10.0, 14.0, 13.884615384615385)","(1.9, 2.14, 2.1334782608695653)","(8.5, 10.5, 10.11111111111111)","(5.5, 8.6, 8.218181818181819)","(41.0, 95.0, 91.78571428571428)","(31.0, 65.0, 59.705882352941174)","(4.4, 5.1, 4.95)","(31.0, 65.0, 51.875)"
05-01-2023 14:36:55.463807,"(10.0, 14.0, 13.884615384615385)","(1.9, 2.14, 2.1368750000000003)","(8.5, 10.5, 10.271929824561404)","(5.5, 8.4, 8.24)","(41.0, 95.0, 92.35294117647058)","(31.0, 65.0, 59.705882352941174)","(4.4, 5.1, 5.111111111111112)","(31.0, 65.0, 51.875)"
05-01-2023 14:36:56.665318,"(10.0, 14.0, 13.875)","(1.85, 2.14, 2.130909090909091)","(8.5, 10.5, 10.180701754385964)","(6.0, 8.4, 8.176470588235293)","(41.0, 95.0, 91.78571428571428)","(31.0, 65.0, 59.705882352941174)","(4.4, 5.2, 5.110344827586206)","(31.0, 65.0, 52.0)"
05-01-2023 14:36:57.782983,"(10.0, 14.0, 13.875)","(1.85, 2.14, 2.1220833333333333)","(8.5, 10.5, 10.106060606060606)","(6.0, 8.2, 8.333333333333334)","(41.0, 95.0, 92.0)","(31.0, 65.0, 60.0)","(4.4, 5.2, 5.0)","(31.0, 60.0, 51.25)"
05-01-2023 14:36:58.974705,"(10.0, 14.5, 13.81578947368421)","(1.85, 2.14, 2.1202298850574715)","(8.5, 10.5, 10.3125)","(6.0, 8.6, 8.509090909090908)","(41.0, 95.0, 92.1875)","(31.0, 65.0, 60.26315789473684)","(4.4, 5.1, 5.129411764705883)","(31.0, 60.0, 53.53846153846154)"
05-01-2023 14:37:00.143942,"(10.0, 14.5, 14.051282051282051)","(1.85, 2.1, 2.0955450236966824)","(8.5, 10.5, 10.326923076923077)","(6.0, 8.6, 8.3)","(41.0, 95.0, 90.71428571428571)","(31.0, 65.0, 60.26315789473684)","(4.4, 5.2, 5.053658536585366)","(31.0, 60.0, 54.0)"
05-01-2023 14:37:01.342760,"(10.0, 13.5, 13.333333333333334)","(1.85, 2.14, 2.131509433962264)","(8.5, 10.5, 10.1)","(6.0, 8.4, 8.357142857142858)","(41.0, 95.0, 90.0)","(31.0, 65.0, 60.90909090909091)","(4.4, 5.1, 5.122)","(31.0, 55.0, 53.14285714285714)"
05-01-2023 14:37:02.411700,"(10.0, 14.0, 13.767441860465116)","(1.85, 2.16, 2.1444285714285716)","(8.5, 10.5, 10.1)","(6.0, 8.4, 8.357142857142858)","(41.0, 95.0, 90.0)","(31.0, 65.0, 60.55555555555556)","(4.4, 5.2, 5.115384615384615)","(31.0, 60.0, 53.14285714285714)"
05-01-2023 14:37:03.467050,"(10.0, 14.0, 13.651162790697674)","(1.85, 2.14, 2.1357142857142857)","(8.5, 10.5, 9.9)","(6.0, 8.4, 8.066666666666666)","(41.0, 95.0, 92.0)","(31.0, 65.0, 60.55555555555556)","(4.4, 5.2, 5.068181818181818)","(31.0, 60.0, 54.0)"
05-01-2023 14:37:04.423133,"(10.0, 14.0, 13.548387096774194)","(1.85, 2.16, 2.1353982300884957)","(8.5, 10.5, 10.091666666666667)","(6.0, 8.2, 8.104761904761904)","(41.0, 95.0, 88.18181818181819)","(31.0, 65.0, 61.92307692307692)","(4.4, 5.3, 5.068181818181818)","(31.0, 60.0, 54.0)"
05-01-2023 14:37:05.458222,"(10.0, 14.0, 13.548387096774194)","(1.85, 2.16, 2.1351785714285714)","(8.5, 10.5, 10.208333333333334)","(6.0, 8.2, 8.08235294117647)","(41.0, 95.0, 86.66666666666667)","(31.0, 65.0, 60.55555555555556)","(4.4, 5.3, 4.9818181818181815)","(31.0, 60.0, 54.0)"
05-01-2023 14:37:06.504124,"(10.0, 14.0, 13.62962962962963)","(1.85, 2.16, 2.137119341563786)","(8.5, 10.5, 10.285714285714286)","(6.0, 8.2, 8.08235294117647)","(41.0, 95.0, 86.66666666666667)","(31.0, 65.0, 60.55555555555556)","(4.4, 5.0, 4.9818181818181815)","(31.0, 60.0, 54.0)"
05-01-2023 14:37:07.519686,"(10.0, 14.0, 13.705882352941176)","(1.85, 2.16, 2.1388847583643122)","(8.5, 10.5, 10.083333333333334)","(6.0, 8.2, 8.1375)","(41.0, 95.0, 88.47826086956522)","(31.0, 65.0, 61.0)","(4.4, 5.3, 5.041379310344827)","(31.0, 60.0, 55.5)"
05-01-2023 14:37:08.585596,"(10.0, 14.0, 13.631578947368421)","(1.85, 2.16, 2.1388847583643122)","(8.5, 10.5, 10.083333333333334)","(6.0, 8.2, 8.1375)","(41.0, 95.0, 88.47826086956522)","(31.0, 65.0, 61.0)","(4.4, 5.2, 5.1494382022471905)","(31.0, 60.0, 55.5)"
05-01-2023 14:37:09.670634,"(10.0, 14.0, 13.631578947368421)","(1.85, 2.16, 2.1388847583643122)","(8.5, 10.5, 10.065217391304348)","(6.0, 8.2, 8.1375)","(41.0, 95.0, 88.47826086956522)","(31.0, 65.0, 54.705882352941174)","(4.4, 5.2, 5.140789473684211)","(31.0, 60.0, 55.5)"
05-01-2023 14:37:10.811234,"(10.0, 14.0, 13.65)","(1.85, 2.16, 2.1351965065502183)","(8.5, 10.5, 10.065217391304348)","(6.0, 8.2, 8.1375)","(41.0, 95.0, 88.47826086956522)","(31.0, 55.0, 54.285714285714285)","(4.4, 5.2, 5.1546666666666665)","(31.0, 60.0, 55.5)"
05-01-2023 14:37:11.920097,"(10.0, 14.0, 13.761904761904763)","(1.85, 2.16, 2.124923076923077)","(8.5, 11.0, 10.272727272727273)","(6.0, 8.2, 7.909090909090909)","(41.0, 95.0, 89.75)","(31.0, 55.0, 52.666666666666664)","(4.4, 5.2, 5.150793650793651)","(31.0, 60.0, 55.5)"
