,Goldstar Spencer,Opawa Chrissy,Diamond Alex,Tiggerlong Panda,Iced Mocha,Goldstar Brooks,Ava Effort
05-01-2023 14:29:22.998421,"(7.0, 14.0, 9.8)","(2.0, 3.45, 2.64)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 22.68181818181818)","(13.0, 32.0, 20.333333333333336)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:24.247773,"(7.0, 14.0, 9.8)","(2.0, 3.45, 2.64)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 22.68181818181818)","(13.0, 32.0, 20.333333333333336)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:25.554425,"(7.0, 14.0, 9.8)","(2.0, 3.45, 2.64)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 22.68181818181818)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:27.118521,"(7.0, 14.0, 9.8)","(2.0, 3.45, 2.64)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 22.68181818181818)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:28.535204,"(7.0, 14.0, 11.78)","(2.0, 3.45, 2.275714285714286)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 25.333333333333336)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:29.930751,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.4075)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 16.4)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:31.222603,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.4075)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 16.4)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 38.83333333333333)"
05-01-2023 14:29:32.561359,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.4075)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 16.4)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 27.666666666666664)"
05-01-2023 14:29:33.926495,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.4075)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 16.4)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 27.666666666666664)"
05-01-2023 14:29:35.285409,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.4075)","(2.6, 5.1, 4.273333333333333)","(14.0, 32.0, 16.4)","(13.0, 32.0, 21.230769230769234)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 27.666666666666664)"
05-01-2023 14:29:36.631038,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.22222222222222)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 27.666666666666664)"
05-01-2023 14:29:37.979134,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.22222222222222)","(19.0, 95.0, 46.5625)","(18.0, 50.0, 29.333333333333336)"
05-01-2023 14:29:39.325628,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.22222222222222)","(19.0, 95.0, 46.5625)","(18.0, 55.0, 29.333333333333336)"
05-01-2023 14:29:40.858724,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 55.0, 29.333333333333336)"
05-01-2023 14:29:42.384121,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 55.0, 34.33333333333333)"
05-01-2023 14:29:43.631442,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 34.33333333333333)"
05-01-2023 14:29:44.841140,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 34.33333333333333)"
05-01-2023 14:29:46.036455,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 34.33333333333333)"
05-01-2023 14:29:47.205670,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 34.33333333333333)"
05-01-2023 14:29:48.470618,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 16.4)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 39.42857142857143)"
05-01-2023 14:29:49.714474,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 39.42857142857143)"
05-01-2023 14:29:50.883164,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 39.42857142857143)"
05-01-2023 14:29:52.150569,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 52.166666666666664)"
05-01-2023 14:29:53.366124,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 53.53846153846153)"
05-01-2023 14:29:54.609017,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 53.53846153846153)"
05-01-2023 14:29:55.829902,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.789999999999999)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 53.53846153846153)"
05-01-2023 14:29:57.075659,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.954117647058823)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 53.53846153846153)"
05-01-2023 14:29:58.283209,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 70.0, 40.75)"
05-01-2023 14:29:59.647514,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:00.911262,"(7.0, 14.0, 12.15)","(2.0, 3.45, 2.755)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:02.088599,"(7.0, 14.0, 12.15)","(2.0, 3.5, 3.14)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:03.236465,"(7.0, 14.0, 12.15)","(2.0, 3.6, 3.086666666666667)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:04.393156,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.4617391304347827)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:05.605195,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.4617391304347827)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:06.832268,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.5733333333333333)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 95.0, 46.5625)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:07.982329,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.358064516129032)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 24.63157894736842)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:09.228277,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.358064516129032)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:10.520057,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.358064516129032)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:11.661272,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.358064516129032)","(2.6, 5.1, 4.962222222222222)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:12.850449,"(7.0, 14.0, 12.15)","(2.0, 3.6, 2.358064516129032)","(2.6, 5.1, 4.2384)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:13.972111,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 5.0, 4.235)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:15.160748,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:16.327411,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 23.46875)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 40.75)"
05-01-2023 14:30:17.504014,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 65.0, 45.75)"
05-01-2023 14:30:18.731178,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 45.75)"
05-01-2023 14:30:19.942874,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 45.75)"
05-01-2023 14:30:21.089833,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 45.75)"
05-01-2023 14:30:22.304382,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.9539999999999997)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 40.2)"
05-01-2023 14:30:23.515095,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 4.110769230769231)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:24.719854,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:25.962455,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 44.6875)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:27.182343,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:28.621593,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:29.862222,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 23.11111111111111)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:31.104688,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 25.53846153846154)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:32.227864,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 3.8056)","(14.0, 32.0, 28.099999999999998)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:33.400041,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 4.363529411764706)","(14.0, 30.0, 28.099999999999998)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:34.507852,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 4.363529411764706)","(14.0, 30.0, 28.099999999999998)","(13.0, 32.0, 18.35)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:35.742120,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.9, 4.037)","(14.0, 30.0, 28.099999999999998)","(13.0, 32.0, 26.636363636363637)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 42.375)"
05-01-2023 14:30:37.009518,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.8, 3.71)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 39.9)"
05-01-2023 14:30:38.198666,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.8, 3.71)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 37.27272727272727)","(18.0, 75.0, 39.9)"
05-01-2023 14:30:39.452690,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.7, 4.210588235294118)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 39.46153846153846)","(18.0, 75.0, 31.5)"
05-01-2023 14:30:40.655452,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.7, 4.210588235294118)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 39.46153846153846)","(18.0, 75.0, 31.5)"
05-01-2023 14:30:41.836577,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.7, 4.210588235294118)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 39.46153846153846)","(18.0, 75.0, 31.5)"
05-01-2023 14:30:43.053547,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.8727272727272726)","(2.6, 4.7, 3.3133333333333335)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 39.46153846153846)","(18.0, 75.0, 59.3)"
05-01-2023 14:30:44.250858,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.6985714285714284)","(2.6, 4.7, 3.14)","(14.0, 30.0, 28.099999999999998)","(13.0, 30.0, 26.916666666666668)","(19.0, 90.0, 39.46153846153846)","(18.0, 70.0, 40.75)"
05-01-2023 14:30:45.449908,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.358)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 23.833333333333336)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 65.0, 50.33333333333333)"
05-01-2023 14:30:46.673304,"(7.0, 14.0, 9.68)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 23.833333333333336)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:47.790728,"(7.0, 14.0, 12.15)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 23.833333333333336)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:48.901629,"(7.0, 14.0, 11.15)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 16.785714285714285)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:50.057044,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 15.61111111111111)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:51.100260,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 15.61111111111111)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:52.136247,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 15.61111111111111)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:53.254501,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 15.61111111111111)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:54.386723,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.082222222222222)","(14.0, 30.0, 15.61111111111111)","(13.0, 30.0, 21.0)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:55.548659,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.7, 3.115)","(14.0, 30.0, 22.884615384615387)","(13.0, 30.0, 25.5)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:56.773033,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.6, 3.2466666666666666)","(14.0, 30.0, 23.392857142857142)","(13.0, 30.0, 25.5)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:57.893521,"(7.0, 14.0, 11.78)","(2.0, 3.55, 2.374)","(2.6, 4.5, 3.09)","(14.0, 30.0, 23.392857142857142)","(13.0, 30.0, 25.5)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:30:59.074022,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.5, 3.09)","(14.0, 30.0, 23.392857142857142)","(13.0, 30.0, 25.5)","(19.0, 90.0, 48.9375)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:31:00.308313,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.46)","(14.0, 30.0, 23.392857142857142)","(13.0, 30.0, 25.5)","(19.0, 90.0, 53.5)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:31:01.493123,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.46)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 25.5)","(19.0, 90.0, 53.5)","(18.0, 60.0, 50.33333333333333)"
05-01-2023 14:31:02.669466,"(7.0, 14.0, 9.8)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.46)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 48.285714285714285)","(18.0, 60.0, 44.0625)"
05-01-2023 14:31:03.884280,"(7.0, 14.0, 12.48)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.46)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 48.285714285714285)","(18.0, 48.0, 44.0625)"
05-01-2023 14:31:05.024983,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.3, 2.993333333333333)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 48.285714285714285)","(18.0, 48.0, 44.0625)"
05-01-2023 14:31:06.186120,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.4, 3.0155555555555558)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 48.285714285714285)","(18.0, 48.0, 44.0625)"
05-01-2023 14:31:07.300787,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.4, 3.292)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 48.285714285714285)","(18.0, 48.0, 44.0625)"
05-01-2023 14:31:08.368275,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.292)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 48.285714285714285)","(18.0, 48.0, 44.0625)"
05-01-2023 14:31:09.563250,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.292)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 90.0, 41.85714285714286)","(18.0, 48.0, 45.75)"
05-01-2023 14:31:10.813508,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.292)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.75)"
05-01-2023 14:31:12.058229,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.292)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.900000000000006)"
05-01-2023 14:31:13.200794,"(7.0, 14.0, 11.120000000000001)","(2.0, 3.55, 2.374)","(2.6, 4.3, 3.292)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.900000000000006)"
05-01-2023 14:31:14.468591,"(7.0, 14.0, 10.742857142857144)","(2.0, 3.55, 2.374)","(2.6, 4.4, 3.0155555555555558)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.900000000000006)"
05-01-2023 14:31:15.645640,"(7.0, 14.0, 10.584615384615384)","(2.0, 3.55, 2.374)","(2.6, 4.4, 3.0155555555555558)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.900000000000006)"
05-01-2023 14:31:16.736433,"(7.0, 14.0, 10.053333333333333)","(2.0, 3.55, 2.374)","(2.6, 4.0, 2.965)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.900000000000006)"
05-01-2023 14:31:17.918955,"(7.0, 14.0, 10.053333333333333)","(2.0, 3.55, 2.374)","(2.6, 4.0, 2.965)","(14.0, 30.0, 28.150000000000002)","(13.0, 30.0, 27.42857142857143)","(19.0, 75.0, 41.85714285714286)","(18.0, 48.0, 45.900000000000006)"
