,Shes Our Cruze,Piazza Farnese,Urana Lot,Cry Wolf,Shanes Pick,Perfect Pacific,Tarantula
07-12-2022 20:05:52.386413,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.449999999999999)","(6.5, 27.0, 24.1875)"
07-12-2022 20:05:53.533500,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.449999999999999)","(6.5, 27.0, 24.1875)"
07-12-2022 20:05:54.711151,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 24.1875)"
07-12-2022 20:05:55.942592,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 24.1875)"
07-12-2022 20:05:57.166861,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 24.1875)"
07-12-2022 20:05:58.364550,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 24.1875)"
07-12-2022 20:05:59.522166,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:00.678240,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:01.942967,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 26.375)"
07-12-2022 20:06:03.182412,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 26.375)"
07-12-2022 20:06:04.373128,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 97.77777777777777)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 26.375)"
07-12-2022 20:06:05.529091,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:06.560311,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:07.728210,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:08.976484,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:10.196861,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:11.345919,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:12.507000,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:13.646491,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 24.1875)"
07-12-2022 20:06:14.808821,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:16.026301,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:17.117007,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8726829268292682)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:18.231527,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:19.385114,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:20.578929,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:21.673117,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:22.790498,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:23.987956,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:25.235449,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:26.475302,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:27.509707,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.906666666666666)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:28.609822,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:29.685188,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:30.797722,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:31.928000,"(26.0, 160.0, 126.66666666666667)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:32.995024,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:34.135104,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:35.274819,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:36.459760,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:37.531042,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:38.614118,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:39.756794,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.177777777777777)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:40.997326,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:42.283900,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.055555555555557)"
07-12-2022 20:06:43.366936,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 105.71428571428572)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.216666666666667)","(6.5, 27.0, 25.666666666666668)"
07-12-2022 20:06:44.504891,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:45.710292,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:46.936182,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:48.196134,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:49.362880,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:50.500014,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:51.728714,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:52.929405,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:54.121300,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:55.400975,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:56.721897,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:57.981696,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:06:59.272719,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:07:00.584431,"(26.0, 160.0, 133.33333333333331)","(31.0, 120.0, 100.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8748717948717948)","(21.0, 80.0, 68.57142857142857)","(4.2, 4.8, 4.163636363636363)","(6.5, 26.0, 25.666666666666668)"
07-12-2022 20:07:02.033253,"(26.0, 160.0, 97.5)","(31.0, 120.0, 106.66666666666667)","(4.6, 6.6, 6.066666666666666)","(1.7, 1.88, 1.8697727272727271)","(21.0, 80.0, 56.0)","(4.2, 4.8, 4.492307692307692)","(6.5, 26.0, 25.764705882352942)"
07-12-2022 20:07:03.339186,"(26.0, 160.0, 97.5)","(31.0, 120.0, 106.66666666666667)","(4.6, 6.6, 6.066666666666666)","(1.7, 1.88, 1.868095238095238)","(21.0, 80.0, 68.0)","(4.2, 4.8, 4.653846153846154)","(6.5, 26.0, 25.76923076923077)"
07-12-2022 20:07:04.764188,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 110.0)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.873243243243243)","(21.0, 80.0, 68.0)","(4.2, 4.7, 4.2625)","(6.5, 26.0, 25.714285714285715)"
07-12-2022 20:07:06.182252,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.8999999999999995)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 70.4)","(4.2, 4.7, 4.25)","(6.5, 26.0, 25.0)"
07-12-2022 20:07:07.458986,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 6.052173913043478)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 72.0)","(4.2, 4.7, 4.25)","(6.5, 26.0, 25.894736842105264)"
07-12-2022 20:07:08.779265,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8678048780487804)","(21.0, 80.0, 73.6842105263158)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:09.996006,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 71.66666666666667)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:11.228331,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 6.052173913043478)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 74.73684210526315)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:12.388659,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8652272727272727)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:13.447686,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:14.682185,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8678048780487804)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:15.885109,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:17.133964,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8652272727272727)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:18.422540,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 6.052173913043478)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:19.518919,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 6.052173913043478)","(1.7, 1.88, 1.8730555555555555)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:20.729318,"(26.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.6, 6.6, 5.9)","(1.7, 1.88, 1.8254545454545454)","(21.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(6.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:21.923611,"(31.0, 160.0, 136.47058823529412)","(31.0, 120.0, 113.33333333333334)","(4.8, 6.6, 6.052173913043478)","(1.7, 1.88, 1.8305882352941176)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(7.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:23.132450,"(31.0, 160.0, 151.48936170212767)","(31.0, 120.0, 113.33333333333334)","(4.8, 6.6, 6.362264150943396)","(1.7, 1.88, 1.83)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.25)","(7.5, 27.0, 25.894736842105264)"
07-12-2022 20:07:24.421003,"(31.0, 160.0, 150.69767441860466)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.362264150943396)","(1.7, 1.88, 1.8288235294117647)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.6000000000000005)","(7.5, 27.0, 26.46153846153846)"
07-12-2022 20:07:25.546343,"(31.0, 160.0, 133.21428571428572)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.87, 1.8233333333333335)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.597727272727273)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:26.535723,"(31.0, 160.0, 141.25)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.87, 1.8233333333333335)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.597727272727273)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:27.774937,"(31.0, 160.0, 145.0)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.87, 1.8130434782608695)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:28.950008,"(31.0, 160.0, 138.125)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8130434782608695)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:30.163521,"(31.0, 160.0, 138.125)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8130434782608695)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:31.376647,"(31.0, 160.0, 138.125)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8130434782608695)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:32.544356,"(31.0, 160.0, 152.3913043478261)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8132558139534884)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:33.738064,"(31.0, 160.0, 151.86046511627907)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8129787234042554)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:34.818378,"(31.0, 160.0, 142.89473684210526)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8129787234042554)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:35.937659,"(31.0, 160.0, 144.52380952380952)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.8129787234042554)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.57142857142857)"
07-12-2022 20:07:37.012374,"(31.0, 160.0, 141.94444444444446)","(31.0, 120.0, 118.05555555555556)","(4.8, 6.6, 6.366666666666666)","(1.7, 1.88, 1.819655172413793)","(26.0, 80.0, 77.14285714285714)","(4.2, 4.7, 4.611764705882353)","(7.5, 27.0, 26.5531914893617)"
