,El Fernanda,Why Not Bryce,Rear View Mirror,Four Aces,Green Can Lad,Team Staffing,No Tax,Billy Bob Jordan
07-12-2022 20:00:50.986090,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.223529411764706)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.183333333333334)","(11.0, 13.0, 12.375)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:52.069475,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.175)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.416666666666667)","(11.0, 13.0, 12.375)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:53.079045,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.223529411764706)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.416666666666667)","(11.0, 13.0, 12.375)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:54.114886,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.223529411764706)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.416666666666667)","(11.0, 13.0, 12.375)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:55.327892,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.175)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.183333333333334)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:56.523777,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.175)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.416666666666667)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:57.762957,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.223529411764706)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.416666666666667)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:00:58.931120,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.223529411764706)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.416666666666667)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:00.087079,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.223529411764706)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 5.0, 4.138888888888889)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:01.203333,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.175)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.8, 4.138888888888889)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:02.299166,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.1833333333333336)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.8, 4.333333333333333)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:03.491401,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.8, 4.333333333333333)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:04.645443,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.8, 4.2)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:05.793725,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.8, 4.05)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:06.919605,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.1833333333333336)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.8, 4.25)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:07.935869,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.6, 4.2727272727272725)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:08.935299,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.6, 4.2727272727272725)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:10.026240,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.6, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:11.178507,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.1833333333333336)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.7, 4.5, 4.0600000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:12.397933,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.1833333333333336)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.25)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:13.591063,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.1961538461538463)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.4, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:14.740756,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.226923076923077)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:15.797148,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:17.005618,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.25)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:18.148975,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.4, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:19.350376,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:20.706148,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:21.855942,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.2642857142857142)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.2176470588235295)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:22.931692,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.225)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:24.051369,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.225)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:25.158247,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.225)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:26.493110,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:27.778561,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:28.946516,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:30.064524,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:31.285438,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1923076923076925)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:32.549059,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:33.802011,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:35.058905,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:36.297903,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:37.599753,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.1000000000000005)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:38.848340,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.25625)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.147058823529412)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:39.934228,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.147058823529412)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:41.093769,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.147058823529412)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:42.241816,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.058139534883721)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:43.433974,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 3.9902439024390244)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:44.892528,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.5, 4.115384615384615)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:46.194282,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.115384615384615)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:47.497453,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.115384615384615)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:48.921373,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:50.150722,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:51.323986,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:52.536192,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:53.696435,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:54.797323,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:55.898337,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:56.944620,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:58.035754,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:01:59.164811,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:00.274724,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:01.544667,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:02.718797,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:03.902358,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:05.273554,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:06.404522,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:07.462585,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:08.696488,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:10.150292,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:11.462849,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:12.724402,"(4.8, 14.0, 13.0)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.1117647058823525)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:13.933951,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:15.341635,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:16.573717,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.084615384615384)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:17.909305,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.12)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:19.265137,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.12)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:20.525179,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.053846153846154)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:21.800060,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.053846153846154)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:23.066136,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.053846153846154)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:24.284858,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.12)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:25.492874,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.12)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:26.660524,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.242857142857143)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.053846153846154)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:27.878321,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 4.053846153846154)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
07-12-2022 20:02:29.219626,"(4.8, 13.5, 12.7)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.35, 3.275)","(12.0, 25.0, 24.666666666666664)","(11.0, 17.0, 16.65)","(3.8, 4.3, 3.951282051282051)","(11.0, 13.0, 12.444444444444445)","(9.0, 13.5, 12.304347826086957)"
