,Why Not Pearl,Aston Floyd,Mahogany Flame,Dark Label,Ultra Bale,Silver Taquisha,Sunny Love,Pretty With It
10-01-2023 16:17:18.548078,"(7.5, 9.4, 9.210526315789474)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.65, 3.6205882352941177)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.35)","(20.0, 34.0, 33.5)","(13.0, 17.0, 16.5)"
10-01-2023 16:17:19.730251,"(7.5, 9.4, 9.210526315789474)","(4.8, 6.2, 5.927272727272728)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.65, 3.6205882352941177)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.35)","(20.0, 34.0, 33.5)","(13.0, 17.0, 16.25)"
10-01-2023 16:17:20.872436,"(7.5, 9.4, 9.200000000000001)","(4.8, 6.2, 5.927272727272728)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.65, 3.6125)","(4.6, 6.2, 5.965625)","(4.0, 5.4, 5.35)","(20.0, 34.0, 33.5)","(13.0, 16.5, 15.4375)"
10-01-2023 16:17:22.061840,"(7.5, 9.6, 9.054545454545455)","(4.8, 6.2, 6.088888888888889)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.65, 3.400442477876106)","(4.6, 6.2, 6.084615384615385)","(4.0, 5.4, 5.4714285714285715)","(20.0, 34.0, 33.5)","(13.0, 16.0, 15.833333333333334)"
10-01-2023 16:17:23.275871,"(7.5, 9.6, 9.225)","(4.8, 6.4, 6.111111111111112)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.45, 3.3507396449704143)","(4.6, 6.2, 6.311111111111111)","(4.0, 5.5, 5.574999999999999)","(20.0, 34.0, 33.5)","(13.0, 16.0, 15.5)"
10-01-2023 16:17:24.570912,"(7.5, 9.6, 9.377777777777776)","(4.8, 6.2, 6.123809523809524)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.45, 3.34)","(4.6, 6.6, 6.371428571428571)","(4.0, 5.6, 5.581818181818181)","(20.0, 34.0, 33.5)","(13.0, 16.0, 16.058823529411764)"
10-01-2023 16:17:25.855980,"(7.5, 9.6, 9.446153846153846)","(4.8, 6.2, 6.176470588235294)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.35, 3.2928571428571427)","(4.6, 6.6, 6.36)","(4.0, 5.6, 5.581818181818181)","(20.0, 34.0, 33.542857142857144)","(13.0, 16.5, 16.25)"
10-01-2023 16:17:27.098337,"(7.5, 9.6, 9.44)","(4.8, 6.4, 6.2)","(101.0, 490.0, 400.0)","(3.0, 3.35, 3.2863636363636366)","(4.6, 6.6, 6.318518518518519)","(4.0, 5.6, 5.581818181818181)","(20.0, 34.0, 33.542857142857144)","(13.0, 17.0, 15.909090909090908)"
10-01-2023 16:17:28.298508,"(7.5, 9.6, 9.399999999999999)","(4.8, 6.4, 6.192)","(101.0, 490.0, 400.0)","(3.0, 3.35, 3.290909090909091)","(4.6, 6.6, 6.377777777777778)","(4.0, 5.6, 5.461538461538462)","(20.0, 34.0, 33.542857142857144)","(13.0, 17.0, 16.333333333333332)"
10-01-2023 16:17:29.419345,"(7.5, 9.6, 9.52)","(4.8, 6.4, 6.192)","(101.0, 490.0, 400.0)","(3.0, 3.35, 3.281578947368421)","(4.6, 6.4, 6.36)","(4.0, 5.5, 5.5777777777777775)","(20.0, 34.0, 33.542857142857144)","(13.0, 18.0, 16.060606060606062)"
10-01-2023 16:17:30.588196,"(7.5, 9.6, 9.15)","(4.8, 6.4, 6.128)","(101.0, 490.0, 400.0)","(3.0, 3.35, 3.3035714285714284)","(4.6, 6.4, 6.36)","(4.0, 5.6, 5.5777777777777775)","(20.0, 34.0, 33.542857142857144)","(13.0, 18.0, 16.75)"
10-01-2023 16:17:31.642886,"(7.5, 9.4, 9.363636363636363)","(4.8, 6.4, 6.3090909090909095)","(101.0, 490.0, 400.0)","(3.0, 3.35, 3.3041666666666667)","(4.6, 6.4, 6.377777777777778)","(4.0, 5.6, 5.415625)","(20.0, 34.0, 33.5)","(13.0, 17.5, 16.545454545454547)"
10-01-2023 16:17:32.837628,"(7.5, 9.8, 9.492307692307692)","(4.8, 6.4, 6.257142857142857)","(101.0, 490.0, 400.0)","(3.0, 3.35, 3.2823529411764705)","(4.6, 6.4, 6.300000000000001)","(4.0, 5.5, 5.598039215686274)","(20.0, 34.0, 34.25)","(13.0, 18.0, 17.384615384615383)"
10-01-2023 16:17:34.057425,"(7.5, 9.8, 9.46)","(4.8, 6.4, 6.257142857142857)","(101.0, 490.0, 400.0)","(3.0, 3.3, 3.2775)","(4.6, 6.4, 6.253658536585366)","(4.0, 5.6, 5.587719298245614)","(20.0, 38.0, 35.0)","(13.0, 17.5, 16.545454545454547)"
10-01-2023 16:17:35.223409,"(7.5, 9.8, 9.528)","(4.8, 6.4, 6.270588235294118)","(101.0, 490.0, 400.0)","(3.0, 3.3, 3.276190476190476)","(4.6, 6.4, 6.232558139534884)","(4.0, 5.6, 5.62987012987013)","(20.0, 38.0, 34.689655172413794)","(13.0, 18.0, 16.558139534883722)"
10-01-2023 16:17:36.375903,"(7.5, 9.6, 9.577777777777778)","(4.8, 6.4, 6.270588235294118)","(101.0, 490.0, 400.0)","(3.0, 3.3, 3.276190476190476)","(4.6, 6.4, 6.256410256410256)","(4.0, 5.7, 5.640845070422535)","(20.0, 38.0, 34.689655172413794)","(13.0, 18.0, 16.708333333333332)"
10-01-2023 16:17:37.571459,"(7.5, 9.6, 9.55)","(4.8, 6.4, 6.242857142857143)","(101.0, 490.0, 318.57142857142856)","(3.0, 3.3, 3.276190476190476)","(4.6, 6.4, 6.256410256410256)","(4.0, 5.7, 5.566666666666666)","(20.0, 38.0, 34.689655172413794)","(13.0, 18.0, 16.546875)"
10-01-2023 16:17:38.750322,"(7.5, 9.6, 9.46)","(4.8, 6.4, 6.295238095238095)","(101.0, 490.0, 318.57142857142856)","(3.0, 3.3, 3.276190476190476)","(4.6, 6.4, 6.256410256410256)","(4.0, 5.6, 5.566666666666666)","(20.0, 38.0, 34.689655172413794)","(13.0, 18.0, 16.546875)"
10-01-2023 16:17:39.948233,"(7.5, 9.6, 9.54)","(4.8, 6.4, 6.295238095238095)","(101.0, 490.0, 335.7142857142857)","(3.0, 3.3, 3.2727272727272725)","(4.6, 6.4, 6.266666666666667)","(4.0, 5.5, 5.45)","(20.0, 38.0, 34.689655172413794)","(13.0, 18.0, 16.546875)"
10-01-2023 16:17:41.163687,"(7.5, 9.6, 9.833333333333334)","(4.8, 6.4, 6.300000000000001)","(101.0, 490.0, 408.57142857142856)","(3.0, 3.3, 3.265)","(4.6, 6.4, 6.4363636363636365)","(4.0, 5.5, 5.372222222222223)","(20.0, 38.0, 34.689655172413794)","(13.0, 17.0, 16.72)"
10-01-2023 16:17:42.403339,"(7.5, 10.0, 9.8625)","(4.8, 6.4, 6.292307692307692)","(101.0, 490.0, 408.57142857142856)","(3.0, 3.3, 3.265)","(4.6, 6.6, 6.44)","(4.0, 5.4, 5.207692307692308)","(20.0, 38.0, 35.0)","(13.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:43.663177,"(8.0, 10.0, 9.816666666666666)","(4.8, 6.6, 6.451612903225807)","(101.0, 490.0, 408.57142857142856)","(3.0, 3.3, 3.263333333333333)","(4.8, 6.6, 6.337142857142857)","(4.2, 5.2, 5.208333333333334)","(21.0, 38.0, 34.666666666666664)","(13.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:44.905736,"(8.0, 10.0, 9.808)","(4.8, 6.6, 6.303225806451613)","(101.0, 490.0, 408.57142857142856)","(3.0, 3.3, 3.317441860465116)","(4.8, 6.6, 6.333333333333334)","(4.2, 5.3, 5.23125)","(21.0, 38.0, 34.666666666666664)","(13.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:46.172893,"(8.0, 10.0, 9.83448275862069)","(4.8, 6.4, 6.28421052631579)","(101.0, 490.0, 408.57142857142856)","(2.9, 3.35, 3.3195652173913044)","(4.8, 6.4, 6.36)","(4.2, 5.3, 5.23125)","(21.0, 38.0, 34.666666666666664)","(13.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:47.326317,"(8.0, 9.8, 9.766666666666667)","(4.8, 6.4, 6.28421052631579)","(101.0, 490.0, 468.8888888888889)","(2.9, 3.35, 3.322)","(4.8, 6.4, 6.273684210526316)","(4.2, 5.3, 5.23125)","(21.0, 38.0, 34.666666666666664)","(13.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:48.373481,"(8.0, 9.8, 9.766666666666667)","(4.8, 6.4, 6.28421052631579)","(101.0, 490.0, 468.8888888888889)","(2.9, 3.4, 3.322)","(5.0, 6.4, 6.290909090909091)","(4.2, 5.3, 5.242105263157895)","(21.0, 38.0, 34.666666666666664)","(12.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:49.575484,"(8.0, 9.8, 9.781818181818183)","(5.0, 6.4, 6.28421052631579)","(101.0, 490.0, 444.0)","(2.9, 3.35, 3.325806451612903)","(5.0, 6.4, 6.290909090909091)","(4.2, 5.3, 5.321052631578947)","(21.0, 38.0, 34.666666666666664)","(12.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:50.641818,"(8.0, 9.8, 9.780000000000001)","(5.0, 6.4, 6.28421052631579)","(101.0, 480.0, 452.0)","(2.9, 3.35, 3.322857142857143)","(5.0, 6.4, 6.28)","(4.2, 5.4, 5.321052631578947)","(21.0, 38.0, 34.666666666666664)","(12.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:51.819103,"(8.0, 9.8, 9.76)","(5.0, 6.4, 6.28421052631579)","(101.0, 490.0, 466.66666666666663)","(2.9, 3.35, 3.322857142857143)","(5.0, 6.4, 6.28)","(4.2, 5.4, 5.322222222222222)","(21.0, 38.0, 36.08695652173913)","(12.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:53.336851,"(8.0, 9.8, 9.763636363636364)","(5.0, 6.4, 6.304347826086957)","(101.0, 800.0, 644.0)","(2.9, 3.35, 3.3166666666666664)","(5.0, 6.4, 6.257142857142857)","(4.2, 5.4, 5.288)","(21.0, 38.0, 36.37037037037037)","(12.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:54.774074,"(8.0, 9.8, 9.773333333333333)","(5.0, 6.4, 6.3090909090909095)","(101.0, 730.0, 644.0)","(2.9, 3.35, 3.3254901960784315)","(5.0, 6.4, 6.433333333333334)","(4.2, 5.4, 5.288)","(21.0, 38.0, 36.37037037037037)","(12.0, 17.0, 16.692307692307693)"
10-01-2023 16:17:56.109306,"(8.0, 9.8, 9.773333333333333)","(5.0, 6.4, 6.2823529411764705)","(101.0, 730.0, 644.0)","(2.9, 3.35, 3.2956521739130435)","(5.0, 6.6, 6.556521739130435)","(4.2, 5.4, 5.248387096774193)","(21.0, 38.0, 36.37037037037037)","(12.0, 17.0, 16.666666666666668)"
10-01-2023 16:17:57.356959,"(8.0, 9.8, 9.773333333333333)","(5.0, 6.4, 6.2823529411764705)","(101.0, 730.0, 644.0)","(2.9, 3.35, 3.2648148148148146)","(5.0, 6.8, 6.5)","(4.2, 5.3, 5.233333333333333)","(21.0, 38.0, 36.37037037037037)","(12.0, 17.0, 16.666666666666668)"
10-01-2023 16:17:58.592913,"(8.0, 9.8, 9.728571428571428)","(5.0, 6.4, 6.288888888888889)","(101.0, 730.0, 515.0)","(2.9, 3.3, 3.2607142857142857)","(5.0, 6.6, 6.5)","(4.2, 5.3, 5.237142857142857)","(21.0, 38.0, 36.37037037037037)","(12.0, 17.0, 16.666666666666668)"
10-01-2023 16:17:59.797765,"(8.0, 10.0, 9.780645161290323)","(5.0, 6.4, 6.242105263157895)","(101.0, 730.0, 465.0)","(2.9, 3.3, 3.273913043478261)","(5.0, 6.6, 6.51)","(4.2, 5.3, 5.16)","(21.0, 38.0, 36.37037037037037)","(12.0, 17.0, 16.666666666666668)"
10-01-2023 16:18:00.982714,"(8.0, 10.0, 9.780645161290323)","(5.0, 6.4, 6.242105263157895)","(101.0, 730.0, 465.0)","(2.9, 3.3, 3.31)","(5.0, 6.6, 6.555555555555555)","(4.2, 5.2, 5.147368421052631)","(21.0, 38.0, 36.37037037037037)","(13.0, 17.0, 16.73076923076923)"
10-01-2023 16:18:02.289471,"(8.0, 10.0, 9.825641025641026)","(5.0, 6.4, 6.268571428571429)","(101.0, 730.0, 650.0)","(2.9, 3.35, 3.309782608695652)","(5.0, 6.6, 6.456)","(4.2, 5.2, 5.1571428571428575)","(21.0, 38.0, 32.8)","(13.0, 17.0, 16.724137931034484)"
10-01-2023 16:18:03.443505,"(8.0, 10.0, 9.834146341463414)","(5.0, 6.4, 6.268571428571429)","(101.0, 730.0, 650.0)","(2.9, 3.35, 3.314583333333333)","(5.0, 6.6, 6.4437500000000005)","(4.2, 5.2, 5.202941176470588)","(21.0, 38.0, 33.904761904761905)","(13.0, 17.0, 16.53846153846154)"
10-01-2023 16:18:04.596581,"(8.0, 10.0, 9.821052631578947)","(5.0, 6.4, 6.264705882352941)","(101.0, 730.0, 650.0)","(2.9, 3.35, 3.314583333333333)","(5.0, 6.6, 6.4437500000000005)","(4.2, 5.3, 5.202941176470588)","(21.0, 36.0, 33.904761904761905)","(13.0, 17.0, 16.53846153846154)"
10-01-2023 16:18:05.733733,"(8.0, 10.0, 9.821052631578947)","(5.0, 6.4, 6.257894736842106)","(101.0, 730.0, 650.0)","(2.9, 3.35, 3.3191780821917805)","(5.0, 6.6, 6.435897435897436)","(4.2, 5.3, 5.163414634146341)","(21.0, 36.0, 33.904761904761905)","(13.0, 17.0, 16.55263157894737)"
10-01-2023 16:18:06.861261,"(8.0, 10.0, 9.821052631578947)","(5.0, 6.4, 6.304)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.371212121212121)","(5.0, 6.6, 6.445161290322581)","(4.2, 5.2, 5.0836734693877546)","(21.0, 36.0, 33.81818181818182)","(13.0, 17.0, 16.65625)"
10-01-2023 16:18:08.049566,"(8.0, 10.0, 10.025974025974026)","(5.0, 6.4, 6.275324675324676)","(101.0, 730.0, 485.0)","(2.9, 3.4, 3.375)","(5.0, 6.6, 6.428571428571429)","(4.2, 5.1, 5.093023255813953)","(21.0, 36.0, 33.81818181818182)","(13.0, 17.0, 16.59259259259259)"
10-01-2023 16:18:09.253618,"(8.0, 10.5, 10.025974025974026)","(5.0, 6.4, 6.275324675324676)","(101.0, 720.0, 485.0)","(2.9, 3.4, 3.3814285714285712)","(5.0, 6.6, 6.4222222222222225)","(4.2, 5.1, 5.115294117647059)","(21.0, 36.0, 33.42857142857143)","(13.0, 17.0, 15.921052631578947)"
10-01-2023 16:18:10.418891,"(8.0, 10.5, 10.032051282051283)","(5.0, 6.4, 6.301030927835052)","(101.0, 720.0, 485.0)","(2.9, 3.4, 3.3875)","(5.0, 6.6, 6.47027027027027)","(4.2, 5.2, 5.115294117647059)","(21.0, 36.0, 33.23076923076923)","(13.0, 16.0, 15.375)"
10-01-2023 16:18:11.659665,"(8.0, 10.5, 10.029761904761905)","(5.0, 6.4, 6.272727272727273)","(101.0, 720.0, 413.75)","(2.9, 3.4, 3.3854838709677417)","(5.0, 6.6, 6.492857142857143)","(4.2, 5.2, 5.115294117647059)","(21.0, 36.0, 32.869565217391305)","(13.0, 15.5, 15.411764705882353)"
10-01-2023 16:18:12.837000,"(8.0, 10.5, 10.029761904761905)","(5.0, 6.4, 6.272727272727273)","(101.0, 720.0, 413.75)","(2.9, 3.4, 3.3744444444444444)","(5.0, 6.6, 6.497142857142857)","(4.2, 5.2, 5.104)","(21.0, 36.0, 33.1764705882353)","(13.0, 15.5, 15.411764705882353)"
10-01-2023 16:18:14.078380,"(8.0, 10.5, 10.061797752808989)","(5.0, 6.4, 6.2303030303030305)","(101.0, 720.0, 447.77777777777777)","(2.9, 3.4, 3.3744444444444444)","(5.0, 6.6, 6.497142857142857)","(4.2, 5.2, 5.066666666666666)","(21.0, 36.0, 33.1764705882353)","(13.0, 15.5, 15.4375)"
10-01-2023 16:18:15.152409,"(8.0, 10.5, 10.061797752808989)","(5.0, 6.4, 6.280851063829788)","(101.0, 720.0, 447.77777777777777)","(2.9, 3.4, 3.3744444444444444)","(5.0, 6.6, 6.497142857142857)","(4.2, 5.1, 5.065384615384615)","(21.0, 36.0, 33.1764705882353)","(13.0, 15.5, 15.451612903225806)"
10-01-2023 16:18:16.257623,"(8.0, 10.5, 10.080645161290322)","(5.0, 6.4, 6.322580645161291)","(101.0, 730.0, 646.6666666666666)","(2.9, 3.4, 3.3715116279069766)","(5.0, 6.6, 6.485)","(4.2, 5.1, 5.097499999999999)","(21.0, 36.0, 33.0)","(13.0, 16.0, 15.466666666666667)"
10-01-2023 16:18:17.376471,"(8.0, 10.5, 10.080645161290322)","(5.0, 6.4, 6.36875)","(101.0, 730.0, 646.6666666666666)","(2.9, 3.4, 3.36171875)","(5.0, 6.6, 6.451428571428572)","(4.2, 5.1, 5.125)","(21.0, 36.0, 33.23076923076923)","(13.0, 15.5, 15.466666666666667)"
10-01-2023 16:18:18.571333,"(8.0, 10.5, 10.061797752808989)","(5.0, 6.4, 6.298181818181819)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.36171875)","(5.0, 6.6, 6.451428571428572)","(4.2, 5.2, 5.121621621621621)","(21.0, 36.0, 33.23076923076923)","(13.0, 15.5, 15.475)"
10-01-2023 16:18:19.856612,"(8.0, 10.5, 10.061797752808989)","(5.0, 6.4, 6.305084745762712)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.374742268041237)","(5.0, 6.6, 6.47843137254902)","(4.2, 5.2, 5.054838709677419)","(21.0, 36.0, 33.523809523809526)","(13.0, 15.5, 15.5)"
10-01-2023 16:18:21.133910,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.296296296296297)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.393076923076923)","(5.0, 6.6, 6.47843137254902)","(4.2, 5.1, 5.054838709677419)","(21.0, 36.0, 34.18181818181818)","(13.0, 16.0, 15.405405405405405)"
10-01-2023 16:18:22.390740,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.341666666666667)","(101.0, 730.0, 634.0)","(2.9, 3.4, 3.390972222222222)","(5.0, 6.6, 6.419047619047619)","(4.2, 5.1, 5.0512195121951216)","(21.0, 36.0, 33.23076923076923)","(13.0, 16.0, 15.38)"
10-01-2023 16:18:23.678769,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.288)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.390972222222222)","(5.0, 6.6, 6.419047619047619)","(4.2, 5.1, 5.067441860465116)","(21.0, 36.0, 33.6)","(13.0, 16.0, 15.35)"
10-01-2023 16:18:24.943811,"(8.0, 10.5, 10.106060606060606)","(5.0, 6.4, 6.288)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.390972222222222)","(5.0, 6.6, 6.415384615384616)","(4.2, 5.1, 5.067441860465116)","(21.0, 36.0, 33.6)","(13.0, 15.5, 15.25)"
10-01-2023 16:18:26.271205,"(8.0, 10.5, 10.080645161290322)","(5.0, 6.4, 6.272340425531915)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.3810526315789473)","(5.0, 6.6, 6.458620689655173)","(4.2, 5.1, 5.053333333333333)","(21.0, 36.0, 34.4)","(13.0, 15.5, 15.175)"
10-01-2023 16:18:27.584176,"(8.0, 10.5, 10.080645161290322)","(5.0, 6.4, 6.26046511627907)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.3810526315789473)","(5.0, 6.6, 6.448148148148149)","(4.2, 5.1, 5.053333333333333)","(21.0, 36.0, 34.4)","(13.0, 15.5, 15.673913043478262)"
10-01-2023 16:18:28.778176,"(8.0, 10.5, 10.080645161290322)","(5.0, 6.4, 6.26046511627907)","(101.0, 730.0, 650.0)","(2.9, 3.4, 3.378313253012048)","(5.0, 6.6, 6.442622950819672)","(4.2, 5.1, 5.066666666666666)","(21.0, 36.0, 33.23076923076923)","(13.0, 16.0, 16.06896551724138)"
10-01-2023 16:18:29.899526,"(8.0, 10.5, 10.066666666666666)","(5.0, 6.4, 6.275)","(101.0, 730.0, 485.0)","(2.9, 3.4, 3.378313253012048)","(5.0, 6.6, 6.442622950819672)","(4.2, 5.1, 5.045454545454545)","(21.0, 36.0, 33.54838709677419)","(13.0, 16.5, 16.15)"
10-01-2023 16:18:31.156822,"(8.0, 10.5, 10.066666666666666)","(5.0, 6.4, 6.275)","(101.0, 720.0, 485.0)","(2.9, 3.4, 3.378313253012048)","(5.0, 6.6, 6.442622950819672)","(4.2, 5.1, 5.045454545454545)","(21.0, 36.0, 33.18518518518518)","(13.0, 16.5, 16.15)"
10-01-2023 16:18:32.478638,"(8.0, 10.5, 10.066666666666666)","(5.0, 6.4, 6.257142857142857)","(101.0, 720.0, 470.0)","(2.9, 3.4, 3.3561111111111113)","(5.0, 6.6, 6.436842105263158)","(4.2, 5.1, 4.977777777777778)","(21.0, 36.0, 33.523809523809526)","(13.0, 16.5, 16.928571428571427)"
10-01-2023 16:18:33.744782,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.279166666666667)","(101.0, 720.0, 336.6666666666667)","(2.9, 3.4, 3.3561111111111113)","(5.0, 6.6, 6.442424242424242)","(4.2, 5.0, 4.99)","(21.0, 36.0, 33.8)","(13.0, 17.0, 16.9)"
10-01-2023 16:18:35.033685,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.276595744680852)","(101.0, 720.0, 336.6666666666667)","(2.9, 3.4, 3.3439252336448595)","(5.0, 6.6, 6.432558139534884)","(4.2, 5.0, 4.9935064935064934)","(21.0, 34.0, 34.36363636363637)","(13.0, 17.5, 16.892857142857142)"
10-01-2023 16:18:36.294537,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.276595744680852)","(101.0, 720.0, 495.0)","(2.9, 3.4, 3.3439252336448595)","(5.0, 6.6, 6.428571428571429)","(4.2, 5.1, 5.015068493150685)","(21.0, 36.0, 33.8)","(13.0, 17.5, 16.970588235294116)"
10-01-2023 16:18:37.507975,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.288461538461538)","(101.0, 730.0, 495.0)","(2.9, 3.4, 3.3200992555831266)","(5.0, 6.6, 6.4297872340425535)","(4.2, 5.1, 5.012676056338028)","(21.0, 34.0, 33.8)","(13.0, 17.5, 16.970588235294116)"
10-01-2023 16:18:38.725795,"(8.0, 10.5, 10.098901098901099)","(5.0, 6.4, 6.292307692307692)","(101.0, 730.0, 495.0)","(2.9, 3.45, 3.336231884057971)","(5.0, 6.6, 6.416666666666667)","(4.2, 5.1, 4.982926829268293)","(21.0, 34.0, 33.0)","(13.0, 17.5, 17.071428571428573)"
10-01-2023 16:18:40.060048,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.317073170731708)","(101.0, 730.0, 480.0)","(2.9, 3.4, 3.3385593220338983)","(5.0, 6.6, 6.442857142857143)","(4.2, 5.1, 4.982926829268293)","(21.0, 34.0, 32.5)","(13.0, 17.5, 17.071428571428573)"
10-01-2023 16:18:41.228783,"(8.0, 10.5, 10.09375)","(5.0, 6.4, 6.317073170731708)","(101.0, 730.0, 375.0)","(2.9, 3.4, 3.397972972972973)","(5.0, 6.6, 6.416666666666667)","(4.2, 5.1, 4.905714285714286)","(21.0, 36.0, 32.5)","(13.0, 17.5, 17.071428571428573)"
10-01-2023 16:18:42.677740,"(8.0, 10.5, 10.066265060240964)","(5.0, 6.6, 6.421818181818182)","(101.0, 810.0, 375.0)","(2.9, 3.4, 3.4008415147265074)","(5.0, 6.6, 6.5024999999999995)","(4.2, 5.0, 4.919047619047619)","(21.0, 36.0, 32.0)","(13.0, 17.5, 16.875)"
10-01-2023 16:18:43.879711,"(8.0, 10.5, 10.066265060240964)","(5.0, 6.6, 6.421818181818182)","(101.0, 810.0, 375.0)","(2.9, 3.45, 3.4008415147265074)","(5.0, 6.6, 6.508235294117647)","(4.2, 5.0, 4.794392523364486)","(21.0, 36.0, 31.90909090909091)","(13.0, 17.5, 16.97826086956522)"
10-01-2023 16:18:44.990244,"(8.0, 10.5, 10.066265060240964)","(5.0, 6.6, 6.508571428571429)","(101.0, 810.0, 520.0)","(2.9, 3.45, 3.392032967032967)","(5.0, 6.6, 6.521472392638037)","(4.2, 4.8, 4.828571428571428)","(21.0, 36.0, 33.0)","(13.0, 17.5, 17.1875)"
10-01-2023 16:18:46.351243,"(8.0, 10.5, 10.01923076923077)","(5.0, 6.6, 6.560869565217391)","(101.0, 730.0, 430.0)","(2.9, 3.4, 3.336936936936937)","(5.0, 6.6, 6.5209876543209875)","(4.2, 4.9, 4.836585365853659)","(21.0, 36.0, 33.0)","(13.0, 17.5, 17.48076923076923)"
10-01-2023 16:18:47.532090,"(8.0, 10.5, 10.01923076923077)","(5.0, 6.6, 6.472549019607843)","(101.0, 630.0, 430.0)","(2.9, 3.35, 3.3594559585492227)","(5.0, 6.6, 6.585)","(4.2, 4.9, 4.843939393939394)","(21.0, 36.0, 33.3)","(13.0, 18.0, 17.458333333333332)"
10-01-2023 16:18:48.741339,"(8.0, 10.5, 10.098765432098766)","(5.0, 6.4, 6.137373737373737)","(101.0, 630.0, 430.0)","(2.9, 3.45, 3.3594559585492227)","(5.0, 6.6, 6.585)","(4.2, 4.9, 4.843939393939394)","(21.0, 36.0, 31.333333333333332)","(13.0, 18.0, 17.40740740740741)"
10-01-2023 16:18:49.932430,"(8.0, 10.5, 10.098765432098766)","(5.0, 6.4, 6.140487804878049)","(101.0, 630.0, 430.0)","(2.9, 3.45, 3.359278350515464)","(5.0, 6.6, 6.560869565217391)","(4.2, 4.9, 4.853125)","(21.0, 36.0, 34.285714285714285)","(13.0, 18.0, 17.423076923076923)"
10-01-2023 16:18:51.214787,"(8.0, 10.5, 10.098765432098766)","(5.0, 6.4, 6.140487804878049)","(101.0, 630.0, 430.0)","(2.9, 3.45, 3.3593264248704666)","(5.0, 6.6, 6.594736842105263)","(4.2, 4.9, 4.8566666666666665)","(21.0, 34.0, 33.8)","(13.0, 18.0, 17.423076923076923)"
10-01-2023 16:18:52.469452,"(8.0, 10.5, 10.098765432098766)","(5.0, 6.4, 6.137931034482759)","(101.0, 630.0, 445.0)","(2.9, 3.45, 3.3593264248704666)","(5.0, 6.6, 6.594736842105263)","(4.0, 4.9, 4.8566666666666665)","(21.0, 34.0, 33.8)","(13.0, 18.0, 17.423076923076923)"
10-01-2023 16:18:53.752227,"(8.5, 10.5, 10.123655913978494)","(5.0, 6.4, 6.138248847926268)","(101.0, 630.0, 566.6666666666667)","(3.0, 3.45, 3.360526315789474)","(5.0, 6.6, 6.552727272727273)","(4.0, 4.9, 4.952857142857143)","(21.0, 34.0, 33.77777777777778)","(13.0, 17.0, 16.342105263157894)"
10-01-2023 16:18:54.950321,"(8.5, 10.5, 10.21875)","(5.0, 6.4, 6.258201058201059)","(101.0, 630.0, 566.6666666666667)","(3.0, 3.45, 3.3610969387755105)","(5.0, 6.6, 6.5473684210526315)","(4.0, 5.0, 4.9523809523809526)","(21.0, 34.0, 32.78947368421053)","(13.0, 16.5, 16.220588235294116)"
10-01-2023 16:18:56.042021,"(8.5, 10.5, 10.21875)","(5.0, 6.4, 6.260606060606061)","(101.0, 630.0, 566.6666666666667)","(3.0, 3.45, 3.369767441860465)","(5.0, 6.6, 6.505)","(4.0, 5.0, 5.1925)","(21.0, 34.0, 32.64705882352941)","(13.0, 16.5, 15.41304347826087)"
