,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 16:01:46.642865,"(11.0, 12.5, 12.053571428571429)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.38679245283019)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.394077448747154)","(71.0, 110.0, 105.38461538461539)","(5.0, 6.2, 6.002000000000001)","(4.6, 5.0, 4.975601374570447)","(5.0, 5.9, 5.8671328671328675)","(8.5, 11.0, 10.53544776119403)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:48.061986,"(11.0, 12.5, 12.053571428571429)","(15.0, 17.5, 17.287301587301588)","(10.0, 11.5, 11.38679245283019)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.39269406392694)","(71.0, 110.0, 105.38461538461539)","(5.0, 6.2, 6.002227171492205)","(4.6, 5.0, 4.975601374570447)","(5.0, 5.9, 5.864661654135339)","(8.5, 11.0, 10.516569200779728)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:49.483397,"(11.0, 12.5, 12.096969696969698)","(15.0, 17.5, 17.287301587301588)","(10.0, 11.5, 11.366666666666667)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.39269406392694)","(71.0, 110.0, 105.38461538461539)","(5.0, 6.2, 6.002227171492205)","(4.6, 5.0, 4.975601374570447)","(5.0, 5.9, 5.864661654135339)","(8.5, 11.0, 10.496957403651116)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:50.874969,"(11.0, 12.5, 12.084375)","(15.0, 17.5, 17.287301587301588)","(10.0, 11.5, 11.366666666666667)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.39269406392694)","(71.0, 110.0, 105.38461538461539)","(5.0, 6.2, 6.002227171492205)","(4.6, 5.0, 4.955988023952096)","(5.0, 5.9, 5.864661654135339)","(8.5, 11.0, 10.496957403651116)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:52.306642,"(11.0, 12.5, 12.072972972972973)","(15.0, 17.5, 17.287301587301588)","(10.0, 11.5, 11.366666666666667)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.39269406392694)","(71.0, 110.0, 105.38461538461539)","(5.0, 6.2, 5.986024096385543)","(4.6, 5.0, 4.955988023952096)","(5.0, 5.9, 5.862096774193549)","(8.5, 11.0, 10.496957403651116)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:53.710998,"(11.0, 12.5, 12.072972972972973)","(15.0, 17.5, 17.287301587301588)","(10.0, 11.5, 11.366666666666667)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.39269406392694)","(71.0, 110.0, 105.38461538461539)","(5.0, 6.2, 5.992248062015504)","(4.6, 5.0, 4.96382252559727)","(5.0, 5.9, 5.868027210884354)","(8.5, 11.0, 10.496957403651116)","(51.0, 65.0, 63.333333333333336)"
08-01-2023 16:01:55.133990,"(11.0, 12.5, 12.072972972972973)","(15.0, 17.5, 17.287539936102235)","(10.0, 11.5, 11.366666666666667)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.394077448747154)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.992481203007519)","(4.6, 5.0, 4.97578125)","(5.0, 5.9, 5.8692810457516345)","(8.5, 11.0, 10.501006036217303)","(51.0, 65.0, 63.333333333333336)"
08-01-2023 16:01:56.559652,"(11.0, 12.5, 12.077540106951872)","(15.0, 17.5, 17.288888888888888)","(10.0, 11.5, 11.334239130434783)","(101.0, 150.0, 147.2)","(13.0, 16.5, 16.291666666666668)","(18.0, 22.0, 21.395454545454545)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.9625)","(4.6, 5.0, 4.975968992248062)","(5.0, 5.9, 5.877941176470588)","(8.5, 11.0, 10.502008032128513)","(51.0, 65.0, 64.0)"
08-01-2023 16:01:58.011916,"(11.0, 12.5, 12.065934065934066)","(15.0, 17.5, 17.29073482428115)","(10.0, 11.5, 11.334239130434783)","(101.0, 150.0, 147.2)","(13.0, 16.5, 16.456521739130434)","(18.0, 22.0, 21.391011235955055)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.9625)","(4.6, 5.0, 4.975968992248062)","(5.0, 5.9, 5.877941176470588)","(8.5, 11.0, 10.502008032128513)","(51.0, 65.0, 64.0)"
08-01-2023 16:01:59.502305,"(11.0, 12.5, 12.065934065934066)","(15.0, 17.5, 17.29073482428115)","(10.0, 11.5, 11.35195530726257)","(101.0, 150.0, 147.2)","(13.0, 17.0, 16.537037037037038)","(18.0, 22.0, 21.391011235955055)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.958139534883721)","(4.6, 5.0, 4.975968992248062)","(5.0, 5.9, 5.877941176470588)","(8.5, 11.0, 10.39951573849879)","(51.0, 65.0, 64.0)"
08-01-2023 16:02:01.031046,"(11.0, 12.5, 12.065934065934066)","(15.0, 17.5, 17.29073482428115)","(10.0, 11.5, 11.35195530726257)","(101.0, 150.0, 147.2)","(13.0, 17.0, 16.537037037037038)","(18.0, 22.0, 21.37557603686636)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.958139534883721)","(4.6, 5.0, 4.981617647058823)","(5.0, 5.9, 5.8766839378238345)","(8.5, 11.0, 10.39364303178484)","(51.0, 65.0, 63.421052631578945)"
08-01-2023 16:02:02.486315,"(11.0, 12.5, 12.065934065934066)","(15.0, 17.5, 17.29073482428115)","(10.0, 11.5, 11.35195530726257)","(101.0, 150.0, 147.6595744680851)","(13.0, 17.0, 16.537037037037038)","(18.0, 22.0, 21.37557603686636)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.954621848739496)","(4.6, 5.0, 4.985714285714286)","(5.0, 5.9, 5.876063829787234)","(8.5, 11.0, 10.37844611528822)","(51.0, 65.0, 63.421052631578945)"
08-01-2023 16:02:03.935785,"(11.0, 12.5, 12.051351351351352)","(15.0, 17.5, 17.29073482428115)","(10.0, 11.5, 11.35195530726257)","(101.0, 150.0, 148.0)","(13.0, 17.0, 16.56140350877193)","(18.0, 22.0, 21.378440366972477)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.957142857142857)","(4.6, 5.0, 4.986194029850746)","(5.0, 5.9, 5.931197771587744)","(8.5, 11.0, 10.338308457711443)","(51.0, 65.0, 63.46153846153846)"
08-01-2023 16:02:05.341408,"(11.0, 12.5, 12.06084656084656)","(15.0, 17.5, 17.333935018050543)","(10.0, 11.5, 11.354395604395604)","(101.0, 150.0, 148.0)","(13.0, 17.0, 16.56140350877193)","(18.0, 22.0, 21.378440366972477)","(71.0, 110.0, 105.78947368421052)","(5.0, 6.0, 5.960294117647059)","(4.6, 5.0, 4.986194029850746)","(5.0, 6.0, 5.931197771587744)","(8.5, 10.5, 10.327127659574469)","(51.0, 65.0, 63.46153846153846)"
08-01-2023 16:02:06.734916,"(11.0, 12.5, 12.06084656084656)","(15.0, 17.5, 17.333935018050543)","(10.0, 11.5, 11.354395604395604)","(101.0, 150.0, 148.0)","(13.0, 17.0, 16.56140350877193)","(18.0, 22.0, 21.378440366972477)","(71.0, 110.0, 104.28571428571429)","(5.0, 6.0, 5.960294117647059)","(4.6, 5.0, 5.017857142857142)","(5.0, 6.0, 5.931197771587744)","(8.5, 10.5, 10.327127659574469)","(51.0, 65.0, 63.46153846153846)"
08-01-2023 16:02:08.112631,"(11.0, 12.5, 12.06084656084656)","(15.0, 17.5, 17.333935018050543)","(10.0, 11.5, 11.354395604395604)","(101.0, 150.0, 156.74418604651163)","(13.0, 17.0, 16.56140350877193)","(18.0, 22.0, 21.378440366972477)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.960294117647059)","(4.6, 5.1, 5.0172236503856045)","(5.0, 6.0, 5.932941176470589)","(8.5, 10.5, 10.264492753623188)","(51.0, 65.0, 62.5)"
08-01-2023 16:02:09.558570,"(11.0, 12.5, 12.066473988439306)","(15.0, 17.5, 17.733644859813083)","(10.0, 11.5, 11.354395604395604)","(101.0, 160.0, 156.74418604651163)","(13.0, 17.0, 16.56140350877193)","(18.0, 22.0, 21.378440366972477)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.960294117647059)","(4.6, 5.1, 4.996389891696751)","(5.0, 6.0, 5.932941176470589)","(8.5, 10.5, 10.264492753623188)","(51.0, 65.0, 62.5)"
08-01-2023 16:02:10.991801,"(11.0, 12.5, 12.118279569892474)","(15.0, 18.0, 17.733644859813083)","(10.0, 11.5, 11.354395604395604)","(101.0, 160.0, 156.74418604651163)","(13.0, 17.0, 16.56140350877193)","(18.0, 22.0, 21.378440366972477)","(71.0, 120.0, 106.25)","(5.0, 6.0, 5.867241379310345)","(4.6, 5.0, 5.025058548009367)","(5.0, 6.0, 5.931940298507463)","(8.5, 10.5, 10.237903225806452)","(51.0, 65.0, 62.608695652173914)"
08-01-2023 16:02:12.368228,"(11.0, 12.5, 12.125)","(15.0, 18.0, 17.258953168044076)","(10.0, 11.5, 11.484962406015038)","(101.0, 160.0, 157.14285714285714)","(13.0, 17.0, 16.553571428571427)","(18.0, 22.0, 21.38268792710706)","(71.0, 120.0, 106.53061224489795)","(5.0, 5.9, 5.7701149425287355)","(4.6, 5.1, 5.038461538461538)","(5.0, 6.0, 5.932142857142857)","(8.5, 10.5, 10.275862068965518)","(51.0, 65.0, 62.708333333333336)"
08-01-2023 16:02:13.862843,"(11.0, 12.5, 12.1353591160221)","(15.0, 17.5, 17.260928961748633)","(10.0, 11.5, 11.542763157894736)","(101.0, 160.0, 157.2093023255814)","(13.0, 17.0, 16.6)","(18.0, 22.0, 21.3868778280543)","(71.0, 120.0, 110.29411764705883)","(5.0, 5.8, 5.780263157894737)","(4.6, 5.1, 5.041947565543071)","(5.0, 6.0, 5.935649546827795)","(8.5, 10.5, 10.28476821192053)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:15.283938,"(11.0, 12.5, 12.13031914893617)","(15.0, 17.5, 17.260928961748633)","(10.0, 12.0, 11.542763157894736)","(101.0, 160.0, 157.2093023255814)","(13.0, 17.0, 16.76923076923077)","(18.0, 22.0, 21.3868778280543)","(71.0, 120.0, 110.29411764705883)","(5.0, 5.8, 5.780263157894737)","(4.6, 5.1, 5.041947565543071)","(5.0, 6.0, 5.9292358803986716)","(8.5, 10.5, 10.28476821192053)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:16.676453,"(11.0, 12.5, 12.120218579234972)","(15.0, 17.5, 17.321629213483146)","(10.0, 12.0, 11.370689655172415)","(101.0, 160.0, 157.2093023255814)","(13.0, 17.0, 16.384615384615383)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.29411764705883)","(5.0, 5.8, 5.76)","(4.6, 5.1, 5.048333333333333)","(5.0, 6.0, 6.112612612612613)","(8.5, 10.5, 10.28476821192053)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:18.058822,"(11.0, 12.5, 12.125)","(15.0, 17.5, 17.321629213483146)","(10.0, 11.5, 11.370689655172415)","(101.0, 160.0, 157.2093023255814)","(13.0, 16.5, 16.384615384615383)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.29411764705883)","(5.0, 5.8, 5.766013071895425)","(4.6, 5.1, 5.048160535117057)","(5.0, 6.2, 6.118143459915612)","(8.5, 10.5, 10.281879194630873)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:19.495384,"(11.0, 12.5, 12.125)","(15.0, 17.5, 17.321629213483146)","(10.0, 11.5, 11.368263473053892)","(101.0, 160.0, 157.2093023255814)","(13.0, 16.5, 16.384615384615383)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.29411764705883)","(5.0, 5.8, 5.696212121212121)","(4.6, 5.1, 5.062345679012346)","(5.0, 6.2, 6.118487394957984)","(8.5, 10.5, 10.28476821192053)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:20.999199,"(11.0, 12.5, 11.863317757009346)","(15.0, 17.5, 17.322128851540615)","(10.0, 11.5, 11.365714285714287)","(101.0, 160.0, 155.3846153846154)","(13.0, 16.5, 16.384615384615383)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.29411764705883)","(5.0, 5.7, 5.700395256916996)","(4.6, 5.1, 5.06198347107438)","(5.0, 6.2, 6.08452380952381)","(8.5, 10.5, 10.28476821192053)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:22.461604,"(11.0, 12.0, 11.863317757009346)","(15.0, 17.5, 17.322128851540615)","(10.0, 11.5, 11.367816091954023)","(101.0, 160.0, 155.3846153846154)","(13.0, 16.5, 16.3125)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.710204081632653)","(4.6, 5.1, 5.066906474820144)","(5.0, 6.2, 6.08502994011976)","(8.5, 10.5, 10.287581699346406)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:24.016977,"(11.0, 12.0, 11.863317757009346)","(15.0, 17.5, 17.31700288184438)","(10.0, 11.5, 11.367816091954023)","(101.0, 160.0, 155.3846153846154)","(13.0, 16.5, 16.375)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.770796460176991)","(4.6, 5.1, 5.059136212624584)","(5.0, 6.2, 6.08502994011976)","(8.5, 10.5, 10.289473684210526)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:25.432352,"(11.0, 12.0, 11.939265536723164)","(15.0, 17.5, 17.31700288184438)","(10.0, 11.5, 11.367816091954023)","(101.0, 160.0, 155.3846153846154)","(13.0, 17.0, 16.375)","(18.0, 22.0, 21.42964824120603)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.770796460176991)","(4.6, 5.1, 4.969411764705883)","(5.0, 6.2, 6.08502994011976)","(8.5, 10.5, 10.289473684210526)","(51.0, 65.0, 62.8)"
08-01-2023 16:02:26.895212,"(11.0, 12.0, 11.939265536723164)","(15.0, 17.5, 17.31700288184438)","(10.0, 11.5, 11.375675675675677)","(101.0, 160.0, 155.0)","(13.0, 17.0, 16.479166666666668)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.7821138211382115)","(4.6, 5.0, 4.9670886075949365)","(5.0, 6.2, 6.116)","(8.5, 10.5, 10.302469135802468)","(51.0, 65.0, 62.608695652173914)"
08-01-2023 16:02:28.304186,"(11.0, 12.0, 11.831941544885177)","(15.0, 17.5, 17.32336182336182)","(10.0, 11.5, 11.375675675675677)","(101.0, 160.0, 156.25)","(13.0, 17.0, 16.479166666666668)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.735849056603773)","(4.6, 5.0, 4.9944186046511625)","(5.0, 6.2, 6.116)","(8.5, 10.5, 10.294871794871796)","(51.0, 65.0, 62.608695652173914)"
08-01-2023 16:02:29.730122,"(11.0, 12.0, 11.692946058091286)","(15.0, 17.5, 17.32336182336182)","(10.0, 11.5, 11.35625)","(101.0, 160.0, 156.25)","(13.0, 17.0, 16.528301886792452)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.715)","(4.6, 5.0, 4.995141700404858)","(5.0, 6.2, 6.116)","(8.5, 10.5, 10.294871794871796)","(51.0, 65.0, 67.04545454545455)"
08-01-2023 16:02:31.120104,"(11.0, 12.0, 11.612864077669903)","(15.0, 17.5, 17.319767441860463)","(10.0, 11.5, 11.35625)","(101.0, 160.0, 156.25)","(13.0, 17.0, 16.528301886792452)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.715)","(4.6, 5.0, 4.9970297029702975)","(5.0, 6.2, 6.115436241610738)","(8.5, 10.5, 10.4)","(51.0, 70.0, 66.28571428571429)"
08-01-2023 16:02:32.527488,"(11.0, 12.0, 11.612864077669903)","(15.0, 17.5, 17.319767441860463)","(10.0, 11.5, 11.35625)","(101.0, 160.0, 156.25)","(13.0, 17.0, 16.528301886792452)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.715)","(4.6, 5.0, 4.9970297029702975)","(5.0, 6.2, 6.124096385542169)","(8.5, 10.5, 10.4)","(51.0, 70.0, 66.73076923076923)"
08-01-2023 16:02:33.989531,"(11.0, 12.0, 11.612864077669903)","(15.0, 17.5, 17.31518624641834)","(10.0, 11.5, 11.35064935064935)","(101.0, 160.0, 156.25)","(13.0, 17.0, 16.51923076923077)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.715)","(4.6, 5.0, 4.9970297029702975)","(5.0, 6.2, 6.124096385542169)","(8.5, 10.5, 10.4)","(51.0, 70.0, 66.73076923076923)"
08-01-2023 16:02:35.365021,"(11.0, 12.0, 11.612864077669903)","(15.0, 17.5, 17.3125)","(10.0, 11.5, 11.35064935064935)","(101.0, 160.0, 170.0)","(13.0, 17.0, 16.51923076923077)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.715)","(4.6, 5.0, 4.996078431372549)","(5.0, 6.2, 6.124096385542169)","(8.5, 10.5, 10.4)","(51.0, 70.0, 63.92857142857143)"
08-01-2023 16:02:36.725614,"(11.0, 12.0, 11.612864077669903)","(15.0, 17.5, 17.3125)","(10.0, 11.5, 11.35064935064935)","(101.0, 180.0, 170.0)","(13.0, 17.0, 16.51923076923077)","(18.0, 22.0, 21.43065693430657)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.715)","(4.6, 5.0, 4.996078431372549)","(5.0, 6.2, 6.1382352941176475)","(8.5, 10.5, 10.4)","(51.0, 70.0, 63.04347826086956)"
08-01-2023 16:02:38.110668,"(11.0, 12.0, 11.612864077669903)","(15.0, 17.5, 17.3125)","(10.0, 11.5, 11.358895705521473)","(101.0, 180.0, 170.76923076923077)","(13.0, 17.0, 16.73913043478261)","(18.0, 22.0, 21.4375)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.742372881355932)","(4.6, 5.0, 4.996958174904943)","(5.0, 6.2, 6.142986425339367)","(8.5, 10.5, 10.307926829268293)","(51.0, 70.0, 64.48275862068965)"
08-01-2023 16:02:39.556075,"(11.0, 12.0, 11.618881118881118)","(15.0, 17.5, 17.315714285714286)","(10.0, 11.5, 11.358895705521473)","(101.0, 180.0, 170.76923076923077)","(13.0, 17.0, 16.73913043478261)","(18.0, 22.0, 21.436144578313254)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.742372881355932)","(4.6, 5.0, 4.996958174904943)","(5.0, 6.2, 6.137931034482759)","(8.5, 10.5, 10.299107142857142)","(51.0, 70.0, 64.48275862068965)"
08-01-2023 16:02:40.960747,"(11.0, 12.0, 11.62439024390244)","(15.0, 17.5, 17.31518624641834)","(10.0, 11.5, 11.353896103896105)","(101.0, 180.0, 170.76923076923077)","(13.0, 17.0, 16.77358490566038)","(18.0, 22.0, 21.4375)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.743333333333333)","(4.6, 5.0, 4.996981132075471)","(5.0, 6.2, 6.146478873239436)","(8.5, 10.5, 10.302631578947368)","(51.0, 70.0, 64.48275862068965)"
08-01-2023 16:02:42.478132,"(11.0, 12.0, 11.627118644067796)","(15.0, 17.5, 17.316239316239315)","(10.0, 11.5, 11.356687898089172)","(101.0, 180.0, 170.76923076923077)","(13.0, 17.0, 16.78181818181818)","(18.0, 22.0, 21.43884892086331)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.743801652892562)","(4.6, 5.0, 4.997037037037037)","(5.0, 6.2, 6.146478873239436)","(8.5, 10.5, 10.307692307692308)","(51.0, 70.0, 64.48275862068965)"
08-01-2023 16:02:44.038942,"(11.0, 12.0, 11.64423076923077)","(15.0, 17.5, 17.316239316239315)","(10.0, 11.5, 11.356687898089172)","(101.0, 180.0, 171.42857142857142)","(13.0, 17.0, 16.78181818181818)","(18.0, 22.0, 21.43884892086331)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.743801652892562)","(4.6, 5.0, 4.995272727272727)","(5.0, 6.2, 6.146478873239436)","(8.5, 10.5, 10.307692307692308)","(51.0, 70.0, 64.83870967741936)"
08-01-2023 16:02:45.611863,"(11.0, 12.0, 11.643695014662757)","(15.0, 17.5, 17.314121037463977)","(10.0, 11.5, 11.356687898089172)","(101.0, 180.0, 171.42857142857142)","(13.0, 17.0, 16.703703703703702)","(18.0, 22.0, 21.445497630331754)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.712820512820513)","(4.6, 5.0, 4.995272727272727)","(5.0, 6.2, 6.146478873239436)","(8.5, 10.5, 10.307692307692308)","(51.0, 70.0, 64.83870967741936)"
08-01-2023 16:02:47.165274,"(11.0, 12.0, 11.643695014662757)","(15.0, 17.5, 17.314121037463977)","(10.0, 11.5, 11.356687898089172)","(101.0, 180.0, 171.42857142857142)","(13.0, 17.0, 16.703703703703702)","(18.0, 22.0, 21.445497630331754)","(71.0, 120.0, 110.71428571428571)","(5.0, 5.8, 5.712820512820513)","(4.6, 5.0, 5.035164835164835)","(5.5, 6.2, 6.025490196078431)","(8.5, 10.5, 10.413461538461538)","(51.0, 70.0, 65.29411764705883)"
08-01-2023 16:02:48.669532,"(11.0, 12.0, 11.654829545454545)","(15.0, 18.0, 17.80722891566265)","(10.0, 12.0, 11.520588235294118)","(101.0, 180.0, 171.42857142857142)","(13.0, 17.0, 16.724137931034484)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.6)","(4.6, 5.1, 5.032954545454546)","(5.5, 6.2, 6.056451612903226)","(8.5, 10.5, 10.413461538461538)","(51.0, 70.0, 65.29411764705883)"
08-01-2023 16:02:50.198725,"(11.0, 12.0, 11.658244680851064)","(15.0, 18.5, 18.085714285714285)","(10.0, 12.0, 11.547222222222222)","(101.0, 180.0, 172.0)","(13.0, 17.0, 16.818181818181817)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.6, 5.6663366336633665)","(4.6, 5.1, 5.025316455696203)","(5.5, 6.2, 6.0683870967741935)","(8.5, 10.5, 10.421739130434784)","(51.0, 70.0, 65.55555555555556)"
08-01-2023 16:02:51.727302,"(11.0, 12.0, 11.664364640883978)","(15.0, 18.5, 18.085714285714285)","(10.0, 12.0, 11.548850574712644)","(101.0, 180.0, 172.0)","(13.0, 17.0, 16.825581395348838)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.559782608695652)","(4.6, 5.1, 5.033521126760563)","(5.5, 6.2, 6.0683870967741935)","(8.5, 10.5, 10.307086614173228)","(51.0, 70.0, 65.55555555555556)"
08-01-2023 16:02:53.234475,"(11.0, 12.0, 11.664364640883978)","(15.0, 18.5, 18.085714285714285)","(10.0, 12.0, 11.548850574712644)","(101.0, 180.0, 172.0)","(13.0, 17.0, 16.76923076923077)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.6, 5.65)","(4.6, 5.1, 5.033521126760563)","(5.5, 6.2, 6.0683870967741935)","(8.5, 10.5, 10.307086614173228)","(51.0, 70.0, 65.55555555555556)"
08-01-2023 16:02:54.829239,"(11.0, 12.0, 11.664364640883978)","(15.0, 18.0, 17.595454545454544)","(10.0, 12.0, 11.548850574712644)","(101.0, 180.0, 172.94117647058823)","(13.0, 17.0, 16.76923076923077)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.65)","(4.6, 5.1, 5.033521126760563)","(5.5, 6.2, 6.0683870967741935)","(8.5, 10.5, 10.307086614173228)","(51.0, 70.0, 64.66666666666667)"
08-01-2023 16:02:56.404787,"(11.0, 12.0, 11.659663865546218)","(15.0, 18.0, 17.845238095238095)","(10.0, 12.0, 11.548850574712644)","(101.0, 180.0, 172.94117647058823)","(13.0, 17.0, 16.644329896907216)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.65)","(4.6, 5.1, 5.033521126760563)","(5.5, 6.2, 6.0683870967741935)","(8.5, 10.5, 10.307086614173228)","(51.0, 70.0, 64.66666666666667)"
08-01-2023 16:02:57.962541,"(11.0, 12.0, 11.659663865546218)","(15.0, 18.0, 17.8)","(10.0, 12.0, 11.548850574712644)","(101.0, 180.0, 179.41176470588235)","(13.0, 17.0, 16.4)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.661538461538462)","(4.6, 5.1, 5.028915662650602)","(5.5, 6.2, 6.068831168831169)","(8.5, 10.5, 10.307086614173228)","(51.0, 70.0, 64.66666666666667)"
08-01-2023 16:02:59.515317,"(11.0, 12.0, 11.659663865546218)","(15.0, 18.0, 17.8)","(10.0, 12.0, 11.548850574712644)","(101.0, 190.0, 179.41176470588235)","(13.0, 16.5, 16.4)","(18.0, 22.0, 21.46206896551724)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.661038961038961)","(4.6, 5.1, 5.028915662650602)","(5.5, 6.2, 6.051162790697674)","(8.5, 10.5, 10.307086614173228)","(51.0, 70.0, 64.66666666666667)"
08-01-2023 16:03:01.101335,"(11.0, 12.0, 11.64985590778098)","(15.0, 18.0, 17.8)","(10.0, 12.0, 11.548850574712644)","(101.0, 190.0, 179.41176470588235)","(13.0, 16.5, 16.4)","(18.0, 22.0, 21.42016806722689)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.6625)","(4.6, 5.1, 5.026708074534161)","(5.5, 6.2, 6.051162790697674)","(8.5, 10.5, 10.304)","(51.0, 70.0, 64.66666666666667)"
08-01-2023 16:03:02.624959,"(11.0, 12.0, 11.686046511627907)","(15.0, 18.0, 17.8)","(10.0, 12.0, 11.548850574712644)","(101.0, 190.0, 179.41176470588235)","(13.0, 16.5, 16.3953488372093)","(18.0, 22.0, 21.42016806722689)","(71.0, 120.0, 111.0)","(5.0, 5.7, 5.655882352941177)","(4.6, 5.1, 5.038541666666666)","(5.5, 6.2, 6.050292397660819)","(8.5, 10.5, 10.304)","(51.0, 70.0, 64.66666666666667)"
