,Capital Reign,Miss Fox,Not Another Reiby,Goofy Mick,Zains Girl,Command Approved,Suprina,Esteemed Lady,Vegas Raider,Boomsong
11-01-2023 16:13:37.987454,"(8.0, 8.8, 8.630715532286212)","(10.0, 11.5, 11.108294930875577)","(12.0, 14.0, 13.725352112676056)","(13.0, 16.0, 15.831395348837209)","(11.0, 15.0, 15.154761904761905)","(3.2, 3.5, 3.461577181208054)","(9.0, 11.5, 11.211229946524064)","(21.0, 30.0, 29.7027027027027)","(11.0, 15.0, 14.824324324324325)","(7.5, 9.0, 8.86918918918919)"
11-01-2023 16:13:39.213614,"(8.0, 8.6, 8.512359550561797)","(10.0, 11.0, 10.974789915966387)","(12.0, 14.0, 13.725352112676056)","(13.0, 16.0, 15.831395348837209)","(11.0, 16.0, 15.41139240506329)","(3.2, 3.55, 3.4964809384164224)","(9.0, 11.5, 11.211229946524064)","(21.0, 30.0, 29.7027027027027)","(11.0, 15.0, 14.657894736842104)","(7.5, 9.0, 8.86918918918919)"
11-01-2023 16:13:40.344944,"(8.0, 8.6, 8.465625)","(10.0, 11.0, 10.974789915966387)","(12.0, 14.0, 13.725352112676056)","(13.0, 16.0, 15.831395348837209)","(11.0, 16.0, 15.41139240506329)","(3.2, 3.5, 3.4595428571428575)","(9.0, 11.5, 11.211229946524064)","(21.0, 30.0, 29.89830508474576)","(11.0, 15.0, 14.69047619047619)","(7.5, 9.0, 8.864233576642336)"
11-01-2023 16:13:41.645116,"(8.0, 8.6, 8.465625)","(10.0, 10.5, 10.34)","(12.0, 14.0, 13.686170212765957)","(13.0, 16.0, 16.142857142857142)","(11.0, 16.0, 15.446428571428571)","(3.2, 3.55, 3.4533804548248312)","(9.0, 11.5, 11.210455764075068)","(21.0, 30.0, 29.896551724137932)","(11.0, 15.0, 14.69047619047619)","(7.5, 9.0, 8.841025641025642)"
11-01-2023 16:13:43.034740,"(8.5, 8.6, 8.402162162162163)","(10.0, 10.5, 9.983333333333333)","(12.0, 14.0, 13.676767676767676)","(13.0, 16.5, 16.142857142857142)","(11.0, 16.0, 15.446428571428571)","(3.2, 3.5, 3.4533804548248312)","(9.0, 11.5, 11.218015665796345)","(21.0, 30.0, 29.91044776119403)","(11.0, 15.0, 14.69047619047619)","(7.5, 9.0, 8.829824561403509)"
11-01-2023 16:13:44.363390,"(8.5, 8.8, 8.4014440433213)","(10.0, 10.0, 10.05)","(12.0, 14.0, 13.721739130434782)","(13.0, 16.5, 15.958333333333334)","(11.0, 16.0, 15.205128205128204)","(3.2, 3.5, 3.4510276172125884)","(9.0, 11.5, 11.232673267326733)","(21.0, 30.0, 29.914285714285715)","(12.0, 15.0, 14.253731343283581)","(7.5, 9.0, 8.769411764705882)"
11-01-2023 16:13:45.684036,"(8.0, 8.8, 8.62638146167558)","(10.0, 10.5, 10.054794520547945)","(12.0, 14.0, 13.774193548387096)","(13.0, 16.0, 16.291666666666668)","(11.0, 16.0, 15.446428571428571)","(3.2, 3.5, 3.451762820512821)","(9.0, 11.5, 11.232673267326733)","(21.0, 30.0, 29.914285714285715)","(12.0, 14.5, 14.253731343283581)","(8.0, 9.0, 8.818691588785047)"
11-01-2023 16:13:46.889286,"(8.0, 8.8, 8.637395659432388)","(10.0, 10.5, 10.081632653061224)","(12.0, 14.0, 13.375)","(13.0, 16.5, 17.863636363636363)","(11.0, 16.0, 15.577922077922079)","(3.2, 3.5, 3.430635118306351)","(9.0, 11.5, 11.247395833333334)","(21.0, 30.0, 30.25242718446602)","(12.0, 14.5, 14.34)","(8.0, 9.0, 8.846666666666668)"
11-01-2023 16:13:48.085080,"(8.0, 8.8, 8.611522633744856)","(10.0, 10.5, 10.10576923076923)","(12.0, 13.5, 13.375)","(13.0, 18.0, 17.863636363636363)","(11.0, 16.5, 15.74468085106383)","(3.2, 3.45, 3.4311787072243347)","(9.0, 11.5, 11.247395833333334)","(21.0, 32.0, 30.25242718446602)","(12.0, 14.5, 14.224137931034482)","(8.0, 9.0, 8.82077922077922)"
11-01-2023 16:13:49.246330,"(8.0, 9.4, 8.92)","(10.0, 10.5, 10.10576923076923)","(12.0, 13.5, 13.38888888888889)","(13.0, 18.0, 17.571428571428573)","(11.0, 16.5, 15.74468085106383)","(3.2, 3.45, 3.427554980595084)","(9.0, 11.5, 11.247395833333334)","(21.0, 32.0, 30.346666666666668)","(12.0, 14.5, 14.203703703703704)","(8.0, 9.0, 8.804255319148936)"
11-01-2023 16:13:50.538626,"(8.0, 9.4, 8.948993288590605)","(10.0, 10.5, 10.023255813953488)","(12.0, 14.0, 13.7375)","(13.0, 18.0, 17.571428571428573)","(11.0, 16.5, 15.15)","(3.2, 3.45, 3.4234709480122323)","(9.0, 11.5, 11.206060606060607)","(21.0, 32.0, 30.45)","(12.0, 14.5, 14.203703703703704)","(8.0, 9.0, 8.77560975609756)"
11-01-2023 16:13:51.858994,"(8.0, 9.4, 8.849180327868853)","(10.0, 10.5, 10.023255813953488)","(12.0, 14.0, 13.743589743589743)","(13.0, 18.0, 16.894736842105264)","(11.0, 16.5, 15.15)","(3.1, 3.45, 3.41875)","(9.0, 11.5, 11.206060606060607)","(21.0, 32.0, 30.73469387755102)","(12.0, 14.5, 14.203703703703704)","(8.0, 8.8, 8.77560975609756)"
11-01-2023 16:13:53.115882,"(8.0, 9.4, 8.8375)","(10.0, 10.5, 10.023255813953488)","(12.0, 14.0, 13.743589743589743)","(13.0, 19.0, 16.894736842105264)","(11.0, 16.5, 15.15)","(3.1, 3.45, 3.41875)","(9.0, 11.5, 11.206060606060607)","(21.0, 32.0, 30.73469387755102)","(12.0, 14.5, 14.203703703703704)","(8.0, 8.8, 8.77560975609756)"
11-01-2023 16:13:54.317453,"(8.0, 9.2, 8.88888888888889)","(10.0, 10.5, 10.10576923076923)","(12.0, 14.0, 13.743589743589743)","(13.0, 19.0, 16.894736842105264)","(11.0, 16.5, 15.621951219512194)","(3.1, 3.4, 3.3538659793814434)","(9.0, 11.5, 11.19969040247678)","(21.0, 32.0, 30.73469387755102)","(12.0, 14.5, 14.203703703703704)","(8.0, 8.8, 8.77560975609756)"
11-01-2023 16:13:55.572888,"(8.0, 9.2, 8.96338028169014)","(10.0, 10.5, 10.10576923076923)","(12.0, 14.0, 13.720779220779221)","(13.0, 19.0, 18.2)","(12.0, 16.5, 15.357142857142858)","(3.1, 3.4, 3.352056074766355)","(9.0, 11.5, 11.034825870646767)","(26.0, 32.0, 30.84090909090909)","(12.0, 14.5, 14.571428571428571)","(7.5, 8.8, 8.834090909090909)"
11-01-2023 16:13:56.989042,"(8.0, 9.2, 9.041509433962265)","(10.0, 10.5, 10.107784431137725)","(12.0, 14.0, 13.956140350877194)","(13.0, 19.0, 16.055555555555557)","(12.0, 16.5, 16.04320987654321)","(3.1, 3.4, 3.356010016694491)","(9.0, 11.5, 11.09698275862069)","(26.0, 32.0, 30.96969696969697)","(12.0, 15.0, 14.7)","(7.5, 9.0, 8.88225806451613)"
11-01-2023 16:13:58.293245,"(8.0, 9.2, 9.066666666666666)","(10.0, 11.0, 10.542944785276074)","(12.0, 14.0, 13.956140350877194)","(13.0, 16.5, 16.055555555555557)","(11.0, 16.5, 16.04320987654321)","(3.1, 3.4, 3.3527326440177254)","(9.0, 11.5, 11.097402597402597)","(26.0, 32.0, 30.914893617021278)","(12.0, 15.0, 14.65)","(7.5, 9.0, 8.901098901098901)"
11-01-2023 16:13:59.706022,"(8.0, 9.2, 9.068852459016393)","(10.0, 11.0, 10.611979166666666)","(12.0, 14.0, 13.956140350877194)","(13.0, 16.5, 16.175675675675677)","(11.0, 16.5, 14.826086956521738)","(3.1, 3.4, 3.323112582781457)","(9.0, 11.5, 11.203821656050955)","(26.0, 32.0, 31.08108108108108)","(12.0, 15.0, 14.742718446601941)","(7.5, 9.0, 8.924848484848486)"
11-01-2023 16:14:01.026116,"(8.0, 9.2, 9.132773109243697)","(10.0, 11.0, 10.727272727272727)","(12.0, 14.5, 14.25)","(13.0, 16.5, 16.318181818181817)","(11.0, 16.5, 15.491071428571429)","(3.1, 3.35, 3.3245014245014244)","(9.0, 11.5, 11.241666666666667)","(26.0, 32.0, 31.08108108108108)","(12.0, 15.0, 14.742718446601941)","(7.5, 9.0, 8.873469387755103)"
11-01-2023 16:14:02.418843,"(8.5, 9.2, 9.101282051282052)","(10.0, 11.0, 10.710843373493976)","(12.0, 14.5, 14.310126582278482)","(13.0, 16.5, 17.625)","(11.0, 16.0, 15.148148148148149)","(3.1, 3.35, 3.327769835596855)","(9.0, 11.5, 11.285550458715596)","(26.0, 32.0, 31.16393442622951)","(12.0, 15.0, 14.786290322580646)","(7.5, 9.0, 8.896062992125984)"
11-01-2023 16:14:03.678713,"(8.5, 9.2, 9.112631578947369)","(10.0, 11.5, 10.883693045563549)","(12.0, 15.0, 14.50925925925926)","(13.0, 18.5, 17.8)","(11.0, 16.0, 15.148148148148149)","(3.1, 3.35, 3.309014267185473)","(9.0, 11.5, 11.285550458715596)","(26.0, 32.0, 31.16393442622951)","(12.0, 15.0, 14.67283950617284)","(7.5, 9.0, 8.983333333333334)"
11-01-2023 16:14:04.930763,"(8.5, 9.2, 9.110752688172042)","(10.0, 11.5, 10.883693045563549)","(12.0, 15.0, 14.604477611940299)","(13.0, 18.5, 17.794117647058822)","(11.0, 16.0, 15.148148148148149)","(3.1, 3.35, 3.3080842391304346)","(9.0, 11.5, 11.279481132075471)","(26.0, 32.0, 31.135593220338983)","(12.0, 15.0, 14.645569620253164)","(7.5, 9.0, 8.983333333333334)"
11-01-2023 16:14:06.290976,"(8.5, 9.2, 9.102923976608187)","(10.0, 11.0, 10.88671875)","(12.0, 15.0, 14.626760563380282)","(13.0, 18.5, 16.63)","(11.0, 16.0, 14.751612903225807)","(3.1, 3.35, 3.29151103565365)","(9.0, 11.5, 11.285550458715596)","(26.0, 32.0, 29.87142857142857)","(12.0, 15.0, 14.645569620253164)","(7.5, 9.0, 8.983333333333334)"
11-01-2023 16:14:07.704259,"(8.5, 9.2, 9.139199999999999)","(10.0, 11.0, 10.876363636363637)","(12.0, 15.0, 14.626760563380282)","(13.0, 17.0, 16.63)","(11.0, 15.5, 14.770440251572326)","(3.1, 3.3, 3.2578141225337487)","(9.0, 11.5, 11.2757793764988)","(26.0, 30.0, 30.375)","(12.0, 15.0, 14.735)","(7.5, 9.0, 9.051428571428572)"
11-01-2023 16:14:09.078894,"(8.5, 9.2, 9.167521367521367)","(10.0, 11.0, 10.876363636363637)","(12.0, 15.0, 14.658227848101266)","(13.0, 17.0, 16.638297872340427)","(11.0, 15.5, 13.69718309859155)","(3.1, 3.3, 3.247218045112782)","(9.0, 11.5, 11.274875621890548)","(26.0, 32.0, 30.17543859649123)","(12.0, 15.0, 14.166666666666666)","(7.5, 9.2, 9.043835616438356)"
11-01-2023 16:14:10.404735,"(8.5, 9.2, 9.167521367521367)","(10.0, 11.0, 10.906639004149378)","(12.0, 15.0, 14.67123287671233)","(13.0, 17.0, 16.673076923076923)","(11.0, 15.5, 13.911764705882353)","(3.1, 3.25, 3.260594252313687)","(9.0, 11.5, 11.28452380952381)","(26.0, 32.0, 30.20689655172414)","(12.0, 14.5, 14.303030303030303)","(7.5, 9.4, 9.09942196531792)"
11-01-2023 16:14:11.705671,"(8.5, 9.2, 9.14841628959276)","(10.0, 11.0, 10.928082191780822)","(12.0, 15.0, 14.692307692307692)","(13.0, 17.0, 16.673076923076923)","(11.0, 14.5, 13.7)","(3.1, 3.3, 3.2548456957227936)","(9.0, 11.5, 11.301098901098902)","(26.0, 32.0, 30.436781609195403)","(12.0, 14.5, 14.3375)","(7.5, 9.4, 9.19157894736842)"
11-01-2023 16:14:12.998124,"(8.5, 9.2, 9.144444444444444)","(10.0, 11.0, 10.928571428571429)","(12.0, 15.0, 14.771428571428572)","(13.0, 17.0, 16.76388888888889)","(11.0, 14.5, 13.7)","(3.1, 3.3, 3.2550224466891136)","(9.0, 11.5, 11.30561555075594)","(26.0, 32.0, 30.471910112359552)","(12.0, 14.5, 14.3375)","(7.5, 9.2, 9.186666666666666)"
11-01-2023 16:14:14.320832,"(8.0, 9.2, 9.144947735191638)","(10.0, 11.0, 10.93)","(13.0, 15.0, 14.675438596491228)","(13.0, 17.0, 16.779411764705884)","(11.0, 14.5, 13.787878787878787)","(3.1, 3.3, 3.2568086102012166)","(10.0, 11.5, 11.124463519313304)","(26.0, 32.0, 29.782608695652176)","(12.0, 14.5, 14.283088235294118)","(7.5, 9.2, 9.203636363636363)"
11-01-2023 16:14:15.602993,"(8.0, 9.2, 9.144755244755244)","(10.0, 11.5, 11.017495395948435)","(13.0, 15.0, 14.669642857142858)","(13.0, 17.0, 16.761904761904763)","(11.0, 14.5, 13.787878787878787)","(3.1, 3.3, 3.2568086102012166)","(10.0, 11.5, 11.124463519313304)","(26.0, 30.0, 29.782608695652176)","(12.0, 14.5, 14.329479768786127)","(7.5, 9.4, 9.28976377952756)"
11-01-2023 16:14:16.886595,"(8.0, 9.4, 9.239603960396039)","(10.0, 11.5, 11.141768292682928)","(13.0, 15.0, 14.727941176470589)","(13.0, 17.0, 16.842105263157894)","(11.0, 14.5, 14.220238095238095)","(3.1, 3.3, 3.2641632653061223)","(10.0, 11.5, 11.256267409470752)","(26.0, 36.0, 31.41176470588235)","(12.0, 14.5, 14.340540540540541)","(8.0, 9.4, 9.28976377952756)"
11-01-2023 16:14:18.205708,"(8.0, 9.4, 9.293288590604027)","(10.0, 11.5, 11.141768292682928)","(13.0, 15.0, 14.72110552763819)","(13.0, 17.0, 16.842105263157894)","(11.0, 14.5, 14.227272727272727)","(3.1, 3.3, 3.2659336419753084)","(10.0, 11.5, 11.256267409470752)","(26.0, 34.0, 31.41176470588235)","(12.0, 14.5, 14.340540540540541)","(8.0, 9.4, 9.28976377952756)"
11-01-2023 16:14:19.503803,"(8.0, 9.4, 9.292929292929292)","(10.0, 11.5, 11.141768292682928)","(13.0, 15.0, 14.716494845360824)","(13.0, 17.0, 16.838709677419356)","(11.0, 14.5, 14.2)","(3.1, 3.3, 3.2652654867256636)","(10.0, 11.5, 11.46111111111111)","(26.0, 34.0, 30.636363636363637)","(12.0, 14.5, 14.175824175824175)","(8.0, 9.4, 9.249462365591397)"
11-01-2023 16:14:20.775458,"(8.0, 9.4, 9.292929292929292)","(10.0, 11.5, 11.136968085106384)","(13.0, 15.0, 14.716494845360824)","(13.0, 18.5, 18.225)","(11.0, 14.5, 14.3348623853211)","(3.0, 3.3, 3.2643719266875277)","(10.0, 11.5, 11.458333333333334)","(26.0, 32.0, 29.214285714285715)","(12.0, 14.5, 14.175824175824175)","(8.0, 9.4, 9.249462365591397)"
11-01-2023 16:14:22.128886,"(8.0, 9.4, 9.310373443983403)","(10.0, 11.5, 11.094736842105263)","(13.0, 15.0, 14.716494845360824)","(13.0, 18.5, 18.225)","(11.0, 14.5, 14.380434782608695)","(3.0, 3.3, 3.2643309222423147)","(10.0, 11.5, 11.375)","(26.0, 30.0, 29.214285714285715)","(12.0, 14.5, 14.175824175824175)","(8.0, 9.4, 9.812244897959184)"
11-01-2023 16:14:23.462757,"(8.0, 9.4, 9.321739130434782)","(10.0, 11.5, 11.121262458471762)","(13.0, 14.5, 14.365079365079366)","(13.0, 18.5, 18.26086956521739)","(11.0, 14.5, 14.373563218390805)","(3.0, 3.3, 3.2637721755368814)","(10.0, 11.5, 11.166666666666666)","(26.0, 30.0, 29.20394736842105)","(12.0, 14.5, 14.160919540229886)","(8.0, 10.0, 9.625)"
11-01-2023 16:14:24.828452,"(8.0, 9.4, 9.321739130434782)","(10.0, 11.5, 11.177053824362606)","(13.0, 14.5, 14.35)","(13.0, 19.0, 17.56)","(11.0, 14.5, 13.883116883116884)","(3.0, 3.3, 3.2644840351689033)","(10.0, 11.5, 11.263157894736842)","(26.0, 30.0, 29.19935691318328)","(12.0, 14.5, 14.216346153846153)","(8.0, 10.0, 9.463703703703704)"
11-01-2023 16:14:26.170556,"(8.0, 9.4, 9.323502304147466)","(10.0, 11.5, 11.182451253481894)","(13.0, 14.5, 14.35)","(13.0, 18.0, 17.4375)","(11.0, 14.0, 14.224137931034482)","(3.0, 3.3, 3.264767331433998)","(10.0, 11.5, 11.263157894736842)","(26.0, 30.0, 31.11111111111111)","(12.0, 14.5, 14.324404761904763)","(8.0, 9.6, 9.49047619047619)"
11-01-2023 16:14:27.620759,"(8.0, 9.4, 9.323502304147466)","(10.0, 11.5, 11.182451253481894)","(13.0, 14.5, 14.368421052631579)","(13.0, 17.5, 18.21875)","(11.0, 14.5, 13.400943396226415)","(3.0, 3.3, 3.2702105263157892)","(10.0, 11.5, 11.381578947368421)","(26.0, 32.0, 31.17948717948718)","(12.0, 14.5, 14.221698113207546)","(8.0, 9.6, 9.425777777777778)"
11-01-2023 16:14:29.029456,"(8.0, 9.4, 9.318012422360248)","(10.0, 11.5, 11.164110429447852)","(13.0, 14.5, 14.330508474576272)","(13.0, 18.5, 17.22)","(11.0, 13.5, 13.4070796460177)","(3.0, 3.3, 3.2693599160545643)","(10.0, 11.5, 11.522251308900524)","(26.0, 32.0, 30.53061224489796)","(12.0, 14.5, 14.25)","(8.0, 9.6, 9.407729468599035)"
11-01-2023 16:14:30.373835,"(8.0, 9.4, 9.320253164556963)","(10.0, 11.5, 11.153481012658228)","(12.0, 14.5, 14.464285714285714)","(13.0, 17.5, 17.325)","(11.0, 13.5, 13.886075949367088)","(3.1, 3.3, 3.2714323607427054)","(9.0, 12.0, 11.5917225950783)","(26.0, 32.0, 30.761904761904763)","(12.0, 14.5, 14.324404761904763)","(8.0, 9.6, 9.042357274401473)"
11-01-2023 16:14:31.685486,"(8.0, 9.4, 9.384905660377358)","(10.0, 11.5, 11.63)","(12.0, 14.0, 13.96938775510204)","(13.0, 17.5, 17.245454545454546)","(11.0, 14.0, 13.9765625)","(3.1, 3.3, 3.2714626391096977)","(9.0, 12.0, 11.58411214953271)","(26.0, 32.0, 30.761904761904763)","(12.0, 14.5, 14.324404761904763)","(8.0, 9.2, 9.043510054844607)"
11-01-2023 16:14:32.971426,"(8.0, 9.4, 9.384905660377358)","(10.0, 12.0, 11.63)","(12.0, 14.0, 13.96938775510204)","(13.0, 17.5, 17.453703703703702)","(11.0, 14.0, 14.144444444444444)","(3.1, 3.3, 3.2719912472647703)","(10.0, 12.0, 11.58411214953271)","(26.0, 32.0, 31.47826086956522)","(12.0, 14.5, 14.324404761904763)","(8.0, 9.2, 9.045028142589118)"
11-01-2023 16:14:34.253154,"(8.0, 9.4, 9.311111111111112)","(10.0, 12.0, 11.63)","(12.0, 14.0, 13.96938775510204)","(13.0, 17.5, 18.045454545454547)","(11.0, 14.5, 14.144444444444444)","(3.1, 3.3, 3.2712232243517474)","(10.0, 12.0, 11.138095238095238)","(26.0, 32.0, 31.47826086956522)","(12.0, 14.5, 14.303333333333333)","(8.0, 9.2, 9.034265734265734)"
11-01-2023 16:14:35.486319,"(8.0, 9.4, 9.311111111111112)","(10.0, 12.0, 11.552447552447552)","(12.0, 14.0, 13.96938775510204)","(13.0, 18.5, 18.045454545454547)","(11.0, 14.5, 14.144444444444444)","(3.0, 3.3, 3.271403712296984)","(10.0, 11.5, 11.132420091324201)","(26.0, 32.0, 31.62962962962963)","(12.0, 14.5, 14.243478260869566)","(8.0, 9.2, 9.033098591549296)"
11-01-2023 16:14:36.764739,"(8.0, 9.4, 9.30877192982456)","(10.0, 12.0, 11.716911764705882)","(12.0, 14.0, 13.950980392156863)","(13.0, 18.0, 17.5609756097561)","(11.0, 14.5, 14.261194029850746)","(3.0, 3.3, 3.2731587561374793)","(10.0, 11.5, 11.146929824561404)","(26.0, 32.0, 32.11764705882353)","(12.0, 14.5, 14.489795918367347)","(8.0, 9.2, 9.048562300319489)"
11-01-2023 16:14:38.128484,"(8.0, 9.4, 9.338823529411764)","(10.0, 12.0, 11.754777070063694)","(12.0, 13.5, 13.342857142857143)","(13.0, 18.0, 17.80851063829787)","(11.0, 14.5, 14.337837837837839)","(3.0, 3.3, 3.274489795918367)","(10.0, 11.5, 11.316176470588236)","(26.0, 34.0, 32.734693877551024)","(12.0, 14.5, 14.766666666666667)","(8.0, 9.2, 9.053023255813953)"
11-01-2023 16:14:39.481163,"(8.5, 9.4, 9.352727272727273)","(10.0, 12.0, 11.76876876876877)","(12.0, 13.5, 13.386206896551725)","(13.0, 18.0, 17.885714285714286)","(11.0, 14.5, 14.366666666666667)","(3.0, 3.3, 3.285238523852385)","(10.0, 11.5, 11.340764331210192)","(26.0, 34.0, 32.8)","(12.0, 15.0, 14.807692307692308)","(8.0, 9.2, 9.01002004008016)"
11-01-2023 16:14:40.848821,"(8.5, 9.4, 9.357377049180329)","(10.0, 12.0, 11.76876876876877)","(12.0, 13.5, 13.373076923076923)","(13.0, 18.0, 17.904761904761905)","(11.0, 14.5, 14.373684210526315)","(3.0, 3.3, 3.2875479978058144)","(10.0, 11.5, 11.335526315789474)","(26.0, 34.0, 33.05)","(12.0, 15.0, 14.766666666666667)","(8.0, 9.2, 8.967441860465117)"
11-01-2023 16:14:42.224007,"(8.5, 9.4, 9.357377049180329)","(10.0, 12.0, 11.721534653465346)","(12.0, 13.5, 13.392857142857142)","(13.0, 18.0, 17.866666666666667)","(11.0, 14.5, 14.366666666666667)","(3.0, 3.3, 3.288986975397974)","(10.0, 11.5, 11.341772151898734)","(26.0, 34.0, 33.05)","(12.0, 15.0, 14.794117647058824)","(8.0, 9.0, 8.867937608318892)"
11-01-2023 16:14:43.539872,"(8.5, 9.4, 9.359055118110236)","(10.0, 12.0, 11.724938875305623)","(12.0, 13.5, 13.392857142857142)","(13.0, 18.0, 17.866666666666667)","(11.0, 14.5, 14.363636363636363)","(3.0, 3.3, 3.2888888888888888)","(10.0, 11.5, 11.294326241134751)","(26.0, 34.0, 33.05)","(12.0, 15.0, 14.794117647058824)","(8.0, 9.2, 8.965079365079365)"
11-01-2023 16:14:44.869113,"(8.5, 9.4, 9.364745762711864)","(10.0, 12.0, 11.683988764044944)","(12.0, 13.5, 13.46218487394958)","(13.0, 18.0, 17.87878787878788)","(11.0, 14.5, 14.323529411764707)","(3.0, 3.3, 3.2888725345893435)","(10.0, 11.5, 11.308724832214764)","(26.0, 34.0, 32.888888888888886)","(12.0, 15.0, 14.794117647058824)","(8.0, 9.0, 8.984810126582278)"
11-01-2023 16:14:46.256382,"(8.5, 9.4, 9.386031746031746)","(10.0, 12.0, 11.683988764044944)","(12.0, 13.5, 13.464285714285714)","(14.0, 18.0, 17.87878787878788)","(11.0, 14.5, 14.323529411764707)","(3.0, 3.3, 3.2888725345893435)","(10.0, 11.5, 11.234408602150538)","(26.0, 34.0, 33.04761904761905)","(12.0, 15.0, 14.81958762886598)","(8.0, 9.0, 9.021955403087478)"
11-01-2023 16:14:47.538772,"(8.5, 9.4, 9.383333333333333)","(10.0, 12.0, 11.5)","(12.0, 13.5, 13.38679245283019)","(14.0, 18.0, 17.83125)","(11.0, 14.5, 14.257731958762886)","(3.0, 3.3, 3.290461771385314)","(10.0, 12.0, 11.279352226720647)","(26.0, 34.0, 33.254901960784316)","(12.0, 15.0, 14.839449541284404)","(8.0, 9.2, 8.881007751937984)"
11-01-2023 16:14:48.835189,"(8.5, 9.4, 9.47843137254902)","(10.0, 11.5, 11.213973799126638)","(12.0, 13.5, 13.429054054054054)","(14.0, 18.0, 17.11111111111111)","(11.0, 15.0, 14.532467532467532)","(3.0, 3.3, 3.2948202959830866)","(10.0, 12.0, 11.273469387755101)","(26.0, 34.0, 33.32142857142857)","(12.0, 15.0, 14.86)","(8.0, 9.0, 8.890079365079366)"
11-01-2023 16:14:50.058442,"(8.5, 9.6, 9.53921568627451)","(10.0, 11.5, 11.213973799126638)","(12.0, 13.5, 13.426174496644295)","(14.0, 17.5, 17.11111111111111)","(11.0, 15.0, 14.542372881355933)","(3.0, 3.3, 3.2947538860103625)","(10.0, 12.0, 11.273469387755101)","(26.0, 34.0, 33.265306122448976)","(12.0, 15.0, 14.864341085271318)","(8.0, 9.0, 8.882875264270613)"
11-01-2023 16:14:51.265160,"(8.5, 9.6, 9.526881720430108)","(10.0, 11.5, 11.198170731707316)","(12.0, 13.5, 13.426174496644295)","(14.0, 17.5, 17.11111111111111)","(11.0, 15.0, 14.542372881355933)","(3.0, 3.3, 3.294527027027027)","(10.0, 12.0, 11.273469387755101)","(26.0, 34.0, 33.2093023255814)","(12.0, 15.0, 15.180851063829786)","(8.0, 9.0, 8.957983193277311)"
11-01-2023 16:14:52.524356,"(8.5, 9.6, 9.508287292817679)","(10.0, 11.5, 11.056358381502891)","(12.0, 13.5, 13.433121019108281)","(14.0, 17.5, 17.310077519379846)","(12.0, 15.0, 13.765822784810126)","(3.0, 3.3, 3.297365945437441)","(10.0, 12.0, 11.29)","(26.0, 34.0, 33.46031746031746)","(12.0, 15.5, 15.243169398907105)","(8.0, 9.0, 8.993269230769231)"
11-01-2023 16:14:53.894074,"(8.5, 9.6, 9.538059701492537)","(10.0, 11.5, 11.133561643835616)","(12.0, 13.5, 13.427083333333334)","(14.0, 17.5, 17.31896551724138)","(12.0, 14.0, 13.849557522123893)","(3.0, 3.3, 3.2984404536862004)","(10.0, 12.0, 11.29)","(26.0, 34.0, 33.24324324324324)","(12.0, 15.5, 15.41891891891892)","(8.0, 9.0, 8.993269230769231)"
11-01-2023 16:14:55.276981,"(8.5, 9.6, 9.528445747800587)","(10.0, 12.0, 11.578595317725753)","(12.0, 13.5, 13.495967741935484)","(14.0, 17.5, 17.31159420289855)","(12.0, 14.0, 13.857142857142858)","(3.0, 3.3, 3.2900282599919257)","(10.0, 12.0, 11.271047227926077)","(31.0, 34.0, 33.24324324324324)","(12.0, 15.5, 15.492700729927007)","(8.0, 9.0, 8.993798449612402)"
11-01-2023 16:14:56.666268,"(8.5, 9.6, 9.532520325203253)","(10.0, 12.0, 11.55181347150259)","(12.0, 13.5, 13.484251968503937)","(14.0, 17.5, 17.307142857142857)","(12.0, 14.0, 13.549019607843137)","(3.0, 3.3, 3.2913850646641634)","(10.0, 12.0, 11.270491803278688)","(31.0, 34.0, 33.24324324324324)","(12.0, 15.5, 15.493589743589743)","(8.0, 9.0, 8.983272727272727)"
11-01-2023 16:14:57.989526,"(8.5, 9.6, 9.533061224489796)","(10.0, 12.0, 11.651209677419354)","(12.0, 13.5, 13.4874213836478)","(14.0, 17.5, 17.32236842105263)","(11.0, 14.0, 13.616666666666667)","(3.0, 3.3, 3.2888358778625952)","(10.0, 12.0, 11.2719836400818)","(31.0, 34.0, 33.24324324324324)","(12.0, 15.5, 15.468468468468469)","(8.0, 9.2, 8.985611510791367)"
11-01-2023 16:14:59.352846,"(8.5, 9.6, 9.538582677165355)","(10.0, 12.0, 11.651209677419354)","(12.0, 13.5, 13.4874213836478)","(14.0, 17.5, 17.321192052980134)","(11.0, 14.0, 13.714285714285714)","(3.0, 3.3, 3.28875)","(10.0, 12.0, 11.290836653386455)","(31.0, 34.0, 33.24324324324324)","(12.0, 15.5, 15.871794871794872)","(8.0, 9.2, 8.978438661710037)"
11-01-2023 16:15:00.592179,"(8.5, 9.6, 9.542007434944237)","(10.0, 12.0, 11.62227074235808)","(12.0, 14.5, 14.016014234875446)","(14.0, 17.5, 17.31756756756757)","(11.0, 14.0, 13.23696682464455)","(3.0, 3.3, 3.2955065359477125)","(10.0, 12.0, 11.065616797900262)","(31.0, 34.0, 33.29113924050633)","(12.0, 16.0, 15.910112359550562)","(8.0, 9.2, 9.000851063829787)"
