,Hayley Shian,Waikarie Peg,Zihuatanejo,Henry Delatt,Lonely Tuna,Our Girl Siara,Long Way Out,Our Turn
08-01-2023 17:23:38.636498,"(4.0, 7.2, 6.866666666666667)","(6.0, 9.0, 8.55)","(8.5, 18.5, 15.166666666666666)","(31.0, 40.0, 36.0)","(31.0, 65.0, 61.125)","(4.6, 6.4, 6.050000000000001)","(10.0, 23.0, 17.5)","(2.4, 2.84, 2.6323076923076925)"
08-01-2023 17:23:39.696908,"(4.0, 7.2, 6.866666666666667)","(6.0, 9.0, 8.55)","(8.5, 18.5, 15.5)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.4, 6.050000000000001)","(10.0, 23.0, 17.5)","(2.4, 2.84, 2.612)"
08-01-2023 17:23:40.672329,"(4.0, 7.2, 6.866666666666667)","(6.0, 9.0, 8.55)","(8.5, 18.5, 15.5)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.4, 6.050000000000001)","(10.0, 23.0, 17.5)","(2.4, 2.82, 2.578333333333333)"
08-01-2023 17:23:41.621514,"(4.0, 7.2, 6.866666666666667)","(6.0, 9.0, 8.55)","(8.5, 18.5, 15.5)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.4, 6.050000000000001)","(10.0, 23.0, 17.5)","(2.4, 2.78, 2.7375)"
08-01-2023 17:23:42.611290,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.775)","(8.5, 18.5, 15.5)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.6, 6.1)","(10.0, 23.0, 17.5)","(2.4, 2.76, 2.7375)"
08-01-2023 17:23:43.806921,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.775)","(8.5, 18.5, 16.75)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.6, 6.1)","(10.0, 23.0, 17.5)","(2.4, 2.76, 2.7375)"
08-01-2023 17:23:44.934068,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.775)","(8.5, 20.0, 13.728070175438596)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.6, 6.1)","(10.0, 23.0, 17.5)","(2.4, 2.76, 2.7375)"
08-01-2023 17:23:46.067732,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 20.0, 13.728070175438596)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 61.125)","(4.6, 6.6, 6.1)","(10.0, 23.0, 17.5)","(2.4, 2.76, 2.7375)"
08-01-2023 17:23:47.210802,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 20.0, 13.728070175438596)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.225)","(10.0, 23.0, 17.5)","(2.4, 2.76, 2.6999999999999997)"
08-01-2023 17:23:48.400492,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 20.0, 16.0)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.225)","(10.0, 23.0, 17.5)","(2.4, 2.76, 2.5636363636363635)"
08-01-2023 17:23:49.673808,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 18.5, 14.5)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 16.714285714285715)","(2.4, 2.58, 2.557377049180328)"
08-01-2023 17:23:50.800176,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 18.0, 14.5)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 18.147058823529413)","(2.4, 2.56, 2.557377049180328)"
08-01-2023 17:23:51.876459,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 18.0, 15.0)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 18.147058823529413)","(2.4, 2.56, 2.5572881355932204)"
08-01-2023 17:23:53.028114,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 18.0, 14.375)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 17.5)","(2.4, 2.56, 2.49)"
08-01-2023 17:23:54.046724,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.375)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 19.5)","(2.4, 2.56, 2.510222222222222)"
08-01-2023 17:23:55.092332,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.375)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 19.5)","(2.4, 2.56, 2.510222222222222)"
08-01-2023 17:23:56.128740,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.375)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 19.5)","(2.4, 2.56, 2.4527272727272726)"
08-01-2023 17:23:57.160313,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.375)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.2727272727272725)","(10.0, 23.0, 19.5)","(2.4, 2.58, 2.4527272727272726)"
08-01-2023 17:23:58.168365,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.375)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.15)","(10.0, 23.0, 19.5)","(2.4, 2.58, 2.822608695652174)"
08-01-2023 17:23:59.152990,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.2)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 6.15)","(10.0, 23.0, 19.5)","(2.4, 2.88, 2.822608695652174)"
08-01-2023 17:24:00.199293,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.2)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 5.88)","(10.0, 23.0, 19.5)","(2.4, 2.88, 2.8492307692307692)"
08-01-2023 17:24:01.228813,"(4.0, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 13.8)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.6, 6.6, 5.775)","(10.0, 23.0, 19.5)","(2.4, 2.88, 2.61)"
08-01-2023 17:24:02.219598,"(3.9, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.333333333333334)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.8, 6.6, 5.7)","(9.0, 23.0, 19.5)","(2.4, 2.88, 2.61)"
08-01-2023 17:24:03.238857,"(3.9, 7.2, 6.95)","(6.0, 9.0, 8.82)","(8.5, 17.0, 14.333333333333334)","(31.0, 40.0, 37.55555555555556)","(31.0, 65.0, 58.8)","(4.8, 6.6, 5.7)","(9.0, 23.0, 19.5)","(2.4, 2.88, 2.7199999999999998)"
08-01-2023 17:24:04.238504,"(3.9, 7.2, 6.266666666666667)","(6.0, 9.0, 7.9714285714285715)","(8.5, 17.0, 14.333333333333334)","(31.0, 40.0, 35.0)","(31.0, 65.0, 44.4)","(4.8, 6.6, 6.2)","(9.0, 23.0, 19.25)","(2.4, 2.88, 2.7675)"
08-01-2023 17:24:05.218300,"(3.9, 7.2, 6.766666666666667)","(6.0, 9.0, 7.863157894736842)","(8.5, 17.0, 14.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 60.0, 45.6)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.7866666666666666)"
08-01-2023 17:24:06.231991,"(3.9, 7.2, 6.911111111111111)","(6.0, 9.0, 7.8)","(8.5, 17.0, 14.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.7824999999999998)"
08-01-2023 17:24:07.216392,"(3.9, 7.2, 6.911111111111111)","(6.0, 9.0, 7.8)","(8.5, 17.0, 14.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.7824999999999998)"
08-01-2023 17:24:08.252252,"(3.9, 7.2, 6.983333333333333)","(6.0, 9.0, 7.8)","(8.5, 17.0, 14.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.748)"
08-01-2023 17:24:09.261477,"(3.9, 7.2, 6.983333333333333)","(6.0, 9.0, 7.8)","(8.5, 17.0, 14.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:10.594468,"(3.9, 7.2, 6.983333333333333)","(6.0, 9.0, 8.25)","(8.5, 17.0, 14.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:11.728531,"(3.9, 7.0, 6.908333333333333)","(6.0, 9.0, 8.25)","(8.5, 17.5, 14.833333333333334)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.316666666666667)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:12.835040,"(3.9, 7.0, 6.5)","(6.0, 9.0, 8.25)","(8.5, 18.0, 16.0)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.316666666666667)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:13.911063,"(3.9, 6.8, 6.3)","(6.0, 9.0, 8.25)","(8.5, 18.0, 15.6)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.316666666666667)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:14.969688,"(3.9, 6.8, 5.925)","(6.0, 8.8, 8.133333333333335)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:16.046625,"(3.9, 6.4, 5.92)","(6.0, 8.6, 7.9)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 19.25)","(2.4, 2.88, 2.73)"
08-01-2023 17:24:17.078470,"(3.9, 6.4, 5.92)","(6.0, 8.6, 7.933333333333334)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.625)","(2.4, 2.88, 2.745)"
08-01-2023 17:24:18.248936,"(3.9, 6.2, 5.933333333333334)","(6.0, 8.6, 7.711111111111111)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.666666666666664)","(31.0, 55.0, 51.2)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.625)","(2.4, 2.88, 2.82)"
08-01-2023 17:24:19.351372,"(3.9, 6.2, 5.933333333333334)","(6.0, 8.6, 7.711111111111111)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.666666666666664)","(31.0, 55.0, 51.2)","(4.8, 6.4, 5.88)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.85)"
08-01-2023 17:24:20.382740,"(3.9, 6.2, 5.966666666666667)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.85)"
08-01-2023 17:24:21.417244,"(3.9, 6.2, 5.966666666666667)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.85)"
08-01-2023 17:24:22.448357,"(3.9, 6.2, 5.966666666666667)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.85)"
08-01-2023 17:24:23.491844,"(3.9, 6.2, 5.966666666666667)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.8038461538461537)"
08-01-2023 17:24:24.558598,"(3.9, 6.2, 5.966666666666667)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.8038461538461537)"
08-01-2023 17:24:25.564638,"(3.9, 6.2, 5.966666666666667)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.8234285714285714)"
08-01-2023 17:24:26.669952,"(3.9, 6.2, 5.733333333333333)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(9.0, 22.0, 20.9)","(2.4, 2.88, 2.8234285714285714)"
08-01-2023 17:24:27.687613,"(3.9, 6.0, 5.775)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(10.0, 22.0, 20.9)","(2.4, 2.88, 2.8234285714285714)"
08-01-2023 17:24:28.767482,"(3.9, 6.0, 5.199999999999999)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(10.0, 22.0, 20.9)","(2.4, 2.88, 2.8234285714285714)"
08-01-2023 17:24:29.907601,"(3.9, 5.8, 5.2749999999999995)","(6.0, 8.6, 7.581818181818182)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.2)","(10.0, 22.0, 20.9)","(2.4, 2.88, 2.8234285714285714)"
08-01-2023 17:24:30.994654,"(3.9, 5.6, 5.266666666666667)","(6.0, 8.6, 7.355555555555555)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.275)","(10.0, 22.0, 20.9)","(2.4, 2.88, 2.8234285714285714)"
08-01-2023 17:24:32.235872,"(3.9, 5.7, 5.25)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.666666666666664)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.275)","(10.0, 22.0, 18.125)","(2.4, 2.88, 2.7333333333333334)"
08-01-2023 17:24:33.284765,"(3.9, 5.7, 5.25)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.233333333333333)","(10.0, 23.0, 18.125)","(2.4, 2.88, 2.7511111111111113)"
08-01-2023 17:24:34.337765,"(3.9, 5.7, 5.25)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.4, 6.066666666666666)","(10.0, 23.0, 18.125)","(2.4, 2.84, 2.7511111111111113)"
08-01-2023 17:24:35.384071,"(3.9, 5.7, 5.25)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 18.125)","(2.4, 2.84, 2.7511111111111113)"
08-01-2023 17:24:36.471864,"(3.9, 5.7, 5.25)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 18.125)","(2.4, 2.84, 2.7511111111111113)"
08-01-2023 17:24:37.542631,"(3.9, 5.6, 5.138461538461538)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.7511111111111113)"
08-01-2023 17:24:38.618441,"(3.9, 5.5, 5.18)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.8194871794871794)"
08-01-2023 17:24:39.742776,"(3.9, 5.5, 5.18)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.8109090909090906)"
08-01-2023 17:24:40.778599,"(3.9, 5.5, 5.18)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 16.22222222222222)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.8109090909090906)"
08-01-2023 17:24:41.770585,"(3.9, 5.5, 5.18)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.8109090909090906)"
08-01-2023 17:24:42.750664,"(3.9, 5.5, 5.18)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.8109090909090906)"
08-01-2023 17:24:43.740727,"(3.9, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.826938775510204)"
08-01-2023 17:24:44.765653,"(3.9, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.1)","(2.4, 2.84, 2.826938775510204)"
08-01-2023 17:24:45.808304,"(3.9, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 19.0)","(2.4, 2.84, 2.826938775510204)"
08-01-2023 17:24:46.830936,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 24.0, 19.0)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:47.854985,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:48.923317,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:49.984861,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 18.0, 15.538461538461538)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:51.006183,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 15.583333333333334)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:52.071963,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.333333333333332)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:53.081559,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:54.101872,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:55.090453,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:56.112043,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 6.066666666666666)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.826938775510204)"
08-01-2023 17:24:57.163681,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 5.945454545454545)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.8258823529411763)"
08-01-2023 17:24:58.202562,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 5.945454545454545)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.8258823529411763)"
08-01-2023 17:24:59.246582,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 5.945454545454545)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.8258823529411763)"
08-01-2023 17:25:00.301854,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 5.945454545454545)","(10.0, 23.0, 21.7)","(2.35, 2.84, 2.8258823529411763)"
08-01-2023 17:25:01.373958,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.533333333333333)","(8.5, 21.0, 17.526315789473685)","(31.0, 40.0, 35.0)","(31.0, 55.0, 48.666666666666664)","(4.8, 6.6, 5.945454545454545)","(10.0, 23.0, 18.666666666666668)","(2.35, 2.84, 2.9141176470588235)"
08-01-2023 17:25:02.364434,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.4)","(8.5, 20.0, 18.636363636363637)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 45.5)","(4.8, 6.6, 5.88)","(10.0, 23.0, 18.666666666666668)","(2.35, 2.92, 2.884)"
08-01-2023 17:25:03.410614,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.4)","(8.5, 20.0, 19.0)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 45.5)","(4.8, 6.4, 6.2)","(10.0, 24.0, 19.5)","(2.35, 2.94, 2.913529411764706)"
08-01-2023 17:25:04.409709,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.4)","(8.5, 20.0, 19.0)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 45.5)","(4.8, 6.4, 6.2)","(10.0, 24.0, 19.5)","(2.35, 2.94, 2.913529411764706)"
08-01-2023 17:25:05.459705,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.4)","(8.5, 20.0, 19.0)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 45.5)","(4.8, 6.4, 6.2)","(10.0, 24.0, 19.5)","(2.35, 2.94, 2.913529411764706)"
08-01-2023 17:25:06.445706,"(4.0, 5.5, 5.214285714285714)","(6.0, 8.6, 7.4)","(8.5, 20.0, 19.444444444444443)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 45.5)","(4.8, 6.4, 6.2)","(10.0, 24.0, 19.5)","(2.35, 2.94, 2.913529411764706)"
08-01-2023 17:25:07.457100,"(4.0, 5.3, 5.064285714285714)","(6.0, 8.6, 7.4)","(8.5, 20.0, 19.444444444444443)","(31.0, 40.0, 36.333333333333336)","(31.0, 55.0, 45.5)","(4.8, 6.4, 6.2)","(10.0, 24.0, 19.5)","(2.35, 2.94, 2.913529411764706)"
