,Idol First,Goldstar Noodle,Know Ego,Broken Bonds,Irish Coffee,Know Will,Infinity One,Got Faith
09-01-2023 11:05:38.718882,"(7.5, 14.0, 12.666666666666666)","(26.0, 160.0, 83.42857142857143)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 4.125)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 142.0)","(26.0, 270.0, 64.57142857142857)"
09-01-2023 11:05:39.804288,"(7.5, 14.0, 12.25)","(26.0, 160.0, 88.53333333333333)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.5, 3.9545454545454546)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 142.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:40.924910,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 50.0, 44.6)","(3.8, 5.4, 4.38)","(3.6, 4.5, 3.9545454545454546)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 142.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:42.066709,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 50.0, 41.879999999999995)","(3.8, 5.4, 5.02)","(3.6, 4.5, 4.055555555555555)","(2.25, 2.78, 2.62)","(31.0, 350.0, 142.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:43.157668,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.3, 5.02)","(3.6, 4.5, 4.055555555555555)","(2.25, 2.78, 2.62)","(31.0, 350.0, 142.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:44.216004,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.4, 4.102631578947369)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.78, 2.6839999999999997)","(31.0, 350.0, 142.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:45.331426,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.4, 4.102631578947369)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.78, 2.6839999999999997)","(31.0, 350.0, 142.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:46.450939,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.1, 4.8)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.78, 2.6839999999999997)","(31.0, 350.0, 172.85714285714286)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:47.579373,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.1, 4.442857142857143)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.78, 2.6839999999999997)","(31.0, 350.0, 195.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:48.758945,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.1, 4.34375)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.78, 2.6839999999999997)","(31.0, 350.0, 195.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:49.859710,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.78, 2.7390476190476187)","(31.0, 350.0, 195.0)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:50.978164,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.8, 2.752)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:52.098705,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:53.207258,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:54.338631,"(7.5, 14.0, 11.5)","(26.0, 160.0, 88.53333333333333)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:55.436526,"(7.5, 14.0, 10.911764705882353)","(26.0, 160.0, 117.12)","(13.0, 55.0, 41.879999999999995)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:56.537402,"(7.5, 14.0, 10.911764705882353)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 42.38461538461539)","(3.8, 5.0, 4.2125)","(3.6, 4.5, 4.071428571428571)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:57.681283,"(7.5, 13.5, 12.0)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 5.0, 4.5200000000000005)","(3.6, 4.5, 4.184210526315789)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:58.756090,"(7.5, 13.5, 12.625)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.5200000000000005)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 177.77777777777777)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:05:59.847843,"(7.5, 13.5, 11.90909090909091)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 246.66666666666669)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:06:00.945093,"(7.5, 13.5, 11.90909090909091)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 246.66666666666669)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:06:01.991833,"(7.5, 13.5, 11.90909090909091)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 246.66666666666669)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:06:03.022964,"(7.5, 13.5, 11.90909090909091)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 246.66666666666669)","(26.0, 260.0, 64.57142857142857)"
09-01-2023 11:06:04.004322,"(7.5, 13.5, 11.90909090909091)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 246.66666666666669)","(26.0, 260.0, 119.2)"
09-01-2023 11:06:04.988576,"(7.5, 13.0, 12.0)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 157.5)","(26.0, 250.0, 119.2)"
09-01-2023 11:06:06.038697,"(7.5, 13.5, 12.833333333333332)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 178.88888888888889)","(26.0, 250.0, 119.2)"
09-01-2023 11:06:07.102306,"(7.5, 13.5, 12.346153846153847)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.25)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 178.88888888888889)","(26.0, 250.0, 119.2)"
09-01-2023 11:06:08.170638,"(7.5, 13.5, 11.543478260869565)","(26.0, 160.0, 41.77777777777778)","(13.0, 55.0, 19.0)","(3.8, 4.9, 4.125)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 178.88888888888889)","(26.0, 250.0, 119.2)"
09-01-2023 11:06:09.284608,"(7.5, 13.5, 11.543478260869565)","(26.0, 160.0, 64.0)","(13.0, 55.0, 19.0)","(3.8, 4.8, 4.125)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 178.88888888888889)","(26.0, 250.0, 119.2)"
09-01-2023 11:06:10.374974,"(7.5, 13.5, 11.7)","(26.0, 160.0, 94.0)","(13.0, 55.0, 19.0)","(3.8, 4.8, 3.9642857142857144)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 178.88888888888889)","(26.0, 250.0, 111.2)"
09-01-2023 11:06:11.435729,"(7.5, 13.5, 11.7)","(26.0, 160.0, 94.0)","(13.0, 55.0, 30.384615384615387)","(3.8, 4.8, 3.9642857142857144)","(3.6, 4.5, 3.8636363636363633)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 178.88888888888889)","(26.0, 230.0, 111.2)"
09-01-2023 11:06:12.592422,"(7.5, 13.5, 11.7)","(26.0, 160.0, 94.0)","(13.0, 55.0, 30.384615384615387)","(3.8, 4.8, 3.9642857142857144)","(3.6, 4.5, 4.15)","(2.25, 2.8, 2.782222222222222)","(31.0, 350.0, 178.88888888888889)","(26.0, 230.0, 111.2)"
09-01-2023 11:06:13.660656,"(7.5, 13.5, 11.7)","(26.0, 160.0, 94.0)","(13.0, 55.0, 30.384615384615387)","(3.8, 4.8, 4.184210526315789)","(3.6, 4.5, 4.15)","(2.25, 2.8, 2.782222222222222)","(31.0, 350.0, 178.88888888888889)","(26.0, 230.0, 111.2)"
09-01-2023 11:06:14.766008,"(7.5, 13.5, 11.3)","(26.0, 160.0, 119.38461538461539)","(13.0, 55.0, 30.384615384615387)","(3.8, 4.8, 4.184210526315789)","(3.6, 4.5, 4.15)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 158.75)","(26.0, 230.0, 111.2)"
09-01-2023 11:06:15.852109,"(7.5, 13.5, 11.3)","(26.0, 160.0, 119.38461538461539)","(13.0, 55.0, 30.384615384615387)","(3.8, 4.8, 4.184210526315789)","(3.6, 4.5, 4.15)","(2.25, 2.8, 2.6976)","(31.0, 350.0, 180.0)","(26.0, 230.0, 61.714285714285715)"
09-01-2023 11:06:16.963181,"(7.5, 13.5, 11.3)","(26.0, 160.0, 55.2)","(13.0, 55.0, 26.272727272727273)","(3.8, 4.8, 4.585714285714285)","(3.6, 4.5, 4.166666666666667)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 180.0)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:18.086680,"(7.5, 13.5, 11.3)","(26.0, 160.0, 64.72727272727272)","(13.0, 55.0, 26.272727272727273)","(3.8, 4.7, 4.585714285714285)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 180.0)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:19.196429,"(7.5, 13.0, 12.166666666666666)","(26.0, 160.0, 64.72727272727272)","(13.0, 55.0, 31.0)","(3.8, 4.7, 4.22)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 180.0)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:20.296632,"(7.5, 13.0, 12.166666666666666)","(26.0, 160.0, 64.72727272727272)","(13.0, 55.0, 31.0)","(3.8, 4.7, 4.1)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 132.85714285714286)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:21.379242,"(7.5, 13.0, 12.166666666666666)","(26.0, 160.0, 64.72727272727272)","(13.0, 55.0, 31.0)","(3.8, 4.7, 4.1)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 181.11111111111111)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:22.451266,"(7.5, 13.0, 12.166666666666666)","(26.0, 160.0, 64.72727272727272)","(13.0, 55.0, 31.0)","(3.8, 4.7, 4.1)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 181.11111111111111)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:23.557560,"(7.5, 13.0, 12.166666666666666)","(26.0, 160.0, 64.72727272727272)","(13.0, 55.0, 31.0)","(3.8, 4.7, 4.14)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 181.11111111111111)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:24.642582,"(7.5, 10.5, 9.418333333333333)","(26.0, 160.0, 85.71428571428572)","(13.0, 55.0, 31.0)","(3.8, 4.7, 4.296153846153846)","(3.6, 4.5, 4.035714285714286)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 181.11111111111111)","(26.0, 240.0, 61.714285714285715)"
09-01-2023 11:06:25.706142,"(7.5, 10.5, 9.025)","(26.0, 160.0, 90.66666666666666)","(13.0, 55.0, 27.0)","(3.8, 4.7, 4.296153846153846)","(3.6, 4.5, 4.053125)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 181.11111111111111)","(26.0, 240.0, 164.0)"
09-01-2023 11:06:26.796553,"(7.5, 10.0, 9.778947368421052)","(26.0, 160.0, 86.875)","(13.0, 55.0, 31.307692307692307)","(3.8, 4.7, 4.296153846153846)","(3.6, 4.5, 4.1425)","(2.25, 2.8, 2.533333333333333)","(31.0, 350.0, 181.11111111111111)","(26.0, 230.0, 164.0)"
09-01-2023 11:06:27.868968,"(7.5, 10.0, 9.778947368421052)","(26.0, 160.0, 115.0)","(13.0, 55.0, 31.307692307692307)","(3.8, 4.7, 4.2603448275862075)","(3.6, 4.5, 4.175)","(2.25, 2.8, 2.648235294117647)","(31.0, 350.0, 181.11111111111111)","(26.0, 230.0, 164.0)"
09-01-2023 11:06:28.925407,"(7.5, 10.0, 9.65)","(26.0, 160.0, 44.8)","(13.0, 55.0, 31.307692307692307)","(3.8, 4.7, 4.159090909090909)","(3.6, 4.5, 4.175)","(2.25, 2.78, 2.590909090909091)","(31.0, 350.0, 181.11111111111111)","(26.0, 230.0, 164.0)"
09-01-2023 11:06:30.023353,"(7.5, 10.0, 9.586206896551724)","(26.0, 160.0, 44.8)","(13.0, 55.0, 31.307692307692307)","(3.8, 4.7, 4.159090909090909)","(3.6, 4.5, 4.175)","(2.25, 2.78, 2.590909090909091)","(31.0, 350.0, 181.11111111111111)","(26.0, 230.0, 164.0)"
09-01-2023 11:06:31.100276,"(7.5, 10.0, 9.586206896551724)","(26.0, 160.0, 44.8)","(13.0, 55.0, 40.5625)","(3.8, 4.7, 4.159090909090909)","(3.6, 4.5, 4.175)","(2.25, 2.78, 2.590909090909091)","(31.0, 350.0, 181.11111111111111)","(26.0, 230.0, 164.0)"
09-01-2023 11:06:32.165006,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 36.0)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:33.170082,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:34.182331,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:35.146524,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:36.118206,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:37.116762,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:38.248125,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:39.281131,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:40.363942,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.159090909090909)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.590909090909091)","(41.0, 350.0, 181.11111111111111)","(31.0, 230.0, 164.0)"
09-01-2023 11:06:41.447948,"(7.5, 10.0, 9.586206896551724)","(31.0, 160.0, 106.81818181818181)","(15.0, 55.0, 40.75)","(3.9, 4.7, 4.022222222222222)","(3.7, 4.5, 4.175)","(2.2, 2.78, 2.774)","(41.0, 350.0, 100.0)","(31.0, 230.0, 60.833333333333336)"
09-01-2023 11:06:42.528897,"(7.5, 10.0, 9.368421052631579)","(31.0, 160.0, 109.1304347826087)","(15.0, 55.0, 32.2)","(3.9, 4.6, 4.022222222222222)","(3.7, 4.5, 4.180000000000001)","(2.2, 2.8, 2.832)","(41.0, 350.0, 110.0)","(31.0, 240.0, 155.0)"
09-01-2023 11:06:43.709779,"(7.5, 10.0, 9.368421052631579)","(31.0, 160.0, 109.1304347826087)","(15.0, 55.0, 32.2)","(3.9, 4.6, 4.08)","(3.7, 4.4, 4.180000000000001)","(2.2, 2.9, 2.832)","(41.0, 350.0, 110.0)","(31.0, 220.0, 155.0)"
09-01-2023 11:06:44.809119,"(7.5, 10.0, 9.368421052631579)","(31.0, 160.0, 109.1304347826087)","(15.0, 55.0, 32.2)","(3.9, 4.6, 4.08)","(3.7, 4.4, 4.180000000000001)","(2.2, 2.9, 2.832)","(41.0, 350.0, 110.0)","(31.0, 220.0, 155.0)"
09-01-2023 11:06:45.855491,"(7.5, 10.0, 9.368421052631579)","(31.0, 160.0, 109.1304347826087)","(15.0, 55.0, 32.2)","(3.9, 4.6, 4.08)","(3.7, 4.4, 4.180000000000001)","(2.2, 2.9, 2.832)","(41.0, 350.0, 110.0)","(31.0, 220.0, 155.0)"
09-01-2023 11:06:47.045486,"(7.5, 10.0, 9.200000000000001)","(31.0, 160.0, 74.66666666666666)","(15.0, 55.0, 36.25)","(3.9, 4.6, 4.352380952380952)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.870909090909091)","(41.0, 350.0, 83.33333333333334)","(31.0, 210.0, 86.66666666666667)"
09-01-2023 11:06:48.173195,"(7.5, 10.0, 9.217391304347826)","(31.0, 160.0, 74.66666666666666)","(15.0, 55.0, 42.5)","(3.9, 4.6, 4.352380952380952)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.870909090909091)","(41.0, 350.0, 83.33333333333334)","(31.0, 210.0, 83.86363636363636)"
09-01-2023 11:06:49.312179,"(7.5, 10.0, 9.076923076923077)","(31.0, 160.0, 93.93548387096774)","(15.0, 55.0, 42.5)","(3.9, 4.6, 4.352380952380952)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.75)","(41.0, 350.0, 83.33333333333334)","(31.0, 210.0, 83.86363636363636)"
09-01-2023 11:06:50.465465,"(7.5, 10.0, 9.076923076923077)","(31.0, 160.0, 59.2)","(15.0, 55.0, 36.5)","(3.9, 4.6, 4.381818181818182)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.75)","(41.0, 350.0, 150.0)","(31.0, 210.0, 83.86363636363636)"
09-01-2023 11:06:51.617278,"(7.5, 10.0, 9.076923076923077)","(31.0, 160.0, 76.0)","(15.0, 55.0, 27.25)","(3.9, 4.6, 4.381818181818182)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8727272727272726)","(41.0, 350.0, 240.9090909090909)","(31.0, 210.0, 83.86363636363636)"
09-01-2023 11:06:52.778418,"(7.5, 10.0, 9.076923076923077)","(31.0, 160.0, 76.0)","(15.0, 55.0, 19.032258064516128)","(3.9, 4.6, 4.214285714285714)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 240.9090909090909)","(31.0, 210.0, 83.86363636363636)"
09-01-2023 11:06:53.893566,"(7.5, 10.0, 9.148387096774194)","(31.0, 160.0, 76.0)","(15.0, 50.0, 46.59090909090909)","(3.9, 4.6, 4.233333333333333)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 118.0)","(31.0, 210.0, 47.64705882352941)"
09-01-2023 11:06:54.996748,"(7.5, 10.0, 9.148387096774194)","(31.0, 160.0, 76.0)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.7, 4.233333333333333)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 118.0)","(31.0, 210.0, 47.64705882352941)"
09-01-2023 11:06:56.121108,"(7.5, 10.0, 9.148387096774194)","(31.0, 160.0, 43.294117647058826)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.7, 4.223809523809524)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 139.0909090909091)","(31.0, 210.0, 47.64705882352941)"
09-01-2023 11:06:57.239900,"(7.5, 10.0, 9.148387096774194)","(31.0, 160.0, 43.294117647058826)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.7, 4.396969696969697)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 181.42857142857144)","(31.0, 210.0, 47.64705882352941)"
09-01-2023 11:06:58.308942,"(7.5, 10.0, 9.148387096774194)","(31.0, 160.0, 43.294117647058826)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.7, 4.757142857142857)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 139.0909090909091)","(31.0, 210.0, 47.64705882352941)"
09-01-2023 11:06:59.410626,"(7.5, 10.0, 9.148387096774194)","(31.0, 160.0, 43.294117647058826)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.7)","(3.7, 4.4, 4.007142857142857)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 181.42857142857144)","(31.0, 210.0, 58.0)"
09-01-2023 11:07:00.510653,"(7.5, 10.0, 9.120000000000001)","(31.0, 160.0, 43.294117647058826)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.7)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 181.42857142857144)","(31.0, 170.0, 46.61538461538461)"
09-01-2023 11:07:01.611036,"(7.5, 10.0, 9.120000000000001)","(31.0, 160.0, 57.26315789473684)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.72)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.8857142857142857)","(41.0, 350.0, 181.42857142857144)","(31.0, 160.0, 88.0)"
09-01-2023 11:07:02.754785,"(7.5, 10.0, 9.120000000000001)","(31.0, 160.0, 62.4)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.72)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.890322580645161)","(41.0, 350.0, 181.42857142857144)","(31.0, 150.0, 75.6)"
09-01-2023 11:07:03.864600,"(7.5, 10.0, 9.120000000000001)","(31.0, 160.0, 62.4)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.72)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.76)","(41.0, 350.0, 181.42857142857144)","(31.0, 150.0, 75.6)"
09-01-2023 11:07:04.986632,"(7.5, 10.0, 9.120000000000001)","(31.0, 160.0, 62.4)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.728571428571429)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.86)","(41.0, 350.0, 221.11111111111111)","(31.0, 150.0, 102.0)"
09-01-2023 11:07:06.099354,"(7.5, 10.0, 9.120000000000001)","(31.0, 160.0, 94.93333333333334)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.728571428571429)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.86)","(41.0, 350.0, 221.11111111111111)","(31.0, 140.0, 83.0)"
09-01-2023 11:07:07.210670,"(7.5, 9.8, 8.986046511627908)","(31.0, 160.0, 94.93333333333334)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.728571428571429)","(3.7, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.8835294117647057)","(41.0, 350.0, 142.72727272727275)","(31.0, 140.0, 94.80000000000001)"
09-01-2023 11:07:08.350115,"(7.5, 9.8, 8.981818181818182)","(31.0, 160.0, 94.93333333333334)","(15.0, 48.0, 46.59090909090909)","(3.9, 4.8, 4.728571428571429)","(3.6, 4.4, 3.9147058823529415)","(2.2, 2.9, 2.874)","(41.0, 350.0, 160.0)","(31.0, 140.0, 78.5)"
