,Redwana,Flaming Homer,City Mission,Pretty Slick,Twisted Sister,Levalet,Kingmate,Mishani Jet,Mishani Merlot
06-01-2023 13:33:31.224687,"(13.0, 24.0, 21.5)","(8.0, 9.6, 9.557894736842105)","(7.5, 9.8, 9.762666666666668)","(1.7, 1.92, 1.8889617486338797)","(4.6, 5.2, 5.017948717948718)","(31.0, 100.0, 85.45454545454545)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:32.350939,"(13.0, 24.0, 22.857142857142858)","(8.0, 9.8, 9.490322580645161)","(7.5, 9.8, 9.760377358490567)","(1.7, 1.89, 1.8737837837837839)","(4.6, 5.1, 5.121518987341772)","(31.0, 100.0, 85.3125)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:33.429225,"(13.0, 24.0, 22.58823529411765)","(8.0, 9.8, 9.51764705882353)","(7.5, 10.0, 9.789473684210526)","(1.7, 1.89, 1.872741935483871)","(4.6, 5.2, 5.154615384615385)","(31.0, 90.0, 85.29411764705883)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:34.647027,"(13.0, 24.0, 22.8)","(8.0, 9.8, 9.7)","(7.5, 9.8, 9.74736842105263)","(1.7, 1.88, 1.8785603112840468)","(4.6, 5.2, 5.1375)","(31.0, 90.0, 81.66666666666667)","(51.0, 120.0, 117.77777777777777)","(101.0, 190.0, 188.33333333333334)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:35.889271,"(13.0, 25.0, 23.240000000000002)","(8.0, 9.8, 9.763636363636364)","(7.5, 10.0, 9.82857142857143)","(1.7, 1.89, 1.8517958179581797)","(4.6, 5.2, 5.166379310344827)","(31.0, 90.0, 80.58823529411765)","(51.0, 120.0, 117.5)","(101.0, 190.0, 188.46153846153845)","(101.0, 430.0, 415.1851851851852)"
06-01-2023 13:33:37.099327,"(13.0, 25.0, 24.666666666666668)","(8.0, 9.8, 9.876923076923077)","(7.5, 10.0, 9.841758241758242)","(1.7, 1.86, 1.8505989110707806)","(4.6, 5.2, 5.225352112676057)","(31.0, 90.0, 81.11111111111111)","(51.0, 120.0, 115.0)","(101.0, 190.0, 188.33333333333334)","(101.0, 430.0, 415.1851851851852)"
06-01-2023 13:33:38.306319,"(14.0, 25.0, 24.625)","(8.0, 10.0, 9.985106382978723)","(7.5, 10.0, 9.857142857142858)","(1.7, 1.86, 1.8452459016393443)","(4.4, 5.4, 5.227737226277372)","(41.0, 90.0, 81.11111111111111)","(61.0, 130.0, 115.0)","(101.0, 190.0, 188.33333333333334)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:39.471560,"(14.0, 25.0, 24.333333333333332)","(8.0, 10.0, 9.985106382978723)","(7.5, 10.0, 9.927927927927929)","(1.7, 1.85, 1.830804289544236)","(4.4, 5.4, 5.209677419354839)","(41.0, 90.0, 81.17647058823529)","(61.0, 130.0, 113.84615384615384)","(101.0, 190.0, 188.33333333333334)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:40.679413,"(14.0, 25.0, 24.8)","(8.0, 10.5, 10.203296703296703)","(7.5, 10.0, 10.037313432835822)","(1.7, 1.85, 1.8245454545454547)","(4.4, 5.4, 5.20655737704918)","(41.0, 90.0, 81.17647058823529)","(61.0, 130.0, 113.84615384615384)","(101.0, 190.0, 188.33333333333334)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:41.869333,"(15.0, 26.0, 24.8)","(8.0, 10.5, 10.203296703296703)","(7.5, 10.5, 10.191608391608392)","(1.7, 1.84, 1.8379710144927537)","(4.4, 5.4, 5.260355029585799)","(41.0, 90.0, 82.5)","(61.0, 130.0, 116.875)","(101.0, 190.0, 188.57142857142858)","(101.0, 430.0, 415.1851851851852)"
06-01-2023 13:33:42.915480,"(15.0, 25.0, 24.76)","(8.0, 10.5, 9.977419354838709)","(7.5, 10.5, 10.191608391608392)","(1.7, 1.84, 1.8210000000000002)","(4.4, 5.4, 5.281081081081082)","(41.0, 90.0, 86.25)","(61.0, 130.0, 116.875)","(101.0, 190.0, 188.57142857142858)","(101.0, 430.0, 415.1851851851852)"
06-01-2023 13:33:44.156616,"(15.0, 25.0, 24.76)","(8.0, 10.0, 9.798581560283688)","(8.0, 10.5, 10.192)","(1.7, 1.84, 1.8279411764705884)","(4.4, 5.4, 5.431496062992126)","(41.0, 90.0, 86.81818181818181)","(61.0, 130.0, 116.875)","(101.0, 190.0, 188.57142857142858)","(101.0, 430.0, 415.1851851851852)"
06-01-2023 13:33:45.479444,"(15.0, 25.0, 24.785714285714285)","(8.0, 10.0, 9.866037735849057)","(8.0, 10.5, 10.181379310344829)","(1.7, 1.83, 1.8203381642512078)","(4.4, 5.5, 5.430532786885246)","(41.0, 90.0, 85.83333333333333)","(61.0, 130.0, 116.875)","(101.0, 190.0, 188.57142857142858)","(101.0, 430.0, 420.4761904761905)"
06-01-2023 13:33:46.979700,"(15.0, 25.0, 24.785714285714285)","(8.0, 10.0, 9.78433734939759)","(8.0, 10.5, 10.180314960629921)","(1.7, 1.83, 1.8100196463654223)","(4.4, 5.5, 5.433901515151516)","(41.0, 90.0, 80.625)","(61.0, 130.0, 112.85714285714286)","(101.0, 190.0, 188.57142857142858)","(101.0, 430.0, 420.4761904761905)"
06-01-2023 13:33:48.201495,"(15.0, 25.0, 24.142857142857142)","(8.0, 10.5, 9.916666666666668)","(8.0, 10.5, 10.212871287128714)","(1.7, 1.82, 1.8039405204460968)","(4.6, 5.5, 5.432745098039216)","(41.0, 90.0, 75.83333333333333)","(61.0, 130.0, 116.15384615384616)","(101.0, 190.0, 188.75)","(101.0, 430.0, 420.4761904761905)"
06-01-2023 13:33:49.355804,"(15.0, 26.0, 25.930232558139537)","(8.0, 10.5, 9.916666666666668)","(8.0, 10.5, 10.212871287128714)","(1.7, 1.82, 1.8039405204460968)","(4.6, 5.5, 5.432745098039216)","(41.0, 80.0, 77.22222222222223)","(61.0, 130.0, 116.15384615384616)","(101.0, 190.0, 188.75)","(101.0, 430.0, 420.90909090909093)"
06-01-2023 13:33:50.535562,"(15.0, 26.0, 25.987654320987655)","(8.0, 10.5, 9.907058823529413)","(8.0, 10.5, 10.079710144927537)","(1.7, 1.81, 1.8068367346938776)","(4.6, 5.5, 5.4)","(41.0, 80.0, 77.22222222222223)","(61.0, 130.0, 118.0)","(101.0, 190.0, 207.5)","(101.0, 430.0, 303.3333333333333)"
06-01-2023 13:33:51.705081,"(15.0, 27.0, 26.486238532110093)","(8.0, 10.5, 9.907058823529413)","(8.0, 10.5, 10.102739726027398)","(1.7, 1.83, 1.8243116490166416)","(4.6, 5.4, 5.270909090909091)","(41.0, 80.0, 75.65217391304348)","(61.0, 120.0, 118.0)","(101.0, 210.0, 207.5)","(101.0, 430.0, 335.0)"
06-01-2023 13:33:53.045861,"(15.0, 27.0, 26.472727272727273)","(8.0, 10.5, 9.907058823529413)","(8.0, 10.5, 10.102739726027398)","(1.7, 1.83, 1.823167701863354)","(4.6, 5.4, 5.228676470588235)","(41.0, 80.0, 78.4375)","(61.0, 120.0, 118.0)","(101.0, 210.0, 207.5)","(101.0, 430.0, 335.0)"
06-01-2023 13:33:54.210715,"(15.0, 27.0, 26.12121212121212)","(8.0, 10.0, 9.96)","(8.0, 10.5, 10.176136363636363)","(1.7, 1.83, 1.823167701863354)","(4.6, 5.4, 5.313409961685824)","(41.0, 80.0, 78.47826086956522)","(61.0, 120.0, 116.0)","(101.0, 210.0, 200.0)","(101.0, 430.0, 366.6666666666667)"
06-01-2023 13:33:55.391203,"(15.0, 27.0, 26.513513513513512)","(8.0, 10.5, 10.19158878504673)","(8.0, 10.5, 10.385)","(1.7, 1.81, 1.7970338983050849)","(4.6, 5.4, 5.358161350844278)","(41.0, 80.0, 78.47826086956522)","(61.0, 120.0, 113.33333333333333)","(101.0, 220.0, 200.0)","(101.0, 430.0, 373.33333333333337)"
06-01-2023 13:33:56.671450,"(15.0, 27.0, 26.517857142857142)","(8.5, 10.5, 10.225)","(8.0, 10.5, 10.451219512195122)","(1.7, 1.8, 1.7928524590163935)","(4.6, 5.4, 5.358633776091081)","(41.0, 80.0, 78.47826086956522)","(61.0, 120.0, 113.33333333333333)","(101.0, 220.0, 200.0)","(101.0, 440.0, 373.33333333333337)"
06-01-2023 13:33:57.775733,"(15.0, 27.0, 26.289473684210527)","(8.0, 10.5, 10.333333333333334)","(8.0, 10.5, 10.277777777777779)","(1.7, 1.8, 1.7935796387520526)","(4.6, 5.4, 5.3707317073170735)","(41.0, 80.0, 79.31818181818181)","(61.0, 120.0, 116.66666666666667)","(101.0, 220.0, 190.0)","(101.0, 440.0, 400.0)"
06-01-2023 13:33:58.965329,"(15.0, 27.0, 26.682539682539684)","(8.0, 10.0, 9.93939393939394)","(8.0, 11.0, 10.542857142857143)","(1.7, 1.81, 1.7946717557251908)","(4.6, 5.4, 5.373008849557523)","(41.0, 80.0, 79.4)","(61.0, 120.0, 118.0)","(101.0, 270.0, 190.0)","(101.0, 440.0, 400.0)"
06-01-2023 13:34:00.183429,"(15.0, 27.0, 26.41176470588235)","(8.5, 10.0, 9.96551724137931)","(8.0, 11.0, 10.560185185185185)","(1.7, 1.81, 1.8062334217506633)","(4.6, 5.4, 5.3832941176470595)","(41.0, 80.0, 79.58333333333333)","(61.0, 130.0, 118.42105263157895)","(101.0, 270.0, 190.0)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:01.434380,"(15.0, 27.0, 26.08)","(8.5, 10.5, 10.083333333333334)","(8.0, 11.0, 10.60655737704918)","(1.7, 1.78, 1.7795238095238095)","(4.6, 5.4, 5.408938547486033)","(41.0, 80.0, 79.6)","(61.0, 130.0, 115.33333333333333)","(101.0, 270.0, 190.0)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:02.704572,"(15.0, 27.0, 25.5625)","(8.5, 10.5, 10.123456790123457)","(8.0, 11.0, 10.737704918032787)","(1.7, 1.78, 1.7793073593073594)","(4.6, 5.5, 5.442271293375395)","(41.0, 80.0, 79.6)","(61.0, 120.0, 115.88235294117646)","(101.0, 270.0, 190.0)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:03.943993,"(15.0, 27.0, 25.82051282051282)","(8.5, 10.5, 10.123456790123457)","(8.0, 11.0, 10.8109243697479)","(1.7, 1.78, 1.7783449883449884)","(4.6, 5.5, 5.447311827956989)","(41.0, 80.0, 82.22222222222223)","(61.0, 120.0, 116.66666666666667)","(101.0, 270.0, 214.6153846153846)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:05.238397,"(15.0, 27.0, 25.96969696969697)","(8.5, 10.5, 10.223684210526315)","(8.0, 11.0, 10.791666666666666)","(1.7, 1.79, 1.7687179487179487)","(4.6, 5.5, 5.440316205533597)","(41.0, 90.0, 82.22222222222223)","(61.0, 120.0, 116.66666666666667)","(101.0, 270.0, 214.6153846153846)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:06.497774,"(15.0, 27.0, 26.066666666666666)","(8.5, 10.5, 10.07843137254902)","(8.0, 11.0, 10.730263157894736)","(1.7, 1.78, 1.776764705882353)","(4.8, 5.5, 5.448188405797102)","(41.0, 90.0, 83.0)","(61.0, 120.0, 126.08695652173913)","(101.0, 270.0, 221.53846153846155)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:07.712482,"(15.0, 27.0, 26.22222222222222)","(8.5, 10.5, 10.07843137254902)","(8.0, 11.0, 10.730263157894736)","(1.7, 1.78, 1.768507462686567)","(4.8, 5.5, 5.448188405797102)","(41.0, 90.0, 83.0)","(61.0, 140.0, 130.58823529411765)","(101.0, 270.0, 218.57142857142856)","(101.0, 440.0, 406.6666666666667)"
06-01-2023 13:34:08.977237,"(15.0, 28.0, 27.8)","(8.5, 10.5, 10.064814814814815)","(8.0, 11.0, 10.60344827586207)","(1.7, 1.77, 1.7699285714285715)","(4.8, 5.5, 5.449259259259259)","(41.0, 90.0, 83.0)","(61.0, 140.0, 130.58823529411765)","(101.0, 270.0, 222.0)","(101.0, 440.0, 411.42857142857144)"
06-01-2023 13:34:10.192236,"(15.0, 27.0, 25.771929824561404)","(8.5, 10.5, 10.063636363636364)","(8.0, 11.0, 10.60344827586207)","(1.7, 1.77, 1.7699285714285715)","(4.8, 5.5, 5.464563106796117)","(41.0, 90.0, 86.11111111111111)","(61.0, 140.0, 131.66666666666666)","(101.0, 270.0, 222.0)","(101.0, 440.0, 345.0)"
06-01-2023 13:34:11.413195,"(15.0, 27.0, 26.02777777777778)","(8.5, 10.0, 9.838888888888889)","(8.0, 11.0, 10.9296875)","(1.7, 1.77, 1.7690452261306533)","(4.8, 5.5, 5.45989010989011)","(41.0, 90.0, 86.11111111111111)","(61.0, 140.0, 129.1891891891892)","(101.0, 270.0, 222.0)","(101.0, 440.0, 411.42857142857144)"
06-01-2023 13:34:12.560411,"(15.0, 27.0, 25.80952380952381)","(8.5, 9.8, 9.795)","(8.0, 11.0, 10.648936170212766)","(1.7, 1.78, 1.7795909090909092)","(4.8, 5.5, 5.472)","(41.0, 90.0, 86.11111111111111)","(61.0, 140.0, 129.1891891891892)","(101.0, 270.0, 222.0)","(101.0, 440.0, 345.0)"
06-01-2023 13:34:13.713129,"(15.0, 27.0, 25.80952380952381)","(8.5, 9.8, 9.687640449438202)","(8.0, 11.0, 10.648936170212766)","(1.7, 1.78, 1.7889389067524115)","(4.8, 5.5, 5.48062015503876)","(41.0, 90.0, 86.11111111111111)","(61.0, 140.0, 128.88888888888889)","(101.0, 270.0, 222.0)","(101.0, 440.0, 345.0)"
06-01-2023 13:34:14.881131,"(15.0, 27.0, 25.914285714285715)","(8.5, 9.8, 9.687640449438202)","(8.0, 11.0, 10.98076923076923)","(1.7, 1.79, 1.788792372881356)","(4.8, 5.5, 5.483870967741936)","(41.0, 90.0, 86.3157894736842)","(61.0, 140.0, 129.1891891891892)","(101.0, 270.0, 222.0)","(101.0, 440.0, 345.0)"
06-01-2023 13:34:16.052212,"(15.0, 27.0, 26.073170731707318)","(8.5, 9.8, 9.693877551020408)","(8.0, 11.0, 10.986842105263158)","(1.7, 1.79, 1.763994778067885)","(4.8, 5.5, 5.449202733485194)","(41.0, 90.0, 84.0)","(61.0, 140.0, 129.44444444444446)","(101.0, 270.0, 225.0)","(101.0, 440.0, 296.0)"
06-01-2023 13:34:17.234608,"(15.0, 27.0, 26.185185185185183)","(8.5, 9.8, 9.719166666666666)","(8.0, 11.5, 10.780701754385966)","(1.7, 1.79, 1.7746107784431138)","(4.8, 5.6, 5.436138613861386)","(41.0, 90.0, 84.78260869565217)","(61.0, 140.0, 128.125)","(101.0, 270.0, 225.0)","(101.0, 480.0, 370.0)"
06-01-2023 13:34:18.425208,"(15.0, 27.0, 26.185185185185183)","(8.5, 9.8, 9.703)","(8.0, 11.5, 10.807692307692308)","(1.7, 1.78, 1.7725)","(4.6, 5.6, 5.431552162849873)","(41.0, 90.0, 84.78260869565217)","(61.0, 140.0, 128.125)","(101.0, 270.0, 225.0)","(101.0, 480.0, 382.22222222222223)"
06-01-2023 13:34:19.637643,"(15.0, 27.0, 26.185185185185183)","(8.5, 9.6, 9.577049180327869)","(8.0, 11.5, 11.3)","(1.7, 1.78, 1.7717525773195877)","(4.6, 5.6, 5.51)","(41.0, 90.0, 85.78947368421052)","(61.0, 140.0, 134.66666666666666)","(101.0, 270.0, 228.46153846153845)","(101.0, 480.0, 397.5)"
06-01-2023 13:34:20.855297,"(15.0, 28.0, 27.11111111111111)","(8.5, 10.0, 9.827272727272728)","(8.0, 11.0, 10.611940298507463)","(1.7, 1.78, 1.7733333333333334)","(4.6, 5.6, 5.452957746478873)","(41.0, 90.0, 84.66666666666667)","(61.0, 140.0, 134.66666666666666)","(101.0, 270.0, 210.0)","(101.0, 480.0, 315.0)"
06-01-2023 13:34:22.013322,"(15.0, 28.0, 27.11111111111111)","(8.5, 10.0, 9.827272727272728)","(8.0, 11.0, 10.394495412844037)","(1.7, 1.78, 1.7752038834951456)","(4.6, 5.6, 5.447645429362881)","(41.0, 90.0, 84.66666666666667)","(61.0, 140.0, 135.0)","(101.0, 270.0, 216.0)","(101.0, 480.0, 315.0)"
06-01-2023 13:34:23.198933,"(15.0, 28.0, 27.666666666666668)","(8.5, 10.0, 9.87936507936508)","(8.0, 10.5, 10.394495412844037)","(1.7, 1.79, 1.7752038834951456)","(4.6, 5.6, 5.4865079365079366)","(41.0, 90.0, 84.66666666666667)","(61.0, 140.0, 135.0)","(101.0, 270.0, 216.0)","(101.0, 480.0, 315.0)"
06-01-2023 13:34:24.533479,"(15.0, 29.0, 28.692307692307693)","(8.5, 10.0, 9.776699029126215)","(8.0, 10.5, 10.333333333333334)","(1.7, 1.78, 1.7811742424242425)","(4.6, 5.5, 5.503508771929824)","(41.0, 90.0, 85.0)","(61.0, 140.0, 135.0)","(101.0, 270.0, 220.0)","(101.0, 480.0, 315.0)"
06-01-2023 13:34:25.712840,"(16.0, 25.0, 24.93548387096774)","(8.5, 9.8, 9.6)","(8.0, 10.5, 10.38345864661654)","(1.65, 1.79, 1.7761627906976745)","(4.6, 5.6, 5.534256926952141)","(41.0, 90.0, 85.625)","(61.0, 140.0, 135.0)","(101.0, 270.0, 220.0)","(101.0, 480.0, 315.0)"
06-01-2023 13:34:26.820527,"(16.0, 28.0, 27.333333333333332)","(8.5, 9.6, 9.50909090909091)","(8.0, 10.5, 10.38345864661654)","(1.65, 1.78, 1.77248716936439)","(4.6, 5.6, 5.531868131868132)","(41.0, 90.0, 85.38461538461539)","(61.0, 140.0, 135.16129032258064)","(101.0, 270.0, 247.5)","(101.0, 480.0, 354.0)"
06-01-2023 13:34:28.011310,"(16.0, 27.0, 26.40909090909091)","(8.5, 9.6, 9.46376811594203)","(8.0, 10.5, 10.451612903225806)","(1.65, 1.8, 1.7911200428724545)","(4.6, 5.6, 5.526996197718631)","(41.0, 90.0, 87.27272727272727)","(61.0, 140.0, 135.71428571428572)","(101.0, 270.0, 251.25)","(101.0, 480.0, 345.0)"
06-01-2023 13:34:29.209569,"(16.0, 27.0, 26.40909090909091)","(8.5, 9.6, 9.452380952380953)","(8.0, 10.5, 10.25)","(1.65, 1.8, 1.822020202020202)","(4.6, 5.6, 5.491549295774648)","(41.0, 90.0, 85.0)","(61.0, 140.0, 136.25)","(101.0, 270.0, 247.5)","(101.0, 480.0, 345.0)"
06-01-2023 13:34:30.464735,"(16.0, 27.0, 26.133333333333333)","(8.5, 9.6, 9.508823529411764)","(8.0, 10.5, 10.171875)","(1.65, 1.83, 1.8264485981308411)","(4.6, 5.5, 5.477717391304348)","(41.0, 90.0, 86.0)","(61.0, 140.0, 136.5)","(101.0, 270.0, 252.0)","(101.0, 480.0, 345.0)"
06-01-2023 13:34:31.658353,"(16.0, 25.0, 20.625)","(8.5, 9.6, 9.53193717277487)","(8.0, 10.5, 10.3125)","(1.65, 1.84, 1.8176595744680852)","(4.6, 5.6, 5.501531728665208)","(41.0, 90.0, 84.58333333333333)","(61.0, 140.0, 136.5)","(101.0, 270.0, 252.0)","(101.0, 480.0, 345.0)"
06-01-2023 13:34:32.920617,"(16.0, 24.0, 21.6)","(8.5, 9.6, 9.53193717277487)","(8.0, 10.5, 10.3125)","(1.65, 1.83, 1.8151832460732984)","(4.6, 5.6, 5.507096774193548)","(41.0, 85.0, 86.875)","(61.0, 140.0, 137.5)","(101.0, 270.0, 252.0)","(101.0, 480.0, 360.0)"
06-01-2023 13:34:34.278036,"(16.0, 24.0, 23.0)","(8.5, 9.6, 9.550898203592814)","(8.0, 10.5, 10.505154639175258)","(1.65, 1.82, 1.793076923076923)","(4.6, 5.6, 5.500930232558139)","(41.0, 90.0, 87.33333333333333)","(61.0, 140.0, 137.71428571428572)","(101.0, 270.0, 251.05263157894737)","(101.0, 480.0, 360.0)"
06-01-2023 13:34:35.596209,"(16.0, 24.0, 23.0)","(8.5, 9.6, 9.567843137254902)","(8.0, 11.0, 10.505952380952381)","(1.65, 1.8, 1.793015873015873)","(4.6, 5.6, 5.500930232558139)","(41.0, 90.0, 87.33333333333333)","(61.0, 140.0, 137.71428571428572)","(101.0, 270.0, 251.05263157894737)","(101.0, 480.0, 390.0)"
06-01-2023 13:34:36.858232,"(16.0, 24.0, 23.0)","(8.5, 9.6, 9.567843137254902)","(8.0, 11.0, 10.453947368421053)","(1.65, 1.8, 1.7985714285714287)","(4.6, 5.6, 5.536347826086956)","(41.0, 90.0, 87.33333333333333)","(61.0, 140.0, 137.71428571428572)","(101.0, 270.0, 252.85714285714286)","(101.0, 480.0, 420.0)"
06-01-2023 13:34:38.114177,"(15.0, 23.0, 22.6)","(8.5, 9.8, 9.736363636363636)","(8.0, 11.0, 10.505747126436782)","(1.65, 1.81, 1.7989497716894978)","(4.6, 5.6, 5.514084507042253)","(41.0, 90.0, 88.0)","(61.0, 140.0, 137.94871794871796)","(101.0, 270.0, 242.30769230769232)","(101.0, 480.0, 420.0)"
06-01-2023 13:34:39.352879,"(15.0, 24.0, 23.57142857142857)","(8.5, 9.8, 9.942857142857143)","(8.0, 11.0, 10.844827586206897)","(1.65, 1.81, 1.798918918918919)","(4.6, 5.6, 5.545555555555556)","(41.0, 90.0, 87.8048780487805)","(61.0, 140.0, 139.11764705882354)","(101.0, 270.0, 261.8181818181818)","(101.0, 480.0, 444.0)"
06-01-2023 13:34:40.559139,"(15.0, 26.0, 23.122448979591837)","(8.5, 10.0, 9.978807947019867)","(8.0, 11.0, 10.696428571428571)","(1.65, 1.81, 1.7677142857142858)","(4.6, 5.6, 5.615530303030303)","(41.0, 100.0, 86.28571428571429)","(61.0, 140.0, 139.3939393939394)","(101.0, 270.0, 261.8181818181818)","(101.0, 480.0, 405.0)"
06-01-2023 13:34:41.697063,"(15.0, 23.0, 22.80952380952381)","(8.5, 9.8, 9.758510638297873)","(8.0, 11.0, 10.652777777777779)","(1.65, 1.77, 1.7713157894736842)","(4.6, 5.7, 5.6128906249999995)","(41.0, 100.0, 86.28571428571429)","(61.0, 140.0, 139.3939393939394)","(101.0, 270.0, 261.8181818181818)","(101.0, 510.0, 405.0)"
06-01-2023 13:34:42.897080,"(15.0, 25.0, 23.5)","(8.5, 9.8, 9.772241992882563)","(8.0, 11.0, 10.609375)","(1.65, 1.8, 1.7785840707964602)","(4.6, 5.7, 5.613229571984435)","(41.0, 100.0, 86.66666666666667)","(61.0, 140.0, 139.41176470588235)","(101.0, 270.0, 250.0)","(101.0, 510.0, 406.0)"
06-01-2023 13:34:44.016430,"(15.0, 25.0, 23.666666666666668)","(8.5, 9.8, 9.772822299651569)","(8.0, 11.0, 10.662162162162161)","(1.65, 1.78, 1.7791304347826087)","(4.6, 5.7, 5.613229571984435)","(41.0, 100.0, 86.66666666666667)","(61.0, 140.0, 139.41176470588235)","(101.0, 270.0, 250.0)","(101.0, 510.0, 406.0)"
06-01-2023 13:34:45.191981,"(15.0, 25.0, 24.75)","(8.5, 9.6, 9.485714285714286)","(8.0, 11.0, 10.801587301587302)","(1.65, 1.78, 1.7537735849056604)","(4.6, 5.7, 5.64812030075188)","(41.0, 100.0, 87.6470588235294)","(61.0, 140.0, 148.33333333333334)","(101.0, 270.0, 244.0)","(101.0, 510.0, 412.5)"
06-01-2023 13:34:46.320296,"(15.0, 26.0, 23.77777777777778)","(8.5, 9.8, 9.662500000000001)","(8.0, 11.5, 10.961538461538462)","(1.65, 1.76, 1.7537735849056604)","(4.6, 5.7, 5.63502824858757)","(41.0, 100.0, 88.33333333333333)","(61.0, 150.0, 148.3783783783784)","(101.0, 300.0, 244.0)","(101.0, 510.0, 412.5)"
06-01-2023 13:34:47.424863,"(16.0, 26.0, 24.4)","(8.5, 9.8, 9.771428571428572)","(8.5, 11.5, 11.022727272727273)","(1.65, 1.76, 1.7622007722007722)","(4.6, 5.7, 5.6419540229885055)","(41.0, 100.0, 88.33333333333333)","(61.0, 150.0, 148.42105263157896)","(101.0, 300.0, 244.0)","(101.0, 510.0, 412.5)"
06-01-2023 13:34:48.644502,"(16.0, 26.0, 24.51851851851852)","(8.5, 9.6, 9.53111111111111)","(8.5, 11.5, 10.31764705882353)","(1.65, 1.77, 1.6827868852459016)","(4.6, 5.7, 8.5375)","(41.0, 100.0, 125.0)","(61.0, 150.0, 170.0)","(101.0, 300.0, 5039.5)","(101.0, 510.0, 5149.5)"
06-01-2023 13:34:49.820134,"(16.0, 29.0, 21.75)","(8.5, 11.0, 10.09090909090909)","(8.5, 12.0, 10.31764705882353)","(1.65, 1.85, 1.740909090909091)","(4.6, 10.0, 5.225925925925925)","(41.0, 200.0, 125.0)","(61.0, 230.0, 170.0)","(101.0, 99999, 8365.833333333334)","(101.0, 99999, 5149.5)"
06-01-2023 13:34:50.990847,"(16.0, 29.0, 21.75)","(8.5, 11.0, 10.5)","(8.5, 12.0, 11.971544715447154)","(1.65, 1.85, 1.7112121212121212)","(4.6, 5.3, 5.166666666666666)","(41.0, 200.0, 125.0)","(61.0, 230.0, 170.0)","(101.0, 99999, 5039.5)","(101.0, 99999, 6782.666666666667)"
06-01-2023 13:34:52.193534,"(16.0, 29.0, 22.25)","(8.5, 11.0, 10.5)","(8.5, 12.0, 11.971544715447154)","(1.65, 1.79, 1.8936567164179103)","(4.6, 5.3, 5.258333333333333)","(41.0, 200.0, 145.0)","(61.0, 290.0, 170.0)","(101.0, 99999, 5039.5)","(101.0, 99999, 5149.5)"
06-01-2023 13:34:53.374443,"(16.0, 29.0, 26.666666666666668)","(8.5, 9.6, 9.5625)","(8.5, 14.0, 13.047619047619047)","(1.65, 1.9, 1.8936567164179103)","(4.6, 5.3, 5.258333333333333)","(41.0, 240.0, 145.0)","(61.0, 290.0, 170.0)","(101.0, 99999, 5039.5)","(101.0, 99999, 5149.5)"
06-01-2023 13:34:54.592851,"(16.0, 29.0, 26.666666666666668)","(8.5, 9.6, 9.5625)","(8.5, 14.0, 13.557522123893804)","(1.65, 1.9, 1.8258823529411765)","(4.6, 6.0, 6.260000000000001)","(41.0, 240.0, 145.0)","(61.0, 290.0, 170.0)","(101.0, 99999, 5039.5)","(101.0, 99999, 5149.5)"
06-01-2023 13:34:55.833125,"(16.0, 26.0, 24.166666666666664)","(8.5, 11.5, 11.439024390243903)","(8.5, 14.0, 13.431034482758621)","(1.65, 1.84, 1.915)","(4.6, 6.4, 6.492307692307692)","(41.0, 240.0, 140.0)","(61.0, 290.0, 130.0)","(101.0, 99999, 5034.5)","(101.0, 99999, 6736.0)"
06-01-2023 13:34:56.974051,"(16.0, 29.0, 24.333333333333336)","(8.5, 11.5, 11.439024390243903)","(8.5, 13.5, 13.431034482758621)","(1.65, 1.95, 1.5616949152542372)","(4.6, 6.8, 6.819999999999999)","(41.0, 240.0, 85.0)","(61.0, 290.0, 140.0)","(101.0, 99999, 5034.5)","(101.0, 99999, 6736.0)"
06-01-2023 13:34:58.135818,"(16.0, 29.0, 24.333333333333336)","(8.5, 11.5, 11.439024390243903)","(8.5, 13.5, 13.048387096774194)","(1.65, 1.7, 1.5351612903225806)","(4.6, 7.6, 7.0)","(41.0, 130.0, 135.0)","(61.0, 230.0, 170.0)","(101.0, 99999, 5034.5)","(101.0, 99999, 200.0)"
06-01-2023 13:34:59.210397,"(16.0, 44.0, 34.33333333333333)","(8.5, 15.0, 14.675675675675675)","(8.5, 19.0, 17.5)","(1.65, 1.69, 1.5351612903225806)","(4.6, 7.6, 5.243478260869565)","(41.0, 230.0, 173.33333333333334)","(61.0, 290.0, 170.0)","(101.0, 99999, 5034.5)","(101.0, 210.0, 9174.083333333332)"
