,Peking Goose,Shutdown,Farmor Order,Free Drop,Just Like Honey,Money Tears,Skyline,Big Nose Ted
07-01-2023 17:34:00.629441,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 20.4)","(6.0, 9.2, 8.3)","(4.2, 5.4, 4.445454545454546)","(3.9, 7.8, 7.527272727272727)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.9)"
07-01-2023 17:34:01.778831,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 20.4)","(6.0, 9.2, 8.3)","(4.2, 5.4, 4.445454545454546)","(3.9, 7.8, 7.6125)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:02.949753,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 20.4)","(6.0, 9.2, 8.3)","(4.2, 5.4, 4.454545454545455)","(3.9, 7.8, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:03.970252,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 20.4)","(6.0, 9.2, 8.3)","(4.2, 5.0, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:05.046215,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 20.4)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:06.208002,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 23.833333333333332)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:07.395767,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 23.833333333333332)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:08.523185,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 23.833333333333332)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:09.709131,"(61.0, 85.0, 76.42857142857143)","(3.3, 3.6, 3.355)","(16.0, 26.0, 23.833333333333332)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.4, 7.276923076923077)"
07-01-2023 17:34:10.799057,"(61.0, 85.0, 71.66666666666667)","(3.3, 3.6, 3.35)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.2, 8.649999999999999)"
07-01-2023 17:34:11.869440,"(61.0, 85.0, 71.66666666666667)","(3.3, 3.6, 3.35)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(3.9, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.2, 8.649999999999999)"
07-01-2023 17:34:13.071790,"(61.0, 85.0, 71.66666666666667)","(3.3, 3.6, 3.35)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(4.0, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.2, 8.649999999999999)"
07-01-2023 17:34:14.315513,"(61.0, 85.0, 71.66666666666667)","(3.3, 3.6, 3.35)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(4.0, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.2, 8.649999999999999)"
07-01-2023 17:34:15.536963,"(61.0, 85.0, 77.72727272727272)","(3.3, 3.6, 3.4)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(4.0, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.2, 8.649999999999999)"
07-01-2023 17:34:16.657553,"(61.0, 85.0, 77.72727272727272)","(3.3, 3.55, 3.3785714285714286)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 8.3)","(4.2, 4.9, 4.65)","(4.0, 8.4, 7.2)","(9.0, 12.0, 10.372093023255815)","(5.5, 9.2, 8.649999999999999)"
07-01-2023 17:34:17.743988,"(61.0, 85.0, 76.72413793103448)","(3.3, 3.55, 3.3785714285714286)","(16.0, 26.0, 24.470588235294116)","(6.0, 9.2, 9.02)","(4.2, 4.9, 4.84)","(4.0, 8.4, 7.2)","(9.0, 12.0, 11.0)","(5.5, 9.2, 8.5)"
07-01-2023 17:34:18.825098,"(61.0, 85.0, 76.72413793103448)","(3.3, 3.55, 3.3785714285714286)","(16.0, 26.0, 24.5)","(6.0, 9.2, 9.02)","(4.2, 5.0, 4.84)","(4.0, 8.4, 7.2)","(9.0, 11.5, 10.324324324324325)","(5.5, 9.0, 8.5)"
07-01-2023 17:34:20.021095,"(61.0, 85.0, 75.3225806451613)","(3.3, 3.55, 3.3785714285714286)","(16.0, 26.0, 24.5)","(6.0, 9.2, 9.1)","(4.2, 5.0, 4.84)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 9.0, 7.285714285714286)"
07-01-2023 17:34:21.221087,"(61.0, 85.0, 75.3225806451613)","(3.3, 3.55, 3.3785714285714286)","(16.0, 26.0, 24.75)","(6.0, 9.2, 9.1)","(4.2, 5.0, 4.904)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 9.0, 7.162162162162162)"
07-01-2023 17:34:22.430926,"(61.0, 85.0, 75.3225806451613)","(3.3, 3.55, 3.3785714285714286)","(16.0, 26.0, 24.125)","(6.0, 9.2, 9.1)","(4.2, 5.0, 4.8)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 9.0, 7.162162162162162)"
07-01-2023 17:34:23.614999,"(61.0, 85.0, 76.72413793103448)","(3.3, 3.55, 3.37)","(16.0, 26.0, 24.125)","(6.0, 9.2, 9.1)","(4.2, 5.1, 4.66)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 9.0, 8.350000000000001)"
07-01-2023 17:34:24.705023,"(61.0, 85.0, 76.72413793103448)","(3.3, 3.55, 3.37)","(16.0, 26.0, 24.125)","(6.0, 9.2, 9.1)","(4.2, 5.3, 4.66)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:25.808956,"(61.0, 85.0, 76.72413793103448)","(3.3, 3.55, 3.37)","(16.0, 26.0, 24.125)","(6.0, 9.2, 9.1)","(4.2, 5.3, 4.66)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:26.965408,"(71.0, 85.0, 76.72413793103448)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.3, 4.66)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:28.262870,"(71.0, 85.0, 76.72413793103448)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.3, 4.66)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:29.839448,"(71.0, 85.0, 76.72413793103448)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.3, 4.75)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:31.188861,"(71.0, 85.0, 80.2)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:32.564906,"(71.0, 85.0, 80.2)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.636363636363637)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:33.940856,"(71.0, 85.0, 80.2)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.98)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:35.366392,"(71.0, 85.0, 78.33333333333334)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.98)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:36.880713,"(71.0, 85.0, 78.33333333333334)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.680000000000001)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:38.227428,"(71.0, 85.0, 78.33333333333334)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.542857142857144)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:39.437581,"(71.0, 85.0, 78.33333333333334)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.542857142857144)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:40.593767,"(71.0, 85.0, 78.33333333333334)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 7.542857142857144)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.350000000000001)"
07-01-2023 17:34:41.804427,"(71.0, 85.0, 78.33333333333334)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.066666666666666)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.8, 8.2)"
07-01-2023 17:34:43.042134,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.08421052631579)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:44.266500,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.37)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.1)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.08421052631579)","(9.0, 11.5, 10.324324324324325)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:45.607315,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4136363636363636)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.133333333333333)","(9.0, 11.5, 10.291666666666666)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:46.807429,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4136363636363636)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.133333333333333)","(9.0, 11.5, 10.291666666666666)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:48.032061,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4136363636363636)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.133333333333333)","(9.0, 11.5, 10.291666666666666)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:49.433527,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.375)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.1)","(9.0, 11.5, 10.291666666666666)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:50.604785,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.133333333333333)","(9.0, 11.5, 10.291666666666666)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:51.775126,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.513265306122449)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.5, 10.291666666666666)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:53.093110,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.513265306122449)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.5, 9.834693877551022)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:54.326074,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4749999999999996)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.5, 10.466666666666667)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:55.458711,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4499999999999997)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 10.272727272727273)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:56.525167,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4499999999999997)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 10.272727272727273)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:57.726299,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4499999999999997)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(5.5, 8.6, 8.2)"
07-01-2023 17:34:59.180257,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4499999999999997)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.72)","(5.5, 8.6, 8.2)"
07-01-2023 17:35:00.553174,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4642857142857144)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(5.5, 8.6, 8.2)"
07-01-2023 17:35:01.758961,"(71.0, 85.0, 70.0)","(3.2, 3.55, 3.4642857142857144)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(5.5, 8.6, 8.2)"
07-01-2023 17:35:03.024350,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4642857142857144)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(6.0, 8.6, 8.2)"
07-01-2023 17:35:04.151917,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4642857142857144)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(6.0, 8.6, 8.2)"
07-01-2023 17:35:05.414943,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4642857142857144)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(6.0, 8.6, 8.2)"
07-01-2023 17:35:06.710917,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4642857142857144)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.105263157894736)","(4.4, 5.0, 4.75)","(4.0, 8.4, 8.333333333333334)","(9.0, 11.0, 9.690909090909091)","(6.0, 8.6, 8.2)"
07-01-2023 17:35:08.159567,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4441176470588233)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.0, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:09.588438,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4388888888888887)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:10.710817,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4388888888888887)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:11.758308,"(71.0, 85.0, 70.0)","(3.1, 3.55, 3.4388888888888887)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:12.879091,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4388888888888887)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:13.929666,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:15.180985,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:16.375520,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:17.501308,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.399999999999999)","(4.4, 5.1, 4.7727272727272725)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:18.808192,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.076923076923077)","(4.4, 5.1, 4.859999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:19.910271,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.076923076923077)","(4.4, 5.1, 4.859999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.510344827586207)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:21.086288,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.076923076923077)","(4.4, 5.1, 4.859999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:22.156489,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:23.154766,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:24.195822,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:25.208190,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:26.236833,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:27.343660,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:28.456703,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.949999999999999)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:29.559586,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.99090909090909)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:30.656142,"(71.0, 85.0, 67.14285714285714)","(3.1, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.1, 4.99090909090909)","(4.0, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:31.726168,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 9.024999999999999)","(4.2, 5.1, 4.99090909090909)","(4.6, 8.4, 8.1)","(9.0, 11.0, 9.8)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:32.793265,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.4388888888888887)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.99090909090909)","(4.6, 8.4, 8.1)","(9.0, 11.0, 10.377777777777778)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:33.853493,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.99090909090909)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.408333333333333)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:34.901326,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.99090909090909)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.408333333333333)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:35.982424,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.99090909090909)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.408333333333333)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:37.109525,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.99090909090909)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.408333333333333)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:38.149448,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.9941176470588236)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.408333333333333)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:39.181134,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.671428571428571)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.408333333333333)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:40.206625,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.43)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.671428571428571)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.316666666666666)","(6.0, 8.6, 7.9)"
07-01-2023 17:35:41.223161,"(61.0, 85.0, 67.14285714285714)","(3.0, 3.55, 3.4566666666666666)","(17.0, 26.0, 24.125)","(6.5, 9.2, 8.6)","(4.2, 5.1, 4.671428571428571)","(4.6, 8.4, 8.1)","(9.0, 10.5, 10.316666666666666)","(6.0, 8.6, 7.9)"
