,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:08:21.482572,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 155.0)","(4.4, 4.6, 4.505)","(31.0, 65.0, 62.77777777777778)","(5.5, 6.4, 6.181132075471698)","(21.0, 34.0, 32.18181818181818)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 98.57142857142857)"
14-12-2022 19:08:22.856856,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.6, 3.6305555555555555)","(51.0, 180.0, 155.0)","(4.4, 4.6, 4.525373134328358)","(31.0, 65.0, 62.77777777777778)","(5.5, 6.4, 6.181132075471698)","(21.0, 34.0, 32.18181818181818)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 98.57142857142857)"
14-12-2022 19:08:24.266188,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.65, 3.6305555555555555)","(51.0, 180.0, 155.0)","(4.4, 4.6, 4.525373134328358)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.181132075471698)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:25.605388,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.65, 3.6444444444444444)","(51.0, 180.0, 155.0)","(4.4, 4.6, 4.525373134328358)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.181132075471698)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:26.997521,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.65, 3.6444444444444444)","(51.0, 180.0, 155.0)","(4.4, 4.6, 4.495833333333334)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.181132075471698)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:28.416300,"(6.0, 7.2, 7.175)","(3.0, 3.8, 3.75)","(51.0, 180.0, 155.0)","(4.4, 4.5, 4.44468085106383)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.090909090909092)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:29.862535,"(6.0, 7.2, 7.175)","(3.0, 3.9, 3.8727272727272726)","(51.0, 180.0, 155.0)","(4.4, 4.5, 4.44468085106383)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.090909090909092)","(101.0, 410.0, 358.0)","(51.0, 75.0, 68.07692307692308)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:31.280176,"(6.0, 7.2, 7.170491803278689)","(3.0, 3.9, 3.8421052631578947)","(51.0, 180.0, 155.0)","(4.4, 4.5, 4.44468085106383)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.090909090909092)","(101.0, 410.0, 358.0)","(51.0, 75.0, 68.07692307692308)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:32.714173,"(6.0, 7.2, 7.116666666666667)","(3.0, 3.9, 3.8421052631578947)","(51.0, 180.0, 155.0)","(4.4, 4.4, 4.365)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.090909090909092)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:34.145169,"(6.0, 7.2, 7.116666666666667)","(3.0, 3.95, 3.892857142857143)","(51.0, 180.0, 145.71428571428572)","(4.4, 4.4, 4.375)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.090909090909092)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:35.630975,"(6.0, 7.2, 7.116666666666667)","(3.0, 3.95, 3.85)","(51.0, 180.0, 145.71428571428572)","(4.4, 4.4, 4.375)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.1)","(6.5, 8.4, 8.083333333333334)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:37.167434,"(6.0, 7.2, 7.1380952380952385)","(3.0, 3.95, 3.85)","(51.0, 180.0, 145.71428571428572)","(4.4, 4.4, 4.386111111111111)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.107692307692308)","(21.0, 34.0, 32.1)","(6.5, 8.4, 8.1)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:38.667188,"(6.0, 7.2, 7.148717948717949)","(3.0, 3.95, 3.85)","(51.0, 180.0, 145.71428571428572)","(4.4, 4.3, 4.3500000000000005)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.107692307692308)","(21.0, 34.0, 28.285714285714285)","(6.5, 8.4, 8.2)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:40.108424,"(6.0, 7.2, 7.088888888888889)","(3.0, 3.95, 3.85)","(51.0, 180.0, 145.71428571428572)","(4.4, 4.4, 4.3500000000000005)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.107692307692308)","(21.0, 32.0, 28.285714285714285)","(6.5, 8.4, 8.2)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:41.536150,"(6.0, 7.2, 7.0285714285714285)","(3.0, 3.95, 3.85)","(51.0, 180.0, 145.71428571428572)","(4.4, 4.4, 4.335)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.107692307692308)","(21.0, 32.0, 28.285714285714285)","(6.5, 8.4, 8.2)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:42.909170,"(6.0, 7.2, 7.0285714285714285)","(3.0, 3.95, 3.85)","(51.0, 180.0, 120.0)","(4.4, 4.4, 4.3500000000000005)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.04)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.258823529411766)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:44.280688,"(6.0, 7.2, 7.0285714285714285)","(3.0, 3.9, 3.8)","(51.0, 170.0, 130.0)","(4.4, 4.4, 4.347619047619048)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.04)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.258823529411766)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:45.617739,"(6.0, 7.2, 7.0285714285714285)","(3.0, 3.85, 3.75625)","(51.0, 160.0, 126.66666666666667)","(4.4, 4.4, 4.377777777777778)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.04)","(21.0, 32.0, 30.0)","(6.5, 8.4, 8.295652173913044)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:46.926508,"(6.0, 7.2, 7.04516129032258)","(3.0, 3.8, 3.759090909090909)","(51.0, 150.0, 123.33333333333333)","(4.4, 4.5, 4.425000000000001)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.04)","(21.0, 32.0, 30.0)","(6.5, 8.4, 8.295652173913044)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:48.251862,"(6.0, 7.2, 7.04516129032258)","(3.0, 3.8, 3.7624999999999997)","(51.0, 150.0, 115.71428571428571)","(4.4, 4.5, 4.430000000000001)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.04)","(21.0, 32.0, 30.0)","(6.5, 8.4, 8.295652173913044)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:49.596938,"(6.0, 7.0, 6.8969696969696965)","(3.0, 3.8, 3.7624999999999997)","(51.0, 140.0, 120.0)","(4.4, 4.5, 4.4375)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.2, 6.04)","(21.0, 32.0, 30.0)","(6.5, 8.4, 8.228571428571428)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:50.944329,"(6.0, 7.0, 6.838095238095238)","(3.0, 3.8, 3.75)","(51.0, 130.0, 113.33333333333333)","(4.4, 4.5, 4.4818181818181815)","(31.0, 90.0, 78.33333333333334)","(5.5, 6.2, 6.058823529411765)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.228571428571428)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:52.334269,"(6.0, 7.0, 6.834782608695652)","(3.0, 3.8, 3.75)","(51.0, 130.0, 113.33333333333333)","(4.4, 4.5, 4.466666666666667)","(31.0, 85.0, 75.0)","(5.5, 6.2, 6.085714285714285)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.228571428571428)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 95.71428571428571)"
14-12-2022 19:08:53.796185,"(6.0, 6.8, 6.757575757575758)","(3.0, 3.8, 3.78)","(51.0, 110.0, 95.0)","(4.4, 4.5, 4.466666666666667)","(31.0, 85.0, 73.2)","(5.5, 6.2, 6.085714285714285)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.228571428571428)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 95.71428571428571)"
14-12-2022 19:08:55.222593,"(6.0, 6.8, 6.738095238095238)","(3.0, 3.8, 3.7666666666666666)","(51.0, 110.0, 92.0)","(4.4, 4.5, 4.466666666666667)","(31.0, 80.0, 73.2)","(5.5, 6.2, 6.085714285714285)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.228571428571428)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 95.71428571428571)"
14-12-2022 19:08:56.605941,"(6.0, 6.8, 6.716129032258064)","(3.0, 3.8, 3.75)","(51.0, 100.0, 90.0)","(4.4, 4.6, 4.524242424242424)","(31.0, 75.0, 67.0909090909091)","(5.5, 6.2, 6.076923076923077)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.228571428571428)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 95.71428571428571)"
14-12-2022 19:08:57.968445,"(6.0, 6.6, 6.523076923076923)","(3.0, 3.85, 3.8083333333333336)","(51.0, 100.0, 83.33333333333333)","(4.4, 4.6, 4.527586206896552)","(31.0, 70.0, 65.2)","(5.5, 6.2, 6.076923076923077)","(21.0, 32.0, 30.105263157894736)","(6.5, 8.4, 8.311111111111112)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.76470588235294)","(71.0, 100.0, 95.71428571428571)"
14-12-2022 19:08:59.461810,"(6.0, 6.8, 6.623529411764706)","(3.0, 3.85, 3.7923076923076926)","(51.0, 100.0, 83.33333333333333)","(4.4, 4.6, 4.527586206896552)","(31.0, 75.0, 70.85714285714286)","(5.5, 6.2, 6.25)","(21.0, 32.0, 29.333333333333332)","(6.5, 8.4, 8.427272727272728)","(101.0, 410.0, 330.0)","(51.0, 75.0, 68.33333333333333)","(71.0, 100.0, 98.5)"
14-12-2022 19:09:00.947280,"(6.0, 6.8, 6.681481481481481)","(3.0, 3.85, 3.796666666666667)","(51.0, 100.0, 84.0)","(4.4, 4.6, 4.58)","(31.0, 75.0, 63.714285714285715)","(5.5, 6.4, 6.2615384615384615)","(21.0, 32.0, 29.333333333333332)","(6.5, 8.6, 8.304347826086955)","(101.0, 410.0, 330.0)","(51.0, 75.0, 68.33333333333333)","(71.0, 100.0, 98.5)"
14-12-2022 19:09:02.304681,"(6.0, 6.8, 6.681481481481481)","(3.0, 3.8, 3.7825581395348835)","(51.0, 100.0, 84.0)","(4.4, 4.6, 4.58)","(31.0, 70.0, 64.5)","(5.5, 6.4, 6.2615384615384615)","(21.0, 32.0, 29.6)","(6.5, 8.6, 8.304347826086955)","(101.0, 410.0, 330.0)","(51.0, 75.0, 68.33333333333333)","(71.0, 100.0, 98.5)"
14-12-2022 19:09:03.616137,"(6.0, 6.8, 6.681481481481481)","(3.0, 3.8, 3.7825581395348835)","(51.0, 100.0, 78.18181818181819)","(4.4, 4.6, 4.553333333333333)","(31.0, 70.0, 66.36363636363636)","(5.5, 6.4, 6.288888888888889)","(21.0, 32.0, 29.6)","(6.5, 8.6, 8.296)","(101.0, 410.0, 330.0)","(51.0, 75.0, 68.33333333333333)","(71.0, 100.0, 98.5)"
14-12-2022 19:09:05.054649,"(6.0, 6.8, 6.681481481481481)","(3.0, 3.8, 3.755)","(51.0, 95.0, 78.63636363636364)","(4.4, 4.6, 4.553333333333333)","(31.0, 70.0, 65.0)","(5.5, 6.4, 6.288888888888889)","(21.0, 32.0, 29.375)","(6.5, 8.6, 8.296)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.66666666666667)","(71.0, 100.0, 98.5)"
14-12-2022 19:09:06.439262,"(6.0, 6.8, 6.681481481481481)","(3.0, 3.8, 3.7399999999999998)","(51.0, 95.0, 72.5)","(4.4, 4.6, 4.553333333333333)","(31.0, 70.0, 67.14285714285714)","(5.5, 6.4, 6.358904109589041)","(21.0, 32.0, 30.2)","(6.5, 8.6, 8.37142857142857)","(101.0, 410.0, 330.0)","(51.0, 70.0, 68.21428571428571)","(71.0, 100.0, 99.0)"
14-12-2022 19:09:08.212196,"(6.0, 6.8, 6.763636363636364)","(3.0, 3.75, 3.7108695652173913)","(51.0, 95.0, 83.88888888888889)","(4.4, 4.8, 4.657142857142857)","(31.0, 70.0, 68.63636363636364)","(5.5, 6.6, 6.358904109589041)","(21.0, 32.0, 30.2)","(6.5, 8.6, 8.37142857142857)","(101.0, 410.0, 330.0)","(51.0, 70.0, 68.21428571428571)","(71.0, 100.0, 99.0)"
14-12-2022 19:09:09.775731,"(6.0, 6.8, 6.7124999999999995)","(3.0, 3.75, 3.7153846153846155)","(51.0, 95.0, 75.0)","(4.4, 4.8, 4.657142857142857)","(31.0, 70.0, 70.45454545454545)","(5.5, 6.6, 6.358904109589041)","(21.0, 32.0, 29.866666666666667)","(6.5, 8.6, 8.37142857142857)","(101.0, 410.0, 330.0)","(51.0, 70.0, 68.21428571428571)","(71.0, 100.0, 99.0)"
