,Velocity Alexa,Heslea,Emerald Swift,Systems Down,Broombrae Blaze,Zipping Mork,Lektra Left
11-01-2023 19:41:45.723286,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:46.807014,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:47.889069,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:49.017004,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:50.153295,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:51.244994,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:52.282896,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:53.371839,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:54.544991,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:55.731181,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:56.885957,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:57.954327,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:41:59.049711,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:00.203076,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:01.341013,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:02.441988,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:03.535856,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:04.604273,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:05.735112,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:06.838713,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:07.868137,"(21.0, 90.0, 37.125)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.3)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:08.980951,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 9.65)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:10.143963,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 9.65)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:11.283842,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 9.65)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:12.449443,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 9.65)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:13.566145,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 12.120000000000001)","(9.0, 18.5, 10.9)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:14.576680,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 12.120000000000001)","(9.0, 18.5, 14.277777777777779)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:15.656529,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 14.899999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:16.864533,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 14.899999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:18.075131,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 14.1)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:19.146499,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:20.179404,"(21.0, 90.0, 66.5)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:21.304222,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:22.615025,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:23.803784,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:25.006339,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:26.180180,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.030000000000001)","(9.0, 18.5, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:27.365081,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.1875)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:28.551654,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:29.706518,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:30.858506,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:32.020400,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:33.255764,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:34.421882,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:35.586506,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:36.803921,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:37.929878,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:38.996520,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 11.5)","(9.0, 19.0, 10.6)","(19.0, 48.0, 32.25)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:40.070071,"(21.0, 90.0, 70.41666666666666)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 19.0, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:41.205199,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:42.328658,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:43.355861,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.059999999999999)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:44.414606,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 15.86)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:45.530061,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:46.662148,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:47.819221,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:49.083855,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:50.304658,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.2427272727272727)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:51.448439,"(21.0, 90.0, 64.62)","(1.85, 3.15, 2.0098076923076924)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:52.557736,"(21.0, 90.0, 64.62)","(1.85, 3.1, 2.2563636363636363)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:53.635695,"(21.0, 90.0, 64.62)","(1.85, 3.1, 2.2563636363636363)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:54.812639,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:55.998247,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:57.202484,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 5.175000000000001)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:58.462255,"(21.0, 90.0, 66.5)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 6.4, 4.28955223880597)","(4.8, 8.0, 5.875)"
11-01-2023 19:42:59.771554,"(21.0, 90.0, 66.5)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.2, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:01.054762,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:02.203416,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:03.432544,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:04.646317,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:05.945799,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:07.051410,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 28.615384615384613)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:08.270599,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 48.0, 31.25)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:09.477954,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 46.0, 31.25)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:10.705064,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 46.0, 31.25)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:11.912581,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 46.0, 31.25)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:13.094922,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 11.22)","(19.0, 46.0, 31.25)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:14.258337,"(21.0, 90.0, 64.62)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 10.66)","(9.0, 18.5, 10.9)","(19.0, 46.0, 33.6875)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:15.408073,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.196153846153846)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 12.957142857142857)","(19.0, 44.0, 27.8)","(4.0, 7.0, 5.592307692307692)","(4.8, 8.0, 5.875)"
11-01-2023 19:43:16.695197,"(21.0, 90.0, 27.77777777777778)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:17.921158,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:19.093456,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:20.285540,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:21.410573,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:22.596879,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:23.783864,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:24.922923,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:26.066153,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:27.229103,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:28.368987,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 11.690909090909091)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:29.447346,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 10.6)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
11-01-2023 19:43:30.756924,"(21.0, 90.0, 27.0)","(1.85, 3.05, 2.0913636363636363)","(10.0, 22.0, 10.6)","(9.0, 18.5, 11.379999999999999)","(19.0, 44.0, 27.8)","(4.0, 7.0, 4.428571428571429)","(4.8, 8.0, 6.111111111111111)"
