,Idealrockidealroll,Southshore Nz,Stormy Sanz,Military Man Nz,Kenya Nz,Cheddar Valley Nz,Sharmey,Rocks Arnt Pets,Kiavino Stride,Where Ya Bin Nz,Believe In Forever
08-01-2023 20:01:18.410395,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:19.507716,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:20.600316,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:21.697294,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:22.790214,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:23.875143,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 50.470588235294116)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:24.990971,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:26.075532,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:27.175788,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:28.253538,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:29.349754,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:30.449630,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:31.538066,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:32.661225,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 72.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:33.751311,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:34.869115,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 65.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:35.975857,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:37.059281,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:38.147967,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:39.259923,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:40.348771,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:41.447796,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:42.611482,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:43.768975,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:44.872329,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:46.045314,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.33333333333333)"
08-01-2023 20:01:47.174765,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 51.66666666666667)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.54545454545455)"
08-01-2023 20:01:48.283278,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.75)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 37.5)"
08-01-2023 20:01:49.431073,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 51.66666666666667)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 37.5)"
08-01-2023 20:01:50.513706,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.75)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 38.0)"
08-01-2023 20:01:51.591078,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.75)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 38.0)"
08-01-2023 20:01:52.670035,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.75)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 38.0)"
08-01-2023 20:01:53.800553,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.75)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 38.0)"
08-01-2023 20:01:54.956547,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 48.75)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 38.0)"
08-01-2023 20:01:56.047224,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 45.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 38.0)"
08-01-2023 20:01:57.184014,"(1.07, 1.19, 1.1853284671532847)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 45.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 38.0)"
08-01-2023 20:01:58.277610,"(1.07, 1.19, 1.1843859649122805)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 45.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 46.0, 39.0)"
08-01-2023 20:01:59.374865,"(1.07, 1.19, 1.1848387096774193)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 45.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 44.0, 39.0)"
08-01-2023 20:02:00.475446,"(1.07, 1.19, 1.1848387096774193)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 45.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 44.0, 39.0)"
08-01-2023 20:02:01.587787,"(1.07, 1.19, 1.1848387096774193)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 45.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 44.0, 39.0)"
08-01-2023 20:02:02.716250,"(1.07, 1.19, 1.1848387096774193)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 60.0, 49.54545454545455)","(51.0, 220.0, 202.5)","(19.0, 99999, 99990)","(18.0, 44.0, 39.0)"
08-01-2023 20:02:03.819512,"(1.07, 1.19, 1.1870588235294117)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 55.0, 49.22222222222222)","(51.0, 210.0, 190.0)","(19.0, 99999, 99990)","(18.0, 44.0, 40.0)"
08-01-2023 20:02:04.935730,"(1.07, 1.19, 1.1870588235294117)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 55.0, 49.22222222222222)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:06.017848,"(1.07, 1.19, 1.1870588235294117)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 55.0, 49.22222222222222)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:07.105440,"(1.07, 1.19, 1.187549019607843)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 55.0, 47.0)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:08.196808,"(1.07, 1.2, 1.1815369261477044)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 67.5)","(16.0, 55.0, 47.0)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:09.293230,"(1.07, 1.2, 1.1815369261477044)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 47.0)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:10.368498,"(1.07, 1.2, 1.1815369261477044)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 47.0)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:11.479246,"(1.07, 1.2, 1.1815369261477044)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:12.598711,"(1.07, 1.2, 1.1815369261477044)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:13.751097,"(1.07, 1.2, 1.1815369261477044)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:14.864105,"(1.07, 1.19, 1.1861111111111111)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:15.985020,"(1.07, 1.19, 1.1861111111111111)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:17.107331,"(1.07, 1.19, 1.1861111111111111)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 40.0)"
08-01-2023 20:02:18.278252,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 44.25)"
08-01-2023 20:02:19.406118,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 65.0)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:20.561310,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 65.0)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:21.683107,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 70.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:22.774532,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:23.884784,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:24.949216,"(1.07, 1.19, 1.1878695652173912)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:26.024135,"(1.07, 1.2, 1.1839610963748894)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:27.095881,"(1.07, 1.2, 1.1839610963748894)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:28.172206,"(1.07, 1.2, 1.1839610963748894)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:29.247726,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:30.345022,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(16.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(19.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:31.435614,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(17.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(20.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:32.554021,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(17.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(20.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:33.667593,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(17.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(20.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:34.782571,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(17.0, 55.0, 45.611111111111114)","(51.0, 220.0, 190.0)","(20.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
08-01-2023 20:02:35.874558,"(1.07, 1.2, 1.1836723672367235)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 75.0, 67.5)","(17.0, 55.0, 38.714285714285715)","(51.0, 220.0, 190.0)","(20.0, 99999, 99990)","(18.0, 46.0, 43.66666666666667)"
