,Feels Lika Boss,Doc Harvey,Waiting For You,Half Moon Beach,White Star Village,Im Alright Jack,Vieira,Mischievous Maggie,Our Modern Minnie,Impetuoso
439,"[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 221097), 31.0, 100.0]"
440,"[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 499612), 31.0, 100.0]"
441,"[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 806656), 31.0, 100.0]"
442,"[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 41, 148126), 31.0, 100.0]"
443,"[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 547077), 31.0, 100.0]"
444,"[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 876335), 31.0, 100.0]"
445,"[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 165212), 31.0, 100.0]"
446,"[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 475585), 31.0, 100.0]"
447,"[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 47, 748919), 31.0, 100.0]"
448,"[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 49, 45557), 31.0, 100.0]"
449,"[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 50, 392770), 31.0, 100.0]"
450,"[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 51, 675161), 31.0, 100.0]"
451,"[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 3, 52, 971334), 31.0, 100.0]"
452,"[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 18, 3, 54, 230301), 31.0, 100.0]"
453,"[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 3, 55, 504397), 31.0, 100.0]"
454,"[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 3, 56, 827854), 31.0, 100.0]"
455,"[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 3, 58, 128068), 31.0, 100.0]"
456,"[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 3, 59, 458523), 31.0, 100.0]"
457,"[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 0, 720790), 31.0, 100.0]"
458,"[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 2, 4748), 31.0, 100.0]"
459,"[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 3, 276165), 31.0, 100.0]"
460,"[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 4, 564227), 31.0, 100.0]"
461,"[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 5, 859933), 31.0, 100.0]"
462,"[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 7, 163134), 31.0, 100.0]"
463,"[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 8, 490865), 31.0, 100.0]"
464,"[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 9, 821867), 31.0, 100.0]"
465,"[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 11, 104421), 31.0, 90.0]"
466,"[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 12, 473647), 31.0, 90.0]"
467,"[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 13, 862560), 31.0, 100.0]"
468,"[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 15, 200822), 31.0, 100.0]"
469,"[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 544677), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 16, 545678), 31.0, 100.0]"
470,"[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 18, 4, 17, 922871), 31.0, 100.0]"
