,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:53:44.189383,"(15.0, 26.0, 25.612903225806452)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.981818181818182)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.51)","(8.5, 10.0, 9.896296296296295)","(51.0, 150.0, 139.0909090909091)"
12-01-2023 10:53:45.622478,"(15.0, 26.0, 25.612903225806452)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.9842105263157896)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.51)","(8.5, 10.0, 9.825)","(51.0, 150.0, 139.0909090909091)"
12-01-2023 10:53:47.039482,"(15.0, 26.0, 25.47826086956522)","(8.5, 11.0, 10.454545454545455)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.9884615384615385)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.51)","(8.5, 10.0, 9.719999999999999)","(51.0, 150.0, 120.0)"
12-01-2023 10:53:48.446437,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.454545454545455)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.699029126213594)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.9164383561643836)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.492857142857143)","(8.5, 10.0, 9.719999999999999)","(51.0, 150.0, 140.4)"
12-01-2023 10:53:49.859749,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.454545454545455)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.699029126213594)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 3.9164383561643836)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.492857142857143)","(8.5, 10.0, 9.719999999999999)","(51.0, 150.0, 140.4)"
12-01-2023 10:53:51.309434,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.454545454545455)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.629508196721313)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 3.9164383561643836)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.492857142857143)","(8.5, 10.0, 9.719999999999999)","(51.0, 150.0, 140.4)"
12-01-2023 10:53:52.778086,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.454545454545455)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.347826086956522)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.033333333333333)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.492857142857143)","(8.5, 10.0, 9.719999999999999)","(51.0, 150.0, 140.4)"
12-01-2023 10:53:54.155588,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.454545454545455)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.2)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.033333333333333)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.492857142857143)","(8.5, 10.0, 9.719999999999999)","(51.0, 140.0, 135.9090909090909)"
12-01-2023 10:53:55.494006,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.538461538461538)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.175438596491228)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.087837837837838)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.492857142857143)","(8.5, 10.0, 9.719999999999999)","(51.0, 140.0, 135.9090909090909)"
12-01-2023 10:53:56.828492,"(15.0, 26.0, 25.571428571428573)","(8.5, 11.0, 10.538461538461538)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.127659574468085)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.087837837837838)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.4772727272727275)","(8.5, 10.0, 9.719999999999999)","(51.0, 140.0, 110.0)"
12-01-2023 10:53:58.146522,"(15.0, 26.0, 25.47826086956522)","(8.5, 11.0, 10.538461538461538)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.127659574468085)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.087837837837838)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.4772727272727275)","(8.5, 10.0, 9.719999999999999)","(51.0, 140.0, 128.75)"
12-01-2023 10:53:59.597865,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.52)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.105263157894736)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.087837837837838)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.4772727272727275)","(8.5, 10.0, 9.766666666666667)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:01.031923,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.52)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.105263157894736)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.087837837837838)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.4772727272727275)","(8.5, 10.0, 9.766666666666667)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:02.359696,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.5, 8.4, 8.034782608695652)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.087837837837838)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.4772727272727275)","(8.5, 10.0, 8.825925925925926)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:03.887720,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.5, 8.4, 8.094545454545454)","(26.0, 42.0, 37.714285714285715)","(2.8, 4.1, 4.033333333333333)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.5)","(8.5, 9.0, 9.215384615384616)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:05.391474,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.5, 8.4, 8.094545454545454)","(26.0, 40.0, 37.714285714285715)","(2.8, 4.2, 4.033333333333333)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.5)","(8.5, 9.4, 9.11764705882353)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:06.987500,"(15.0, 26.0, 25.47826086956522)","(8.5, 11.0, 10.73076923076923)","(26.0, 36.0, 35.0)","(7.5, 8.4, 8.094545454545454)","(26.0, 40.0, 37.714285714285715)","(2.8, 4.2, 4.033333333333333)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.47)","(8.5, 9.4, 9.11764705882353)","(51.0, 140.0, 110.0)"
12-01-2023 10:54:08.540771,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.5, 10.73076923076923)","(26.0, 36.0, 35.0)","(7.5, 8.4, 8.094545454545454)","(26.0, 40.0, 37.714285714285715)","(2.8, 4.2, 4.05)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.47)","(8.5, 9.4, 9.16)","(51.0, 140.0, 135.5)"
12-01-2023 10:54:10.306398,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.5, 10.73076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.094545454545454)","(26.0, 40.0, 37.714285714285715)","(2.8, 4.2, 4.05)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.6025)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 135.5)"
12-01-2023 10:54:11.772792,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.5, 10.678571428571429)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.034782608695652)","(26.0, 40.0, 37.53846153846154)","(2.8, 4.2, 4.05)","(13.0, 28.0, 26.428571428571427)","(2.9, 3.65, 3.5785714285714287)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 135.5)"
12-01-2023 10:54:13.140857,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.4, 8.085714285714285)","(26.0, 40.0, 37.53846153846154)","(2.8, 4.2, 4.05)","(13.0, 27.0, 26.333333333333332)","(2.9, 3.6, 3.5785714285714287)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 135.5)"
12-01-2023 10:54:14.492436,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.2, 7.971428571428571)","(26.0, 40.0, 37.53846153846154)","(2.8, 4.2, 4.05)","(13.0, 28.0, 26.333333333333332)","(2.9, 3.6, 3.5785714285714287)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 135.5)"
12-01-2023 10:54:15.876130,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.2, 7.72)","(26.0, 40.0, 37.53846153846154)","(2.8, 4.2, 4.05)","(13.0, 28.0, 26.333333333333332)","(2.9, 3.6, 3.5904255319148937)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 135.5)"
12-01-2023 10:54:17.258333,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.2, 7.771428571428571)","(26.0, 40.0, 37.53846153846154)","(2.8, 4.2, 4.08)","(13.0, 28.0, 26.333333333333332)","(2.9, 3.6, 3.5789473684210527)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:18.660444,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.5, 8.0, 7.771428571428571)","(26.0, 40.0, 37.714285714285715)","(2.8, 4.2, 4.08)","(13.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.57875)","(8.5, 9.4, 9.186666666666667)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:19.935275,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.771428571428571)","(31.0, 40.0, 37.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.57875)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:21.188434,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.771428571428571)","(31.0, 40.0, 37.53846153846154)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5984374999999997)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:22.559170,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.771428571428571)","(31.0, 40.0, 37.53846153846154)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5984374999999997)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:24.066309,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.644444444444444)","(31.0, 40.0, 37.53846153846154)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5984374999999997)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:25.356665,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.644444444444444)","(31.0, 40.0, 37.53846153846154)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.6016129032258064)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:26.709956,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.644444444444444)","(31.0, 40.0, 37.53846153846154)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.6159090909090907)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 133.07692307692307)"
12-01-2023 10:54:28.130887,"(15.0, 26.0, 25.636363636363637)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.733333333333333)","(31.0, 40.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5999999999999996)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:29.480766,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.733333333333333)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5999999999999996)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:30.954614,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.733333333333333)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5999999999999996)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:32.293554,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.733333333333333)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5999999999999996)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:33.657901,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.733333333333333)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5999999999999996)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:35.064390,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.733333333333333)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 26.333333333333332)","(2.9, 3.65, 3.5999999999999996)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:36.547662,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.68)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 28.0, 25.526315789473685)","(2.9, 3.65, 3.625609756097561)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 131.42857142857142)"
12-01-2023 10:54:37.906721,"(15.0, 26.0, 25.647058823529413)","(8.5, 11.0, 10.678571428571429)","(26.0, 36.0, 35.0)","(7.0, 8.0, 7.3999999999999995)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 27.0, 25.526315789473685)","(2.9, 3.65, 3.6329268292682926)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:39.230512,"(15.0, 26.0, 25.7)","(8.5, 11.5, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.0, 7.6, 7.3428571428571425)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 27.0, 25.57142857142857)","(2.9, 3.65, 3.6329268292682926)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:40.542762,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.0, 7.6, 7.3428571428571425)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 26.0, 25.57142857142857)","(2.9, 3.65, 3.6329268292682926)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:41.775920,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.0, 7.6, 7.3428571428571425)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.08)","(14.0, 26.0, 25.57142857142857)","(2.9, 3.65, 3.6329268292682926)","(8.5, 9.4, 9.23157894736842)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:42.999365,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.0, 7.6, 7.319999999999999)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.070588235294117)","(14.0, 26.0, 25.57142857142857)","(2.9, 3.65, 3.62906976744186)","(8.5, 9.4, 9.22)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:44.272892,"(15.0, 26.0, 25.63157894736842)","(8.5, 11.0, 10.612903225806452)","(26.0, 36.0, 35.0)","(7.0, 7.6, 7.319999999999999)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.070588235294117)","(14.0, 26.0, 25.333333333333332)","(2.9, 3.65, 3.62906976744186)","(8.5, 9.4, 9.243478260869566)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:45.552223,"(15.0, 26.0, 25.545454545454547)","(8.5, 11.0, 10.826086956521738)","(26.0, 36.0, 35.0)","(7.0, 7.6, 7.075)","(31.0, 38.0, 35.714285714285715)","(2.9, 4.2, 4.070588235294117)","(14.0, 26.0, 25.333333333333332)","(2.9, 3.65, 3.6166666666666667)","(8.5, 9.4, 9.243478260869566)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:46.839044,"(15.0, 26.0, 25.545454545454547)","(8.5, 11.0, 10.625)","(26.0, 36.0, 33.333333333333336)","(7.0, 7.6, 7.384615384615384)","(31.0, 38.0, 36.0)","(2.9, 4.2, 4.124137931034483)","(14.0, 26.0, 25.333333333333332)","(2.9, 3.65, 3.6275)","(8.5, 9.4, 9.311111111111112)","(51.0, 140.0, 113.33333333333333)"
12-01-2023 10:54:48.141644,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.625)","(26.0, 36.0, 35.2)","(7.0, 7.6, 7.384615384615384)","(31.0, 38.0, 36.0)","(2.9, 4.2, 4.15)","(14.0, 26.0, 25.333333333333332)","(2.9, 3.65, 3.6166666666666667)","(8.5, 9.4, 9.311111111111112)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:49.398256,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.625)","(26.0, 36.0, 35.2)","(7.0, 7.6, 7.384615384615384)","(31.0, 38.0, 35.84615384615385)","(2.9, 4.2, 4.138181818181819)","(14.0, 26.0, 25.333333333333332)","(2.9, 3.65, 3.610869565217391)","(8.5, 9.4, 9.11111111111111)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:50.613334,"(15.0, 26.0, 25.263157894736842)","(8.5, 11.0, 10.625)","(26.0, 36.0, 35.2)","(7.0, 7.6, 7.384615384615384)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.2375)","(14.0, 26.0, 25.333333333333332)","(2.9, 3.65, 3.6189655172413793)","(8.5, 9.2, 9.181818181818182)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:51.908387,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.625)","(26.0, 36.0, 35.2)","(7.0, 7.6, 7.4)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.2615384615384615)","(14.0, 26.0, 23.7)","(2.9, 3.65, 3.6189655172413793)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 136.0)"
12-01-2023 10:54:53.218642,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.833333333333334)","(26.0, 36.0, 35.2)","(7.0, 7.6, 7.4)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.2615384615384615)","(14.0, 25.0, 23.555555555555557)","(2.9, 3.65, 3.6189655172413793)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 130.5263157894737)"
12-01-2023 10:54:54.602854,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.833333333333334)","(26.0, 36.0, 35.333333333333336)","(7.0, 7.6, 7.4)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.268085106382978)","(14.0, 25.0, 23.454545454545453)","(2.9, 3.65, 3.6189655172413793)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:55.871873,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.882352941176471)","(26.0, 36.0, 35.333333333333336)","(7.0, 7.6, 7.4)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.268085106382978)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.65, 3.6285714285714286)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 128.75)"
12-01-2023 10:54:57.125099,"(15.0, 26.0, 25.391304347826086)","(8.5, 11.0, 10.882352941176471)","(26.0, 36.0, 34.857142857142854)","(7.0, 7.6, 7.472727272727273)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.274137931034483)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.65, 3.6153846153846154)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 131.0)"
12-01-2023 10:54:58.499468,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.9)","(26.0, 36.0, 34.857142857142854)","(7.0, 7.6, 7.472727272727273)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.274137931034483)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.65, 3.5807692307692305)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 136.25)"
12-01-2023 10:54:59.800968,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.9)","(26.0, 36.0, 34.666666666666664)","(7.0, 7.6, 7.472727272727273)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.274137931034483)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.65, 3.5807692307692305)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 136.25)"
12-01-2023 10:55:01.094504,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.923076923076923)","(26.0, 36.0, 33.6)","(7.0, 7.6, 7.472727272727273)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.27)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.65, 3.5807692307692305)","(8.5, 9.4, 9.057142857142857)","(51.0, 140.0, 136.25)"
12-01-2023 10:55:02.404797,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.91304347826087)","(26.0, 36.0, 33.6)","(7.0, 7.6, 7.472727272727273)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.232)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.65, 3.5807692307692305)","(8.5, 9.4, 9.04)","(51.0, 140.0, 136.25)"
12-01-2023 10:55:03.652427,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.91304347826087)","(26.0, 36.0, 33.6)","(7.0, 7.6, 7.472727272727273)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.232)","(14.0, 24.0, 23.4)","(2.9, 3.65, 3.59)","(8.5, 9.2, 9.04)","(51.0, 140.0, 136.25)"
12-01-2023 10:55:04.922069,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.91304347826087)","(26.0, 36.0, 33.6)","(7.0, 7.6, 7.509677419354839)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.232)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.59)","(8.5, 9.2, 9.04)","(51.0, 140.0, 136.25)"
12-01-2023 10:55:06.313220,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.91304347826087)","(26.0, 36.0, 33.6)","(7.0, 7.6, 7.509677419354839)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.236363636363636)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.59)","(8.5, 9.2, 9.04)","(51.0, 140.0, 136.25)"
12-01-2023 10:55:07.611704,"(15.0, 26.0, 25.65)","(8.5, 11.0, 10.76)","(26.0, 36.0, 33.6)","(7.0, 7.6, 7.8545454545454545)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.331645569620253)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.5966666666666667)","(8.5, 9.2, 8.88)","(51.0, 140.0, 135.3846153846154)"
12-01-2023 10:55:09.059254,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.76)","(26.0, 36.0, 33.6)","(7.0, 8.0, 7.868493150684931)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.331645569620253)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.5828571428571427)","(8.5, 9.2, 8.88)","(51.0, 140.0, 129.41176470588235)"
12-01-2023 10:55:10.387826,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.76)","(26.0, 36.0, 33.6)","(7.0, 8.0, 7.868493150684931)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.331645569620253)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.5828571428571427)","(8.5, 9.2, 8.88)","(51.0, 140.0, 129.41176470588235)"
12-01-2023 10:55:11.768807,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.76)","(26.0, 36.0, 33.6)","(7.0, 8.0, 7.868493150684931)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.4, 4.292125984251968)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.5875)","(8.5, 9.2, 8.88)","(51.0, 140.0, 129.41176470588235)"
12-01-2023 10:55:13.287558,"(15.0, 26.0, 25.714285714285715)","(8.5, 11.0, 10.76)","(26.0, 36.0, 31.636363636363637)","(7.0, 8.0, 7.868493150684931)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.292753623188406)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.5875)","(8.5, 9.2, 8.88)","(51.0, 140.0, 129.41176470588235)"
12-01-2023 10:55:14.959846,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.857142857142858)","(26.0, 36.0, 29.3125)","(7.0, 8.0, 7.868493150684931)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.292753623188406)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.518918918918919)","(8.5, 9.2, 8.88)","(51.0, 140.0, 129.41176470588235)"
