,Opawa Nicky,Homebush Benji,Elodie,Is That Toby,Homebush Matty,Hurunui Mouse,Go Again,Laxmans Ganguly
06-01-2023 09:32:30.013161,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:31.051523,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:32.067442,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:33.090518,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:34.104158,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:35.088146,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755301204819277)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:36.090417,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755301204819277)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:37.068975,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755301204819277)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:38.053377,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7698373983739835)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:39.037057,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7698373983739835)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:40.016908,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7698373983739835)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:40.976887,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7698373983739835)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:41.957527,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7698373983739835)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:42.905934,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7147126436781606)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:43.901710,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7147126436781606)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:44.852770,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7147126436781606)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:45.820047,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7147126436781606)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:46.796884,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7147126436781606)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:47.789665,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7147126436781606)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:48.760272,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:49.800423,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:50.821341,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.7139080459770115)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:51.808005,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:52.868141,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:53.859558,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:54.869492,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:55.874008,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:56.894209,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:57.921055,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:58.926589,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:32:59.944489,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:00.931731,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:01.929023,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:02.917603,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:03.916787,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:04.916958,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:05.890814,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:06.863834,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:07.830452,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:08.820866,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:09.804202,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:10.821578,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:11.829917,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:12.795676,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:13.804673,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:14.862420,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:15.865855,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.755722891566265)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:16.855835,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:17.873399,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:18.869440,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:19.851696,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:20.815645,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:21.765702,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:22.717490,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:23.704761,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:24.690733,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:25.687370,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:26.657534,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:27.691531,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:28.689851,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:29.673449,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:30.669223,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:31.671173,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:32.682093,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:33.695732,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:34.693700,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:35.693826,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:36.747338,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:37.742506,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:38.747898,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:39.804570,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:40.771841,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:41.806355,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:42.782422,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:43.836839,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:44.856028,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:45.867685,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
06-01-2023 09:33:46.887225,"(5.5, 15.0, 14.085714285714285)","(20.0, 180.0, 94.76470588235294)","(1.75, 2.8, 2.52)","(15.0, 80.0, 71.6875)","(26.0, 230.0, 106.39999999999999)","(18.0, 180.0, 95.14285714285714)","(3.7, 6.4, 5.933333333333334)","(10.0, 21.0, 19.71111111111111)"
