,Vintage Fame,Montana Grace,Buckle Up Kenzie,Old News,Thumping,Rojo Diamond,Panama Dance
10-01-2023 12:20:33.461556,"(3.6, 5.0, 4.945454545454545)","(81.0, 190.0, 183.0)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.0, 9.86857142857143)","(21.0, 28.0, 25.25)","(1.9, 2.26, 2.2730232558139534)","(41.0, 200.0, 147.5)"
10-01-2023 12:20:34.687745,"(3.7, 4.6, 4.514925373134329)","(81.0, 190.0, 178.33333333333331)","(4.2, 5.1, 4.8375)","(8.5, 11.0, 10.51923076923077)","(21.0, 28.0, 25.25)","(1.9, 2.28, 2.2754545454545454)","(41.0, 200.0, 185.0)"
10-01-2023 12:20:36.018082,"(3.7, 4.6, 4.539655172413793)","(81.0, 190.0, 178.33333333333331)","(4.2, 4.9, 5.004761904761905)","(8.5, 11.0, 9.703703703703704)","(21.0, 28.0, 25.857142857142858)","(1.9, 2.28, 2.2857142857142856)","(41.0, 200.0, 185.71428571428572)"
10-01-2023 12:20:37.231807,"(3.7, 4.6, 4.5540540540540535)","(81.0, 190.0, 178.33333333333331)","(4.2, 5.1, 5.00625)","(8.5, 11.0, 9.333333333333332)","(21.0, 28.0, 26.166666666666668)","(1.9, 2.3, 2.293846153846154)","(41.0, 200.0, 175.0)"
10-01-2023 12:20:38.616301,"(3.7, 4.6, 4.552631578947368)","(81.0, 190.0, 183.0)","(4.2, 5.1, 5.00625)","(8.5, 11.0, 9.333333333333332)","(21.0, 28.0, 26.166666666666668)","(1.9, 2.34, 2.32)","(41.0, 200.0, 185.71428571428572)"
10-01-2023 12:20:39.815111,"(3.7, 4.6, 4.552631578947368)","(81.0, 190.0, 183.0)","(4.2, 5.1, 5.00625)","(8.5, 11.0, 9.333333333333332)","(21.0, 28.0, 26.166666666666668)","(1.9, 2.36, 2.312307692307692)","(41.0, 200.0, 187.5)"
10-01-2023 12:20:40.920890,"(3.7, 4.6, 4.545454545454545)","(81.0, 190.0, 178.33333333333331)","(4.2, 5.1, 5.00625)","(8.5, 11.0, 9.333333333333332)","(21.0, 28.0, 26.166666666666668)","(1.9, 2.34, 2.312307692307692)","(41.0, 200.0, 187.5)"
10-01-2023 12:20:41.959324,"(3.7, 4.6, 4.314285714285714)","(81.0, 190.0, 176.0)","(4.2, 5.1, 5.007142857142857)","(8.5, 11.0, 9.653846153846153)","(21.0, 28.0, 25.857142857142858)","(1.9, 2.34, 2.314285714285714)","(41.0, 200.0, 191.66666666666669)"
10-01-2023 12:20:42.967555,"(3.7, 4.6, 4.54375)","(81.0, 190.0, 183.63636363636363)","(4.2, 5.1, 5.007142857142857)","(8.5, 11.0, 9.653846153846153)","(21.0, 28.0, 25.857142857142858)","(1.9, 2.34, 2.314285714285714)","(51.0, 200.0, 155.0)"
10-01-2023 12:20:44.012572,"(3.7, 4.6, 4.54375)","(81.0, 190.0, 178.33333333333331)","(4.0, 5.1, 5.008333333333333)","(8.0, 10.5, 9.65625)","(21.0, 28.0, 25.857142857142858)","(1.9, 2.34, 2.313333333333333)","(51.0, 200.0, 147.05882352941177)"
10-01-2023 12:20:45.124744,"(3.7, 4.6, 4.54375)","(81.0, 190.0, 183.63636363636363)","(4.0, 5.1, 5.008333333333333)","(8.0, 10.5, 9.65625)","(21.0, 28.0, 25.857142857142858)","(1.9, 2.34, 2.36)","(51.0, 200.0, 130.76923076923077)"
10-01-2023 12:20:46.220349,"(3.7, 4.6, 4.54375)","(81.0, 190.0, 176.0)","(4.0, 5.1, 5.008333333333333)","(8.0, 10.5, 10.05)","(21.0, 28.0, 25.77777777777778)","(1.9, 2.38, 2.2459504132231407)","(51.0, 200.0, 130.76923076923077)"
10-01-2023 12:20:47.288495,"(3.7, 4.6, 4.551351351351351)","(81.0, 190.0, 176.0)","(4.0, 5.1, 5.05)","(8.0, 10.5, 9.46875)","(21.0, 28.0, 25.692307692307693)","(1.9, 2.28, 2.2608547008547006)","(51.0, 200.0, 147.05882352941177)"
10-01-2023 12:20:48.327765,"(3.7, 4.6, 4.546666666666667)","(81.0, 190.0, 183.0)","(4.0, 5.3, 5.216666666666667)","(8.0, 10.5, 9.46875)","(21.0, 28.0, 25.692307692307693)","(1.9, 2.28, 2.240347826086957)","(51.0, 200.0, 130.76923076923077)"
10-01-2023 12:20:49.429793,"(3.7, 4.6, 4.488235294117647)","(81.0, 190.0, 176.0)","(4.0, 5.6, 5.415)","(8.0, 10.5, 9.484615384615385)","(21.0, 28.0, 25.692307692307693)","(1.9, 2.28, 2.2254545454545456)","(51.0, 200.0, 130.76923076923077)"
10-01-2023 12:20:50.473327,"(3.6, 4.6, 4.5025641025641026)","(81.0, 190.0, 176.0)","(4.0, 5.7, 5.503448275862069)","(8.0, 10.5, 9.484615384615385)","(21.0, 28.0, 25.692307692307693)","(1.9, 2.26, 2.2328571428571427)","(51.0, 200.0, 147.05882352941177)"
10-01-2023 12:20:51.748079,"(3.6, 4.6, 4.507317073170731)","(81.0, 190.0, 176.0)","(4.0, 5.6, 5.4375)","(8.0, 10.5, 9.88)","(21.0, 28.0, 25.692307692307693)","(1.9, 2.26, 2.2293333333333334)","(51.0, 200.0, 118.18181818181819)"
10-01-2023 12:20:52.909972,"(3.6, 4.6, 4.507317073170731)","(81.0, 190.0, 176.0)","(4.0, 5.5, 5.496774193548387)","(8.0, 10.0, 9.7)","(21.0, 28.0, 25.1875)","(1.9, 2.24, 2.161237113402062)","(51.0, 200.0, 118.18181818181819)"
10-01-2023 12:20:54.022356,"(3.6, 4.8, 4.59)","(81.0, 190.0, 176.0)","(4.0, 5.7, 5.5777777777777775)","(8.0, 10.0, 9.529411764705882)","(21.0, 28.0, 25.1875)","(1.9, 2.2, 2.148695652173913)","(51.0, 200.0, 110.0)"
10-01-2023 12:20:55.169328,"(3.6, 4.8, 4.719230769230769)","(81.0, 190.0, 183.0)","(4.0, 5.6, 5.55)","(8.0, 10.5, 9.557142857142857)","(21.0, 28.0, 25.1875)","(1.9, 2.18, 2.1571428571428575)","(51.0, 200.0, 118.18181818181819)"
10-01-2023 12:20:56.396926,"(3.6, 4.8, 4.66)","(81.0, 190.0, 183.0)","(4.0, 5.6, 5.581818181818181)","(8.0, 10.5, 9.557142857142857)","(21.0, 28.0, 24.666666666666668)","(1.9, 2.18, 2.1414285714285715)","(51.0, 200.0, 130.76923076923077)"
10-01-2023 12:20:57.523586,"(3.6, 4.8, 4.752941176470588)","(81.0, 190.0, 183.0)","(4.0, 5.6, 5.496774193548387)","(8.0, 10.5, 9.569230769230769)","(21.0, 28.0, 24.470588235294116)","(1.9, 2.18, 2.1285714285714286)","(51.0, 200.0, 130.76923076923077)"
10-01-2023 12:20:58.635282,"(3.6, 4.9, 4.72608695652174)","(81.0, 190.0, 182.22222222222223)","(4.2, 5.7, 5.496774193548387)","(8.0, 10.5, 9.827777777777778)","(21.0, 28.0, 26.0)","(1.9, 2.14, 2.125)","(51.0, 200.0, 135.71428571428572)"
10-01-2023 12:20:59.853241,"(3.6, 4.9, 4.74)","(81.0, 190.0, 175.0)","(4.2, 5.7, 5.595000000000001)","(8.0, 10.5, 9.799999999999999)","(21.0, 28.0, 25.333333333333332)","(1.9, 2.14, 2.1525000000000003)","(51.0, 200.0, 150.0)"
10-01-2023 12:21:00.851689,"(3.6, 4.9, 4.808695652173913)","(81.0, 230.0, 180.0)","(4.2, 5.7, 5.595000000000001)","(8.0, 10.5, 9.799999999999999)","(21.0, 28.0, 25.333333333333332)","(1.9, 2.16, 2.1452631578947368)","(51.0, 200.0, 150.0)"
10-01-2023 12:21:01.935866,"(3.6, 4.9, 4.828571428571429)","(81.0, 230.0, 180.0)","(4.2, 5.7, 5.663636363636364)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.18, 2.143076923076923)","(51.0, 200.0, 150.0)"
10-01-2023 12:21:02.989455,"(3.6, 4.9, 4.828571428571429)","(81.0, 190.0, 160.0)","(4.2, 5.7, 5.642857142857143)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.18, 2.149)","(51.0, 200.0, 150.0)"
10-01-2023 12:21:04.056557,"(3.6, 4.9, 4.856521739130435)","(81.0, 190.0, 160.0)","(4.2, 5.7, 5.666666666666667)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.2, 2.146086956521739)","(51.0, 200.0, 150.0)"
10-01-2023 12:21:05.171404,"(3.6, 4.9, 4.856521739130435)","(81.0, 190.0, 160.0)","(4.2, 5.7, 5.676470588235294)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.18, 2.1325000000000003)","(51.0, 200.0, 166.66666666666669)"
10-01-2023 12:21:06.290583,"(3.6, 4.9, 4.863636363636364)","(81.0, 190.0, 160.0)","(4.2, 5.7, 5.676470588235294)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.14, 2.143076923076923)","(51.0, 200.0, 166.66666666666669)"
10-01-2023 12:21:07.404085,"(3.6, 4.9, 4.856521739130435)","(81.0, 190.0, 160.0)","(4.2, 5.7, 5.676470588235294)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.18, 2.143076923076923)","(51.0, 200.0, 166.66666666666669)"
10-01-2023 12:21:08.498883,"(3.6, 5.0, 4.984210526315789)","(81.0, 110.0, 101.84210526315789)","(4.2, 5.7, 5.633333333333333)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.18, 2.1416)","(51.0, 200.0, 166.66666666666669)"
10-01-2023 12:21:09.527182,"(3.6, 4.9, 4.889473684210527)","(81.0, 110.0, 101.05263157894737)","(4.2, 5.6, 5.572222222222222)","(8.0, 10.5, 9.825)","(21.0, 28.0, 25.333333333333332)","(1.85, 2.2, 2.171764705882353)","(51.0, 200.0, 166.66666666666669)"
10-01-2023 12:21:10.549771,"(3.6, 4.9, 4.866666666666667)","(81.0, 110.0, 101.05263157894737)","(4.2, 5.3, 5.25)","(8.0, 10.5, 9.84375)","(21.0, 28.0, 26.285714285714285)","(1.85, 2.18, 2.1723076923076925)","(51.0, 200.0, 128.0)"
10-01-2023 12:21:11.495665,"(3.7, 5.1, 4.93076923076923)","(81.0, 110.0, 102.91666666666667)","(4.2, 5.3, 5.2875)","(8.0, 10.5, 9.9375)","(19.0, 28.0, 26.736842105263158)","(1.85, 2.18, 2.166666666666667)","(51.0, 200.0, 175.0)"
10-01-2023 12:21:12.521025,"(3.7, 5.1, 4.9363636363636365)","(81.0, 140.0, 135.55555555555554)","(4.2, 5.3, 5.293939393939394)","(8.0, 10.5, 10.05)","(19.0, 28.0, 26.956521739130434)","(1.85, 2.22, 2.1975000000000002)","(51.0, 200.0, 170.58823529411765)"
10-01-2023 12:21:13.544861,"(3.7, 5.1, 5.022222222222222)","(81.0, 150.0, 144.44444444444446)","(4.2, 5.3, 5.26875)","(8.0, 10.5, 10.05)","(19.0, 28.0, 26.956521739130434)","(1.85, 2.2, 2.17875)","(51.0, 200.0, 151.42857142857144)"
10-01-2023 12:21:14.641201,"(3.7, 5.1, 5.026666666666666)","(81.0, 150.0, 144.44444444444446)","(4.2, 5.3, 5.274193548387097)","(8.0, 10.5, 10.05)","(19.0, 28.0, 26.956521739130434)","(1.85, 2.18, 2.16)","(51.0, 190.0, 161.875)"
10-01-2023 12:21:15.750348,"(3.7, 5.1, 5.041666666666666)","(81.0, 150.0, 144.44444444444446)","(4.2, 5.3, 5.274193548387097)","(8.0, 10.5, 10.05)","(19.0, 28.0, 26.956521739130434)","(1.85, 2.18, 2.16)","(51.0, 190.0, 163.52941176470588)"
10-01-2023 12:21:16.806660,"(3.7, 5.1, 5.041666666666666)","(81.0, 150.0, 144.44444444444446)","(4.2, 5.3, 5.275757575757575)","(8.0, 10.5, 10.05)","(19.0, 28.0, 26.956521739130434)","(1.85, 2.18, 2.166666666666667)","(51.0, 190.0, 158.1818181818182)"
10-01-2023 12:21:17.804009,"(3.7, 5.1, 5.041666666666666)","(81.0, 150.0, 144.44444444444446)","(4.2, 5.2, 5.185294117647059)","(8.0, 10.5, 10.064516129032258)","(19.0, 28.0, 26.956521739130434)","(1.85, 2.18, 2.166666666666667)","(51.0, 180.0, 142.66666666666666)"
10-01-2023 12:21:18.811579,"(3.7, 5.0, 4.912698412698413)","(81.0, 150.0, 142.85714285714286)","(4.2, 5.2, 5.185294117647059)","(8.0, 10.5, 10.022727272727273)","(19.0, 28.0, 26.22222222222222)","(1.85, 2.18, 2.17)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:19.848816,"(3.7, 4.9, 4.893750000000001)","(81.0, 150.0, 143.75)","(4.2, 5.2, 5.185714285714286)","(8.0, 10.5, 10.047058823529412)","(19.0, 28.0, 26.22222222222222)","(1.85, 2.18, 2.1694736842105264)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:20.939014,"(3.8, 4.9, 4.894444444444445)","(81.0, 150.0, 143.75)","(4.2, 5.2, 5.185294117647059)","(8.0, 10.5, 9.676923076923076)","(19.0, 28.0, 26.22222222222222)","(1.85, 2.18, 2.1923076923076925)","(51.0, 180.0, 129.0909090909091)"
10-01-2023 12:21:22.036774,"(3.8, 5.0, 4.9035714285714285)","(81.0, 160.0, 135.0)","(4.2, 5.2, 5.196875)","(8.0, 9.6, 10.01875)","(19.0, 28.0, 27.36842105263158)","(1.85, 2.2, 2.176)","(51.0, 180.0, 121.81818181818181)"
10-01-2023 12:21:23.129603,"(3.8, 4.9, 4.892857142857143)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.256756756756756)","(8.0, 10.5, 10.01)","(19.0, 28.0, 27.36842105263158)","(1.85, 2.18, 2.180952380952381)","(51.0, 180.0, 126.66666666666667)"
10-01-2023 12:21:24.197780,"(3.8, 4.9, 4.887096774193549)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.258823529411765)","(8.0, 10.5, 10.057894736842107)","(19.0, 28.0, 26.22222222222222)","(1.85, 2.2, 2.1750000000000003)","(51.0, 180.0, 126.66666666666667)"
10-01-2023 12:21:25.255028,"(3.8, 4.9, 4.876744186046512)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.261111111111111)","(8.0, 10.5, 10.123076923076923)","(19.0, 28.0, 27.076923076923077)","(1.85, 2.18, 2.1851851851851856)","(51.0, 180.0, 117.77777777777777)"
10-01-2023 12:21:26.251183,"(3.8, 4.9, 4.875609756097561)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 10.123076923076923)","(19.0, 28.0, 26.58823529411765)","(1.85, 2.2, 2.190909090909091)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:27.264283,"(3.8, 4.9, 4.875609756097561)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 10.176923076923078)","(19.0, 28.0, 26.58823529411765)","(1.85, 2.2, 2.1812500000000004)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:28.213529,"(3.8, 4.9, 4.875609756097561)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 10.176923076923078)","(19.0, 28.0, 26.5)","(1.85, 2.2, 2.1812500000000004)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:29.246711,"(3.8, 4.9, 4.85)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 9.975000000000001)","(19.0, 28.0, 26.153846153846153)","(1.85, 2.2, 2.174545454545455)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:30.304531,"(3.8, 4.9, 4.886666666666667)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293939393939394)","(8.0, 10.5, 9.975000000000001)","(19.0, 28.0, 27.142857142857142)","(1.85, 2.18, 2.174545454545455)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:31.332130,"(3.8, 5.0, 4.9009345794392525)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 10.3875)","(19.0, 28.0, 27.142857142857142)","(1.85, 2.18, 2.17)","(51.0, 180.0, 124.0)"
10-01-2023 12:21:32.319808,"(3.8, 5.0, 4.9009345794392525)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 9.986666666666666)","(19.0, 28.0, 27.142857142857142)","(1.85, 2.18, 2.174545454545455)","(51.0, 180.0, 149.0909090909091)"
10-01-2023 12:21:33.248509,"(3.8, 5.0, 4.9009345794392525)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.293548387096774)","(8.0, 10.5, 9.986666666666666)","(19.0, 28.0, 27.142857142857142)","(1.85, 2.18, 2.1438297872340426)","(51.0, 180.0, 149.0909090909091)"
10-01-2023 12:21:34.229551,"(3.8, 5.0, 4.9009345794392525)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.210204081632654)","(8.0, 10.5, 9.84)","(19.0, 28.0, 27.0)","(1.85, 2.16, 2.154666666666667)","(51.0, 180.0, 149.0909090909091)"
10-01-2023 12:21:35.305049,"(3.8, 5.0, 4.9009345794392525)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.233928571428572)","(8.0, 10.5, 9.986666666666666)","(19.0, 28.0, 27.058823529411764)","(1.85, 2.16, 2.166666666666667)","(51.0, 180.0, 160.625)"
10-01-2023 12:21:36.442415,"(3.8, 5.0, 4.900980392156863)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.233928571428572)","(8.0, 10.5, 10.028571428571428)","(19.0, 28.0, 26.0)","(1.85, 2.18, 2.1766666666666667)","(51.0, 170.0, 145.55555555555554)"
10-01-2023 12:21:37.554059,"(3.8, 5.0, 4.900980392156863)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.233928571428572)","(8.0, 10.5, 9.986666666666666)","(19.0, 28.0, 26.08)","(1.85, 2.18, 2.167777777777778)","(51.0, 160.0, 130.0)"
10-01-2023 12:21:38.573987,"(3.8, 5.0, 4.900980392156863)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.233928571428572)","(8.0, 10.5, 9.947368421052632)","(19.0, 28.0, 25.5625)","(1.85, 2.18, 2.167777777777778)","(51.0, 160.0, 130.0)"
10-01-2023 12:21:39.687776,"(3.8, 5.0, 4.900980392156863)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.233928571428572)","(8.0, 10.5, 9.947368421052632)","(19.0, 28.0, 25.5625)","(1.85, 2.18, 2.151111111111111)","(51.0, 160.0, 130.0)"
10-01-2023 12:21:40.917486,"(3.8, 5.0, 4.900840336134454)","(81.0, 160.0, 135.0)","(4.2, 5.4, 5.242857142857143)","(8.0, 10.5, 10.08)","(19.0, 28.0, 26.142857142857142)","(1.85, 2.16, 2.173714285714286)","(51.0, 160.0, 106.0)"
10-01-2023 12:21:42.103500,"(3.8, 5.0, 4.921428571428572)","(81.0, 160.0, 135.0)","(4.2, 5.3, 5.242857142857143)","(8.0, 10.5, 10.096153846153847)","(19.0, 28.0, 25.5625)","(1.85, 2.18, 2.170769230769231)","(51.0, 160.0, 125.0)"
10-01-2023 12:21:43.286041,"(3.8, 5.0, 4.910169491525424)","(81.0, 160.0, 109.33333333333333)","(4.2, 5.3, 5.177941176470588)","(8.0, 10.5, 10.125)","(19.0, 28.0, 25.705882352941178)","(1.85, 2.18, 2.1741176470588237)","(51.0, 150.0, 125.0)"
10-01-2023 12:21:44.468882,"(3.8, 5.0, 4.912396694214876)","(81.0, 170.0, 109.33333333333333)","(4.4, 5.2, 5.2444444444444445)","(8.0, 10.5, 10.522727272727273)","(19.0, 28.0, 26.285714285714285)","(1.85, 2.18, 2.1774358974358976)","(51.0, 150.0, 110.0)"
10-01-2023 12:21:45.682779,"(3.8, 4.8, 4.771428571428571)","(81.0, 170.0, 114.28571428571429)","(4.4, 5.3, 5.246715328467154)","(8.0, 11.0, 10.361702127659575)","(19.0, 28.0, 26.285714285714285)","(1.85, 2.18, 2.1766666666666667)","(51.0, 160.0, 110.0)"
10-01-2023 12:21:46.851664,"(3.8, 4.8, 4.771428571428571)","(81.0, 170.0, 114.28571428571429)","(4.4, 5.4, 5.247407407407407)","(8.0, 11.0, 10.107142857142858)","(19.0, 28.0, 26.5)","(1.85, 2.18, 2.1882926829268294)","(51.0, 160.0, 110.0)"
10-01-2023 12:21:48.000328,"(3.8, 4.9, 4.808695652173913)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.245112781954887)","(8.0, 10.5, 9.893333333333334)","(19.0, 28.0, 26.5)","(1.85, 2.2, 2.183809523809524)","(51.0, 160.0, 143.125)"
10-01-2023 12:21:49.133271,"(3.8, 4.9, 4.815)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.245112781954887)","(8.0, 10.5, 9.964705882352941)","(19.0, 28.0, 26.5)","(1.85, 2.2, 2.183809523809524)","(51.0, 150.0, 125.0)"
10-01-2023 12:21:50.368374,"(3.8, 4.9, 4.81904761904762)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.246616541353384)","(8.0, 10.5, 9.93125)","(19.0, 28.0, 26.285714285714285)","(1.85, 2.2, 2.1742857142857144)","(51.0, 150.0, 125.0)"
10-01-2023 12:21:51.485351,"(3.8, 4.9, 4.827659574468085)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.246616541353384)","(8.0, 10.5, 9.93125)","(19.0, 28.0, 26.285714285714285)","(1.85, 2.18, 2.1771428571428575)","(51.0, 150.0, 125.0)"
10-01-2023 12:21:52.678084,"(3.8, 4.9, 4.827027027027027)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.2477611940298505)","(8.0, 10.5, 9.93125)","(19.0, 28.0, 26.2)","(1.85, 2.18, 2.1771428571428575)","(51.0, 150.0, 125.0)"
10-01-2023 12:21:53.853026,"(3.8, 4.9, 4.854237288135593)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.248888888888889)","(8.0, 10.5, 9.933333333333334)","(19.0, 28.0, 25.6)","(1.85, 2.18, 2.1750000000000003)","(51.0, 150.0, 120.0)"
10-01-2023 12:21:55.041496,"(3.8, 4.9, 4.88)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.245454545454546)","(8.0, 10.5, 9.863636363636365)","(19.0, 28.0, 25.642857142857142)","(1.85, 2.18, 2.1771428571428575)","(51.0, 140.0, 120.0)"
10-01-2023 12:21:56.184036,"(3.8, 5.0, 4.900892857142858)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.245454545454546)","(8.0, 10.5, 9.863636363636365)","(19.0, 28.0, 26.2)","(1.85, 2.18, 2.185531914893617)","(51.0, 140.0, 120.0)"
10-01-2023 12:21:57.217937,"(3.8, 5.0, 4.900892857142858)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.245454545454546)","(8.0, 10.5, 9.858333333333334)","(19.0, 28.0, 25.6)","(1.85, 2.2, 2.1841860465116283)","(51.0, 140.0, 120.0)"
10-01-2023 12:21:58.311994,"(3.8, 5.0, 4.900877192982456)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.4, 5.253125)","(8.0, 10.5, 9.907692307692308)","(19.0, 28.0, 25.642857142857142)","(1.85, 2.2, 2.173846153846154)","(51.0, 140.0, 120.0)"
10-01-2023 12:21:59.459888,"(3.8, 5.0, 4.900917431192661)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.253125)","(8.0, 10.5, 9.950000000000001)","(19.0, 28.0, 26.2)","(1.85, 2.2, 2.1890322580645165)","(51.0, 140.0, 115.0)"
10-01-2023 12:22:00.596025,"(3.8, 5.0, 4.900917431192661)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.246268656716418)","(8.0, 10.5, 9.950000000000001)","(19.0, 28.0, 25.6)","(1.85, 2.2, 2.1890322580645165)","(51.0, 130.0, 115.0)"
10-01-2023 12:22:01.781084,"(3.8, 5.0, 4.900917431192661)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.238095238095238)","(8.0, 10.5, 10.027027027027028)","(19.0, 28.0, 25.6)","(1.85, 2.2, 2.18875)","(51.0, 130.0, 115.0)"
10-01-2023 12:22:02.951666,"(3.8, 5.0, 4.900917431192661)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.232352941176471)","(8.0, 10.5, 10.106250000000001)","(19.0, 28.0, 26.066666666666666)","(1.85, 2.2, 2.1744680851063833)","(51.0, 130.0, 120.0)"
10-01-2023 12:22:04.085145,"(3.8, 5.0, 4.900990099009901)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.232352941176471)","(8.0, 10.5, 10.106250000000001)","(19.0, 27.0, 26.0)","(1.85, 2.2, 2.180952380952381)","(51.0, 140.0, 120.0)"
10-01-2023 12:22:05.183833,"(3.8, 5.0, 4.900990099009901)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.232352941176471)","(8.0, 10.5, 10.106250000000001)","(19.0, 28.0, 26.0)","(1.85, 2.2, 2.180952380952381)","(51.0, 140.0, 125.0)"
10-01-2023 12:22:06.313440,"(3.8, 5.0, 4.8462686567164175)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.25)","(8.0, 10.5, 10.2)","(19.0, 28.0, 26.36842105263158)","(1.85, 2.2, 2.1789473684210527)","(51.0, 150.0, 125.0)"
10-01-2023 12:22:07.419611,"(3.8, 5.0, 4.8462686567164175)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.25)","(8.0, 10.5, 10.25925925925926)","(19.0, 27.0, 26.09090909090909)","(1.85, 2.2, 2.192857142857143)","(51.0, 150.0, 108.57142857142857)"
10-01-2023 12:22:08.570791,"(3.8, 4.9, 4.846666666666667)","(81.0, 170.0, 118.57142857142857)","(4.4, 5.3, 5.214285714285714)","(8.0, 10.5, 10.25925925925926)","(19.0, 27.0, 28.823529411764707)","(1.85, 2.2, 2.194545454545455)","(51.0, 160.0, 108.57142857142857)"
10-01-2023 12:22:09.715179,"(3.8, 4.9, 4.845)","(81.0, 170.0, 110.0)","(4.4, 5.3, 5.223076923076923)","(8.0, 10.5, 10.25925925925926)","(19.0, 30.0, 28.6)","(1.85, 2.22, 2.1954216867469882)","(51.0, 160.0, 125.0)"
10-01-2023 12:22:10.776591,"(3.8, 4.9, 4.860714285714286)","(81.0, 170.0, 110.0)","(4.4, 5.3, 5.219402985074627)","(8.0, 10.5, 10.25925925925926)","(19.0, 30.0, 26.5)","(1.85, 2.22, 2.186896551724138)","(51.0, 150.0, 125.0)"
10-01-2023 12:22:11.801937,"(3.8, 4.9, 4.873170731707317)","(71.0, 170.0, 135.3846153846154)","(4.4, 5.3, 5.219402985074627)","(8.0, 10.5, 10.25925925925926)","(19.0, 30.0, 28.352941176470587)","(1.85, 2.2, 2.1685714285714286)","(51.0, 150.0, 125.0)"
10-01-2023 12:22:12.884424,"(3.8, 4.9, 4.875)","(71.0, 160.0, 150.71428571428572)","(4.4, 5.3, 5.209859154929577)","(8.0, 10.5, 10.25925925925926)","(19.0, 30.0, 27.846153846153847)","(1.85, 2.2, 2.1786301369863015)","(51.0, 150.0, 125.0)"
10-01-2023 12:22:14.002447,"(3.8, 4.9, 4.875)","(71.0, 160.0, 127.5)","(4.4, 5.3, 5.2368421052631575)","(8.0, 10.5, 10.216666666666667)","(19.0, 30.0, 28.444444444444443)","(1.85, 2.2, 2.175890410958904)","(51.0, 150.0, 125.0)"
