,Regal Sun,Jimmy Seven,Nitro Lad,Berry Berry Good,Westozi,Peppi Grove,Deuce Afloat,Justa Lil Faith,Schnoots,Tu Tu Won One Too
08-12-2022 15:06:29.355307,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.3)","(3.4, 3.75, 3.74)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:30.681717,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.3)","(3.4, 3.75, 3.74)","(61.0, 140.0, 112.0)"
08-12-2022 15:06:32.021119,"(6.5, 10.0, 9.925)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.3)","(3.4, 3.75, 3.74)","(61.0, 130.0, 118.0)"
08-12-2022 15:06:33.345900,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.28)","(3.4, 3.75, 3.74)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:34.606251,"(6.5, 10.0, 9.85)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.28)","(3.4, 3.75, 3.7375)","(61.0, 140.0, 112.0)"
08-12-2022 15:06:35.889683,"(6.5, 10.0, 9.85)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2846153846153845)","(3.4, 3.75, 3.7375)","(61.0, 130.0, 118.0)"
08-12-2022 15:06:37.166176,"(6.5, 10.0, 9.85)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 250.0)","(2.9, 3.4, 3.2421052631578946)","(3.4, 3.75, 3.7375)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:38.431820,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 23.6)","(91.0, 330.0, 250.0)","(2.9, 3.4, 3.296551724137931)","(3.4, 3.75, 3.7134615384615386)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:39.724260,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.296551724137931)","(3.4, 3.75, 3.7134615384615386)","(61.0, 140.0, 103.33333333333333)"
08-12-2022 15:06:41.067741,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 270.0)","(2.9, 3.4, 3.296551724137931)","(3.4, 3.75, 3.7134615384615386)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:42.371196,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 236.66666666666666)","(2.9, 3.4, 3.257142857142857)","(3.4, 3.75, 3.7134615384615386)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:43.579936,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 236.66666666666666)","(2.9, 3.4, 3.25)","(3.4, 3.75, 3.761764705882353)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:44.784928,"(6.5, 10.0, 9.8)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.2125)","(3.4, 3.85, 3.755263157894737)","(61.0, 140.0, 103.33333333333333)"
08-12-2022 15:06:45.998956,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.2125)","(3.4, 3.85, 3.77)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:47.186562,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.2125)","(3.4, 3.85, 3.77)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:48.415119,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 255.0)","(2.9, 3.4, 3.15625)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:49.630303,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.15625)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:50.878278,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.15625)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 112.0)"
08-12-2022 15:06:52.206207,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.15625)","(3.4, 3.85, 3.7833333333333337)","(61.0, 130.0, 118.0)"
08-12-2022 15:06:53.542054,"(6.5, 10.0, 9.914285714285715)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.4, 3.15625)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:54.774801,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 245.0)","(2.9, 3.4, 3.1882352941176473)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 103.33333333333333)"
08-12-2022 15:06:56.038313,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 24.5)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.35, 3.1714285714285717)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 112.0)"
08-12-2022 15:06:57.334198,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 25.18181818181818)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.35, 3.1681818181818184)","(3.4, 3.85, 3.7833333333333337)","(61.0, 130.0, 118.0)"
08-12-2022 15:06:58.552224,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 25.18181818181818)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.35, 3.1681818181818184)","(3.4, 3.85, 3.7833333333333337)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:59.824810,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 25.18181818181818)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.35, 3.1681818181818184)","(3.4, 3.85, 3.7045454545454546)","(61.0, 140.0, 103.33333333333333)"
08-12-2022 15:07:01.007797,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.720930232558139)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 25.18181818181818)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.35, 3.1681818181818184)","(3.4, 3.8, 3.6983870967741934)","(61.0, 140.0, 118.0)"
08-12-2022 15:07:02.357261,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.773584905660377)","(9.0, 12.5, 12.071428571428571)","(15.0, 26.0, 25.1)","(91.0, 330.0, 216.66666666666666)","(2.9, 3.35, 3.1681818181818184)","(3.4, 3.8, 3.6983870967741934)","(61.0, 140.0, 118.0)"
08-12-2022 15:07:03.654132,"(7.0, 10.0, 9.914285714285715)","(41.0, 140.0, 128.57142857142858)","(61.0, 110.0, 106.15384615384616)","(4.4, 6.0, 5.7153846153846155)","(9.0, 12.5, 12.166666666666666)","(15.0, 26.0, 23.325581395348838)","(91.0, 330.0, 262.0)","(2.9, 3.35, 3.183333333333333)","(3.4, 3.8, 3.6625)","(61.0, 140.0, 131.42857142857142)"
08-12-2022 15:07:04.858850,"(7.0, 10.0, 9.993650793650794)","(41.0, 140.0, 131.42857142857142)","(61.0, 120.0, 106.15384615384616)","(4.4, 6.0, 5.7153846153846155)","(9.0, 12.5, 11.75)","(15.0, 25.0, 23.325581395348838)","(91.0, 330.0, 250.0)","(2.9, 3.25, 3.1958333333333333)","(3.4, 3.7, 3.6714285714285713)","(61.0, 140.0, 143.33333333333334)"
08-12-2022 15:07:06.069426,"(7.0, 10.0, 9.933333333333334)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 6.0, 5.741860465116279)","(9.0, 12.5, 12.125)","(15.0, 25.0, 23.325581395348838)","(91.0, 330.0, 250.0)","(2.9, 3.25, 3.1958333333333333)","(3.4, 3.7, 3.6666666666666665)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:07.289658,"(7.0, 10.0, 9.933333333333334)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 6.0, 5.741860465116279)","(9.0, 12.5, 12.125)","(15.0, 25.0, 23.153846153846153)","(91.0, 330.0, 250.0)","(2.9, 3.25, 3.181578947368421)","(3.4, 3.7, 3.6714285714285713)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:08.514304,"(7.0, 10.5, 10.083333333333334)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 6.0, 5.7225)","(9.0, 12.5, 12.227272727272727)","(15.0, 25.0, 24.025)","(91.0, 330.0, 266.0)","(2.9, 3.25, 3.225925925925926)","(3.4, 3.7, 3.682352941176471)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:10.091049,"(7.0, 10.5, 10.28125)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 5.6, 5.525)","(9.0, 12.5, 12.2)","(15.0, 25.0, 24.027027027027028)","(91.0, 330.0, 250.0)","(2.9, 3.25, 3.2210526315789476)","(3.4, 3.7, 3.6865384615384618)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:11.377633,"(7.0, 10.5, 10.23076923076923)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 5.6, 5.5484374999999995)","(9.0, 12.5, 12.125)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 250.0)","(2.9, 3.25, 3.223809523809524)","(3.4, 3.7, 3.7267441860465116)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:12.756279,"(7.0, 10.5, 10.305555555555555)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 5.6, 5.3478260869565215)","(9.0, 12.5, 12.25)","(15.0, 25.0, 24.027027027027028)","(91.0, 330.0, 266.0)","(2.9, 3.25, 3.2315789473684213)","(3.4, 3.8, 3.768181818181818)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:13.975886,"(7.0, 10.5, 10.305555555555555)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 5.4, 5.5)","(9.0, 12.5, 12.125)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.25, 3.1852941176470586)","(3.4, 3.8, 3.71)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:15.166212,"(7.0, 11.5, 11.125)","(41.0, 140.0, 134.54545454545453)","(61.0, 120.0, 110.0)","(4.4, 5.6, 5.5)","(9.0, 12.5, 12.125)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 230.0)","(2.9, 3.25, 3.214516129032258)","(3.4, 3.8, 3.71)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:16.492618,"(7.0, 12.0, 11.1)","(41.0, 140.0, 130.0)","(61.0, 120.0, 110.0)","(4.4, 5.6, 5.466666666666667)","(9.0, 12.5, 12.3)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 230.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7125)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:17.752480,"(7.0, 12.0, 11.076923076923077)","(41.0, 140.0, 130.0)","(61.0, 120.0, 107.14285714285714)","(4.4, 5.5, 5.45)","(9.0, 12.5, 12.3)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 230.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7267441860465116)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:19.009712,"(7.0, 11.5, 10.794117647058824)","(41.0, 140.0, 130.0)","(61.0, 120.0, 107.14285714285714)","(4.4, 5.5, 5.45)","(9.0, 12.5, 12.3)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7267441860465116)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:20.242117,"(7.0, 11.5, 10.642857142857142)","(41.0, 140.0, 130.0)","(61.0, 120.0, 107.14285714285714)","(4.4, 5.5, 5.45)","(9.0, 12.5, 12.3)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7267441860465116)","(61.0, 150.0, 143.33333333333334)"
08-12-2022 15:07:21.496924,"(7.0, 11.5, 10.642857142857142)","(41.0, 140.0, 111.875)","(61.0, 120.0, 107.14285714285714)","(4.4, 5.5, 5.463636363636364)","(9.0, 12.5, 12.85)","(15.0, 25.0, 22.08108108108108)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7284090909090906)","(61.0, 150.0, 90.0)"
08-12-2022 15:07:22.709774,"(7.0, 11.5, 10.5)","(41.0, 140.0, 128.75)","(61.0, 120.0, 107.77777777777777)","(4.4, 5.5, 5.458620689655173)","(9.0, 13.0, 13.069767441860465)","(15.0, 25.0, 22.073170731707318)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7267441860465116)","(61.0, 110.0, 90.0)"
08-12-2022 15:07:23.976181,"(7.0, 11.0, 10.666666666666666)","(41.0, 140.0, 128.75)","(61.0, 110.0, 107.77777777777777)","(4.4, 5.5, 5.458620689655173)","(9.0, 14.5, 13.069767441860465)","(15.0, 25.0, 22.073170731707318)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.7267441860465116)","(61.0, 110.0, 89.0)"
08-12-2022 15:07:25.306598,"(7.0, 11.0, 10.666666666666666)","(41.0, 140.0, 133.33333333333334)","(61.0, 100.0, 98.88888888888889)","(4.4, 5.4, 5.344230769230769)","(9.0, 14.5, 13.214285714285714)","(15.0, 25.0, 22.073170731707318)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.6983870967741934)","(61.0, 110.0, 89.0)"
08-12-2022 15:07:26.544537,"(7.0, 11.0, 10.666666666666666)","(41.0, 140.0, 125.0)","(61.0, 100.0, 98.88888888888889)","(4.4, 5.4, 5.35)","(9.0, 14.5, 13.214285714285714)","(15.0, 25.0, 22.073170731707318)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.208823529411765)","(3.4, 3.8, 3.6983870967741934)","(61.0, 110.0, 89.0)"
08-12-2022 15:07:27.808095,"(7.0, 11.5, 11.166666666666666)","(41.0, 140.0, 118.57142857142857)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.363333333333333)","(9.0, 14.5, 13.047619047619047)","(15.0, 25.0, 22.75)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.2333333333333334)","(3.4, 3.8, 3.6875)","(61.0, 110.0, 89.0)"
08-12-2022 15:07:28.989598,"(7.0, 11.5, 11.166666666666666)","(41.0, 140.0, 111.875)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.368571428571428)","(9.0, 14.0, 12.583333333333334)","(15.0, 25.0, 22.75)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.220212765957447)","(3.4, 3.8, 3.6705882352941175)","(61.0, 110.0, 89.0)"
08-12-2022 15:07:30.480433,"(7.0, 11.5, 11.18)","(41.0, 140.0, 119.54545454545455)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.3533333333333335)","(9.0, 14.0, 12.583333333333334)","(15.0, 25.0, 22.75)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.2266666666666666)","(3.4, 3.7, 3.658333333333333)","(61.0, 110.0, 86.66666666666667)"
08-12-2022 15:07:31.744450,"(7.0, 11.5, 11.18)","(41.0, 140.0, 119.54545454545455)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.345945945945946)","(9.0, 14.0, 13.192307692307692)","(15.0, 25.0, 24.0)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.220833333333333)","(3.4, 3.7, 3.6630434782608696)","(61.0, 110.0, 110.0)"
08-12-2022 15:07:33.008269,"(7.0, 11.5, 11.153846153846153)","(41.0, 140.0, 128.75)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.368)","(9.0, 14.0, 13.045454545454545)","(15.0, 25.0, 27.142857142857142)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.223076923076923)","(3.4, 3.8, 3.7357142857142858)","(61.0, 130.0, 82.5)"
08-12-2022 15:07:34.401934,"(7.0, 11.5, 11.153846153846153)","(41.0, 140.0, 128.75)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.368)","(9.0, 14.0, 12.73076923076923)","(15.0, 28.0, 24.615384615384617)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.2065217391304346)","(3.4, 3.8, 3.758415841584158)","(61.0, 120.0, 82.5)"
08-12-2022 15:07:35.720797,"(7.0, 11.5, 11.153846153846153)","(41.0, 140.0, 128.75)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.368)","(9.0, 14.0, 12.73076923076923)","(15.0, 32.0, 27.333333333333332)","(91.0, 330.0, 255.0)","(2.9, 3.25, 3.222972972972973)","(3.4, 3.8, 3.7537037037037035)","(61.0, 120.0, 91.42857142857143)"
08-12-2022 15:07:37.082695,"(7.0, 11.5, 11.153846153846153)","(41.0, 120.0, 115.83333333333334)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.36)","(9.0, 14.0, 12.73076923076923)","(15.0, 32.0, 26.555555555555557)","(91.0, 330.0, 255.0)","(2.8, 3.25, 3.222972972972973)","(3.3, 3.8, 3.7596153846153846)","(61.0, 120.0, 85.71428571428571)"
08-12-2022 15:07:38.337668,"(8.0, 11.5, 11.153846153846153)","(41.0, 120.0, 116.66666666666667)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.36)","(9.0, 14.0, 12.73076923076923)","(15.0, 32.0, 25.77777777777778)","(91.0, 330.0, 236.66666666666666)","(2.8, 3.25, 3.2023809523809526)","(3.3, 3.8, 3.761111111111111)","(61.0, 120.0, 95.0)"
08-12-2022 15:07:39.576103,"(8.0, 11.5, 11.153846153846153)","(41.0, 120.0, 117.33333333333333)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.34375)","(9.0, 14.0, 12.73076923076923)","(15.0, 32.0, 28.705882352941178)","(91.0, 330.0, 292.8571428571429)","(2.8, 3.25, 3.2285714285714286)","(3.3, 3.8, 3.7567567567567566)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:40.869368,"(8.0, 11.5, 11.12962962962963)","(41.0, 120.0, 117.5)","(61.0, 100.0, 96.66666666666667)","(4.4, 5.4, 5.203260869565217)","(9.0, 14.0, 12.9)","(15.0, 32.0, 27.545454545454547)","(91.0, 330.0, 250.0)","(2.8, 3.25, 3.2323529411764707)","(3.3, 3.8, 3.7553571428571426)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:42.231629,"(8.0, 11.5, 11.30952380952381)","(41.0, 120.0, 112.0)","(61.0, 100.0, 93.0)","(4.4, 5.3, 5.190123456790123)","(9.0, 14.0, 12.9)","(15.0, 32.0, 27.333333333333332)","(91.0, 330.0, 250.0)","(2.8, 3.25, 3.265)","(3.3, 3.8, 3.7541284403669724)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:43.687410,"(7.5, 11.5, 11.0)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.3, 5.233870967741935)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 27.5)","(91.0, 330.0, 250.0)","(2.8, 3.35, 3.264705882352941)","(3.3, 3.8, 3.7523809523809524)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:45.016483,"(7.5, 11.5, 11.0)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.3, 5.233870967741935)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 27.545454545454547)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.2666666666666666)","(3.3, 3.8, 3.7541284403669724)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:46.341051,"(7.5, 11.5, 10.833333333333334)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.3, 5.233870967741935)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 28.18181818181818)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.2666666666666666)","(3.3, 3.8, 3.735483870967742)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:47.610155,"(7.5, 11.5, 10.833333333333334)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.3, 5.267676767676767)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 27.333333333333332)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.2399999999999998)","(3.3, 3.75, 3.730434782608696)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:48.914119,"(7.5, 11.5, 10.833333333333334)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.3, 5.288636363636363)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 25.77777777777778)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.1799999999999997)","(3.3, 3.75, 3.730434782608696)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:50.070315,"(7.5, 11.5, 10.833333333333334)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.3, 5.288636363636363)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 25.77777777777778)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.1799999999999997)","(3.3, 3.75, 3.730434782608696)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:51.324533,"(7.5, 11.5, 10.661764705882353)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.4, 5.323076923076924)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 27.333333333333332)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.2410714285714284)","(3.3, 3.75, 3.730434782608696)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:52.609827,"(7.5, 11.0, 10.8125)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.4, 5.29624060150376)","(9.0, 14.0, 12.821428571428571)","(15.0, 32.0, 27.333333333333332)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.202941176470588)","(3.3, 3.75, 3.7326315789473683)","(61.0, 110.0, 87.5)"
08-12-2022 15:07:53.823173,"(7.5, 11.0, 10.8125)","(41.0, 120.0, 113.33333333333333)","(61.0, 120.0, 93.0)","(4.4, 5.4, 5.29047619047619)","(9.0, 14.0, 13.185185185185185)","(15.0, 32.0, 27.333333333333332)","(91.0, 330.0, 250.0)","(2.8, 3.3, 3.202941176470588)","(3.3, 3.75, 3.6766666666666667)","(61.0, 110.0, 87.5)"
