,Invincible Bay,Always Hapi,Sebastian The Fox,Sachem,Savvy Sovereign,Le Messager,Mr Invincible,Stelvio,Top Arctic,Mortar,Demando,Oamanikka,Friday At Five,Zazster
04-01-2023 15:39:51.687426,"(8.5, 11.0, 10.47239263803681)","(41.0, 55.0, 49.75)","(11.0, 14.0, 13.5625)","(4.0, 4.4, 4.378299120234605)","(3.3, 3.85, 3.7755236617532972)","(16.0, 19.0, 18.695652173913043)","(16.0, 20.0, 19.348214285714285)","(21.0, 30.0, 29.944444444444443)","(41.0, 75.0, 72.14285714285714)","(61.0, 90.0, 88.75)","(7.5, 8.8, 8.700800000000001)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 290.0, 256.6666666666667)"
04-01-2023 15:39:53.297460,"(8.5, 11.0, 10.48125)","(41.0, 55.0, 49.5)","(11.0, 14.0, 13.507299270072993)","(4.0, 4.4, 4.378299120234605)","(3.3, 3.85, 3.775583203732504)","(16.0, 19.0, 18.695652173913043)","(16.0, 19.5, 19.348214285714285)","(21.0, 30.0, 29.956521739130434)","(41.0, 75.0, 72.14285714285714)","(61.0, 90.0, 88.75)","(7.5, 8.8, 8.675903614457832)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 57.22222222222222)","(101.0, 290.0, 251.11111111111111)"
04-01-2023 15:39:54.972842,"(8.5, 11.0, 10.48125)","(41.0, 55.0, 49.5)","(11.0, 14.0, 13.558823529411764)","(4.0, 4.4, 4.28520325203252)","(3.3, 3.85, 3.8042759961127306)","(16.0, 19.0, 18.61111111111111)","(16.0, 19.5, 19.609375)","(21.0, 30.0, 29.956521739130434)","(41.0, 75.0, 72.0)","(61.0, 90.0, 88.75)","(7.5, 8.8, 8.675903614457832)","(51.0, 60.0, 59.18604651162791)","(41.0, 60.0, 57.22222222222222)","(101.0, 290.0, 260.0)"
04-01-2023 15:39:56.549237,"(8.5, 11.0, 10.47239263803681)","(41.0, 55.0, 48.75675675675676)","(11.0, 14.0, 13.17741935483871)","(4.0, 4.3, 4.28520325203252)","(3.3, 3.85, 3.8044530493707645)","(16.0, 19.0, 18.61111111111111)","(16.0, 20.0, 19.582089552238806)","(21.0, 30.0, 30.333333333333332)","(41.0, 75.0, 71.25)","(61.0, 90.0, 88.75)","(7.5, 8.8, 8.616071428571429)","(51.0, 60.0, 59.18604651162791)","(41.0, 60.0, 57.22222222222222)","(101.0, 280.0, 244.0)"
04-01-2023 15:39:58.198031,"(8.5, 11.0, 10.47239263803681)","(41.0, 55.0, 48.75675675675676)","(11.0, 13.5, 13.318181818181818)","(4.0, 4.3, 4.296323529411764)","(3.3, 3.85, 3.7938423645320194)","(16.0, 19.0, 18.61111111111111)","(16.0, 20.0, 19.958333333333332)","(21.0, 32.0, 30.333333333333332)","(41.0, 75.0, 72.77777777777777)","(61.0, 90.0, 88.75)","(7.5, 8.8, 8.616071428571429)","(51.0, 60.0, 59.73684210526316)","(41.0, 60.0, 57.22222222222222)","(101.0, 280.0, 244.0)"
04-01-2023 15:39:59.860075,"(8.5, 11.0, 10.705479452054794)","(41.0, 55.0, 50.285714285714285)","(11.0, 13.5, 13.273255813953488)","(4.0, 4.3, 4.286778398510242)","(3.3, 3.8, 3.7758714175058095)","(16.0, 19.0, 17.7575)","(16.0, 20.0, 20.06551724137931)","(21.0, 32.0, 30.88372093023256)","(41.0, 75.0, 71.66666666666667)","(61.0, 90.0, 89.04761904761905)","(7.5, 8.8, 8.67283950617284)","(51.0, 60.0, 62.04545454545455)","(41.0, 60.0, 57.916666666666664)","(101.0, 280.0, 237.14285714285714)"
04-01-2023 15:40:01.508805,"(8.5, 11.0, 10.70979020979021)","(41.0, 55.0, 50.97222222222222)","(11.0, 13.5, 13.081395348837209)","(4.0, 4.3, 4.293762575452716)","(3.3, 3.85, 3.77713529856387)","(16.0, 18.0, 17.7575)","(16.0, 21.0, 20.06551724137931)","(21.0, 32.0, 31.085714285714285)","(41.0, 75.0, 71.66666666666667)","(61.0, 90.0, 89.04761904761905)","(7.5, 8.8, 8.662666666666667)","(51.0, 65.0, 61.8)","(41.0, 60.0, 56.458333333333336)","(101.0, 280.0, 252.72727272727272)"
04-01-2023 15:40:03.137808,"(8.5, 11.0, 10.70979020979021)","(41.0, 55.0, 50.60344827586207)","(11.0, 13.5, 13.175438596491228)","(4.0, 4.3, 4.330133333333333)","(3.3, 3.85, 3.79906914893617)","(16.0, 18.0, 17.802325581395348)","(16.0, 21.0, 20.05902777777778)","(21.0, 32.0, 30.974358974358974)","(41.0, 75.0, 71.66666666666667)","(61.0, 90.0, 90.45454545454545)","(7.5, 8.8, 8.57590361445783)","(51.0, 65.0, 60.714285714285715)","(41.0, 60.0, 55.526315789473685)","(101.0, 280.0, 242.5)"
04-01-2023 15:40:04.695998,"(8.5, 11.0, 10.70979020979021)","(41.0, 55.0, 50.60344827586207)","(11.0, 13.5, 13.340425531914894)","(4.0, 4.4, 4.358047016274864)","(3.3, 3.8, 3.724224021592443)","(16.0, 18.0, 17.91275167785235)","(16.0, 21.0, 20.05902777777778)","(21.0, 32.0, 30.59375)","(41.0, 75.0, 77.6923076923077)","(61.0, 95.0, 90.83333333333333)","(7.5, 8.6, 8.57590361445783)","(51.0, 65.0, 60.625)","(41.0, 60.0, 56.52173913043478)","(101.0, 280.0, 256.0)"
04-01-2023 15:40:06.329294,"(8.5, 11.0, 10.658730158730158)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.351648351648352)","(4.0, 4.4, 4.364313725490196)","(3.3, 3.75, 3.7266006984866125)","(16.0, 18.0, 17.91275167785235)","(16.0, 21.0, 20.049122807017543)","(21.0, 32.0, 30.59375)","(41.0, 80.0, 77.6923076923077)","(61.0, 95.0, 90.83333333333333)","(7.5, 8.6, 8.578260869565216)","(51.0, 65.0, 60.625)","(41.0, 60.0, 56.52173913043478)","(101.0, 280.0, 253.33333333333334)"
04-01-2023 15:40:07.912810,"(8.5, 11.0, 10.648305084745763)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.353260869565217)","(4.0, 4.4, 4.360766423357664)","(3.3, 3.75, 3.724721878862794)","(16.0, 18.0, 17.89423076923077)","(16.0, 21.0, 20.049122807017543)","(21.0, 32.0, 30.59375)","(41.0, 80.0, 77.5)","(61.0, 95.0, 90.76923076923077)","(7.5, 8.6, 8.578260869565216)","(51.0, 65.0, 60.625)","(41.0, 60.0, 55.660377358490564)","(101.0, 280.0, 254.28571428571428)"
04-01-2023 15:40:09.503575,"(8.5, 11.0, 10.65625)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.185185185185185)","(4.0, 4.4, 4.364166666666667)","(3.3, 3.75, 3.7265750286368844)","(16.0, 18.0, 17.901785714285715)","(16.0, 21.0, 20.05902777777778)","(21.0, 32.0, 30.59375)","(41.0, 80.0, 78.5)","(61.0, 95.0, 91.94444444444444)","(7.5, 8.6, 8.3725)","(51.0, 65.0, 62.5)","(41.0, 60.0, 55.660377358490564)","(101.0, 280.0, 254.28571428571428)"
04-01-2023 15:40:11.118793,"(8.5, 11.0, 10.736301369863014)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.130434782608695)","(4.0, 4.4, 4.3692167577413485)","(3.3, 3.75, 3.7425)","(16.0, 18.0, 18.804347826086957)","(16.0, 21.0, 20.035587188612098)","(21.0, 32.0, 30.59375)","(41.0, 80.0, 78.63636363636364)","(61.0, 95.0, 91.94444444444444)","(7.5, 8.4, 8.372881355932204)","(51.0, 65.0, 62.27272727272727)","(41.0, 60.0, 55.30612244897959)","(101.0, 280.0, 270.0)"
04-01-2023 15:40:12.709538,"(8.5, 11.0, 10.736301369863014)","(41.0, 55.0, 50.8974358974359)","(11.0, 13.5, 13.206896551724139)","(4.0, 4.4, 4.3907834101382495)","(3.3, 3.75, 3.749240780911063)","(16.0, 19.0, 18.794520547945204)","(16.0, 21.0, 19.25257731958763)","(21.0, 32.0, 30.615384615384617)","(41.0, 80.0, 78.6842105263158)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.349622166246851)","(51.0, 65.0, 62.27272727272727)","(41.0, 60.0, 55.30612244897959)","(101.0, 280.0, 266.6666666666667)"
04-01-2023 15:40:14.845064,"(8.5, 11.0, 10.736301369863014)","(41.0, 55.0, 50.8974358974359)","(11.0, 13.5, 13.197916666666666)","(4.0, 4.4, 4.3907834101382495)","(3.3, 3.75, 3.7716032608695653)","(16.0, 19.0, 18.791666666666668)","(16.0, 19.5, 19.241935483870968)","(21.0, 32.0, 30.714285714285715)","(41.0, 80.0, 78.6842105263158)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.34475138121547)","(51.0, 65.0, 62.368421052631575)","(41.0, 60.0, 55.660377358490564)","(101.0, 280.0, 276.6666666666667)"
04-01-2023 15:40:16.746933,"(8.5, 11.0, 10.736301369863014)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.197916666666666)","(4.0, 4.4, 4.3598275862068965)","(3.3, 3.8, 3.7769315673289183)","(16.0, 19.0, 18.779411764705884)","(16.0, 19.5, 19.2)","(21.0, 32.0, 30.714285714285715)","(41.0, 80.0, 78.6842105263158)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.334640522875818)","(51.0, 65.0, 62.2972972972973)","(41.0, 60.0, 55.660377358490564)","(101.0, 320.0, 278.3333333333333)"
04-01-2023 15:40:18.412328,"(8.5, 11.0, 10.861878453038674)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.295774647887324)","(4.0, 4.4, 4.36390423572744)","(3.3, 3.8, 3.774083129584352)","(16.0, 19.0, 18.740506329113924)","(16.0, 19.5, 19.169642857142858)","(21.0, 32.0, 30.615384615384617)","(41.0, 80.0, 78.6842105263158)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.3250936329588)","(51.0, 65.0, 62.10144927536232)","(41.0, 60.0, 55.55555555555556)","(101.0, 320.0, 284.2857142857143)"
04-01-2023 15:40:20.073493,"(8.5, 11.0, 10.861878453038674)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.295774647887324)","(4.0, 4.4, 4.372037037037037)","(3.3, 3.8, 3.773762376237624)","(16.0, 19.0, 18.740506329113924)","(16.0, 19.5, 19.169642857142858)","(21.0, 32.0, 30.647887323943664)","(41.0, 80.0, 78.95833333333333)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.331210191082803)","(51.0, 65.0, 62.10144927536232)","(41.0, 60.0, 55.55555555555556)","(101.0, 320.0, 296.6666666666667)"
04-01-2023 15:40:21.789646,"(8.5, 11.0, 10.86910994764398)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.295774647887324)","(4.0, 4.4, 4.372037037037037)","(3.3, 3.8, 3.7730964467005075)","(16.0, 19.0, 18.740506329113924)","(16.0, 19.5, 19.169642857142858)","(21.0, 32.0, 30.647887323943664)","(41.0, 80.0, 78.95833333333333)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.331210191082803)","(51.0, 65.0, 62.10144927536232)","(41.0, 60.0, 55.55555555555556)","(101.0, 320.0, 313.75)"
04-01-2023 15:40:23.387111,"(8.5, 11.0, 10.864864864864865)","(41.0, 55.0, 50.625)","(11.0, 13.5, 13.295774647887324)","(4.0, 4.4, 4.368139963167588)","(3.3, 3.8, 3.742857142857143)","(16.0, 19.0, 18.740506329113924)","(16.0, 19.5, 19.133663366336634)","(21.0, 32.0, 30.647887323943664)","(41.0, 80.0, 78.95833333333333)","(61.0, 95.0, 92.5)","(7.5, 8.4, 8.331210191082803)","(51.0, 65.0, 62.10144927536232)","(41.0, 60.0, 55.55555555555556)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:40:25.054366,"(8.5, 11.0, 11.4375)","(41.0, 55.0, 51.04838709677419)","(11.0, 13.5, 13.70807453416149)","(4.0, 4.4, 4.370736434108528)","(3.3, 3.75, 3.73935389133627)","(16.0, 19.0, 18.722972972972972)","(16.0, 19.5, 19.064102564102566)","(21.0, 32.0, 30.62857142857143)","(41.0, 80.0, 79.31818181818181)","(61.0, 95.0, 94.54545454545455)","(7.5, 8.4, 7.896577946768061)","(51.0, 65.0, 62.714285714285715)","(41.0, 60.0, 55.78947368421053)","(101.0, 310.0, 307.5)"
04-01-2023 15:40:26.761487,"(8.5, 11.5, 11.76875)","(41.0, 55.0, 51.09756097560975)","(11.0, 14.0, 13.721518987341772)","(4.0, 4.4, 4.372023809523809)","(3.3, 3.75, 3.7379456706281835)","(16.0, 19.0, 18.698529411764707)","(16.0, 19.5, 19.064102564102566)","(21.0, 32.0, 30.977777777777778)","(41.0, 80.0, 79.25)","(61.0, 95.0, 93.125)","(7.5, 8.0, 7.758620689655173)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 55.932203389830505)","(101.0, 310.0, 290.0)"
04-01-2023 15:40:28.421725,"(8.5, 12.0, 11.765432098765432)","(41.0, 55.0, 50.833333333333336)","(10.0, 14.0, 13.671641791044776)","(4.0, 4.4, 4.370564516129033)","(3.4, 3.75, 3.7385668276972623)","(16.0, 19.0, 18.698529411764707)","(16.0, 19.5, 19.080645161290324)","(21.0, 32.0, 31.047619047619047)","(41.0, 80.0, 79.25)","(61.0, 95.0, 93.33333333333333)","(7.5, 7.8, 7.871111111111111)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 55.932203389830505)","(101.0, 310.0, 286.0)"
04-01-2023 15:40:30.056305,"(8.5, 12.0, 11.732394366197184)","(41.0, 55.0, 50.59322033898305)","(10.0, 14.0, 13.744186046511627)","(4.0, 4.4, 4.348176583493283)","(3.3, 3.75, 3.7384417808219177)","(16.0, 19.0, 18.71527777777778)","(16.0, 19.5, 19.09375)","(21.0, 32.0, 31.047619047619047)","(41.0, 80.0, 79.25)","(61.0, 95.0, 93.125)","(7.5, 8.0, 7.894797687861272)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 56.71232876712329)","(101.0, 320.0, 284.2857142857143)"
04-01-2023 15:40:31.660241,"(8.5, 12.0, 11.732394366197184)","(41.0, 55.0, 50.59322033898305)","(10.0, 14.0, 13.75301204819277)","(4.0, 4.4, 4.339211618257261)","(3.3, 3.75, 3.7384417808219177)","(16.0, 19.0, 18.71527777777778)","(16.0, 19.5, 19.43617021276596)","(21.0, 32.0, 30.91891891891892)","(41.0, 80.0, 79.25)","(61.0, 95.0, 93.125)","(7.5, 8.0, 7.886274509803921)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 56.71232876712329)","(101.0, 310.0, 298.0)"
04-01-2023 15:40:33.451538,"(8.5, 12.0, 11.732394366197184)","(41.0, 55.0, 50.59322033898305)","(10.0, 14.0, 13.744186046511627)","(4.0, 4.4, 4.28452380952381)","(3.3, 3.75, 3.7387873754152823)","(16.0, 19.0, 18.71527777777778)","(16.0, 19.5, 19.541666666666668)","(21.0, 32.0, 34.56)","(41.0, 80.0, 79.25)","(61.0, 95.0, 93.125)","(7.5, 8.0, 7.8822429906542055)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 56.71232876712329)","(101.0, 310.0, 290.0)"
04-01-2023 15:40:35.245529,"(8.5, 12.0, 11.732394366197184)","(41.0, 55.0, 50.59322033898305)","(10.0, 14.0, 13.873333333333333)","(4.0, 4.3, 4.283544303797468)","(3.3, 3.75, 3.7668217054263566)","(16.0, 19.0, 18.71527777777778)","(16.0, 20.0, 19.453125)","(21.0, 36.0, 33.523809523809526)","(41.0, 80.0, 79.47368421052632)","(61.0, 95.0, 93.125)","(7.5, 8.0, 7.8822429906542055)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 56.71232876712329)","(101.0, 320.0, 278.3333333333333)"
04-01-2023 15:40:37.095386,"(8.5, 12.0, 11.919540229885058)","(41.0, 55.0, 50.9375)","(10.0, 14.0, 14.051724137931034)","(4.0, 4.3, 4.326433121019108)","(3.3, 3.8, 3.4924242424242427)","(16.0, 19.0, 18.829787234042552)","(16.0, 19.5, 19.64423076923077)","(21.0, 34.0, 34.77777777777778)","(41.0, 80.0, 79.47368421052632)","(61.0, 95.0, 93.125)","(7.5, 8.2, 8.114285714285714)","(51.0, 65.0, 60.23809523809524)","(41.0, 60.0, 56.666666666666664)","(101.0, 320.0, 305.29411764705884)"
04-01-2023 15:40:38.914166,"(8.5, 12.0, 11.946236559139784)","(41.0, 55.0, 50.87301587301587)","(10.0, 14.5, 13.820512820512821)","(4.0, 4.4, 4.333860759493671)","(3.3, 3.5, 3.492340791738382)","(16.0, 19.0, 18.9390243902439)","(16.0, 20.0, 19.64423076923077)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.33333333333333)","(7.5, 8.4, 8.23974358974359)","(51.0, 65.0, 61.36363636363637)","(41.0, 60.0, 56.835443037974684)","(101.0, 320.0, 284.2857142857143)"
04-01-2023 15:40:40.548634,"(8.5, 12.0, 11.946236559139784)","(41.0, 55.0, 51.875)","(10.0, 14.0, 13.901960784313726)","(4.0, 4.4, 4.334967320261438)","(3.3, 3.5, 3.4955992509363294)","(16.0, 19.0, 18.945652173913043)","(16.0, 20.0, 19.64423076923077)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.33333333333333)","(7.5, 8.4, 8.26081081081081)","(51.0, 65.0, 63.035714285714285)","(41.0, 60.0, 56.835443037974684)","(101.0, 320.0, 288.75)"
04-01-2023 15:40:42.367589,"(8.5, 12.0, 11.946236559139784)","(41.0, 55.0, 51.875)","(10.0, 14.0, 13.971428571428572)","(4.0, 4.4, 4.346361185983827)","(3.3, 3.5, 3.4955992509363294)","(16.0, 19.0, 18.945652173913043)","(16.0, 20.0, 19.62)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.33333333333333)","(7.5, 8.4, 8.240310077519378)","(51.0, 65.0, 63.625)","(41.0, 60.0, 56.835443037974684)","(101.0, 320.0, 300.7692307692308)"
04-01-2023 15:40:44.014505,"(8.5, 12.0, 11.946236559139784)","(41.0, 55.0, 51.43835616438356)","(10.0, 14.0, 13.971428571428572)","(4.0, 4.4, 4.334463276836158)","(3.3, 3.5, 3.5219072164948453)","(16.0, 19.0, 18.9468085106383)","(16.0, 20.0, 19.598765432098766)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.33333333333333)","(7.5, 8.4, 8.239097744360901)","(51.0, 65.0, 63.53658536585366)","(41.0, 60.0, 56.835443037974684)","(101.0, 320.0, 300.0)"
04-01-2023 15:40:45.706107,"(8.5, 12.0, 11.940366972477065)","(41.0, 55.0, 51.43835616438356)","(10.0, 14.0, 13.9125)","(4.0, 4.4, 4.3102112676056334)","(3.3, 3.55, 3.5311676082862524)","(16.0, 19.0, 18.9468085106383)","(16.0, 20.0, 19.60843373493976)","(21.0, 36.0, 34.8421052631579)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.52941176470588)","(7.5, 8.4, 8.23795620437956)","(51.0, 65.0, 63.53658536585366)","(41.0, 60.0, 56.62162162162162)","(101.0, 320.0, 300.0)"
04-01-2023 15:40:47.525720,"(8.5, 12.0, 12.321637426900585)","(41.0, 55.0, 51.19318181818182)","(10.0, 14.0, 13.9125)","(4.0, 4.4, 4.301818181818182)","(3.3, 3.55, 3.5311676082862524)","(16.0, 19.0, 18.9375)","(16.0, 20.0, 19.60843373493976)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.52941176470588)","(7.5, 8.2, 8.184057971014493)","(51.0, 65.0, 63.53658536585366)","(41.0, 60.0, 56.875)","(101.0, 320.0, 295.0)"
04-01-2023 15:40:49.540130,"(8.5, 12.5, 12.371069182389936)","(41.0, 55.0, 51.104651162790695)","(10.0, 14.0, 13.905405405405405)","(4.0, 4.4, 4.344401544401545)","(3.3, 3.55, 3.5349340866290015)","(16.0, 19.0, 18.8125)","(17.0, 20.0, 19.698275862068964)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.33333333333333)","(7.5, 8.2, 8.104864864864865)","(51.0, 65.0, 63.63636363636363)","(41.0, 60.0, 56.753246753246756)","(101.0, 320.0, 310.0)"
04-01-2023 15:40:51.300009,"(8.5, 12.5, 12.472972972972974)","(41.0, 55.0, 50.705128205128204)","(10.0, 14.0, 13.974137931034482)","(4.0, 4.4, 4.420365168539326)","(3.3, 3.55, 3.488319088319088)","(16.0, 19.0, 18.8125)","(17.0, 20.0, 19.86986301369863)","(21.0, 36.0, 35.0)","(41.0, 80.0, 79.72222222222223)","(61.0, 95.0, 93.84615384615384)","(7.5, 8.2, 8.123849372384937)","(51.0, 65.0, 63.63636363636363)","(41.0, 55.0, 53.04347826086956)","(101.0, 320.0, 315.7142857142857)"
04-01-2023 15:40:53.080661,"(8.5, 12.5, 12.472727272727273)","(41.0, 55.0, 50.705128205128204)","(10.0, 14.0, 13.974137931034482)","(4.0, 4.5, 4.403793103448276)","(3.4, 3.5, 3.4877808988764047)","(16.0, 19.0, 18.8125)","(17.0, 20.0, 19.942622950819672)","(21.0, 36.0, 35.0)","(41.0, 80.0, 82.72727272727272)","(61.0, 95.0, 94.0)","(7.5, 8.2, 8.123849372384937)","(51.0, 65.0, 63.69565217391305)","(41.0, 55.0, 53.125)","(101.0, 320.0, 315.7142857142857)"
04-01-2023 15:40:54.911305,"(8.5, 12.5, 12.491379310344827)","(41.0, 55.0, 51.21212121212121)","(10.0, 14.0, 13.474358974358974)","(4.0, 4.5, 4.385961123110151)","(3.4, 3.5, 3.575174825174825)","(16.0, 19.0, 18.794117647058822)","(17.0, 20.0, 19.942622950819672)","(21.0, 36.0, 35.0)","(41.0, 85.0, 82.72727272727272)","(61.0, 95.0, 94.0)","(7.5, 8.2, 7.70126582278481)","(51.0, 65.0, 63.77777777777778)","(41.0, 55.0, 53.125)","(101.0, 320.0, 313.3333333333333)"
04-01-2023 15:40:56.623535,"(8.5, 12.5, 12.867424242424242)","(41.0, 55.0, 51.05882352941177)","(10.0, 13.5, 13.474358974358974)","(4.0, 4.5, 4.379918032786885)","(3.4, 3.6, 3.6682051282051282)","(16.0, 19.0, 18.767857142857142)","(17.0, 20.0, 19.942622950819672)","(21.0, 36.0, 35.0)","(41.0, 85.0, 82.72727272727272)","(61.0, 95.0, 94.0)","(7.5, 7.8, 7.429239766081872)","(51.0, 65.0, 63.77777777777778)","(41.0, 55.0, 52.459016393442624)","(101.0, 320.0, 312.0)"
04-01-2023 15:40:58.452014,"(8.5, 13.0, 13.46195652173913)","(41.0, 55.0, 51.05882352941177)","(10.0, 13.5, 13.382882882882884)","(4.0, 4.4, 4.379497907949791)","(3.4, 3.7, 3.623673469387755)","(16.0, 19.0, 18.767857142857142)","(17.0, 20.0, 19.942622950819672)","(21.0, 36.0, 35.0)","(41.0, 85.0, 82.72727272727272)","(61.0, 95.0, 94.0)","(7.5, 7.6, 7.4)","(51.0, 65.0, 63.69565217391305)","(41.0, 55.0, 52.27272727272727)","(101.0, 320.0, 312.0)"
04-01-2023 15:41:00.257616,"(8.5, 13.5, 14.26923076923077)","(41.0, 55.0, 51.05882352941177)","(10.0, 13.5, 13.37)","(4.0, 4.4, 4.28396501457726)","(3.4, 3.65, 3.639835164835165)","(16.0, 19.0, 18.745098039215687)","(17.0, 20.0, 19.946153846153845)","(21.0, 36.0, 35.142857142857146)","(41.0, 85.0, 82.72727272727272)","(61.0, 95.0, 94.0)","(7.5, 7.4, 7.385567010309279)","(51.0, 65.0, 63.69565217391305)","(41.0, 55.0, 51.785714285714285)","(101.0, 320.0, 312.0)"
04-01-2023 15:41:01.959729,"(8.5, 14.5, 14.26923076923077)","(41.0, 55.0, 51.05882352941177)","(10.0, 13.5, 13.37)","(4.0, 4.3, 4.283703703703703)","(3.4, 3.65, 3.642127659574468)","(16.0, 19.0, 18.745098039215687)","(17.0, 20.0, 19.763736263736263)","(21.0, 36.0, 35.55555555555556)","(41.0, 85.0, 82.72727272727272)","(61.0, 95.0, 93.92857142857143)","(7.5, 7.4, 7.371859296482413)","(51.0, 65.0, 63.69565217391305)","(41.0, 55.0, 52.049180327868854)","(101.0, 320.0, 312.0)"
04-01-2023 15:41:03.618299,"(8.5, 14.5, 14.25531914893617)","(41.0, 55.0, 50.963855421686745)","(10.0, 13.5, 13.461904761904762)","(4.0, 4.3, 4.230357142857143)","(3.4, 3.65, 3.6275)","(16.0, 19.0, 18.644736842105264)","(17.0, 20.0, 20.02517985611511)","(21.0, 36.0, 35.90909090909091)","(41.0, 85.0, 81.07142857142857)","(61.0, 95.0, 93.84615384615384)","(7.5, 7.4, 7.289156626506024)","(51.0, 65.0, 63.69565217391305)","(41.0, 55.0, 52.049180327868854)","(101.0, 320.0, 312.0)"
04-01-2023 15:41:05.200385,"(8.5, 14.5, 14.7)","(41.0, 55.0, 51.41891891891892)","(10.0, 13.5, 13.668674698795181)","(4.0, 4.3, 4.19865871833085)","(3.4, 3.65, 3.62578125)","(16.0, 19.0, 19.271653543307085)","(17.0, 21.0, 19.813186813186814)","(21.0, 36.0, 36.42857142857143)","(41.0, 85.0, 81.33333333333333)","(61.0, 95.0, 97.85714285714286)","(7.5, 7.4, 7.243378119001919)","(51.0, 65.0, 63.0)","(41.0, 55.0, 53.22222222222222)","(101.0, 320.0, 326.0)"
04-01-2023 15:41:06.746117,"(8.5, 15.0, 14.754901960784313)","(41.0, 55.0, 52.06349206349206)","(10.0, 14.0, 13.705479452054794)","(4.0, 4.2, 4.2336713995943205)","(3.4, 3.65, 3.62578125)","(16.0, 19.5, 19.315384615384616)","(17.0, 20.0, 19.891304347826086)","(21.0, 42.0, 39.214285714285715)","(41.0, 85.0, 81.33333333333333)","(61.0, 100.0, 98.06451612903226)","(7.5, 7.4, 7.108139534883721)","(51.0, 65.0, 63.05084745762712)","(41.0, 55.0, 53.26086956521739)","(101.0, 330.0, 327.14285714285717)"
04-01-2023 15:41:08.335858,"(8.5, 15.0, 14.754901960784313)","(41.0, 55.0, 52.109375)","(10.0, 14.0, 13.39655172413793)","(4.0, 4.3, 4.241194968553459)","(3.4, 3.65, 3.5923832923832926)","(16.0, 19.5, 19.313953488372093)","(17.0, 20.0, 19.852941176470587)","(21.0, 42.0, 39.705882352941174)","(41.0, 85.0, 81.07142857142857)","(61.0, 100.0, 98.28571428571429)","(7.5, 7.2, 7.103418803418804)","(51.0, 65.0, 62.96296296296296)","(41.0, 55.0, 53.048780487804876)","(101.0, 330.0, 325.0)"
04-01-2023 15:41:09.859469,"(8.5, 15.0, 14.715909090909092)","(41.0, 55.0, 51.845238095238095)","(10.0, 13.5, 13.405063291139241)","(4.0, 4.3, 4.24906937394247)","(3.4, 3.6, 3.5922549019607843)","(16.0, 19.5, 19.330985915492956)","(17.0, 20.0, 19.864864864864863)","(21.0, 42.0, 39.951219512195124)","(41.0, 85.0, 81.33333333333333)","(61.0, 100.0, 98.28947368421052)","(7.5, 7.2, 7.144385026737968)","(51.0, 65.0, 63.05084745762712)","(41.0, 55.0, 52.94117647058823)","(101.0, 330.0, 328.75)"
04-01-2023 15:41:11.408016,"(8.5, 15.0, 14.473214285714286)","(41.0, 55.0, 51.845238095238095)","(10.0, 13.5, 13.42090395480226)","(4.0, 4.3, 4.24089219330855)","(3.4, 3.6, 3.598315789473684)","(16.0, 19.5, 19.330985915492956)","(17.0, 20.0, 19.864864864864863)","(21.0, 42.0, 38.95652173913044)","(41.0, 85.0, 81.33333333333333)","(61.0, 100.0, 98.52272727272727)","(7.5, 7.2, 7.170232558139535)","(51.0, 65.0, 63.05084745762712)","(41.0, 55.0, 52.94117647058823)","(101.0, 380.0, 350.0)"
