,Hes Blazing,Ebony Princess,What A Stunner,On Any Day,Love Letter,Here He Comes,Tuta Panda
1674,"[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 21, 802932), 8.5, 14.5]"
1675,"[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 22, 957981), 8.5, 14.5]"
1676,"[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 24, 79790), 8.5, 14.5]"
1677,"[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 25, 196912), 8.5, 14.5]"
1678,"[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 26, 316691), 8.5, 14.5]"
1679,"[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 27, 431600), 8.5, 14.5]"
1680,"[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 28, 542435), 8.5, 14.5]"
1681,"[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 59, 29, 662382), 8.5, 14.5]"
1682,"[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 30, 786729), 8.5, 14.5]"
1683,"[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 31, 966655), 8.5, 14.5]"
1684,"[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 33, 171077), 8.5, 14.5]"
1685,"[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 34, 333632), 8.5, 14.5]"
1686,"[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 35, 468963), 8.5, 14.5]"
1687,"[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 36, 675295), 8.5, 14.5]"
1688,"[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 2.8, 3.0]","[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 37, 792289), 8.5, 14.5]"
1689,"[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 38, 920632), 8.5, 14.5]"
1690,"[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 40, 49182), 8.5, 14.5]"
1691,"[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 41, 189029), 8.5, 14.5]"
1692,"[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 42, 311663), 8.5, 14.5]"
1693,"[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 43, 441371), 8.5, 14.5]"
1694,"[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 44, 568007), 8.5, 14.5]"
1695,"[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 45, 700217), 8.5, 14.5]"
1696,"[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 46, 814211), 8.5, 14.5]"
1697,"[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 47, 931221), 8.5, 14.5]"
1698,"[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 49, 46985), 8.5, 14.0]"
1699,"[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 50, 168073), 8.5, 14.0]"
1700,"[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 51, 289903), 8.5, 14.0]"
1701,"[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 52, 409373), 8.5, 14.0]"
1702,"[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 53, 521158), 8.5, 14.5]"
1703,"[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 54, 636042), 8.5, 14.5]"
1704,"[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 55, 745535), 8.5, 14.5]"
1705,"[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 2.8, 3.0]","[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 56, 858624), 8.5, 14.5]"
1706,"[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 57, 969142), 8.5, 14.5]"
1707,"[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 59, 59, 84398), 8.5, 14.5]"
1708,"[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 0, 195430), 8.5, 14.5]"
1709,"[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 1, 310015), 8.5, 14.5]"
1710,"[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 2, 425223), 8.5, 14.5]"
1711,"[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 3, 547054), 8.5, 14.5]"
1712,"[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 4, 659038), 8.5, 14.5]"
1713,"[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 772475), 8.5, 14.5]"
1714,"[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 882358), 8.5, 14.5]"
1715,"[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 998329), 8.0, 14.5]"
1716,"[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 4.0, 5.2]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 114225), 8.0, 14.5]"
1717,"[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 4.0, 5.2]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 241923), 8.0, 14.5]"
1718,"[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 358123), 8.0, 14.5]"
1719,"[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 0, 12, 473676), 8.0, 14.5]"
