,Amuri Andy,Its Better,Anna Jem,Money Bags,Taieri Missile,Miss Adobe,Opawa Barns
05-01-2023 15:49:34.975631,"(3.0, 3.45, 3.316666666666667)","(3.1, 4.2, 4.093333333333334)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 85.0, 55.78260869565217)","(4.0, 5.3, 4.971794871794872)"
05-01-2023 15:49:36.265094,"(3.0, 3.45, 3.3131578947368423)","(3.1, 4.2, 4.136363636363637)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 85.0, 55.78260869565217)","(4.0, 5.3, 4.971794871794872)"
05-01-2023 15:49:37.769713,"(3.0, 3.45, 3.3661290322580646)","(3.1, 4.2, 4.142857142857143)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 75.0, 65.0)","(4.0, 5.3, 4.971794871794872)"
05-01-2023 15:49:39.018276,"(3.0, 3.45, 3.3661290322580646)","(3.1, 4.2, 4.153846153846154)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 70.0, 65.0)","(4.0, 5.3, 4.971794871794872)"
05-01-2023 15:49:40.086648,"(3.0, 3.45, 3.3661290322580646)","(3.1, 4.6, 4.08)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 70.0, 42.666666666666664)","(4.0, 5.3, 4.934285714285714)"
05-01-2023 15:49:41.201150,"(3.0, 3.45, 3.3661290322580646)","(3.1, 4.6, 4.08)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(16.0, 38.0, 32.5)","(26.0, 70.0, 52.916666666666664)","(4.0, 5.3, 4.944444444444445)"
05-01-2023 15:49:42.365434,"(3.0, 3.45, 3.3651515151515152)","(3.1, 4.6, 4.511111111111111)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(16.0, 38.0, 32.5)","(26.0, 70.0, 59.21052631578947)","(4.0, 5.3, 4.944444444444445)"
05-01-2023 15:49:43.572260,"(3.0, 3.45, 3.412666666666667)","(3.1, 4.6, 4.377777777777777)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(16.0, 38.0, 32.5)","(26.0, 70.0, 36.666666666666664)","(4.0, 5.3, 4.944444444444445)"
05-01-2023 15:49:44.730395,"(3.0, 3.45, 3.412666666666667)","(3.1, 4.6, 4.377777777777777)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(16.0, 38.0, 30.384615384615383)","(26.0, 70.0, 36.666666666666664)","(4.0, 5.3, 4.813725490196078)"
05-01-2023 15:49:45.801099,"(3.0, 3.35, 3.3359154929577466)","(3.1, 4.6, 4.457142857142856)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(16.0, 38.0, 30.384615384615383)","(26.0, 70.0, 36.666666666666664)","(4.0, 5.3, 4.813725490196078)"
05-01-2023 15:49:46.830162,"(3.0, 3.35, 3.3324324324324324)","(3.1, 4.6, 4.3999999999999995)","(5.0, 7.6, 7.103225806451613)","(21.0, 34.0, 31.2)","(16.0, 38.0, 30.384615384615383)","(26.0, 70.0, 56.333333333333336)","(4.0, 5.3, 4.772340425531915)"
05-01-2023 15:49:48.147750,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.9, 4.869565217391305)","(5.0, 7.6, 7.029629629629629)","(21.0, 34.0, 31.083333333333336)","(17.0, 38.0, 30.384615384615383)","(26.0, 70.0, 56.333333333333336)","(4.0, 5.3, 4.772340425531915)"
05-01-2023 15:49:49.383309,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.9, 4.409090909090909)","(5.0, 7.6, 7.029629629629629)","(21.0, 34.0, 31.083333333333336)","(17.0, 38.0, 30.384615384615383)","(26.0, 70.0, 61.30434782608695)","(4.0, 5.3, 4.955)"
05-01-2023 15:49:50.709200,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.9, 4.7615384615384615)","(5.0, 7.6, 7.2666666666666675)","(21.0, 34.0, 31.083333333333336)","(17.0, 38.0, 29.0)","(26.0, 70.0, 61.30434782608695)","(4.0, 5.2, 5.02)"
05-01-2023 15:49:52.112560,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.8, 4.7615384615384615)","(5.0, 7.4, 7.114285714285715)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 61.30434782608695)","(4.0, 5.1, 4.825)"
05-01-2023 15:49:53.433843,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.8, 4.7615384615384615)","(5.0, 7.4, 7.114285714285715)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 61.30434782608695)","(4.0, 5.1, 4.825)"
05-01-2023 15:49:54.853324,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.9, 4.263636363636364)","(5.0, 7.4, 6.885714285714286)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 60.0)","(4.0, 5.1, 4.825)"
05-01-2023 15:49:56.003505,"(3.0, 3.35, 3.3051020408163265)","(3.1, 4.9, 4.263636363636364)","(5.0, 7.4, 6.885714285714286)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 60.0)","(4.0, 5.1, 4.825)"
05-01-2023 15:49:57.130424,"(3.0, 3.2, 3.0565934065934064)","(3.1, 4.9, 4.263636363636364)","(5.0, 7.4, 6.885714285714286)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 55.88235294117647)","(4.0, 5.1, 4.825)"
05-01-2023 15:49:58.303511,"(3.0, 3.2, 3.051546391752577)","(3.1, 4.9, 4.263636363636364)","(5.0, 7.4, 6.885714285714286)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 37.42857142857143)","(4.0, 5.1, 4.825)"
05-01-2023 15:49:59.399650,"(3.0, 3.2, 3.051546391752577)","(3.1, 4.9, 4.263636363636364)","(5.0, 7.4, 6.935483870967742)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.545454545454547)","(26.0, 70.0, 37.42857142857143)","(4.0, 5.1, 4.825)"
05-01-2023 15:50:00.541192,"(3.0, 3.2, 3.051546391752577)","(3.1, 4.9, 4.263636363636364)","(5.0, 7.4, 7.072727272727273)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.838709677419356)","(26.0, 70.0, 37.42857142857143)","(4.0, 5.1, 4.871428571428571)"
05-01-2023 15:50:01.677211,"(3.0, 3.2, 3.055172413793103)","(3.1, 4.9, 4.7)","(5.0, 7.4, 6.658064516129032)","(21.0, 34.0, 31.083333333333336)","(17.0, 36.0, 30.838709677419356)","(26.0, 70.0, 59.86666666666667)","(4.0, 5.1, 4.871428571428571)"
05-01-2023 15:50:02.935551,"(3.0, 3.2, 3.055172413793103)","(3.1, 4.9, 4.433333333333334)","(5.0, 7.4, 6.9)","(21.0, 34.0, 30.5)","(17.0, 36.0, 30.838709677419356)","(26.0, 70.0, 64.0)","(4.0, 5.1, 4.857142857142857)"
05-01-2023 15:50:04.222839,"(3.0, 3.2, 3.0546875)","(3.1, 4.9, 4.5)","(5.0, 7.2, 6.9714285714285715)","(21.0, 34.0, 30.5)","(17.0, 36.0, 30.137931034482758)","(26.0, 70.0, 59.53846153846154)","(4.0, 5.1, 4.8545454545454545)"
05-01-2023 15:50:05.500280,"(3.0, 3.15, 3.0538461538461537)","(3.1, 4.9, 4.609677419354839)","(5.0, 7.2, 6.466666666666667)","(21.0, 34.0, 30.333333333333332)","(17.0, 34.0, 31.294117647058826)","(26.0, 70.0, 60.285714285714285)","(4.0, 5.0, 4.824)"
05-01-2023 15:50:06.826563,"(2.9, 3.15, 3.0357142857142856)","(3.2, 4.9, 4.635294117647059)","(5.0, 7.2, 6.442105263157895)","(21.0, 34.0, 30.333333333333332)","(17.0, 32.0, 30.5)","(26.0, 70.0, 60.285714285714285)","(4.0, 5.0, 4.7749999999999995)"
05-01-2023 15:50:08.133731,"(2.9, 3.15, 3.0357142857142856)","(3.2, 4.9, 4.534615384615385)","(5.0, 7.2, 6.42962962962963)","(21.0, 34.0, 30.92)","(17.0, 32.0, 30.5)","(26.0, 70.0, 60.285714285714285)","(4.0, 5.0, 4.7749999999999995)"
05-01-2023 15:50:09.328893,"(2.9, 3.15, 3.06578947368421)","(3.2, 4.8, 4.48)","(5.0, 7.2, 6.421621621621622)","(21.0, 34.0, 30.92)","(17.0, 32.0, 30.5)","(26.0, 70.0, 54.888888888888886)","(4.0, 5.0, 4.7749999999999995)"
05-01-2023 15:50:10.567962,"(2.9, 3.15, 3.06578947368421)","(3.2, 4.8, 4.48)","(5.0, 7.2, 6.4750000000000005)","(21.0, 34.0, 30.92)","(17.0, 32.0, 30.5)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.7749999999999995)"
05-01-2023 15:50:11.765820,"(2.9, 3.2, 3.099090909090909)","(3.2, 4.8, 4.5793103448275865)","(5.0, 7.0, 6.856410256410257)","(21.0, 34.0, 30.92)","(17.0, 32.0, 30.5)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.733333333333333)"
05-01-2023 15:50:12.843838,"(2.9, 3.2, 3.099090909090909)","(3.2, 4.8, 4.544444444444444)","(5.0, 7.0, 6.856410256410257)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 30.5)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.701818181818181)"
05-01-2023 15:50:13.839936,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.53)","(5.0, 7.0, 6.809523809523809)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 30.5)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.701818181818181)"
05-01-2023 15:50:14.997021,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.53)","(5.0, 7.0, 6.809523809523809)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 29.6)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.712280701754386)"
05-01-2023 15:50:16.198443,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.451612903225807)","(5.0, 7.0, 6.809523809523809)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 29.6)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.712280701754386)"
05-01-2023 15:50:17.381183,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.451612903225807)","(5.0, 7.0, 6.6923076923076925)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 29.6)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.712280701754386)"
05-01-2023 15:50:18.503844,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.451612903225807)","(5.0, 7.0, 6.6923076923076925)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 29.6)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.712280701754386)"
05-01-2023 15:50:19.637195,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.451612903225807)","(5.0, 6.8, 6.657142857142857)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 29.6)","(26.0, 70.0, 62.648648648648646)","(4.0, 5.0, 4.712280701754386)"
05-01-2023 15:50:20.732457,"(2.9, 3.2, 3.0904761904761906)","(3.2, 4.8, 4.451612903225807)","(5.0, 6.8, 6.657142857142857)","(21.0, 34.0, 30.76923076923077)","(17.0, 32.0, 29.6)","(26.0, 70.0, 61.2258064516129)","(4.0, 5.0, 4.811111111111111)"
05-01-2023 15:50:21.937427,"(2.9, 3.2, 3.0854166666666667)","(3.2, 4.8, 4.457142857142857)","(5.0, 6.8, 6.657142857142857)","(21.0, 34.0, 30.62962962962963)","(17.0, 32.0, 29.5)","(26.0, 70.0, 61.2258064516129)","(4.0, 4.9, 4.755223880597015)"
05-01-2023 15:50:23.123752,"(2.9, 3.2, 3.0854166666666667)","(3.2, 4.8, 4.451612903225807)","(5.0, 6.8, 6.569230769230769)","(21.0, 34.0, 30.62962962962963)","(17.0, 32.0, 29.6)","(26.0, 70.0, 55.77777777777778)","(4.0, 5.0, 4.755223880597015)"
05-01-2023 15:50:24.244686,"(2.9, 3.2, 3.0854166666666667)","(3.2, 4.8, 4.451612903225807)","(5.0, 6.8, 6.569230769230769)","(21.0, 34.0, 30.62962962962963)","(17.0, 32.0, 29.6)","(26.0, 70.0, 55.77777777777778)","(4.0, 5.0, 4.755223880597015)"
05-01-2023 15:50:25.301527,"(2.9, 3.2, 3.0854166666666667)","(3.2, 4.8, 4.451612903225807)","(5.0, 6.8, 6.569230769230769)","(21.0, 34.0, 30.62962962962963)","(17.0, 32.0, 29.6)","(26.0, 70.0, 54.84210526315789)","(4.0, 5.0, 4.755223880597015)"
05-01-2023 15:50:26.431649,"(2.9, 3.2, 3.0854166666666667)","(3.2, 4.8, 4.451612903225807)","(5.0, 6.8, 6.569230769230769)","(21.0, 34.0, 28.647058823529413)","(17.0, 32.0, 29.0)","(26.0, 70.0, 54.84210526315789)","(4.0, 5.0, 4.755223880597015)"
05-01-2023 15:50:27.545825,"(2.9, 3.2, 3.0852941176470585)","(3.2, 4.3, 4.242647058823529)","(5.0, 6.8, 6.569230769230769)","(21.0, 34.0, 28.210526315789473)","(17.0, 32.0, 29.157894736842106)","(26.0, 70.0, 54.84210526315789)","(4.0, 5.0, 4.8)"
05-01-2023 15:50:28.688839,"(2.9, 3.2, 3.0944444444444446)","(3.3, 4.3, 4.216)","(5.0, 6.8, 6.5920000000000005)","(21.0, 34.0, 29.925925925925924)","(17.0, 32.0, 29.157894736842106)","(26.0, 70.0, 54.84210526315789)","(4.0, 4.9, 4.821428571428572)"
05-01-2023 15:50:29.802748,"(2.9, 3.2, 3.1017241379310345)","(3.3, 4.3, 4.216)","(5.0, 6.8, 6.5920000000000005)","(21.0, 34.0, 25.75)","(17.0, 32.0, 30.333333333333332)","(26.0, 70.0, 54.84210526315789)","(4.0, 4.9, 4.821428571428572)"
05-01-2023 15:50:30.859959,"(2.9, 3.2, 3.1017241379310345)","(3.5, 4.3, 4.216)","(5.0, 6.8, 6.614285714285715)","(21.0, 34.0, 25.75)","(17.0, 34.0, 29.80952380952381)","(26.0, 70.0, 54.84210526315789)","(4.0, 4.9, 4.831250000000001)"
05-01-2023 15:50:31.960000,"(2.9, 3.2, 3.1123076923076924)","(3.5, 4.2, 4.08235294117647)","(5.0, 6.8, 6.677777777777777)","(21.0, 34.0, 27.125)","(17.0, 34.0, 29.80952380952381)","(26.0, 70.0, 60.06896551724138)","(4.0, 4.9, 4.821428571428572)"
05-01-2023 15:50:33.061136,"(2.9, 3.2, 3.1123076923076924)","(3.5, 4.2, 4.0875)","(5.0, 6.8, 6.622222222222222)","(21.0, 34.0, 27.125)","(17.0, 34.0, 29.80952380952381)","(26.0, 70.0, 64.07407407407408)","(4.0, 4.9, 4.821428571428572)"
05-01-2023 15:50:34.222024,"(2.9, 3.2, 3.104)","(3.5, 4.2, 4.0875)","(5.0, 7.2, 7.180566801619434)","(21.0, 34.0, 27.125)","(17.0, 34.0, 28.866666666666667)","(26.0, 70.0, 64.07407407407408)","(4.0, 4.9, 4.821428571428572)"
05-01-2023 15:50:35.376945,"(2.9, 3.2, 3.1222222222222222)","(3.5, 4.2, 4.002666666666666)","(5.0, 7.4, 7.385937500000001)","(21.0, 34.0, 30.714285714285715)","(17.0, 34.0, 27.333333333333332)","(26.0, 70.0, 64.07407407407408)","(4.0, 4.9, 4.827586206896552)"
05-01-2023 15:50:36.526571,"(2.8, 3.2, 3.119047619047619)","(3.4, 4.0, 3.9047619047619047)","(5.0, 7.6, 7.305882352941176)","(21.0, 32.0, 30.714285714285715)","(17.0, 34.0, 27.333333333333332)","(31.0, 70.0, 64.07407407407408)","(4.0, 5.0, 4.877272727272727)"
05-01-2023 15:50:37.596914,"(2.8, 3.2, 3.1484848484848484)","(3.4, 3.95, 3.8875)","(5.0, 7.8, 7.305882352941176)","(21.0, 32.0, 30.714285714285715)","(17.0, 34.0, 27.333333333333332)","(31.0, 70.0, 64.07407407407408)","(4.0, 5.0, 4.878947368421053)"
05-01-2023 15:50:38.613753,"(2.8, 3.2, 3.1142857142857143)","(3.4, 3.95, 3.9071428571428575)","(5.0, 7.8, 7.485714285714286)","(21.0, 32.0, 27.555555555555557)","(17.0, 34.0, 25.818181818181817)","(31.0, 70.0, 64.07407407407408)","(4.0, 5.0, 4.878947368421053)"
05-01-2023 15:50:39.689090,"(2.8, 3.2, 3.1347826086956525)","(3.4, 3.95, 3.89)","(5.0, 8.0, 7.685714285714286)","(21.0, 32.0, 26.666666666666668)","(17.0, 26.0, 25.875)","(31.0, 70.0, 58.46153846153846)","(4.0, 5.0, 4.878947368421053)"
05-01-2023 15:50:40.829329,"(2.8, 3.2, 3.130232558139535)","(3.4, 3.95, 3.89)","(5.0, 8.0, 7.7)","(21.0, 32.0, 26.666666666666668)","(17.0, 26.0, 25.875)","(31.0, 70.0, 58.46153846153846)","(4.0, 5.0, 4.897777777777778)"
05-01-2023 15:50:41.921506,"(2.8, 3.2, 3.1272727272727274)","(3.4, 3.95, 3.89)","(5.0, 8.0, 7.7)","(21.0, 32.0, 26.666666666666668)","(17.0, 26.0, 25.875)","(31.0, 70.0, 58.46153846153846)","(4.0, 5.0, 4.89)"
05-01-2023 15:50:43.005129,"(2.8, 3.2, 3.1357142857142857)","(3.4, 3.95, 3.875)","(5.0, 8.0, 7.7)","(21.0, 32.0, 26.666666666666668)","(17.0, 26.0, 25.875)","(31.0, 70.0, 58.46153846153846)","(4.0, 5.0, 4.751282051282051)"
05-01-2023 15:50:43.957831,"(2.8, 3.2, 3.1424657534246574)","(3.4, 3.95, 3.875)","(5.0, 8.0, 7.8)","(21.0, 32.0, 26.666666666666668)","(17.0, 26.0, 25.875)","(31.0, 70.0, 63.75)","(4.0, 4.8, 4.9037037037037035)"
05-01-2023 15:50:45.006592,"(2.8, 3.2, 3.138235294117647)","(3.4, 3.95, 3.875)","(5.0, 8.0, 7.7)","(21.0, 32.0, 27.45)","(17.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.0, 4.9037037037037035)"
05-01-2023 15:50:46.070985,"(2.8, 3.2, 3.15)","(3.4, 3.95, 3.875)","(5.0, 8.0, 7.861538461538462)","(21.0, 32.0, 27.863636363636363)","(17.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.0, 4.9037037037037035)"
05-01-2023 15:50:47.111996,"(2.8, 3.2, 3.1021739130434782)","(3.4, 3.95, 3.875)","(5.0, 8.2, 7.92)","(21.0, 32.0, 27.863636363636363)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.0, 4.972727272727273)"
05-01-2023 15:50:48.080939,"(2.8, 3.15, 3.1115384615384616)","(3.4, 3.95, 3.8535714285714286)","(5.0, 8.2, 7.9529411764705875)","(21.0, 30.0, 27.142857142857142)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.1, 5.061538461538462)"
05-01-2023 15:50:49.107598,"(2.8, 3.15, 3.1166666666666667)","(3.4, 3.95, 3.86)","(5.0, 8.2, 7.957142857142856)","(21.0, 30.0, 27.41176470588235)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.2, 5.027272727272727)"
05-01-2023 15:50:50.232370,"(2.8, 3.15, 3.0785714285714283)","(3.4, 3.95, 3.8473684210526313)","(5.0, 8.6, 8.246153846153847)","(21.0, 32.0, 28.285714285714285)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.2, 5.027272727272727)"
05-01-2023 15:50:51.380918,"(2.8, 3.1, 3.0580645161290323)","(3.4, 3.9, 3.7913793103448277)","(5.0, 8.8, 8.457142857142857)","(21.0, 32.0, 28.294117647058822)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.2, 4.866666666666667)"
05-01-2023 15:50:52.555428,"(2.8, 3.1, 3.036)","(3.4, 3.85, 3.7913793103448277)","(5.0, 8.8, 8.581818181818182)","(21.0, 32.0, 27.846153846153847)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 4.9, 4.911764705882353)"
05-01-2023 15:50:53.725125,"(2.8, 3.1, 3.0655172413793106)","(3.4, 3.85, 3.7913793103448277)","(5.0, 8.8, 8.581818181818182)","(21.0, 32.0, 27.846153846153847)","(18.0, 26.0, 25.75)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.0, 4.882926829268293)"
05-01-2023 15:50:54.839429,"(2.8, 3.1, 3.0829268292682928)","(3.4, 3.75, 3.709677419354839)","(5.0, 8.8, 8.441379310344828)","(21.0, 32.0, 27.074074074074073)","(18.0, 26.0, 25.23076923076923)","(31.0, 70.0, 65.58823529411765)","(4.0, 5.0, 5.00909090909091)"
05-01-2023 15:50:55.850287,"(2.7, 3.15, 3.1464912280701753)","(3.2, 3.75, 3.6342857142857143)","(5.5, 8.8, 7.925)","(21.0, 32.0, 27.074074074074073)","(18.0, 26.0, 25.333333333333332)","(31.0, 70.0, 66.73913043478261)","(4.0, 5.2, 5.108695652173913)"
05-01-2023 15:50:56.891024,"(2.7, 3.15, 3.143181818181818)","(3.2, 3.75, 3.632608695652174)","(5.5, 8.8, 8.085714285714285)","(21.0, 32.0, 26.6)","(18.0, 26.0, 25.1875)","(31.0, 70.0, 58.333333333333336)","(4.0, 5.2, 5.072727272727273)"
05-01-2023 15:50:57.960101,"(2.7, 3.2, 3.1902439024390246)","(3.2, 3.75, 3.6217105263157894)","(5.5, 8.8, 8.059259259259258)","(21.0, 32.0, 26.6)","(18.0, 26.0, 25.25)","(31.0, 70.0, 48.5)","(4.0, 5.2, 5.15483870967742)"
05-01-2023 15:50:59.097286,"(2.7, 3.15, 3.136627906976744)","(3.2, 3.75, 3.623913043478261)","(5.5, 8.6, 8.2)","(21.0, 32.0, 26.214285714285715)","(18.0, 26.0, 25.25)","(31.0, 55.0, 48.5)","(4.0, 5.2, 5.101408450704225)"
05-01-2023 15:51:00.177561,"(2.7, 3.15, 3.1447802197802197)","(3.2, 3.75, 3.623913043478261)","(5.5, 8.6, 8.2)","(21.0, 32.0, 28.048780487804876)","(18.0, 26.0, 25.25)","(31.0, 55.0, 48.5)","(4.0, 5.3, 5.096)"
05-01-2023 15:51:01.215921,"(2.7, 3.25, 3.2165116279069768)","(3.2, 3.75, 3.623913043478261)","(5.5, 8.6, 8.085714285714285)","(21.0, 32.0, 27.390243902439025)","(18.0, 26.0, 25.25)","(31.0, 55.0, 48.5)","(4.0, 5.3, 5.096)"
05-01-2023 15:51:02.204906,"(2.7, 3.25, 3.213888888888889)","(3.2, 3.75, 3.621739130434783)","(5.5, 8.8, 8.333333333333334)","(21.0, 32.0, 27.1875)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 58.8)","(4.0, 5.2, 5.127272727272727)"
05-01-2023 15:51:03.201008,"(2.7, 3.25, 3.2140552995391705)","(3.2, 3.75, 3.5777777777777775)","(5.5, 8.8, 8.793360995850623)","(21.0, 30.0, 27.77777777777778)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 52.5)","(4.0, 5.2, 5.165384615384616)"
05-01-2023 15:51:04.240562,"(2.7, 3.25, 3.225)","(3.2, 3.7, 3.607142857142857)","(5.5, 8.8, 8.793360995850623)","(21.0, 30.0, 28.18181818181818)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 52.5)","(4.0, 5.2, 5.118181818181818)"
05-01-2023 15:51:05.269930,"(2.7, 3.25, 3.226923076923077)","(3.2, 3.7, 3.604347826086957)","(5.5, 8.8, 8.793162393162394)","(21.0, 30.0, 28.18181818181818)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 52.5)","(4.0, 5.2, 5.17)"
05-01-2023 15:51:06.553075,"(2.7, 3.25, 3.2345108695652174)","(3.2, 3.7, 3.670588235294118)","(5.5, 8.8, 8.5)","(21.0, 30.0, 28.18181818181818)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 52.5)","(4.0, 5.2, 5.153846153846154)"
05-01-2023 15:51:08.068724,"(2.7, 3.25, 3.226923076923077)","(3.2, 3.6, 3.5833333333333335)","(5.5, 8.8, 8.707692307692309)","(21.0, 30.0, 26.923076923076923)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 52.5)","(4.0, 5.2, 5.025)"
05-01-2023 15:51:09.173288,"(2.7, 3.25, 3.168918918918919)","(3.2, 3.65, 3.5833333333333335)","(5.5, 8.8, 8.707692307692309)","(21.0, 30.0, 27.473684210526315)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 52.5)","(4.0, 5.2, 5.161111111111111)"
05-01-2023 15:51:10.215668,"(2.7, 3.25, 3.168918918918919)","(3.2, 3.65, 3.5535714285714284)","(5.5, 8.8, 8.707692307692309)","(21.0, 30.0, 27.818181818181817)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 59.230769230769226)","(4.0, 5.2, 5.161111111111111)"
05-01-2023 15:51:11.301738,"(2.7, 3.25, 3.168918918918919)","(3.2, 3.65, 3.5535714285714284)","(5.5, 8.8, 8.770731707317074)","(21.0, 30.0, 27.714285714285715)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 59.230769230769226)","(4.0, 5.2, 5.161111111111111)"
05-01-2023 15:51:12.291234,"(2.7, 3.25, 3.222049689440994)","(3.2, 3.65, 3.539705882352941)","(5.5, 8.8, 8.770731707317074)","(21.0, 32.0, 27.714285714285715)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 59.230769230769226)","(4.0, 5.2, 5.2023809523809526)"
05-01-2023 15:51:13.345123,"(2.7, 3.25, 3.222049689440994)","(3.2, 3.65, 3.55625)","(5.5, 8.8, 8.770731707317074)","(21.0, 30.0, 28.333333333333332)","(18.0, 26.0, 25.428571428571427)","(31.0, 70.0, 59.230769230769226)","(4.0, 5.3, 5.160975609756098)"
05-01-2023 15:51:14.402558,"(2.7, 3.25, 3.222049689440994)","(3.2, 3.65, 3.55625)","(5.5, 8.8, 8.770731707317074)","(21.0, 30.0, 28.333333333333332)","(18.0, 26.0, 25.6)","(31.0, 70.0, 59.230769230769226)","(4.0, 5.2, 5.163636363636364)"
05-01-2023 15:51:15.490959,"(2.7, 3.25, 3.2135838150289016)","(3.2, 3.65, 3.525)","(5.5, 8.8, 8.77377049180328)","(21.0, 30.0, 29.384615384615387)","(18.0, 26.0, 25.6)","(31.0, 70.0, 55.55555555555556)","(4.0, 5.2, 5.148387096774194)"
05-01-2023 15:51:16.565210,"(2.7, 3.25, 3.172222222222222)","(3.2, 3.65, 3.5375)","(5.5, 8.8, 8.430769230769231)","(21.0, 30.0, 29.384615384615387)","(18.0, 26.0, 25.666666666666668)","(31.0, 70.0, 59.166666666666664)","(4.0, 5.2, 5.148387096774194)"
05-01-2023 15:51:17.703922,"(2.7, 3.25, 3.177906976744186)","(3.2, 3.65, 3.5991525423728814)","(5.5, 8.8, 8.733333333333334)","(21.0, 30.0, 29.41176470588235)","(18.0, 26.0, 25.76923076923077)","(31.0, 70.0, 59.166666666666664)","(4.0, 5.2, 5.063013698630137)"
