,Towering Star,Finniss Blossom,Velocity Cleo,Highly Praised,Pure By Design,Easy Street,Didelis,Irish Brandy
10-01-2023 14:22:53.734583,"(2.6, 3.1, 3.0953125)","(17.0, 24.0, 22.967741935483872)","(14.0, 22.0, 21.846153846153847)","(13.0, 15.5, 14.521739130434783)","(3.2, 4.1, 3.9625000000000004)","(11.0, 14.0, 13.44)","(5.5, 7.0, 6.860869565217391)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:55.119167,"(2.6, 3.05, 3.0245454545454544)","(17.0, 24.0, 22.967741935483872)","(14.0, 22.0, 21.846153846153847)","(13.0, 15.5, 14.521739130434783)","(3.2, 4.1, 3.98)","(11.0, 14.0, 13.44)","(5.5, 7.0, 6.945454545454545)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:22:56.588647,"(2.6, 3.05, 3.0188888888888887)","(17.0, 24.0, 22.967741935483872)","(14.0, 22.0, 21.846153846153847)","(13.0, 15.5, 14.521739130434783)","(3.1, 4.1, 4.01875)","(11.0, 14.0, 13.3)","(5.5, 7.2, 6.928)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:22:57.968231,"(2.6, 3.05, 3.03)","(17.0, 24.0, 22.0)","(14.0, 22.0, 21.451612903225808)","(13.0, 15.5, 14.521739130434783)","(3.1, 4.1, 4.038636363636363)","(11.0, 14.0, 13.222222222222221)","(5.5, 7.2, 6.742857142857143)","(18.0, 27.0, 25.5)"
10-01-2023 14:22:59.529590,"(2.6, 3.05, 2.987)","(17.0, 24.0, 22.11764705882353)","(14.0, 23.0, 21.451612903225808)","(13.0, 15.5, 14.521739130434783)","(3.1, 4.1, 4.08125)","(11.0, 14.0, 13.222222222222221)","(5.5, 7.2, 6.699999999999999)","(18.0, 27.0, 25.5)"
10-01-2023 14:23:01.016587,"(2.6, 3.05, 2.987)","(17.0, 24.0, 22.11764705882353)","(14.0, 23.0, 21.73076923076923)","(13.0, 15.5, 14.666666666666666)","(3.1, 4.1, 4.051612903225807)","(11.0, 14.0, 13.222222222222221)","(5.5, 7.0, 6.705263157894737)","(18.0, 27.0, 25.5)"
10-01-2023 14:23:02.489156,"(2.6, 3.05, 2.989333333333333)","(17.0, 24.0, 22.060606060606062)","(14.0, 23.0, 21.714285714285715)","(13.0, 15.5, 14.710526315789474)","(3.1, 4.1, 4.127272727272727)","(11.0, 14.0, 13.173913043478262)","(5.5, 7.0, 6.6869565217391305)","(18.0, 27.0, 25.5)"
10-01-2023 14:23:03.925475,"(2.6, 3.05, 2.989333333333333)","(17.0, 24.0, 22.153846153846153)","(14.0, 22.0, 21.714285714285715)","(13.0, 15.5, 14.722222222222221)","(3.1, 4.2, 4.147540983606557)","(11.0, 14.0, 13.173913043478262)","(5.5, 7.0, 6.661538461538461)","(18.0, 27.0, 25.5)"
10-01-2023 14:23:05.431037,"(2.6, 3.05, 2.989333333333333)","(17.0, 24.0, 22.153846153846153)","(14.0, 22.0, 20.90909090909091)","(13.0, 15.5, 14.8)","(3.1, 4.2, 4.11764705882353)","(11.0, 14.0, 13.173913043478262)","(5.5, 7.0, 6.741176470588235)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:23:07.252532,"(2.6, 3.05, 2.993333333333333)","(17.0, 24.0, 22.153846153846153)","(14.0, 22.0, 21.25)","(13.0, 15.5, 14.8)","(3.1, 4.2, 4.093617021276596)","(11.0, 14.0, 13.380434782608695)","(5.5, 7.0, 6.969230769230769)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:23:08.913630,"(2.6, 3.0, 2.988)","(17.0, 24.0, 22.22222222222222)","(14.0, 22.0, 21.25)","(13.0, 15.5, 14.8)","(3.1, 4.2, 4.1084745762711865)","(11.0, 14.0, 13.267441860465116)","(5.5, 7.0, 6.8)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:23:10.501577,"(2.6, 3.05, 2.9475862068965517)","(17.0, 24.0, 22.285714285714285)","(14.0, 22.0, 21.25)","(13.0, 15.5, 15.066666666666666)","(3.1, 4.2, 4.1084745762711865)","(11.0, 13.5, 13.267441860465116)","(5.5, 7.0, 6.89)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:23:11.986036,"(2.6, 3.0, 2.8895049504950494)","(17.0, 24.0, 21.62962962962963)","(14.0, 22.0, 21.5)","(13.0, 15.5, 15.05)","(3.1, 4.2, 4.128)","(11.0, 13.5, 13.25)","(5.5, 7.0, 6.925925925925926)","(18.0, 27.0, 24.75)"
10-01-2023 14:23:13.341777,"(2.6, 2.96, 2.89125)","(17.0, 24.0, 21.62962962962963)","(14.0, 22.0, 21.523809523809526)","(13.0, 15.5, 15.569767441860465)","(3.1, 4.2, 4.144615384615385)","(11.0, 13.5, 13.217391304347826)","(5.5, 7.0, 7.03030303030303)","(18.0, 27.0, 25.58823529411765)"
10-01-2023 14:23:14.826056,"(2.6, 2.9, 2.87375)","(17.0, 24.0, 21.714285714285715)","(14.0, 22.0, 23.8)","(13.0, 16.5, 15.569767441860465)","(3.1, 4.2, 4.136231884057971)","(11.0, 13.5, 13.982142857142858)","(5.5, 7.2, 6.994871794871795)","(18.0, 27.0, 25.58823529411765)"
10-01-2023 14:23:16.190182,"(2.6, 2.9, 2.888)","(17.0, 24.0, 21.714285714285715)","(14.0, 24.0, 23.8)","(13.0, 16.5, 15.569767441860465)","(3.1, 4.2, 4.129032258064516)","(11.0, 14.0, 13.982142857142858)","(5.5, 7.2, 7.033333333333333)","(18.0, 27.0, 25.58823529411765)"
10-01-2023 14:23:17.607755,"(2.6, 2.9, 2.8864516129032256)","(17.0, 23.0, 21.166666666666668)","(14.0, 24.0, 23.785714285714285)","(13.0, 16.5, 15.569767441860465)","(3.1, 4.2, 4.160655737704918)","(11.0, 14.0, 13.95)","(5.5, 7.2, 7.033333333333333)","(18.0, 27.0, 25.0)"
10-01-2023 14:23:18.967093,"(2.6, 2.9, 2.8932258064516128)","(17.0, 22.0, 21.151515151515152)","(14.0, 24.0, 23.785714285714285)","(13.0, 16.5, 15.563829787234043)","(3.1, 4.2, 4.168292682926829)","(11.0, 14.0, 13.95)","(5.5, 7.2, 7.078571428571428)","(18.0, 27.0, 25.0)"
10-01-2023 14:23:20.332629,"(2.6, 2.9, 2.8695238095238094)","(17.0, 22.0, 21.151515151515152)","(14.0, 24.0, 23.785714285714285)","(13.0, 16.5, 15.411290322580646)","(3.1, 4.3, 4.165116279069768)","(11.0, 14.0, 13.95)","(5.5, 7.2, 7.32)","(18.0, 27.0, 25.0)"
10-01-2023 14:23:21.674477,"(2.6, 2.9, 2.8666666666666667)","(17.0, 22.0, 21.0)","(15.0, 24.0, 23.785714285714285)","(13.0, 16.5, 15.944444444444445)","(3.1, 4.2, 4.17037037037037)","(11.0, 14.0, 13.95)","(5.5, 7.4, 7.2631578947368425)","(18.0, 27.0, 25.58823529411765)"
10-01-2023 14:23:23.079772,"(2.6, 2.88, 2.917297297297297)","(17.0, 22.0, 20.774193548387096)","(15.0, 24.0, 23.785714285714285)","(13.0, 16.0, 15.571428571428571)","(3.1, 4.2, 4.185365853658537)","(11.0, 14.0, 13.78125)","(5.5, 7.4, 7.2439024390243905)","(18.0, 27.0, 25.58823529411765)"
10-01-2023 14:23:24.437574,"(2.5, 2.94, 2.8474999999999997)","(16.0, 22.0, 20.774193548387096)","(15.0, 24.0, 23.785714285714285)","(13.0, 16.0, 15.26923076923077)","(3.2, 4.2, 4.185365853658537)","(11.0, 14.0, 13.714285714285714)","(5.5, 7.4, 7.273684210526316)","(18.0, 27.0, 25.0)"
10-01-2023 14:23:25.766371,"(2.5, 2.86, 2.8474999999999997)","(16.0, 22.0, 20.774193548387096)","(15.0, 24.0, 23.785714285714285)","(13.0, 16.0, 15.25)","(3.2, 4.2, 4.176086956521739)","(11.0, 14.0, 13.6875)","(5.5, 7.4, 7.273684210526316)","(18.0, 27.0, 25.0)"
10-01-2023 14:23:27.100156,"(2.5, 2.86, 2.848888888888889)","(16.0, 22.0, 20.774193548387096)","(15.0, 24.0, 22.772727272727273)","(13.0, 16.0, 15.25)","(3.2, 4.2, 4.059574468085106)","(11.0, 14.0, 13.9)","(5.5, 7.4, 7.322580645161291)","(18.0, 27.0, 26.642857142857142)"
10-01-2023 14:23:28.378566,"(2.5, 2.86, 2.843272727272727)","(16.0, 22.0, 21.0)","(15.0, 25.0, 23.772727272727273)","(13.0, 16.0, 15.363636363636363)","(3.2, 4.1, 4.059154929577464)","(11.0, 14.0, 13.96875)","(5.5, 7.4, 7.344186046511628)","(18.0, 27.0, 26.7)"
10-01-2023 14:23:29.712096,"(2.5, 2.84, 2.823934426229508)","(16.0, 22.0, 21.0)","(15.0, 25.0, 24.210526315789473)","(13.0, 16.0, 15.363636363636363)","(3.2, 4.1, 4.059154929577464)","(11.0, 14.0, 13.916666666666666)","(5.5, 7.4, 7.344186046511628)","(18.0, 27.0, 26.8)"
10-01-2023 14:23:31.077314,"(2.5, 2.84, 2.8236363636363633)","(16.0, 22.0, 21.0)","(15.0, 25.0, 24.210526315789473)","(13.0, 16.0, 15.363636363636363)","(3.2, 4.1, 4.059154929577464)","(11.0, 14.0, 13.875)","(5.5, 7.4, 7.34)","(18.0, 27.0, 26.857142857142858)"
10-01-2023 14:23:32.471216,"(2.5, 2.84, 2.823880597014925)","(16.0, 22.0, 21.0)","(15.0, 25.0, 24.210526315789473)","(13.0, 16.0, 15.56)","(3.2, 4.1, 4.071428571428571)","(11.0, 14.0, 13.807692307692308)","(5.5, 7.4, 7.344186046511628)","(18.0, 27.0, 26.857142857142858)"
10-01-2023 14:23:33.843574,"(2.5, 2.84, 2.8057692307692306)","(16.0, 22.0, 21.0)","(15.0, 25.0, 24.210526315789473)","(13.0, 16.0, 15.578947368421053)","(3.2, 4.1, 4.073333333333333)","(11.0, 14.0, 13.807692307692308)","(5.5, 7.4, 7.438461538461539)","(18.0, 27.0, 26.857142857142858)"
10-01-2023 14:23:35.154234,"(2.5, 2.84, 2.8139285714285713)","(16.0, 22.0, 21.0)","(15.0, 25.0, 24.210526315789473)","(13.0, 16.0, 14.692307692307692)","(3.2, 4.1, 4.135087719298245)","(11.0, 14.0, 13.807692307692308)","(5.5, 7.6, 7.458333333333333)","(18.0, 27.0, 26.869565217391305)"
10-01-2023 14:23:36.463070,"(2.5, 2.84, 2.804943820224719)","(16.0, 22.0, 20.97142857142857)","(15.0, 25.0, 24.210526315789473)","(13.0, 15.0, 14.678571428571429)","(3.2, 4.2, 4.143103448275862)","(11.0, 14.0, 13.642857142857142)","(5.5, 7.6, 7.458333333333333)","(18.0, 30.0, 26.25)"
10-01-2023 14:23:37.761614,"(2.5, 2.84, 2.8088888888888888)","(16.0, 22.0, 20.97142857142857)","(15.0, 25.0, 23.428571428571427)","(13.0, 15.5, 14.706896551724139)","(3.2, 4.2, 4.1499999999999995)","(11.0, 14.0, 13.68421052631579)","(5.5, 7.6, 7.458333333333333)","(18.0, 30.0, 26.153846153846153)"
10-01-2023 14:23:39.097337,"(2.5, 2.84, 2.8088888888888888)","(16.0, 22.0, 20.97142857142857)","(15.0, 24.0, 24.142857142857142)","(13.0, 15.5, 14.541666666666666)","(3.2, 4.2, 4.191044776119403)","(11.0, 14.0, 13.590909090909092)","(5.5, 7.6, 7.458333333333333)","(18.0, 30.0, 26.153846153846153)"
10-01-2023 14:23:40.453667,"(2.5, 2.84, 2.8088888888888888)","(16.0, 22.0, 20.97142857142857)","(15.0, 25.0, 23.666666666666668)","(13.0, 15.5, 14.538461538461538)","(3.2, 4.2, 4.180281690140845)","(11.0, 14.0, 13.346153846153847)","(5.5, 7.6, 7.695652173913043)","(18.0, 30.0, 25.842105263157894)"
10-01-2023 14:23:41.803479,"(2.5, 2.82, 2.818165137614679)","(16.0, 21.0, 21.0)","(15.0, 25.0, 23.666666666666668)","(13.0, 15.0, 14.333333333333334)","(3.2, 4.2, 4.1881355932203395)","(11.0, 13.5, 13.409090909090908)","(5.5, 7.8, 7.566666666666666)","(18.0, 29.0, 26.209302325581394)"
10-01-2023 14:23:43.177860,"(2.5, 2.82, 2.817979797979798)","(16.0, 22.0, 21.0)","(15.0, 25.0, 22.90909090909091)","(13.0, 15.0, 14.56)","(3.2, 4.2, 4.1881355932203395)","(11.0, 13.5, 14.404255319148936)","(5.5, 7.6, 7.557142857142857)","(19.0, 29.0, 26.155555555555555)"
10-01-2023 14:23:44.570770,"(2.5, 2.82, 2.817979797979798)","(16.0, 22.0, 21.0)","(15.0, 23.0, 23.57894736842105)","(13.0, 15.0, 14.518518518518519)","(3.2, 4.2, 4.1881355932203395)","(11.0, 14.5, 14.76271186440678)","(5.5, 7.6, 7.357142857142858)","(19.0, 29.0, 26.130434782608695)"
10-01-2023 14:23:46.048919,"(2.6, 2.82, 2.817307692307692)","(16.0, 22.0, 20.8)","(16.0, 25.0, 23.88235294117647)","(12.0, 15.0, 14.518518518518519)","(3.1, 4.2, 4.189855072463768)","(11.0, 15.0, 14.818181818181818)","(6.0, 7.4, 7.222222222222222)","(19.0, 29.0, 26.066666666666666)"
10-01-2023 14:23:47.413523,"(2.6, 2.82, 2.8087407407407405)","(16.0, 22.0, 20.967741935483872)","(16.0, 24.0, 23.866666666666667)","(12.0, 15.0, 14.833333333333334)","(3.1, 4.2, 4.02)","(11.0, 15.0, 14.852941176470589)","(6.0, 7.4, 7.344827586206897)","(19.0, 29.0, 26.81081081081081)"
10-01-2023 14:23:48.756512,"(2.5, 2.84, 2.8158730158730156)","(16.0, 22.0, 20.967741935483872)","(16.0, 24.0, 23.666666666666668)","(12.0, 15.5, 14.875)","(3.1, 4.1, 3.985294117647059)","(11.0, 15.0, 15.15)","(6.0, 7.4, 7.31764705882353)","(19.0, 29.0, 26.90909090909091)"
10-01-2023 14:23:50.091188,"(2.5, 2.84, 2.8269230769230766)","(16.0, 22.0, 21.0)","(16.0, 25.0, 23.666666666666668)","(12.0, 15.0, 14.875)","(3.1, 4.1, 3.980769230769231)","(11.0, 15.5, 14.9)","(6.0, 7.4, 7.362500000000001)","(19.0, 29.0, 26.90909090909091)"
10-01-2023 14:23:51.492319,"(2.5, 2.84, 2.833846153846154)","(16.0, 22.0, 21.058823529411764)","(16.0, 25.0, 24.615384615384617)","(12.0, 15.0, 14.875)","(3.1, 4.1, 3.9562500000000003)","(11.0, 15.5, 14.804347826086957)","(6.0, 7.4, 7.394285714285714)","(20.0, 29.0, 26.90909090909091)"
10-01-2023 14:23:52.864840,"(2.5, 2.86, 2.8750375939849624)","(16.0, 22.0, 21.058823529411764)","(16.0, 25.0, 25.066666666666666)","(12.0, 15.0, 14.875)","(3.1, 4.0, 3.922222222222222)","(11.0, 15.5, 14.804347826086957)","(6.0, 7.6, 7.394285714285714)","(20.0, 29.0, 26.90909090909091)"
10-01-2023 14:23:54.208740,"(2.5, 2.88, 2.86)","(16.0, 22.0, 20.65)","(16.0, 26.0, 24.444444444444443)","(12.0, 15.0, 14.942857142857143)","(3.1, 4.0, 3.9272727272727272)","(11.0, 15.5, 14.833333333333334)","(6.0, 7.6, 7.3517241379310345)","(20.0, 29.0, 26.90909090909091)"
10-01-2023 14:23:55.567691,"(2.5, 2.88, 2.864390243902439)","(16.0, 21.0, 20.653846153846153)","(16.0, 25.0, 24.444444444444443)","(12.0, 15.0, 15.02)","(3.1, 3.95, 3.8676470588235294)","(11.0, 15.5, 14.8125)","(6.0, 7.6, 7.3100000000000005)","(20.0, 29.0, 26.90909090909091)"
10-01-2023 14:23:56.910627,"(2.5, 2.88, 2.8755555555555556)","(16.0, 21.0, 20.22222222222222)","(16.0, 25.0, 24.23076923076923)","(12.0, 15.5, 14.857142857142858)","(3.1, 3.9, 3.7595238095238095)","(11.0, 15.0, 14.893939393939394)","(6.0, 7.4, 7.25)","(20.0, 29.0, 28.375)"
10-01-2023 14:23:58.394237,"(2.5, 2.9, 2.896190476190476)","(16.0, 21.0, 20.128205128205128)","(16.0, 25.0, 24.23076923076923)","(12.0, 15.5, 14.857142857142858)","(3.1, 3.85, 3.7685714285714287)","(11.0, 15.5, 14.882352941176471)","(6.0, 7.4, 7.2555555555555555)","(20.0, 30.0, 28.8)"
10-01-2023 14:23:59.980026,"(2.5, 2.92, 2.9185185185185185)","(16.0, 21.0, 20.105263157894736)","(17.0, 25.0, 24.23076923076923)","(12.0, 15.5, 14.857142857142858)","(3.1, 3.85, 3.7874999999999996)","(11.0, 15.0, 14.450980392156863)","(6.0, 7.4, 7.2700000000000005)","(20.0, 29.0, 30.75)"
10-01-2023 14:24:01.536614,"(2.5, 2.92, 2.9285714285714284)","(16.0, 21.0, 19.916666666666668)","(17.0, 25.0, 23.75)","(12.0, 15.5, 14.76086956521739)","(3.1, 3.8, 3.75625)","(11.0, 14.5, 14.486486486486486)","(6.0, 7.4, 7.253333333333334)","(20.0, 34.0, 31.22222222222222)"
10-01-2023 14:24:03.133199,"(2.5, 2.94, 2.9285714285714284)","(16.0, 20.0, 19.916666666666668)","(17.0, 24.0, 23.75)","(12.0, 15.5, 14.76086956521739)","(3.1, 3.85, 3.75625)","(11.0, 14.5, 14.486486486486486)","(6.0, 7.4, 7.253333333333334)","(20.0, 34.0, 31.22222222222222)"
10-01-2023 14:24:04.719832,"(2.5, 2.96, 2.9483333333333333)","(16.0, 20.0, 19.785714285714285)","(17.0, 24.0, 22.571428571428573)","(12.0, 16.0, 15.333333333333334)","(3.1, 3.85, 3.7544444444444443)","(11.0, 14.5, 14.486486486486486)","(6.0, 7.4, 7.177777777777778)","(20.0, 34.0, 30.82051282051282)"
10-01-2023 14:24:06.130887,"(2.5, 2.96, 2.9483333333333333)","(16.0, 20.0, 19.163636363636364)","(17.0, 24.0, 22.571428571428573)","(12.0, 16.0, 15.5)","(3.1, 3.85, 3.756)","(11.0, 14.5, 14.39)","(6.0, 7.4, 7.104761904761905)","(20.0, 34.0, 31.416666666666668)"
10-01-2023 14:24:07.654965,"(2.5, 2.96, 2.951111111111111)","(16.0, 20.0, 19.115384615384617)","(17.0, 24.0, 22.571428571428573)","(12.0, 16.0, 15.5)","(3.1, 3.8, 3.7685714285714287)","(11.0, 14.5, 14.39)","(6.0, 7.2, 7.11)","(21.0, 34.0, 31.416666666666668)"
10-01-2023 14:24:09.255088,"(2.5, 2.96, 2.954838709677419)","(16.0, 20.0, 19.071428571428573)","(17.0, 24.0, 22.571428571428573)","(12.0, 16.0, 15.5)","(3.1, 3.8, 3.7411764705882353)","(11.0, 14.5, 14.39)","(6.0, 7.2, 7.052631578947368)","(21.0, 34.0, 31.416666666666668)"
10-01-2023 14:24:10.653295,"(2.5, 3.05, 3.0015384615384613)","(16.0, 19.5, 19.071428571428573)","(17.0, 24.0, 22.571428571428573)","(12.0, 16.0, 15.5)","(3.1, 3.75, 3.7411764705882353)","(11.0, 14.5, 14.39)","(6.0, 7.2, 7.052631578947368)","(21.0, 34.0, 31.176470588235293)"
10-01-2023 14:24:12.143450,"(2.5, 3.05, 3.0015384615384613)","(16.0, 19.5, 18.88888888888889)","(17.0, 24.0, 22.571428571428573)","(12.0, 16.0, 15.538461538461538)","(3.1, 3.75, 3.7466666666666666)","(11.0, 14.5, 14.39622641509434)","(6.0, 7.2, 7.052631578947368)","(21.0, 34.0, 31.12)"
10-01-2023 14:24:13.544369,"(2.5, 3.05, 3.018181818181818)","(16.0, 19.0, 18.857142857142858)","(17.0, 24.0, 22.8)","(12.0, 16.0, 15.552631578947368)","(3.1, 3.75, 3.6526315789473682)","(11.0, 14.5, 14.39622641509434)","(6.0, 7.2, 7.052631578947368)","(21.0, 34.0, 31.12)"
10-01-2023 14:24:14.903091,"(2.5, 3.05, 3.0329545454545452)","(16.0, 19.5, 18.857142857142858)","(17.0, 24.0, 22.8)","(12.0, 16.0, 15.552631578947368)","(3.1, 3.7, 3.632876712328767)","(11.0, 14.5, 14.39622641509434)","(6.0, 7.2, 7.105263157894737)","(21.0, 34.0, 31.12)"
10-01-2023 14:24:16.284932,"(2.5, 3.05, 3.0162921348314606)","(16.0, 19.5, 20.035714285714285)","(17.0, 24.0, 22.8)","(12.0, 16.0, 16.3875)","(3.1, 3.7, 3.478048780487805)","(11.0, 14.5, 14.814049586776859)","(6.0, 7.2, 7.052631578947368)","(21.0, 34.0, 31.142857142857142)"
10-01-2023 14:24:17.678651,"(2.5, 3.2, 3.131818181818182)","(16.0, 21.0, 20.517241379310345)","(17.0, 24.0, 22.8)","(12.0, 16.5, 16.291666666666668)","(3.0, 3.5, 3.462857142857143)","(11.0, 15.0, 14.814049586776859)","(6.0, 7.2, 7.052631578947368)","(21.0, 34.0, 31.142857142857142)"
10-01-2023 14:24:19.059044,"(2.5, 3.2, 3.1371428571428575)","(16.0, 21.0, 20.579268292682926)","(17.0, 24.0, 23.25)","(12.0, 16.5, 16.483870967741936)","(3.0, 3.5, 3.4287878787878787)","(11.0, 15.0, 14.814049586776859)","(6.0, 7.2, 6.931645569620253)","(21.0, 34.0, 31.142857142857142)"
10-01-2023 14:24:20.446415,"(2.5, 3.2, 3.173684210526316)","(16.0, 21.0, 20.115384615384617)","(17.0, 24.0, 22.714285714285715)","(12.0, 16.5, 16.833333333333332)","(3.0, 3.45, 3.421875)","(11.0, 15.0, 14.780303030303031)","(6.0, 7.0, 6.895238095238095)","(21.0, 34.0, 31.2)"
10-01-2023 14:24:21.800738,"(2.5, 3.2, 3.2034653465346534)","(16.0, 21.0, 20.684210526315788)","(17.0, 24.0, 22.714285714285715)","(12.0, 17.0, 16.77777777777778)","(3.0, 3.45, 3.4333333333333336)","(11.0, 15.0, 14.780303030303031)","(6.0, 7.0, 6.89)","(21.0, 34.0, 31.142857142857142)"
10-01-2023 14:24:23.128540,"(2.5, 3.25, 3.171212121212121)","(16.0, 22.0, 20.7027027027027)","(17.0, 24.0, 22.714285714285715)","(12.0, 17.0, 17.852941176470587)","(3.0, 3.45, 3.4193548387096775)","(11.0, 15.0, 14.780303030303031)","(6.0, 7.0, 6.89)","(21.0, 34.0, 31.037037037037038)"
10-01-2023 14:24:24.448370,"(2.5, 3.25, 3.210606060606061)","(16.0, 22.0, 20.928571428571427)","(17.0, 24.0, 22.714285714285715)","(12.0, 18.0, 17.96875)","(3.0, 3.45, 3.4188524590163936)","(11.0, 15.0, 14.761194029850746)","(6.0, 7.0, 6.89)","(21.0, 34.0, 31.037037037037038)"
10-01-2023 14:24:25.826421,"(2.5, 3.25, 3.2)","(16.0, 21.0, 20.76923076923077)","(17.0, 24.0, 22.714285714285715)","(12.0, 18.5, 18.416666666666668)","(3.0, 3.45, 3.423)","(11.0, 15.0, 14.780303030303031)","(6.0, 7.0, 6.895238095238095)","(21.0, 34.0, 31.037037037037038)"
10-01-2023 14:24:27.218553,"(2.5, 3.2, 3.1645833333333333)","(16.0, 22.0, 20.857142857142858)","(17.0, 24.0, 22.833333333333332)","(12.0, 18.5, 18.4375)","(3.0, 3.45, 3.4209302325581397)","(11.0, 15.0, 13.964285714285714)","(6.0, 7.0, 6.9)","(21.0, 34.0, 31.037037037037038)"
10-01-2023 14:24:28.552514,"(2.5, 3.2, 3.1645833333333333)","(16.0, 22.0, 20.62857142857143)","(17.0, 24.0, 22.833333333333332)","(12.0, 18.5, 18.4375)","(3.0, 3.45, 3.4209302325581397)","(11.0, 14.0, 13.954545454545455)","(6.0, 7.0, 6.959375)","(21.0, 34.0, 31.037037037037038)"
10-01-2023 14:24:29.855185,"(2.5, 3.2, 3.169642857142857)","(17.0, 22.0, 20.846153846153847)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.4375)","(2.9, 3.45, 3.420238095238095)","(12.0, 14.0, 13.954545454545455)","(6.0, 7.0, 7.021739130434782)","(21.0, 34.0, 31.037037037037038)"
10-01-2023 14:24:31.040343,"(2.5, 3.2, 3.1689655172413795)","(17.0, 21.0, 20.5)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.4375)","(2.9, 3.45, 3.4223684210526315)","(12.0, 14.0, 13.954545454545455)","(6.0, 7.2, 7.021739130434782)","(21.0, 34.0, 32.24)"
10-01-2023 14:24:32.241718,"(2.5, 3.2, 3.1689655172413795)","(17.0, 21.0, 20.5)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.38888888888889)","(2.9, 3.45, 3.426984126984127)","(12.0, 14.0, 13.6875)","(6.0, 7.2, 7.021739130434782)","(21.0, 34.0, 32.24)"
10-01-2023 14:24:33.697008,"(2.5, 3.2, 3.1442857142857146)","(17.0, 21.0, 20.5)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.38888888888889)","(2.9, 3.5, 3.428571428571429)","(12.0, 14.0, 13.5)","(6.0, 7.2, 7.1761904761904765)","(21.0, 34.0, 32.625)"
10-01-2023 14:24:35.002340,"(2.5, 3.2, 3.1442857142857146)","(17.0, 21.0, 20.5)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.38888888888889)","(2.9, 3.45, 3.4244186046511627)","(12.0, 14.0, 13.266666666666667)","(6.0, 7.2, 7.175609756097561)","(21.0, 34.0, 32.625)"
10-01-2023 14:24:36.289592,"(2.5, 3.2, 3.1500000000000004)","(17.0, 21.0, 20.5)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.38888888888889)","(2.9, 3.45, 3.4166666666666665)","(12.0, 13.5, 13.266666666666667)","(6.0, 7.2, 7.057142857142857)","(21.0, 34.0, 33.15384615384615)"
10-01-2023 14:24:37.452731,"(2.5, 3.2, 3.1500000000000004)","(17.0, 21.0, 20.5)","(18.0, 24.0, 22.5)","(13.0, 18.5, 17.944444444444443)","(2.9, 3.45, 3.3264367816091953)","(12.0, 13.5, 14.166666666666666)","(6.0, 7.2, 6.982716049382716)","(21.0, 34.0, 33.15384615384615)"
10-01-2023 14:24:38.614935,"(2.5, 3.3, 3.2920588235294117)","(17.0, 23.0, 22.6734693877551)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.375)","(2.9, 3.35, 3.325075987841945)","(12.0, 14.5, 13.634920634920634)","(6.0, 7.2, 7.069090909090909)","(21.0, 34.0, 33.0)"
10-01-2023 14:24:39.843959,"(2.5, 3.3, 3.2907246376811594)","(17.0, 23.0, 22.59259259259259)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.375)","(2.9, 3.35, 3.325075987841945)","(12.0, 14.0, 13.634920634920634)","(6.0, 7.2, 7.069090909090909)","(21.0, 34.0, 33.0)"
10-01-2023 14:24:41.167936,"(2.5, 3.3, 3.2905882352941176)","(17.0, 23.0, 22.614035087719298)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.375)","(2.9, 3.35, 3.3227777777777776)","(12.0, 14.0, 13.553571428571429)","(6.0, 7.2, 7.069090909090909)","(21.0, 34.0, 33.0)"
10-01-2023 14:24:42.513001,"(2.5, 3.3, 3.291566265060241)","(17.0, 23.0, 22.614035087719298)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.25)","(2.9, 3.35, 3.286774193548387)","(12.0, 14.0, 13.553571428571429)","(6.0, 7.2, 7.069090909090909)","(21.0, 34.0, 33.0)"
10-01-2023 14:24:43.798898,"(2.5, 3.3, 3.229824561403509)","(17.0, 23.0, 22.614035087719298)","(18.0, 24.0, 22.833333333333332)","(13.0, 18.5, 18.25)","(2.9, 3.35, 3.28596214511041)","(12.0, 14.0, 13.553571428571429)","(6.0, 7.2, 7.069090909090909)","(21.0, 34.0, 33.0)"
10-01-2023 14:24:45.095170,"(2.5, 3.3, 3.236111111111111)","(17.0, 20.0, 19.59090909090909)","(18.0, 25.0, 23.75)","(13.0, 18.5, 18.307692307692307)","(2.9, 3.35, 3.2863057324840765)","(12.0, 14.0, 14.0)","(6.0, 7.2, 7.064285714285714)","(21.0, 34.0, 33.0)"
