,Assassinator,Wrangler Nz,Culture King,Dancing Finn,Joes A Character,Stratofortress Nz,Brantley Nz
1053,"[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 374190), 8.5, 99999]"
1054,"[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 587926), 8.5, 99999]"
1055,"[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 779598), 8.5, 99999]"
1056,"[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 957941), 8.5, 99999]"
1057,"[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 142818), 8.5, 99999]"
1058,"[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 311321), 8.5, 99999]"
1059,"[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 16, 489713), 8.5, 99999]"
1060,"[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 663897), 8.5, 99999]"
1061,"[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 833767), 8.5, 99999]"
1062,"[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 6485), 8.5, 99999]"
1063,"[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 179328), 8.5, 99999]"
1064,"[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 360430), 8.5, 99999]"
1065,"[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 538066), 8.5, 99999]"
1066,"[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 24, 739846), 8.5, 99999]"
1067,"[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 914047), 8.5, 99999]"
1068,"[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 125956), 8.5, 99999]"
1069,"[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 306992), 8.5, 99999]"
1070,"[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 489009), 8.5, 99999]"
1071,"[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 695995), 8.5, 99999]"
1072,"[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 886278), 8.5, 99999]"
1073,"[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 67305), 8.5, 99999]"
1074,"[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 251578), 8.5, 99999]"
1075,"[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 4.6, 5.4]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 444575), 8.5, 99999]"
1076,"[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 4.6, 5.4]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 626961), 8.5, 99999]"
1077,"[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 811902), 8.5, 99999]"
1078,"[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 548), 8.5, 99999]"
1079,"[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 2.7, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 40, 209892), 8.5, 99999]"
1080,"[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 425147), 8.5, 99999]"
1081,"[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 606343), 9.0, 99999]"
1082,"[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 784786), 9.0, 99999]"
1083,"[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 963476), 9.0, 99999]"
1084,"[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 153465), 9.0, 99999]"
1085,"[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 329835), 9.0, 99999]"
1086,"[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 48, 506608), 9.0, 99999]"
1087,"[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 49, 681540), 9.0, 99999]"
1088,"[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 50, 858693), 9.0, 99999]"
1089,"[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 29636), 9.0, 99999]"
1090,"[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 192483), 9.0, 99999]"
1091,"[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 360747), 9.0, 99999]"
1092,"[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 55, 536860), 9.0, 99999]"
1093,"[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 711753), 9.0, 99999]"
1094,"[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 884595), 9.0, 99999]"
1095,"[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 50629), 9.0, 99999]"
1096,"[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 0, 221997), 9.0, 99999]"
1097,"[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 393400), 9.0, 99999]"
1098,"[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 564545), 9.0, 99999]"
1099,"[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 3.1, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 17.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 3.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 783311), 9.0, 99999]"
