,Great Potential,Jovita,Opawa Linda,Sefton Heights,Know Effort,Mrs Chinn,My Legacy,Goldstar Rita
06-01-2023 11:14:31.613601,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 16.0, 9.033333333333333)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:32.670826,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 16.0, 9.033333333333333)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:33.735273,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 16.0, 9.033333333333333)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:34.791526,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 16.0, 9.033333333333333)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:35.858106,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 16.0, 10.933333333333334)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:36.903719,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:38.083499,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:39.214174,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:40.339694,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:41.412992,"(3.4, 7.4, 6.67)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.72)","(20.0, 140.0, 61.57142857142857)","(8.0, 10.0, 8.742857142857144)"
06-01-2023 11:14:42.436300,"(3.4, 7.4, 5.696666666666667)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:43.482269,"(3.4, 7.4, 5.696666666666667)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.4)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:44.629932,"(3.4, 7.4, 5.696666666666667)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.4)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:45.804974,"(3.4, 7.4, 5.696666666666667)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.6, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:46.959426,"(3.4, 7.4, 5.696666666666667)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:48.118026,"(3.4, 7.4, 5.696666666666667)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:49.285016,"(3.4, 7.4, 4.20625)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:50.374142,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:51.413935,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:52.469189,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:53.751443,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:55.164899,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:56.793189,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:58.183853,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:14:59.239282,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:00.319483,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:01.342286,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:02.390744,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 79.0)","(6.0, 9.4, 8.72)","(21.0, 140.0, 61.57142857142857)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:03.397392,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 40.59090909090909)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:04.463688,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 40.59090909090909)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:05.546365,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 40.59090909090909)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:06.628112,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 40.59090909090909)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:07.814566,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 40.59090909090909)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:08.981118,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:10.111289,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:11.261926,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:12.336089,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:13.793653,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 7.541176470588235)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:15.210309,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:16.545693,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:17.897606,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:19.248091,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:20.467919,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:21.598603,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:22.668643,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:23.884609,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.72)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:25.036393,"(3.4, 7.4, 4.74)","(3.1, 4.1, 3.8999999999999995)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:26.193308,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:27.387317,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:28.522168,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 53.214285714285715)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:29.679465,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:30.788963,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:31.939200,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:33.136529,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:34.274635,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:35.423844,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:36.591712,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:37.769437,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.792307692307692)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:39.128601,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.3)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:40.337084,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.26)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:41.753740,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:43.249499,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:44.502756,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:45.862074,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:47.072225,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:48.186268,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 56.23076923076923)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:49.298575,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 140.0, 68.33333333333334)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:50.414895,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 130.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:51.611606,"(3.4, 7.4, 5.353846153846154)","(3.1, 4.1, 3.6111111111111107)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:52.789426,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.841176470588235)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:53.947592,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.841176470588235)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:55.195769,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.841176470588235)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:56.322523,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.841176470588235)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:57.442895,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.7363636363636363)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:58.550655,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.7363636363636363)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 76.71428571428572)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:15:59.629318,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.7363636363636363)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 82.5)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:16:00.772855,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.7363636363636363)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 82.5)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:16:01.885834,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.1, 3.7363636363636363)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 82.5)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:16:02.958270,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.2, 3.7416666666666667)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 82.5)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:16:04.074533,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.2, 3.7416666666666667)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 82.5)","(8.5, 10.0, 8.742857142857144)"
06-01-2023 11:16:05.155377,"(3.4, 7.2, 5.5636363636363635)","(3.1, 4.2, 3.7416666666666667)","(5.0, 9.8, 8.323076923076924)","(8.0, 15.5, 10.766666666666667)","(21.0, 140.0, 80.0)","(6.0, 9.4, 8.365217391304348)","(21.0, 120.0, 82.5)","(8.5, 10.0, 8.742857142857144)"
