,Global Hero,Yeah Sweetie,Impassioned,La Brea,Wonder Jab,Hartley Bale,Buck Knife,Bank On Frankie
05-01-2023 13:19:45.687815,"(8.0, 18.5, 17.878571428571426)","(13.0, 15.5, 13.333333333333334)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.35)","(51.0, 100.0, 58.0)","(2.5, 3.65, 3.0275)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:19:46.887721,"(8.0, 18.5, 15.833333333333332)","(13.0, 15.0, 13.333333333333334)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.35)","(51.0, 100.0, 58.0)","(2.5, 3.65, 3.0275)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:19:48.174578,"(8.0, 18.5, 16.833333333333336)","(13.0, 15.0, 13.181818181818182)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.35)","(51.0, 100.0, 58.0)","(2.5, 3.65, 3.0275)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:19:49.506722,"(8.0, 18.5, 16.944444444444443)","(13.0, 15.0, 13.181818181818182)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.35)","(51.0, 100.0, 58.0)","(2.5, 3.65, 3.0275)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:19:50.879147,"(8.0, 18.5, 16.944444444444443)","(13.0, 15.0, 13.181818181818182)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.35)","(51.0, 100.0, 56.75)","(2.5, 3.65, 3.0275)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:04.532240,"(8.0, 18.5, 17.763157894736842)","(13.0, 15.0, 13.181818181818182)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.35)","(51.0, 95.0, 56.75)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:06.023378,"(8.0, 18.5, 17.666666666666668)","(13.0, 14.0, 16.25)","(10.0, 21.0, 20.0)","(5.0, 5.9, 5.04)","(51.0, 95.0, 56.75)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:07.203907,"(8.0, 18.5, 17.666666666666668)","(13.0, 19.5, 16.25)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.04)","(51.0, 95.0, 56.75)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:08.340344,"(8.0, 18.5, 17.666666666666668)","(13.0, 19.0, 15.666666666666666)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.04)","(51.0, 95.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:09.451120,"(8.0, 18.5, 17.666666666666668)","(13.0, 19.0, 14.09090909090909)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.04)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:10.739439,"(8.0, 18.5, 17.666666666666668)","(13.0, 19.0, 14.09090909090909)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.04)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 11.08)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:11.886798,"(8.0, 18.5, 17.666666666666668)","(13.0, 19.0, 14.09090909090909)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.04)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:12.981459,"(8.0, 18.5, 17.666666666666668)","(13.0, 19.0, 14.09090909090909)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.076923076923077)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:14.187175,"(8.0, 18.5, 17.666666666666668)","(13.0, 18.5, 14.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.076923076923077)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:15.422356,"(8.0, 18.5, 17.666666666666668)","(13.0, 18.0, 14.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.076923076923077)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:16.702592,"(8.0, 18.5, 16.13157894736842)","(13.0, 18.0, 14.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.12)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.6, 4.779999999999999)"
05-01-2023 13:20:17.808849,"(8.0, 17.0, 16.68181818181818)","(13.0, 18.0, 14.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.12)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:19.008858,"(8.0, 17.0, 16.68181818181818)","(13.0, 18.0, 14.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.12)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:20.140627,"(8.0, 16.5, 16.0)","(13.0, 18.0, 14.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.12)","(51.0, 90.0, 55.5)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:21.320958,"(8.0, 16.5, 16.0)","(13.0, 17.5, 15.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.12)","(51.0, 90.0, 62.4)","(2.5, 3.65, 2.866111111111111)","(6.0, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:22.474287,"(8.0, 16.5, 16.0)","(13.0, 17.5, 15.0)","(10.0, 21.0, 20.0)","(5.0, 6.0, 5.12)","(51.0, 90.0, 60.4)","(2.5, 3.65, 2.866111111111111)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:23.785311,"(8.0, 16.5, 16.0)","(13.0, 17.5, 13.857142857142858)","(10.0, 21.0, 21.22222222222222)","(5.0, 6.0, 5.12)","(51.0, 85.0, 55.75)","(2.5, 3.65, 2.658333333333333)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:25.019067,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.5, 13.857142857142858)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.12)","(51.0, 85.0, 55.75)","(2.5, 3.65, 2.6730769230769234)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:26.152633,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.5, 13.857142857142858)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.0476190476190474)","(51.0, 85.0, 55.75)","(2.5, 3.55, 2.8777777777777778)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:27.179973,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.5, 13.857142857142858)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.0476190476190474)","(51.0, 85.0, 55.75)","(2.5, 3.5, 2.966666666666667)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:28.282605,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.0, 14.777777777777779)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.0476190476190474)","(51.0, 85.0, 55.75)","(2.5, 3.5, 3.1772727272727272)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:29.553146,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.0, 14.777777777777779)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.0476190476190474)","(51.0, 85.0, 55.75)","(2.5, 3.45, 2.8444444444444446)","(6.5, 11.5, 10.8)","(4.4, 5.5, 4.779999999999999)"
05-01-2023 13:20:30.790822,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.0, 13.8)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.35, 2.6313333333333335)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:31.996645,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.0, 13.8)","(10.0, 22.0, 21.22222222222222)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.35, 2.7973684210526315)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:33.151837,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.0, 13.8)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.35, 2.95)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:34.309022,"(8.0, 17.5, 17.136363636363637)","(13.0, 17.0, 13.8)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.3, 2.7710526315789474)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:35.409892,"(8.0, 17.5, 17.136363636363637)","(13.0, 16.5, 14.555555555555555)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.25, 2.7625)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:36.397510,"(8.0, 17.5, 17.136363636363637)","(13.0, 16.5, 13.736842105263158)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.142857142857142)","(51.0, 85.0, 55.75)","(2.5, 3.25, 2.7625)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:37.400442,"(8.0, 17.5, 17.136363636363637)","(13.0, 16.5, 13.736842105263158)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.0476190476190474)","(51.0, 85.0, 55.75)","(2.5, 3.25, 2.691666666666667)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:38.692897,"(8.0, 17.5, 17.136363636363637)","(13.0, 16.5, 13.736842105263158)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.25, 2.7625)","(6.5, 11.5, 10.8)","(4.4, 5.5, 5.14)"
05-01-2023 13:20:40.116784,"(8.0, 17.5, 17.25)","(13.0, 16.5, 13.736842105263158)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.25, 2.7625)","(6.5, 11.5, 10.74736842105263)","(4.4, 5.5, 4.822222222222222)"
05-01-2023 13:20:41.427751,"(8.0, 18.0, 17.25)","(13.0, 16.5, 13.736842105263158)","(10.0, 22.0, 19.0)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.25, 2.91)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:42.676935,"(8.0, 18.0, 17.25)","(13.0, 16.0, 14.333333333333334)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.2, 2.716666666666667)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:43.891782,"(8.0, 18.0, 17.25)","(13.0, 16.0, 14.333333333333334)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.1, 2.750909090909091)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:45.125578,"(8.0, 18.0, 17.25)","(13.0, 16.0, 13.705882352941176)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.1, 2.776666666666667)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:46.354804,"(8.0, 18.0, 17.25)","(13.0, 16.0, 13.705882352941176)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.8222222222222224)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:47.529378,"(8.0, 18.0, 17.25)","(13.0, 16.0, 13.705882352941176)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.776666666666667)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:48.576730,"(8.0, 18.0, 17.25)","(13.0, 16.0, 13.705882352941176)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.776666666666667)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:49.649606,"(8.0, 18.0, 17.25)","(13.0, 15.5, 13.416666666666666)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.75)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:50.685669,"(8.0, 18.0, 17.25)","(13.0, 15.5, 13.192307692307692)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.75)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:51.716482,"(8.0, 18.0, 17.25)","(13.0, 15.5, 13.192307692307692)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.776666666666667)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:52.782252,"(8.0, 18.0, 16.3125)","(13.0, 15.5, 13.192307692307692)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.75)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:53.856211,"(8.0, 18.0, 16.3125)","(13.0, 15.5, 13.192307692307692)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.279999999999999)","(51.0, 85.0, 55.75)","(2.5, 3.05, 2.8033333333333332)","(6.5, 11.0, 10.74736842105263)","(4.4, 5.6, 4.6454545454545455)"
05-01-2023 13:20:55.044966,"(8.0, 18.0, 16.3125)","(13.0, 15.5, 13.192307692307692)","(10.0, 22.0, 19.02127659574468)","(5.0, 6.0, 5.876190476190476)","(51.0, 85.0, 57.25)","(2.5, 3.05, 2.5702564102564103)","(6.5, 11.0, 11.25)","(4.4, 5.6, 5.536363636363636)"
05-01-2023 13:20:56.149378,"(8.0, 18.0, 17.333333333333332)","(13.0, 15.5, 14.928571428571429)","(10.0, 22.0, 20.1)","(5.0, 6.0, 5.876190476190476)","(51.0, 85.0, 57.25)","(2.5, 2.58, 2.5966666666666667)","(6.5, 11.5, 11.0)","(4.4, 5.6, 4.666666666666666)"
05-01-2023 13:20:57.237287,"(8.0, 18.0, 16.0)","(13.0, 15.0, 13.333333333333334)","(10.0, 23.0, 19.55)","(5.0, 6.6, 6.3)","(51.0, 85.0, 55.75)","(2.5, 2.98, 2.730909090909091)","(6.5, 11.5, 11.022727272727273)","(4.4, 5.6, 4.666666666666666)"
05-01-2023 13:20:58.410534,"(8.0, 18.0, 16.727272727272727)","(13.0, 15.0, 13.181818181818182)","(10.0, 23.0, 19.661290322580644)","(5.0, 7.6, 7.199999999999999)","(51.0, 85.0, 55.75)","(2.5, 2.96, 2.730909090909091)","(6.5, 11.5, 11.022727272727273)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:20:59.646452,"(8.0, 18.0, 16.727272727272727)","(13.0, 15.0, 13.181818181818182)","(10.0, 23.0, 22.5)","(5.0, 7.6, 7.0249999999999995)","(51.0, 85.0, 55.75)","(2.5, 2.96, 2.730909090909091)","(6.5, 11.5, 11.022727272727273)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:00.841899,"(8.0, 18.0, 16.727272727272727)","(13.0, 15.0, 13.181818181818182)","(10.0, 23.0, 22.5)","(5.0, 7.6, 7.0249999999999995)","(51.0, 85.0, 70.375)","(2.5, 2.96, 2.6304761904761906)","(6.5, 11.5, 10.952173913043477)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:01.995548,"(8.0, 18.0, 16.727272727272727)","(13.0, 15.0, 13.181818181818182)","(10.0, 23.0, 22.5)","(5.0, 7.6, 7.0249999999999995)","(51.0, 85.0, 70.375)","(2.5, 2.92, 2.6304761904761906)","(6.5, 11.5, 11.383333333333333)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:03.079122,"(8.0, 18.0, 16.727272727272727)","(13.0, 15.0, 13.333333333333334)","(10.0, 23.0, 22.5)","(5.0, 7.6, 7.2333333333333325)","(51.0, 85.0, 70.375)","(2.5, 2.92, 2.6304761904761906)","(6.5, 11.5, 10.444444444444445)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:04.109572,"(8.0, 18.0, 16.727272727272727)","(13.0, 14.5, 13.25)","(10.0, 23.0, 22.5)","(5.0, 7.6, 7.2333333333333325)","(51.0, 85.0, 70.375)","(2.5, 2.92, 2.6304761904761906)","(6.5, 11.5, 10.55)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:05.156453,"(8.0, 21.0, 20.1875)","(13.0, 14.5, 13.25)","(10.0, 23.0, 23.38888888888889)","(5.0, 7.6, 7.125)","(51.0, 85.0, 66.5)","(2.5, 2.88, 2.82)","(6.5, 11.5, 10.290909090909091)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:06.214401,"(8.0, 22.0, 21.0625)","(13.0, 14.5, 13.25)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.6, 7.125)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.852307692307692)","(6.5, 11.5, 10.290909090909091)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:07.294041,"(8.0, 22.0, 20.6)","(13.0, 14.5, 13.25)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.6, 6.5)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.852307692307692)","(6.5, 11.5, 10.968)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:08.468240,"(8.0, 21.0, 19.166666666666668)","(13.0, 14.5, 13.25)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.5)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.835)","(6.5, 11.5, 10.968)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:09.687588,"(8.0, 21.0, 19.166666666666668)","(13.0, 18.5, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.5)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.8233333333333333)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:10.860959,"(8.0, 21.0, 17.944444444444443)","(13.0, 14.0, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.5)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.8233333333333333)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:12.083628,"(8.0, 21.0, 17.7)","(13.0, 14.0, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.527272727272727)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.795)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:13.178768,"(8.0, 21.0, 17.7)","(13.0, 14.0, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.527272727272727)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.795)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:14.254991,"(8.0, 21.0, 17.7)","(13.0, 14.0, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.527272727272727)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.8645454545454543)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:15.296796,"(8.0, 21.0, 17.7)","(13.0, 14.0, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.527272727272727)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.8645454545454543)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:16.455405,"(8.0, 22.0, 17.357142857142858)","(13.0, 14.0, 13.166666666666666)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.4, 6.383333333333333)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.8266666666666667)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:17.500654,"(8.0, 22.0, 18.25)","(13.0, 19.0, 14.0)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.2, 6.383333333333333)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.88, 2.6753846153846155)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:18.582774,"(8.0, 22.0, 18.25)","(13.0, 19.0, 14.0)","(10.0, 24.0, 23.38888888888889)","(5.0, 7.2, 5.8)","(51.0, 85.0, 69.14285714285714)","(2.5, 2.86, 2.6753846153846155)","(6.5, 11.5, 11.31)","(4.4, 5.6, 4.822222222222222)"
05-01-2023 13:21:19.777703,"(8.0, 21.0, 18.5)","(13.0, 19.0, 13.31578947368421)","(10.0, 24.0, 23.3125)","(5.0, 7.2, 6.383333333333333)","(51.0, 85.0, 66.5)","(2.5, 2.86, 2.6753846153846155)","(6.5, 11.5, 11.31)","(4.4, 5.6, 5.199999999999999)"
05-01-2023 13:21:20.940717,"(8.0, 21.0, 18.5)","(13.0, 19.0, 14.304347826086957)","(10.0, 24.0, 23.3125)","(5.0, 7.2, 6.383333333333333)","(51.0, 85.0, 66.5)","(2.5, 2.86, 2.6753846153846155)","(6.5, 11.5, 11.31)","(4.4, 5.8, 5.199999999999999)"
05-01-2023 13:21:22.196296,"(8.0, 20.0, 18.166666666666668)","(13.0, 18.5, 16.11904761904762)","(10.0, 24.0, 22.166666666666668)","(5.0, 7.2, 6.2375)","(51.0, 85.0, 73.33333333333333)","(2.5, 2.86, 2.62)","(6.5, 11.5, 11.08695652173913)","(4.4, 5.7, 5.2)"
05-01-2023 13:21:23.376621,"(8.0, 20.0, 16.944444444444443)","(13.0, 18.5, 17.035714285714285)","(10.0, 24.0, 22.166666666666668)","(5.0, 7.2, 6.2375)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.86, 2.712727272727273)","(6.5, 11.5, 11.08695652173913)","(4.4, 5.7, 5.392307692307692)"
05-01-2023 13:21:24.578827,"(8.0, 20.0, 17.884615384615383)","(13.0, 18.0, 17.035714285714285)","(10.0, 24.0, 22.166666666666668)","(5.0, 7.2, 6.338888888888889)","(51.0, 85.0, 77.5)","(2.5, 2.84, 2.6883333333333335)","(6.5, 11.5, 11.08695652173913)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:25.739901,"(8.0, 20.0, 18.55)","(13.0, 17.5, 15.017241379310345)","(10.0, 24.0, 22.625)","(5.0, 6.8, 5.952941176470588)","(51.0, 85.0, 77.5)","(2.5, 2.8, 2.778)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:26.936915,"(8.0, 19.0, 18.428571428571427)","(13.0, 17.5, 15.017241379310345)","(10.0, 23.0, 22.625)","(5.0, 6.6, 6.054545454545455)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.778)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:27.996589,"(8.0, 19.0, 18.416666666666668)","(13.0, 17.5, 15.017241379310345)","(10.0, 23.0, 22.625)","(5.0, 6.6, 6.054545454545455)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.778)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:29.018812,"(8.0, 19.0, 18.416666666666668)","(13.0, 17.5, 15.017241379310345)","(10.0, 23.0, 22.625)","(5.0, 6.6, 6.054545454545455)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.7866666666666666)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:30.099715,"(8.0, 19.0, 18.61111111111111)","(13.0, 17.5, 15.017241379310345)","(10.0, 23.0, 19.785714285714285)","(5.0, 6.6, 5.838095238095238)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.77)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:31.159314,"(8.0, 19.0, 18.61111111111111)","(13.0, 17.0, 15.90625)","(10.0, 23.0, 19.5)","(5.0, 6.6, 5.761904761904762)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.78)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:32.282422,"(8.0, 19.0, 18.61111111111111)","(13.0, 17.0, 15.526315789473685)","(10.0, 22.0, 20.392857142857142)","(5.0, 6.6, 5.761904761904762)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.78)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:33.469275,"(8.0, 19.0, 18.61111111111111)","(13.0, 17.0, 15.526315789473685)","(10.0, 22.0, 20.392857142857142)","(5.0, 6.6, 5.761904761904762)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.78)","(6.5, 11.5, 11.148148148148149)","(4.4, 5.6, 5.375)"
05-01-2023 13:21:34.648745,"(8.5, 19.0, 18.61111111111111)","(13.0, 17.0, 14.875)","(10.0, 22.0, 20.392857142857142)","(5.0, 6.6, 5.761904761904762)","(51.0, 85.0, 76.92307692307693)","(2.5, 2.8, 2.78)","(6.5, 11.5, 11.148148148148149)","(4.2, 5.6, 5.375)"
