,Winlock Lad,Uno Kai,Brutal Viking,Wet Socks,Spread Sheet,Anjo Cyclone,Jigsaw Joe
04-01-2023 15:48:19.817361,"(3.6, 4.1, 3.9928571428571424)","(12.0, 20.0, 18.153846153846153)","(41.0, 75.0, 69.44444444444444)","(41.0, 150.0, 146.36363636363637)","(1.6, 1.91, 1.853409090909091)","(11.0, 18.0, 17.454545454545453)","(6.5, 11.5, 11.055555555555555)"
04-01-2023 15:48:20.823972,"(3.6, 4.1, 4.028260869565218)","(12.0, 20.0, 18.181818181818183)","(41.0, 75.0, 67.85714285714286)","(41.0, 150.0, 146.36363636363637)","(1.6, 1.86, 1.8674285714285714)","(11.0, 18.0, 17.75)","(6.5, 11.5, 11.542857142857143)"
04-01-2023 15:48:21.829619,"(3.6, 4.1, 4.03125)","(12.0, 20.0, 18.285714285714285)","(41.0, 75.0, 67.85714285714286)","(41.0, 150.0, 146.36363636363637)","(1.6, 1.87, 1.8635000000000002)","(11.0, 18.0, 17.75)","(6.5, 12.0, 11.633333333333333)"
04-01-2023 15:48:22.790184,"(3.6, 4.1, 4.034)","(12.0, 20.0, 18.285714285714285)","(41.0, 75.0, 67.85714285714286)","(41.0, 150.0, 146.36363636363637)","(1.6, 1.87, 1.863846153846154)","(11.0, 18.0, 17.5)","(6.5, 12.0, 11.633333333333333)"
04-01-2023 15:48:23.850513,"(3.5, 4.1, 4.034)","(13.0, 20.0, 18.289473684210527)","(41.0, 75.0, 67.85714285714286)","(51.0, 160.0, 134.28571428571428)","(1.65, 1.87, 1.862258064516129)","(12.0, 18.0, 17.75)","(7.0, 12.0, 11.655172413793103)"
04-01-2023 15:48:24.807599,"(3.5, 4.1, 4.034)","(13.0, 20.0, 18.80952380952381)","(41.0, 75.0, 67.85714285714286)","(51.0, 160.0, 134.28571428571428)","(1.65, 1.87, 1.858421052631579)","(12.0, 18.0, 17.5)","(7.0, 12.0, 11.705882352941176)"
04-01-2023 15:48:25.730517,"(3.5, 4.1, 4.057407407407407)","(13.0, 20.0, 18.7)","(41.0, 75.0, 67.85714285714286)","(51.0, 160.0, 141.8181818181818)","(1.65, 1.86, 1.858421052631579)","(12.0, 18.0, 17.75)","(7.0, 12.0, 11.64864864864865)"
04-01-2023 15:48:26.754060,"(3.5, 4.1, 4.055)","(13.0, 20.0, 18.7)","(41.0, 75.0, 67.85714285714286)","(51.0, 160.0, 141.8181818181818)","(1.65, 1.86, 1.8490322580645162)","(12.0, 18.0, 17.75)","(7.0, 12.0, 11.736842105263158)"
04-01-2023 15:48:27.817620,"(3.5, 4.1, 4.004761904761905)","(13.0, 20.0, 18.75)","(41.0, 75.0, 67.85714285714286)","(51.0, 160.0, 141.1764705882353)","(1.65, 1.85, 1.8470833333333334)","(12.0, 18.0, 17.545454545454547)","(7.0, 12.0, 11.736842105263158)"
04-01-2023 15:48:28.945140,"(3.5, 4.1, 4.023684210526316)","(13.0, 20.0, 18.58695652173913)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.65217391304347)","(1.65, 1.85, 1.8572413793103448)","(12.0, 18.0, 17.75)","(7.0, 12.0, 11.736842105263158)"
04-01-2023 15:48:30.036491,"(3.5, 4.1, 4.009375)","(13.0, 20.0, 18.645833333333332)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.65217391304347)","(1.65, 1.86, 1.8574468085106384)","(12.0, 18.0, 17.6875)","(7.0, 12.0, 11.736842105263158)"
04-01-2023 15:48:31.154170,"(3.5, 4.1, 4.025)","(13.0, 20.0, 18.645833333333332)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.65217391304347)","(1.65, 1.86, 1.8574468085106384)","(12.0, 18.0, 17.705882352941178)","(7.0, 12.0, 12.0)"
04-01-2023 15:48:32.238181,"(3.5, 4.1, 4.022857142857143)","(13.0, 20.0, 18.645833333333332)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.65217391304347)","(1.65, 1.86, 1.8574468085106384)","(12.0, 18.0, 17.833333333333332)","(7.0, 12.5, 12.078947368421053)"
04-01-2023 15:48:33.339007,"(3.5, 4.1, 4.025806451612903)","(14.0, 20.0, 17.96875)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 137.3684210526316)","(1.65, 1.86, 1.8574468085106384)","(13.0, 18.0, 17.846153846153847)","(8.0, 12.5, 12.029411764705882)"
04-01-2023 15:48:34.328633,"(3.5, 4.1, 4.0150943396226415)","(14.0, 19.5, 17.772727272727273)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 137.3684210526316)","(1.65, 1.86, 1.8584070796460177)","(13.0, 18.0, 17.75)","(8.0, 12.5, 12.117647058823529)"
04-01-2023 15:48:35.330783,"(3.5, 4.2, 4.133333333333334)","(14.0, 19.5, 18.195652173913043)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 138.0)","(1.65, 1.86, 1.8584070796460177)","(13.0, 18.0, 17.916666666666668)","(8.0, 12.5, 11.3)"
04-01-2023 15:48:36.260864,"(3.5, 4.2, 4.135)","(14.0, 19.0, 18.875)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 138.0)","(1.65, 1.85, 1.8579310344827586)","(13.0, 18.0, 17.916666666666668)","(8.0, 12.5, 11.666666666666666)"
04-01-2023 15:48:37.252575,"(3.5, 4.2, 4.1187499999999995)","(14.0, 19.0, 18.90909090909091)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.858032786885246)","(13.0, 18.0, 17.916666666666668)","(8.0, 12.0, 11.633333333333333)"
04-01-2023 15:48:38.237721,"(3.5, 4.2, 4.109999999999999)","(14.0, 19.0, 18.75)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.858032786885246)","(13.0, 18.0, 17.916666666666668)","(8.0, 12.0, 11.633333333333333)"
04-01-2023 15:48:39.256456,"(3.5, 4.2, 4.083870967741936)","(14.0, 19.0, 18.625)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.854)","(13.0, 18.0, 17.916666666666668)","(8.0, 12.0, 11.633333333333333)"
04-01-2023 15:48:40.277735,"(3.5, 4.2, 4.102702702702703)","(14.0, 18.0, 17.857142857142858)","(41.0, 75.0, 67.85714285714286)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.854)","(13.0, 18.0, 17.916666666666668)","(8.0, 12.0, 11.777777777777779)"
04-01-2023 15:48:41.318241,"(3.5, 4.2, 4.114285714285715)","(14.0, 17.5, 17.375)","(41.0, 75.0, 67.22222222222223)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.8578571428571429)","(13.0, 18.0, 17.9375)","(8.0, 12.0, 11.875)"
04-01-2023 15:48:42.376694,"(3.5, 4.2, 4.13076923076923)","(14.0, 18.0, 17.625)","(41.0, 75.0, 67.22222222222223)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.8582352941176472)","(13.0, 18.5, 17.9375)","(8.0, 12.0, 11.895348837209303)"
04-01-2023 15:48:43.446604,"(3.5, 4.2, 4.13076923076923)","(14.0, 18.0, 17.625)","(41.0, 75.0, 67.22222222222223)","(51.0, 150.0, 135.0)","(1.65, 1.86, 1.864)","(13.0, 18.5, 17.772727272727273)","(8.0, 12.5, 11.892857142857142)"
04-01-2023 15:48:44.496272,"(3.5, 4.2, 4.13076923076923)","(14.0, 18.0, 17.3125)","(41.0, 75.0, 67.22222222222223)","(51.0, 150.0, 135.0)","(1.65, 1.87, 1.8427777777777778)","(13.0, 18.0, 17.857142857142858)","(8.0, 12.5, 11.964285714285714)"
04-01-2023 15:48:45.507255,"(3.5, 4.2, 4.160869565217391)","(14.0, 18.0, 17.3125)","(41.0, 75.0, 67.22222222222223)","(51.0, 150.0, 130.58823529411765)","(1.65, 1.85, 1.8435000000000001)","(13.0, 18.0, 17.727272727272727)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:46.521818,"(3.5, 4.2, 4.160869565217391)","(14.0, 18.0, 17.3125)","(41.0, 75.0, 67.22222222222223)","(51.0, 150.0, 130.58823529411765)","(1.65, 1.85, 1.8435000000000001)","(13.0, 18.0, 17.727272727272727)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:47.496160,"(3.5, 4.2, 4.1571428571428575)","(14.0, 18.0, 17.181818181818183)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 129.33333333333334)","(1.65, 1.85, 1.8435000000000001)","(13.0, 18.0, 18.055555555555557)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:48.564207,"(3.5, 4.2, 4.139130434782609)","(14.0, 17.5, 17.125)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 129.33333333333334)","(1.65, 1.85, 1.8396551724137933)","(13.0, 18.5, 18.333333333333332)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:49.601292,"(3.5, 4.2, 4.139130434782609)","(14.0, 17.5, 17.125)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 129.33333333333334)","(1.65, 1.84, 1.8327777777777778)","(13.0, 18.5, 18.333333333333332)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:50.603550,"(3.5, 4.2, 4.139130434782609)","(14.0, 20.0, 18.857142857142858)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 129.33333333333334)","(1.65, 1.84, 1.826818181818182)","(13.0, 18.5, 18.333333333333332)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:51.585722,"(3.5, 4.2, 4.139130434782609)","(14.0, 19.0, 18.857142857142858)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 130.76923076923077)","(1.65, 1.83, 1.826818181818182)","(13.0, 18.5, 18.333333333333332)","(8.0, 12.5, 12.02)"
04-01-2023 15:48:52.553291,"(3.5, 4.2, 4.139130434782609)","(14.0, 19.0, 18.857142857142858)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 130.76923076923077)","(1.65, 1.83, 1.8273076923076923)","(13.0, 18.5, 18.318181818181817)","(8.0, 12.5, 11.98936170212766)"
04-01-2023 15:48:53.578042,"(3.5, 4.2, 4.146153846153846)","(14.0, 19.0, 18.857142857142858)","(41.0, 75.0, 67.66666666666667)","(51.0, 140.0, 130.76923076923077)","(1.65, 1.83, 1.8278125)","(13.0, 18.5, 17.954545454545453)","(8.0, 12.5, 11.928571428571429)"
04-01-2023 15:48:54.643782,"(3.5, 4.2, 4.141666666666667)","(14.0, 19.5, 18.875)","(41.0, 75.0, 67.66666666666667)","(51.0, 140.0, 130.76923076923077)","(1.65, 1.83, 1.8491682419659736)","(13.0, 18.5, 17.954545454545453)","(8.0, 12.5, 11.928571428571429)"
04-01-2023 15:48:55.736443,"(3.5, 4.2, 4.141666666666667)","(14.0, 19.5, 18.875)","(41.0, 75.0, 67.66666666666667)","(51.0, 140.0, 130.76923076923077)","(1.65, 1.85, 1.8492307692307692)","(13.0, 18.5, 18.125)","(8.0, 12.5, 11.928571428571429)"
04-01-2023 15:48:56.875889,"(3.5, 4.2, 4.122222222222222)","(14.0, 19.0, 18.636363636363637)","(41.0, 75.0, 67.85714285714286)","(51.0, 140.0, 130.0)","(1.65, 1.85, 1.8390763765541742)","(13.0, 18.5, 17.285714285714285)","(8.0, 12.5, 11.833333333333334)"
04-01-2023 15:48:58.003675,"(3.5, 4.1, 4.056363636363636)","(14.0, 19.5, 19.071428571428573)","(41.0, 75.0, 67.22222222222223)","(51.0, 140.0, 129.0909090909091)","(1.65, 1.84, 1.855686274509804)","(13.0, 17.5, 17.3125)","(8.0, 12.5, 11.43421052631579)"
04-01-2023 15:48:59.100145,"(3.5, 4.2, 4.128205128205129)","(14.0, 20.0, 19.333333333333332)","(41.0, 75.0, 65.34482758620689)","(51.0, 140.0, 130.0)","(1.65, 1.86, 1.8560606060606062)","(13.0, 17.5, 17.25)","(8.0, 11.5, 11.823529411764707)"
04-01-2023 15:49:00.119649,"(3.5, 4.1, 4.0935483870967735)","(14.0, 20.0, 19.333333333333332)","(41.0, 75.0, 65.34482758620689)","(51.0, 140.0, 130.0)","(1.65, 1.86, 1.8560606060606062)","(13.0, 17.5, 17.35)","(8.0, 12.0, 11.823529411764707)"
04-01-2023 15:49:01.162515,"(3.5, 4.1, 4.0935483870967735)","(14.0, 20.0, 19.181818181818183)","(41.0, 75.0, 65.34482758620689)","(51.0, 140.0, 129.0909090909091)","(1.65, 1.86, 1.847878787878788)","(13.0, 17.5, 17.233333333333334)","(8.0, 12.0, 11.875)"
04-01-2023 15:49:02.144674,"(3.5, 4.2, 4.133333333333333)","(14.0, 20.0, 19.307692307692307)","(41.0, 75.0, 65.34482758620689)","(51.0, 140.0, 129.0909090909091)","(1.65, 1.85, 1.847878787878788)","(13.0, 17.5, 17.233333333333334)","(8.0, 12.0, 11.536585365853659)"
04-01-2023 15:49:03.130921,"(3.5, 4.2, 4.18125)","(14.0, 19.5, 19.236842105263158)","(41.0, 70.0, 66.84210526315789)","(51.0, 140.0, 128.0)","(1.65, 1.85, 1.859352380952381)","(13.0, 17.5, 17.363636363636363)","(8.0, 12.0, 11.43661971830986)"
04-01-2023 15:49:04.196785,"(3.5, 4.2, 4.182352941176471)","(14.0, 20.0, 19.3125)","(41.0, 70.0, 63.035714285714285)","(51.0, 140.0, 126.66666666666667)","(1.65, 1.86, 1.8592293577981653)","(13.0, 17.5, 17.233333333333334)","(8.0, 11.5, 11.430555555555555)"
04-01-2023 15:49:05.189772,"(3.5, 4.2, 4.185714285714286)","(14.0, 20.0, 19.53846153846154)","(41.0, 70.0, 63.035714285714285)","(51.0, 140.0, 126.66666666666667)","(1.65, 1.86, 1.8585940246045696)","(13.0, 17.5, 17.233333333333334)","(8.0, 11.5, 11.426470588235293)"
04-01-2023 15:49:06.176774,"(3.5, 4.2, 4.1840909090909095)","(14.0, 20.0, 19.53846153846154)","(41.0, 70.0, 63.035714285714285)","(51.0, 140.0, 135.0)","(1.65, 1.86, 1.8498848368522074)","(13.0, 17.5, 17.233333333333334)","(8.0, 11.5, 11.426470588235293)"
04-01-2023 15:49:07.143632,"(3.5, 4.3, 4.24)","(14.0, 20.0, 19.46153846153846)","(41.0, 65.0, 64.28571428571429)","(51.0, 120.0, 119.0)","(1.65, 1.85, 1.849787644787645)","(13.0, 17.5, 17.233333333333334)","(8.0, 11.5, 11.420634920634921)"
04-01-2023 15:49:08.206089,"(3.5, 4.3, 4.224444444444444)","(14.0, 21.0, 19.857142857142858)","(41.0, 70.0, 60.869565217391305)","(51.0, 120.0, 119.0)","(1.65, 1.85, 1.8573737373737376)","(13.0, 17.5, 17.233333333333334)","(8.0, 11.5, 11.420634920634921)"
04-01-2023 15:49:09.209009,"(3.5, 4.3, 4.224444444444444)","(14.0, 20.0, 19.666666666666668)","(41.0, 70.0, 60.869565217391305)","(51.0, 120.0, 119.28571428571429)","(1.65, 1.86, 1.8567592592592594)","(13.0, 17.5, 17.233333333333334)","(8.0, 11.5, 11.40983606557377)"
04-01-2023 15:49:10.256569,"(3.5, 4.3, 4.239285714285714)","(14.0, 20.0, 19.5)","(41.0, 65.0, 64.0)","(51.0, 120.0, 119.28571428571429)","(1.65, 1.86, 1.8499196787148595)","(13.0, 17.5, 17.136363636363637)","(8.0, 11.5, 11.419117647058824)"
04-01-2023 15:49:11.226254,"(3.5, 4.3, 4.22280701754386)","(14.0, 20.0, 19.5)","(41.0, 65.0, 64.28571428571429)","(51.0, 120.0, 119.28571428571429)","(1.65, 1.85, 1.8498189134808853)","(13.0, 17.5, 18.357142857142858)","(8.0, 11.5, 11.419117647058824)"
04-01-2023 15:49:12.146737,"(3.5, 4.2, 4.185714285714286)","(14.0, 20.0, 19.5)","(41.0, 65.0, 64.28571428571429)","(51.0, 120.0, 119.28571428571429)","(1.65, 1.85, 1.8498387096774194)","(13.0, 18.5, 18.236842105263158)","(8.0, 11.5, 11.419117647058824)"
04-01-2023 15:49:13.197788,"(3.5, 4.2, 4.183076923076923)","(14.0, 20.0, 19.5)","(41.0, 65.0, 64.0)","(51.0, 120.0, 119.28571428571429)","(1.65, 1.85, 1.8578456014362659)","(13.0, 18.5, 18.041666666666668)","(8.0, 11.5, 11.419117647058824)"
04-01-2023 15:49:14.290235,"(3.5, 4.2, 4.1819672131147545)","(14.0, 20.0, 19.333333333333332)","(41.0, 65.0, 64.0)","(51.0, 120.0, 119.28571428571429)","(1.65, 1.86, 1.8580727272727273)","(13.0, 18.5, 18.263636363636362)","(8.0, 11.5, 11.42361111111111)"
04-01-2023 15:49:15.399032,"(3.5, 4.3, 4.22987012987013)","(14.0, 20.0, 19.333333333333332)","(41.0, 65.0, 63.75)","(51.0, 120.0, 119.23076923076923)","(1.65, 1.86, 1.8785667752442996)","(13.0, 18.5, 18.24)","(8.0, 11.5, 11.539130434782608)"
04-01-2023 15:49:16.454207,"(3.5, 4.2, 4.162857142857143)","(14.0, 20.0, 19.303571428571427)","(41.0, 65.0, 63.75)","(51.0, 120.0, 119.23076923076923)","(1.65, 1.88, 1.8714814814814815)","(13.0, 18.5, 18.211111111111112)","(8.0, 12.0, 11.52991452991453)"
04-01-2023 15:49:17.436443,"(3.5, 4.1, 4.020618556701031)","(14.0, 19.5, 19.357142857142858)","(41.0, 65.0, 63.75)","(51.0, 120.0, 119.23076923076923)","(1.65, 1.88, 1.876237113402062)","(13.0, 18.5, 18.211111111111112)","(8.0, 12.0, 11.52991452991453)"
04-01-2023 15:49:18.376014,"(3.5, 4.1, 4.0317535545023695)","(14.0, 19.5, 19.25)","(41.0, 65.0, 63.75)","(51.0, 120.0, 119.23076923076923)","(1.65, 1.88, 1.86)","(13.0, 18.5, 18.211111111111112)","(8.0, 12.0, 11.561983471074381)"
04-01-2023 15:49:19.404994,"(3.5, 4.1, 4.032894736842105)","(14.0, 19.5, 19.192307692307693)","(41.0, 65.0, 61.666666666666664)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.86, 1.8562616822429907)","(13.0, 18.5, 18.3)","(8.0, 12.0, 11.565573770491802)"
04-01-2023 15:49:20.431972,"(3.5, 4.1, 4.042553191489362)","(14.0, 20.0, 19.294117647058822)","(41.0, 65.0, 61.666666666666664)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.86, 1.8612162162162162)","(13.0, 18.5, 18.11111111111111)","(8.0, 12.0, 11.555555555555555)"
04-01-2023 15:49:21.468846,"(3.5, 4.1, 4.0265625)","(14.0, 20.0, 19.4)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 113.33333333333333)","(1.6, 1.87, 1.8554216867469882)","(13.0, 18.5, 18.305555555555557)","(8.0, 12.0, 11.566666666666666)"
04-01-2023 15:49:22.445645,"(3.5, 4.1, 4.032520325203252)","(14.0, 20.0, 19.357142857142858)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 113.33333333333333)","(1.6, 1.86, 1.8606557377049182)","(13.0, 18.5, 18.428571428571427)","(8.0, 12.0, 11.543859649122806)"
04-01-2023 15:49:23.443060,"(3.5, 4.1, 4.029059829059829)","(14.0, 19.5, 19.433333333333334)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.87, 1.8606557377049182)","(13.0, 18.5, 18.46153846153846)","(8.0, 12.0, 11.543859649122806)"
04-01-2023 15:49:24.439992,"(3.5, 4.1, 4.029059829059829)","(14.0, 19.5, 19.4375)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.87, 1.8606557377049182)","(13.0, 18.5, 18.464285714285715)","(8.0, 12.0, 11.543859649122806)"
04-01-2023 15:49:25.478378,"(3.5, 4.1, 4.029059829059829)","(14.0, 19.5, 19.4375)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.87, 1.8625)","(13.0, 18.5, 18.48148148148148)","(8.0, 12.0, 11.491935483870968)"
04-01-2023 15:49:26.467854,"(3.5, 4.1, 4.018627450980392)","(14.0, 20.0, 19.365384615384617)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.87, 1.86125)","(13.0, 18.5, 18.625)","(8.0, 11.5, 11.491935483870968)"
04-01-2023 15:49:27.499442,"(3.5, 4.1, 4.017)","(14.0, 20.0, 19.365384615384617)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.87, 1.8613636363636366)","(13.0, 19.0, 18.714285714285715)","(8.0, 11.5, 11.491228070175438)"
04-01-2023 15:49:28.472884,"(3.5, 4.1, 4.012244897959183)","(14.0, 20.0, 19.25)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.87, 1.8644897959183675)","(13.0, 19.0, 18.714285714285715)","(8.5, 11.5, 11.491228070175438)"
04-01-2023 15:49:29.515369,"(3.5, 4.1, 3.9736301369863014)","(14.0, 20.0, 19.25)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.87, 1.8662790697674418)","(13.0, 19.0, 18.714285714285715)","(8.5, 11.5, 11.491228070175438)"
04-01-2023 15:49:30.515998,"(3.5, 4.1, 4.0034090909090905)","(14.0, 20.0, 19.25)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.88, 1.8724358974358974)","(13.0, 19.0, 18.61111111111111)","(8.5, 11.5, 10.791666666666666)"
04-01-2023 15:49:31.652669,"(3.5, 4.1, 4.048148148148148)","(14.0, 20.0, 19.25)","(41.0, 65.0, 61.0)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.88, 1.8814666666666666)","(13.0, 19.0, 18.681818181818183)","(8.5, 11.0, 10.65625)"
04-01-2023 15:49:32.655289,"(3.5, 4.1, 4.042857142857143)","(14.0, 20.0, 19.365384615384617)","(41.0, 65.0, 61.0)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.89, 1.8909090909090909)","(13.0, 19.0, 17.1875)","(8.5, 11.0, 10.681818181818182)"
04-01-2023 15:49:33.637729,"(3.5, 4.1, 4.0578125)","(14.0, 20.0, 19.224137931034484)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 117.14285714285714)","(1.6, 1.9, 1.8830612244897957)","(13.0, 17.5, 17.833333333333332)","(8.5, 11.0, 10.668478260869565)"
04-01-2023 15:49:34.625472,"(3.5, 4.1, 4.07391304347826)","(14.0, 20.0, 19.224137931034484)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 116.66666666666667)","(1.6, 1.9, 1.8839639639639638)","(13.0, 18.0, 17.65)","(8.5, 11.0, 10.668478260869565)"
04-01-2023 15:49:35.620928,"(3.5, 4.1, 4.07391304347826)","(14.0, 20.0, 19.177419354838708)","(41.0, 65.0, 60.78947368421053)","(51.0, 120.0, 118.0)","(1.6, 1.9, 1.8870072992700728)","(13.0, 18.0, 17.158333333333335)","(8.5, 11.0, 10.668478260869565)"
04-01-2023 15:49:36.671123,"(3.5, 4.1, 4.068235294117647)","(14.0, 20.0, 19.271428571428572)","(41.0, 65.0, 62.85714285714286)","(51.0, 120.0, 124.0)","(1.6, 1.9, 1.9063492063492062)","(13.0, 17.5, 16.93548387096774)","(8.5, 11.0, 10.265625)"
04-01-2023 15:49:37.754616,"(3.5, 4.1, 4.049166666666666)","(14.0, 20.0, 19.235294117647058)","(41.0, 65.0, 61.111111111111114)","(51.0, 140.0, 124.0)","(1.6, 1.92, 1.9173684210526316)","(13.0, 17.5, 17.0625)","(8.5, 10.5, 10.398058252427184)"
04-01-2023 15:49:38.797114,"(3.5, 4.1, 4.033793103448276)","(14.0, 19.5, 19.166666666666668)","(41.0, 65.0, 61.111111111111114)","(51.0, 140.0, 124.0)","(1.6, 1.92, 1.9153846153846152)","(13.0, 17.5, 16.863636363636363)","(8.5, 10.5, 10.398058252427184)"
04-01-2023 15:49:39.732163,"(3.5, 4.1, 4.0438596491228065)","(14.0, 19.5, 18.970588235294116)","(41.0, 65.0, 61.111111111111114)","(51.0, 140.0, 124.0)","(1.6, 1.92, 1.9173214285714284)","(13.0, 17.5, 16.952380952380953)","(8.5, 10.5, 10.452054794520548)"
04-01-2023 15:49:40.697271,"(3.5, 4.1, 4.041340782122905)","(14.0, 19.5, 18.9375)","(41.0, 65.0, 60.88235294117647)","(51.0, 140.0, 122.85714285714286)","(1.6, 1.92, 1.9150617283950617)","(13.0, 17.0, 16.608695652173914)","(8.5, 10.5, 10.37037037037037)"
04-01-2023 15:49:41.736642,"(3.5, 4.1, 4.0181818181818185)","(14.0, 18.5, 18.065217391304348)","(41.0, 65.0, 59.54545454545455)","(51.0, 140.0, 113.33333333333333)","(1.6, 1.94, 1.9473333333333334)","(13.0, 17.5, 16.8125)","(8.5, 10.5, 10.39873417721519)"
04-01-2023 15:49:42.764797,"(3.5, 4.1, 4.023239436619718)","(14.0, 17.0, 16.91176470588235)","(41.0, 65.0, 59.54545454545455)","(51.0, 140.0, 113.33333333333333)","(1.6, 1.95, 1.9454166666666666)","(13.0, 17.0, 16.916666666666668)","(8.5, 10.5, 10.484615384615385)"
04-01-2023 15:49:43.846367,"(3.5, 4.1, 4.025850340136055)","(14.0, 17.0, 16.892857142857142)","(41.0, 65.0, 60.55555555555556)","(51.0, 140.0, 113.33333333333333)","(1.6, 1.95, 1.9432)","(13.0, 17.5, 17.454545454545453)","(8.5, 10.5, 10.39864864864865)"
04-01-2023 15:49:44.831979,"(3.5, 4.1, 4.022142857142857)","(14.0, 17.5, 17.233333333333334)","(41.0, 65.0, 60.55555555555556)","(51.0, 140.0, 113.33333333333333)","(1.6, 1.95, 1.9432)","(13.0, 18.0, 17.454545454545453)","(8.5, 10.5, 10.39864864864865)"
04-01-2023 15:49:45.842976,"(3.5, 4.1, 4.022142857142857)","(14.0, 17.5, 17.233333333333334)","(41.0, 65.0, 60.55555555555556)","(51.0, 140.0, 113.33333333333333)","(1.6, 1.95, 1.9372727272727273)","(13.0, 18.0, 17.166666666666668)","(8.5, 10.5, 10.311688311688311)"
04-01-2023 15:49:46.805448,"(3.5, 4.1, 4.00672268907563)","(14.0, 18.0, 17.866666666666667)","(41.0, 65.0, 60.55555555555556)","(51.0, 140.0, 113.33333333333333)","(1.6, 1.94, 1.948888888888889)","(13.0, 17.5, 17.404761904761905)","(8.5, 10.5, 10.311688311688311)"
04-01-2023 15:49:47.825865,"(3.5, 4.1, 3.999090909090909)","(14.0, 18.0, 17.565217391304348)","(41.0, 60.0, 59.166666666666664)","(51.0, 110.0, 87.5)","(1.6, 1.95, 1.9466666666666665)","(13.0, 17.5, 17.404761904761905)","(8.5, 10.5, 10.311688311688311)"
04-01-2023 15:49:48.810990,"(3.5, 4.1, 3.9925806451612904)","(14.0, 18.0, 17.52)","(41.0, 65.0, 62.27272727272727)","(51.0, 110.0, 91.25)","(1.6, 1.95, 1.944705882352941)","(13.0, 17.5, 17.404761904761905)","(8.5, 10.5, 10.311688311688311)"
04-01-2023 15:49:49.721706,"(3.5, 4.1, 3.999090909090909)","(14.0, 18.0, 17.36842105263158)","(41.0, 65.0, 62.27272727272727)","(51.0, 110.0, 95.0)","(1.65, 1.96, 1.944705882352941)","(13.0, 17.5, 17.214285714285715)","(8.5, 10.5, 10.311688311688311)"
04-01-2023 15:49:50.734643,"(3.5, 4.1, 4.003478260869565)","(14.0, 18.0, 17.333333333333332)","(41.0, 65.0, 62.27272727272727)","(51.0, 85.0, 76.3157894736842)","(1.65, 1.96, 1.9661111111111111)","(13.0, 17.5, 17.25)","(8.5, 10.5, 10.016129032258064)"
