,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 12:11:19.764048,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.857142857142858)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0924242424242423)","(31.0, 75.0, 72.5)","(4.4, 6.0, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.672727272727273)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:21.058452,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0924242424242423)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.667857142857144)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:22.307604,"(11.0, 13.0, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 22.294117647058822)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.667857142857144)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:23.593513,"(11.0, 13.0, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 22.294117647058822)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.775)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:24.889847,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 22.294117647058822)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.625)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:26.200078,"(11.0, 13.0, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.285714285714285)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 6.0, 5.625)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:27.552164,"(11.0, 13.0, 12.0)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.681818181818182)","(26.0, 60.0, 54.0)","(4.4, 6.0, 5.588888888888889)","(51.0, 160.0, 157.77777777777777)"
06-01-2023 12:11:28.819868,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.588888888888889)","(51.0, 160.0, 156.92307692307693)"
06-01-2023 12:11:30.120156,"(11.0, 13.0, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.588888888888889)","(51.0, 160.0, 156.92307692307693)"
06-01-2023 12:11:31.461728,"(11.0, 13.0, 12.55)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.740909090909091)","(51.0, 160.0, 156.92307692307693)"
06-01-2023 12:11:32.792388,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.7)","(51.0, 160.0, 150.0)"
06-01-2023 12:11:34.115150,"(11.0, 12.5, 12.55)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.7)","(51.0, 160.0, 150.0)"
06-01-2023 12:11:35.403885,"(11.0, 13.0, 12.375)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.7)","(51.0, 160.0, 150.0)"
06-01-2023 12:11:36.708405,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.630769230769231)","(51.0, 160.0, 156.92307692307693)"
06-01-2023 12:11:38.013562,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.625)","(26.0, 60.0, 54.0)","(4.4, 6.0, 5.538461538461538)","(51.0, 160.0, 150.0)"
06-01-2023 12:11:39.236095,"(11.0, 13.0, 12.76923076923077)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.2)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.6)","(26.0, 60.0, 54.0)","(4.4, 6.0, 5.5625)","(51.0, 160.0, 156.25)"
06-01-2023 12:11:40.452957,"(11.0, 12.5, 12.346153846153847)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 6.0, 5.7)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:41.700199,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.7)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:42.936300,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.534782608695652)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:44.145575,"(11.0, 12.5, 12.55)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.534782608695652)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:45.350460,"(11.0, 13.0, 12.55)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.666666666666667)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:46.557099,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.62)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:47.712712,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.571428571428571)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.62)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:48.925463,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:50.126261,"(11.0, 12.5, 12.375)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:51.418080,"(11.0, 13.0, 12.55)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:52.794489,"(11.0, 13.0, 12.55)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:54.059072,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:55.364391,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.0666666666666664)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:56.694863,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.15, 3.088888888888889)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:57.939820,"(11.0, 13.0, 12.25)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.088888888888889)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.566666666666666)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 157.0)"
06-01-2023 12:11:59.114070,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 155.71428571428572)"
06-01-2023 12:12:00.335512,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 155.71428571428572)"
06-01-2023 12:12:01.618766,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 155.71428571428572)"
06-01-2023 12:12:02.908502,"(11.0, 13.0, 12.823529411764707)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 155.71428571428572)"
06-01-2023 12:12:04.181109,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 156.25)"
06-01-2023 12:12:05.382139,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.689473684210527)","(51.0, 160.0, 156.25)"
06-01-2023 12:12:06.658842,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 156.25)"
06-01-2023 12:12:07.970324,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0150943396226415)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 156.25)"
06-01-2023 12:12:09.280446,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.69230769230768)"
06-01-2023 12:12:10.613703,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.5)"
06-01-2023 12:12:11.951321,"(11.0, 12.5, 12.214285714285714)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.5)"
06-01-2023 12:12:13.311855,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.5)"
06-01-2023 12:12:14.662154,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.5)"
06-01-2023 12:12:16.015268,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.5)"
06-01-2023 12:12:17.339941,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.568965517241379)","(26.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 157.5)"
06-01-2023 12:12:18.701735,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.653846153846154)","(26.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(51.0, 160.0, 154.28571428571428)"
06-01-2023 12:12:20.078687,"(11.0, 12.5, 12.214285714285714)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:21.491906,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:22.880870,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:24.192376,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:25.543221,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:26.872536,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:28.262187,"(11.0, 12.5, 12.571428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.605263157894737)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.766666666666667)","(61.0, 160.0, 157.85714285714286)"
06-01-2023 12:12:29.610933,"(11.0, 13.0, 12.382352941176471)","(6.0, 8.0, 7.571428571428572)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.80625)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:30.935368,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.571428571428572)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.80625)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:32.224330,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.571428571428572)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.8464285714285715)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:33.464169,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.571428571428572)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.8464285714285715)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:34.748282,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.571428571428572)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.682142857142857)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:36.092721,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.571428571428572)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.7, 5.831818181818182)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:37.456167,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.488888888888889)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.555555555555555)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.811764705882353)","(61.0, 160.0, 155.0)"
06-01-2023 12:12:38.796981,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.488888888888889)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.590909090909091)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.8130434782608695)","(61.0, 160.0, 140.0)"
06-01-2023 12:12:40.167838,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.488888888888889)","(15.0, 23.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.548780487804878)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 157.27272727272728)"
06-01-2023 12:12:41.416274,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.488888888888889)","(15.0, 23.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.548780487804878)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 157.27272727272728)"
06-01-2023 12:12:42.704206,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.488888888888889)","(15.0, 22.0, 21.428571428571427)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.6)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 158.57142857142858)"
06-01-2023 12:12:44.006531,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.488888888888889)","(15.0, 22.0, 20.833333333333332)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0258064516129033)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.6)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 158.57142857142858)"
06-01-2023 12:12:45.323672,"(11.0, 13.0, 12.571428571428571)","(6.0, 8.0, 7.488888888888889)","(15.0, 22.0, 21.0)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0205128205128204)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.6)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 157.27272727272728)"
06-01-2023 12:12:46.684029,"(11.0, 12.5, 12.289473684210526)","(6.0, 8.0, 7.488888888888889)","(15.0, 22.0, 21.0)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0205128205128204)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.6)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 157.27272727272728)"
06-01-2023 12:12:48.055727,"(11.0, 12.5, 12.382352941176471)","(6.0, 8.0, 7.488888888888889)","(15.0, 22.0, 21.0)","(21.0, 55.0, 48.75)","(2.45, 3.1, 3.0205128205128204)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.6)","(31.0, 60.0, 51.0)","(4.4, 5.9, 5.775)","(61.0, 160.0, 153.07692307692307)"
