,Whistling,Hes Got Swag,Kintsugi,Speedy Riot,Pipeline Icon,Eadie,Bok Choy,Slippery Shark
06-01-2023 14:16:18.976598,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:20.051261,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:21.137593,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:22.262112,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:23.378589,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:24.519586,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:25.598513,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:26.766654,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:27.908860,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 205.0)","(13.0, 48.0, 39.64)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:29.141647,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 270.0, 168.0)","(13.0, 48.0, 32.76923076923077)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:30.172373,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.623076923076923)","(31.0, 280.0, 205.0)","(13.0, 48.0, 35.625)","(7.5, 10.5, 9.402439024390244)"
06-01-2023 14:16:31.304900,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 35.625)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:32.451832,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:33.604094,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:34.721869,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:35.869965,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:36.887179,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:37.960179,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:39.127828,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.4125)"
06-01-2023 14:16:40.186344,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.5, 9.785714285714286)"
06-01-2023 14:16:41.144902,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.785714285714286)"
06-01-2023 14:16:42.469431,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.384)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.785714285714286)"
06-01-2023 14:16:43.530060,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.0, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:44.701565,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:45.795553,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:46.837348,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.151515151515151)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:47.932772,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.058108108108108)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.152941176470589)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:49.064868,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:50.159468,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:51.168203,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.15)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:52.234012,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:53.338586,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:54.458438,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:55.513459,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.0)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:56.544201,"(3.6, 4.8, 4.266666666666667)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.617647058823529)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:57.574757,"(3.6, 4.8, 4.683333333333334)","(3.9, 4.2, 4.140476190476191)","(7.0, 13.5, 12.666666666666666)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 38.57142857142857)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:58.654153,"(3.6, 4.8, 4.683333333333334)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.666666666666666)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.93)","(31.0, 270.0, 205.0)","(13.0, 48.0, 44.54545454545455)","(7.5, 10.0, 9.44)"
06-01-2023 14:16:59.846529,"(3.6, 4.8, 4.683333333333334)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.666666666666666)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.708333333333332)","(31.0, 270.0, 205.0)","(13.0, 46.0, 44.54545454545455)","(7.5, 10.0, 9.44)"
06-01-2023 14:17:00.932682,"(3.6, 4.8, 4.571428571428571)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.666666666666666)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.708333333333332)","(31.0, 270.0, 205.0)","(13.0, 46.0, 43.33333333333333)","(7.5, 10.0, 9.44)"
06-01-2023 14:17:02.026242,"(3.6, 4.8, 4.433333333333334)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.666666666666666)","(4.4, 5.2, 5.11578947368421)","(6.0, 10.5, 9.708333333333332)","(31.0, 270.0, 205.0)","(13.0, 46.0, 43.33333333333333)","(7.5, 10.0, 9.44)"
06-01-2023 14:17:03.484398,"(3.6, 4.8, 4.695652173913043)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 205.0)","(13.0, 46.0, 37.27272727272727)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:04.586923,"(3.6, 4.8, 4.695652173913043)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 46.0, 36.95652173913044)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:05.763587,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.2, 4.185294117647059)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 46.0, 37.368421052631575)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:06.983326,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.2, 4.279411764705882)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 205.0)","(13.0, 44.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:08.258213,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 205.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:09.423845,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 205.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:10.626366,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 205.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:11.717612,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:12.764573,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.642857142857142)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:13.924454,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.662790697674419)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:14.949299,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.662790697674419)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:16.044748,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.662790697674419)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:17.145620,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.662790697674419)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:18.208655,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.662790697674419)","(4.4, 5.2, 5.133333333333334)","(6.0, 10.5, 9.641935483870968)","(31.0, 270.0, 210.0)","(13.0, 42.0, 35.45454545454545)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:19.388963,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.279411764705882)","(7.0, 13.5, 12.768292682926829)","(4.4, 5.2, 5.361290322580645)","(6.0, 10.5, 9.713793103448275)","(31.0, 270.0, 213.33333333333334)","(13.0, 42.0, 35.714285714285715)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:20.483678,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 4.286458333333333)","(7.0, 13.5, 12.768292682926829)","(4.4, 5.4, 5.361290322580645)","(6.0, 10.5, 9.713793103448275)","(31.0, 280.0, 213.33333333333334)","(13.0, 42.0, 35.714285714285715)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:21.499143,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.3, 3.955)","(7.0, 13.5, 12.768292682926829)","(4.4, 5.4, 5.361290322580645)","(6.0, 10.5, 9.713793103448275)","(31.0, 280.0, 213.33333333333334)","(13.0, 42.0, 35.714285714285715)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:22.446428,"(3.6, 4.8, 4.355555555555555)","(3.9, 4.2, 4.180769230769231)","(7.0, 13.5, 12.768292682926829)","(4.4, 5.4, 5.361290322580645)","(6.0, 10.5, 9.713793103448275)","(31.0, 280.0, 213.33333333333334)","(13.0, 42.0, 35.714285714285715)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:23.490441,"(3.6, 4.8, 4.326315789473684)","(3.9, 4.2, 4.180769230769231)","(7.0, 13.5, 12.768292682926829)","(4.4, 5.4, 5.361290322580645)","(6.0, 10.5, 9.713793103448275)","(31.0, 280.0, 222.85714285714286)","(13.0, 42.0, 35.714285714285715)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 14:17:24.482268,"(3.6, 4.7, 4.5)","(3.9, 4.2, 3.975)","(7.0, 13.5, 12.768292682926829)","(4.4, 5.4, 5.361290322580645)","(6.0, 10.5, 9.713793103448275)","(31.0, 280.0, 222.85714285714286)","(13.0, 42.0, 35.714285714285715)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:25.496013,"(3.6, 4.7, 4.5)","(3.9, 4.2, 3.975)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.224390243902439)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 38.303030303030305)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:26.704527,"(3.6, 4.7, 4.5)","(3.9, 4.2, 3.975)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.224390243902439)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 37.859154929577464)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:27.764711,"(3.6, 4.7, 4.5)","(3.9, 4.2, 3.975)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.122222222222223)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 37.973333333333336)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:29.191894,"(3.6, 4.7, 4.5)","(3.9, 4.2, 4.186111111111111)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.122222222222223)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 37.973333333333336)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:30.652794,"(3.6, 4.7, 4.5)","(3.9, 4.2, 4.186111111111111)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.122222222222223)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 38.309859154929576)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:31.903519,"(3.6, 4.7, 4.565853658536586)","(3.9, 4.2, 4.186111111111111)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.122222222222223)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 38.309859154929576)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:33.007383,"(3.6, 4.7, 4.565853658536586)","(3.9, 4.2, 4.186111111111111)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.122222222222223)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 38.309859154929576)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:34.126930,"(3.6, 4.7, 4.5125)","(3.9, 4.2, 4.186111111111111)","(7.0, 13.5, 12.911764705882353)","(4.4, 5.4, 5.122222222222223)","(6.0, 10.5, 9.428205128205128)","(31.0, 280.0, 226.66666666666666)","(13.0, 40.0, 38.309859154929576)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:35.348775,"(3.6, 4.7, 4.5125)","(3.9, 4.2, 4.186111111111111)","(7.0, 13.5, 12.574074074074074)","(4.4, 5.4, 5.127272727272727)","(6.0, 10.5, 9.407499999999999)","(31.0, 280.0, 246.66666666666666)","(13.0, 40.0, 38.309859154929576)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:36.622312,"(3.6, 4.7, 4.5125)","(3.9, 4.2, 4.186486486486487)","(7.0, 13.5, 12.574074074074074)","(4.4, 5.4, 5.127272727272727)","(6.0, 10.5, 9.407499999999999)","(31.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.309859154929576)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:37.861775,"(3.6, 4.6, 4.5)","(3.9, 4.2, 4.186486486486487)","(7.0, 13.5, 12.574074074074074)","(4.4, 5.4, 5.127272727272727)","(6.0, 10.5, 9.407499999999999)","(31.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:38.869420,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.2, 4.186486486486487)","(7.0, 13.5, 12.574074074074074)","(4.4, 5.4, 5.127272727272727)","(6.0, 10.5, 9.407499999999999)","(31.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:39.962487,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.2, 4.186486486486487)","(7.0, 13.5, 12.742424242424242)","(4.4, 5.4, 5.127272727272727)","(6.0, 10.5, 9.407499999999999)","(31.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:41.055396,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.2, 4.181481481481482)","(7.0, 13.5, 12.742424242424242)","(4.4, 5.4, 5.127272727272727)","(6.0, 10.5, 9.407499999999999)","(31.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:42.240619,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.2, 3.8884615384615384)","(7.0, 13.5, 12.742424242424242)","(4.4, 5.4, 4.9192307692307695)","(6.0, 10.5, 9.407499999999999)","(31.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:43.402208,"(3.6, 4.6, 4.4399999999999995)","(3.8, 4.1, 3.965384615384615)","(7.5, 13.5, 12.742424242424242)","(4.4, 5.4, 4.9192307692307695)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(14.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:44.471381,"(3.6, 4.6, 4.4399999999999995)","(3.8, 4.1, 3.9055555555555554)","(7.5, 13.5, 12.824324324324325)","(4.4, 5.4, 4.9192307692307695)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(14.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:45.562389,"(3.6, 4.6, 4.4399999999999995)","(3.8, 4.1, 3.9055555555555554)","(7.5, 13.5, 12.824324324324325)","(4.4, 5.4, 4.9192307692307695)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(14.0, 40.0, 38.35616438356164)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:46.762404,"(3.6, 4.6, 4.4399999999999995)","(3.8, 4.1, 3.914705882352941)","(7.5, 13.5, 12.824324324324325)","(4.4, 5.4, 5.0)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.23529411764706)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:47.771377,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.1, 3.914705882352941)","(7.0, 13.5, 12.824324324324325)","(4.4, 5.3, 5.0)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.23529411764706)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:48.759047,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.0, 3.985294117647059)","(7.0, 13.5, 12.824324324324325)","(4.4, 5.3, 5.0)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.23529411764706)","(7.5, 10.0, 9.615384615384615)"
06-01-2023 14:17:49.849866,"(3.6, 4.6, 4.4399999999999995)","(3.9, 4.0, 3.985294117647059)","(7.0, 13.5, 12.824324324324325)","(4.4, 5.3, 5.0)","(6.0, 10.5, 9.407499999999999)","(41.0, 270.0, 246.66666666666666)","(13.0, 40.0, 38.23529411764706)","(7.5, 10.0, 9.615384615384615)"
