,Miss Verity,Redemption Day,Kiah Beach,Fulton,Alert,Balts Orson
10-01-2023 21:12:44.814775,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.52, 1.5122222222222221)","(9.0, 14.0, 13.0625)","(26.0, 70.0, 63.84615384615385)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.2, 5.2153846153846155)"
10-01-2023 21:12:45.879109,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.52, 1.5136363636363637)","(9.0, 13.5, 13.108695652173914)","(26.0, 70.0, 63.44827586206897)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.271428571428571)"
10-01-2023 21:12:47.005067,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.52, 1.5138888888888888)","(9.0, 13.5, 13.108695652173914)","(26.0, 70.0, 63.44827586206897)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.263636363636364)"
10-01-2023 21:12:48.099995,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.51, 1.5146428571428572)","(9.0, 13.5, 12.842105263157894)","(26.0, 70.0, 63.44827586206897)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.3, 5.263636363636364)"
10-01-2023 21:12:49.171948,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.52, 1.511304347826087)","(9.0, 13.0, 12.48076923076923)","(26.0, 70.0, 63.44827586206897)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.264285714285714)"
10-01-2023 21:12:50.231912,"(13.0, 34.0, 33.25925925925926)","(1.35, 1.52, 1.5123076923076924)","(9.0, 13.0, 12.325)","(26.0, 70.0, 63.214285714285715)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:51.180257,"(13.0, 34.0, 32.59375)","(1.35, 1.52, 1.5123076923076924)","(9.0, 13.0, 12.386363636363637)","(26.0, 70.0, 63.214285714285715)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:52.125929,"(13.0, 34.0, 33.25925925925926)","(1.35, 1.52, 1.5123076923076924)","(9.0, 13.0, 12.386363636363637)","(26.0, 70.0, 63.214285714285715)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:53.094782,"(13.0, 34.0, 32.22222222222222)","(1.35, 1.52, 1.5123076923076924)","(9.0, 12.5, 12.18421052631579)","(26.0, 70.0, 63.214285714285715)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:53.966892,"(13.0, 34.0, 33.111111111111114)","(1.35, 1.52, 1.5123076923076924)","(9.0, 12.5, 12.166666666666666)","(26.0, 70.0, 63.214285714285715)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:54.878604,"(13.0, 34.0, 32.434782608695656)","(1.35, 1.52, 1.5123076923076924)","(9.0, 12.5, 12.166666666666666)","(26.0, 70.0, 62.4)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:55.821728,"(13.0, 38.0, 35.2)","(1.35, 1.52, 1.5123076923076924)","(9.0, 12.5, 12.166666666666666)","(26.0, 70.0, 59.03846153846154)","(20.0, 65.0, 57.5)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:56.720576,"(13.0, 38.0, 36.4)","(1.35, 1.52, 1.5102631578947368)","(9.0, 12.5, 12.166666666666666)","(26.0, 70.0, 60.5)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:57.633092,"(13.0, 38.0, 36.4)","(1.35, 1.52, 1.5102631578947368)","(9.0, 12.5, 12.166666666666666)","(26.0, 70.0, 60.5)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:58.555061,"(13.0, 38.0, 35.0)","(1.35, 1.52, 1.5102631578947368)","(9.0, 12.0, 11.75)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.3, 5.264912280701754)"
10-01-2023 21:12:59.514015,"(13.0, 38.0, 34.8)","(1.35, 1.52, 1.5101333333333333)","(9.0, 12.0, 11.7)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.4, 5.3875)"
10-01-2023 21:13:00.489225,"(13.0, 38.0, 36.4)","(1.35, 1.52, 1.5116666666666667)","(9.0, 11.5, 11.333333333333334)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 57.5)","(4.2, 5.5, 5.436842105263158)"
10-01-2023 21:13:01.458567,"(13.0, 40.0, 37.6)","(1.35, 1.52, 1.5116666666666667)","(9.0, 11.5, 11.357142857142858)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 57.5)","(4.2, 5.5, 5.436842105263158)"
10-01-2023 21:13:02.718716,"(13.0, 40.0, 39.14285714285714)","(1.35, 1.52, 1.5116666666666667)","(9.0, 11.5, 11.166666666666666)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 57.5)","(4.2, 5.5, 5.436842105263158)"
10-01-2023 21:13:03.781725,"(13.0, 40.0, 39.14285714285714)","(1.35, 1.52, 1.5116666666666667)","(9.0, 11.5, 11.166666666666666)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 57.5)","(4.2, 5.5, 5.419512195121952)"
10-01-2023 21:13:04.930845,"(13.0, 40.0, 37.6)","(1.35, 1.52, 1.5124731182795699)","(9.0, 11.5, 11.166666666666666)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.419512195121952)"
10-01-2023 21:13:05.977281,"(13.0, 42.0, 40.0)","(1.35, 1.52, 1.5124731182795699)","(9.0, 11.5, 11.041666666666666)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 57.5)","(4.2, 5.5, 5.419512195121952)"
10-01-2023 21:13:06.966898,"(13.0, 40.0, 35.89473684210526)","(1.35, 1.52, 1.5134883720930232)","(9.0, 11.5, 11.041666666666666)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.419512195121952)"
10-01-2023 21:13:08.001672,"(13.0, 40.0, 35.89473684210526)","(1.35, 1.52, 1.5134883720930232)","(9.0, 11.5, 10.653846153846153)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.419512195121952)"
10-01-2023 21:13:08.982822,"(13.0, 40.0, 36.0)","(1.35, 1.52, 1.5134883720930232)","(9.0, 11.5, 10.852941176470589)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 57.5)","(4.2, 5.5, 5.419512195121952)"
10-01-2023 21:13:09.987729,"(13.0, 40.0, 35.89473684210526)","(1.35, 1.52, 1.5127472527472527)","(9.0, 11.5, 10.583333333333334)","(26.0, 70.0, 59.44444444444444)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.4109375)"
10-01-2023 21:13:10.840360,"(18.0, 40.0, 36.869565217391305)","(1.3, 1.52, 1.5127472527472527)","(9.0, 11.5, 10.583333333333334)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.425)"
10-01-2023 21:13:11.767976,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5110112359550563)","(9.0, 11.5, 11.242857142857144)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 57.5)","(4.2, 5.5, 5.426315789473684)"
10-01-2023 21:13:12.740804,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5110112359550563)","(9.0, 11.5, 11.133333333333333)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.426315789473684)"
10-01-2023 21:13:13.717839,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5111363636363637)","(9.0, 11.5, 11.133333333333333)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.411627906976744)"
10-01-2023 21:13:14.649824,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5111363636363637)","(9.0, 11.5, 11.133333333333333)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 57.5)","(4.2, 5.5, 5.411627906976744)"
10-01-2023 21:13:15.687322,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5125641025641026)","(9.0, 11.5, 11.133333333333333)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.411627906976744)"
10-01-2023 21:13:16.776607,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5125641025641026)","(9.0, 11.5, 11.133333333333333)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 57.5)","(4.2, 5.5, 5.411627906976744)"
10-01-2023 21:13:17.938401,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5125641025641026)","(9.0, 11.5, 10.714285714285714)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.411627906976744)"
10-01-2023 21:13:19.131367,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5125641025641026)","(9.0, 11.5, 10.863636363636363)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.426666666666667)"
10-01-2023 21:13:20.075607,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5145)","(9.0, 11.5, 10.863636363636363)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.426666666666667)"
10-01-2023 21:13:21.100055,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5145)","(9.0, 11.5, 10.714285714285714)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.43125)"
10-01-2023 21:13:22.066538,"(18.0, 40.0, 36.75)","(1.3, 1.5, 1.4937894736842106)","(9.0, 11.5, 10.95)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.437142857142857)"
10-01-2023 21:13:23.049327,"(18.0, 40.0, 36.75)","(1.3, 1.51, 1.505)","(9.0, 11.5, 10.976190476190476)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.437142857142857)"
10-01-2023 21:13:24.140862,"(18.0, 40.0, 36.75)","(1.3, 1.51, 1.5084848484848485)","(9.0, 11.5, 10.976190476190476)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 54.09090909090909)","(4.2, 5.5, 5.437142857142857)"
10-01-2023 21:13:25.149044,"(18.0, 40.0, 36.75)","(1.3, 1.51, 1.5084848484848485)","(9.0, 11.5, 10.976190476190476)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 57.5)","(4.2, 5.5, 5.4)"
10-01-2023 21:13:26.077480,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.510144927536232)","(9.0, 11.5, 10.976190476190476)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 55.625)","(4.2, 5.5, 5.4)"
10-01-2023 21:13:27.010911,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.510144927536232)","(9.0, 11.5, 11.15625)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 59.230769230769226)","(4.2, 5.5, 5.4)"
10-01-2023 21:13:27.966495,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.510144927536232)","(9.0, 11.5, 11.041666666666666)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 55.625)","(4.2, 5.5, 5.4)"
10-01-2023 21:13:28.948517,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.510144927536232)","(9.0, 11.5, 11.041666666666666)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 59.230769230769226)","(4.2, 5.5, 5.4)"
10-01-2023 21:13:29.870157,"(18.0, 40.0, 36.75)","(1.3, 1.52, 1.5088524590163934)","(9.0, 11.5, 10.714285714285714)","(31.0, 70.0, 59.44444444444444)","(26.0, 65.0, 59.230769230769226)","(4.2, 5.5, 5.422448979591836)"
10-01-2023 21:13:30.777580,"(18.0, 38.0, 36.095238095238095)","(1.3, 1.52, 1.5081818181818183)","(9.0, 11.5, 10.94)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 55.625)","(4.2, 5.5, 5.4363636363636365)"
10-01-2023 21:13:31.817230,"(18.0, 40.0, 35.68)","(1.3, 1.52, 1.5081818181818183)","(9.0, 11.5, 11.06)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 55.625)","(4.2, 5.5, 5.4363636363636365)"
10-01-2023 21:13:32.830384,"(18.0, 40.0, 36.275862068965516)","(1.3, 1.51, 1.5037037037037038)","(9.0, 11.5, 10.8125)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 59.230769230769226)","(4.2, 5.5, 5.4363636363636365)"
10-01-2023 21:13:33.816437,"(18.0, 40.0, 36.4)","(1.3, 1.5, 1.4912854442344046)","(9.0, 12.0, 11.926470588235293)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 59.230769230769226)","(4.2, 5.5, 5.4363636363636365)"
10-01-2023 21:13:34.757950,"(18.0, 40.0, 36.4)","(1.3, 1.49, 1.4875590551181102)","(9.0, 12.5, 12.4)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.441666666666666)"
10-01-2023 21:13:35.652155,"(18.0, 40.0, 36.8235294117647)","(1.3, 1.48, 1.479799635701275)","(9.0, 12.5, 12.40625)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.4363636363636365)"
10-01-2023 21:13:36.569345,"(18.0, 40.0, 36.8235294117647)","(1.3, 1.48, 1.4799196042053184)","(9.0, 13.0, 12.548387096774194)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.4)"
10-01-2023 21:13:37.533115,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.48, 1.4799565487274984)","(9.0, 13.0, 12.416666666666666)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.396)"
10-01-2023 21:13:38.487212,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.48078125)","(9.0, 13.0, 12.481481481481481)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.396)"
10-01-2023 21:13:39.428254,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4892904389657247)","(9.0, 13.0, 12.485714285714286)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.384444444444444)"
10-01-2023 21:13:40.336292,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4850420168067227)","(9.0, 13.0, 12.485714285714286)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.384444444444444)"
10-01-2023 21:13:41.264777,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4869747899159664)","(9.0, 13.0, 12.485714285714286)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 60.833333333333336)","(4.2, 5.5, 5.384444444444444)"
10-01-2023 21:13:42.162884,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4869747899159664)","(9.0, 13.0, 12.485714285714286)","(31.0, 70.0, 61.09375)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.3826086956521735)"
10-01-2023 21:13:43.115345,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4889247311827958)","(9.0, 12.5, 12.271428571428572)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.3826086956521735)"
10-01-2023 21:13:44.313842,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4889247311827958)","(9.0, 12.5, 12.3)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.3826086956521735)"
10-01-2023 21:13:45.246861,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4889247311827958)","(9.0, 12.5, 12.3)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.2953488372093025)"
10-01-2023 21:13:46.181960,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.5, 1.4955882352941177)","(9.0, 12.5, 12.270833333333334)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 62.368421052631575)","(4.2, 5.3, 5.441666666666666)"
10-01-2023 21:13:47.161098,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.5, 1.4953846153846153)","(9.0, 12.5, 11.973684210526315)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.461904761904762)"
10-01-2023 21:13:48.207132,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.5, 1.4950276243093923)","(9.0, 12.0, 11.857142857142858)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.47)"
10-01-2023 21:13:49.318984,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4846808510638299)","(9.0, 12.0, 11.823529411764707)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.5, 5.514893617021277)"
10-01-2023 21:13:50.376127,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4887727272727274)","(9.0, 12.0, 11.823529411764707)","(31.0, 70.0, 61.857142857142854)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.6, 5.498181818181818)"
10-01-2023 21:13:51.439678,"(18.0, 38.0, 37.76470588235294)","(1.3, 1.49, 1.4887528868360278)","(9.0, 12.0, 11.857142857142858)","(31.0, 70.0, 61.724137931034484)","(26.0, 65.0, 61.666666666666664)","(4.2, 5.6, 5.505084745762712)"
10-01-2023 21:13:52.479116,"(18.0, 40.0, 36.57142857142857)","(1.3, 1.48, 1.4797850562947799)","(9.0, 12.0, 11.941176470588236)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.5024390243902435)"
10-01-2023 21:13:53.548947,"(18.0, 40.0, 36.44444444444444)","(1.3, 1.49, 1.4886437440305635)","(9.0, 12.0, 11.9375)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:13:54.517132,"(18.0, 40.0, 36.8)","(1.3, 1.49, 1.4886173320350535)","(9.0, 12.0, 11.9375)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:13:55.470559,"(18.0, 40.0, 36.8)","(1.3, 1.49, 1.4886173320350535)","(9.0, 12.0, 11.9375)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:13:56.447732,"(18.0, 40.0, 36.8)","(1.3, 1.49, 1.4886603773584905)","(9.0, 12.0, 11.9375)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:13:57.517549,"(18.0, 40.0, 36.57142857142857)","(1.3, 1.49, 1.488642447418738)","(9.0, 12.0, 11.75)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.916666666666664)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:13:58.488010,"(18.0, 40.0, 36.57142857142857)","(1.3, 1.49, 1.4888910505836577)","(9.0, 12.5, 12.115384615384615)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:13:59.500368,"(18.0, 40.0, 36.57142857142857)","(1.3, 1.48, 1.4785998193315266)","(9.0, 12.5, 12.185714285714285)","(31.0, 70.0, 61.111111111111114)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:14:00.462998,"(18.0, 40.0, 36.57142857142857)","(1.3, 1.48, 1.4784247787610618)","(9.0, 12.5, 12.25)","(31.0, 70.0, 61.111111111111114)","(26.0, 65.0, 62.61904761904762)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:14:01.360373,"(18.0, 40.0, 36.57142857142857)","(1.3, 1.48, 1.4777281368821293)","(9.0, 13.0, 12.53125)","(31.0, 70.0, 62.5)","(26.0, 65.0, 62.916666666666664)","(4.2, 5.6, 5.51304347826087)"
10-01-2023 21:14:02.259550,"(18.0, 38.0, 36.0)","(1.3, 1.48, 1.4726234567901235)","(9.0, 13.0, 12.53125)","(31.0, 70.0, 62.72727272727273)","(26.0, 65.0, 62.5)","(4.2, 5.6, 5.5024390243902435)"
10-01-2023 21:14:03.104269,"(18.0, 40.0, 36.8)","(1.3, 1.46, 1.4516582914572864)","(9.0, 13.0, 12.682926829268293)","(31.0, 70.0, 66.25)","(26.0, 65.0, 62.5)","(4.2, 5.7, 5.652941176470589)"
10-01-2023 21:14:03.999774,"(18.0, 40.0, 36.8)","(1.3, 1.46, 1.452059925093633)","(9.0, 13.0, 12.642857142857142)","(31.0, 70.0, 65.71428571428571)","(26.0, 65.0, 62.368421052631575)","(4.2, 5.7, 5.656)"
10-01-2023 21:14:04.938586,"(18.0, 40.0, 36.8)","(1.3, 1.46, 1.4523478260869565)","(9.0, 13.0, 12.659090909090908)","(31.0, 70.0, 63.86363636363636)","(26.0, 65.0, 62.368421052631575)","(4.2, 5.7, 5.656)"
10-01-2023 21:14:05.813501,"(18.0, 38.0, 36.857142857142854)","(1.3, 1.46, 1.4523478260869565)","(9.0, 13.0, 12.659090909090908)","(31.0, 70.0, 63.86363636363636)","(26.0, 65.0, 62.368421052631575)","(4.2, 5.7, 5.656)"
10-01-2023 21:14:06.664640,"(18.0, 38.0, 36.2)","(1.3, 1.46, 1.4523478260869565)","(9.0, 13.0, 12.633333333333333)","(31.0, 70.0, 63.86363636363636)","(26.0, 65.0, 62.368421052631575)","(4.2, 5.7, 5.663333333333333)"
10-01-2023 21:14:07.857469,"(18.0, 38.0, 36.2)","(1.3, 1.46, 1.4542372881355932)","(9.0, 13.0, 12.84375)","(31.0, 70.0, 63.86363636363636)","(26.0, 65.0, 61.36363636363636)","(4.2, 5.7, 5.672)"
10-01-2023 21:14:08.782372,"(18.0, 38.0, 36.10526315789474)","(1.3, 1.46, 1.4555555555555555)","(9.0, 13.0, 12.852941176470589)","(31.0, 70.0, 63.86363636363636)","(26.0, 65.0, 61.36363636363636)","(4.2, 5.7, 5.672)"
10-01-2023 21:14:09.935760,"(18.0, 38.0, 36.10526315789474)","(1.3, 1.46, 1.453125)","(9.0, 13.0, 12.925)","(31.0, 70.0, 56.5)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.7, 5.687234042553191)"
10-01-2023 21:14:11.099824,"(18.0, 36.0, 35.63636363636363)","(1.3, 1.46, 1.4524324324324325)","(9.0, 13.5, 13.080645161290322)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.7, 5.754166666666666)"
10-01-2023 21:14:12.072624,"(18.0, 38.0, 35.53846153846154)","(1.3, 1.46, 1.4524324324324325)","(9.0, 13.5, 13.080645161290322)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.8, 5.754166666666666)"
10-01-2023 21:14:13.018555,"(18.0, 38.0, 35.53846153846154)","(1.3, 1.46, 1.4524324324324325)","(9.0, 13.5, 13.080645161290322)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.8, 5.754166666666666)"
10-01-2023 21:14:14.080269,"(18.0, 38.0, 35.53846153846154)","(1.3, 1.46, 1.4524324324324325)","(9.0, 13.5, 13.080645161290322)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.8, 5.742105263157895)"
10-01-2023 21:14:15.115231,"(18.0, 38.0, 35.111111111111114)","(1.3, 1.46, 1.4478378378378378)","(9.0, 13.5, 13.128571428571428)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.8, 5.693333333333333)"
10-01-2023 21:14:16.086366,"(18.0, 38.0, 35.111111111111114)","(1.3, 1.46, 1.4478378378378378)","(9.0, 13.5, 13.128571428571428)","(31.0, 70.0, 63.86363636363636)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.8, 5.747826086956522)"
10-01-2023 21:14:17.024698,"(18.0, 38.0, 35.111111111111114)","(1.3, 1.45, 1.4400338983050847)","(9.0, 13.5, 13.157894736842104)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.8, 5.827272727272727)"
10-01-2023 21:14:17.914092,"(18.0, 38.0, 35.111111111111114)","(1.3, 1.45, 1.4368161434977578)","(9.0, 13.5, 13.157894736842104)","(31.0, 70.0, 61.0)","(26.0, 65.0, 61.52173913043478)","(4.2, 5.9, 5.828985507246377)"
10-01-2023 21:14:18.826615,"(20.0, 38.0, 35.111111111111114)","(1.28, 1.45, 1.4381283422459892)","(9.0, 13.5, 13.157894736842104)","(31.0, 70.0, 61.0)","(26.0, 65.0, 62.368421052631575)","(4.4, 6.0, 5.886956521739131)"
10-01-2023 21:14:19.784248,"(20.0, 38.0, 35.26315789473684)","(1.28, 1.45, 1.4367555555555556)","(9.0, 13.5, 13.157894736842104)","(31.0, 70.0, 61.0)","(26.0, 65.0, 62.5)","(4.4, 6.0, 5.890909090909091)"
10-01-2023 21:14:20.760171,"(20.0, 38.0, 35.26315789473684)","(1.28, 1.45, 1.4368161434977578)","(9.0, 13.5, 13.315384615384616)","(31.0, 70.0, 61.0)","(26.0, 65.0, 62.5)","(4.4, 6.0, 5.901818181818181)"
10-01-2023 21:14:21.626395,"(20.0, 38.0, 35.26315789473684)","(1.28, 1.45, 1.4368161434977578)","(9.0, 13.5, 13.3)","(31.0, 70.0, 61.0)","(26.0, 65.0, 62.5)","(4.4, 6.0, 5.901818181818181)"
10-01-2023 21:14:22.542369,"(20.0, 38.0, 34.53333333333333)","(1.28, 1.45, 1.4368161434977578)","(9.0, 13.5, 13.3)","(31.0, 70.0, 64.70588235294117)","(26.0, 65.0, 62.5)","(4.4, 6.0, 5.901818181818181)"
10-01-2023 21:14:23.426066,"(20.0, 38.0, 34.421052631578945)","(1.28, 1.45, 1.4368161434977578)","(9.0, 13.5, 13.289473684210526)","(31.0, 70.0, 64.70588235294117)","(26.0, 65.0, 62.5)","(4.4, 6.0, 5.901818181818181)"
10-01-2023 21:14:24.295695,"(20.0, 38.0, 34.22222222222222)","(1.28, 1.45, 1.4355172413793102)","(9.0, 14.0, 13.444444444444445)","(31.0, 70.0, 64.70588235294117)","(26.0, 65.0, 62.5)","(4.4, 6.0, 5.901818181818181)"
10-01-2023 21:14:25.322140,"(20.0, 38.0, 34.22222222222222)","(1.28, 1.45, 1.4351612903225806)","(9.0, 14.0, 13.5)","(31.0, 70.0, 64.70588235294117)","(26.0, 65.0, 61.52173913043478)","(4.4, 6.0, 5.908196721311476)"
10-01-2023 21:14:26.292955,"(20.0, 38.0, 34.22222222222222)","(1.28, 1.45, 1.4351612903225806)","(9.0, 14.0, 13.5)","(31.0, 70.0, 64.70588235294117)","(26.0, 65.0, 61.52173913043478)","(4.4, 6.0, 5.8566666666666665)"
