,Spin King,Getaway Sticks,Whizz Kid,My Nans Epic,Rogue Runner,Soul Survivor,Provisional Ball,Wedge Run
07-01-2023 21:00:11.802603,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.0, 14.8)","(3.3, 3.75, 3.753061224489796)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.78)","(51.0, 110.0, 93.33333333333333)","(11.0, 38.0, 32.857142857142854)"
07-01-2023 21:00:13.078901,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.0, 14.8)","(3.3, 3.8, 3.704347826086957)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.772)","(51.0, 110.0, 93.33333333333333)","(11.0, 38.0, 32.857142857142854)"
07-01-2023 21:00:14.378710,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.0, 14.5)","(3.3, 3.75, 3.601)","(7.0, 8.4, 8.120000000000001)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.79)","(51.0, 110.0, 93.33333333333333)","(11.0, 38.0, 32.857142857142854)"
07-01-2023 21:00:15.801406,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.0, 14.6)","(3.3, 3.7, 3.553578947368421)","(7.0, 8.4, 8.120000000000001)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.79)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 32.857142857142854)"
07-01-2023 21:00:17.183147,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.5, 14.75)","(3.3, 3.65, 3.55)","(7.0, 8.4, 8.120000000000001)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.7777777777777777)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:18.537933,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.5, 14.75)","(3.3, 3.6, 3.5294117647058822)","(7.0, 8.4, 8.120000000000001)","(51.0, 65.0, 53.6)","(2.3, 2.8, 2.8033333333333332)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:20.141483,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.5, 14.75)","(3.3, 3.6, 3.479032258064516)","(7.0, 8.4, 8.060869565217391)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.80125)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:21.706955,"(6.5, 8.6, 8.542857142857143)","(7.0, 15.5, 14.6)","(3.3, 3.5, 3.840865384615385)","(7.0, 8.4, 8.0)","(51.0, 65.0, 53.6)","(2.3, 2.82, 2.769230769230769)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:23.066040,"(6.5, 8.4, 8.371428571428572)","(7.0, 15.0, 14.6)","(3.3, 3.85, 3.840865384615385)","(7.0, 8.2, 7.933333333333333)","(51.0, 65.0, 55.72727272727273)","(2.3, 2.82, 2.751111111111111)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:24.424770,"(6.5, 8.4, 8.399999999999999)","(7.0, 15.0, 14.6)","(3.3, 3.9, 3.864935064935065)","(7.0, 8.2, 7.933333333333333)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.7454545454545456)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:25.738527,"(6.5, 8.6, 8.399999999999999)","(7.0, 15.0, 14.6)","(3.3, 3.9, 3.864935064935065)","(7.0, 8.2, 7.933333333333333)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.7454545454545456)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:27.020001,"(6.5, 8.6, 8.399999999999999)","(7.0, 15.0, 14.6)","(3.3, 3.8, 3.6863636363636365)","(7.0, 8.2, 7.933333333333333)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.751111111111111)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:28.288109,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.0, 14.6)","(3.3, 3.85, 3.65625)","(7.0, 8.2, 7.933333333333333)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.75)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:29.584010,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.5, 14.75)","(3.3, 3.8, 3.6376470588235295)","(7.0, 8.2, 7.933333333333333)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.732)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:30.889096,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.5, 14.75)","(3.3, 3.8, 3.6500000000000004)","(7.0, 8.2, 7.939130434782609)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.752)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:32.080966,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.5, 14.75)","(3.3, 3.7, 3.6500000000000004)","(7.0, 8.2, 7.939130434782609)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.752)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:33.268562,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.5, 14.75)","(3.3, 3.7, 3.6315789473684212)","(7.0, 8.2, 7.939130434782609)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.752)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:34.732210,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.5, 15.166666666666666)","(3.3, 3.7, 3.590909090909091)","(7.0, 8.2, 7.939130434782609)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.7525)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:36.076292,"(6.5, 8.6, 8.511111111111111)","(7.0, 15.5, 15.462962962962964)","(3.3, 3.65, 3.5666666666666664)","(7.0, 8.2, 7.939130434782609)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.753333333333333)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:37.526579,"(6.5, 8.6, 8.511111111111111)","(7.0, 16.5, 15.8)","(3.3, 3.65, 3.55327868852459)","(7.0, 8.2, 7.939130434782609)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.753333333333333)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:38.913586,"(6.5, 8.6, 8.511111111111111)","(7.0, 16.5, 15.9375)","(3.3, 3.65, 3.507142857142857)","(7.0, 8.2, 7.96)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.7350000000000003)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:40.419542,"(6.5, 8.6, 8.5)","(7.0, 16.5, 16.125)","(3.3, 3.55, 3.5043478260869567)","(7.0, 8.2, 8.011764705882353)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.731666666666667)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:41.606532,"(6.5, 8.8, 8.5)","(7.0, 16.5, 16.125)","(3.3, 3.55, 3.5043478260869567)","(7.0, 8.2, 8.011764705882353)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.731666666666667)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:42.754420,"(6.5, 8.8, 8.39090909090909)","(7.0, 16.5, 16.125)","(3.3, 3.7, 3.6575925925925925)","(7.0, 8.2, 8.0)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.731666666666667)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:43.955404,"(6.5, 8.8, 8.422222222222222)","(7.0, 16.5, 16.125)","(3.3, 3.7, 3.6045833333333333)","(7.0, 8.2, 8.0)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.731666666666667)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:45.093972,"(6.5, 8.8, 8.422222222222222)","(7.0, 16.5, 16.125)","(3.3, 3.7, 3.6021739130434782)","(7.0, 8.2, 8.0)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.74)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 34.0)"
07-01-2023 21:00:46.199095,"(6.5, 8.8, 8.422222222222222)","(7.0, 16.5, 16.125)","(3.3, 3.65, 3.571818181818182)","(7.0, 8.2, 8.0)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.7300000000000004)","(51.0, 110.0, 89.16666666666667)","(11.0, 38.0, 38.0)"
07-01-2023 21:00:47.439140,"(6.5, 8.8, 8.494117647058824)","(7.0, 16.5, 16.285714285714285)","(3.3, 3.65, 3.5604166666666663)","(7.0, 8.2, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.7300000000000004)","(51.0, 110.0, 89.16666666666667)","(11.0, 42.0, 38.0)"
07-01-2023 21:00:48.497867,"(6.5, 8.8, 8.494117647058824)","(7.0, 16.5, 16.285714285714285)","(3.3, 3.65, 3.559433962264151)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.74, 2.757142857142857)","(51.0, 110.0, 89.16666666666667)","(11.0, 42.0, 38.0)"
07-01-2023 21:00:49.513198,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 16.285714285714285)","(3.3, 3.65, 3.559433962264151)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.76, 2.79)","(51.0, 110.0, 89.16666666666667)","(11.0, 42.0, 38.0)"
07-01-2023 21:00:50.619964,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 16.285714285714285)","(3.3, 3.65, 3.559433962264151)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.8, 2.7991666666666664)","(51.0, 110.0, 89.16666666666667)","(11.0, 42.0, 38.0)"
07-01-2023 21:00:51.665080,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 15.625)","(3.3, 3.6, 3.558333333333333)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.8, 2.798181818181818)","(51.0, 110.0, 89.16666666666667)","(11.0, 42.0, 40.666666666666664)"
07-01-2023 21:00:52.806933,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 15.625)","(3.3, 3.6, 3.4703007518796993)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.808)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.666666666666664)"
07-01-2023 21:00:54.001904,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 15.625)","(3.3, 3.6, 3.4703007518796993)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.808)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.666666666666664)"
07-01-2023 21:00:55.192628,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 15.625)","(3.3, 3.55, 3.514)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.808)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.666666666666664)"
07-01-2023 21:00:56.407168,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 15.625)","(3.3, 3.55, 3.456530612244898)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.80695652173913)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.666666666666664)"
07-01-2023 21:00:57.596073,"(6.5, 8.8, 8.444444444444445)","(7.0, 16.5, 15.916666666666666)","(3.3, 3.45, 3.444642857142857)","(7.0, 8.4, 8.018181818181818)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.84, 2.80695652173913)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.666666666666664)"
07-01-2023 21:00:58.812658,"(6.5, 8.4, 8.353846153846154)","(7.0, 16.5, 15.882352941176471)","(3.3, 3.75, 3.7060390763765545)","(7.0, 8.2, 7.785714285714286)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.783333333333333)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:00.014831,"(6.5, 8.4, 8.25)","(7.0, 16.5, 15.882352941176471)","(3.3, 3.75, 3.7022727272727276)","(7.0, 8.0, 7.785714285714286)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.783333333333333)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.666666666666664)"
07-01-2023 21:01:01.269302,"(6.5, 8.4, 8.25)","(7.0, 16.5, 15.625)","(3.3, 3.8, 3.617857142857143)","(7.0, 8.0, 7.785714285714286)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.8225)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:02.461688,"(6.5, 8.4, 8.25)","(7.0, 16.5, 15.625)","(3.3, 3.65, 3.6333333333333333)","(7.0, 8.0, 7.94)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.84, 2.8285714285714283)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:03.578974,"(6.5, 9.0, 8.874074074074075)","(7.0, 16.5, 15.625)","(3.3, 3.65, 3.5879310344827586)","(7.0, 8.0, 7.785714285714286)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.88, 2.8285714285714283)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:04.734626,"(6.5, 9.0, 8.443478260869565)","(7.0, 16.5, 15.625)","(3.3, 3.65, 3.5190384615384613)","(7.0, 8.0, 7.785714285714286)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.88, 2.8285714285714283)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:05.908364,"(6.5, 9.0, 8.552)","(7.0, 16.5, 15.625)","(3.3, 3.65, 3.5169921875)","(7.0, 8.0, 7.666666666666667)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.88, 2.8285714285714283)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:07.158052,"(6.5, 9.0, 8.582608695652173)","(7.0, 16.5, 15.625)","(3.3, 3.65, 3.5169921875)","(7.0, 8.0, 7.666666666666667)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.88, 2.806)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:08.393468,"(6.5, 9.0, 8.533333333333333)","(7.0, 16.5, 15.625)","(3.3, 3.65, 3.5315217391304348)","(7.0, 8.0, 7.5600000000000005)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.86, 2.806)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:09.587712,"(6.5, 9.0, 8.533333333333333)","(7.0, 16.5, 15.625)","(3.3, 3.6, 3.4945054945054945)","(7.0, 8.0, 7.5600000000000005)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.86, 2.806)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:10.681271,"(6.5, 9.0, 8.533333333333333)","(7.0, 16.5, 15.625)","(3.3, 3.6, 3.461065573770492)","(7.0, 8.0, 7.5600000000000005)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.86, 2.82625)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:11.726662,"(6.5, 9.0, 8.533333333333333)","(7.0, 16.5, 15.625)","(3.3, 3.55, 3.461065573770492)","(7.0, 8.0, 7.5600000000000005)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.86, 2.84)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.333333333333336)"
07-01-2023 21:01:12.861992,"(6.5, 9.0, 8.533333333333333)","(7.0, 16.5, 15.625)","(3.3, 3.5, 3.4714285714285715)","(7.0, 8.0, 7.5600000000000005)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.86, 2.815238095238095)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:13.924197,"(6.5, 9.0, 8.6)","(7.0, 16.5, 15.576923076923077)","(3.3, 3.85, 3.848159509202454)","(7.0, 7.8, 7.326315789473684)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.82, 2.815238095238095)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:14.982015,"(6.5, 8.8, 8.64)","(7.0, 16.5, 15.3)","(3.3, 3.9, 3.8864130434782607)","(7.0, 7.8, 7.581818181818182)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.78, 2.7616666666666663)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:16.047130,"(6.5, 8.8, 8.588235294117647)","(7.0, 16.5, 15.3)","(3.3, 3.9, 3.8861878453038674)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.78, 2.7614285714285716)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:17.080181,"(6.5, 8.8, 8.588235294117647)","(7.0, 16.5, 15.3)","(3.3, 3.9, 3.8543478260869564)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.78, 2.75375)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:18.114721,"(6.5, 9.0, 8.775)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.7940298507462686)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.78, 2.7563636363636363)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 40.0)"
07-01-2023 21:01:19.182054,"(6.5, 9.0, 8.775)","(7.0, 16.5, 15.3)","(3.3, 3.75, 3.746875)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.78, 2.7563636363636363)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:20.237292,"(6.5, 9.0, 8.775)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.7714285714285714)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 57.714285714285715)","(2.3, 2.78, 2.7528571428571427)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:21.303437,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.7714285714285714)","(7.0, 7.8, 7.6)","(51.0, 65.0, 52.25)","(2.3, 2.76, 2.7528571428571427)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:22.300920,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.7733333333333334)","(7.0, 7.8, 7.6)","(51.0, 65.0, 52.25)","(2.3, 2.76, 2.7528571428571427)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:23.364221,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.770731707317073)","(7.0, 7.8, 7.6)","(51.0, 65.0, 52.25)","(2.3, 2.76, 2.7544)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:24.558972,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.764705882352941)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 52.25)","(2.3, 2.78, 2.796)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:25.675731,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.8, 3.7785714285714285)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 54.63636363636364)","(2.3, 2.8, 2.7941176470588234)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 37.0)"
07-01-2023 21:01:26.682800,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.85, 3.817857142857143)","(7.0, 7.8, 7.553846153846154)","(51.0, 65.0, 54.63636363636364)","(2.3, 2.84, 2.809090909090909)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:27.824296,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.75, 3.7092592592592593)","(7.0, 7.8, 7.495238095238095)","(51.0, 65.0, 54.63636363636364)","(2.3, 2.86, 2.8355555555555556)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:28.793227,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.7, 3.63125)","(7.0, 7.8, 7.495238095238095)","(51.0, 65.0, 54.63636363636364)","(2.3, 2.88, 2.8355555555555556)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:29.793811,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.7, 3.65)","(7.0, 7.8, 7.495238095238095)","(51.0, 65.0, 54.63636363636364)","(2.3, 2.88, 2.8355555555555556)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:30.908291,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.7, 3.62)","(7.0, 7.8, 7.495238095238095)","(51.0, 65.0, 52.36363636363636)","(2.3, 2.88, 2.8266666666666667)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:32.049532,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.65, 3.6893939393939394)","(7.0, 7.8, 7.495238095238095)","(51.0, 60.0, 52.36363636363636)","(2.3, 2.86, 2.8266666666666667)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:33.084303,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.3)","(3.3, 3.7, 3.5925000000000002)","(7.0, 7.8, 7.521739130434783)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.86, 2.8266666666666667)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:34.139176,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.357142857142858)","(3.3, 3.6, 3.5923076923076924)","(7.0, 7.8, 7.495238095238095)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.86, 2.835)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:35.180503,"(6.5, 9.0, 8.82)","(7.0, 16.5, 15.357142857142858)","(3.3, 3.6, 3.58)","(7.0, 7.8, 7.5440000000000005)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.86, 2.835)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:36.227734,"(6.5, 9.2, 8.799999999999999)","(7.0, 16.5, 15.5)","(3.3, 3.6, 3.571875)","(7.0, 7.8, 7.5440000000000005)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.86, 2.835)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:37.340038,"(6.5, 9.2, 8.825)","(7.0, 16.5, 15.5)","(3.3, 3.6, 3.571875)","(7.0, 7.8, 7.5440000000000005)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.86, 2.852)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 35.25)"
07-01-2023 21:01:38.423884,"(6.5, 9.2, 8.825)","(7.0, 16.5, 15.5)","(3.3, 3.6, 3.5077777777777777)","(7.0, 7.8, 7.5440000000000005)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.9, 2.836)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 39.0)"
07-01-2023 21:01:39.513416,"(6.5, 9.2, 8.825)","(7.0, 16.5, 15.5)","(3.3, 3.55, 3.5077777777777777)","(7.0, 7.8, 7.5440000000000005)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.9, 2.852)","(51.0, 110.0, 93.33333333333333)","(11.0, 44.0, 39.0)"
07-01-2023 21:01:40.627853,"(6.5, 9.2, 8.825)","(7.0, 16.5, 15.794117647058824)","(3.3, 3.55, 3.5023255813953487)","(7.0, 7.8, 7.533333333333333)","(51.0, 60.0, 49.714285714285715)","(2.3, 2.9, 2.817142857142857)","(51.0, 110.0, 89.16666666666667)","(11.0, 44.0, 41.0)"
07-01-2023 21:01:41.807002,"(6.5, 9.2, 9.028571428571428)","(7.0, 16.5, 15.794117647058824)","(3.3, 3.55, 3.8838709677419354)","(7.0, 7.8, 7.142857142857143)","(51.0, 60.0, 51.6)","(2.3, 2.86, 2.770731707317073)","(51.0, 110.0, 91.25)","(11.0, 44.0, 36.0)"
07-01-2023 21:01:42.863706,"(6.5, 9.0, 8.833333333333334)","(7.0, 16.5, 15.071428571428571)","(3.3, 4.1, 4.0639784946236555)","(7.0, 7.4, 7.04)","(51.0, 60.0, 51.6)","(2.3, 2.8, 2.74)","(51.0, 110.0, 91.25)","(11.0, 42.0, 38.0)"
07-01-2023 21:01:43.950212,"(6.5, 9.0, 8.833333333333334)","(7.0, 16.5, 15.071428571428571)","(3.3, 4.1, 4.065384615384615)","(7.0, 7.4, 7.04)","(51.0, 60.0, 51.6)","(2.3, 2.76, 2.696521739130435)","(51.0, 110.0, 91.25)","(11.0, 42.0, 39.333333333333336)"
07-01-2023 21:01:45.349009,"(6.5, 9.0, 8.866666666666667)","(7.0, 16.5, 15.166666666666666)","(3.3, 4.1, 4.0515384615384615)","(7.0, 7.4, 7.133333333333334)","(51.0, 60.0, 51.6)","(2.3, 2.72, 2.6575)","(51.0, 110.0, 91.25)","(11.0, 42.0, 39.333333333333336)"
07-01-2023 21:01:46.490216,"(6.5, 9.0, 8.866666666666667)","(7.0, 16.5, 15.166666666666666)","(3.3, 4.1, 4.0515384615384615)","(7.0, 7.4, 7.133333333333334)","(51.0, 60.0, 51.6)","(2.3, 2.68, 2.6575)","(51.0, 110.0, 91.25)","(11.0, 42.0, 39.333333333333336)"
07-01-2023 21:01:47.551087,"(6.5, 9.4, 8.82857142857143)","(7.0, 16.5, 15.166666666666666)","(3.3, 4.0, 3.9569967707212057)","(7.0, 7.4, 7.133333333333334)","(51.0, 60.0, 51.6)","(2.3, 2.66, 2.6485714285714286)","(51.0, 110.0, 91.25)","(11.0, 42.0, 39.333333333333336)"
07-01-2023 21:01:48.615300,"(6.5, 9.4, 9.0)","(7.0, 16.5, 15.166666666666666)","(3.3, 4.1, 3.968556701030928)","(7.0, 7.4, 7.133333333333334)","(51.0, 60.0, 51.6)","(2.3, 2.66, 2.646666666666667)","(51.0, 110.0, 91.25)","(11.0, 42.0, 39.333333333333336)"
