,Stylish Memphis Nz,Izaha,Artillery,Ranger Bomb Nz,Smooth Baht,Hes Chiming,Expensive Ego,Total Diva Nz,Little Bliss
07-01-2023 19:47:37.684398,"(3.0, 99999, 99990)","(41.0, 150.0, 114.0)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 34.0)","(21.0, 50.0, 37.8)","(1.55, 1.79, 1.706)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:38.833639,"(3.0, 99999, 99990)","(41.0, 150.0, 120.0)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 34.0)","(21.0, 50.0, 37.8)","(1.55, 1.79, 1.706)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:40.050694,"(3.0, 99999, 99990)","(41.0, 150.0, 120.0)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 34.0)","(21.0, 50.0, 37.8)","(1.55, 1.79, 1.706)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:41.221474,"(3.0, 99999, 99990)","(41.0, 150.0, 120.0)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 34.0)","(21.0, 50.0, 37.8)","(1.55, 1.79, 1.706)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:42.387052,"(3.0, 99999, 99990)","(41.0, 150.0, 120.0)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 35.333333333333336)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.706)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:43.528841,"(3.0, 99999, 99990)","(41.0, 150.0, 132.72727272727275)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 35.333333333333336)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.706)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:44.670697,"(3.0, 99999, 99990)","(41.0, 150.0, 132.72727272727275)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 35.333333333333336)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.73)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:45.883704,"(3.0, 99999, 99990)","(41.0, 150.0, 132.72727272727275)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 42.0, 32.10526315789474)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.73)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:47.032193,"(3.0, 99999, 99990)","(41.0, 150.0, 132.72727272727275)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 38.0, 29.5)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.7433333333333334)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:48.119222,"(3.0, 99999, 99990)","(41.0, 150.0, 124.28571428571429)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 36.0, 32.1)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.7433333333333334)","(26.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:49.298889,"(3.0, 99999, 99990)","(51.0, 150.0, 124.28571428571429)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.7433333333333334)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:50.520063,"(3.0, 99999, 99990)","(51.0, 150.0, 124.28571428571429)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.7433333333333334)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:51.739461,"(3.0, 99999, 99990)","(51.0, 150.0, 124.28571428571429)","(19.0, 42.0, 26.0)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 50.0, 29.333333333333336)","(1.55, 1.79, 1.7457894736842106)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:53.072630,"(3.0, 99999, 99990)","(51.0, 150.0, 117.14285714285714)","(19.0, 42.0, 25.333333333333332)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 50.0, 28.666666666666664)","(1.55, 1.79, 1.758888888888889)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:54.310570,"(3.0, 99999, 99990)","(51.0, 140.0, 117.14285714285714)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 48.0, 28.666666666666664)","(1.55, 1.79, 1.712)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:55.522569,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 48.0, 28.0)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:56.632840,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 46.0, 28.0)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:57.742972,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 46.0, 28.0)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:47:59.024809,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 46.0, 35.4)","(1.55, 1.79, 1.7489473684210526)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:00.249897,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.7489473684210526)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:01.473808,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.375)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.7489473684210526)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:02.623475,"(3.0, 99999, 99990)","(51.0, 130.0, 110.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.55555555555556)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.7489473684210526)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:03.860755,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.55555555555556)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.738)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:05.027101,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.55555555555556)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.738)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:06.150179,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.81818181818182)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.738)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:07.242694,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.81818181818182)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.712)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:08.358580,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 36.0, 34.81818181818182)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:09.494802,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.81818181818182)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:10.596337,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.81818181818182)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:11.865441,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.8)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:13.046012,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.42857142857143)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:14.428201,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.42857142857143)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:15.555976,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.42857142857143)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:16.640853,"(3.0, 99999, 99990)","(51.0, 130.0, 106.66666666666666)","(19.0, 40.0, 26.8)","(12.0, 99999, 99990)","(26.0, 36.0, 34.42857142857143)","(21.0, 46.0, 33.0)","(1.55, 1.79, 1.76375)","(31.0, 99999, 99990)","(71.0, 220.0, 200.0)"
07-01-2023 19:48:17.812162,"(3.0, 99999, 99990)","(51.0, 130.0, 104.0)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 55.0, 45.0)","(21.0, 46.0, 42.875)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 206.0)"
07-01-2023 19:48:18.897415,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 50.0, 39.583333333333336)","(21.0, 46.0, 42.875)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 206.0)"
07-01-2023 19:48:20.044980,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 48.0, 37.38461538461539)","(21.0, 46.0, 42.57142857142857)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:21.530041,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 46.0, 43.0)","(1.55, 1.79, 1.73)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:22.648803,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 46.0, 35.0)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:23.928858,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 46.0, 40.75)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:25.165750,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 23.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 46.0, 43.375)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:26.457231,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 40.0, 28.0)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 46.0, 43.375)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:27.728007,"(3.0, 99999, 99990)","(51.0, 130.0, 115.55555555555556)","(19.0, 48.0, 28.0)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 46.0, 49.0)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:28.916444,"(3.0, 99999, 99990)","(51.0, 190.0, 110.0)","(19.0, 46.0, 26.357142857142858)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 55.0, 47.22222222222222)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:30.038705,"(3.0, 99999, 99990)","(51.0, 180.0, 167.22222222222223)","(19.0, 46.0, 33.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 50.0, 40.38461538461539)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:31.187296,"(3.0, 99999, 99990)","(51.0, 160.0, 133.0)","(19.0, 46.0, 33.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 50.0, 43.4)","(1.55, 1.79, 1.725)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:32.245846,"(3.0, 99999, 99990)","(51.0, 150.0, 133.0)","(19.0, 46.0, 33.5)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 48.0, 55.769230769230774)","(1.55, 1.79, 1.7706666666666666)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:33.337101,"(3.0, 99999, 99990)","(51.0, 150.0, 121.66666666666666)","(19.0, 42.0, 36.125)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 75.0, 54.09090909090909)","(1.55, 1.78, 1.7706666666666666)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:34.414556,"(3.0, 99999, 99990)","(51.0, 150.0, 133.0)","(19.0, 42.0, 36.125)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 65.0, 54.09090909090909)","(1.55, 1.78, 1.7706666666666666)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:35.459208,"(3.0, 99999, 99990)","(51.0, 230.0, 197.0)","(19.0, 42.0, 36.888888888888886)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 55.0, 49.0)","(1.55, 1.78, 1.77125)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:36.493987,"(3.0, 99999, 99990)","(51.0, 220.0, 189.0)","(19.0, 42.0, 36.888888888888886)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 50.0, 47.22222222222222)","(1.55, 1.78, 1.77125)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:37.734579,"(3.0, 99999, 99990)","(51.0, 210.0, 193.88888888888889)","(19.0, 42.0, 32.41666666666667)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 48.0, 43.4)","(1.55, 1.78, 1.7726315789473683)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:38.777903,"(3.0, 99999, 99990)","(51.0, 200.0, 173.0)","(19.0, 38.0, 33.77777777777778)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 48.0, 43.4)","(1.55, 1.78, 1.7149999999999999)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:40.188441,"(3.0, 99999, 99990)","(51.0, 190.0, 176.11111111111111)","(19.0, 38.0, 33.77777777777778)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 55.0, 49.0)","(1.55, 1.78, 1.7149999999999999)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:41.441703,"(3.0, 99999, 99990)","(51.0, 190.0, 157.0)","(19.0, 38.0, 33.77777777777778)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 55.0, 47.22222222222222)","(1.55, 1.78, 1.7149999999999999)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:42.744582,"(3.0, 99999, 99990)","(51.0, 180.0, 158.33333333333331)","(19.0, 38.0, 33.875)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 50.0, 43.4)","(1.55, 1.78, 1.7149999999999999)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:44.027348,"(3.0, 99999, 99990)","(51.0, 170.0, 132.5)","(19.0, 36.0, 33.875)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 48.0, 45.0)","(1.55, 1.78, 1.7149999999999999)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:45.417674,"(3.0, 99999, 99990)","(51.0, 170.0, 132.5)","(19.0, 36.0, 33.875)","(12.0, 99999, 99990)","(26.0, 48.0, 29.142857142857142)","(21.0, 55.0, 41.0)","(1.55, 1.78, 1.7149999999999999)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:46.693807,"(3.0, 99999, 99990)","(51.0, 170.0, 132.5)","(19.0, 36.0, 33.16666666666667)","(12.0, 99999, 99990)","(26.0, 48.0, 36.0)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.773157894736842)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:47.992507,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.25)","(12.0, 99999, 99990)","(26.0, 48.0, 32.25)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:49.258019,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 30.666666666666664)","(12.0, 99999, 99990)","(26.0, 48.0, 36.54545454545455)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:50.447079,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 30.666666666666664)","(12.0, 99999, 99990)","(26.0, 48.0, 36.54545454545455)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:51.647965,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.33333333333333)","(12.0, 99999, 99990)","(26.0, 48.0, 37.5)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:52.883053,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.33333333333333)","(12.0, 99999, 99990)","(26.0, 48.0, 37.5)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:54.221201,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.33333333333333)","(12.0, 99999, 99990)","(26.0, 48.0, 37.5)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:55.452748,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.33333333333333)","(12.0, 99999, 99990)","(26.0, 48.0, 37.5)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:56.601242,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.714285714285715)","(12.0, 99999, 99990)","(26.0, 48.0, 30.857142857142858)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:57.834222,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.714285714285715)","(12.0, 99999, 99990)","(26.0, 48.0, 39.42857142857143)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:48:59.175179,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.714285714285715)","(12.0, 99999, 99990)","(26.0, 48.0, 36.0)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:00.548845,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.714285714285715)","(12.0, 99999, 99990)","(26.0, 48.0, 33.5)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:01.807161,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.714285714285715)","(12.0, 99999, 99990)","(26.0, 44.0, 33.42857142857143)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:03.033341,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 33.714285714285715)","(12.0, 99999, 99990)","(26.0, 42.0, 33.42857142857143)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:04.353310,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 36.0, 26.75)","(12.0, 99999, 99990)","(26.0, 42.0, 33.42857142857143)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:05.594895,"(3.0, 99999, 99990)","(51.0, 170.0, 86.66666666666667)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 42.0, 33.42857142857143)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:06.956896,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 42.0, 29.727272727272727)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7753571428571429)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:08.351904,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.746451612903226)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:09.670989,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 55.0, 29.625)","(1.55, 1.78, 1.7014285714285713)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:10.898054,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 55.0, 29.625)","(1.55, 1.77, 1.6633333333333333)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:12.033878,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 55.0, 29.625)","(1.55, 1.77, 1.6633333333333333)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:13.308737,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 38.0, 32.0)","(1.55, 1.77, 1.6633333333333333)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:14.654261,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 38.0, 29.333333333333332)","(1.55, 1.77, 1.68)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
07-01-2023 19:49:15.893189,"(3.0, 99999, 99990)","(51.0, 170.0, 117.22222222222223)","(19.0, 34.0, 26.75)","(12.0, 99999, 99990)","(26.0, 30.0, 29.636363636363637)","(21.0, 36.0, 29.333333333333332)","(1.55, 1.76, 1.68)","(31.0, 99999, 99990)","(71.0, 220.0, 206.66666666666669)"
