,My Names Lyn,Coconut Santiago,Cool Whip,Deadly Ambition,Hydro Glide,Romena Charm,Cosmetic Rose
11-01-2023 14:03:30.612845,"(3.5, 4.3, 4.222641509433962)","(2.7, 3.15, 3.145614035087719)","(41.0, 80.0, 72.5)","(26.0, 46.0, 44.875)","(2.5, 3.1, 3.0510344827586207)","(10.0, 14.5, 14.0)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:31.707390,"(3.5, 4.3, 4.222641509433962)","(2.7, 3.2, 3.1702702702702705)","(41.0, 80.0, 72.5)","(26.0, 46.0, 45.05263157894737)","(2.5, 3.1, 3.052)","(10.0, 14.5, 13.964285714285714)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:32.827365,"(3.5, 4.3, 4.216326530612245)","(2.7, 3.2, 3.1431578947368424)","(41.0, 80.0, 72.5)","(26.0, 46.0, 45.05263157894737)","(2.5, 3.1, 3.052)","(10.0, 14.5, 13.964285714285714)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:33.942356,"(3.5, 4.3, 4.21095890410959)","(2.7, 3.2, 3.1431578947368424)","(41.0, 80.0, 72.5)","(26.0, 46.0, 44.5)","(2.5, 3.1, 3.080681818181818)","(10.0, 14.5, 14.58695652173913)","(51.0, 180.0, 141.66666666666666)"
11-01-2023 14:03:35.152241,"(3.5, 4.2, 4.136585365853659)","(2.7, 3.15, 3.1064285714285713)","(41.0, 80.0, 75.0)","(26.0, 46.0, 44.0)","(2.5, 3.1, 3.0810975609756097)","(10.0, 15.0, 14.451612903225806)","(51.0, 150.0, 141.66666666666666)"
11-01-2023 14:03:36.310130,"(3.5, 4.2, 4.145833333333333)","(2.7, 3.15, 3.1064285714285713)","(41.0, 80.0, 75.0)","(26.0, 46.0, 47.111111111111114)","(2.5, 3.1, 3.0793333333333335)","(10.0, 15.0, 14.2)","(51.0, 150.0, 141.66666666666666)"
11-01-2023 14:03:37.407194,"(3.5, 4.2, 4.123529411764706)","(2.7, 3.15, 3.10234375)","(41.0, 80.0, 9006.1)","(26.0, 48.0, 9998.5)","(2.5, 3.1, 9998.5)","(10.0, 15.0, 9998.5)","(51.0, 150.0, 9998.5)"
11-01-2023 14:03:38.487997,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:39.513239,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:40.550378,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:41.567790,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:42.664550,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:43.765229,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:44.955095,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:45.916992,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:46.898091,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:47.976029,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 14:03:49.169953,"(3.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
