,Be Freaky,Velocity Corene,Lipinski Pie,My Names Jock,Tommy Throttle,Big Merv,Porzingis,Headwood
10-01-2023 13:46:15.459544,"(9.0, 12.0, 11.242424242424242)","(2.9, 3.6, 3.555)","(5.0, 6.8, 6.56969696969697)","(5.5, 8.0, 7.791304347826086)","(11.0, 17.5, 17.25)","(8.0, 10.0, 8.933333333333334)","(5.5, 7.0, 6.625)","(21.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:16.755647,"(9.0, 12.0, 10.986486486486486)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.5, 16.625)","(8.0, 10.0, 8.841379310344827)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:18.050374,"(9.0, 12.0, 11.285714285714286)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.5, 17.1)","(8.0, 10.0, 8.661224489795918)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:19.333270,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.5, 15.775862068965518)","(8.0, 10.0, 8.661224489795918)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:20.614171,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.5, 16.7)","(8.0, 10.0, 8.661224489795918)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:21.925165,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.75)","(8.0, 10.0, 9.146666666666667)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:23.282539,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.923076923076923)","(8.0, 9.8, 9.36)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:24.556312,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.923076923076923)","(8.0, 9.6, 8.772413793103448)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:25.854001,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.923076923076923)","(8.0, 9.6, 8.772413793103448)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:27.186084,"(9.0, 12.0, 11.127906976744185)","(2.9, 3.6, 3.5584615384615383)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.923076923076923)","(8.0, 9.6, 8.872727272727273)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:28.453012,"(9.0, 12.0, 11.568965517241379)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.923076923076923)","(8.0, 9.6, 8.872727272727273)","(5.5, 7.0, 6.618181818181818)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:29.661292,"(9.0, 12.0, 11.636363636363637)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.897674418604651)","(11.0, 17.0, 16.19047619047619)","(8.0, 9.6, 8.84)","(5.5, 7.0, 6.809523809523809)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:30.818226,"(9.0, 12.0, 11.617647058823529)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.850980392156862)","(11.0, 17.0, 16.19047619047619)","(8.0, 9.4, 9.139999999999999)","(5.5, 7.0, 6.809523809523809)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:32.036448,"(9.0, 12.0, 11.704545454545455)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.848)","(11.0, 17.0, 16.442307692307693)","(8.0, 9.2, 8.857142857142856)","(5.5, 7.0, 6.809523809523809)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:33.270273,"(9.0, 12.0, 11.704545454545455)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.848)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.857142857142856)","(5.5, 7.0, 6.809523809523809)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:34.472885,"(9.0, 12.0, 11.63888888888889)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.844897959183673)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.857142857142856)","(5.5, 7.0, 6.809523809523809)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:35.604013,"(9.0, 12.0, 11.666666666666666)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.844897959183673)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.845454545454546)","(5.5, 7.0, 6.809523809523809)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:36.799328,"(9.0, 13.0, 12.53125)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 8.0, 7.666666666666666)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.768749999999999)","(5.5, 7.0, 6.804878048780488)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:38.022501,"(9.0, 13.0, 12.555555555555555)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.8, 7.2)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.0, 7.04)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:39.210546,"(9.0, 13.0, 12.714285714285714)","(2.9, 3.6, 3.5575757575757576)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.2)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.4, 6.966666666666667)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:40.482374,"(9.0, 13.0, 12.714285714285714)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.1)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.4, 6.930434782608695)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:41.719465,"(9.0, 13.0, 12.714285714285714)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.1)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.4, 7.133333333333334)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:43.069994,"(9.0, 13.0, 12.714285714285714)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.2, 6.930434782608695)","(21.0, 44.0, 33.411764705882355)"
10-01-2023 13:46:44.271904,"(9.0, 13.0, 12.714285714285714)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.664864864864864)","(5.5, 7.4, 6.930434782608695)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:45.472010,"(9.0, 13.0, 12.90909090909091)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.4, 6.930434782608695)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:46.785255,"(9.0, 13.0, 12.954545454545455)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.4, 6.925)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:48.071046,"(9.0, 13.0, 12.954545454545455)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.2, 6.925)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:49.291287,"(9.0, 13.0, 12.678571428571429)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.2, 6.9)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:50.541293,"(9.0, 14.0, 13.181818181818182)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.2, 6.9)","(21.0, 44.0, 33.46938775510204)"
10-01-2023 13:46:51.818551,"(9.0, 13.5, 13.38888888888889)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.2, 6.9)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:53.142233,"(9.0, 13.5, 13.38888888888889)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(8.0, 9.2, 8.728571428571428)","(5.5, 7.2, 6.866666666666666)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:54.501365,"(10.0, 13.5, 13.38888888888889)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.428571428571427)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 44.0, 33.44)"
10-01-2023 13:46:55.844237,"(10.0, 13.5, 13.38888888888889)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.428571428571427)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 44.0, 33.565217391304344)"
10-01-2023 13:46:57.126584,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.428571428571427)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 44.0, 33.565217391304344)"
10-01-2023 13:46:58.361371,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.428571428571427)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 44.0, 38.666666666666664)"
10-01-2023 13:46:59.663331,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.428571428571427)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.5)"
10-01-2023 13:47:00.969772,"(10.0, 13.5, 13.3)","(2.9, 3.6, 3.55625)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.5)"
10-01-2023 13:47:02.345071,"(10.0, 13.5, 13.3)","(2.9, 3.6, 3.5633333333333335)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.5)"
10-01-2023 13:47:03.620639,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5633333333333335)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.5)"
10-01-2023 13:47:04.874451,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5633333333333335)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:06.272745,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5620689655172413)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:07.749263,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5620689655172413)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:09.239620,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5620689655172413)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 7.05)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:10.808194,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5620689655172413)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.694736842105263)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:12.543005,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.56140350877193)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:14.239354,"(10.0, 13.5, 13.38888888888889)","(2.9, 3.6, 3.56140350877193)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:15.623424,"(10.0, 13.5, 13.38888888888889)","(2.9, 3.6, 3.56)","(5.0, 6.8, 6.605405405405405)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.442307692307693)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:17.136031,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.517857142857143)","(5.0, 6.8, 6.576470588235294)","(5.5, 7.4, 6.875)","(11.0, 16.5, 16.06382978723404)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 7.0)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:18.480938,"(10.0, 13.5, 13.4)","(2.9, 3.6, 3.5214285714285714)","(5.0, 6.8, 6.576470588235294)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 9.2, 8.73170731707317)","(6.0, 7.2, 6.9)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:19.803669,"(10.0, 14.0, 12.921875)","(2.9, 3.55, 3.539473684210526)","(5.0, 6.8, 6.576470588235294)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 9.2, 9.139999999999999)","(6.0, 7.2, 6.9)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:21.035062,"(10.0, 14.0, 12.921875)","(2.9, 3.55, 3.539473684210526)","(5.0, 6.8, 6.212121212121212)","(5.5, 7.4, 7.025)","(11.0, 17.0, 16.06382978723404)","(7.5, 9.2, 9.333333333333334)","(6.0, 7.2, 6.9)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:22.370642,"(10.0, 14.0, 13.85)","(2.9, 3.55, 3.538235294117647)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 9.4, 9.269565217391303)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:23.766617,"(10.0, 13.5, 13.4)","(2.9, 3.55, 3.53)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 10.0, 9.425)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:25.215403,"(10.0, 13.5, 13.4)","(2.9, 3.55, 3.53)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 9.8, 9.346428571428572)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:26.558221,"(10.0, 14.0, 13.4)","(2.9, 3.55, 3.53)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 10.5, 9.055)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:27.874799,"(10.0, 13.5, 12.921875)","(2.9, 3.55, 3.53)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.06382978723404)","(7.5, 10.5, 9.123809523809525)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:29.312735,"(10.0, 14.0, 13.25)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.029411764705884)","(7.5, 10.5, 9.123809523809525)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:30.697935,"(10.0, 14.0, 13.25)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.029411764705884)","(7.5, 10.5, 9.186363636363637)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:31.920748,"(10.0, 14.0, 13.25)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.357142857142858)","(7.5, 10.5, 9.344000000000001)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:33.203308,"(10.0, 14.0, 13.25)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 16.5, 16.029411764705884)","(7.5, 10.5, 9.364705882352942)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:34.491255,"(10.0, 14.0, 13.067567567567568)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.029411764705884)","(7.5, 10.0, 9.05)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:35.736976,"(10.0, 14.0, 13.158536585365853)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.029411764705884)","(7.5, 10.0, 9.05)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:36.969200,"(10.0, 14.0, 13.158536585365853)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.029411764705884)","(7.5, 10.0, 9.05)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:38.158096,"(10.0, 14.0, 13.158536585365853)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 16.029411764705884)","(7.5, 10.0, 9.05)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:39.380302,"(10.0, 14.0, 13.158536585365853)","(2.9, 3.55, 3.492857142857143)","(5.0, 6.6, 6.3023255813953485)","(5.5, 7.4, 6.8374999999999995)","(11.0, 17.0, 15.777777777777779)","(7.5, 10.0, 9.05)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:40.694184,"(10.0, 14.0, 13.318181818181818)","(2.9, 3.55, 3.5120689655172415)","(5.0, 6.6, 6.315384615384615)","(5.5, 7.4, 7.076190476190476)","(11.0, 17.0, 16.1)","(7.5, 10.0, 9.333333333333334)","(6.0, 7.2, 6.939130434782609)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:41.908918,"(10.0, 13.5, 13.34)","(2.9, 3.55, 3.49)","(5.0, 6.6, 6.315384615384615)","(5.5, 7.4, 7.1571428571428575)","(11.0, 16.5, 15.60344827586207)","(7.5, 9.6, 9.52)","(6.0, 7.2, 7.042105263157895)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:43.169236,"(10.0, 13.5, 13.277777777777779)","(2.9, 3.55, 3.49)","(5.0, 6.6, 6.315384615384615)","(5.5, 7.4, 7.1571428571428575)","(11.0, 16.5, 15.735294117647058)","(7.5, 9.6, 9.155555555555555)","(6.0, 7.2, 7.042105263157895)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:44.415395,"(10.0, 13.5, 13.277777777777779)","(2.9, 3.55, 3.4886363636363638)","(5.0, 6.6, 6.315384615384615)","(5.5, 7.4, 7.1571428571428575)","(11.0, 16.5, 15.735294117647058)","(7.5, 9.6, 9.057142857142857)","(6.0, 7.2, 7.042105263157895)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:45.626043,"(10.0, 13.5, 13.277777777777779)","(2.9, 3.55, 3.4886363636363638)","(5.0, 6.6, 6.315384615384615)","(5.5, 7.4, 7.1571428571428575)","(11.0, 16.5, 15.60344827586207)","(7.5, 9.8, 9.057142857142857)","(6.0, 7.2, 7.042105263157895)","(21.0, 42.0, 33.2)"
10-01-2023 13:47:46.928217,"(10.0, 13.5, 13.277777777777779)","(3.0, 3.55, 3.484146341463415)","(5.0, 6.6, 6.315384615384615)","(6.0, 7.4, 7.1571428571428575)","(12.0, 16.5, 15.735294117647058)","(7.5, 9.8, 9.057142857142857)","(5.5, 7.2, 7.042105263157895)","(21.0, 42.0, 37.6)"
10-01-2023 13:47:48.267904,"(10.0, 13.5, 13.375)","(3.0, 3.55, 3.5323529411764705)","(5.0, 6.6, 6.315384615384615)","(6.0, 7.4, 7.1466666666666665)","(12.0, 16.5, 15.735294117647058)","(7.5, 9.8, 9.15)","(5.5, 7.2, 7.042105263157895)","(21.0, 40.0, 29.884615384615383)"
10-01-2023 13:47:49.558544,"(10.0, 13.5, 13.39655172413793)","(3.0, 3.5, 3.4863636363636363)","(5.0, 6.6, 6.315384615384615)","(6.0, 7.4, 7.16969696969697)","(12.0, 16.5, 15.60344827586207)","(7.5, 9.8, 9.15)","(5.5, 7.2, 7.042105263157895)","(21.0, 42.0, 29.884615384615383)"
10-01-2023 13:47:50.848807,"(10.0, 13.5, 13.464285714285714)","(3.0, 3.5, 3.4749999999999996)","(5.0, 6.6, 5.8545454545454545)","(6.0, 7.4, 7.25)","(12.0, 16.5, 15.653846153846153)","(7.5, 9.8, 9.280000000000001)","(5.5, 7.2, 7.063157894736842)","(21.0, 42.0, 29.884615384615383)"
10-01-2023 13:47:52.103314,"(10.0, 14.0, 13.464285714285714)","(3.0, 3.55, 3.4749999999999996)","(5.0, 6.4, 5.859999999999999)","(6.0, 7.4, 7.25)","(12.0, 16.5, 15.766666666666667)","(7.5, 9.8, 9.280000000000001)","(5.5, 7.2, 7.047058823529412)","(21.0, 42.0, 38.5)"
10-01-2023 13:47:53.414770,"(10.0, 14.0, 13.464285714285714)","(3.0, 3.55, 3.4749999999999996)","(5.0, 6.4, 6.036363636363636)","(6.0, 7.4, 7.375)","(12.0, 16.5, 15.766666666666667)","(7.5, 9.8, 9.304761904761905)","(5.5, 7.2, 7.047058823529412)","(21.0, 40.0, 38.5)"
10-01-2023 13:47:54.542685,"(10.0, 14.0, 13.433333333333334)","(3.0, 3.55, 3.4884615384615385)","(5.0, 6.4, 6.036363636363636)","(6.0, 7.4, 7.133333333333334)","(12.0, 16.5, 15.62)","(7.5, 9.8, 9.304761904761905)","(5.5, 7.2, 7.047058823529412)","(21.0, 40.0, 30.470588235294116)"
10-01-2023 13:47:55.720194,"(10.0, 14.0, 13.433333333333334)","(3.0, 3.55, 3.4909090909090907)","(5.0, 6.4, 5.92)","(6.0, 7.6, 7.594160583941606)","(12.0, 16.5, 15.766666666666667)","(7.5, 9.8, 9.304761904761905)","(5.5, 7.2, 7.044444444444444)","(21.0, 34.0, 29.105263157894736)"
10-01-2023 13:47:56.991294,"(10.0, 14.0, 13.433333333333334)","(3.0, 3.5, 3.4909090909090907)","(5.0, 6.2, 5.915789473684211)","(6.0, 7.6, 7.933766233766233)","(12.0, 16.5, 15.742424242424242)","(7.5, 9.8, 9.304761904761905)","(5.5, 7.2, 7.044444444444444)","(21.0, 34.0, 29.105263157894736)"
10-01-2023 13:47:58.289157,"(10.0, 14.0, 13.419354838709678)","(3.0, 3.5, 3.4909090909090907)","(5.0, 6.2, 6.050000000000001)","(6.0, 8.0, 7.951677852348993)","(12.0, 16.5, 15.607142857142858)","(7.5, 9.8, 9.304761904761905)","(5.5, 7.2, 7.044444444444444)","(21.0, 34.0, 29.105263157894736)"
10-01-2023 13:47:59.600470,"(10.0, 14.0, 13.419354838709678)","(3.0, 3.5, 3.4909090909090907)","(5.0, 6.2, 6.0)","(6.0, 8.0, 7.926923076923077)","(12.0, 16.5, 15.607142857142858)","(7.5, 9.8, 9.304761904761905)","(5.5, 7.2, 7.044444444444444)","(21.0, 34.0, 29.5)"
