,Van Damme,Bold Prophet,A I Initiative,Pont Du Gard,Onlyattheshoe
2784,"[datetime.datetime(2022, 11, 28, 11, 37, 14, 979816), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 14, 979816), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 14, 979816), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 14, 979816), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 14, 979816), 4.6, 5.5]"
2785,"[datetime.datetime(2022, 11, 28, 11, 37, 16, 62508), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 62508), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 62508), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 62508), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 62508), 4.6, 5.5]"
2786,"[datetime.datetime(2022, 11, 28, 11, 37, 17, 141437), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 141437), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 141437), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 141437), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 141437), 4.6, 5.5]"
2787,"[datetime.datetime(2022, 11, 28, 11, 37, 18, 229326), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 229326), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 229326), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 229326), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 229326), 4.6, 5.5]"
2788,"[datetime.datetime(2022, 11, 28, 11, 37, 19, 309194), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 309194), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 309194), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 309194), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 309194), 4.6, 5.5]"
2789,"[datetime.datetime(2022, 11, 28, 11, 37, 20, 390721), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 390721), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 390721), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 390721), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 390721), 4.6, 5.5]"
2790,"[datetime.datetime(2022, 11, 28, 11, 37, 21, 472452), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 472452), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 472452), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 472452), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 472452), 4.6, 5.5]"
2791,"[datetime.datetime(2022, 11, 28, 11, 37, 22, 557414), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 557414), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 557414), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 557414), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 557414), 4.6, 5.5]"
2792,"[datetime.datetime(2022, 11, 28, 11, 37, 23, 642004), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 23, 642004), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 23, 642004), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 23, 642004), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 23, 642004), 4.6, 5.5]"
2793,"[datetime.datetime(2022, 11, 28, 11, 37, 24, 725168), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 725168), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 725168), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 725168), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 725168), 4.6, 5.5]"
2794,"[datetime.datetime(2022, 11, 28, 11, 37, 25, 814858), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 814858), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 814858), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 814858), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 814858), 4.6, 5.5]"
2795,"[datetime.datetime(2022, 11, 28, 11, 37, 26, 898855), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 898855), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 898855), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 898855), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 898855), 4.6, 5.5]"
2796,"[datetime.datetime(2022, 11, 28, 11, 37, 27, 985357), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 985357), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 985357), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 985357), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 985357), 4.6, 5.5]"
2797,"[datetime.datetime(2022, 11, 28, 11, 37, 29, 70386), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 70386), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 70386), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 70386), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 70386), 4.6, 5.5]"
2798,"[datetime.datetime(2022, 11, 28, 11, 37, 30, 152556), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 152556), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 152556), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 152556), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 152556), 4.6, 5.5]"
2799,"[datetime.datetime(2022, 11, 28, 11, 37, 31, 233505), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 233505), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 233505), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 233505), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 233505), 4.6, 5.5]"
2800,"[datetime.datetime(2022, 11, 28, 11, 37, 32, 314097), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 32, 314097), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 32, 314097), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 32, 314097), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 32, 314097), 4.6, 5.4]"
2801,"[datetime.datetime(2022, 11, 28, 11, 37, 33, 407372), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 407372), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 407372), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 407372), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 407372), 4.6, 5.4]"
2802,"[datetime.datetime(2022, 11, 28, 11, 37, 34, 500839), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 500839), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 500839), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 500839), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 500839), 4.6, 5.4]"
2803,"[datetime.datetime(2022, 11, 28, 11, 37, 35, 581976), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 581976), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 581976), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 581976), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 581976), 4.6, 5.3]"
2804,"[datetime.datetime(2022, 11, 28, 11, 37, 36, 666502), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 666502), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 666502), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 666502), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 666502), 4.6, 5.3]"
2805,"[datetime.datetime(2022, 11, 28, 11, 37, 37, 746795), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 746795), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 746795), 1.75, 2.04]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 746795), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 746795), 4.6, 5.3]"
2806,"[datetime.datetime(2022, 11, 28, 11, 37, 38, 828308), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 828308), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 828308), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 828308), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 828308), 4.6, 5.3]"
2807,"[datetime.datetime(2022, 11, 28, 11, 37, 39, 908443), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 908443), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 908443), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 908443), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 908443), 4.6, 5.3]"
2808,"[datetime.datetime(2022, 11, 28, 11, 37, 40, 996297), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 996297), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 996297), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 996297), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 996297), 4.6, 5.3]"
2809,"[datetime.datetime(2022, 11, 28, 11, 37, 42, 74140), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 74140), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 74140), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 74140), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 74140), 4.6, 5.3]"
2810,"[datetime.datetime(2022, 11, 28, 11, 37, 43, 157343), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 157343), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 157343), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 157343), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 157343), 4.6, 5.3]"
2811,"[datetime.datetime(2022, 11, 28, 11, 37, 44, 245196), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 44, 245196), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 44, 245196), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 44, 245196), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 44, 245196), 4.6, 5.3]"
2812,"[datetime.datetime(2022, 11, 28, 11, 37, 45, 333316), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 45, 333316), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 45, 333316), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 45, 333316), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 45, 333316), 4.6, 5.3]"
2813,"[datetime.datetime(2022, 11, 28, 11, 37, 46, 422944), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 46, 422944), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 11, 37, 46, 422944), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 46, 422944), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 46, 422944), 4.6, 5.3]"
2814,"[datetime.datetime(2022, 11, 28, 11, 37, 47, 502560), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 47, 502560), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 47, 502560), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 47, 502560), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 47, 502560), 4.6, 5.3]"
2815,"[datetime.datetime(2022, 11, 28, 11, 37, 48, 596824), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 48, 596824), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 48, 596824), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 48, 596824), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 48, 596824), 4.6, 5.3]"
2816,"[datetime.datetime(2022, 11, 28, 11, 37, 49, 677459), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 49, 677459), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 49, 677459), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 49, 677459), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 49, 677459), 4.6, 5.3]"
2817,"[datetime.datetime(2022, 11, 28, 11, 37, 50, 760496), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 50, 760496), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 50, 760496), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 50, 760496), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 50, 760496), 4.6, 5.3]"
2818,"[datetime.datetime(2022, 11, 28, 11, 37, 51, 850168), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 51, 850168), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 51, 850168), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 51, 850168), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 51, 850168), 4.6, 5.2]"
2819,"[datetime.datetime(2022, 11, 28, 11, 37, 52, 944071), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 52, 944071), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 52, 944071), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 52, 944071), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 52, 944071), 4.6, 5.2]"
2820,"[datetime.datetime(2022, 11, 28, 11, 37, 54, 26710), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 37, 54, 26710), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 54, 26710), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 54, 26710), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 54, 26710), 4.6, 5.1]"
2821,"[datetime.datetime(2022, 11, 28, 11, 37, 55, 113970), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 37, 55, 113970), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 55, 113970), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 55, 113970), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 55, 113970), 4.6, 5.1]"
2822,"[datetime.datetime(2022, 11, 28, 11, 37, 56, 202739), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 37, 56, 202739), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 56, 202739), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 56, 202739), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 56, 202739), 4.6, 5.1]"
2823,"[datetime.datetime(2022, 11, 28, 11, 37, 57, 283269), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 37, 57, 283269), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 57, 283269), 1.75, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 57, 283269), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 57, 283269), 4.6, 5.1]"
2824,"[datetime.datetime(2022, 11, 28, 11, 37, 58, 368504), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 37, 58, 368504), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 58, 368504), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 58, 368504), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 58, 368504), 4.4, 5.1]"
2825,"[datetime.datetime(2022, 11, 28, 11, 37, 59, 452550), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 37, 59, 452550), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 37, 59, 452550), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 37, 59, 452550), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 59, 452550), 4.4, 5.0]"
2826,"[datetime.datetime(2022, 11, 28, 11, 38, 0, 536245), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 0, 536245), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 38, 0, 536245), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 0, 536245), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 38, 0, 536245), 4.4, 5.0]"
2827,"[datetime.datetime(2022, 11, 28, 11, 38, 1, 616915), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 1, 616915), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 38, 1, 616915), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 1, 616915), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 38, 1, 616915), 4.4, 5.0]"
2828,"[datetime.datetime(2022, 11, 28, 11, 38, 2, 696265), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 2, 696265), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 38, 2, 696265), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 2, 696265), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 38, 2, 696265), 4.4, 5.0]"
2829,"[datetime.datetime(2022, 11, 28, 11, 38, 3, 780961), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 3, 780961), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 38, 3, 780961), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 3, 780961), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 3, 780961), 4.4, 5.0]"
2830,"[datetime.datetime(2022, 11, 28, 11, 38, 4, 859533), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 4, 859533), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 38, 4, 859533), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 4, 859533), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 4, 859533), 4.4, 4.9]"
2831,"[datetime.datetime(2022, 11, 28, 11, 38, 5, 939155), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 5, 939155), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 5, 939155), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 5, 939155), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 5, 939155), 4.4, 4.8]"
2832,"[datetime.datetime(2022, 11, 28, 11, 38, 7, 26880), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 7, 26880), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 7, 26880), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 7, 26880), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 7, 26880), 4.4, 4.8]"
2833,"[datetime.datetime(2022, 11, 28, 11, 38, 8, 110271), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 8, 110271), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 8, 110271), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 8, 110271), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 8, 110271), 4.4, 4.8]"
2834,"[datetime.datetime(2022, 11, 28, 11, 38, 9, 190138), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 38, 9, 190138), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 9, 190138), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 9, 190138), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 9, 190138), 4.4, 4.8]"
2835,"[datetime.datetime(2022, 11, 28, 11, 38, 10, 269637), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 10, 269637), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 10, 269637), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 10, 269637), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 11, 38, 10, 269637), 4.4, 4.9]"
2836,"[datetime.datetime(2022, 11, 28, 11, 38, 11, 357268), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 11, 357268), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 11, 357268), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 11, 357268), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 38, 11, 357268), 4.4, 4.9]"
2837,"[datetime.datetime(2022, 11, 28, 11, 38, 12, 443017), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 12, 443017), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 12, 443017), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 12, 443017), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 12, 443017), 4.4, 4.9]"
2838,"[datetime.datetime(2022, 11, 28, 11, 38, 13, 524198), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 13, 524198), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 13, 524198), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 13, 524198), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 13, 524198), 4.4, 4.9]"
2839,"[datetime.datetime(2022, 11, 28, 11, 38, 14, 614503), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 14, 614503), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 14, 614503), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 11, 38, 14, 614503), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 14, 614503), 4.4, 4.8]"
2840,"[datetime.datetime(2022, 11, 28, 11, 38, 15, 695504), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 15, 695504), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 15, 695504), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 11, 38, 15, 695504), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 15, 695504), 4.4, 4.9]"
2841,"[datetime.datetime(2022, 11, 28, 11, 38, 16, 781417), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 16, 781417), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 16, 781417), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 11, 38, 16, 781417), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 16, 781417), 4.4, 4.9]"
2842,"[datetime.datetime(2022, 11, 28, 11, 38, 17, 868210), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 17, 868210), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 38, 17, 868210), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 11, 38, 17, 868210), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 38, 17, 868210), 4.4, 4.9]"
2843,"[datetime.datetime(2022, 11, 28, 11, 38, 18, 950565), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 18, 950565), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 11, 38, 18, 950565), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 11, 38, 18, 950565), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 38, 18, 950565), 4.4, 4.9]"
2844,"[datetime.datetime(2022, 11, 28, 11, 38, 20, 32417), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 20, 32417), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 11, 38, 20, 32417), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 11, 38, 20, 32417), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 20, 32417), 4.4, 4.9]"
2845,"[datetime.datetime(2022, 11, 28, 11, 38, 21, 115962), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 21, 115962), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 11, 38, 21, 115962), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 11, 38, 21, 115962), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 21, 115962), 4.4, 4.9]"
2846,"[datetime.datetime(2022, 11, 28, 11, 38, 22, 203198), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 22, 203198), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 11, 38, 22, 203198), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 11, 38, 22, 203198), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 22, 203198), 4.4, 4.9]"
2847,"[datetime.datetime(2022, 11, 28, 11, 38, 23, 290004), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 38, 23, 290004), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 11, 38, 23, 290004), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 11, 38, 23, 290004), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 11, 38, 23, 290004), 4.4, 4.9]"
